CED_NAME16	Age	HoursHousekeeping	Sex	adults
Kooyong	25-34	15-29	M	448
Kooyong	25-34	30+	F	573
Kooyong	25-34	30+	M	150
Kooyong	35-44		F	336
Kooyong	35-44		M	327
Kooyong	35-44	0	F	1354
Kooyong	35-44	0	M	1635
Kooyong	35-44	<5	F	1299
Kooyong	35-44	<5	M	2346
Kooyong	35-44	5-14	F	3462
Kooyong	35-44	5-14	M	3591
Kooyong	35-44	15-29	F	2251
Kooyong	35-44	15-29	M	978
Kooyong	35-44	30+	F	1975
Kooyong	35-44	30+	M	317
Kooyong	45-54		F	361
Kooyong	45-54		M	370
Kooyong	45-54	0	F	1227
Kooyong	45-54	0	M	1442
Kooyong	45-54	<5	F	1088
Kooyong	45-54	<5	M	2812
Kooyong	45-54	5-14	F	4299
Kooyong	45-54	5-14	M	4331
Kooyong	45-54	15-29	F	3200
Kooyong	45-54	15-29	M	1208
Kooyong	45-54	30+	F	2185
Kooyong	45-54	30+	M	386
Kooyong	55-64		F	293
Kooyong	55-64		M	304
Kooyong	55-64	0	F	1164
Kooyong	55-64	0	M	1563
Kooyong	55-64	<5	F	1059
Kooyong	55-64	<5	M	2438
Kooyong	55-64	5-14	F	3869
Kooyong	55-64	5-14	M	3829
Kooyong	55-64	15-29	F	2643
Kooyong	55-64	15-29	M	1072
Kooyong	55-64	30+	F	1487
Kooyong	55-64	30+	M	382
Kooyong	65-74		F	281
Kooyong	65-74		M	242
Kooyong	65-74	0	F	1319
Kooyong	65-74	0	M	1336
Kooyong	65-74	<5	F	719
Kooyong	65-74	<5	M	1642
Kooyong	65-74	5-14	F	2562
Kooyong	65-74	5-14	M	2796
Kooyong	65-74	15-29	F	2240
Kooyong	65-74	15-29	M	944
Kooyong	65-74	30+	F	1343
Kooyong	65-74	30+	M	330
Kooyong	75-84		F	278
Kooyong	75-84		M	202
Kooyong	75-84	0	F	1364
Kooyong	75-84	0	M	1109
Kooyong	75-84	<5	F	527
Kooyong	75-84	<5	M	796
Kooyong	75-84	5-14	F	1268
Kooyong	75-84	5-14	M	1347
Kooyong	75-84	15-29	F	1162
Kooyong	75-84	15-29	M	593
Kooyong	75-84	30+	F	748
Kooyong	75-84	30+	M	210
Kooyong	85+		F	305
Kooyong	85+		M	136
Kooyong	85+	0	F	1577
Kooyong	85+	0	M	817
Kooyong	85+	<5	F	304
Kooyong	85+	<5	M	283
Kooyong	85+	5-14	F	524
Kooyong	85+	5-14	M	358
Kooyong	85+	15-29	F	306
Kooyong	85+	15-29	M	130
Kooyong	85+	30+	F	159
Kooyong	85+	30+	M	92
La Trobe	15-19		F	290
La Trobe	15-19		M	322
La Trobe	15-19	0	F	1827
La Trobe	15-19	0	M	2295
La Trobe	15-19	<5	F	2291
La Trobe	15-19	<5	M	2455
La Trobe	15-19	5-14	F	571
La Trobe	15-19	5-14	M	418
La Trobe	15-19	15-29	F	56
La Trobe	15-19	15-29	M	37
La Trobe	15-19	30+	F	27
La Trobe	15-19	30+	M	13
La Trobe	20-24		F	251
La Trobe	20-24		M	286
La Trobe	20-24	0	F	1538
La Trobe	20-24	0	M	2172
La Trobe	20-24	<5	F	1605
La Trobe	20-24	<5	M	1808
La Trobe	20-24	5-14	F	1143
La Trobe	20-24	5-14	M	729
La Trobe	20-24	15-29	F	283
La Trobe	20-24	15-29	M	91
La Trobe	20-24	30+	F	148
La Trobe	20-24	30+	M	29
La Trobe	25-34		F	735
La Trobe	25-34		M	733
La Trobe	25-34	0	F	3064
La Trobe	25-34	0	M	4019
La Trobe	25-34	<5	F	1777
La Trobe	25-34	<5	M	3333
La Trobe	25-34	5-14	F	3897
La Trobe	25-34	5-14	M	3341
La Trobe	25-34	15-29	F	1913
La Trobe	25-34	15-29	M	705
La Trobe	25-34	30+	F	2274
La Trobe	25-34	30+	M	272
La Trobe	35-44		F	624
La Trobe	35-44		M	688
La Trobe	35-44	0	F	2146
La Trobe	35-44	0	M	3183
La Trobe	35-44	<5	F	1017
La Trobe	35-44	<5	M	3109
La Trobe	35-44	5-14	F	3821
La Trobe	35-44	5-14	M	4437
La Trobe	35-44	15-29	F	2828
La Trobe	35-44	15-29	M	1231
La Trobe	35-44	30+	F	3043
La Trobe	35-44	30+	M	570
La Trobe	45-54		F	491
La Trobe	45-54		M	517
La Trobe	45-54	0	F	1590
La Trobe	45-54	0	M	2269
La Trobe	45-54	<5	F	999
La Trobe	45-54	<5	M	2569
La Trobe	45-54	5-14	F	3673
La Trobe	45-54	5-14	M	3620
La Trobe	45-54	15-29	F	2239
La Trobe	45-54	15-29	M	936
La Trobe	45-54	30+	F	1623
La Trobe	45-54	30+	M	366
La Trobe	55-64		F	393
La Trobe	55-64		M	332
La Trobe	55-64	0	F	1501
La Trobe	55-64	0	M	1950
La Trobe	55-64	<5	F	827
La Trobe	55-64	<5	M	1850
La Trobe	55-64	5-14	F	2603
La Trobe	55-64	5-14	M	2474
La Trobe	55-64	15-29	F	1605
La Trobe	55-64	15-29	M	667
La Trobe	55-64	30+	F	1119
La Trobe	55-64	30+	M	273
La Trobe	65-74		F	337
La Trobe	65-74		M	285
La Trobe	65-74	0	F	1606
La Trobe	65-74	0	M	1582
La Trobe	65-74	<5	F	461
La Trobe	65-74	<5	M	934
La Trobe	65-74	5-14	F	1430
La Trobe	65-74	5-14	M	1460
La Trobe	65-74	15-29	F	1268
La Trobe	65-74	15-29	M	647
La Trobe	65-74	30+	F	1070
La Trobe	65-74	30+	M	367
La Trobe	75-84		F	305
La Trobe	75-84		M	219
La Trobe	75-84	0	F	1155
La Trobe	75-84	0	M	1108
La Trobe	75-84	<5	F	306
La Trobe	75-84	<5	M	478
La Trobe	75-84	5-14	F	640
La Trobe	75-84	5-14	M	616
La Trobe	75-84	15-29	F	520
La Trobe	75-84	15-29	M	327
La Trobe	75-84	30+	F	475
La Trobe	75-84	30+	M	235
La Trobe	85+		F	193
La Trobe	85+		M	94
La Trobe	85+	0	F	669
La Trobe	85+	0	M	387
La Trobe	85+	<5	F	120
La Trobe	85+	<5	M	101
La Trobe	85+	5-14	F	137
La Trobe	85+	5-14	M	122
La Trobe	85+	15-29	F	98
La Trobe	85+	15-29	M	61
La Trobe	85+	30+	F	51
La Trobe	85+	30+	M	40
Lalor	15-19		F	373
Lalor	15-19		M	412
Lalor	15-19	0	F	2318
Lalor	15-19	0	M	2778
Lalor	15-19	<5	F	1866
Lalor	15-19	<5	M	2036
Lalor	15-19	5-14	F	719
Lalor	15-19	5-14	M	573
Lalor	15-19	15-29	F	112
Lalor	15-19	15-29	M	48
Lalor	15-19	30+	F	33
Lalor	15-19	30+	M	25
Lalor	20-24		F	461
Lalor	20-24		M	560
Lalor	20-24	0	F	2249
Lalor	20-24	0	M	3538
Lalor	20-24	<5	F	1545
Lalor	20-24	<5	M	1863
Lalor	20-24	5-14	F	1300
Lalor	20-24	5-14	M	844
Lalor	20-24	15-29	F	323
Lalor	20-24	15-29	M	166
Lalor	20-24	30+	F	211
Lalor	20-24	30+	M	69
Lalor	25-34		F	1413
Lalor	25-34		M	1509
Lalor	25-34	0	F	5586
Lalor	25-34	0	M	7016
Lalor	25-34	<5	F	2078
Lalor	25-34	<5	M	3631
Lalor	25-34	5-14	F	4251
Lalor	25-34	5-14	M	3744
Lalor	25-34	15-29	F	2464
Lalor	25-34	15-29	M	913
Lalor	25-34	30+	F	2963
Lalor	25-34	30+	M	388
Lalor	35-44		F	1091
Lalor	35-44		M	1270
Lalor	35-44	0	F	4163
Lalor	35-44	0	M	5846
Lalor	35-44	<5	F	1202
Lalor	35-44	<5	M	3604
Lalor	35-44	5-14	F	4199
Lalor	35-44	5-14	M	5534
Lalor	35-44	15-29	F	3190
Lalor	35-44	15-29	M	1683
Lalor	35-44	30+	F	3783
Lalor	35-44	30+	M	869
Lalor	45-54		F	595
Lalor	45-54		M	662
Lalor	45-54	0	F	2505
Lalor	45-54	0	M	3277
Lalor	45-54	<5	F	942
Lalor	45-54	<5	M	2409
Lalor	45-54	5-14	F	2976
Lalor	45-54	5-14	M	3107
Lalor	45-54	15-29	F	1897
Lalor	45-54	15-29	M	839
Lalor	45-54	30+	F	1666
Lalor	45-54	30+	M	414
Lalor	55-64		F	402
Lalor	55-64		M	443
Lalor	55-64	0	F	2297
Lalor	55-64	0	M	2703
Lalor	55-64	<5	F	848
Lalor	55-64	<5	M	1741
Lalor	55-64	5-14	F	2224
Lalor	55-64	5-14	M	2218
Lalor	55-64	15-29	F	1555
Lalor	55-64	15-29	M	675
Lalor	55-64	30+	F	1366
Lalor	55-64	30+	M	304
Lalor	65-74		F	343
Lalor	65-74		M	293
Lalor	65-74	0	F	1903
Lalor	65-74	0	M	1977
Lalor	65-74	<5	F	439
Lalor	65-74	<5	M	913
Lalor	65-74	5-14	F	1114
Lalor	65-74	5-14	M	1248
Lalor	65-74	15-29	F	968
Lalor	65-74	15-29	M	607
Lalor	65-74	30+	F	955
Lalor	65-74	30+	M	300
Lalor	75-84		F	215
Lalor	75-84		M	170
Lalor	75-84	0	F	1093
Lalor	75-84	0	M	982
Lalor	75-84	<5	F	248
Lalor	75-84	<5	M	315
Lalor	75-84	5-14	F	425
Lalor	75-84	5-14	M	447
Lalor	75-84	15-29	F	318
Lalor	75-84	15-29	M	210
Lalor	75-84	30+	F	256
Lalor	75-84	30+	M	149
Lalor	85+		F	160
Lalor	85+		M	84
Lalor	85+	0	F	601
Lalor	85+	0	M	306
Lalor	85+	<5	F	93
Lalor	85+	<5	M	76
Lalor	85+	5-14	F	98
Lalor	85+	5-14	M	50
Lalor	85+	15-29	F	45
Lalor	85+	15-29	M	33
Lalor	85+	30+	F	33
Lalor	85+	30+	M	17
Macnamara	15-19		F	152
Macnamara	15-19		M	154
Macnamara	15-19	0	F	995
Macnamara	15-19	0	M	1129
Macnamara	15-19	<5	F	1467
Macnamara	15-19	<5	M	1388
Macnamara	15-19	5-14	F	330
Macnamara	15-19	5-14	M	209
Macnamara	15-19	15-29	F	33
Macnamara	15-19	15-29	M	21
Macnamara	15-19	30+	F	8
Macnamara	15-19	30+	M	4
Macnamara	20-24		F	384
Macnamara	20-24		M	344
Macnamara	20-24	0	F	1623
Macnamara	20-24	0	M	1973
Macnamara	20-24	<5	F	1951
Macnamara	20-24	<5	M	1701
Macnamara	20-24	5-14	F	1669
Macnamara	20-24	5-14	M	1139
Macnamara	20-24	15-29	F	263
Macnamara	20-24	15-29	M	155
Macnamara	20-24	30+	F	107
Macnamara	20-24	30+	M	63
Macnamara	25-34		F	1350
Macnamara	25-34		M	1433
Macnamara	25-34	0	F	4615
Macnamara	25-34	0	M	5671
Macnamara	25-34	<5	F	5191
Macnamara	25-34	<5	M	5820
Macnamara	25-34	5-14	F	7438
Macnamara	25-34	5-14	M	5637
Macnamara	25-34	15-29	F	1519
Macnamara	25-34	15-29	M	815
Macnamara	25-34	30+	F	854
Macnamara	25-34	30+	M	263
Macnamara	35-44		F	913
Macnamara	35-44		M	973
Macnamara	35-44	0	F	1997
Macnamara	35-44	0	M	2900
Macnamara	35-44	<5	F	2716
Macnamara	35-44	<5	M	3963
Macnamara	35-44	5-14	F	4930
Macnamara	35-44	5-14	M	4973
Macnamara	35-44	15-29	F	2134
Macnamara	35-44	15-29	M	1021
Macnamara	35-44	30+	F	1601
Macnamara	35-44	30+	M	410
Macnamara	45-54		F	592
Macnamara	45-54		M	727
Macnamara	45-54	0	F	1247
Macnamara	45-54	0	M	1834
Macnamara	45-54	<5	F	1884
Macnamara	45-54	<5	M	3046
Macnamara	45-54	5-14	F	4220
Macnamara	45-54	5-14	M	3810
Macnamara	45-54	15-29	F	1909
Macnamara	45-54	15-29	M	847
Macnamara	45-54	30+	F	1076
Macnamara	45-54	30+	M	271
Macnamara	55-64		F	481
Macnamara	55-64		M	576
Macnamara	55-64	0	F	1297
Macnamara	55-64	0	M	1745
Macnamara	55-64	<5	F	1407
Macnamara	55-64	<5	M	2318
Macnamara	55-64	5-14	F	3391
Macnamara	55-64	5-14	M	3025
Macnamara	55-64	15-29	F	1519
Macnamara	55-64	15-29	M	651
Macnamara	55-64	30+	F	706
Macnamara	55-64	30+	M	217
Macnamara	65-74		F	427
Macnamara	65-74		M	461
Macnamara	65-74	0	F	1459
Macnamara	65-74	0	M	1693
Macnamara	65-74	<5	F	777
Macnamara	65-74	<5	M	1553
Macnamara	65-74	5-14	F	2233
Macnamara	65-74	5-14	M	2018
Macnamara	65-74	15-29	F	1304
Macnamara	65-74	15-29	M	587
Macnamara	65-74	30+	F	702
Macnamara	65-74	30+	M	213
Macnamara	75-84		F	350
Macnamara	75-84		M	305
Macnamara	75-84	0	F	1057
Macnamara	75-84	0	M	1098
Macnamara	75-84	<5	F	416
Macnamara	75-84	<5	M	654
Macnamara	75-84	5-14	F	843
Macnamara	75-84	5-14	M	854
Macnamara	75-84	15-29	F	590
Macnamara	75-84	15-29	M	293
Macnamara	75-84	30+	F	398
Macnamara	75-84	30+	M	105
Macnamara	85+		F	322
Macnamara	85+		M	174
Macnamara	85+	0	F	811
Macnamara	85+	0	M	515
Macnamara	85+	<5	F	197
Macnamara	85+	<5	M	161
Macnamara	85+	5-14	F	232
Macnamara	85+	5-14	M	166
Macnamara	85+	15-29	F	125
Macnamara	85+	15-29	M	55
Macnamara	85+	30+	F	61
Macnamara	85+	30+	M	41
Mallee	15-19		F	431
Mallee	15-19		M	510
Mallee	15-19	0	F	1349
Mallee	15-19	0	M	1857
Mallee	15-19	<5	F	1837
Mallee	15-19	<5	M	1916
Mallee	15-19	5-14	F	567
Mallee	15-19	5-14	M	369
Mallee	15-19	15-29	F	67
Mallee	15-19	15-29	M	28
Mallee	15-19	30+	F	32
Mallee	15-19	30+	M	26
Mallee	20-24		F	312
Mallee	20-24		M	363
Mallee	20-24	0	F	1061
Mallee	20-24	0	M	1672
Mallee	20-24	<5	F	983
Mallee	20-24	<5	M	1383
Mallee	20-24	5-14	F	1026
Mallee	20-24	5-14	M	743
Mallee	20-24	15-29	F	316
Mallee	20-24	15-29	M	117
Mallee	20-24	30+	F	204
Mallee	20-24	30+	M	60
Mallee	25-34		F	780
Mallee	25-34		M	904
Mallee	25-34	0	F	2088
Mallee	25-34	0	M	2899
Mallee	25-34	<5	F	1188
Mallee	25-34	<5	M	2437
Mallee	25-34	5-14	F	2698
Mallee	25-34	5-14	M	2564
Mallee	25-34	15-29	F	1393
Mallee	25-34	15-29	M	625
Mallee	25-34	30+	F	1729
Mallee	25-34	30+	M	267
Mallee	35-44		F	789
Mallee	35-44		M	823
Mallee	35-44	0	F	1258
Mallee	35-44	0	M	1991
Mallee	35-44	<5	F	679
Mallee	35-44	<5	M	2087
Mallee	35-44	5-14	F	2515
Mallee	35-44	5-14	M	2630
Mallee	35-44	15-29	F	1912
Mallee	35-44	15-29	M	786
Mallee	35-44	30+	F	1932
Mallee	35-44	30+	M	397
Mallee	45-54		F	779
Mallee	45-54		M	904
Mallee	45-54	0	F	1513
Mallee	45-54	0	M	2359
Mallee	45-54	<5	F	926
Mallee	45-54	<5	M	2398
Mallee	45-54	5-14	F	3374
Mallee	45-54	5-14	M	2962
Mallee	45-54	15-29	F	2203
Mallee	45-54	15-29	M	880
Mallee	45-54	30+	F	1609
Mallee	45-54	30+	M	403
Mallee	55-64		F	842
Mallee	55-64		M	1012
Mallee	55-64	0	F	2168
Mallee	55-64	0	M	3190
Mallee	55-64	<5	F	1082
Mallee	55-64	<5	M	2791
Mallee	55-64	5-14	F	3503
Mallee	55-64	5-14	M	3463
Mallee	55-64	15-29	F	2592
Mallee	55-64	15-29	M	1079
Mallee	55-64	30+	F	1915
Mallee	55-64	30+	M	592
Mallee	65-74		F	829
Mallee	65-74		M	978
Mallee	65-74	0	F	2679
Mallee	65-74	0	M	3375
Mallee	65-74	<5	F	625
Mallee	65-74	<5	M	1785
Mallee	65-74	5-14	F	2041
Mallee	65-74	5-14	M	2694
Mallee	65-74	15-29	F	2172
Mallee	65-74	15-29	M	1275
Mallee	65-74	30+	F	2292
Mallee	65-74	30+	M	865
Mallee	75-84		F	772
Mallee	75-84		M	695
Mallee	75-84	0	F	2251
Mallee	75-84	0	M	2247
Mallee	75-84	<5	F	457
Mallee	75-84	<5	M	802
Mallee	75-84	5-14	F	980
Mallee	75-84	5-14	M	1177
Mallee	75-84	15-29	F	942
Mallee	75-84	15-29	M	654
Mallee	75-84	30+	F	1191
Mallee	75-84	30+	M	526
Mallee	85+		F	535
Mallee	85+		M	326
Mallee	85+	0	F	1696
Mallee	85+	0	M	991
Mallee	85+	<5	F	307
Mallee	85+	<5	M	270
Mallee	85+	5-14	F	374
Mallee	85+	5-14	M	287
Mallee	85+	15-29	F	243
Mallee	85+	15-29	M	152
Mallee	85+	30+	F	191
Mallee	85+	30+	M	111
Maribyrnong	15-19		F	147
Maribyrnong	15-19		M	162
Maribyrnong	15-19	0	F	1391
Maribyrnong	15-19	0	M	1847
Maribyrnong	15-19	<5	F	1850
Maribyrnong	15-19	<5	M	1804
Maribyrnong	15-19	5-14	F	358
Maribyrnong	15-19	5-14	M	259
Maribyrnong	15-19	15-29	F	31
Maribyrnong	15-19	15-29	M	19
Maribyrnong	15-19	30+	F	7
Maribyrnong	15-19	30+	M	3
Maribyrnong	20-24		F	213
Maribyrnong	20-24		M	229
Maribyrnong	20-24	0	F	1233
Maribyrnong	20-24	0	M	1999
Maribyrnong	20-24	<5	F	1793
Maribyrnong	20-24	<5	M	1754
Maribyrnong	20-24	5-14	F	1228
Maribyrnong	20-24	5-14	M	775
Maribyrnong	20-24	15-29	F	163
Maribyrnong	20-24	15-29	M	85
Maribyrnong	20-24	30+	F	58
Maribyrnong	20-24	30+	M	33
Maribyrnong	25-34		F	633
Maribyrnong	25-34		M	655
Maribyrnong	25-34	0	F	2288
Maribyrnong	25-34	0	M	3414
Maribyrnong	25-34	<5	F	2742
Maribyrnong	25-34	<5	M	3531
Maribyrnong	25-34	5-14	F	4391
Maribyrnong	25-34	5-14	M	3490
Maribyrnong	25-34	15-29	F	1229
Maribyrnong	25-34	15-29	M	532
Maribyrnong	25-34	30+	F	867
Maribyrnong	25-34	30+	M	181
Maribyrnong	35-44		F	490
Maribyrnong	35-44		M	483
Maribyrnong	35-44	0	F	1506
Maribyrnong	35-44	0	M	2234
Maribyrnong	35-44	<5	F	1469
Maribyrnong	35-44	<5	M	2870
Maribyrnong	35-44	5-14	F	3788
Maribyrnong	35-44	5-14	M	3975
Maribyrnong	35-44	15-29	F	2275
Maribyrnong	35-44	15-29	M	1012
Maribyrnong	35-44	30+	F	2044
Maribyrnong	35-44	30+	M	376
Maribyrnong	45-54		F	413
Maribyrnong	45-54		M	453
Maribyrnong	45-54	0	F	1486
Maribyrnong	45-54	0	M	2150
Maribyrnong	45-54	<5	F	1133
Maribyrnong	45-54	<5	M	2654
Maribyrnong	45-54	5-14	F	3796
Maribyrnong	45-54	5-14	M	3625
Maribyrnong	45-54	15-29	F	2338
Maribyrnong	45-54	15-29	M	911
Maribyrnong	45-54	30+	F	1514
Maribyrnong	45-54	30+	M	320
Maribyrnong	55-64		F	328
Maribyrnong	55-64		M	372
Maribyrnong	55-64	0	F	1688
Maribyrnong	55-64	0	M	2132
Maribyrnong	55-64	<5	F	950
Maribyrnong	55-64	<5	M	2004
Maribyrnong	55-64	5-14	F	2957
Maribyrnong	55-64	5-14	M	2722
Maribyrnong	55-64	15-29	F	1884
Maribyrnong	55-64	15-29	M	779
Maribyrnong	55-64	30+	F	1248
Maribyrnong	55-64	30+	M	306
Maribyrnong	65-74		F	320
Maribyrnong	65-74		M	265
Maribyrnong	65-74	0	F	2075
Maribyrnong	65-74	0	M	2083
Maribyrnong	65-74	<5	F	616
Maribyrnong	65-74	<5	M	1169
Maribyrnong	65-74	5-14	F	1780
Maribyrnong	65-74	5-14	M	1833
Maribyrnong	65-74	15-29	F	1518
Maribyrnong	65-74	15-29	M	756
Maribyrnong	65-74	30+	F	1216
Maribyrnong	65-74	30+	M	343
Maribyrnong	75-84		F	321
Maribyrnong	75-84		M	236
Maribyrnong	75-84	0	F	1740
Maribyrnong	75-84	0	M	1537
Maribyrnong	75-84	<5	F	453
Maribyrnong	75-84	<5	M	651
Maribyrnong	75-84	5-14	F	936
Maribyrnong	75-84	5-14	M	883
Maribyrnong	75-84	15-29	F	744
Maribyrnong	75-84	15-29	M	413
Maribyrnong	75-84	30+	F	689
Maribyrnong	75-84	30+	M	250
Maribyrnong	85+		F	172
Maribyrnong	85+		M	119
Maribyrnong	85+	0	F	1312
Maribyrnong	85+	0	M	787
Maribyrnong	85+	<5	F	261
Maribyrnong	85+	<5	M	215
Maribyrnong	85+	5-14	F	324
Maribyrnong	85+	5-14	M	257
Maribyrnong	85+	15-29	F	168
Maribyrnong	85+	15-29	M	97
Maribyrnong	85+	30+	F	100
Maribyrnong	85+	30+	M	53
McEwen	15-19		F	296
McEwen	15-19		M	303
McEwen	15-19	0	F	1687
McEwen	15-19	0	M	2125
McEwen	15-19	<5	F	2404
McEwen	15-19	<5	M	2471
McEwen	15-19	5-14	F	505
McEwen	15-19	5-14	M	370
McEwen	15-19	15-29	F	53
McEwen	15-19	15-29	M	36
McEwen	15-19	30+	F	14
McEwen	15-19	30+	M	15
McEwen	20-24		F	167
McEwen	20-24		M	222
McEwen	20-24	0	F	1178
McEwen	20-24	0	M	1867
McEwen	20-24	<5	F	1419
McEwen	20-24	<5	M	1693
McEwen	20-24	5-14	F	920
McEwen	20-24	5-14	M	588
McEwen	20-24	15-29	F	224
McEwen	20-24	15-29	M	74
McEwen	20-24	30+	F	115
McEwen	20-24	30+	M	30
McEwen	25-34		F	535
McEwen	25-34		M	504
McEwen	25-34	0	F	2046
McEwen	25-34	0	M	2901
McEwen	25-34	<5	F	1389
McEwen	25-34	<5	M	2703
McEwen	25-34	5-14	F	3269
McEwen	25-34	5-14	M	2804
McEwen	25-34	15-29	F	1596
McEwen	25-34	15-29	M	623
McEwen	25-34	30+	F	1910
McEwen	25-34	30+	M	265
McEwen	35-44		F	533
McEwen	35-44		M	552
McEwen	35-44	0	F	1548
McEwen	35-44	0	M	2345
McEwen	35-44	<5	F	934
McEwen	35-44	<5	M	2778
McEwen	35-44	5-14	F	3677
McEwen	35-44	5-14	M	4277
McEwen	35-44	15-29	F	2776
McEwen	35-44	15-29	M	1217
McEwen	35-44	30+	F	2872
McEwen	35-44	30+	M	533
McEwen	45-54		F	467
McEwen	45-54		M	482
McEwen	45-54	0	F	1267
McEwen	45-54	0	M	1968
McEwen	45-54	<5	F	997
McEwen	45-54	<5	M	2620
McEwen	45-54	5-14	F	3960
McEwen	45-54	5-14	M	3861
McEwen	45-54	15-29	F	2650
McEwen	45-54	15-29	M	1099
McEwen	45-54	30+	F	1801
McEwen	45-54	30+	M	419
McEwen	55-64		F	416
McEwen	55-64		M	440
McEwen	55-64	0	F	1398
McEwen	55-64	0	M	1869
McEwen	55-64	<5	F	853
McEwen	55-64	<5	M	2034
McEwen	55-64	5-14	F	2881
McEwen	55-64	5-14	M	2910
McEwen	55-64	15-29	F	2015
McEwen	55-64	15-29	M	940
McEwen	55-64	30+	F	1438
McEwen	55-64	30+	M	402
McEwen	65-74		F	349
McEwen	65-74		M	358
McEwen	65-74	0	F	1578
McEwen	65-74	0	M	1654
McEwen	65-74	<5	F	468
McEwen	65-74	<5	M	1092
McEwen	65-74	5-14	F	1602
McEwen	65-74	5-14	M	1824
McEwen	65-74	15-29	F	1587
McEwen	65-74	15-29	M	933
McEwen	65-74	30+	F	1383
McEwen	65-74	30+	M	506
McEwen	75-84		F	222
McEwen	75-84		M	224
McEwen	75-84	0	F	953
McEwen	75-84	0	M	1044
McEwen	75-84	<5	F	246
McEwen	75-84	<5	M	460
McEwen	75-84	5-14	F	545
McEwen	75-84	5-14	M	732
McEwen	75-84	15-29	F	551
McEwen	75-84	15-29	M	381
McEwen	75-84	30+	F	547
McEwen	75-84	30+	M	285
McEwen	85+		F	125
McEwen	85+		M	72
McEwen	85+	0	F	608
McEwen	85+	0	M	327
McEwen	85+	<5	F	96
McEwen	85+	<5	M	82
McEwen	85+	5-14	F	125
McEwen	85+	5-14	M	102
McEwen	85+	15-29	F	54
McEwen	85+	15-29	M	57
McEwen	85+	30+	F	63
McEwen	85+	30+	M	41
Melbourne	15-19		F	312
Melbourne	15-19		M	253
Melbourne	15-19	0	F	1524
Melbourne	15-19	0	M	1525
Melbourne	15-19	<5	F	1731
Melbourne	15-19	<5	M	1226
Melbourne	15-19	5-14	F	648
Melbourne	15-19	5-14	M	380
Melbourne	15-19	15-29	F	81
Melbourne	15-19	15-29	M	45
Melbourne	15-19	30+	F	36
Melbourne	15-19	30+	M	19
Melbourne	20-24		F	1070
Melbourne	20-24		M	1015
Melbourne	20-24	0	F	5167
Melbourne	20-24	0	M	5329
Melbourne	20-24	<5	F	4210
Melbourne	20-24	<5	M	3494
Melbourne	20-24	5-14	F	3739
Melbourne	20-24	5-14	M	2564
Melbourne	20-24	15-29	F	638
Melbourne	20-24	15-29	M	348
Melbourne	20-24	30+	F	228
Melbourne	20-24	30+	M	179
Melbourne	25-34		F	2390
Melbourne	25-34		M	2543
Melbourne	25-34	0	F	8345
Melbourne	25-34	0	M	9893
Melbourne	25-34	<5	F	8573
Melbourne	25-34	<5	M	9476
Melbourne	25-34	5-14	F	11534
Melbourne	25-34	5-14	M	9559
Melbourne	25-34	15-29	F	2137
Melbourne	25-34	15-29	M	1443
Melbourne	25-34	30+	F	989
Melbourne	25-34	30+	M	445
Melbourne	35-44		F	1024
Melbourne	35-44		M	1339
Melbourne	35-44	0	F	2428
Melbourne	35-44	0	M	3511
Melbourne	35-44	<5	F	2831
Melbourne	35-44	<5	M	4351
Melbourne	35-44	5-14	F	5167
Melbourne	35-44	5-14	M	5551
Melbourne	35-44	15-29	F	1961
Melbourne	35-44	15-29	M	1244
Melbourne	35-44	30+	F	1370
Melbourne	35-44	30+	M	403
Melbourne	45-54		F	594
Melbourne	45-54		M	760
Melbourne	45-54	0	F	1331
Melbourne	45-54	0	M	1818
Melbourne	45-54	<5	F	1410
Melbourne	45-54	<5	M	2336
Melbourne	45-54	5-14	F	3291
Melbourne	45-54	5-14	M	3106
Melbourne	45-54	15-29	F	1463
Melbourne	45-54	15-29	M	784
Melbourne	45-54	30+	F	818
Melbourne	45-54	30+	M	255
Melbourne	55-64		F	483
Melbourne	55-64		M	577
Melbourne	55-64	0	F	1222
Melbourne	55-64	0	M	1572
Melbourne	55-64	<5	F	1076
Melbourne	55-64	<5	M	1761
Melbourne	55-64	5-14	F	2564
Melbourne	55-64	5-14	M	2434
Melbourne	55-64	15-29	F	1200
Melbourne	55-64	15-29	M	599
Melbourne	55-64	30+	F	609
Melbourne	55-64	30+	M	196
Melbourne	65-74		F	361
Melbourne	65-74		M	348
Melbourne	65-74	0	F	1179
Melbourne	65-74	0	M	1224
Melbourne	65-74	<5	F	578
Melbourne	65-74	<5	M	1013
Melbourne	65-74	5-14	F	1684
Melbourne	65-74	5-14	M	1591
Melbourne	65-74	15-29	F	1011
Melbourne	65-74	15-29	M	492
Melbourne	65-74	30+	F	564
Melbourne	65-74	30+	M	167
Melbourne	75-84		F	195
Melbourne	75-84		M	188
Melbourne	75-84	0	F	912
Melbourne	75-84	0	M	849
Melbourne	75-84	<5	F	303
Melbourne	75-84	<5	M	412
Melbourne	75-84	5-14	F	619
Melbourne	75-84	5-14	M	601
Melbourne	75-84	15-29	F	451
Melbourne	75-84	15-29	M	235
Melbourne	75-84	30+	F	250
Melbourne	75-84	30+	M	73
Melbourne	85+		F	99
Melbourne	85+		M	71
Melbourne	85+	0	F	698
Melbourne	85+	0	M	368
Melbourne	85+	<5	F	145
Melbourne	85+	<5	M	111
Melbourne	85+	5-14	F	172
Melbourne	85+	5-14	M	123
