CED_NAME16	Age	UsualResidence	persons
North Sydney	75-84	Visitor from WA	5
North Sydney	75-84	Visitor same SA2	79
North Sydney	85+	Home	3553
North Sydney	85+	Visitor from NSW	252
North Sydney	85+	Visitor from QLD	3
North Sydney	85+	Visitor same SA2	202
Page	0-14	Home	28236
Page	0-14	Visitor from ACT	4
Page	0-14	Visitor from NSW	604
Page	0-14	Visitor from QLD	44
Page	0-14	Visitor from VIC	6
Page	0-14	Visitor same SA2	37
Page	15-24	Home	16145
Page	15-24	Visitor from ACT	5
Page	15-24	Visitor from NSW	873
Page	15-24	Visitor from QLD	77
Page	15-24	Visitor from SA	3
Page	15-24	Visitor from TAS	4
Page	15-24	Visitor from VIC	22
Page	15-24	Visitor same SA2	56
Page	25-34	Home	16173
Page	25-34	Visitor from ACT	9
Page	25-34	Visitor from NSW	754
Page	25-34	Visitor from QLD	93
Page	25-34	Visitor from TAS	20
Page	25-34	Visitor from VIC	28
Page	25-34	Visitor from WA	5
Page	25-34	Visitor same SA2	39
Page	35-44	Home	17521
Page	35-44	Visitor from NSW	608
Page	35-44	Visitor from NT	3
Page	35-44	Visitor from QLD	75
Page	35-44	Visitor from SA	5
Page	35-44	Visitor from TAS	10
Page	35-44	Visitor from VIC	20
Page	35-44	Visitor same SA2	47
Page	45-54	Home	20426
Page	45-54	Visitor from ACT	4
Page	45-54	Visitor from NSW	728
Page	45-54	Visitor from QLD	86
Page	45-54	Visitor from SA	8
Page	45-54	Visitor from TAS	7
Page	45-54	Visitor from VIC	41
Page	45-54	Visitor from WA	4
Page	45-54	Visitor same SA2	45
Page	55-64	Home	24241
Page	55-64	Visitor from ACT	16
Page	55-64	Visitor from NSW	1014
Page	55-64	Visitor from QLD	142
Page	55-64	Visitor from SA	16
Page	55-64	Visitor from TAS	11
Page	55-64	Visitor from VIC	105
Page	55-64	Visitor from WA	12
Page	55-64	Visitor same SA2	74
Page	65-74	Home	22656
Page	65-74	Visitor from ACT	24
Page	65-74	Visitor from NSW	1122
Page	65-74	Visitor from QLD	130
Page	65-74	Visitor from SA	16
Page	65-74	Visitor from TAS	15
Page	65-74	Visitor from VIC	386
Page	65-74	Visitor from WA	10
Page	65-74	Visitor same SA2	76
Page	75-84	Home	11910
Page	75-84	Visitor from ACT	12
Page	75-84	Visitor from NSW	441
Page	75-84	Visitor from QLD	28
Page	75-84	Visitor from SA	4
Page	75-84	Visitor from TAS	3
Page	75-84	Visitor from VIC	206
Page	75-84	Visitor same SA2	81
Page	85+	Home	4611
Page	85+	Visitor from ACT	5
Page	85+	Visitor from NSW	158
Page	85+	Visitor from QLD	10
Page	85+	Visitor from VIC	10
Page	85+	Visitor same SA2	32
Parkes	0-14	Home	30444
Parkes	0-14	Visitor from NSW	830
Parkes	0-14	Visitor from QLD	35
Parkes	0-14	Visitor from SA	3
Parkes	0-14	Visitor from VIC	13
Parkes	0-14	Visitor same SA2	65
Parkes	15-24	Home	15544
Parkes	15-24	Visitor from ACT	9
Parkes	15-24	Visitor from NSW	1366
Parkes	15-24	Visitor from NT	3
Parkes	15-24	Visitor from QLD	94
Parkes	15-24	Visitor from SA	38
Parkes	15-24	Visitor from TAS	6
Parkes	15-24	Visitor from VIC	37
Parkes	15-24	Visitor from WA	8
Parkes	15-24	Visitor same SA2	72
Parkes	25-34	Home	19372
Parkes	25-34	Visitor from ACT	4
Parkes	25-34	Visitor from NSW	1202
Parkes	25-34	Visitor from NT	3
Parkes	25-34	Visitor from QLD	115
Parkes	25-34	Visitor from SA	43
Parkes	25-34	Visitor from TAS	3
Parkes	25-34	Visitor from VIC	45
Parkes	25-34	Visitor from WA	7
Parkes	25-34	Visitor same SA2	53
Parkes	35-44	Home	16600
Parkes	35-44	Visitor from ACT	4
Parkes	35-44	Visitor from NSW	909
Parkes	35-44	Visitor from QLD	74
Parkes	35-44	Visitor from SA	35
Parkes	35-44	Visitor from TAS	6
Parkes	35-44	Visitor from VIC	48
Parkes	35-44	Visitor same SA2	49
Parkes	45-54	Home	17278
Parkes	45-54	Visitor from ACT	4
Parkes	45-54	Visitor from NSW	1119
Parkes	45-54	Visitor from NT	4
Parkes	45-54	Visitor from QLD	140
Parkes	45-54	Visitor from SA	54
Parkes	45-54	Visitor from TAS	3
Parkes	45-54	Visitor from VIC	50
Parkes	45-54	Visitor from WA	10
Parkes	45-54	Visitor same SA2	61
Parkes	55-64	Home	19438
Parkes	55-64	Visitor from ACT	32
Parkes	55-64	Visitor from NSW	1417
Parkes	55-64	Visitor from NT	3
Parkes	55-64	Visitor from QLD	160
Parkes	55-64	Visitor from SA	67
Parkes	55-64	Visitor from TAS	16
Parkes	55-64	Visitor from VIC	79
Parkes	55-64	Visitor from WA	15
Parkes	55-64	Visitor same SA2	84
Parkes	65-74	Home	15718
Parkes	65-74	Visitor from ACT	20
Parkes	65-74	Visitor from NSW	1190
Parkes	65-74	Visitor from NT	4
Parkes	65-74	Visitor from QLD	86
Parkes	65-74	Visitor from SA	82
Parkes	65-74	Visitor from TAS	22
Parkes	65-74	Visitor from VIC	111
Parkes	65-74	Visitor from WA	16
Parkes	65-74	Visitor same SA2	89
Parkes	75-84	Home	9496
Parkes	75-84	Visitor from ACT	5
Parkes	75-84	Visitor from NSW	408
Parkes	75-84	Visitor from NT	4
Parkes	75-84	Visitor from QLD	26
Parkes	75-84	Visitor from SA	19
Parkes	75-84	Visitor from TAS	3
Parkes	75-84	Visitor from VIC	62
Parkes	75-84	Visitor from WA	7
Parkes	75-84	Visitor same SA2	82
Parkes	85+	Home	3627
Parkes	85+	Visitor from NSW	110
Parkes	85+	Visitor from SA	5
Parkes	85+	Visitor from VIC	8
Parkes	85+	Visitor same SA2	26
Parramatta	0-14	Home	38012
Parramatta	0-14	Visitor from ACT	13
Parramatta	0-14	Visitor from NSW	695
Parramatta	0-14	Visitor from QLD	4
Parramatta	0-14	Visitor same SA2	11
Parramatta	15-24	Home	23381
Parramatta	15-24	Visitor from ACT	11
Parramatta	15-24	Visitor from NSW	451
Parramatta	15-24	Visitor from QLD	8
Parramatta	15-24	Visitor from SA	8
Parramatta	15-24	Visitor from VIC	3
Parramatta	15-24	Visitor from WA	6
Parramatta	15-24	Visitor same SA2	16
Parramatta	25-34	Home	40488
Parramatta	25-34	Visitor from ACT	8
Parramatta	25-34	Visitor from NSW	690
Parramatta	25-34	Visitor from QLD	12
Parramatta	25-34	Visitor from TAS	6
Parramatta	25-34	Visitor from VIC	27
Parramatta	25-34	Visitor from WA	3
Parramatta	25-34	Visitor same SA2	33
Parramatta	35-44	Home	35336
Parramatta	35-44	Visitor from ACT	4
Parramatta	35-44	Visitor from NSW	489
Parramatta	35-44	Visitor from QLD	13
Parramatta	35-44	Visitor from SA	3
Parramatta	35-44	Visitor from VIC	17
Parramatta	35-44	Visitor same SA2	24
Parramatta	45-54	Home	21381
Parramatta	45-54	Visitor from ACT	10
Parramatta	45-54	Visitor from NSW	372
Parramatta	45-54	Visitor from QLD	9
Parramatta	45-54	Visitor from VIC	4
Parramatta	45-54	Visitor same SA2	27
Parramatta	55-64	Home	18523
Parramatta	55-64	Visitor from ACT	6
Parramatta	55-64	Visitor from NSW	413
Parramatta	55-64	Visitor from QLD	12
Parramatta	55-64	Visitor from TAS	6
Parramatta	55-64	Visitor from VIC	12
Parramatta	55-64	Visitor same SA2	14
Parramatta	65-74	Home	12863
Parramatta	65-74	Visitor from ACT	5
Parramatta	65-74	Visitor from NSW	353
Parramatta	65-74	Visitor from QLD	10
Parramatta	65-74	Visitor from SA	7
Parramatta	65-74	Visitor from VIC	3
Parramatta	65-74	Visitor from WA	4
Parramatta	65-74	Visitor same SA2	22
Parramatta	75-84	Home	6801
Parramatta	75-84	Visitor from NSW	294
Parramatta	75-84	Visitor same SA2	24
Parramatta	85+	Home	2591
Parramatta	85+	Visitor from NSW	260
Parramatta	85+	Visitor from QLD	3
Parramatta	85+	Visitor same SA2	43
Paterson	0-14	Home	33390
Paterson	0-14	Visitor from ACT	3
Paterson	0-14	Visitor from NSW	776
Paterson	0-14	Visitor from NT	3
Paterson	0-14	Visitor from OT	5
Paterson	0-14	Visitor from QLD	9
Paterson	0-14	Visitor from SA	3
Paterson	0-14	Visitor same SA2	24
Paterson	15-24	Home	19264
Paterson	15-24	Visitor from ACT	4
Paterson	15-24	Visitor from NSW	782
Paterson	15-24	Visitor from QLD	4
Paterson	15-24	Visitor from SA	3
Paterson	15-24	Visitor from TAS	4
Paterson	15-24	Visitor from VIC	7
Paterson	15-24	Visitor same SA2	26
Paterson	25-34	Home	21703
Paterson	25-34	Visitor from ACT	8
Paterson	25-34	Visitor from NSW	727
Paterson	25-34	Visitor from NT	3
Paterson	25-34	Visitor from QLD	35
Paterson	25-34	Visitor from SA	3
Paterson	25-34	Visitor from VIC	5
Paterson	25-34	Visitor from WA	4
Paterson	25-34	Visitor same SA2	21
Paterson	35-44	Home	20288
Paterson	35-44	Visitor from ACT	3
Paterson	35-44	Visitor from NSW	524
Paterson	35-44	Visitor from NT	6
Paterson	35-44	Visitor from QLD	8
Paterson	35-44	Visitor from VIC	4
Paterson	35-44	Visitor from WA	3
Paterson	35-44	Visitor same SA2	15
Paterson	45-54	Home	20375
Paterson	45-54	Visitor from ACT	3
Paterson	45-54	Visitor from NSW	487
Paterson	45-54	Visitor from QLD	20
Paterson	45-54	Visitor from SA	4
Paterson	45-54	Visitor from TAS	4
Paterson	45-54	Visitor from VIC	5
Paterson	45-54	Visitor from WA	3
Paterson	45-54	Visitor same SA2	18
Paterson	55-64	Home	20493
Paterson	55-64	Visitor from ACT	4
Paterson	55-64	Visitor from NSW	546
Paterson	55-64	Visitor from QLD	28
Paterson	55-64	Visitor from VIC	11
Paterson	55-64	Visitor from WA	11
Paterson	55-64	Visitor same SA2	34
Paterson	65-74	Home	19007
Paterson	65-74	Visitor from ACT	7
Paterson	65-74	Visitor from NSW	425
Paterson	65-74	Visitor from QLD	14
Paterson	65-74	Visitor from SA	3
Paterson	65-74	Visitor from TAS	3
Paterson	65-74	Visitor from VIC	18
Paterson	65-74	Visitor from WA	10
Paterson	65-74	Visitor same SA2	56
Paterson	75-84	Home	10964
Paterson	75-84	Visitor from ACT	5
Paterson	75-84	Visitor from NSW	240
Paterson	75-84	Visitor from QLD	7
Paterson	75-84	Visitor from VIC	9
Paterson	75-84	Visitor same SA2	39
Paterson	85+	Home	3426
Paterson	85+	Visitor from NSW	130
Paterson	85+	Visitor from VIC	4
Paterson	85+	Visitor same SA2	15
Reid	0-14	Home	28741
Reid	0-14	Visitor from NSW	386
Reid	0-14	Visitor from QLD	3
Reid	0-14	Visitor same SA2	10
Reid	15-24	Home	24641
Reid	15-24	Visitor from ACT	15
Reid	15-24	Visitor from NSW	443
Reid	15-24	Visitor from QLD	18
Reid	15-24	Visitor from SA	3
Reid	15-24	Visitor from VIC	25
Reid	15-24	Visitor from WA	6
Reid	15-24	Visitor same SA2	10
Reid	25-34	Home	43901
Reid	25-34	Visitor from ACT	16
Reid	25-34	Visitor from NSW	832
Reid	25-34	Visitor from QLD	28
Reid	25-34	Visitor from SA	13
Reid	25-34	Visitor from VIC	34
Reid	25-34	Visitor from WA	6
Reid	25-34	Visitor same SA2	29
Reid	35-44	Home	30850
Reid	35-44	Visitor from ACT	3
Reid	35-44	Visitor from NSW	476
Reid	35-44	Visitor from QLD	9
Reid	35-44	Visitor from VIC	7
Reid	35-44	Visitor from WA	8
Reid	35-44	Visitor same SA2	17
Reid	45-54	Home	22564
Reid	45-54	Visitor from ACT	4
Reid	45-54	Visitor from NSW	368
Reid	45-54	Visitor from QLD	14
Reid	45-54	Visitor from VIC	12
Reid	45-54	Visitor from WA	3
Reid	45-54	Visitor same SA2	9
Reid	55-64	Home	20056
Reid	55-64	Visitor from NSW	356
Reid	55-64	Visitor from QLD	23
Reid	55-64	Visitor from SA	4
Reid	55-64	Visitor from VIC	5
Reid	55-64	Visitor same SA2	13
Reid	65-74	Home	14584
Reid	65-74	Visitor from ACT	4
Reid	65-74	Visitor from NSW	319
Reid	65-74	Visitor from QLD	12
Reid	65-74	Visitor from VIC	9
Reid	65-74	Visitor from WA	5
Reid	65-74	Visitor same SA2	25
Reid	75-84	Home	8168
Reid	75-84	Visitor from NSW	249
Reid	75-84	Visitor from QLD	5
Reid	75-84	Visitor from VIC	3
Reid	75-84	Visitor same SA2	36
Reid	85+	Home	3847
Reid	85+	Visitor from NSW	188
Reid	85+	Visitor same SA2	55
Richmond	0-14	Home	26809
Richmond	0-14	Visitor from NSW	547
Richmond	0-14	Visitor from NT	3
Richmond	0-14	Visitor from QLD	92
Richmond	0-14	Visitor from SA	5
Richmond	0-14	Visitor from VIC	17
Richmond	0-14	Visitor from WA	3
Richmond	0-14	Visitor same SA2	29
Richmond	15-24	Home	14647
Richmond	15-24	Visitor from ACT	4
Richmond	15-24	Visitor from NSW	641
Richmond	15-24	Visitor from QLD	159
Richmond	15-24	Visitor from SA	9
Richmond	15-24	Visitor from VIC	40
Richmond	15-24	Visitor from WA	6
Richmond	15-24	Visitor same SA2	27
Richmond	25-34	Home	16109
Richmond	25-34	Visitor from ACT	4
Richmond	25-34	Visitor from NSW	731
Richmond	25-34	Visitor from NT	3
Richmond	25-34	Visitor from QLD	226
Richmond	25-34	Visitor from SA	11
Richmond	25-34	Visitor from VIC	81
Richmond	25-34	Visitor from WA	8
Richmond	25-34	Visitor same SA2	36
Richmond	35-44	Home	19458
Richmond	35-44	Visitor from ACT	7
Richmond	35-44	Visitor from NSW	608
Richmond	35-44	Visitor from NT	4
Richmond	35-44	Visitor from QLD	183
Richmond	35-44	Visitor from SA	4
Richmond	35-44	Visitor from TAS	9
Richmond	35-44	Visitor from VIC	36
Richmond	35-44	Visitor from WA	11
Richmond	35-44	Visitor same SA2	27
Richmond	45-54	Home	20698
Richmond	45-54	Visitor from ACT	10
Richmond	45-54	Visitor from NSW	669
Richmond	45-54	Visitor from QLD	178
Richmond	45-54	Visitor from SA	7
Richmond	45-54	Visitor from VIC	58
Richmond	45-54	Visitor from WA	3
Richmond	45-54	Visitor same SA2	36
Richmond	55-64	Home	22651
Richmond	55-64	Visitor from ACT	23
Richmond	55-64	Visitor from NSW	945
Richmond	55-64	Visitor from QLD	201
Richmond	55-64	Visitor from SA	29
Richmond	55-64	Visitor from TAS	20
Richmond	55-64	Visitor from VIC	148
Richmond	55-64	Visitor from WA	9
Richmond	55-64	Visitor same SA2	51
Richmond	65-74	Home	21762
Richmond	65-74	Visitor from ACT	40
Richmond	65-74	Visitor from NSW	878
Richmond	65-74	Visitor from QLD	156
Richmond	65-74	Visitor from SA	38
Richmond	65-74	Visitor from TAS	38
Richmond	65-74	Visitor from VIC	370
Richmond	65-74	Visitor from WA	11
Richmond	65-74	Visitor same SA2	61
Richmond	75-84	Home	12475
Richmond	75-84	Visitor from ACT	15
Richmond	75-84	Visitor from NSW	339
Richmond	75-84	Visitor from QLD	56
Richmond	75-84	Visitor from SA	23
Richmond	75-84	Visitor from TAS	27
Richmond	75-84	Visitor from VIC	238
Richmond	75-84	Visitor from WA	8
Richmond	75-84	Visitor same SA2	71
Richmond	85+	Home	5537
Richmond	85+	Visitor from ACT	7
Richmond	85+	Visitor from NSW	134
Richmond	85+	Visitor from QLD	13
Richmond	85+	Visitor from TAS	9
Richmond	85+	Visitor from VIC	21
Richmond	85+	Visitor same SA2	28
Riverina	0-14	Home	30547
Riverina	0-14	Visitor from ACT	21
Riverina	0-14	Visitor from NSW	696
Riverina	0-14	Visitor from QLD	6
Riverina	0-14	Visitor from SA	4
Riverina	0-14	Visitor from VIC	6
Riverina	0-14	Visitor from WA	3
Riverina	0-14	Visitor same SA2	52
Riverina	15-24	Home	18590
Riverina	15-24	Visitor from ACT	56
Riverina	15-24	Visitor from NSW	1577
Riverina	15-24	Visitor from NT	8
Riverina	15-24	Visitor from QLD	192
Riverina	15-24	Visitor from SA	31
Riverina	15-24	Visitor from TAS	11
Riverina	15-24	Visitor from VIC	112
Riverina	15-24	Visitor from WA	38
Riverina	15-24	Visitor same SA2	31
Riverina	25-34	Home	18348
Riverina	25-34	Visitor from ACT	37
Riverina	25-34	Visitor from NSW	998
Riverina	25-34	Visitor from NT	7
Riverina	25-34	Visitor from QLD	85
Riverina	25-34	Visitor from SA	17
Riverina	25-34	Visitor from TAS	7
Riverina	25-34	Visitor from VIC	87
Riverina	25-34	Visitor from WA	9
Riverina	25-34	Visitor same SA2	60
Riverina	35-44	Home	17353
Riverina	35-44	Visitor from ACT	22
Riverina	35-44	Visitor from NSW	628
Riverina	35-44	Visitor from NT	3
Riverina	35-44	Visitor from QLD	43
Riverina	35-44	Visitor from SA	20
Riverina	35-44	Visitor from TAS	3
Riverina	35-44	Visitor from VIC	52
Riverina	35-44	Visitor from WA	5
Riverina	35-44	Visitor same SA2	33
Riverina	45-54	Home	17984
Riverina	45-54	Visitor from ACT	37
Riverina	45-54	Visitor from NSW	694
Riverina	45-54	Visitor from QLD	52
Riverina	45-54	Visitor from SA	12
Riverina	45-54	Visitor from VIC	44
Riverina	45-54	Visitor from WA	6
Riverina	45-54	Visitor same SA2	36
Riverina	55-64	Home	19517
Riverina	55-64	Visitor from ACT	49
Riverina	55-64	Visitor from NSW	818
Riverina	55-64	Visitor from QLD	49
Riverina	55-64	Visitor from SA	10
Riverina	55-64	Visitor from TAS	5
Riverina	55-64	Visitor from VIC	68
Riverina	55-64	Visitor from WA	13
Riverina	55-64	Visitor same SA2	59
Riverina	65-74	Home	17337
Riverina	65-74	Visitor from ACT	26
Riverina	65-74	Visitor from NSW	589
Riverina	65-74	Visitor from NT	5
Riverina	65-74	Visitor from QLD	26
Riverina	65-74	Visitor from SA	9
Riverina	65-74	Visitor from TAS	4
Riverina	65-74	Visitor from VIC	64
Riverina	65-74	Visitor from WA	9
Riverina	65-74	Visitor same SA2	77
Riverina	75-84	Home	10408
Riverina	75-84	Visitor from ACT	6
Riverina	75-84	Visitor from NSW	293
Riverina	75-84	Visitor from QLD	12
Riverina	75-84	Visitor from VIC	7
Riverina	75-84	Visitor from WA	5
Riverina	75-84	Visitor same SA2	83
Riverina	85+	Home	4240
Riverina	85+	Visitor from NSW	142
Riverina	85+	Visitor same SA2	36
Robertson	0-14	Home	25512
Robertson	0-14	Visitor from ACT	3
Robertson	0-14	Visitor from NSW	631
Robertson	0-14	Visitor from QLD	8
Robertson	0-14	Visitor from VIC	4
Robertson	0-14	Visitor same SA2	19
Robertson	15-24	Home	15602
Robertson	15-24	Visitor from ACT	4
Robertson	15-24	Visitor from NSW	636
Robertson	15-24	Visitor from QLD	9
Robertson	15-24	Visitor from VIC	3
Robertson	15-24	Visitor from WA	3
Robertson	15-24	Visitor same SA2	23
Robertson	25-34	Home	15009
Robertson	25-34	Visitor from ACT	4
Robertson	25-34	Visitor from NSW	547
Robertson	25-34	Visitor from NT	3
Robertson	25-34	Visitor from QLD	11
Robertson	25-34	Visitor from SA	3
Robertson	25-34	Visitor from VIC	3
Robertson	25-34	Visitor from WA	5
Robertson	25-34	Visitor same SA2	14
Robertson	35-44	Home	17981
Robertson	35-44	Visitor from NSW	418
Robertson	35-44	Visitor from QLD	4
Robertson	35-44	Visitor from VIC	11
Robertson	35-44	Visitor same SA2	21
Robertson	45-54	Home	19363
Robertson	45-54	Visitor from ACT	4
Robertson	45-54	Visitor from NSW	526
Robertson	45-54	Visitor from QLD	16
Robertson	45-54	Visitor from VIC	9
Robertson	45-54	Visitor same SA2	18
Robertson	55-64	Home	19929
Robertson	55-64	Visitor from ACT	4
Robertson	55-64	Visitor from NSW	556
Robertson	55-64	Visitor from QLD	20
Robertson	55-64	Visitor from TAS	3
Robertson	55-64	Visitor from VIC	9
Robertson	55-64	Visitor from WA	6
Robertson	55-64	Visitor same SA2	34
Robertson	65-74	Home	17866
Robertson	65-74	Visitor from NSW	513
Robertson	65-74	Visitor from QLD	20
Robertson	65-74	Visitor from SA	3
Robertson	65-74	Visitor from TAS	3
Robertson	65-74	Visitor from VIC	11
Robertson	65-74	Visitor same SA2	47
Robertson	75-84	Home	11375
Robertson	75-84	Visitor from NSW	288
Robertson	75-84	Visitor from QLD	8
Robertson	75-84	Visitor from TAS	5
Robertson	75-84	Visitor from WA	3
Robertson	75-84	Visitor same SA2	29
Robertson	85+	Home	4668
Robertson	85+	Visitor from NSW	194
Robertson	85+	Visitor same SA2	23
Shortland	0-14	Home	26525
Shortland	0-14	Visitor from NSW	545
Shortland	0-14	Visitor from NT	4
Shortland	0-14	Visitor same SA2	18
Shortland	15-24	Home	16108
Shortland	15-24	Visitor from NSW	594
Shortland	15-24	Visitor from QLD	10
Shortland	15-24	Visitor from VIC	11
Shortland	15-24	Visitor same SA2	29
Shortland	25-34	Home	15875
Shortland	25-34	Visitor from ACT	5
Shortland	25-34	Visitor from NSW	548
Shortland	25-34	Visitor from NT	4
Shortland	25-34	Visitor from QLD	14
Shortland	25-34	Visitor from VIC	5
Shortland	25-34	Visitor same SA2	14
Shortland	35-44	Home	17479
Shortland	35-44	Visitor from ACT	3
Shortland	35-44	Visitor from NSW	418
Shortland	35-44	Visitor from QLD	7
Shortland	35-44	Visitor from SA	4
Shortland	35-44	Visitor from TAS	5
Shortland	35-44	Visitor from VIC	5
Shortland	35-44	Visitor same SA2	11
Shortland	45-54	Home	18745
Shortland	45-54	Visitor from NSW	419
Shortland	45-54	Visitor from QLD	9
Shortland	45-54	Visitor from VIC	9
Shortland	45-54	Visitor same SA2	24
Shortland	55-64	Home	19052
Shortland	55-64	Visitor from ACT	3
Shortland	55-64	Visitor from NSW	394
Shortland	55-64	Visitor from QLD	19
Shortland	55-64	Visitor from VIC	12
Shortland	55-64	Visitor from WA	4
Shortland	55-64	Visitor same SA2	32
Shortland	65-74	Home	17325
Shortland	65-74	Visitor from NSW	323
Shortland	65-74	Visitor from QLD	17
Shortland	65-74	Visitor from VIC	6
Shortland	65-74	Visitor same SA2	40
Shortland	75-84	Home	11229
Shortland	75-84	Visitor from NSW	173
Shortland	75-84	Visitor from NT	4
Shortland	75-84	Visitor from QLD	4
Shortland	75-84	Visitor from SA	3
Shortland	75-84	Visitor from VIC	4
Shortland	75-84	Visitor same SA2	51
Shortland	85+	Home	4110
Shortland	85+	Visitor from NSW	103
Shortland	85+	Visitor same SA2	20
Sydney	0-14	Home	15278
Sydney	0-14	Visitor from ACT	11
Sydney	0-14	Visitor from NSW	590
Sydney	0-14	Visitor from QLD	34
Sydney	0-14	Visitor from TAS	4
Sydney	0-14	Visitor from VIC	77
Sydney	0-14	Visitor from WA	7
Sydney	0-14	Visitor same SA2	13
Sydney	15-24	Home	24598
Sydney	15-24	Visitor from ACT	31
Sydney	15-24	Visitor from NSW	1694
Sydney	15-24	Visitor from NT	10
Sydney	15-24	Visitor from QLD	343
Sydney	15-24	Visitor from SA	28
Sydney	15-24	Visitor from TAS	14
Sydney	15-24	Visitor from VIC	113
Sydney	15-24	Visitor from WA	147
Sydney	15-24	Visitor same SA2	40
Sydney	25-34	Home	63488
Sydney	25-34	Visitor from ACT	69
Sydney	25-34	Visitor from NSW	2763
Sydney	25-34	Visitor from NT	18
Sydney	25-34	Visitor from QLD	345
Sydney	25-34	Visitor from SA	66
Sydney	25-34	Visitor from TAS	23
Sydney	25-34	Visitor from VIC	233
Sydney	25-34	Visitor from WA	129
Sydney	25-34	Visitor same SA2	51
Sydney	35-44	Home	36747
Sydney	35-44	Visitor from ACT	75
Sydney	35-44	Visitor from NSW	1613
Sydney	35-44	Visitor from NT	11
Sydney	35-44	Visitor from QLD	156
Sydney	35-44	Visitor from SA	26
Sydney	35-44	Visitor from TAS	15
Sydney	35-44	Visitor from VIC	157
Sydney	35-44	Visitor from WA	80
Sydney	35-44	Visitor same SA2	42
Sydney	45-54	Home	20945
Sydney	45-54	Visitor from ACT	47
Sydney	45-54	Visitor from NSW	1220
Sydney	45-54	Visitor from NT	4
Sydney	45-54	Visitor from QLD	143
Sydney	45-54	Visitor from SA	32
Sydney	45-54	Visitor from TAS	17
Sydney	45-54	Visitor from VIC	111
Sydney	45-54	Visitor from WA	57
Sydney	45-54	Visitor same SA2	31
Sydney	55-64	Home	16225
Sydney	55-64	Visitor from ACT	39
Sydney	55-64	Visitor from NSW	947
Sydney	55-64	Visitor from NT	10
Sydney	55-64	Visitor from QLD	82
Sydney	55-64	Visitor from SA	13
Sydney	55-64	Visitor from TAS	5
Sydney	55-64	Visitor from VIC	80
Sydney	55-64	Visitor from WA	28
Sydney	55-64	Visitor same SA2	33
Sydney	65-74	Home	10873
Sydney	65-74	Visitor from ACT	15
Sydney	65-74	Visitor from NSW	618
Sydney	65-74	Visitor from QLD	37
Sydney	65-74	Visitor from SA	13
Sydney	65-74	Visitor from TAS	10
Sydney	65-74	Visitor from VIC	34
Sydney	65-74	Visitor from WA	11
Sydney	65-74	Visitor same SA2	30
Sydney	75-84	Home	5177
Sydney	75-84	Visitor from ACT	4
Sydney	75-84	Visitor from NSW	321
Sydney	75-84	Visitor from NT	6
Sydney	75-84	Visitor from QLD	11
Sydney	75-84	Visitor from SA	5
Sydney	75-84	Visitor from TAS	3
Sydney	75-84	Visitor from VIC	3
Sydney	75-84	Visitor from WA	9
Sydney	75-84	Visitor same SA2	25
Sydney	85+	Home	1616
Sydney	85+	Visitor from NSW	217
Sydney	85+	Visitor same SA2	10
Warringah	0-14	Home	26187
Warringah	0-14	Visitor from NSW	307
Warringah	0-14	Visitor from QLD	3
Warringah	0-14	Visitor from VIC	6
Warringah	0-14	Visitor same SA2	15
Warringah	15-24	Home	15295
Warringah	15-24	Visitor from ACT	32
Warringah	15-24	Visitor from NSW	434
Warringah	15-24	Visitor from NT	6
Warringah	15-24	Visitor from QLD	13
Warringah	15-24	Visitor from VIC	14
Warringah	15-24	Visitor from WA	4
Warringah	25-34	Home	19117
Warringah	25-34	Visitor from ACT	7
Warringah	25-34	Visitor from NSW	473
Warringah	25-34	Visitor from QLD	15
Warringah	25-34	Visitor from SA	4
Warringah	25-34	Visitor from VIC	15
Warringah	25-34	Visitor from WA	4
Warringah	25-34	Visitor same SA2	13
Warringah	35-44	Home	21367
Warringah	35-44	Visitor from NSW	322
Warringah	35-44	Visitor from QLD	12
Warringah	35-44	Visitor from VIC	12
Warringah	35-44	Visitor from WA	10
Warringah	35-44	Visitor same SA2	17
Warringah	45-54	Home	22164
Warringah	45-54	Visitor from NSW	294
Warringah	45-54	Visitor from QLD	15
Warringah	45-54	Visitor from TAS	3
Warringah	45-54	Visitor from VIC	4
Warringah	45-54	Visitor same SA2	11
Warringah	55-64	Home	17172
Warringah	55-64	Visitor from ACT	3
Warringah	55-64	Visitor from NSW	269
Warringah	55-64	Visitor from QLD	23
Warringah	55-64	Visitor from SA	3
Warringah	55-64	Visitor from TAS	3
Warringah	55-64	Visitor from VIC	20
Warringah	55-64	Visitor from WA	7
Warringah	55-64	Visitor same SA2	11
Warringah	65-74	Home	12242
Warringah	65-74	Visitor from ACT	3
Warringah	65-74	Visitor from NSW	193
Warringah	65-74	Visitor from QLD	14
Warringah	65-74	Visitor from SA	4
Warringah	65-74	Visitor from VIC	10
Warringah	65-74	Visitor from WA	4
Warringah	65-74	Visitor same SA2	20
Warringah	75-84	Home	8113
Warringah	75-84	Visitor from NSW	118
Warringah	75-84	Visitor from QLD	8
Warringah	75-84	Visitor from VIC	9
Warringah	75-84	Visitor from WA	3
Warringah	75-84	Visitor same SA2	17
Warringah	85+	Home	3442
Warringah	85+	Visitor from NSW	98
Warringah	85+	Visitor from QLD	3
Warringah	85+	Visitor from VIC	3
Warringah	85+	Visitor same SA2	10
Watson	0-14	Home	34302
Watson	0-14	Visitor from NSW	301
Watson	0-14	Visitor from WA	4
Watson	0-14	Visitor same SA2	10
Watson	15-24	Home	22982
