CED_NAME16	Ancestry	FatherBornAus	MotherBornAus	responses
Hunter	Australian Aboriginal			130
Hunter	Australian Aboriginal	0	0	31
Hunter	Australian Aboriginal	0	1	409
Hunter	Australian Aboriginal	1	0	192
Hunter	Australian Aboriginal	1	1	12026
Hunter	Chinese			15
Hunter	Chinese	0	0	912
Hunter	Chinese	0	1	67
Hunter	Chinese	1	0	85
Hunter	Chinese	1	1	303
Hunter	Croatian			4
Hunter	Croatian	0	0	197
Hunter	Croatian	0	1	49
Hunter	Croatian	1	0	19
Hunter	Croatian	1	1	124
Hunter	Dutch			5
Hunter	Dutch	0	0	931
Hunter	Dutch	0	1	338
Hunter	Dutch	1	0	221
Hunter	Dutch	1	1	810
Hunter	English			755
Hunter	English	0	0	7308
Hunter	English	0	1	5093
Hunter	English	1	0	3739
Hunter	English	1	1	57405
Hunter	Filipino			4
Hunter	Filipino	0	0	976
Hunter	Filipino	0	1	28
Hunter	Filipino	1	0	306
Hunter	Filipino	1	1	74
Hunter	French			4
Hunter	French	0	0	214
Hunter	French	0	1	58
Hunter	French	1	0	39
Hunter	French	1	1	379
Hunter	German			58
Hunter	German	0	0	1149
Hunter	German	0	1	522
Hunter	German	1	0	357
Hunter	German	1	1	5137
Hunter	Greek	0	0	203
Hunter	Greek	0	1	110
Hunter	Greek	1	0	35
Hunter	Greek	1	1	346
Hunter	Hungarian	0	0	157
Hunter	Hungarian	0	1	44
Hunter	Hungarian	1	0	18
Hunter	Hungarian	1	1	116
Hunter	Indian	0	0	941
Hunter	Indian	0	1	58
Hunter	Indian	1	0	27
Hunter	Indian	1	1	71
Hunter	Irish			127
Hunter	Irish	0	0	1543
Hunter	Irish	0	1	885
Hunter	Irish	1	0	646
Hunter	Irish	1	1	14073
Hunter	Italian			22
Hunter	Italian	0	0	687
Hunter	Italian	0	1	347
Hunter	Italian	1	0	109
Hunter	Italian	1	1	1943
Hunter	Korean	0	0	147
Hunter	Korean	0	1	7
Hunter	Korean	1	0	23
Hunter	Korean	1	1	5
Hunter	Lebanese			3
Hunter	Lebanese	0	0	135
Hunter	Lebanese	0	1	39
Hunter	Lebanese	1	0	22
Hunter	Lebanese	1	1	113
Hunter	Macedonian	0	0	82
Hunter	Macedonian	0	1	31
Hunter	Macedonian	1	0	21
Hunter	Macedonian	1	1	84
Hunter	Maltese			7
Hunter	Maltese	0	0	241
Hunter	Maltese	0	1	112
Hunter	Maltese	1	0	76
Hunter	Maltese	1	1	397
Hunter	Maori			3
Hunter	Maori	0	0	478
Hunter	Maori	0	1	175
Hunter	Maori	1	0	104
Hunter	Maori	1	1	156
Hunter	NZ			11
Hunter	NZ	0	0	500
Hunter	NZ	0	1	326
Hunter	NZ	1	0	203
Hunter	NZ	1	1	201
Hunter	(Other)			72
Hunter	(Other)	0	0	4640
Hunter	(Other)	0	1	1017
Hunter	(Other)	1	0	772
Hunter	(Other)	1	1	2382
Hunter	Polish			15
Hunter	Polish	0	0	493
Hunter	Polish	0	1	150
Hunter	Polish	1	0	82
Hunter	Polish	1	1	552
Hunter	Russian			4
Hunter	Russian	0	0	171
Hunter	Russian	0	1	46
Hunter	Russian	1	0	32
Hunter	Russian	1	1	146
Hunter	Samoan			3
Hunter	Samoan	0	0	227
Hunter	Samoan	0	1	100
Hunter	Samoan	1	0	27
Hunter	Samoan	1	1	40
Hunter	Scottish			119
Hunter	Scottish	0	0	2148
Hunter	Scottish	0	1	1443
Hunter	Scottish	1	0	957
Hunter	Scottish	1	1	14345
Hunter	Serbian	0	0	96
Hunter	Serbian	0	1	17
Hunter	Serbian	1	0	13
Hunter	Serbian	1	1	40
Hunter	South African			4
Hunter	South African	0	0	442
Hunter	South African	0	1	65
Hunter	South African	1	0	53
Hunter	South African	1	1	47
Hunter	Spanish			3
Hunter	Spanish	0	0	226
Hunter	Spanish	0	1	49
Hunter	Spanish	1	0	25
Hunter	Spanish	1	1	174
Hunter	Sri Lankan	0	0	65
Hunter	Sri Lankan	0	1	17
Hunter	Sri Lankan	1	0	11
Hunter	Sri Lankan	1	1	7
Hunter	Vietnamese			3
Hunter	Vietnamese	0	0	212
Hunter	Vietnamese	0	1	3
Hunter	Vietnamese	1	0	27
Hunter	Vietnamese	1	1	4
Hunter	Welsh			6
Hunter	Welsh	0	0	322
Hunter	Welsh	0	1	130
Hunter	Welsh	1	0	108
Hunter	Welsh	1	1	800
Kingsford Smith				9992
Kingsford Smith		0	0	1322
Kingsford Smith		0	1	73
Kingsford Smith		1	0	63
Kingsford Smith		1	1	371
Kingsford Smith	Australian			268
Kingsford Smith	Australian		1	21708
Kingsford Smith	Australian	0	0	2295
Kingsford Smith	Australian	0	1	5766
Kingsford Smith	Australian	1	0	4820
Kingsford Smith	Australian Aboriginal			39
Kingsford Smith	Australian Aboriginal	0	0	71
Kingsford Smith	Australian Aboriginal	0	1	242
Kingsford Smith	Australian Aboriginal	1	0	126
Kingsford Smith	Australian Aboriginal	1	1	2660
Kingsford Smith	Chinese			100
Kingsford Smith	Chinese	0	0	21321
Kingsford Smith	Chinese	0	1	435
Kingsford Smith	Chinese	1	0	685
Kingsford Smith	Chinese	1	1	617
Kingsford Smith	Croatian			6
Kingsford Smith	Croatian	0	0	860
Kingsford Smith	Croatian	0	1	149
Kingsford Smith	Croatian	1	0	106
Kingsford Smith	Croatian	1	1	286
Kingsford Smith	Dutch			5
Kingsford Smith	Dutch	0	0	748
Kingsford Smith	Dutch	0	1	233
Kingsford Smith	Dutch	1	0	154
Kingsford Smith	Dutch	1	1	369
Kingsford Smith	English			316
Kingsford Smith	English	0	0	14268
Kingsford Smith	English	0	1	4384
Kingsford Smith	English	1	0	3155
Kingsford Smith	English	1	1	19449
Kingsford Smith	Filipino			15
Kingsford Smith	Filipino	0	0	2959
Kingsford Smith	Filipino	0	1	93
Kingsford Smith	Filipino	1	0	372
Kingsford Smith	Filipino	1	1	81
Kingsford Smith	French			9
Kingsford Smith	French	0	0	2214
Kingsford Smith	French	0	1	208
Kingsford Smith	French	1	0	183
Kingsford Smith	French	1	1	262
Kingsford Smith	German			27
Kingsford Smith	German	0	0	2345
Kingsford Smith	German	0	1	413
Kingsford Smith	German	1	0	321
Kingsford Smith	German	1	1	1840
Kingsford Smith	Greek			79
Kingsford Smith	Greek	0	0	5319
Kingsford Smith	Greek	0	1	1024
Kingsford Smith	Greek	1	0	530
Kingsford Smith	Greek	1	1	2696
Kingsford Smith	Hungarian			3
Kingsford Smith	Hungarian	0	0	773
Kingsford Smith	Hungarian	0	1	111
Kingsford Smith	Hungarian	1	0	109
Kingsford Smith	Hungarian	1	1	203
Kingsford Smith	Indian			6
Kingsford Smith	Indian	0	0	3439
Kingsford Smith	Indian	0	1	113
Kingsford Smith	Indian	1	0	122
Kingsford Smith	Indian	1	1	68
Kingsford Smith	Irish			137
Kingsford Smith	Irish	0	0	8783
Kingsford Smith	Irish	0	1	1610
Kingsford Smith	Irish	1	0	1121
Kingsford Smith	Irish	1	1	10287
Kingsford Smith	Italian			47
Kingsford Smith	Italian	0	0	4817
Kingsford Smith	Italian	0	1	947
Kingsford Smith	Italian	1	0	428
Kingsford Smith	Italian	1	1	2403
Kingsford Smith	Korean			6
Kingsford Smith	Korean	0	0	900
Kingsford Smith	Korean	0	1	15
Kingsford Smith	Korean	1	0	77
Kingsford Smith	Korean	1	1	13
Kingsford Smith	Lebanese			10
Kingsford Smith	Lebanese	0	0	1069
Kingsford Smith	Lebanese	0	1	229
Kingsford Smith	Lebanese	1	0	200
Kingsford Smith	Lebanese	1	1	487
Kingsford Smith	Macedonian			3
Kingsford Smith	Macedonian	0	0	244
Kingsford Smith	Macedonian	0	1	36
Kingsford Smith	Macedonian	1	0	28
Kingsford Smith	Macedonian	1	1	75
Kingsford Smith	Maltese			19
Kingsford Smith	Maltese	0	0	912
Kingsford Smith	Maltese	0	1	218
Kingsford Smith	Maltese	1	0	131
Kingsford Smith	Maltese	1	1	576
Kingsford Smith	Maori			6
Kingsford Smith	Maori	0	0	824
Kingsford Smith	Maori	0	1	212
Kingsford Smith	Maori	1	0	102
Kingsford Smith	Maori	1	1	91
Kingsford Smith	NZ			7
Kingsford Smith	NZ	0	0	873
Kingsford Smith	NZ	0	1	275
Kingsford Smith	NZ	1	0	184
Kingsford Smith	NZ	1	1	113
Kingsford Smith	(Other)			201
Kingsford Smith	(Other)	0	0	30537
Kingsford Smith	(Other)	0	1	2364
Kingsford Smith	(Other)	1	0	2120
Kingsford Smith	(Other)	1	1	2426
Kingsford Smith	Polish			4
Kingsford Smith	Polish	0	0	1497
Kingsford Smith	Polish	0	1	209
Kingsford Smith	Polish	1	0	151
Kingsford Smith	Polish	1	1	282
Kingsford Smith	Russian			11
Kingsford Smith	Russian	0	0	1958
Kingsford Smith	Russian	0	1	118
Kingsford Smith	Russian	1	0	144
Kingsford Smith	Russian	1	1	154
Kingsford Smith	Samoan			8
Kingsford Smith	Samoan	0	0	258
Kingsford Smith	Samoan	0	1	45
Kingsford Smith	Samoan	1	0	30
Kingsford Smith	Samoan	1	1	18
Kingsford Smith	Scottish			70
Kingsford Smith	Scottish	0	0	3284
Kingsford Smith	Scottish	0	1	999
Kingsford Smith	Scottish	1	0	741
Kingsford Smith	Scottish	1	1	5863
Kingsford Smith	Serbian			9
Kingsford Smith	Serbian	0	0	798
Kingsford Smith	Serbian	0	1	67
Kingsford Smith	Serbian	1	0	63
Kingsford Smith	Serbian	1	1	70
Kingsford Smith	South African			8
Kingsford Smith	South African	0	0	1361
Kingsford Smith	South African	0	1	192
Kingsford Smith	South African	1	0	154
Kingsford Smith	South African	1	1	27
Kingsford Smith	Spanish			4
Kingsford Smith	Spanish	0	0	2059
Kingsford Smith	Spanish	0	1	108
Kingsford Smith	Spanish	1	0	95
Kingsford Smith	Spanish	1	1	159
Kingsford Smith	Sri Lankan	0	0	323
Kingsford Smith	Sri Lankan	0	1	39
Kingsford Smith	Sri Lankan	1	0	26
Kingsford Smith	Sri Lankan	1	1	24
Kingsford Smith	Vietnamese			3
Kingsford Smith	Vietnamese	0	0	1363
Kingsford Smith	Vietnamese	0	1	49
Kingsford Smith	Vietnamese	1	0	89
Kingsford Smith	Vietnamese	1	1	36
Kingsford Smith	Welsh	0	0	591
Kingsford Smith	Welsh	0	1	69
Kingsford Smith	Welsh	1	0	83
Kingsford Smith	Welsh	1	1	326
Lindsay				11184
Lindsay		0	0	1084
Lindsay		0	1	90
Lindsay		1	0	80
Lindsay		1	1	849
Lindsay	Australian			421
Lindsay	Australian		1	47949
Lindsay	Australian	0	0	2549
Lindsay	Australian	0	1	7315
Lindsay	Australian	1	0	5138
Lindsay	Australian Aboriginal			89
Lindsay	Australian Aboriginal	0	0	57
Lindsay	Australian Aboriginal	0	1	600
Lindsay	Australian Aboriginal	1	0	294
Lindsay	Australian Aboriginal	1	1	8046
Lindsay	Chinese			33
Lindsay	Chinese	0	0	3395
Lindsay	Chinese	0	1	104
Lindsay	Chinese	1	0	146
Lindsay	Chinese	1	1	330
Lindsay	Croatian			15
Lindsay	Croatian	0	0	1033
Lindsay	Croatian	0	1	206
Lindsay	Croatian	1	0	123
Lindsay	Croatian	1	1	461
Lindsay	Dutch			15
Lindsay	Dutch	0	0	990
Lindsay	Dutch	0	1	389
Lindsay	Dutch	1	0	273
Lindsay	Dutch	1	1	1081
Lindsay	English			448
Lindsay	English	0	0	10339
Lindsay	English	0	1	5915
Lindsay	English	1	0	4159
Lindsay	English	1	1	36919
Lindsay	Filipino			18
Lindsay	Filipino	0	0	5343
Lindsay	Filipino	0	1	224
Lindsay	Filipino	1	0	550
Lindsay	Filipino	1	1	119
Lindsay	French			3
Lindsay	French	0	0	310
Lindsay	French	0	1	78
Lindsay	French	1	0	40
Lindsay	French	1	1	281
Lindsay	German			52
Lindsay	German	0	0	1444
Lindsay	German	0	1	565
Lindsay	German	1	0	368
Lindsay	German	1	1	3078
Lindsay	Greek			14
Lindsay	Greek	0	0	982
Lindsay	Greek	0	1	259
Lindsay	Greek	1	0	130
Lindsay	Greek	1	1	810
Lindsay	Hungarian			8
Lindsay	Hungarian	0	0	412
Lindsay	Hungarian	0	1	77
Lindsay	Hungarian	1	0	38
Lindsay	Hungarian	1	1	171
Lindsay	Indian			9
Lindsay	Indian	0	0	7329
Lindsay	Indian	0	1	172
Lindsay	Indian	1	0	109
Lindsay	Indian	1	1	104
Lindsay	Irish			85
Lindsay	Irish	0	0	2539
Lindsay	Irish	0	1	1262
Lindsay	Irish	1	0	799
Lindsay	Irish	1	1	11052
Lindsay	Italian			34
Lindsay	Italian	0	0	2114
Lindsay	Italian	0	1	883
Lindsay	Italian	1	0	347
Lindsay	Italian	1	1	3098
Lindsay	Korean			4
Lindsay	Korean	0	0	613
Lindsay	Korean	0	1	16
Lindsay	Korean	1	0	22
Lindsay	Korean	1	1	8
Lindsay	Lebanese			4
Lindsay	Lebanese	0	0	1262
Lindsay	Lebanese	0	1	341
Lindsay	Lebanese	1	0	192
Lindsay	Lebanese	1	1	464
Lindsay	Macedonian	0	0	192
Lindsay	Macedonian	0	1	42
Lindsay	Macedonian	1	0	15
Lindsay	Macedonian	1	1	67
Lindsay	Maltese			22
Lindsay	Maltese	0	0	2667
Lindsay	Maltese	0	1	897
Lindsay	Maltese	1	0	450
Lindsay	Maltese	1	1	3176
Lindsay	Maori			9
Lindsay	Maori	0	0	1312
Lindsay	Maori	0	1	285
Lindsay	Maori	1	0	207
Lindsay	Maori	1	1	176
Lindsay	NZ			17
Lindsay	NZ	0	0	664
Lindsay	NZ	0	1	339
Lindsay	NZ	1	0	223
Lindsay	NZ	1	1	238
Lindsay	(Other)			144
Lindsay	(Other)	0	0	20159
Lindsay	(Other)	0	1	2056
Lindsay	(Other)	1	0	1498
Lindsay	(Other)	1	1	2653
Lindsay	Polish			8
Lindsay	Polish	0	0	888
Lindsay	Polish	0	1	182
Lindsay	Polish	1	0	124
Lindsay	Polish	1	1	558
Lindsay	Russian			4
Lindsay	Russian	0	0	332
Lindsay	Russian	0	1	51
Lindsay	Russian	1	0	62
Lindsay	Russian	1	1	145
Lindsay	Samoan			8
Lindsay	Samoan	0	0	1685
Lindsay	Samoan	0	1	299
Lindsay	Samoan	1	0	102
Lindsay	Samoan	1	1	66
Lindsay	Scottish			61
Lindsay	Scottish	0	0	2447
Lindsay	Scottish	0	1	1245
Lindsay	Scottish	1	0	921
Lindsay	Scottish	1	1	8253
Lindsay	Serbian			5
Lindsay	Serbian	0	0	449
Lindsay	Serbian	0	1	87
Lindsay	Serbian	1	0	46
Lindsay	Serbian	1	1	116
Lindsay	South African			7
Lindsay	South African	0	0	454
Lindsay	South African	0	1	126
Lindsay	South African	1	0	87
Lindsay	South African	1	1	75
Lindsay	Spanish			7
Lindsay	Spanish	0	0	770
Lindsay	Spanish	0	1	67
Lindsay	Spanish	1	0	50
Lindsay	Spanish	1	1	165
Lindsay	Sri Lankan	0	0	568
Lindsay	Sri Lankan	0	1	50
Lindsay	Sri Lankan	1	0	31
Lindsay	Sri Lankan	1	1	35
Lindsay	Vietnamese			4
Lindsay	Vietnamese	0	0	463
Lindsay	Vietnamese	0	1	30
Lindsay	Vietnamese	1	0	61
Lindsay	Vietnamese	1	1	28
Lindsay	Welsh			5
Lindsay	Welsh	0	0	327
Lindsay	Welsh	0	1	108
Lindsay	Welsh	1	0	87
Lindsay	Welsh	1	1	341
Lyne				8199
Lyne		0	0	171
Lyne		0	1	58
Lyne		1	0	49
Lyne		1	1	1372
Lyne	Australian			1100
Lyne	Australian		1	58425
Lyne	Australian	0	0	622
Lyne	Australian	0	1	4817
Lyne	Australian	1	0	3377
Lyne	Australian Aboriginal			190
Lyne	Australian Aboriginal	0	0	20
Lyne	Australian Aboriginal	0	1	259
Lyne	Australian Aboriginal	1	0	168
Lyne	Australian Aboriginal	1	1	9200
Lyne	Chinese			10
Lyne	Chinese	0	0	492
Lyne	Chinese	0	1	64
Lyne	Chinese	1	0	58
Lyne	Chinese	1	1	331
Lyne	Croatian			10
Lyne	Croatian	0	0	163
Lyne	Croatian	0	1	35
Lyne	Croatian	1	0	16
Lyne	Croatian	1	1	105
Lyne	Dutch			21
Lyne	Dutch	0	0	938
Lyne	Dutch	0	1	332
Lyne	Dutch	1	0	183
Lyne	Dutch	1	1	514
Lyne	English			961
Lyne	English	0	0	8064
Lyne	English	0	1	4632
Lyne	English	1	0	3190
Lyne	English	1	1	53114
Lyne	Filipino			8
Lyne	Filipino	0	0	565
Lyne	Filipino	0	1	34
Lyne	Filipino	1	0	144
Lyne	Filipino	1	1	48
Lyne	French			7
Lyne	French	0	0	257
Lyne	French	0	1	79
Lyne	French	1	0	44
Lyne	French	1	1	375
Lyne	German			86
Lyne	German	0	0	1161
Lyne	German	0	1	405
Lyne	German	1	0	258
Lyne	German	1	1	4256
Lyne	Greek			3
Lyne	Greek	0	0	197
Lyne	Greek	0	1	87
Lyne	Greek	1	0	22
Lyne	Greek	1	1	219
Lyne	Hungarian			6
Lyne	Hungarian	0	0	146
Lyne	Hungarian	0	1	58
Lyne	Hungarian	1	0	10
Lyne	Hungarian	1	1	96
Lyne	Indian			3
Lyne	Indian	0	0	416
Lyne	Indian	0	1	31
Lyne	Indian	1	0	18
Lyne	Indian	1	1	32
Lyne	Irish			186
Lyne	Irish	0	0	1486
Lyne	Irish	0	1	888
Lyne	Irish	1	0	554
Lyne	Irish	1	1	14837
Lyne	Italian			26
Lyne	Italian	0	0	633
Lyne	Italian	0	1	312
Lyne	Italian	1	0	105
Lyne	Italian	1	1	1492
Lyne	Korean	0	0	67
Lyne	Korean	0	1	3
Lyne	Korean	1	0	14
Lyne	Korean	1	1	7
Lyne	Lebanese	0	0	89
Lyne	Lebanese	0	1	39
Lyne	Lebanese	1	0	15
Lyne	Lebanese	1	1	123
Lyne	Macedonian	0	0	40
Lyne	Macedonian	0	1	10
Lyne	Macedonian	1	1	31
Lyne	Maltese			7
Lyne	Maltese	0	0	369
Lyne	Maltese	0	1	121
Lyne	Maltese	1	0	44
Lyne	Maltese	1	1	316
Lyne	Maori	0	0	183
Lyne	Maori	0	1	102
Lyne	Maori	1	0	67
Lyne	Maori	1	1	97
Lyne	NZ			7
Lyne	NZ	0	0	309
Lyne	NZ	0	1	201
Lyne	NZ	1	0	109
Lyne	NZ	1	1	160
Lyne	(Other)			74
Lyne	(Other)	0	0	3055
Lyne	(Other)	0	1	836
Lyne	(Other)	1	0	576
Lyne	(Other)	1	1	1853
Lyne	Polish			8
Lyne	Polish	0	0	398
Lyne	Polish	0	1	80
Lyne	Polish	1	0	58
Lyne	Polish	1	1	246
Lyne	Russian			3
Lyne	Russian	0	0	129
Lyne	Russian	0	1	24
Lyne	Russian	1	0	22
Lyne	Russian	1	1	78
Lyne	Samoan	0	0	22
Lyne	Samoan	0	1	19
Lyne	Samoan	1	0	13
Lyne	Samoan	1	1	10
Lyne	Scottish			183
Lyne	Scottish	0	0	1944
Lyne	Scottish	0	1	1190
Lyne	Scottish	1	0	783
Lyne	Scottish	1	1	13139
Lyne	Serbian			4
Lyne	Serbian	0	0	60
Lyne	Serbian	0	1	12
Lyne	Serbian	1	0	3
Lyne	Serbian	1	1	15
Lyne	South African			6
Lyne	South African	0	0	266
Lyne	South African	0	1	47
Lyne	South African	1	0	36
Lyne	South African	1	1	22
Lyne	Spanish	0	0	181
Lyne	Spanish	0	1	33
Lyne	Spanish	1	0	24
Lyne	Spanish	1	1	129
Lyne	Sri Lankan			4
Lyne	Sri Lankan	0	0	43
Lyne	Sri Lankan	0	1	3
Lyne	Sri Lankan	1	0	4
Lyne	Sri Lankan	1	1	4
Lyne	Vietnamese	0	0	95
Lyne	Vietnamese	1	0	10
Lyne	Welsh			11
Lyne	Welsh	0	0	308
Lyne	Welsh	0	1	99
Lyne	Welsh	1	0	80
Lyne	Welsh	1	1	421
Macarthur				9634
Macarthur		0	0	1938
Macarthur		0	1	157
Macarthur		1	0	125
Macarthur		1	1	705
Macarthur	Australian			415
Macarthur	Australian		1	38006
Macarthur	Australian	0	0	4702
Macarthur	Australian	0	1	6624
Macarthur	Australian	1	0	4602
Macarthur	Australian Aboriginal			91
Macarthur	Australian Aboriginal	0	0	55
Macarthur	Australian Aboriginal	0	1	599
Macarthur	Australian Aboriginal	1	0	270
Macarthur	Australian Aboriginal	1	1	6443
Macarthur	Chinese			39
Macarthur	Chinese	0	0	5320
Macarthur	Chinese	0	1	121
Macarthur	Chinese	1	0	278
Macarthur	Chinese	1	1	293
Macarthur	Croatian			10
Macarthur	Croatian	0	0	1292
Macarthur	Croatian	0	1	239
Macarthur	Croatian	1	0	137
Macarthur	Croatian	1	1	600
Macarthur	Dutch			9
Macarthur	Dutch	0	0	615
Macarthur	Dutch	0	1	249
Macarthur	Dutch	1	0	132
Macarthur	Dutch	1	1	534
Macarthur	English			469
Macarthur	English	0	0	9889
Macarthur	English	0	1	4803
Macarthur	English	1	0	3320
Macarthur	English	1	1	29803
Macarthur	Filipino			27
Macarthur	Filipino	0	0	6603
Macarthur	Filipino	0	1	284
Macarthur	Filipino	1	0	587
Macarthur	Filipino	1	1	165
Macarthur	French	0	0	502
Macarthur	French	0	1	69
Macarthur	French	1	0	41
Macarthur	French	1	1	239
Macarthur	German			67
Macarthur	German	0	0	1559
Macarthur	German	0	1	411
Macarthur	German	1	0	308
Macarthur	German	1	1	2455
Macarthur	Greek			16
Macarthur	Greek	0	0	1102
Macarthur	Greek	0	1	397
Macarthur	Greek	1	0	208
Macarthur	Greek	1	1	950
Macarthur	Hungarian	0	0	393
Macarthur	Hungarian	0	1	78
Macarthur	Hungarian	1	0	44
Macarthur	Hungarian	1	1	159
Macarthur	Indian			26
Macarthur	Indian	0	0	10509
Macarthur	Indian	0	1	210
Macarthur	Indian	1	0	142
Macarthur	Indian	1	1	112
Macarthur	Irish			74
Macarthur	Irish	0	0	2087
Macarthur	Irish	0	1	973
Macarthur	Irish	1	0	588
Macarthur	Irish	1	1	8659
Macarthur	Italian			26
Macarthur	Italian	0	0	3215
Macarthur	Italian	0	1	1306
Macarthur	Italian	1	0	566
Macarthur	Italian	1	1	4135
Macarthur	Korean	0	0	258
Macarthur	Korean	0	1	4
Macarthur	Korean	1	0	45
Macarthur	Korean	1	1	6
Macarthur	Lebanese			13
Macarthur	Lebanese	0	0	2765
Macarthur	Lebanese	0	1	820
Macarthur	Lebanese	1	0	298
Macarthur	Lebanese	1	1	978
Macarthur	Macedonian			3
Macarthur	Macedonian	0	0	635
Macarthur	Macedonian	0	1	139
Macarthur	Macedonian	1	0	74
Macarthur	Macedonian	1	1	179
Macarthur	Maltese			16
Macarthur	Maltese	0	0	1157
Macarthur	Maltese	0	1	487
Macarthur	Maltese	1	0	249
Macarthur	Maltese	1	1	1433
Macarthur	Maori			22
Macarthur	Maori	0	0	1482
Macarthur	Maori	0	1	260
Macarthur	Maori	1	0	194
Macarthur	Maori	1	1	154
Macarthur	NZ			10
Macarthur	NZ	0	0	818
Macarthur	NZ	0	1	275
Macarthur	NZ	1	0	186
Macarthur	NZ	1	1	203
Macarthur	(Other)			269
Macarthur	(Other)	0	0	43333
Macarthur	(Other)	0	1	3152
Macarthur	(Other)	1	0	2126
Macarthur	(Other)	1	1	3104
Macarthur	Polish			8
Macarthur	Polish	0	0	948
Macarthur	Polish	0	1	152
Macarthur	Polish	1	0	109
Macarthur	Polish	1	1	419
Macarthur	Russian			5
Macarthur	Russian	0	0	500
Macarthur	Russian	0	1	72
Macarthur	Russian	1	0	63
Macarthur	Russian	1	1	156
Macarthur	Samoan			54
Macarthur	Samoan	0	0	4213
Macarthur	Samoan	0	1	496
Macarthur	Samoan	1	0	272
Macarthur	Samoan	1	1	153
Macarthur	Scottish			56
Macarthur	Scottish	0	0	2261
Macarthur	Scottish	0	1	1014
Macarthur	Scottish	1	0	715
Macarthur	Scottish	1	1	6618
Macarthur	Serbian			7
Macarthur	Serbian	0	0	1179
Macarthur	Serbian	0	1	211
Macarthur	Serbian	1	0	93
Macarthur	Serbian	1	1	258
Macarthur	South African			5
Macarthur	South African	0	0	888
Macarthur	South African	0	1	140
Macarthur	South African	1	0	113
Macarthur	South African	1	1	75
Macarthur	Spanish			22
Macarthur	Spanish	0	0	1593
Macarthur	Spanish	0	1	121
Macarthur	Spanish	1	0	84
Macarthur	Spanish	1	1	175
Macarthur	Sri Lankan	0	0	458
Macarthur	Sri Lankan	0	1	25
Macarthur	Sri Lankan	1	0	30
Macarthur	Sri Lankan	1	1	19
Macarthur	Vietnamese			18
Macarthur	Vietnamese	0	0	1781
Macarthur	Vietnamese	0	1	84
Macarthur	Vietnamese	1	0	150
Macarthur	Vietnamese	1	1	96
Macarthur	Welsh	0	0	292
Macarthur	Welsh	0	1	96
Macarthur	Welsh	1	0	46
Macarthur	Welsh	1	1	271
Mackellar				5002
Mackellar		0	0	473
Mackellar		0	1	74
Mackellar		1	0	74
Mackellar		1	1	414
Mackellar	Australian			261
Mackellar	Australian		1	33667
Mackellar	Australian	0	0	1559
Mackellar	Australian	0	1	8049
Mackellar	Australian	1	0	6480
Mackellar	Australian Aboriginal			8
Mackellar	Australian Aboriginal	0	0	26
Mackellar	Australian Aboriginal	0	1	86
Mackellar	Australian Aboriginal	1	0	61
Mackellar	Australian Aboriginal	1	1	974
Mackellar	Chinese			27
Mackellar	Chinese	0	0	3864
Mackellar	Chinese	0	1	222
Mackellar	Chinese	1	0	327
Mackellar	Chinese	1	1	385
Mackellar	Croatian			10
Mackellar	Croatian	0	0	953
Mackellar	Croatian	0	1	170
Mackellar	Croatian	1	0	85
Mackellar	Croatian	1	1	426
Mackellar	Dutch			10
Mackellar	Dutch	0	0	1615
Mackellar	Dutch	0	1	506
Mackellar	Dutch	1	0	334
Mackellar	Dutch	1	1	762
Mackellar	English			324
Mackellar	English	0	0	19146
Mackellar	English	0	1	7146
Mackellar	English	1	0	5424
Mackellar	English	1	1	32270
Mackellar	Filipino			12
Mackellar	Filipino	0	0	1431
Mackellar	Filipino	0	1	55
Mackellar	Filipino	1	0	229
Mackellar	Filipino	1	1	50
Mackellar	French			8
Mackellar	French	0	0	1021
Mackellar	French	0	1	173
Mackellar	French	1	0	159
Mackellar	French	1	1	482
Mackellar	German			32
Mackellar	German	0	0	2742
Mackellar	German	0	1	613
Mackellar	German	1	0	456
Mackellar	German	1	1	2482
Mackellar	Greek			7
Mackellar	Greek	0	0	615
Mackellar	Greek	0	1	221
Mackellar	Greek	1	0	115
Mackellar	Greek	1	1	564
Mackellar	Hungarian			5
Mackellar	Hungarian	0	0	446
Mackellar	Hungarian	0	1	121
Mackellar	Hungarian	1	0	47
Mackellar	Hungarian	1	1	123
Mackellar	Indian			5
Mackellar	Indian	0	0	1262
Mackellar	Indian	0	1	80
Mackellar	Indian	1	0	72
Mackellar	Indian	1	1	65
Mackellar	Irish			87
Mackellar	Irish	0	0	4048
Mackellar	Irish	0	1	1519
Mackellar	Irish	1	0	1140
Mackellar	Irish	1	1	11794
Mackellar	Italian			23
Mackellar	Italian	0	0	4234
Mackellar	Italian	0	1	967
Mackellar	Italian	1	0	518
Mackellar	Italian	1	1	2800
Mackellar	Korean			3
Mackellar	Korean	0	0	520
Mackellar	Korean	0	1	14
Mackellar	Korean	1	0	52
Mackellar	Korean	1	1	14
Mackellar	Lebanese	0	0	276
Mackellar	Lebanese	0	1	93
Mackellar	Lebanese	1	0	35
Mackellar	Lebanese	1	1	215
Mackellar	Macedonian	0	0	110
Mackellar	Macedonian	0	1	19
Mackellar	Macedonian	1	0	16
Mackellar	Macedonian	1	1	47
Mackellar	Maltese			3
Mackellar	Maltese	0	0	272
Mackellar	Maltese	0	1	88
Mackellar	Maltese	1	0	58
Mackellar	Maltese	1	1	249
Mackellar	Maori			8
Mackellar	Maori	0	0	451
