CED_NAME16	Age	IncomeTotPersonal.max	Sex	adults
Hunter	20-24	0	M	339
Hunter	20-24	7875	F	139
Hunter	20-24	7875	M	134
Hunter	20-24	15750	F	339
Hunter	20-24	15750	M	339
Hunter	20-24	21000	F	334
Hunter	20-24	21000	M	274
Hunter	20-24	26250	F	370
Hunter	20-24	26250	M	296
Hunter	20-24	34125	F	611
Hunter	20-24	34125	M	423
Hunter	20-24	42000	F	709
Hunter	20-24	42000	M	594
Hunter	20-24	52500	F	742
Hunter	20-24	52500	M	848
Hunter	20-24	65625	F	513
Hunter	20-24	65625	M	623
Hunter	20-24	78750	F	224
Hunter	20-24	78750	M	390
Hunter	20-24	91875	F	107
Hunter	20-24	91875	M	198
Hunter	20-24	105000	F	41
Hunter	20-24	105000	M	117
Hunter	20-24	157500	F	36
Hunter	20-24	157500	M	133
Hunter	20-24	183750	M	18
Hunter	20-24	Inf	F	6
Hunter	20-24	Inf	M	13
Hunter	25-34		F	563
Hunter	25-34		M	1209
Hunter	25-34	0	F	640
Hunter	25-34	0	M	269
Hunter	25-34	7875	F	183
Hunter	25-34	7875	M	62
Hunter	25-34	15750	F	393
Hunter	25-34	15750	M	276
Hunter	25-34	21000	F	536
Hunter	25-34	21000	M	350
Hunter	25-34	26250	F	670
Hunter	25-34	26250	M	332
Hunter	25-34	34125	F	1215
Hunter	25-34	34125	M	359
Hunter	25-34	42000	F	1345
Hunter	25-34	42000	M	537
Hunter	25-34	52500	F	1439
Hunter	25-34	52500	M	1095
Hunter	25-34	65625	F	1413
Hunter	25-34	65625	M	1483
Hunter	25-34	78750	F	937
Hunter	25-34	78750	M	1170
Hunter	25-34	91875	F	697
Hunter	25-34	91875	M	1107
Hunter	25-34	105000	F	428
Hunter	25-34	105000	M	872
Hunter	25-34	157500	F	507
Hunter	25-34	157500	M	1573
Hunter	25-34	183750	F	64
Hunter	25-34	183750	M	287
Hunter	25-34	Inf	F	42
Hunter	25-34	Inf	M	207
Hunter	35-44		F	542
Hunter	35-44		M	1073
Hunter	35-44	0	F	683
Hunter	35-44	0	M	247
Hunter	35-44	7875	F	218
Hunter	35-44	7875	M	50
Hunter	35-44	15750	F	360
Hunter	35-44	15750	M	215
Hunter	35-44	21000	F	528
Hunter	35-44	21000	M	294
Hunter	35-44	26250	F	655
Hunter	35-44	26250	M	298
Hunter	35-44	34125	F	990
Hunter	35-44	34125	M	282
Hunter	35-44	42000	F	1115
Hunter	35-44	42000	M	374
Hunter	35-44	52500	F	1225
Hunter	35-44	52500	M	669
Hunter	35-44	65625	F	1185
Hunter	35-44	65625	M	1160
Hunter	35-44	78750	F	831
Hunter	35-44	78750	M	977
Hunter	35-44	91875	F	688
Hunter	35-44	91875	M	960
Hunter	35-44	105000	F	481
Hunter	35-44	105000	M	926
Hunter	35-44	157500	F	751
Hunter	35-44	157500	M	2075
Hunter	35-44	183750	F	106
Hunter	35-44	183750	M	505
Hunter	35-44	Inf	F	117
Hunter	35-44	Inf	M	468
Hunter	45-54		F	529
Hunter	45-54		M	917
Hunter	45-54	0	F	713
Hunter	45-54	0	M	281
Hunter	45-54	7875	F	229
Hunter	45-54	7875	M	82
Hunter	45-54	15750	F	407
Hunter	45-54	15750	M	241
Hunter	45-54	21000	F	595
Hunter	45-54	21000	M	397
Hunter	45-54	26250	F	747
Hunter	45-54	26250	M	396
Hunter	45-54	34125	F	1026
Hunter	45-54	34125	M	377
Hunter	45-54	42000	F	1126
Hunter	45-54	42000	M	402
Hunter	45-54	52500	F	1200
Hunter	45-54	52500	M	796
Hunter	45-54	65625	F	1297
Hunter	45-54	65625	M	1160
Hunter	45-54	78750	F	878
Hunter	45-54	78750	M	938
Hunter	45-54	91875	F	634
Hunter	45-54	91875	M	898
Hunter	45-54	105000	F	491
Hunter	45-54	105000	M	863
Hunter	45-54	157500	F	724
Hunter	45-54	157500	M	1892
Hunter	45-54	183750	F	97
Hunter	45-54	183750	M	465
Hunter	45-54	Inf	F	148
Hunter	45-54	Inf	M	576
Hunter	55-64		F	504
Hunter	55-64		M	731
Hunter	55-64	0	F	1443
Hunter	55-64	0	M	558
Hunter	55-64	7875	F	376
Hunter	55-64	7875	M	159
Hunter	55-64	15750	F	618
Hunter	55-64	15750	M	367
Hunter	55-64	21000	F	1095
Hunter	55-64	21000	M	714
Hunter	55-64	26250	F	1014
Hunter	55-64	26250	M	655
Hunter	55-64	34125	F	1119
Hunter	55-64	34125	M	566
Hunter	55-64	42000	F	939
Hunter	55-64	42000	M	533
Hunter	55-64	52500	F	940
Hunter	55-64	52500	M	794
Hunter	55-64	65625	F	952
Hunter	55-64	65625	M	1135
Hunter	55-64	78750	F	559
Hunter	55-64	78750	M	830
Hunter	55-64	91875	F	438
Hunter	55-64	91875	M	827
Hunter	55-64	105000	F	328
Hunter	55-64	105000	M	627
Hunter	55-64	157500	F	436
Hunter	55-64	157500	M	1345
Hunter	55-64	183750	F	76
Hunter	55-64	183750	M	333
Hunter	55-64	Inf	F	103
Hunter	55-64	Inf	M	515
Hunter	65-74		F	646
Hunter	65-74		M	665
Hunter	65-74	0	F	731
Hunter	65-74	0	M	559
Hunter	65-74	7875	F	338
Hunter	65-74	7875	M	212
Hunter	65-74	15750	F	701
Hunter	65-74	15750	M	501
Hunter	65-74	21000	F	1926
Hunter	65-74	21000	M	1675
Hunter	65-74	26250	F	1922
Hunter	65-74	26250	M	1305
Hunter	65-74	34125	F	1258
Hunter	65-74	34125	M	1029
Hunter	65-74	42000	F	789
Hunter	65-74	42000	M	738
Hunter	65-74	52500	F	528
Hunter	65-74	52500	M	636
Hunter	65-74	65625	F	390
Hunter	65-74	65625	M	685
Hunter	65-74	78750	F	192
Hunter	65-74	78750	M	384
Hunter	65-74	91875	F	134
Hunter	65-74	91875	M	312
Hunter	65-74	105000	F	77
Hunter	65-74	105000	M	186
Hunter	65-74	157500	F	101
Hunter	65-74	157500	M	230
Hunter	65-74	183750	F	21
Hunter	65-74	183750	M	61
Hunter	65-74	Inf	F	53
Hunter	65-74	Inf	M	138
Hunter	75-84		F	688
Hunter	75-84		M	540
Hunter	75-84	0	F	239
Hunter	75-84	0	M	165
Hunter	75-84	7875	F	119
Hunter	75-84	7875	M	93
Hunter	75-84	15750	F	345
Hunter	75-84	15750	M	287
Hunter	75-84	21000	F	1169
Hunter	75-84	21000	M	1259
Hunter	75-84	26250	F	1555
Hunter	75-84	26250	M	941
Hunter	75-84	34125	F	736
Hunter	75-84	34125	M	583
Hunter	75-84	42000	F	397
Hunter	75-84	42000	M	442
Hunter	75-84	52500	F	220
Hunter	75-84	52500	M	276
Hunter	75-84	65625	F	112
Hunter	75-84	65625	M	235
Hunter	75-84	78750	F	45
Hunter	75-84	78750	M	106
Hunter	75-84	91875	F	70
Hunter	75-84	91875	M	94
Hunter	75-84	105000	F	32
Hunter	75-84	105000	M	46
Hunter	75-84	157500	F	19
Hunter	75-84	157500	M	50
Hunter	75-84	183750	F	12
Hunter	75-84	183750	M	18
Hunter	75-84	Inf	F	26
Hunter	75-84	Inf	M	42
Hunter	85+		F	660
Hunter	85+		M	345
Hunter	85+	0	F	95
Hunter	85+	0	M	67
Hunter	85+	7875	F	50
Hunter	85+	7875	M	27
Hunter	85+	15750	F	108
Hunter	85+	15750	M	79
Hunter	85+	21000	F	269
Hunter	85+	21000	M	346
Hunter	85+	26250	F	880
Hunter	85+	26250	M	406
Hunter	85+	34125	F	352
Hunter	85+	34125	M	145
Hunter	85+	42000	F	120
Hunter	85+	42000	M	92
Hunter	85+	52500	F	88
Hunter	85+	52500	M	50
Hunter	85+	65625	F	40
Hunter	85+	65625	M	34
Hunter	85+	78750	F	11
Hunter	85+	78750	M	16
Hunter	85+	91875	F	28
Hunter	85+	91875	M	24
Hunter	85+	105000	F	4
Hunter	85+	105000	M	8
Hunter	85+	157500	M	11
Hunter	85+	183750	F	6
Hunter	85+	Inf	F	10
Hunter	85+	Inf	M	16
Kingsford Smith	15-19		F	228
Kingsford Smith	15-19		M	286
Kingsford Smith	15-19	0	F	1969
Kingsford Smith	15-19	0	M	2302
Kingsford Smith	15-19	7875	F	814
Kingsford Smith	15-19	7875	M	679
Kingsford Smith	15-19	15750	F	495
Kingsford Smith	15-19	15750	M	411
Kingsford Smith	15-19	21000	F	225
Kingsford Smith	15-19	21000	M	186
Kingsford Smith	15-19	26250	F	149
Kingsford Smith	15-19	26250	M	158
Kingsford Smith	15-19	34125	F	152
Kingsford Smith	15-19	34125	M	242
Kingsford Smith	15-19	42000	F	99
Kingsford Smith	15-19	42000	M	120
Kingsford Smith	15-19	52500	F	46
Kingsford Smith	15-19	52500	M	68
Kingsford Smith	15-19	65625	F	29
Kingsford Smith	15-19	65625	M	34
Kingsford Smith	15-19	78750	F	8
Kingsford Smith	15-19	78750	M	19
Kingsford Smith	15-19	91875	F	6
Kingsford Smith	15-19	91875	M	8
Kingsford Smith	15-19	105000	F	4
Kingsford Smith	15-19	105000	M	8
Kingsford Smith	15-19	157500	M	6
Kingsford Smith	15-19	183750	F	3
Kingsford Smith	15-19	Inf	F	3
Kingsford Smith	20-24		F	502
Kingsford Smith	20-24		M	588
Kingsford Smith	20-24	0	F	900
Kingsford Smith	20-24	0	M	1155
Kingsford Smith	20-24	7875	F	308
Kingsford Smith	20-24	7875	M	262
Kingsford Smith	20-24	15750	F	577
Kingsford Smith	20-24	15750	M	485
Kingsford Smith	20-24	21000	F	594
Kingsford Smith	20-24	21000	M	510
Kingsford Smith	20-24	26250	F	487
Kingsford Smith	20-24	26250	M	444
Kingsford Smith	20-24	34125	F	761
Kingsford Smith	20-24	34125	M	674
Kingsford Smith	20-24	42000	F	621
Kingsford Smith	20-24	42000	M	687
Kingsford Smith	20-24	52500	F	722
Kingsford Smith	20-24	52500	M	688
Kingsford Smith	20-24	65625	F	730
Kingsford Smith	20-24	65625	M	684
Kingsford Smith	20-24	78750	F	487
Kingsford Smith	20-24	78750	M	493
Kingsford Smith	20-24	91875	F	236
Kingsford Smith	20-24	91875	M	273
Kingsford Smith	20-24	105000	F	95
Kingsford Smith	20-24	105000	M	144
Kingsford Smith	20-24	157500	F	42
Kingsford Smith	20-24	157500	M	145
Kingsford Smith	20-24	183750	F	6
Kingsford Smith	20-24	183750	M	24
Kingsford Smith	20-24	Inf	F	21
Kingsford Smith	20-24	Inf	M	31
Kingsford Smith	25-34		F	1197
Kingsford Smith	25-34		M	1587
Kingsford Smith	25-34	0	F	947
Kingsford Smith	25-34	0	M	734
Kingsford Smith	25-34	7875	F	186
Kingsford Smith	25-34	7875	M	110
Kingsford Smith	25-34	15750	F	339
Kingsford Smith	25-34	15750	M	203
Kingsford Smith	25-34	21000	F	454
Kingsford Smith	25-34	21000	M	367
Kingsford Smith	25-34	26250	F	547
Kingsford Smith	25-34	26250	M	394
Kingsford Smith	25-34	34125	F	989
Kingsford Smith	25-34	34125	M	785
Kingsford Smith	25-34	42000	F	1289
Kingsford Smith	25-34	42000	M	890
Kingsford Smith	25-34	52500	F	1648
Kingsford Smith	25-34	52500	M	1444
Kingsford Smith	25-34	65625	F	2355
Kingsford Smith	25-34	65625	M	2187
Kingsford Smith	25-34	78750	F	2234
Kingsford Smith	25-34	78750	M	2004
Kingsford Smith	25-34	91875	F	2079
Kingsford Smith	25-34	91875	M	1889
Kingsford Smith	25-34	105000	F	1510
Kingsford Smith	25-34	105000	M	1496
Kingsford Smith	25-34	157500	F	2132
Kingsford Smith	25-34	157500	M	2762
Kingsford Smith	25-34	183750	F	359
Kingsford Smith	25-34	183750	M	561
Kingsford Smith	25-34	Inf	F	348
Kingsford Smith	25-34	Inf	M	672
Kingsford Smith	35-44		F	786
Kingsford Smith	35-44		M	1112
Kingsford Smith	35-44	0	F	922
Kingsford Smith	35-44	0	M	301
Kingsford Smith	35-44	7875	F	171
Kingsford Smith	35-44	7875	M	61
Kingsford Smith	35-44	15750	F	298
Kingsford Smith	35-44	15750	M	135
Kingsford Smith	35-44	21000	F	368
Kingsford Smith	35-44	21000	M	253
Kingsford Smith	35-44	26250	F	412
Kingsford Smith	35-44	26250	M	215
Kingsford Smith	35-44	34125	F	656
Kingsford Smith	35-44	34125	M	273
Kingsford Smith	35-44	42000	F	724
Kingsford Smith	35-44	42000	M	445
Kingsford Smith	35-44	52500	F	981
Kingsford Smith	35-44	52500	M	710
Kingsford Smith	35-44	65625	F	1229
Kingsford Smith	35-44	65625	M	1091
Kingsford Smith	35-44	78750	F	1075
Kingsford Smith	35-44	78750	M	1039
Kingsford Smith	35-44	91875	F	1149
Kingsford Smith	35-44	91875	M	1141
Kingsford Smith	35-44	105000	F	1023
Kingsford Smith	35-44	105000	M	1063
Kingsford Smith	35-44	157500	F	2369
Kingsford Smith	35-44	157500	M	2738
Kingsford Smith	35-44	183750	F	642
Kingsford Smith	35-44	183750	M	947
Kingsford Smith	35-44	Inf	F	1100
Kingsford Smith	35-44	Inf	M	2177
Kingsford Smith	45-54		F	572
Kingsford Smith	45-54		M	836
Kingsford Smith	45-54	0	F	714
Kingsford Smith	45-54	0	M	303
Kingsford Smith	45-54	7875	F	168
Kingsford Smith	45-54	7875	M	71
Kingsford Smith	45-54	15750	F	273
Kingsford Smith	45-54	15750	M	164
Kingsford Smith	45-54	21000	F	430
Kingsford Smith	45-54	21000	M	312
Kingsford Smith	45-54	26250	F	437
Kingsford Smith	45-54	26250	M	273
Kingsford Smith	45-54	34125	F	634
Kingsford Smith	45-54	34125	M	263
Kingsford Smith	45-54	42000	F	725
Kingsford Smith	45-54	42000	M	358
Kingsford Smith	45-54	52500	F	900
Kingsford Smith	45-54	52500	M	534
Kingsford Smith	45-54	65625	F	983
Kingsford Smith	45-54	65625	M	895
Kingsford Smith	45-54	78750	F	882
Kingsford Smith	45-54	78750	M	789
Kingsford Smith	45-54	91875	F	958
Kingsford Smith	45-54	91875	M	825
Kingsford Smith	45-54	105000	F	772
Kingsford Smith	45-54	105000	M	744
Kingsford Smith	45-54	157500	F	1613
Kingsford Smith	45-54	157500	M	1867
Kingsford Smith	45-54	183750	F	470
Kingsford Smith	45-54	183750	M	688
Kingsford Smith	45-54	Inf	F	990
Kingsford Smith	45-54	Inf	M	2142
Kingsford Smith	55-64		F	479
Kingsford Smith	55-64		M	657
Kingsford Smith	55-64	0	F	899
Kingsford Smith	55-64	0	M	478
Kingsford Smith	55-64	7875	F	254
Kingsford Smith	55-64	7875	M	125
Kingsford Smith	55-64	15750	F	366
Kingsford Smith	55-64	15750	M	268
Kingsford Smith	55-64	21000	F	604
Kingsford Smith	55-64	21000	M	414
Kingsford Smith	55-64	26250	F	583
Kingsford Smith	55-64	26250	M	404
Kingsford Smith	55-64	34125	F	607
Kingsford Smith	55-64	34125	M	410
Kingsford Smith	55-64	42000	F	653
Kingsford Smith	55-64	42000	M	441
Kingsford Smith	55-64	52500	F	703
Kingsford Smith	55-64	52500	M	646
Kingsford Smith	55-64	65625	F	890
Kingsford Smith	55-64	65625	M	832
Kingsford Smith	55-64	78750	F	718
Kingsford Smith	55-64	78750	M	658
Kingsford Smith	55-64	91875	F	629
Kingsford Smith	55-64	91875	M	649
Kingsford Smith	55-64	105000	F	475
Kingsford Smith	55-64	105000	M	567
Kingsford Smith	55-64	157500	F	818
Kingsford Smith	55-64	157500	M	1147
Kingsford Smith	55-64	183750	F	209
Kingsford Smith	55-64	183750	M	370
Kingsford Smith	55-64	Inf	F	366
Kingsford Smith	55-64	Inf	M	938
Kingsford Smith	65-74		F	481
Kingsford Smith	65-74		M	508
Kingsford Smith	65-74	0	F	762
Kingsford Smith	65-74	0	M	528
Kingsford Smith	65-74	7875	F	238
Kingsford Smith	65-74	7875	M	168
Kingsford Smith	65-74	15750	F	435
Kingsford Smith	65-74	15750	M	308
Kingsford Smith	65-74	21000	F	1029
Kingsford Smith	65-74	21000	M	784
Kingsford Smith	65-74	26250	F	1077
Kingsford Smith	65-74	26250	M	721
Kingsford Smith	65-74	34125	F	743
Kingsford Smith	65-74	34125	M	542
Kingsford Smith	65-74	42000	F	545
Kingsford Smith	65-74	42000	M	402
Kingsford Smith	65-74	52500	F	496
Kingsford Smith	65-74	52500	M	431
Kingsford Smith	65-74	65625	F	478
Kingsford Smith	65-74	65625	M	485
Kingsford Smith	65-74	78750	F	286
Kingsford Smith	65-74	78750	M	317
Kingsford Smith	65-74	91875	F	222
Kingsford Smith	65-74	91875	M	265
Kingsford Smith	65-74	105000	F	162
Kingsford Smith	65-74	105000	M	217
Kingsford Smith	65-74	157500	F	187
Kingsford Smith	65-74	157500	M	349
Kingsford Smith	65-74	183750	F	58
Kingsford Smith	65-74	183750	M	114
Kingsford Smith	65-74	Inf	F	80
Kingsford Smith	65-74	Inf	M	255
Kingsford Smith	75-84		F	478
Kingsford Smith	75-84		M	403
Kingsford Smith	75-84	0	F	409
Kingsford Smith	75-84	0	M	311
Kingsford Smith	75-84	7875	F	138
Kingsford Smith	75-84	7875	M	109
Kingsford Smith	75-84	15750	F	361
Kingsford Smith	75-84	15750	M	273
Kingsford Smith	75-84	21000	F	849
Kingsford Smith	75-84	21000	M	778
Kingsford Smith	75-84	26250	F	1100
Kingsford Smith	75-84	26250	M	558
Kingsford Smith	75-84	34125	F	476
Kingsford Smith	75-84	34125	M	357
Kingsford Smith	75-84	42000	F	300
Kingsford Smith	75-84	42000	M	267
Kingsford Smith	75-84	52500	F	218
Kingsford Smith	75-84	52500	M	227
Kingsford Smith	75-84	65625	F	169
Kingsford Smith	75-84	65625	M	200
Kingsford Smith	75-84	78750	F	79
Kingsford Smith	75-84	78750	M	102
Kingsford Smith	75-84	91875	F	87
Kingsford Smith	75-84	91875	M	92
Kingsford Smith	75-84	105000	F	48
Kingsford Smith	75-84	105000	M	58
Kingsford Smith	75-84	157500	F	59
Kingsford Smith	75-84	157500	M	100
Kingsford Smith	75-84	183750	F	22
Kingsford Smith	75-84	183750	M	31
Kingsford Smith	75-84	Inf	F	41
Kingsford Smith	75-84	Inf	M	50
Kingsford Smith	85+		F	501
Kingsford Smith	85+		M	253
Kingsford Smith	85+	0	F	150
Kingsford Smith	85+	0	M	121
Kingsford Smith	85+	7875	F	42
Kingsford Smith	85+	7875	M	33
Kingsford Smith	85+	15750	F	114
Kingsford Smith	85+	15750	M	96
Kingsford Smith	85+	21000	F	265
Kingsford Smith	85+	21000	M	291
Kingsford Smith	85+	26250	F	606
Kingsford Smith	85+	26250	M	279
Kingsford Smith	85+	34125	F	205
Kingsford Smith	85+	34125	M	108
Kingsford Smith	85+	42000	F	103
Kingsford Smith	85+	42000	M	75
Kingsford Smith	85+	52500	F	96
Kingsford Smith	85+	52500	M	59
Kingsford Smith	85+	65625	F	67
Kingsford Smith	85+	65625	M	54
Kingsford Smith	85+	78750	F	37
Kingsford Smith	85+	78750	M	31
Kingsford Smith	85+	91875	F	27
Kingsford Smith	85+	91875	M	26
Kingsford Smith	85+	105000	F	22
Kingsford Smith	85+	105000	M	18
Kingsford Smith	85+	157500	F	23
Kingsford Smith	85+	157500	M	23
Kingsford Smith	85+	183750	F	9
Kingsford Smith	85+	183750	M	12
Kingsford Smith	85+	Inf	F	18
Kingsford Smith	85+	Inf	M	17
Lindsay	15-19		F	348
Lindsay	15-19		M	426
Lindsay	15-19	0	F	2265
Lindsay	15-19	0	M	2524
Lindsay	15-19	7875	F	1030
Lindsay	15-19	7875	M	791
Lindsay	15-19	15750	F	765
Lindsay	15-19	15750	M	528
Lindsay	15-19	21000	F	350
Lindsay	15-19	21000	M	230
Lindsay	15-19	26250	F	265
Lindsay	15-19	26250	M	286
Lindsay	15-19	34125	F	272
Lindsay	15-19	34125	M	448
Lindsay	15-19	42000	F	167
Lindsay	15-19	42000	M	295
Lindsay	15-19	52500	F	118
Lindsay	15-19	52500	M	181
Lindsay	15-19	65625	F	50
Lindsay	15-19	65625	M	84
Lindsay	15-19	78750	F	21
Lindsay	15-19	78750	M	27
Lindsay	15-19	91875	F	9
Lindsay	15-19	91875	M	14
Lindsay	15-19	105000	F	3
Lindsay	15-19	105000	M	5
Lindsay	15-19	183750	M	3
Lindsay	20-24		F	517
Lindsay	20-24		M	522
Lindsay	20-24	0	F	425
Lindsay	20-24	0	M	466
Lindsay	20-24	7875	F	166
Lindsay	20-24	7875	M	163
Lindsay	20-24	15750	F	369
Lindsay	20-24	15750	M	367
Lindsay	20-24	21000	F	425
Lindsay	20-24	21000	M	367
Lindsay	20-24	26250	F	444
Lindsay	20-24	26250	M	291
Lindsay	20-24	34125	F	715
Lindsay	20-24	34125	M	501
Lindsay	20-24	42000	F	856
Lindsay	20-24	42000	M	809
Lindsay	20-24	52500	F	945
Lindsay	20-24	52500	M	1037
Lindsay	20-24	65625	F	790
Lindsay	20-24	65625	M	897
Lindsay	20-24	78750	F	414
Lindsay	20-24	78750	M	553
Lindsay	20-24	91875	F	173
Lindsay	20-24	91875	M	311
Lindsay	20-24	105000	F	57
Lindsay	20-24	105000	M	115
Lindsay	20-24	157500	F	39
Lindsay	20-24	157500	M	117
Lindsay	20-24	183750	F	7
Lindsay	20-24	183750	M	16
Lindsay	20-24	Inf	F	4
Lindsay	20-24	Inf	M	7
Lindsay	25-34		F	1190
Lindsay	25-34		M	1271
Lindsay	25-34	0	F	1021
Lindsay	25-34	0	M	420
Lindsay	25-34	7875	F	238
Lindsay	25-34	7875	M	53
Lindsay	25-34	15750	F	424
Lindsay	25-34	15750	M	253
Lindsay	25-34	21000	F	590
Lindsay	25-34	21000	M	417
Lindsay	25-34	26250	F	688
Lindsay	25-34	26250	M	305
Lindsay	25-34	34125	F	1268
Lindsay	25-34	34125	M	452
Lindsay	25-34	42000	F	1396
Lindsay	25-34	42000	M	695
Lindsay	25-34	52500	F	1743
Lindsay	25-34	52500	M	1342
Lindsay	25-34	65625	F	1995
Lindsay	25-34	65625	M	2120
Lindsay	25-34	78750	F	1599
Lindsay	25-34	78750	M	1856
Lindsay	25-34	91875	F	1264
Lindsay	25-34	91875	M	1593
Lindsay	25-34	105000	F	742
Lindsay	25-34	105000	M	1128
Lindsay	25-34	157500	F	739
Lindsay	25-34	157500	M	1536
Lindsay	25-34	183750	F	57
Lindsay	25-34	183750	M	217
Lindsay	25-34	Inf	F	47
Lindsay	25-34	Inf	M	192
Lindsay	35-44		F	999
Lindsay	35-44		M	1133
Lindsay	35-44	0	F	1028
Lindsay	35-44	0	M	287
Lindsay	35-44	7875	F	259
Lindsay	35-44	7875	M	61
Lindsay	35-44	15750	F	467
Lindsay	35-44	15750	M	182
Lindsay	35-44	21000	F	545
Lindsay	35-44	21000	M	340
Lindsay	35-44	26250	F	654
Lindsay	35-44	26250	M	295
Lindsay	35-44	34125	F	991
Lindsay	35-44	34125	M	344
Lindsay	35-44	42000	F	1188
Lindsay	35-44	42000	M	482
Lindsay	35-44	52500	F	1450
Lindsay	35-44	52500	M	1047
Lindsay	35-44	65625	F	1669
Lindsay	35-44	65625	M	1740
Lindsay	35-44	78750	F	1293
Lindsay	35-44	78750	M	1599
Lindsay	35-44	91875	F	1124
Lindsay	35-44	91875	M	1553
Lindsay	35-44	105000	F	815
Lindsay	35-44	105000	M	1310
Lindsay	35-44	157500	F	1257
Lindsay	35-44	157500	M	2384
Lindsay	35-44	183750	F	159
Lindsay	35-44	183750	M	513
Lindsay	35-44	Inf	F	165
Lindsay	35-44	Inf	M	487
Lindsay	45-54		F	746
Lindsay	45-54		M	875
Lindsay	45-54	0	F	859
Lindsay	45-54	0	M	351
Lindsay	45-54	7875	F	202
Lindsay	45-54	7875	M	80
Lindsay	45-54	15750	F	367
Lindsay	45-54	15750	M	186
Lindsay	45-54	21000	F	584
Lindsay	45-54	21000	M	359
Lindsay	45-54	26250	F	619
Lindsay	45-54	26250	M	356
Lindsay	45-54	34125	F	777
Lindsay	45-54	34125	M	353
Lindsay	45-54	42000	F	904
Lindsay	45-54	42000	M	450
Lindsay	45-54	52500	F	1263
Lindsay	45-54	52500	M	893
Lindsay	45-54	65625	F	1395
Lindsay	45-54	65625	M	1380
Lindsay	45-54	78750	F	1012
Lindsay	45-54	78750	M	1247
Lindsay	45-54	91875	F	933
Lindsay	45-54	91875	M	1228
Lindsay	45-54	105000	F	679
Lindsay	45-54	105000	M	1024
Lindsay	45-54	157500	F	1008
Lindsay	45-54	157500	M	1840
Lindsay	45-54	183750	F	157
Lindsay	45-54	183750	M	368
Lindsay	45-54	Inf	F	151
Lindsay	45-54	Inf	M	469
Lindsay	55-64		F	509
Lindsay	55-64		M	605
Lindsay	55-64	0	F	1318
Lindsay	55-64	0	M	493
Lindsay	55-64	7875	F	278
Lindsay	55-64	7875	M	90
Lindsay	55-64	15750	F	483
Lindsay	55-64	15750	M	242
Lindsay	55-64	21000	F	800
Lindsay	55-64	21000	M	466
Lindsay	55-64	26250	F	730
Lindsay	55-64	26250	M	428
Lindsay	55-64	34125	F	816
Lindsay	55-64	34125	M	405
Lindsay	55-64	42000	F	763
Lindsay	55-64	42000	M	463
Lindsay	55-64	52500	F	866
Lindsay	55-64	52500	M	781
Lindsay	55-64	65625	F	1040
Lindsay	55-64	65625	M	1176
Lindsay	55-64	78750	F	713
Lindsay	55-64	78750	M	946
Lindsay	55-64	91875	F	503
Lindsay	55-64	91875	M	905
Lindsay	55-64	105000	F	372
Lindsay	55-64	105000	M	656
Lindsay	55-64	157500	F	508
Lindsay	55-64	157500	M	1107
Lindsay	55-64	183750	F	61
Lindsay	55-64	183750	M	206
Lindsay	55-64	Inf	F	86
Lindsay	55-64	Inf	M	309
Lindsay	65-74		F	545
Lindsay	65-74		M	462
Lindsay	65-74	0	F	893
Lindsay	65-74	0	M	548
Lindsay	65-74	7875	F	310
Lindsay	65-74	7875	M	199
Lindsay	65-74	15750	F	519
Lindsay	65-74	15750	M	404
Lindsay	65-74	21000	F	1434
Lindsay	65-74	21000	M	1149
Lindsay	65-74	26250	F	1437
Lindsay	65-74	26250	M	839
Lindsay	65-74	34125	F	862
Lindsay	65-74	34125	M	657
Lindsay	65-74	42000	F	524
Lindsay	65-74	42000	M	507
Lindsay	65-74	52500	F	392
Lindsay	65-74	52500	M	503
Lindsay	65-74	65625	F	305
Lindsay	65-74	65625	M	535
Lindsay	65-74	78750	F	190
Lindsay	65-74	78750	M	352
Lindsay	65-74	91875	F	135
Lindsay	65-74	91875	M	273
Lindsay	65-74	105000	F	72
Lindsay	65-74	105000	M	167
Lindsay	65-74	157500	F	91
Lindsay	65-74	157500	M	221
Lindsay	65-74	183750	F	14
Lindsay	65-74	183750	M	47
Lindsay	65-74	Inf	F	29
Lindsay	65-74	Inf	M	77
Lindsay	75-84		F	492
Lindsay	75-84		M	368
Lindsay	75-84	0	F	273
Lindsay	75-84	0	M	203
Lindsay	75-84	7875	F	72
Lindsay	75-84	7875	M	64
Lindsay	75-84	15750	F	218
Lindsay	75-84	15750	M	196
Lindsay	75-84	21000	F	782
Lindsay	75-84	21000	M	839
Lindsay	75-84	26250	F	1034
Lindsay	75-84	26250	M	594
Lindsay	75-84	34125	F	501
Lindsay	75-84	34125	M	371
Lindsay	75-84	42000	F	231
Lindsay	75-84	42000	M	283
Lindsay	75-84	52500	F	125
Lindsay	75-84	52500	M	162
Lindsay	75-84	65625	F	50
Lindsay	75-84	65625	M	128
Lindsay	75-84	78750	F	27
Lindsay	75-84	78750	M	67
Lindsay	75-84	91875	F	36
Lindsay	75-84	91875	M	41
Lindsay	75-84	105000	F	13
Lindsay	75-84	105000	M	15
Lindsay	75-84	157500	F	9
Lindsay	75-84	157500	M	24
Lindsay	75-84	183750	F	4
Lindsay	75-84	183750	M	14
Lindsay	75-84	Inf	F	10
Lindsay	75-84	Inf	M	26
Lindsay	85+		F	425
Lindsay	85+		M	186
Lindsay	85+	0	F	103
Lindsay	85+	0	M	59
Lindsay	85+	7875	F	15
