CED_NAME21	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
Gellibrand	0	0	1	0	777
Gellibrand	0	0	1	1	325
Gellibrand	0	1	0	0	2600
Gellibrand	0	1	0	1	182
Gellibrand	0	1	1	0	529
Gellibrand	0	1	1	1	86
Gellibrand	1	0	0	1	3177
Gellibrand	1	0	1	0	2047
Gellibrand	1	0	1	1	1066
Gellibrand	1	1	0	0	18423
Gellibrand	1	1	0	1	396
Gellibrand	1	1	1	0	2461
Gellibrand	1	1	1	1	329
Gippsland					529
Gippsland	0	0	0	1	2472
Gippsland	0	0	1	0	526
Gippsland	0	0	1	1	213
Gippsland	0	1	0	0	2702
Gippsland	0	1	0	1	269
Gippsland	0	1	1	0	434
Gippsland	0	1	1	1	85
Gippsland	1	0	0	1	2959
Gippsland	1	0	1	0	1031
Gippsland	1	0	1	1	637
Gippsland	1	1	0	0	7773
Gippsland	1	1	0	1	451
Gippsland	1	1	1	0	1339
Gippsland	1	1	1	1	291
Goldstein					459
Goldstein	0	0	0	1	1879
Goldstein	0	0	1	0	1093
Goldstein	0	0	1	1	271
Goldstein	0	1	0	0	1672
Goldstein	0	1	0	1	58
Goldstein	0	1	1	0	454
Goldstein	0	1	1	1	30
Goldstein	1	0	0	1	2988
Goldstein	1	0	1	0	3200
Goldstein	1	0	1	1	1248
Goldstein	1	1	0	0	10680
Goldstein	1	1	0	1	164
Goldstein	1	1	1	0	2556
Goldstein	1	1	1	1	169
Gorton					646
Gorton	0	0	0	1	2942
Gorton	0	0	1	0	781
Gorton	0	0	1	1	522
Gorton	0	1	0	0	2437
Gorton	0	1	0	1	255
Gorton	0	1	1	0	594
Gorton	0	1	1	1	157
Gorton	1	0	0	1	5164
Gorton	1	0	1	0	2222
Gorton	1	0	1	1	1697
Gorton	1	1	0	0	13512
Gorton	1	1	0	1	546
Gorton	1	1	1	0	2830
Gorton	1	1	1	1	491
Hawke					603
Hawke	0	0	0	1	2852
Hawke	0	0	1	0	645
Hawke	0	0	1	1	362
Hawke	0	1	0	0	3199
Hawke	0	1	0	1	300
Hawke	0	1	1	0	614
Hawke	0	1	1	1	164
Hawke	1	0	0	1	3831
Hawke	1	0	1	0	1390
Hawke	1	0	1	1	1106
Hawke	1	1	0	0	12303
Hawke	1	1	0	1	601
Hawke	1	1	1	0	1994
Hawke	1	1	1	1	446
Higgins					934
Higgins	0	0	0	1	1638
Higgins	0	0	1	0	819
Higgins	0	0	1	1	197
Higgins	0	1	0	0	1401
Higgins	0	1	0	1	46
Higgins	0	1	1	0	310
Higgins	0	1	1	1	17
Higgins	1	0	0	1	2093
Higgins	1	0	1	0	2368
Higgins	1	0	1	1	870
Higgins	1	1	0	0	8649
Higgins	1	1	0	1	78
Higgins	1	1	1	0	1603
Higgins	1	1	1	1	90
Holt					728
Holt	0	0	0	1	2672
Holt	0	0	1	0	646
Holt	0	0	1	1	408
Holt	0	1	0	0	2921
Holt	0	1	0	1	309
Holt	0	1	1	0	518
Holt	0	1	1	1	193
Holt	1	0	0	1	3952
Holt	1	0	1	0	1795
Holt	1	0	1	1	1342
Holt	1	1	0	0	16555
Holt	1	1	0	1	680
Holt	1	1	1	0	2917
Holt	1	1	1	1	721
Hotham					1402
Hotham	0	0	0	1	3913
Hotham	0	0	1	0	1100
Hotham	0	0	1	1	486
Hotham	0	1	0	0	2378
Hotham	0	1	0	1	197
Hotham	0	1	1	0	550
Hotham	0	1	1	1	94
Hotham	1	0	0	1	4794
Hotham	1	0	1	0	2371
Hotham	1	0	1	1	1289
Hotham	1	1	0	0	12672
Hotham	1	1	0	1	378
Hotham	1	1	1	0	2187
Hotham	1	1	1	1	264
Indi					480
Indi	0	0	0	1	2330
Indi	0	0	1	0	570
Indi	0	0	1	1	193
Indi	0	1	0	0	2505
Indi	0	1	0	1	237
Indi	0	1	1	0	482
Indi	0	1	1	1	95
Indi	1	0	0	1	2859
Indi	1	0	1	0	1139
Indi	1	0	1	1	691
Indi	1	1	0	0	8469
Indi	1	1	0	1	377
Indi	1	1	1	0	1546
Indi	1	1	1	1	255
Isaacs					575
Isaacs	0	0	0	1	2694
Isaacs	0	0	1	0	913
Isaacs	0	0	1	1	352
Isaacs	0	1	0	0	2076
Isaacs	0	1	0	1	124
Isaacs	0	1	1	0	440
Isaacs	0	1	1	1	55
Isaacs	1	0	0	1	3596
Isaacs	1	0	1	0	2239
Isaacs	1	0	1	1	1255
Isaacs	1	1	0	0	11800
Isaacs	1	1	0	1	304
Isaacs	1	1	1	0	2133
Isaacs	1	1	1	1	270
Jagajaga					573
Jagajaga	0	0	0	1	2567
Jagajaga	0	0	1	0	808
Jagajaga	0	0	1	1	342
Jagajaga	0	1	0	0	1920
Jagajaga	0	1	0	1	90
Jagajaga	0	1	1	0	406
Jagajaga	0	1	1	1	58
Jagajaga	1	0	0	1	3979
Jagajaga	1	0	1	0	2203
Jagajaga	1	0	1	1	1335
Jagajaga	1	1	0	0	11482
Jagajaga	1	1	0	1	251
Jagajaga	1	1	1	0	2032
Jagajaga	1	1	1	1	217
Kooyong					746
Kooyong	0	0	0	1	1743
Kooyong	0	0	1	0	1189
Kooyong	0	0	1	1	286
Kooyong	0	1	0	0	1659
Kooyong	0	1	0	1	54
Kooyong	0	1	1	0	549
Kooyong	0	1	1	1	31
Kooyong	1	0	0	1	3169
Kooyong	1	0	1	0	3602
Kooyong	1	0	1	1	1404
Kooyong	1	1	0	0	9876
Kooyong	1	1	0	1	157
Kooyong	1	1	1	0	2808
Kooyong	1	1	1	1	130
La Trobe					508
La Trobe	0	0	0	1	2123
La Trobe	0	0	1	0	645
La Trobe	0	0	1	1	369
La Trobe	0	1	0	0	2574
La Trobe	0	1	0	1	189
La Trobe	0	1	1	0	500
La Trobe	0	1	1	1	119
La Trobe	1	0	0	1	3322
La Trobe	1	0	1	0	1738
La Trobe	1	0	1	1	1250
La Trobe	1	1	0	0	14829
La Trobe	1	1	0	1	559
La Trobe	1	1	1	0	2539
La Trobe	1	1	1	1	441
Lalor					927
Lalor	0	0	0	1	2726
Lalor	0	0	1	0	746
Lalor	0	0	1	1	426
Lalor	0	1	0	0	3186
Lalor	0	1	0	1	263
Lalor	0	1	1	0	627
Lalor	0	1	1	1	182
Lalor	1	0	0	1	3591
Lalor	1	0	1	0	1858
Lalor	1	0	1	1	1168
Lalor	1	1	0	0	18822
Lalor	1	1	0	1	519
Lalor	1	1	1	0	2590
Lalor	1	1	1	1	550
Macnamara					991
Macnamara	0	0	0	1	1487
Macnamara	0	0	1	0	869
Macnamara	0	0	1	1	150
Macnamara	0	1	0	0	1747
Macnamara	0	1	0	1	57
Macnamara	0	1	1	0	279
Macnamara	0	1	1	1	21
Macnamara	1	0	0	1	1405
Macnamara	1	0	1	0	1558
Macnamara	1	0	1	1	484
Macnamara	1	1	0	0	8226
Macnamara	1	1	0	1	88
Macnamara	1	1	1	0	1187
Macnamara	1	1	1	1	105
Mallee					702
Mallee	0	0	0	1	2584
Mallee	0	0	1	0	486
Mallee	0	0	1	1	192
Mallee	0	1	0	0	2817
Mallee	0	1	0	1	296
Mallee	0	1	1	0	497
Mallee	0	1	1	1	89
Mallee	1	0	0	1	3211
Mallee	1	0	1	0	1102
Mallee	1	0	1	1	674
Mallee	1	1	0	0	8388
Mallee	1	1	0	1	452
Mallee	1	1	1	0	1651
Mallee	1	1	1	1	293
Maribyrnong					860
Maribyrnong	0	0	0	1	2669
Maribyrnong	0	0	1	0	738
Maribyrnong	0	0	1	1	326
Maribyrnong	0	1	0	0	1780
Maribyrnong	0	1	0	1	105
Maribyrnong	0	1	1	0	408
Maribyrnong	0	1	1	1	50
Maribyrnong	1	0	0	1	3474
Maribyrnong	1	0	1	0	1943
Maribyrnong	1	0	1	1	1162
Maribyrnong	1	1	0	0	9867
Maribyrnong	1	1	0	1	178
Maribyrnong	1	1	1	0	1764
Maribyrnong	1	1	1	1	178
McEwen					389
McEwen	0	0	0	1	2148
McEwen	0	0	1	0	659
McEwen	0	0	1	1	346
McEwen	0	1	0	0	2258
McEwen	0	1	0	1	219
McEwen	0	1	1	0	528
McEwen	0	1	1	1	85
McEwen	1	0	0	1	3708
McEwen	1	0	1	0	1738
McEwen	1	0	1	1	1256
McEwen	1	1	0	0	13401
McEwen	1	1	0	1	503
McEwen	1	1	1	0	2328
McEwen	1	1	1	1	376
Melbourne					2009
Melbourne	0	0	0	1	1607
Melbourne	0	0	1	0	832
Melbourne	0	0	1	1	153
Melbourne	0	1	0	0	1742
Melbourne	0	1	0	1	71
Melbourne	0	1	1	0	290
Melbourne	0	1	1	1	33
Melbourne	1	0	0	1	1128
Melbourne	1	0	1	0	1083
Melbourne	1	0	1	1	315
Melbourne	1	1	0	0	7106
Melbourne	1	1	0	1	75
Melbourne	1	1	1	0	715
Melbourne	1	1	1	1	42
Menzies					732
Menzies	0	0	0	1	2674
Menzies	0	0	1	0	1065
Menzies	0	0	1	1	395
Menzies	0	1	0	0	1766
Menzies	0	1	0	1	113
Menzies	0	1	1	0	490
Menzies	0	1	1	1	39
Menzies	1	0	0	1	4792
Menzies	1	0	1	0	2986
Menzies	1	0	1	1	1540
Menzies	1	1	0	0	11744
Menzies	1	1	0	1	269
Menzies	1	1	1	0	2324
Menzies	1	1	1	1	220
Monash					446
Monash	0	0	0	1	2190
Monash	0	0	1	0	529
Monash	0	0	1	1	215
Monash	0	1	0	0	2427
Monash	0	1	0	1	218
Monash	0	1	1	0	413
Monash	0	1	1	1	101
Monash	1	0	0	1	2937
Monash	1	0	1	0	1073
Monash	1	0	1	1	637
Monash	1	1	0	0	7696
Monash	1	1	0	1	413
Monash	1	1	1	0	1431
Monash	1	1	1	1	288
Nicholls					541
Nicholls	0	0	0	1	2596
Nicholls	0	0	1	0	488
Nicholls	0	0	1	1	253
Nicholls	0	1	0	0	2797
Nicholls	0	1	0	1	282
Nicholls	0	1	1	0	509
Nicholls	0	1	1	1	101
Nicholls	1	0	0	1	3272
Nicholls	1	0	1	0	1072
Nicholls	1	0	1	1	806
Nicholls	1	1	0	0	8321
Nicholls	1	1	0	1	515
Nicholls	1	1	1	0	1612
Nicholls	1	1	1	1	362
Scullin					804
Scullin	0	0	0	1	3454
Scullin	0	0	1	0	745
Scullin	0	0	1	1	436
Scullin	0	1	0	0	2312
Scullin	0	1	0	1	224
Scullin	0	1	1	0	498
Scullin	0	1	1	1	112
Scullin	1	0	0	1	4939
Scullin	1	0	1	0	1715
Scullin	1	0	1	1	1463
Scullin	1	1	0	0	12672
Scullin	1	1	0	1	489
Scullin	1	1	1	0	2194
Scullin	1	1	1	1	383
Wannon					593
Wannon	0	0	0	1	2347
Wannon	0	0	1	0	483
Wannon	0	0	1	1	207
Wannon	0	1	0	0	2324
Wannon	0	1	0	1	211
Wannon	0	1	1	0	416
Wannon	0	1	1	1	84
Wannon	1	0	0	1	3036
Wannon	1	0	1	0	1195
Wannon	1	0	1	1	680
Wannon	1	1	0	0	7997
Wannon	1	1	0	1	402
Wannon	1	1	1	0	1516
Wannon	1	1	1	1	309
Wills					1020
Wills	0	0	0	1	2602
Wills	0	0	1	0	646
Wills	0	0	1	1	281
Wills	0	1	0	0	1704
Wills	0	1	0	1	88
Wills	0	1	1	0	311
Wills	0	1	1	1	44
Wills	1	0	0	1	2678
Wills	1	0	1	0	1382
Wills	1	0	1	1	851
Wills	1	1	0	0	10255
Wills	1	1	0	1	188
Wills	1	1	1	0	1441
Wills	1	1	1	1	235
Blair					798
Blair	0	0	0	1	3205
Blair	0	0	1	0	727
Blair	0	0	1	1	298
Blair	0	1	0	0	4814
Blair	0	1	0	1	533
Blair	0	1	1	0	798
Blair	0	1	1	1	177
Blair	1	0	0	1	3566
Blair	1	0	1	0	1339
Blair	1	0	1	1	842
Blair	1	1	0	0	12257
Blair	1	1	0	1	819
Blair	1	1	1	0	2058
Blair	1	1	1	1	501
Bonner					753
Bonner	0	0	0	1	2458
Bonner	0	0	1	0	749
Bonner	0	0	1	1	299
Bonner	0	1	0	0	2523
Bonner	0	1	0	1	156
Bonner	0	1	1	0	515
Bonner	0	1	1	1	63
Bonner	1	0	0	1	3423
Bonner	1	0	1	0	2178
Bonner	1	0	1	1	1045
Bonner	1	1	0	0	12256
Bonner	1	1	0	1	367
Bonner	1	1	1	0	2339
Bonner	1	1	1	1	280
Bowman					524
Bowman	0	0	0	1	2634
Bowman	0	0	1	0	714
Bowman	0	0	1	1	303
Bowman	0	1	0	0	2562
Bowman	0	1	0	1	249
Bowman	0	1	1	0	512
Bowman	0	1	1	1	95
Bowman	1	0	0	1	3939
Bowman	1	0	1	0	1782
Bowman	1	0	1	1	1077
Bowman	1	1	0	0	9878
Bowman	1	1	0	1	534
Bowman	1	1	1	0	1912
Bowman	1	1	1	1	326
Brisbane					1288
Brisbane	0	0	0	1	1591
Brisbane	0	0	1	0	890
Brisbane	0	0	1	1	197
Brisbane	0	1	0	0	1957
Brisbane	0	1	0	1	64
Brisbane	0	1	1	0	338
Brisbane	0	1	1	1	15
Brisbane	1	0	0	1	1736
Brisbane	1	0	1	0	1967
Brisbane	1	0	1	1	643
Brisbane	1	1	0	0	9705
Brisbane	1	1	0	1	122
Brisbane	1	1	1	0	1588
Brisbane	1	1	1	1	101
Capricornia					601
Capricornia	0	0	0	1	2122
Capricornia	0	0	1	0	440
Capricornia	0	0	1	1	186
Capricornia	0	1	0	0	2896
Capricornia	0	1	0	1	302
Capricornia	0	1	1	0	482
Capricornia	0	1	1	1	102
Capricornia	1	0	0	1	2936
Capricornia	1	0	1	0	1065
Capricornia	1	0	1	1	654
Capricornia	1	1	0	0	9659
Capricornia	1	1	0	1	624
Capricornia	1	1	1	0	1651
Capricornia	1	1	1	1	297
Dawson					605
Dawson	0	0	0	1	2093
Dawson	0	0	1	0	516
Dawson	0	0	1	1	160
Dawson	0	1	0	0	2919
Dawson	0	1	0	1	274
Dawson	0	1	1	0	485
Dawson	0	1	1	1	89
Dawson	1	0	0	1	2977
Dawson	1	0	1	0	1171
Dawson	1	0	1	1	671
Dawson	1	1	0	0	9208
Dawson	1	1	0	1	614
Dawson	1	1	1	0	1743
Dawson	1	1	1	1	296
Dickson					564
Dickson	0	0	0	1	2322
Dickson	0	0	1	0	666
Dickson	0	0	1	1	304
Dickson	0	1	0	0	2746
Dickson	0	1	0	1	235
Dickson	0	1	1	0	500
Dickson	0	1	1	1	81
Dickson	1	0	0	1	3838
Dickson	1	0	1	0	1982
Dickson	1	0	1	1	1228
Dickson	1	1	0	0	11452
Dickson	1	1	0	1	535
Dickson	1	1	1	0	2334
Dickson	1	1	1	1	360
Fadden					758
Fadden	0	0	0	1	3167
Fadden	0	0	1	0	886
Fadden	0	0	1	1	358
Fadden	0	1	0	0	3942
Fadden	0	1	0	1	361
Fadden	0	1	1	0	661
Fadden	0	1	1	1	148
Fadden	1	0	0	1	3851
Fadden	1	0	1	0	1872
Fadden	1	0	1	1	1002
Fadden	1	1	0	0	12135
Fadden	1	1	0	1	724
Fadden	1	1	1	0	2103
Fadden	1	1	1	1	339
Fairfax					488
Fairfax	0	0	0	1	2498
Fairfax	0	0	1	0	746
Fairfax	0	0	1	1	264
Fairfax	0	1	0	0	2921
Fairfax	0	1	0	1	224
Fairfax	0	1	1	0	519
Fairfax	0	1	1	1	62
Fairfax	1	0	0	1	3158
Fairfax	1	0	1	0	1543
Fairfax	1	0	1	1	772
Fairfax	1	1	0	0	10400
Fairfax	1	1	0	1	516
Fairfax	1	1	1	0	1848
Fairfax	1	1	1	1	266
Fisher					557
Fisher	0	0	0	1	2608
Fisher	0	0	1	0	734
Fisher	0	0	1	1	250
Fisher	0	1	0	0	2849
Fisher	0	1	0	1	262
Fisher	0	1	1	0	553
Fisher	0	1	1	1	84
Fisher	1	0	0	1	3312
Fisher	1	0	1	0	1526
Fisher	1	0	1	1	839
Fisher	1	1	0	0	9995
Fisher	1	1	0	1	520
Fisher	1	1	1	0	1882
Fisher	1	1	1	1	297
Flynn					550
Flynn	0	0	0	1	1880
Flynn	0	0	1	0	425
Flynn	0	0	1	1	144
Flynn	0	1	0	0	3131
Flynn	0	1	0	1	316
Flynn	0	1	1	0	507
Flynn	0	1	1	1	99
Flynn	1	0	0	1	2698
Flynn	1	0	1	0	1141
Flynn	1	0	1	1	577
Flynn	1	1	0	0	9602
Flynn	1	1	0	1	598
Flynn	1	1	1	0	1755
Flynn	1	1	1	1	300
Forde					777
Forde	0	0	0	1	3320
Forde	0	0	1	0	677
Forde	0	0	1	1	358
Forde	0	1	0	0	4427
Forde	0	1	0	1	461
Forde	0	1	1	0	695
Forde	0	1	1	1	195
Forde	1	0	0	1	4052
Forde	1	0	1	0	1504
Forde	1	0	1	1	1025
Forde	1	1	0	0	12864
Forde	1	1	0	1	826
Forde	1	1	1	0	2224
Forde	1	1	1	1	563
Griffith					1223
Griffith	0	0	0	1	1869
Griffith	0	0	1	0	935
Griffith	0	0	1	1	246
Griffith	0	1	0	0	2384
Griffith	0	1	0	1	92
Griffith	0	1	1	0	428
Griffith	0	1	1	1	37
Griffith	1	0	0	1	1953
Griffith	1	0	1	0	2125
Griffith	1	0	1	1	746
Griffith	1	1	0	0	10973
Griffith	1	1	0	1	202
Griffith	1	1	1	0	1734
Griffith	1	1	1	1	131
Groom					662
Groom	0	0	0	1	2261
Groom	0	0	1	0	540
Groom	0	0	1	1	248
Groom	0	1	0	0	3111
Groom	0	1	0	1	319
Groom	0	1	1	0	593
Groom	0	1	1	1	125
Groom	1	0	0	1	2670
Groom	1	0	1	0	1244
Groom	1	0	1	1	649
Groom	1	1	0	0	9500
Groom	1	1	0	1	490
Groom	1	1	1	0	1837
Groom	1	1	1	1	401
Herbert					803
Herbert	0	0	0	1	2444
Herbert	0	0	1	0	663
Herbert	0	0	1	1	278
Herbert	0	1	0	0	3785
Herbert	0	1	0	1	393
Herbert	0	1	1	0	628
Herbert	0	1	1	1	133
Herbert	1	0	0	1	2546
Herbert	1	0	1	0	1246
Herbert	1	0	1	1	614
Herbert	1	1	0	0	9639
Herbert	1	1	0	1	559
Herbert	1	1	1	0	1630
Herbert	1	1	1	1	287
Hinkler					605
Hinkler	0	0	0	1	2699
Hinkler	0	0	1	0	511
Hinkler	0	0	1	1	196
Hinkler	0	1	0	0	3226
Hinkler	0	1	0	1	397
Hinkler	0	1	1	0	533
Hinkler	0	1	1	1	121
Hinkler	1	0	0	1	2782
Hinkler	1	0	1	0	919
Hinkler	1	0	1	1	456
Hinkler	1	1	0	0	6861
Hinkler	1	1	0	1	578
Hinkler	1	1	1	0	1377
Hinkler	1	1	1	1	256
Kennedy					705
Kennedy	0	0	0	1	2511
Kennedy	0	0	1	0	470
Kennedy	0	0	1	1	181
Kennedy	0	1	0	0	3381
Kennedy	0	1	0	1	440
Kennedy	0	1	1	0	548
Kennedy	0	1	1	1	145
Kennedy	1	0	0	1	2919
Kennedy	1	0	1	0	1010
Kennedy	1	0	1	1	554
Kennedy	1	1	0	0	8975
Kennedy	1	1	0	1	680
Kennedy	1	1	1	0	1575
Kennedy	1	1	1	1	358
Leichhardt					828
Leichhardt	0	0	0	1	2606
Leichhardt	0	0	1	0	711
Leichhardt	0	0	1	1	236
Leichhardt	0	1	0	0	4121
Leichhardt	0	1	0	1	451
Leichhardt	0	1	1	0	638
Leichhardt	0	1	1	1	153
Leichhardt	1	0	0	1	2408
Leichhardt	1	0	1	0	1215
Leichhardt	1	0	1	1	570
Leichhardt	1	1	0	0	9702
Leichhardt	1	1	0	1	691
Leichhardt	1	1	1	0	1621
Leichhardt	1	1	1	1	316
Lilley					1033
Lilley	0	0	0	1	2517
Lilley	0	0	1	0	776
Lilley	0	0	1	1	267
Lilley	0	1	0	0	2610
Lilley	0	1	0	1	183
Lilley	0	1	1	0	442
Lilley	0	1	1	1	81
Lilley	1	0	0	1	2582
Lilley	1	0	1	0	1684
Lilley	1	0	1	1	825
Lilley	1	1	0	0	11386
Lilley	1	1	0	1	285
Lilley	1	1	1	0	1681
Lilley	1	1	1	1	223
Longman					660
Longman	0	0	0	1	3174
Longman	0	0	1	0	745
Longman	0	0	1	1	300
Longman	0	1	0	0	4154
Longman	0	1	0	1	453
Longman	0	1	1	0	708
Longman	0	1	1	1	170
Longman	1	0	0	1	3955
Longman	1	0	1	0	1276
Longman	1	0	1	1	860
Longman	1	1	0	0	10425
Longman	1	1	0	1	844
Longman	1	1	1	0	1945
Longman	1	1	1	1	448
Maranoa					601
Maranoa	0	0	0	1	2080
Maranoa	0	0	1	0	387
Maranoa	0	0	1	1	120
Maranoa	0	1	0	0	2777
Maranoa	0	1	0	1	320
Maranoa	0	1	1	0	416
Maranoa	0	1	1	1	72
Maranoa	1	0	0	1	2583
Maranoa	1	0	1	0	905
Maranoa	1	0	1	1	474
Maranoa	1	1	0	0	7794
Maranoa	1	1	0	1	507
Maranoa	1	1	1	0	1497
Maranoa	1	1	1	1	298
McPherson					620
McPherson	0	0	0	1	2769
McPherson	0	0	1	0	874
McPherson	0	0	1	1	312
McPherson	0	1	0	0	2853
McPherson	0	1	0	1	209
McPherson	0	1	1	0	560
McPherson	0	1	1	1	70
McPherson	1	0	0	1	3207
McPherson	1	0	1	0	1630
McPherson	1	0	1	1	856
McPherson	1	1	0	0	10493
McPherson	1	1	0	1	452
McPherson	1	1	1	0	1820
McPherson	1	1	1	1	222
Moncrieff					910
Moncrieff	0	0	0	1	3156
Moncrieff	0	0	1	0	946
Moncrieff	0	0	1	1	298
Moncrieff	0	1	0	0	2964
Moncrieff	0	1	0	1	238
Moncrieff	0	1	1	0	490
Moncrieff	0	1	1	1	74
Moncrieff	1	0	0	1	2884
Moncrieff	1	0	1	0	1591
Moncrieff	1	0	1	1	669
Moncrieff	1	1	0	0	8945
Moncrieff	1	1	0	1	336
Moncrieff	1	1	1	0	1476
Moncrieff	1	1	1	1	179
Moreton					1058
Moreton	0	0	0	1	2398
Moreton	0	0	1	0	775
Moreton	0	0	1	1	281
Moreton	0	1	0	0	2286
Moreton	0	1	0	1	177
Moreton	0	1	1	0	463
Moreton	0	1	1	1	90
Moreton	1	0	0	1	3105
Moreton	1	0	1	0	1989
Moreton	1	0	1	1	999
Moreton	1	1	0	0	11712
Moreton	1	1	0	1	308
Moreton	1	1	1	0	1876
Moreton	1	1	1	1	284
Oxley					828
Oxley	0	0	0	1	3089
Oxley	0	0	1	0	814
Oxley	0	0	1	1	424
Oxley	0	1	0	0	3747
Oxley	0	1	0	1	371
Oxley	0	1	1	0	702
Oxley	0	1	1	1	200
Oxley	1	0	0	1	3760
Oxley	1	0	1	0	1990
Oxley	1	0	1	1	1118
Oxley	1	1	0	0	13457
Oxley	1	1	0	1	683
Oxley	1	1	1	0	2327
Oxley	1	1	1	1	543
Petrie					751
Petrie	0	0	0	1	3276
Petrie	0	0	1	0	901
Petrie	0	0	1	1	332
Petrie	0	1	0	0	3881
Petrie	0	1	0	1	363
Petrie	0	1	1	0	699
Petrie	0	1	1	1	155
Petrie	1	0	0	1	3570
Petrie	1	0	1	0	1621
Petrie	1	0	1	1	907
Petrie	1	1	0	0	12555
Petrie	1	1	0	1	597
Petrie	1	1	1	0	2109
Petrie	1	1	1	1	391
Rankin					863
Rankin	0	0	0	1	3380
Rankin	0	0	1	0	854
Rankin	0	0	1	1	391
Rankin	0	1	0	0	4156
Rankin	0	1	0	1	504
Rankin	0	1	1	0	790
Rankin	0	1	1	1	279
Rankin	1	0	0	1	4064
Rankin	1	0	1	0	1620
Rankin	1	0	1	1	1027
Rankin	1	1	0	0	12562
Rankin	1	1	0	1	800
Rankin	1	1	1	0	2323
Rankin	1	1	1	1	614
Ryan					857
Ryan	0	0	0	1	1567
Ryan	0	0	1	0	917
Ryan	0	0	1	1	265
Ryan	0	1	0	0	2012
Ryan	0	1	0	1	113
Ryan	0	1	1	0	529
Ryan	0	1	1	1	54
Ryan	1	0	0	1	2653
Ryan	1	0	1	0	2537
Ryan	1	0	1	1	997
Ryan	1	1	0	0	11884
Ryan	1	1	0	1	250
Ryan	1	1	1	0	2527
Ryan	1	1	1	1	192
Wide Bay					460
Wide Bay	0	0	0	1	2676
Wide Bay	0	0	1	0	578
Wide Bay	0	0	1	1	185
Wide Bay	0	1	0	0	2604
Wide Bay	0	1	0	1	292
Wide Bay	0	1	1	0	477
Wide Bay	0	1	1	1	103
Wide Bay	1	0	0	1	3037
Wide Bay	1	0	1	0	1070
Wide Bay	1	0	1	1	546
Wide Bay	1	1	0	0	6884
Wide Bay	1	1	0	1	537
Wide Bay	1	1	1	0	1431
Wide Bay	1	1	1	1	269
Wright					499
Wright	0	0	0	1	2502
Wright	0	0	1	0	511
Wright	0	0	1	1	240
Wright	0	1	0	0	3145
Wright	0	1	0	1	333
Wright	0	1	1	0	571
Wright	0	1	1	1	134
Wright	1	0	0	1	4439
Wright	1	0	1	0	1629
Wright	1	0	1	1	1044
Wright	1	1	0	0	11983
Wright	1	1	0	1	861
Wright	1	1	1	0	2390
Wright	1	1	1	1	520
Adelaide					1386
Adelaide	0	0	0	1	2945
Adelaide	0	0	1	0	974
Adelaide	0	0	1	1	314
Adelaide	0	1	0	0	2582
Adelaide	0	1	0	1	169
Adelaide	0	1	1	0	507
Adelaide	0	1	1	1	90
Adelaide	1	0	0	1	3020
Adelaide	1	0	1	0	2093
Adelaide	1	0	1	1	977
Adelaide	1	1	0	0	11777
Adelaide	1	1	0	1	245
Adelaide	1	1	1	0	1899
Adelaide	1	1	1	1	247
Barker					554
Barker	0	0	0	1	2409
Barker	0	0	1	0	529
Barker	0	0	1	1	243
Barker	0	1	0	0	2860
Barker	0	1	0	1	289
Barker	0	1	1	0	469
Barker	0	1	1	1	93
Barker	1	0	0	1	3354
Barker	1	0	1	0	1161
Barker	1	0	1	1	777
Barker	1	1	0	0	8923
Barker	1	1	0	1	531
Barker	1	1	1	0	1751
Barker	1	1	1	1	361
Boothby					830
Boothby	0	0	0	1	2693
Boothby	0	0	1	0	928
Boothby	0	0	1	1	327
Boothby	0	1	0	0	2335
Boothby	0	1	0	1	136
Boothby	0	1	1	0	486
Boothby	0	1	1	1	36
Boothby	1	0	0	1	3257
Boothby	1	0	1	0	2144
Boothby	1	0	1	1	1119
Boothby	1	1	0	0	10817
Boothby	1	1	0	1	249
Boothby	1	1	1	0	2006
Boothby	1	1	1	1	215
Grey					633
Grey	0	0	0	1	2449
Grey	0	0	1	0	522
Grey	0	0	1	1	178
Grey	0	1	0	0	3052
Grey	0	1	0	1	314
Grey	0	1	1	0	487
Grey	0	1	1	1	111
Grey	1	0	0	1	3040
Grey	1	0	1	0	983
Grey	1	0	1	1	534
Grey	1	1	0	0	8595
Grey	1	1	0	1	566
Grey	1	1	1	0	1654
Grey	1	1	1	1	313
Hindmarsh					935
Hindmarsh	0	0	0	1	3550
Hindmarsh	0	0	1	0	824
Hindmarsh	0	0	1	1	348
Hindmarsh	0	1	0	0	2528
Hindmarsh	0	1	0	1	220
Hindmarsh	0	1	1	0	462
Hindmarsh	0	1	1	1	81
Hindmarsh	1	0	0	1	3969
Hindmarsh	1	0	1	0	1784
Hindmarsh	1	0	1	1	1162
Hindmarsh	1	1	0	0	10150
Hindmarsh	1	1	0	1	344
Hindmarsh	1	1	1	0	1625
Hindmarsh	1	1	1	1	229
Kingston					620
Kingston	0	0	0	1	3289
Kingston	0	0	1	0	768
Kingston	0	0	1	1	346
Kingston	0	1	0	0	3366
Kingston	0	1	0	1	310
Kingston	0	1	1	0	634
Kingston	0	1	1	1	130
Kingston	1	0	0	1	4248
Kingston	1	0	1	0	1519
Kingston	1	0	1	1	1083
Kingston	1	1	0	0	10026
Kingston	1	1	0	1	519
Kingston	1	1	1	0	1735
Kingston	1	1	1	1	311
Makin					715
Makin	0	0	0	1	3298
Makin	0	0	1	0	824
