CED_NAME21	Age	Sex	persons
Blair	15-19	F	6050
Blair	15-19	M	6243
Blair	20-24	F	6038
Blair	20-24	M	6163
Blair	25-34	F	14344
Blair	25-34	M	13473
Blair	35-44	F	12944
Blair	35-44	M	12739
Blair	45-54	F	11972
Blair	45-54	M	11277
Blair	55-64	F	10573
Blair	55-64	M	10192
Blair	65-74	F	7885
Blair	65-74	M	7534
Blair	75-84	F	4265
Blair	75-84	M	3769
Blair	85+	F	1565
Blair	85+	M	991
Bonner	0-4	F	4588
Bonner	0-4	M	4877
Bonner	5-14	F	10924
Bonner	5-14	M	11305
Bonner	15-19	F	4962
Bonner	15-19	M	5323
Bonner	20-24	F	4705
Bonner	20-24	M	5092
Bonner	25-34	F	10352
Bonner	25-34	M	9841
Bonner	35-44	F	12793
Bonner	35-44	M	11680
Bonner	45-54	F	11785
Bonner	45-54	M	11171
Bonner	55-64	F	9443
Bonner	55-64	M	8766
Bonner	65-74	F	7302
Bonner	65-74	M	6468
Bonner	75-84	F	4463
Bonner	75-84	M	3659
Bonner	85+	F	2137
Bonner	85+	M	1254
Bowman	0-4	F	3990
Bowman	0-4	M	4193
Bowman	5-14	F	9695
Bowman	5-14	M	10499
Bowman	15-19	F	4822
Bowman	15-19	M	5284
Bowman	20-24	F	3793
Bowman	20-24	M	4389
Bowman	25-34	F	8289
Bowman	25-34	M	7799
Bowman	35-44	F	10219
Bowman	35-44	M	9328
Bowman	45-54	F	11445
Bowman	45-54	M	10332
Bowman	55-64	F	11433
Bowman	55-64	M	10419
Bowman	65-74	F	9969
Bowman	65-74	M	9086
Bowman	75-84	F	5521
Bowman	75-84	M	4929
Bowman	85+	F	2316
Bowman	85+	M	1478
Brisbane	0-4	F	3784
Brisbane	0-4	M	3874
Brisbane	5-14	F	7731
Brisbane	5-14	M	7767
Brisbane	15-19	F	4746
Brisbane	15-19	M	4520
Brisbane	20-24	F	10119
Brisbane	20-24	M	8767
Brisbane	25-34	F	21481
Brisbane	25-34	M	21493
Brisbane	35-44	F	13807
Brisbane	35-44	M	14725
Brisbane	45-54	F	11663
Brisbane	45-54	M	11928
Brisbane	55-64	F	8659
Brisbane	55-64	M	8867
Brisbane	65-74	F	5743
Brisbane	65-74	M	5594
Brisbane	75-84	F	3051
Brisbane	75-84	M	2679
Brisbane	85+	F	1462
Brisbane	85+	M	805
Capricornia	0-4	F	4644
Capricornia	0-4	M	5038
Capricornia	5-14	F	10588
Capricornia	5-14	M	11337
Capricornia	15-19	F	4638
Capricornia	15-19	M	5152
Capricornia	20-24	F	4488
Capricornia	20-24	M	4777
Capricornia	25-34	F	10538
Capricornia	25-34	M	11057
Capricornia	35-44	F	10230
Capricornia	35-44	M	10791
Capricornia	45-54	F	10017
Capricornia	45-54	M	10665
Capricornia	55-64	F	10028
Capricornia	55-64	M	10509
Capricornia	65-74	F	7059
Capricornia	65-74	M	7647
Capricornia	75-84	F	4095
Capricornia	75-84	M	3692
Capricornia	85+	F	1671
Capricornia	85+	M	1125
Dawson	0-4	F	4218
Dawson	0-4	M	4604
Dawson	5-14	F	10220
Dawson	5-14	M	10904
Dawson	15-19	F	4662
Dawson	15-19	M	4962
Dawson	20-24	F	4806
Dawson	20-24	M	4979
Dawson	25-34	F	10736
Dawson	25-34	M	10768
Dawson	35-44	F	10492
Dawson	35-44	M	10502
Dawson	45-54	F	10844
Dawson	45-54	M	11038
Dawson	55-64	F	10487
Dawson	55-64	M	11001
Dawson	65-74	F	7634
Dawson	65-74	M	8111
Dawson	75-84	F	4206
Dawson	75-84	M	3993
Dawson	85+	F	1790
Dawson	85+	M	1116
Dickson	0-4	F	4417
Dickson	0-4	M	4901
Dickson	5-14	F	11080
Dickson	5-14	M	11996
Dickson	15-19	F	5253
Dickson	15-19	M	5629
Dickson	20-24	F	4451
Dickson	20-24	M	4845
Dickson	25-34	F	9642
Dickson	25-34	M	9354
Dickson	35-44	F	11618
Dickson	35-44	M	10656
Dickson	45-54	F	12030
Dickson	45-54	M	11415
Dickson	55-64	F	9712
Dickson	55-64	M	9173
Dickson	65-74	F	7489
Dickson	65-74	M	6831
Dickson	75-84	F	3688
Dickson	75-84	M	3352
Dickson	85+	F	1294
Dickson	85+	M	759
Fadden	0-4	F	5612
Fadden	0-4	M	5815
Fadden	5-14	F	11979
Fadden	5-14	M	12802
Fadden	15-19	F	5662
Fadden	15-19	M	5814
Fadden	20-24	F	6020
Fadden	20-24	M	6094
Fadden	25-34	F	13435
Fadden	25-34	M	12486
Fadden	35-44	F	13300
Fadden	35-44	M	12278
Fadden	45-54	F	13598
Fadden	45-54	M	12294
Fadden	55-64	F	11953
Fadden	55-64	M	10781
Fadden	65-74	F	10567
Fadden	65-74	M	9132
Fadden	75-84	F	5907
Fadden	75-84	M	5513
Fadden	85+	F	2167
Fadden	85+	M	1404
Fairfax	0-4	F	4106
Fairfax	0-4	M	4368
Fairfax	5-14	F	10400
Fairfax	5-14	M	10929
Fairfax	15-19	F	4660
Fairfax	15-19	M	4903
Fairfax	20-24	F	4174
Fairfax	20-24	M	3907
Fairfax	25-34	F	9547
Fairfax	25-34	M	8691
Fairfax	35-44	F	11275
Fairfax	35-44	M	10244
Fairfax	45-54	F	12160
Fairfax	45-54	M	11063
Fairfax	55-64	F	12182
Fairfax	55-64	M	10503
Fairfax	65-74	F	10623
Fairfax	65-74	M	9755
Fairfax	75-84	F	6158
Fairfax	75-84	M	5407
Fairfax	85+	F	2657
Fairfax	85+	M	1766
Fisher	0-4	F	4075
Fisher	0-4	M	4359
Fisher	5-14	F	10276
Fisher	5-14	M	10838
Fisher	15-19	F	5209
Fisher	15-19	M	5219
Fisher	20-24	F	4680
Fisher	20-24	M	4509
Fisher	25-34	F	10218
Fisher	25-34	M	9292
Fisher	35-44	F	10997
Fisher	35-44	M	9797
Fisher	45-54	F	11840
Fisher	45-54	M	10726
Fisher	55-64	F	11950
Fisher	55-64	M	10397
Fisher	65-74	F	10980
Fisher	65-74	M	9632
Fisher	75-84	F	6629
Fisher	75-84	M	5937
Fisher	85+	F	2670
Fisher	85+	M	1954
Flynn	0-4	F	4842
Flynn	0-4	M	4950
Flynn	5-14	F	11282
Flynn	5-14	M	11777
Flynn	15-19	F	4587
Flynn	15-19	M	4998
Flynn	20-24	F	3984
Flynn	20-24	M	4245
Flynn	25-34	F	9803
Flynn	25-34	M	9404
Flynn	35-44	F	10161
Flynn	35-44	M	9989
Flynn	45-54	F	10489
Flynn	45-54	M	10772
Flynn	55-64	F	10491
Flynn	55-64	M	11457
Flynn	65-74	F	7355
Flynn	65-74	M	8534
Flynn	75-84	F	3610
Flynn	75-84	M	3902
Flynn	85+	F	1144
Flynn	85+	M	894
Forde	0-4	F	6780
Forde	0-4	M	6937
Forde	5-14	F	14070
Forde	5-14	M	14575
Forde	15-19	F	6055
Forde	15-19	M	6380
Forde	20-24	F	6554
Forde	20-24	M	6443
Forde	25-34	F	14690
Forde	25-34	M	13860
Forde	35-44	F	13628
Forde	35-44	M	12912
Forde	45-54	F	12348
Forde	45-54	M	11630
Forde	55-64	F	10311
Forde	55-64	M	9498
Forde	65-74	F	8328
Forde	65-74	M	7399
Forde	75-84	F	4451
Forde	75-84	M	3893
Forde	85+	F	1580
Forde	85+	M	1019
Griffith	0-4	F	4172
Griffith	0-4	M	4469
Griffith	5-14	F	8722
Griffith	5-14	M	9172
Griffith	15-19	F	4853
Griffith	15-19	M	4932
Griffith	20-24	F	9102
Griffith	20-24	M	7842
Griffith	25-34	F	18785
Griffith	25-34	M	18115
Griffith	35-44	F	14378
Griffith	35-44	M	13981
Griffith	45-54	F	11958
Griffith	45-54	M	11453
Griffith	55-64	F	8597
Griffith	55-64	M	8280
Griffith	65-74	F	5588
Griffith	65-74	M	5163
Griffith	75-84	F	3008
Griffith	75-84	M	2460
Griffith	85+	F	1617
Griffith	85+	M	941
Groom	0-4	F	4786
Groom	0-4	M	4865
Groom	5-14	F	10897
Groom	5-14	M	11372
Groom	15-19	F	5256
Groom	15-19	M	5511
Groom	20-24	F	5012
Groom	20-24	M	5041
Groom	25-34	F	10696
Groom	25-34	M	10089
Groom	35-44	F	10000
Groom	35-44	M	9200
Groom	45-54	F	10120
Groom	45-54	M	9171
Groom	55-64	F	9780
Groom	55-64	M	8788
Groom	65-74	F	8625
Groom	65-74	M	7614
Groom	75-84	F	5513
Groom	75-84	M	4523
Groom	85+	F	2520
Groom	85+	M	1488
Herbert	0-4	F	4720
Herbert	0-4	M	5214
Herbert	5-14	F	10831
Herbert	5-14	M	11459
Herbert	15-19	F	5604
Herbert	15-19	M	5443
Herbert	20-24	F	6215
Herbert	20-24	M	6838
Herbert	25-34	F	12089
Herbert	25-34	M	12071
Herbert	35-44	F	11068
Herbert	35-44	M	10340
Herbert	45-54	F	10631
Herbert	45-54	M	10089
Herbert	55-64	F	9552
Herbert	55-64	M	9148
Herbert	65-74	F	6913
Herbert	65-74	M	6724
Herbert	75-84	F	3685
Herbert	75-84	M	3167
Herbert	85+	F	1439
Herbert	85+	M	815
Hinkler	0-4	F	3313
Hinkler	0-4	M	3516
Hinkler	5-14	F	8834
Hinkler	5-14	M	9405
Hinkler	15-19	F	4055
Hinkler	15-19	M	4305
Hinkler	20-24	F	3420
Hinkler	20-24	M	3446
Hinkler	25-34	F	7711
Hinkler	25-34	M	7126
Hinkler	35-44	F	8228
Hinkler	35-44	M	7192
Hinkler	45-54	F	9748
Hinkler	45-54	M	8690
Hinkler	55-64	F	12182
Hinkler	55-64	M	10573
Hinkler	65-74	F	12792
Hinkler	65-74	M	12084
Hinkler	75-84	F	7726
Hinkler	75-84	M	7449
Hinkler	85+	F	2804
Hinkler	85+	M	1947
Kennedy	0-4	F	4713
Kennedy	0-4	M	5151
Kennedy	5-14	F	11349
Kennedy	5-14	M	12234
Kennedy	15-19	F	4866
Kennedy	15-19	M	5544
Kennedy	20-24	F	4187
Kennedy	20-24	M	4772
Kennedy	25-34	F	10496
Kennedy	25-34	M	10764
Kennedy	35-44	F	10263
Kennedy	35-44	M	9781
Kennedy	45-54	F	11044
Kennedy	45-54	M	10871
Kennedy	55-64	F	11413
Kennedy	55-64	M	11886
Kennedy	65-74	F	9039
Kennedy	65-74	M	9883
Kennedy	75-84	F	4856
Kennedy	75-84	M	5082
Kennedy	85+	F	1779
Kennedy	85+	M	1420
Leichhardt	0-4	F	4866
Leichhardt	0-4	M	5040
Leichhardt	5-14	F	11474
Leichhardt	5-14	M	12139
Leichhardt	15-19	F	5202
Leichhardt	15-19	M	5350
Leichhardt	20-24	F	4869
Leichhardt	20-24	M	4887
Leichhardt	25-34	F	12259
Leichhardt	25-34	M	11227
Leichhardt	35-44	F	12483
Leichhardt	35-44	M	11208
Leichhardt	45-54	F	12680
Leichhardt	45-54	M	12269
Leichhardt	55-64	F	11355
Leichhardt	55-64	M	11413
Leichhardt	65-74	F	8157
Leichhardt	65-74	M	8650
Leichhardt	75-84	F	3821
Leichhardt	75-84	M	3861
Leichhardt	85+	F	1405
Leichhardt	85+	M	1000
Lilley	0-4	F	4695
Lilley	0-4	M	4934
Lilley	5-14	F	9019
Lilley	5-14	M	9649
Lilley	15-19	F	4180
Lilley	15-19	M	4416
Lilley	20-24	F	5288
Lilley	20-24	M	5112
Lilley	25-34	F	13225
Lilley	25-34	M	12686
Lilley	35-44	F	12377
Lilley	35-44	M	12178
Lilley	45-54	F	10842
Lilley	45-54	M	10425
Lilley	55-64	F	8787
Lilley	55-64	M	8247
Lilley	65-74	F	6893
Lilley	65-74	M	6100
Lilley	75-84	F	4768
Lilley	75-84	M	3524
Lilley	85+	F	2760
Lilley	85+	M	1442
Longman	0-4	F	5402
Longman	0-4	M	5548
Longman	5-14	F	12193
Longman	5-14	M	12937
Longman	15-19	F	5641
Longman	15-19	M	5813
Longman	20-24	F	5335
Longman	20-24	M	5633
Longman	25-34	F	12167
Longman	25-34	M	11590
Longman	35-44	F	11607
Longman	35-44	M	10777
Longman	45-54	F	11937
Longman	45-54	M	11198
Longman	55-64	F	11660
Longman	55-64	M	10593
Longman	65-74	F	11153
Longman	65-74	M	10239
Longman	75-84	F	5998
Longman	75-84	M	5725
Longman	85+	F	1998
Longman	85+	M	1435
Maranoa	0-4	F	4090
Maranoa	0-4	M	4413
Maranoa	5-14	F	9802
Maranoa	5-14	M	10259
Maranoa	15-19	F	4071
Maranoa	15-19	M	4389
Maranoa	20-24	F	3746
Maranoa	20-24	M	3866
Maranoa	25-34	F	8573
Maranoa	25-34	M	8325
Maranoa	35-44	F	8518
Maranoa	35-44	M	7697
Maranoa	45-54	F	9764
Maranoa	45-54	M	9231
Maranoa	55-64	F	10783
Maranoa	55-64	M	10715
Maranoa	65-74	F	9174
Maranoa	65-74	M	9919
Maranoa	75-84	F	5291
Maranoa	75-84	M	5301
Maranoa	85+	F	2054
Maranoa	85+	M	1440
McPherson	0-4	F	4020
McPherson	0-4	M	4443
McPherson	5-14	F	10130
McPherson	5-14	M	10302
McPherson	15-19	F	4664
McPherson	15-19	M	4892
McPherson	20-24	F	5026
McPherson	20-24	M	4385
McPherson	25-34	F	11072
McPherson	25-34	M	9852
McPherson	35-44	F	12104
McPherson	35-44	M	10573
McPherson	45-54	F	11540
McPherson	45-54	M	10668
McPherson	55-64	F	10259
McPherson	55-64	M	8904
McPherson	65-74	F	8972
McPherson	65-74	M	7845
McPherson	75-84	F	5242
McPherson	75-84	M	4510
McPherson	85+	F	2606
McPherson	85+	M	1590
Moncrieff	0-4	F	3747
Moncrieff	0-4	M	4051
Moncrieff	5-14	F	8296
Moncrieff	5-14	M	8929
Moncrieff	15-19	F	4637
Moncrieff	15-19	M	4729
Moncrieff	20-24	F	6704
Moncrieff	20-24	M	6175
Moncrieff	25-34	F	14862
Moncrieff	25-34	M	14285
Moncrieff	35-44	F	11977
Moncrieff	35-44	M	11704
Moncrieff	45-54	F	12124
Moncrieff	45-54	M	11562
Moncrieff	55-64	F	11584
Moncrieff	55-64	M	10694
Moncrieff	65-74	F	10155
Moncrieff	65-74	M	9461
Moncrieff	75-84	F	6378
Moncrieff	75-84	M	5739
Moncrieff	85+	F	2549
Moncrieff	85+	M	1792
Moreton	0-4	F	4751
Moreton	0-4	M	5019
Moreton	5-14	F	9984
Moreton	5-14	M	10410
Moreton	15-19	F	4653
Moreton	15-19	M	4684
Moreton	20-24	F	6309
Moreton	20-24	M	6897
Moreton	25-34	F	14000
Moreton	25-34	M	14609
Moreton	35-44	F	13051
Moreton	35-44	M	12699
Moreton	45-54	F	10506
Moreton	45-54	M	10194
Moreton	55-64	F	8719
Moreton	55-64	M	8342
Moreton	65-74	F	6867
Moreton	65-74	M	6224
Moreton	75-84	F	3990
Moreton	75-84	M	3415
Moreton	85+	F	2025
Moreton	85+	M	1133
Oxley	0-4	F	6417
Oxley	0-4	M	7075
Oxley	5-14	F	13507
Oxley	5-14	M	14420
Oxley	15-19	F	5985
Oxley	15-19	M	6326
Oxley	20-24	F	5791
Oxley	20-24	M	6338
Oxley	25-34	F	14009
Oxley	25-34	M	13925
Oxley	35-44	F	14208
Oxley	35-44	M	14116
Oxley	45-54	F	12022
Oxley	45-54	M	11781
Oxley	55-64	F	9604
Oxley	55-64	M	9339
Oxley	65-74	F	6777
Oxley	65-74	M	6229
Oxley	75-84	F	3504
Oxley	75-84	M	2946
Oxley	85+	F	1376
Oxley	85+	M	818
Petrie	0-4	F	5563
Petrie	0-4	M	6002
Petrie	5-14	F	12241
Petrie	5-14	M	12880
Petrie	15-19	F	5322
Petrie	15-19	M	5626
Petrie	20-24	F	5058
Petrie	20-24	M	5090
Petrie	25-34	F	12051
Petrie	25-34	M	10939
Petrie	35-44	F	13719
Petrie	35-44	M	12640
Petrie	45-54	F	12544
Petrie	45-54	M	11538
Petrie	55-64	F	10901
Petrie	55-64	M	9549
Petrie	65-74	F	9879
Petrie	65-74	M	8387
Petrie	75-84	F	6079
Petrie	75-84	M	4893
Petrie	85+	F	2736
Petrie	85+	M	1646
Rankin	0-4	F	6560
Rankin	0-4	M	6800
Rankin	5-14	F	14245
Rankin	5-14	M	15062
Rankin	15-19	F	6180
Rankin	15-19	M	6685
Rankin	20-24	F	5807
Rankin	20-24	M	6252
Rankin	25-34	F	13514
Rankin	25-34	M	13077
Rankin	35-44	F	14398
Rankin	35-44	M	13563
Rankin	45-54	F	11583
Rankin	45-54	M	11020
Rankin	55-64	F	9901
Rankin	55-64	M	9132
Rankin	65-74	F	7575
Rankin	65-74	M	6882
Rankin	75-84	F	3343
Rankin	75-84	M	3210
Rankin	85+	F	1297
Rankin	85+	M	768
Ryan	0-4	F	3864
Ryan	0-4	M	4132
Ryan	5-14	F	10826
Ryan	5-14	M	11531
Ryan	15-19	F	6228
Ryan	15-19	M	6490
Ryan	20-24	F	6997
Ryan	20-24	M	7518
Ryan	25-34	F	10248
Ryan	25-34	M	10141
Ryan	35-44	F	12080
Ryan	35-44	M	11040
Ryan	45-54	F	11618
Ryan	45-54	M	10989
Ryan	55-64	F	8381
Ryan	55-64	M	7721
Ryan	65-74	F	6971
Ryan	65-74	M	6059
Ryan	75-84	F	4178
Ryan	75-84	M	3630
Ryan	85+	F	1975
Ryan	85+	M	1179
Wide Bay	0-4	F	3031
Wide Bay	0-4	M	3208
Wide Bay	5-14	F	8472
Wide Bay	5-14	M	9133
Wide Bay	15-19	F	4005
Wide Bay	15-19	M	4505
Wide Bay	20-24	F	2885
Wide Bay	20-24	M	3240
Wide Bay	25-34	F	6459
Wide Bay	25-34	M	6488
Wide Bay	35-44	F	8242
Wide Bay	35-44	M	7381
Wide Bay	45-54	F	10567
Wide Bay	45-54	M	9795
Wide Bay	55-64	F	12733
Wide Bay	55-64	M	11583
Wide Bay	65-74	F	11936
Wide Bay	65-74	M	12092
Wide Bay	75-84	F	6247
Wide Bay	75-84	M	6338
Wide Bay	85+	F	2300
Wide Bay	85+	M	1602
Wright	0-4	F	5413
Wright	0-4	M	5823
Wright	5-14	F	13029
Wright	5-14	M	14042
Wright	15-19	F	5979
Wright	15-19	M	6179
Wright	20-24	F	4793
Wright	20-24	M	4882
Wright	25-34	F	10984
Wright	25-34	M	9901
Wright	35-44	F	12375
Wright	35-44	M	11427
Wright	45-54	F	12971
Wright	45-54	M	12495
Wright	55-64	F	11562
Wright	55-64	M	11370
Wright	65-74	F	8783
Wright	65-74	M	8867
Wright	75-84	F	4110
Wright	75-84	M	4314
Wright	85+	F	1401
Wright	85+	M	974
No usual address (Qld)	0-4	F	229
No usual address (Qld)	0-4	M	277
No usual address (Qld)	5-14	F	457
No usual address (Qld)	5-14	M	478
No usual address (Qld)	15-19	F	291
No usual address (Qld)	15-19	M	272
No usual address (Qld)	20-24	F	493
No usual address (Qld)	20-24	M	444
No usual address (Qld)	25-34	F	1345
No usual address (Qld)	25-34	M	1301
No usual address (Qld)	35-44	F	885
No usual address (Qld)	35-44	M	1194
No usual address (Qld)	45-54	F	887
No usual address (Qld)	45-54	M	1042
No usual address (Qld)	55-64	F	1170
No usual address (Qld)	55-64	M	1297
No usual address (Qld)	65-74	F	870
No usual address (Qld)	65-74	M	1253
No usual address (Qld)	75-84	F	160
No usual address (Qld)	75-84	M	283
No usual address (Qld)	85+	F	25
No usual address (Qld)	85+	M	23
Migratory - Offshore - Shipping (Qld)	20-24	F	9
Migratory - Offshore - Shipping (Qld)	20-24	M	4
Migratory - Offshore - Shipping (Qld)	25-34	F	13
Migratory - Offshore - Shipping (Qld)	25-34	M	37
Migratory - Offshore - Shipping (Qld)	35-44	F	7
Migratory - Offshore - Shipping (Qld)	35-44	M	55
Migratory - Offshore - Shipping (Qld)	45-54	M	42
Migratory - Offshore - Shipping (Qld)	55-64	F	4
Migratory - Offshore - Shipping (Qld)	55-64	M	3
Migratory - Offshore - Shipping (Qld)	65-74	M	3
Adelaide	0-4	F	4715
Adelaide	0-4	M	5059
Adelaide	5-14	F	9411
Adelaide	5-14	M	10012
Adelaide	15-19	F	5143
Adelaide	15-19	M	4911
Adelaide	20-24	F	8690
Adelaide	20-24	M	8821
Adelaide	25-34	F	18114
Adelaide	25-34	M	19041
Adelaide	35-44	F	13855
Adelaide	35-44	M	14528
Adelaide	45-54	F	11439
Adelaide	45-54	M	11750
Adelaide	55-64	F	10790
Adelaide	55-64	M	10366
Adelaide	65-74	F	8901
Adelaide	65-74	M	7967
Adelaide	75-84	F	5142
Adelaide	75-84	M	4070
Adelaide	85+	F	3182
Adelaide	85+	M	1727
Barker	0-4	F	4238
Barker	0-4	M	4328
Barker	5-14	F	10067
Barker	5-14	M	10653
Barker	15-19	F	4571
Barker	15-19	M	5148
Barker	20-24	F	3836
Barker	20-24	M	4447
Barker	25-34	F	9061
Barker	25-34	M	9502
Barker	35-44	F	9571
Barker	35-44	M	9581
Barker	45-54	F	11096
Barker	45-54	M	11143
Barker	55-64	F	12397
Barker	55-64	M	12425
Barker	65-74	F	10996
Barker	65-74	M	11584
Barker	75-84	F	6438
Barker	75-84	M	5935
Barker	85+	F	2816
Barker	85+	M	1850
Boothby	0-4	F	4137
Boothby	0-4	M	4305
Boothby	5-14	F	9067
Boothby	5-14	M	9594
Boothby	15-19	F	4703
Boothby	15-19	M	4849
Boothby	20-24	F	5724
Boothby	20-24	M	5490
Boothby	25-34	F	11686
Boothby	25-34	M	11363
Boothby	35-44	F	11856
Boothby	35-44	M	10996
Boothby	45-54	F	11261
Boothby	45-54	M	10660
Boothby	55-64	F	11454
Boothby	55-64	M	10235
Boothby	65-74	F	10741
Boothby	65-74	M	9258
Boothby	75-84	F	6624
Boothby	75-84	M	5390
Boothby	85+	F	4008
Boothby	85+	M	2220
Grey	0-4	F	4485
Grey	0-4	M	4645
Grey	5-14	F	10057
Grey	5-14	M	10636
Grey	15-19	F	4291
Grey	15-19	M	4750
Grey	20-24	F	3905
Grey	20-24	M	4286
Grey	25-34	F	9536
Grey	25-34	M	9754
Grey	35-44	F	9182
Grey	35-44	M	9229
Grey	45-54	F	10880
Grey	45-54	M	10870
Grey	55-64	F	12531
Grey	55-64	M	13271
Grey	65-74	F	10889
Grey	65-74	M	11519
Grey	75-84	F	6321
Grey	75-84	M	6135
Grey	85+	F	2549
Grey	85+	M	1757
Hindmarsh	0-4	F	4345
Hindmarsh	0-4	M	4556
Hindmarsh	5-14	F	8555
Hindmarsh	5-14	M	8982
Hindmarsh	15-19	F	4195
Hindmarsh	15-19	M	4461
Hindmarsh	20-24	F	5132
Hindmarsh	20-24	M	5392
Hindmarsh	25-34	F	12090
Hindmarsh	25-34	M	11911
Hindmarsh	35-44	F	11405
Hindmarsh	35-44	M	10921
Hindmarsh	45-54	F	11451
Hindmarsh	45-54	M	10987
Hindmarsh	55-64	F	11834
Hindmarsh	55-64	M	11270
Hindmarsh	65-74	F	9799
Hindmarsh	65-74	M	8592
Hindmarsh	75-84	F	6264
Hindmarsh	75-84	M	4886
Hindmarsh	85+	F	3391
Hindmarsh	85+	M	2106
Kingston	0-4	F	4414
Kingston	0-4	M	4660
Kingston	5-14	F	9783
Kingston	5-14	M	10474
Kingston	15-19	F	4621
Kingston	15-19	M	4958
Kingston	20-24	F	4682
Kingston	20-24	M	4856
Kingston	25-34	F	10664
Kingston	25-34	M	10401
Kingston	35-44	F	11248
Kingston	35-44	M	10665
Kingston	45-54	F	10880
Kingston	45-54	M	10490
Kingston	55-64	F	11147
Kingston	55-64	M	10056
Kingston	65-74	F	10005
Kingston	65-74	M	8958
Kingston	75-84	F	5128
Kingston	75-84	M	4422
Kingston	85+	F	2181
Kingston	85+	M	1430
Makin	0-4	F	4638
Makin	0-4	M	5051
Makin	5-14	F	10338
Makin	5-14	M	11065
Makin	15-19	F	4864
Makin	15-19	M	5255
Makin	20-24	F	5149
Makin	20-24	M	5998
Makin	25-34	F	11468
Makin	25-34	M	11880
Makin	35-44	F	11924
Makin	35-44	M	11944
Makin	45-54	F	10976
Makin	45-54	M	10870
Makin	55-64	F	10624
Makin	55-64	M	9783
Makin	65-74	F	9376
Makin	65-74	M	8142
Makin	75-84	F	5792
Makin	75-84	M	4791
Makin	85+	F	2285
Makin	85+	M	1544
Mayo	0-4	F	4126
Mayo	0-4	M	4401
Mayo	5-14	F	10429
Mayo	5-14	M	10859
Mayo	15-19	F	4937
Mayo	15-19	M	5005
Mayo	20-24	F	3840
Mayo	20-24	M	4195
Mayo	25-34	F	8131
Mayo	25-34	M	7732
Mayo	35-44	F	10348
Mayo	35-44	M	9258
Mayo	45-54	F	11950
Mayo	45-54	M	11272
Mayo	55-64	F	12847
Mayo	55-64	M	11993
Mayo	65-74	F	12833
Mayo	65-74	M	11912
Mayo	75-84	F	6726
Mayo	75-84	M	6630
Mayo	85+	F	2514
Mayo	85+	M	1800
Spence	0-4	F	6357
Spence	0-4	M	6602
Spence	5-14	F	13336
Spence	5-14	M	13892
Spence	15-19	F	5617
Spence	15-19	M	6054
Spence	20-24	F	6295
Spence	20-24	M	6530
Spence	25-34	F	14264
Spence	25-34	M	13646
Spence	35-44	F	12230
Spence	35-44	M	12219
Spence	45-54	F	11216
Spence	45-54	M	11103
Spence	55-64	F	11068
Spence	55-64	M	10700
Spence	65-74	F	7854
Spence	65-74	M	7378
Spence	75-84	F	4693
Spence	75-84	M	3732
Spence	85+	F	2085
Spence	85+	M	1339
Sturt	0-4	F	4361
Sturt	0-4	M	4668
Sturt	5-14	F	10487
Sturt	5-14	M	10938
Sturt	15-19	F	4991
Sturt	15-19	M	5649
Sturt	20-24	F	5678
Sturt	20-24	M	6017
Sturt	25-34	F	12291
Sturt	25-34	M	12107
Sturt	35-44	F	12913
Sturt	35-44	M	12246
Sturt	45-54	F	12273
Sturt	45-54	M	11582
Sturt	55-64	F	11498
Sturt	55-64	M	10358
Sturt	65-74	F	10559
Sturt	65-74	M	8740
Sturt	75-84	F	7584
Sturt	75-84	M	5897
Sturt	85+	F	4085
Sturt	85+	M	2433
No usual address (SA)	0-4	F	56
No usual address (SA)	0-4	M	77
No usual address (SA)	5-14	F	139
No usual address (SA)	5-14	M	128
No usual address (SA)	15-19	F	112
No usual address (SA)	15-19	M	74
No usual address (SA)	20-24	F	95
No usual address (SA)	20-24	M	108
No usual address (SA)	25-34	F	305
No usual address (SA)	25-34	M	320
No usual address (SA)	35-44	F	245
No usual address (SA)	35-44	M	289
No usual address (SA)	45-54	F	178
No usual address (SA)	45-54	M	299
No usual address (SA)	55-64	F	197
No usual address (SA)	55-64	M	311
No usual address (SA)	65-74	F	141
No usual address (SA)	65-74	M	214
No usual address (SA)	75-84	F	26
No usual address (SA)	75-84	M	40
No usual address (SA)	85+	F	10
No usual address (SA)	85+	M	7
Migratory - Offshore - Shipping (SA)	35-44	M	3
Migratory - Offshore - Shipping (SA)	45-54	M	5
Brand	0-4	F	6204
Brand	0-4	M	6748
Brand	5-14	F	13096
Brand	5-14	M	13790
Brand	15-19	F	5488
Brand	15-19	M	5919
Brand	20-24	F	5382
Brand	20-24	M	5752
Brand	25-34	F	13245
Brand	25-34	M	12933
Brand	35-44	F	13219
Brand	35-44	M	12883
Brand	45-54	F	11859
Brand	45-54	M	11702
Brand	55-64	F	9901
Brand	55-64	M	9784
Brand	65-74	F	7174
Brand	65-74	M	6453
Brand	75-84	F	3951
Brand	75-84	M	3570
Brand	85+	F	1466
Brand	85+	M	1033
Burt	0-4	F	6798
Burt	0-4	M	7081
Burt	5-14	F	13099
Burt	5-14	M	13939
Burt	15-19	F	5243
Burt	15-19	M	5412
Burt	20-24	F	5587
Burt	20-24	M	5773
Burt	25-34	F	14034
Burt	25-34	M	13049
Burt	35-44	F	14600
Burt	35-44	M	14844
Burt	45-54	F	10672
Burt	45-54	M	11100
Burt	55-64	F	9131
Burt	55-64	M	8697
Burt	65-74	F	7289
Burt	65-74	M	6621
Burt	75-84	F	3728
