CED_NAME16	Religion	Denomination	Sex	persons
La Trobe	Christianity	Pentecostal	F	1352
La Trobe	Christianity	Pentecostal	M	1178
La Trobe	Christianity	Presbyterian Reformed	F	1272
La Trobe	Christianity	Presbyterian Reformed	M	1028
La Trobe	Christianity	Protestant (Other)	F	315
La Trobe	Christianity	Protestant (Other)	M	270
La Trobe	Christianity	Salvation Army	F	95
La Trobe	Christianity	Salvation Army	M	66
La Trobe	Christianity	Seventh Day Adventist	F	317
La Trobe	Christianity	Seventh Day Adventist	M	294
La Trobe	Christianity	Uniting Church	F	1895
La Trobe	Christianity	Uniting Church	M	1365
La Trobe	Hinduism		F	3910
La Trobe	Hinduism		M	4112
La Trobe	Islam		F	2905
La Trobe	Islam		M	2981
La Trobe	Judaism		F	64
La Trobe	Judaism		M	59
La Trobe	No religion		F	31960
La Trobe	No religion		M	33661
Lalor	(Other)		F	6977
Lalor	(Other)		M	7451
Lalor	(Other)	(Other)	F	511
Lalor	(Other)	(Other)	M	404
Lalor	(Other)	Australian Aboriginal Traditional	M	5
Lalor	(Other)	Other spiritual beliefs	F	127
Lalor	(Other)	Other spiritual beliefs	M	76
Lalor	(Other)	Secular beliefs	F	133
Lalor	(Other)	Secular beliefs	M	204
Lalor	(Other)	Sikhism	F	5788
Lalor	(Other)	Sikhism	M	6986
Lalor	Buddhism		F	2742
Lalor	Buddhism		M	2311
Lalor	Christianity		F	3646
Lalor	Christianity		M	3244
Lalor	Christianity	(Other)	F	74
Lalor	Christianity	(Other)	M	73
Lalor	Christianity	Anglican	F	4743
Lalor	Christianity	Anglican	M	4079
Lalor	Christianity	Assyrian Apostolic	F	3
Lalor	Christianity	Baptist	F	2176
Lalor	Christianity	Baptist	M	2125
Lalor	Christianity	Brethren	F	92
Lalor	Christianity	Brethren	M	93
Lalor	Christianity	Catholic	F	19969
Lalor	Christianity	Catholic	M	18135
Lalor	Christianity	Churches Of Christ	F	120
Lalor	Christianity	Churches Of Christ	M	117
Lalor	Christianity	Eastern Orthodox	F	1833
Lalor	Christianity	Eastern Orthodox	M	1828
Lalor	Christianity	Jehovah's Witnesses	F	338
Lalor	Christianity	Jehovah's Witnesses	M	263
Lalor	Christianity	Latter Day Saints	F	455
Lalor	Christianity	Latter Day Saints	M	394
Lalor	Christianity	Lutheran	F	306
Lalor	Christianity	Lutheran	M	280
Lalor	Christianity	Oriental Orthodox	F	499
Lalor	Christianity	Oriental Orthodox	M	485
Lalor	Christianity	Pentecostal	F	1407
Lalor	Christianity	Pentecostal	M	1208
Lalor	Christianity	Presbyterian Reformed	F	1032
Lalor	Christianity	Presbyterian Reformed	M	786
Lalor	Christianity	Protestant (Other)	F	791
Lalor	Christianity	Protestant (Other)	M	703
Lalor	Christianity	Salvation Army	F	119
Lalor	Christianity	Salvation Army	M	79
Lalor	Christianity	Seventh Day Adventist	F	219
Lalor	Christianity	Seventh Day Adventist	M	185
Lalor	Christianity	Uniting Church	F	1442
Lalor	Christianity	Uniting Church	M	1203
Lalor	Hinduism		F	12527
Lalor	Hinduism		M	13659
Lalor	Islam		F	10057
Lalor	Islam		M	10421
Lalor	Judaism		F	28
Lalor	Judaism		M	35
Lalor	No religion		F	22206
Lalor	No religion		M	24169
Macnamara	(Other)		F	6658
Macnamara	(Other)		M	6872
Macnamara	(Other)	(Other)	F	326
Macnamara	(Other)	(Other)	M	290
Macnamara	(Other)	Australian Aboriginal Traditional	F	9
Macnamara	(Other)	Other spiritual beliefs	F	322
Macnamara	(Other)	Other spiritual beliefs	M	168
Macnamara	(Other)	Secular beliefs	F	367
Macnamara	(Other)	Secular beliefs	M	476
Macnamara	(Other)	Sikhism	F	132
Macnamara	(Other)	Sikhism	M	180
Macnamara	Buddhism		F	2135
Macnamara	Buddhism		M	1518
Macnamara	Christianity		F	1504
Macnamara	Christianity		M	1134
Macnamara	Christianity	(Other)	F	43
Macnamara	Christianity	(Other)	M	40
Macnamara	Christianity	Anglican	F	4470
Macnamara	Christianity	Anglican	M	3903
Macnamara	Christianity	Assyrian Apostolic	F	5
Macnamara	Christianity	Baptist	F	451
Macnamara	Christianity	Baptist	M	392
Macnamara	Christianity	Catholic	F	13827
Macnamara	Christianity	Catholic	M	11713
Macnamara	Christianity	Churches Of Christ	F	39
Macnamara	Christianity	Churches Of Christ	M	37
Macnamara	Christianity	Eastern Orthodox	F	2965
Macnamara	Christianity	Eastern Orthodox	M	2706
Macnamara	Christianity	Jehovah's Witnesses	F	113
Macnamara	Christianity	Jehovah's Witnesses	M	86
Macnamara	Christianity	Latter Day Saints	F	31
Macnamara	Christianity	Latter Day Saints	M	37
Macnamara	Christianity	Lutheran	F	213
Macnamara	Christianity	Lutheran	M	166
Macnamara	Christianity	Oriental Orthodox	F	110
Macnamara	Christianity	Oriental Orthodox	M	117
Macnamara	Christianity	Pentecostal	F	398
Macnamara	Christianity	Pentecostal	M	319
Macnamara	Christianity	Presbyterian Reformed	F	678
Macnamara	Christianity	Presbyterian Reformed	M	611
Macnamara	Christianity	Protestant (Other)	F	213
Macnamara	Christianity	Protestant (Other)	M	181
Macnamara	Christianity	Salvation Army	F	17
Macnamara	Christianity	Salvation Army	M	9
Macnamara	Christianity	Seventh Day Adventist	F	53
Macnamara	Christianity	Seventh Day Adventist	M	31
Macnamara	Christianity	Uniting Church	F	1073
Macnamara	Christianity	Uniting Church	M	804
Macnamara	Hinduism		F	2244
Macnamara	Hinduism		M	2745
Macnamara	Islam		F	1184
Macnamara	Islam		M	1312
Macnamara	Judaism		F	8683
Macnamara	Judaism		M	8001
Macnamara	No religion		F	37716
Macnamara	No religion		M	38262
Mallee	(Other)		F	7563
Mallee	(Other)		M	8155
Mallee	(Other)	(Other)	F	249
Mallee	(Other)	(Other)	M	180
Mallee	(Other)	Australian Aboriginal Traditional	F	16
Mallee	(Other)	Australian Aboriginal Traditional	M	12
Mallee	(Other)	Other spiritual beliefs	F	142
Mallee	(Other)	Other spiritual beliefs	M	85
Mallee	(Other)	Secular beliefs	F	128
Mallee	(Other)	Secular beliefs	M	158
Mallee	(Other)	Sikhism	F	325
Mallee	(Other)	Sikhism	M	377
Mallee	Buddhism		F	1171
Mallee	Buddhism		M	1140
Mallee	Christianity		F	1772
Mallee	Christianity		M	1607
Mallee	Christianity	(Other)	F	77
Mallee	Christianity	(Other)	M	62
Mallee	Christianity	Anglican	F	9064
Mallee	Christianity	Anglican	M	7576
Mallee	Christianity	Baptist	F	812
Mallee	Christianity	Baptist	M	777
Mallee	Christianity	Brethren	F	168
Mallee	Christianity	Brethren	M	176
Mallee	Christianity	Catholic	F	15493
Mallee	Christianity	Catholic	M	13977
Mallee	Christianity	Churches Of Christ	F	517
Mallee	Christianity	Churches Of Christ	M	388
Mallee	Christianity	Eastern Orthodox	F	432
Mallee	Christianity	Eastern Orthodox	M	445
Mallee	Christianity	Jehovah's Witnesses	F	228
Mallee	Christianity	Jehovah's Witnesses	M	150
Mallee	Christianity	Latter Day Saints	F	115
Mallee	Christianity	Latter Day Saints	M	110
Mallee	Christianity	Lutheran	F	1857
Mallee	Christianity	Lutheran	M	1654
Mallee	Christianity	Oriental Orthodox	F	14
Mallee	Christianity	Oriental Orthodox	M	29
Mallee	Christianity	Pentecostal	F	803
Mallee	Christianity	Pentecostal	M	716
Mallee	Christianity	Presbyterian Reformed	F	1680
Mallee	Christianity	Presbyterian Reformed	M	1537
Mallee	Christianity	Protestant (Other)	F	250
Mallee	Christianity	Protestant (Other)	M	262
Mallee	Christianity	Salvation Army	F	251
Mallee	Christianity	Salvation Army	M	175
Mallee	Christianity	Seventh Day Adventist	F	295
Mallee	Christianity	Seventh Day Adventist	M	274
Mallee	Christianity	Uniting Church	F	7094
Mallee	Christianity	Uniting Church	M	5780
Mallee	Hinduism		F	396
Mallee	Hinduism		M	498
Mallee	Islam		F	887
Mallee	Islam		M	1155
Mallee	Judaism		F	25
Mallee	Judaism		M	20
Mallee	No religion		F	32488
Mallee	No religion		M	35846
Maribyrnong	(Other)		F	3889
Maribyrnong	(Other)		M	4058
Maribyrnong	(Other)	(Other)	F	212
Maribyrnong	(Other)	(Other)	M	176
Maribyrnong	(Other)	Australian Aboriginal Traditional	F	7
Maribyrnong	(Other)	Australian Aboriginal Traditional	M	3
Maribyrnong	(Other)	Other spiritual beliefs	F	138
Maribyrnong	(Other)	Other spiritual beliefs	M	83
Maribyrnong	(Other)	Secular beliefs	F	203
Maribyrnong	(Other)	Secular beliefs	M	254
Maribyrnong	(Other)	Sikhism	F	199
Maribyrnong	(Other)	Sikhism	M	219
Maribyrnong	Buddhism		F	2348
Maribyrnong	Buddhism		M	1669
Maribyrnong	Christianity		F	1667
Maribyrnong	Christianity		M	1359
Maribyrnong	Christianity	(Other)	F	25
Maribyrnong	Christianity	(Other)	M	38
Maribyrnong	Christianity	Anglican	F	3940
Maribyrnong	Christianity	Anglican	M	2961
Maribyrnong	Christianity	Assyrian Apostolic	F	102
Maribyrnong	Christianity	Assyrian Apostolic	M	116
Maribyrnong	Christianity	Baptist	F	563
Maribyrnong	Christianity	Baptist	M	494
Maribyrnong	Christianity	Catholic	F	28524
Maribyrnong	Christianity	Catholic	M	25568
Maribyrnong	Christianity	Churches Of Christ	F	57
Maribyrnong	Christianity	Churches Of Christ	M	45
Maribyrnong	Christianity	Eastern Orthodox	F	4522
Maribyrnong	Christianity	Eastern Orthodox	M	4252
Maribyrnong	Christianity	Jehovah's Witnesses	F	170
Maribyrnong	Christianity	Jehovah's Witnesses	M	141
Maribyrnong	Christianity	Latter Day Saints	F	72
Maribyrnong	Christianity	Latter Day Saints	M	60
Maribyrnong	Christianity	Lutheran	F	201
Maribyrnong	Christianity	Lutheran	M	123
Maribyrnong	Christianity	Oriental Orthodox	F	423
Maribyrnong	Christianity	Oriental Orthodox	M	362
Maribyrnong	Christianity	Pentecostal	F	452
Maribyrnong	Christianity	Pentecostal	M	382
Maribyrnong	Christianity	Presbyterian Reformed	F	728
Maribyrnong	Christianity	Presbyterian Reformed	M	601
Maribyrnong	Christianity	Protestant (Other)	F	191
Maribyrnong	Christianity	Protestant (Other)	M	147
Maribyrnong	Christianity	Salvation Army	F	49
Maribyrnong	Christianity	Salvation Army	M	38
Maribyrnong	Christianity	Seventh Day Adventist	F	36
Maribyrnong	Christianity	Seventh Day Adventist	M	37
Maribyrnong	Christianity	Uniting Church	F	1502
Maribyrnong	Christianity	Uniting Church	M	1067
Maribyrnong	Hinduism		F	1490
Maribyrnong	Hinduism		M	1830
Maribyrnong	Islam		F	2777
Maribyrnong	Islam		M	2883
Maribyrnong	Judaism		F	79
Maribyrnong	Judaism		M	79
Maribyrnong	No religion		F	24097
Maribyrnong	No religion		M	25726
McEwen	(Other)		F	4521
McEwen	(Other)		M	4804
McEwen	(Other)	(Other)	F	321
McEwen	(Other)	(Other)	M	216
McEwen	(Other)	Australian Aboriginal Traditional	F	7
McEwen	(Other)	Australian Aboriginal Traditional	M	3
McEwen	(Other)	Other spiritual beliefs	F	182
McEwen	(Other)	Other spiritual beliefs	M	87
McEwen	(Other)	Secular beliefs	F	203
McEwen	(Other)	Secular beliefs	M	246
McEwen	(Other)	Sikhism	F	1646
McEwen	(Other)	Sikhism	M	1886
McEwen	Buddhism		F	1081
McEwen	Buddhism		M	798
McEwen	Christianity		F	2056
McEwen	Christianity		M	1870
McEwen	Christianity	(Other)	F	25
McEwen	Christianity	(Other)	M	26
McEwen	Christianity	Anglican	F	6973
McEwen	Christianity	Anglican	M	5554
McEwen	Christianity	Assyrian Apostolic	F	21
McEwen	Christianity	Assyrian Apostolic	M	16
McEwen	Christianity	Baptist	F	696
McEwen	Christianity	Baptist	M	586
McEwen	Christianity	Brethren	F	149
McEwen	Christianity	Brethren	M	151
McEwen	Christianity	Catholic	F	19287
McEwen	Christianity	Catholic	M	17865
McEwen	Christianity	Churches Of Christ	F	105
McEwen	Christianity	Churches Of Christ	M	68
McEwen	Christianity	Eastern Orthodox	F	2103
McEwen	Christianity	Eastern Orthodox	M	1998
McEwen	Christianity	Jehovah's Witnesses	F	186
McEwen	Christianity	Jehovah's Witnesses	M	153
McEwen	Christianity	Latter Day Saints	F	136
McEwen	Christianity	Latter Day Saints	M	131
McEwen	Christianity	Lutheran	F	239
McEwen	Christianity	Lutheran	M	185
McEwen	Christianity	Oriental Orthodox	F	203
McEwen	Christianity	Oriental Orthodox	M	177
McEwen	Christianity	Pentecostal	F	759
McEwen	Christianity	Pentecostal	M	727
McEwen	Christianity	Presbyterian Reformed	F	1224
McEwen	Christianity	Presbyterian Reformed	M	1008
McEwen	Christianity	Protestant (Other)	F	224
McEwen	Christianity	Protestant (Other)	M	204
McEwen	Christianity	Salvation Army	F	115
McEwen	Christianity	Salvation Army	M	97
McEwen	Christianity	Seventh Day Adventist	F	119
McEwen	Christianity	Seventh Day Adventist	M	120
McEwen	Christianity	Uniting Church	F	2037
McEwen	Christianity	Uniting Church	M	1516
McEwen	Hinduism		F	2099
McEwen	Hinduism		M	2364
McEwen	Islam		F	1688
McEwen	Islam		M	1801
McEwen	Judaism		F	47
McEwen	Judaism		M	53
McEwen	No religion		F	32351
McEwen	No religion		M	34358
Melbourne	(Other)		F	8177
Melbourne	(Other)		M	8933
Melbourne	(Other)	(Other)	F	429
Melbourne	(Other)	(Other)	M	385
Melbourne	(Other)	Australian Aboriginal Traditional	F	3
Melbourne	(Other)	Australian Aboriginal Traditional	M	3
Melbourne	(Other)	Other spiritual beliefs	F	288
Melbourne	(Other)	Other spiritual beliefs	M	201
Melbourne	(Other)	Secular beliefs	F	625
Melbourne	(Other)	Secular beliefs	M	749
Melbourne	(Other)	Sikhism	F	180
Melbourne	(Other)	Sikhism	M	217
Melbourne	Buddhism		F	6281
Melbourne	Buddhism		M	4392
Melbourne	Christianity		F	2033
Melbourne	Christianity		M	1457
Melbourne	Christianity	(Other)	F	54
Melbourne	Christianity	(Other)	M	46
Melbourne	Christianity	Anglican	F	3269
Melbourne	Christianity	Anglican	M	2951
Melbourne	Christianity	Assyrian Apostolic	F	10
Melbourne	Christianity	Assyrian Apostolic	M	5
Melbourne	Christianity	Baptist	F	683
Melbourne	Christianity	Baptist	M	541
Melbourne	Christianity	Brethren	F	3
Melbourne	Christianity	Brethren	M	4
Melbourne	Christianity	Catholic	F	13745
Melbourne	Christianity	Catholic	M	12130
Melbourne	Christianity	Churches Of Christ	F	61
Melbourne	Christianity	Churches Of Christ	M	46
Melbourne	Christianity	Eastern Orthodox	F	2284
Melbourne	Christianity	Eastern Orthodox	M	1982
Melbourne	Christianity	Jehovah's Witnesses	F	67
Melbourne	Christianity	Jehovah's Witnesses	M	35
Melbourne	Christianity	Latter Day Saints	F	47
Melbourne	Christianity	Latter Day Saints	M	45
Melbourne	Christianity	Lutheran	F	187
Melbourne	Christianity	Lutheran	M	155
Melbourne	Christianity	Oriental Orthodox	F	172
Melbourne	Christianity	Oriental Orthodox	M	150
Melbourne	Christianity	Pentecostal	F	523
Melbourne	Christianity	Pentecostal	M	398
Melbourne	Christianity	Presbyterian Reformed	F	673
Melbourne	Christianity	Presbyterian Reformed	M	675
Melbourne	Christianity	Protestant (Other)	F	342
Melbourne	Christianity	Protestant (Other)	M	314
Melbourne	Christianity	Salvation Army	F	30
Melbourne	Christianity	Salvation Army	M	32
Melbourne	Christianity	Seventh Day Adventist	F	57
Melbourne	Christianity	Seventh Day Adventist	M	35
Melbourne	Christianity	Uniting Church	F	988
Melbourne	Christianity	Uniting Church	M	765
Melbourne	Hinduism		F	3406
Melbourne	Hinduism		M	4249
Melbourne	Islam		F	3335
Melbourne	Islam		M	3422
Melbourne	Judaism		F	497
Melbourne	Judaism		M	473
Melbourne	No religion		F	53112
Melbourne	No religion		M	53601
Menzies	(Other)		F	4402
Menzies	(Other)		M	4308
Menzies	(Other)	(Other)	F	507
Menzies	(Other)	(Other)	M	441
Menzies	(Other)	Other spiritual beliefs	F	157
Menzies	(Other)	Other spiritual beliefs	M	120
Menzies	(Other)	Secular beliefs	F	156
Menzies	(Other)	Secular beliefs	M	207
Menzies	(Other)	Sikhism	F	506
Menzies	(Other)	Sikhism	M	548
Menzies	Buddhism		F	4546
Menzies	Buddhism		M	3430
Menzies	Christianity		F	2865
Menzies	Christianity		M	2304
Menzies	Christianity	(Other)	F	47
Menzies	Christianity	(Other)	M	40
Menzies	Christianity	Anglican	F	5471
Menzies	Christianity	Anglican	M	4315
Menzies	Christianity	Assyrian Apostolic	F	10
Menzies	Christianity	Assyrian Apostolic	M	3
Menzies	Christianity	Baptist	F	2347
Menzies	Christianity	Baptist	M	1909
Menzies	Christianity	Brethren	F	15
Menzies	Christianity	Brethren	M	17
Menzies	Christianity	Catholic	F	17334
Menzies	Christianity	Catholic	M	15137
Menzies	Christianity	Churches Of Christ	F	221
Menzies	Christianity	Churches Of Christ	M	173
Menzies	Christianity	Eastern Orthodox	F	6310
Menzies	Christianity	Eastern Orthodox	M	5743
Menzies	Christianity	Jehovah's Witnesses	F	140
Menzies	Christianity	Jehovah's Witnesses	M	114
Menzies	Christianity	Latter Day Saints	F	74
Menzies	Christianity	Latter Day Saints	M	74
Menzies	Christianity	Lutheran	F	397
Menzies	Christianity	Lutheran	M	330
Menzies	Christianity	Oriental Orthodox	F	444
Menzies	Christianity	Oriental Orthodox	M	423
Menzies	Christianity	Pentecostal	F	920
Menzies	Christianity	Pentecostal	M	845
Menzies	Christianity	Presbyterian Reformed	F	1398
Menzies	Christianity	Presbyterian Reformed	M	1221
Menzies	Christianity	Protestant (Other)	F	530
Menzies	Christianity	Protestant (Other)	M	451
Menzies	Christianity	Salvation Army	F	99
Menzies	Christianity	Salvation Army	M	86
Menzies	Christianity	Seventh Day Adventist	F	124
Menzies	Christianity	Seventh Day Adventist	M	98
Menzies	Christianity	Uniting Church	F	2195
Menzies	Christianity	Uniting Church	M	1539
Menzies	Hinduism		F	1898
Menzies	Hinduism		M	2139
Menzies	Islam		F	2426
Menzies	Islam		M	2557
Menzies	Judaism		F	192
Menzies	Judaism		M	201
Menzies	No religion		F	33285
Menzies	No religion		M	35070
Monash	(Other)		F	5998
Monash	(Other)		M	6074
Monash	(Other)	(Other)	F	298
Monash	(Other)	(Other)	M	176
Monash	(Other)	Australian Aboriginal Traditional	F	3
Monash	(Other)	Australian Aboriginal Traditional	M	9
Monash	(Other)	Other spiritual beliefs	F	205
Monash	(Other)	Other spiritual beliefs	M	105
Monash	(Other)	Secular beliefs	F	220
Monash	(Other)	Secular beliefs	M	240
Monash	(Other)	Sikhism	F	112
Monash	(Other)	Sikhism	M	122
Monash	Buddhism		F	685
Monash	Buddhism		M	426
Monash	Christianity		F	1783
Monash	Christianity		M	1533
Monash	Christianity	(Other)	F	53
Monash	Christianity	(Other)	M	48
Monash	Christianity	Anglican	F	8858
Monash	Christianity	Anglican	M	7205
Monash	Christianity	Baptist	F	1013
Monash	Christianity	Baptist	M	898
Monash	Christianity	Brethren	F	137
Monash	Christianity	Brethren	M	113
Monash	Christianity	Catholic	F	12652
Monash	Christianity	Catholic	M	11297
Monash	Christianity	Churches Of Christ	F	107
Monash	Christianity	Churches Of Christ	M	74
Monash	Christianity	Eastern Orthodox	F	440
Monash	Christianity	Eastern Orthodox	M	442
Monash	Christianity	Jehovah's Witnesses	F	374
Monash	Christianity	Jehovah's Witnesses	M	291
Monash	Christianity	Latter Day Saints	F	121
Monash	Christianity	Latter Day Saints	M	133
Monash	Christianity	Lutheran	F	198
Monash	Christianity	Lutheran	M	158
Monash	Christianity	Oriental Orthodox	F	17
Monash	Christianity	Oriental Orthodox	M	22
Monash	Christianity	Pentecostal	F	539
Monash	Christianity	Pentecostal	M	450
Monash	Christianity	Presbyterian Reformed	F	1841
Monash	Christianity	Presbyterian Reformed	M	1596
Monash	Christianity	Protestant (Other)	F	379
Monash	Christianity	Protestant (Other)	M	347
Monash	Christianity	Salvation Army	F	201
Monash	Christianity	Salvation Army	M	127
Monash	Christianity	Seventh Day Adventist	F	172
Monash	Christianity	Seventh Day Adventist	M	124
Monash	Christianity	Uniting Church	F	3056
Monash	Christianity	Uniting Church	M	2254
Monash	Hinduism		F	206
Monash	Hinduism		M	249
Monash	Islam		F	159
Monash	Islam		M	176
Monash	Judaism		F	55
Monash	Judaism		M	50
Monash	No religion		F	34994
Monash	No religion		M	36719
Nicholls	(Other)		F	6511
Nicholls	(Other)		M	7336
Nicholls	(Other)	(Other)	F	246
Nicholls	(Other)	(Other)	M	163
Nicholls	(Other)	Australian Aboriginal Traditional	F	8
Nicholls	(Other)	Australian Aboriginal Traditional	M	13
Nicholls	(Other)	Other spiritual beliefs	F	146
Nicholls	(Other)	Other spiritual beliefs	M	90
Nicholls	(Other)	Secular beliefs	F	123
Nicholls	(Other)	Secular beliefs	M	167
Nicholls	(Other)	Sikhism	F	757
Nicholls	(Other)	Sikhism	M	900
Nicholls	Buddhism		F	768
Nicholls	Buddhism		M	608
Nicholls	Christianity		F	1599
Nicholls	Christianity		M	1473
Nicholls	Christianity	(Other)	F	45
Nicholls	Christianity	(Other)	M	27
Nicholls	Christianity	Anglican	F	9176
Nicholls	Christianity	Anglican	M	7863
Nicholls	Christianity	Baptist	F	663
Nicholls	Christianity	Baptist	M	593
Nicholls	Christianity	Brethren	F	109
Nicholls	Christianity	Brethren	M	113
Nicholls	Christianity	Catholic	F	18627
Nicholls	Christianity	Catholic	M	17193
Nicholls	Christianity	Churches Of Christ	F	137
Nicholls	Christianity	Churches Of Christ	M	88
Nicholls	Christianity	Eastern Orthodox	F	572
Nicholls	Christianity	Eastern Orthodox	M	621
Nicholls	Christianity	Jehovah's Witnesses	F	246
Nicholls	Christianity	Jehovah's Witnesses	M	171
Nicholls	Christianity	Latter Day Saints	F	108
Nicholls	Christianity	Latter Day Saints	M	92
Nicholls	Christianity	Lutheran	F	230
Nicholls	Christianity	Lutheran	M	180
Nicholls	Christianity	Oriental Orthodox	F	49
Nicholls	Christianity	Oriental Orthodox	M	52
Nicholls	Christianity	Pentecostal	F	719
Nicholls	Christianity	Pentecostal	M	648
Nicholls	Christianity	Presbyterian Reformed	F	2175
Nicholls	Christianity	Presbyterian Reformed	M	2013
Nicholls	Christianity	Protestant (Other)	F	214
Nicholls	Christianity	Protestant (Other)	M	213
Nicholls	Christianity	Salvation Army	F	200
Nicholls	Christianity	Salvation Army	M	116
Nicholls	Christianity	Seventh Day Adventist	F	97
Nicholls	Christianity	Seventh Day Adventist	M	72
Nicholls	Christianity	Uniting Church	F	4673
Nicholls	Christianity	Uniting Church	M	3604
Nicholls	Hinduism		F	592
Nicholls	Hinduism		M	661
Nicholls	Islam		F	2246
Nicholls	Islam		M	2534
Nicholls	Judaism		F	23
Nicholls	Judaism		M	24
Nicholls	No religion		F	28939
Nicholls	No religion		M	31893
Scullin	(Other)		F	4954
Scullin	(Other)		M	5175
Scullin	(Other)	(Other)	F	290
Scullin	(Other)	(Other)	M	285
Scullin	(Other)	Australian Aboriginal Traditional	F	10
Scullin	(Other)	Australian Aboriginal Traditional	M	7
Scullin	(Other)	Other spiritual beliefs	F	122
Scullin	(Other)	Other spiritual beliefs	M	73
Scullin	(Other)	Secular beliefs	F	124
Scullin	(Other)	Secular beliefs	M	139
Scullin	(Other)	Sikhism	F	2826
Scullin	(Other)	Sikhism	M	3287
Scullin	Buddhism		F	3462
Scullin	Buddhism		M	2982
Scullin	Christianity		F	3902
Scullin	Christianity		M	3693
Scullin	Christianity	(Other)	F	27
Scullin	Christianity	(Other)	M	14
Scullin	Christianity	Anglican	F	2646
Scullin	Christianity	Anglican	M	2051
Scullin	Christianity	Assyrian Apostolic	F	56
Scullin	Christianity	Assyrian Apostolic	M	48
Scullin	Christianity	Baptist	F	594
Scullin	Christianity	Baptist	M	550
Scullin	Christianity	Brethren	F	11
Scullin	Christianity	Catholic	F	22644
Scullin	Christianity	Catholic	M	20750
Scullin	Christianity	Churches Of Christ	F	43
Scullin	Christianity	Churches Of Christ	M	22
Scullin	Christianity	Eastern Orthodox	F	9538
Scullin	Christianity	Eastern Orthodox	M	9228
Scullin	Christianity	Jehovah's Witnesses	F	215
Scullin	Christianity	Jehovah's Witnesses	M	171
Scullin	Christianity	Latter Day Saints	F	139
Scullin	Christianity	Latter Day Saints	M	116
Scullin	Christianity	Lutheran	F	97
Scullin	Christianity	Lutheran	M	61
Scullin	Christianity	Oriental Orthodox	F	518
Scullin	Christianity	Oriental Orthodox	M	543
Scullin	Christianity	Pentecostal	F	899
Scullin	Christianity	Pentecostal	M	781
Scullin	Christianity	Presbyterian Reformed	F	716
Scullin	Christianity	Presbyterian Reformed	M	617
Scullin	Christianity	Protestant (Other)	F	271
Scullin	Christianity	Protestant (Other)	M	245
Scullin	Christianity	Salvation Army	F	79
Scullin	Christianity	Salvation Army	M	52
Scullin	Christianity	Seventh Day Adventist	F	116
Scullin	Christianity	Seventh Day Adventist	M	82
Scullin	Christianity	Uniting Church	F	732
Scullin	Christianity	Uniting Church	M	548
Scullin	Hinduism		F	4974
Scullin	Hinduism		M	5705
Scullin	Islam		F	8949
Scullin	Islam		M	9371
Scullin	Judaism		F	26
Scullin	Judaism		M	26
Scullin	No religion		F	16523
Scullin	No religion		M	18273
Wannon	(Other)		F	6134
Wannon	(Other)		M	7662
Wannon	(Other)	(Other)	F	209
Wannon	(Other)	(Other)	M	127
Wannon	(Other)	Australian Aboriginal Traditional	F	7
Wannon	(Other)	Australian Aboriginal Traditional	M	5
Wannon	(Other)	Other spiritual beliefs	F	144
Wannon	(Other)	Other spiritual beliefs	M	68
Wannon	(Other)	Secular beliefs	F	146
Wannon	(Other)	Secular beliefs	M	184
Wannon	(Other)	Sikhism	F	80
Wannon	(Other)	Sikhism	M	99
Wannon	Buddhism		F	518
Wannon	Buddhism		M	390
Wannon	Christianity		F	1497
Wannon	Christianity		M	1307
Wannon	Christianity	(Other)	F	46
Wannon	Christianity	(Other)	M	43
Wannon	Christianity	Anglican	F	7474
Wannon	Christianity	Anglican	M	6000
Wannon	Christianity	Baptist	F	888
Wannon	Christianity	Baptist	M	812
Wannon	Christianity	Brethren	F	83
Wannon	Christianity	Brethren	M	84
Wannon	Christianity	Catholic	F	16772
Wannon	Christianity	Catholic	M	15061
Wannon	Christianity	Churches Of Christ	F	157
Wannon	Christianity	Churches Of Christ	M	141
Wannon	Christianity	Eastern Orthodox	F	228
Wannon	Christianity	Eastern Orthodox	M	254
Wannon	Christianity	Jehovah's Witnesses	F	248
Wannon	Christianity	Jehovah's Witnesses	M	164
Wannon	Christianity	Latter Day Saints	F	54
Wannon	Christianity	Latter Day Saints	M	47
Wannon	Christianity	Lutheran	F	1133
Wannon	Christianity	Lutheran	M	960
Wannon	Christianity	Oriental Orthodox	F	25
Wannon	Christianity	Oriental Orthodox	M	27
Wannon	Christianity	Pentecostal	F	495
Wannon	Christianity	Pentecostal	M	420
Wannon	Christianity	Presbyterian Reformed	F	2888
Wannon	Christianity	Presbyterian Reformed	M	2650
Wannon	Christianity	Protestant (Other)	F	113
Wannon	Christianity	Protestant (Other)	M	101
Wannon	Christianity	Salvation Army	F	178
Wannon	Christianity	Salvation Army	M	100
Wannon	Christianity	Seventh Day Adventist	F	102
Wannon	Christianity	Seventh Day Adventist	M	71
Wannon	Christianity	Uniting Church	F	5027
Wannon	Christianity	Uniting Church	M	4057
Wannon	Hinduism		F	232
Wannon	Hinduism		M	304
Wannon	Islam		F	184
Wannon	Islam		M	211
Wannon	Judaism		F	59
Wannon	Judaism		M	58
Wannon	No religion		F	32603
Wannon	No religion		M	35437
Wills	(Other)		F	4420
Wills	(Other)		M	4856
Wills	(Other)	(Other)	F	309
Wills	(Other)	(Other)	M	248
Wills	(Other)	Australian Aboriginal Traditional	F	9
Wills	(Other)	Australian Aboriginal Traditional	M	9
