CED_NAME16	Age.min	Sex	persons
Reid	64	F	1022
Reid	64	M	866
Reid	65	F	990
Reid	65	M	850
Reid	66	F	908
Reid	66	M	783
Reid	67	F	882
Reid	67	M	800
Reid	68	F	817
Reid	68	M	698
Reid	69	F	790
Reid	69	M	719
Reid	70	F	761
Reid	70	M	667
Reid	71	F	753
Reid	71	M	652
Reid	72	F	679
Reid	72	M	621
Reid	73	F	671
Reid	73	M	675
Reid	74	F	659
Reid	74	M	601
Reid	75	F	607
Reid	75	M	500
Reid	76	F	578
Reid	76	M	489
Reid	77	F	510
Reid	77	M	447
Reid	78	F	430
Reid	78	M	404
Reid	79	F	419
Reid	79	M	389
Reid	80	F	1977
Reid	80	M	1604
Reid	85	F	1338
Reid	90	M	492
Reid	95	F	277
Reid	95	M	109
Reid	100	F	37
Reid	100	M	11
Richmond	0	F	773
Richmond	0	M	734
Richmond	1	F	769
Richmond	1	M	782
Richmond	2	F	724
Richmond	2	M	871
Richmond	3	F	802
Richmond	3	M	841
Richmond	4	F	844
Richmond	4	M	839
Richmond	5	F	834
Richmond	5	M	955
Richmond	6	F	904
Richmond	6	M	919
Richmond	7	F	974
Richmond	7	M	932
Richmond	8	F	896
Richmond	8	M	1013
Richmond	9	F	935
Richmond	9	M	1018
Richmond	10	F	921
Richmond	10	M	1028
Richmond	11	F	1014
Richmond	11	M	1004
Richmond	12	F	946
Richmond	12	M	1037
Richmond	13	F	1009
Richmond	13	M	1090
Richmond	14	F	932
Richmond	14	M	1020
Richmond	15	F	940
Richmond	15	M	970
Richmond	16	F	868
Richmond	16	M	946
Richmond	17	F	817
Richmond	17	M	893
Richmond	18	F	822
Richmond	18	M	791
Richmond	19	F	733
Richmond	19	M	726
Richmond	20	F	700
Richmond	20	M	707
Richmond	21	F	720
Richmond	21	M	720
Richmond	22	F	701
Richmond	22	M	733
Richmond	23	F	647
Richmond	23	M	663
Richmond	24	F	709
Richmond	24	M	640
Richmond	25	F	700
Richmond	25	M	700
Richmond	26	F	756
Richmond	26	M	706
Richmond	27	F	785
Richmond	27	M	738
Richmond	28	F	873
Richmond	28	M	731
Richmond	29	F	904
Richmond	29	M	762
Richmond	30	F	932
Richmond	30	M	806
Richmond	31	F	1012
Richmond	31	M	851
Richmond	32	F	954
Richmond	32	M	894
Richmond	33	F	1016
Richmond	33	M	825
Richmond	34	F	1062
Richmond	34	M	890
Richmond	35	F	1055
Richmond	35	M	959
Richmond	36	F	1035
Richmond	36	M	987
Richmond	37	F	1089
Richmond	37	M	928
Richmond	38	F	1081
Richmond	38	M	1034
Richmond	39	F	1113
Richmond	39	M	946
Richmond	40	F	1070
Richmond	40	M	902
Richmond	41	F	1044
Richmond	41	M	911
Richmond	42	F	1043
Richmond	42	M	969
Richmond	43	F	1088
Richmond	43	M	969
Richmond	44	F	1063
Richmond	44	M	992
Richmond	45	F	1103
Richmond	45	M	966
Richmond	46	F	1097
Richmond	46	M	1017
Richmond	47	F	1134
Richmond	47	M	1023
Richmond	48	F	1140
Richmond	48	M	1067
Richmond	49	F	1291
Richmond	49	M	1125
Richmond	50	F	1288
Richmond	50	M	1078
Richmond	51	F	1060
Richmond	51	M	994
Richmond	52	F	1119
Richmond	52	M	1077
Richmond	53	F	1045
Richmond	53	M	916
Richmond	54	F	1080
Richmond	54	M	993
Richmond	55	F	1056
Richmond	55	M	931
Richmond	56	F	1144
Richmond	56	M	1037
Richmond	57	F	1187
Richmond	57	M	1095
Richmond	58	F	1288
Richmond	58	M	1088
Richmond	59	F	1391
Richmond	59	M	1155
Richmond	60	F	1314
Richmond	60	M	1175
Richmond	61	F	1329
Richmond	61	M	1151
Richmond	62	F	1388
Richmond	62	M	1219
Richmond	63	F	1342
Richmond	63	M	1145
Richmond	64	F	1317
Richmond	64	M	1195
Richmond	65	F	1266
Richmond	65	M	1226
Richmond	66	F	1329
Richmond	66	M	1113
Richmond	67	F	1316
Richmond	67	M	1189
Richmond	68	F	1236
Richmond	68	M	1185
Richmond	69	F	1245
Richmond	69	M	1139
Richmond	70	F	1171
Richmond	70	M	1180
Richmond	71	F	1084
Richmond	71	M	1087
Richmond	72	F	1046
Richmond	72	M	1024
Richmond	73	F	1018
Richmond	73	M	1059
Richmond	74	F	1132
Richmond	74	M	1071
Richmond	75	F	832
Richmond	75	M	796
Richmond	76	F	892
Richmond	76	M	874
Richmond	77	F	817
Richmond	77	M	746
Richmond	78	F	727
Richmond	78	M	657
Richmond	79	F	712
Richmond	79	M	669
Richmond	80	F	2919
Richmond	80	M	2337
Richmond	85	F	2030
Richmond	90	M	676
Richmond	95	F	366
Richmond	95	M	164
Richmond	100	F	48
Richmond	100	M	20
Riverina	0	F	934
Riverina	0	M	1004
Riverina	1	F	982
Riverina	1	M	1001
Riverina	2	F	960
Riverina	2	M	1036
Riverina	3	F	941
Riverina	3	M	1008
Riverina	4	F	1029
Riverina	4	M	1012
Riverina	5	F	1017
Riverina	5	M	1074
Riverina	6	F	930
Riverina	6	M	1040
Riverina	7	F	1075
Riverina	7	M	1083
Riverina	8	F	1032
Riverina	8	M	1067
Riverina	9	F	1008
Riverina	9	M	1104
Riverina	10	F	1067
Riverina	10	M	1046
Riverina	11	F	1093
Riverina	11	M	1096
Riverina	12	F	1111
Riverina	12	M	1096
Riverina	13	F	1053
Riverina	13	M	1091
Riverina	14	F	1096
Riverina	14	M	1151
Riverina	15	F	1019
Riverina	15	M	992
Riverina	16	F	1014
Riverina	16	M	1086
Riverina	17	F	911
Riverina	17	M	1007
Riverina	18	F	1011
Riverina	18	M	1105
Riverina	19	F	907
Riverina	19	M	1015
Riverina	20	F	983
Riverina	20	M	1035
Riverina	21	F	911
Riverina	21	M	973
Riverina	22	F	989
Riverina	22	M	912
Riverina	23	F	954
Riverina	23	M	934
Riverina	24	F	1012
Riverina	24	M	1005
Riverina	25	F	911
Riverina	25	M	962
Riverina	26	F	1010
Riverina	26	M	975
Riverina	27	F	962
Riverina	27	M	995
Riverina	28	F	1020
Riverina	28	M	1003
Riverina	29	F	978
Riverina	29	M	1002
Riverina	30	F	1048
Riverina	30	M	910
Riverina	31	F	972
Riverina	31	M	996
Riverina	32	F	949
Riverina	32	M	958
Riverina	33	F	919
Riverina	33	M	875
Riverina	34	F	919
Riverina	34	M	945
Riverina	35	F	927
Riverina	35	M	940
Riverina	36	F	1003
Riverina	36	M	897
Riverina	37	F	991
Riverina	37	M	860
Riverina	38	F	919
Riverina	38	M	872
Riverina	39	F	990
Riverina	39	M	900
Riverina	40	F	938
Riverina	40	M	882
Riverina	41	F	810
Riverina	41	M	917
Riverina	42	F	853
Riverina	42	M	895
Riverina	43	F	820
Riverina	43	M	828
Riverina	44	F	898
Riverina	44	M	832
Riverina	45	F	896
Riverina	45	M	859
Riverina	46	F	840
Riverina	46	M	868
Riverina	47	F	969
Riverina	47	M	914
Riverina	48	F	909
Riverina	48	M	864
Riverina	49	F	1013
Riverina	49	M	995
Riverina	50	F	1039
Riverina	50	M	1030
Riverina	51	F	980
Riverina	51	M	908
Riverina	52	F	1006
Riverina	52	M	949
Riverina	53	F	959
Riverina	53	M	845
Riverina	54	F	902
Riverina	54	M	917
Riverina	55	F	901
Riverina	55	M	931
Riverina	56	F	1000
Riverina	56	M	932
Riverina	57	F	1006
Riverina	57	M	1117
Riverina	58	F	1049
Riverina	58	M	1038
Riverina	59	F	1126
Riverina	59	M	1043
Riverina	60	F	1126
Riverina	60	M	1025
Riverina	61	F	1077
Riverina	61	M	1040
Riverina	62	F	1051
Riverina	62	M	1021
Riverina	63	F	1066
Riverina	63	M	1015
Riverina	64	F	958
Riverina	64	M	983
Riverina	65	F	961
Riverina	65	M	963
Riverina	66	F	1010
Riverina	66	M	943
Riverina	67	F	935
Riverina	67	M	956
Riverina	68	F	914
Riverina	68	M	966
Riverina	69	F	950
Riverina	69	M	956
Riverina	70	F	914
Riverina	70	M	901
Riverina	71	F	920
Riverina	71	M	906
Riverina	72	F	879
Riverina	72	M	874
Riverina	73	F	905
Riverina	73	M	816
Riverina	74	F	909
Riverina	74	M	869
Riverina	75	F	672
Riverina	75	M	665
Riverina	76	F	675
Riverina	76	M	726
Riverina	77	F	670
Riverina	77	M	643
Riverina	78	F	604
Riverina	78	M	564
Riverina	79	F	589
Riverina	79	M	518
Riverina	80	F	2553
Riverina	80	M	2112
Riverina	85	F	1599
Riverina	90	M	482
Riverina	95	F	259
Riverina	95	M	99
Riverina	100	F	32
Riverina	100	M	6
Robertson	0	F	763
Robertson	0	M	759
Robertson	1	F	733
Robertson	1	M	787
Robertson	2	F	748
Robertson	2	M	794
Robertson	3	F	805
Robertson	3	M	895
Robertson	4	F	779
Robertson	4	M	876
Robertson	5	F	826
Robertson	5	M	947
Robertson	6	F	837
Robertson	6	M	970
Robertson	7	F	842
Robertson	7	M	926
Robertson	8	F	841
Robertson	8	M	944
Robertson	9	F	883
Robertson	9	M	896
Robertson	10	F	866
Robertson	10	M	918
Robertson	11	F	899
Robertson	11	M	921
Robertson	12	F	858
Robertson	12	M	963
Robertson	13	F	911
Robertson	13	M	924
Robertson	14	F	928
Robertson	14	M	958
Robertson	15	F	826
Robertson	15	M	937
Robertson	16	F	870
Robertson	16	M	916
Robertson	17	F	870
Robertson	17	M	888
Robertson	18	F	832
Robertson	18	M	822
Robertson	19	F	738
Robertson	19	M	817
Robertson	20	F	743
Robertson	20	M	824
Robertson	21	F	793
Robertson	21	M	806
Robertson	22	F	753
Robertson	22	M	768
Robertson	23	F	770
Robertson	23	M	734
Robertson	24	F	755
Robertson	24	M	801
Robertson	25	F	702
Robertson	25	M	761
Robertson	26	F	700
Robertson	26	M	769
Robertson	27	F	693
Robertson	27	M	799
Robertson	28	F	778
Robertson	28	M	729
Robertson	29	F	744
Robertson	29	M	764
Robertson	30	F	823
Robertson	30	M	772
Robertson	31	F	826
Robertson	31	M	780
Robertson	32	F	798
Robertson	32	M	778
Robertson	33	F	826
Robertson	33	M	761
Robertson	34	F	962
Robertson	34	M	785
Robertson	35	F	911
Robertson	35	M	849
Robertson	36	F	915
Robertson	36	M	852
Robertson	37	F	956
Robertson	37	M	850
Robertson	38	F	950
Robertson	38	M	920
Robertson	39	F	1022
Robertson	39	M	870
Robertson	40	F	1053
Robertson	40	M	975
Robertson	41	F	940
Robertson	41	M	929
Robertson	42	F	964
Robertson	42	M	819
Robertson	43	F	931
Robertson	43	M	888
Robertson	44	F	947
Robertson	44	M	857
Robertson	45	F	1001
Robertson	45	M	909
Robertson	46	F	966
Robertson	46	M	929
Robertson	47	F	945
Robertson	47	M	994
Robertson	48	F	1046
Robertson	48	M	951
Robertson	49	F	1088
Robertson	49	M	1064
Robertson	50	F	1205
Robertson	50	M	1103
Robertson	51	F	980
Robertson	51	M	929
Robertson	52	F	1044
Robertson	52	M	931
Robertson	53	F	926
Robertson	53	M	919
Robertson	54	F	1005
Robertson	54	M	974
Robertson	55	F	999
Robertson	55	M	896
Robertson	56	F	1009
Robertson	56	M	912
Robertson	57	F	1088
Robertson	57	M	1017
Robertson	58	F	1120
Robertson	58	M	1013
Robertson	59	F	1152
Robertson	59	M	1038
Robertson	60	F	1140
Robertson	60	M	1033
Robertson	61	F	1102
Robertson	61	M	947
Robertson	62	F	1079
Robertson	62	M	945
Robertson	63	F	1070
Robertson	63	M	1002
Robertson	64	F	1084
Robertson	64	M	949
Robertson	65	F	1021
Robertson	65	M	930
Robertson	66	F	1059
Robertson	66	M	825
Robertson	67	F	989
Robertson	67	M	854
Robertson	68	F	1034
Robertson	68	M	913
Robertson	69	F	1002
Robertson	69	M	814
Robertson	70	F	941
Robertson	70	M	856
Robertson	71	F	1001
Robertson	71	M	836
Robertson	72	F	940
Robertson	72	M	827
Robertson	73	F	988
Robertson	73	M	842
Robertson	74	F	1045
Robertson	74	M	870
Robertson	75	F	852
Robertson	75	M	779
Robertson	76	F	770
Robertson	76	M	705
Robertson	77	F	767
Robertson	77	M	680
Robertson	78	F	661
Robertson	78	M	593
Robertson	79	F	654
Robertson	79	M	543
Robertson	80	F	2602
Robertson	80	M	2164
Robertson	85	F	1726
Robertson	90	M	554
Robertson	95	F	322
Robertson	95	M	114
Robertson	100	F	48
Robertson	100	M	13
Shortland	0	F	796
Shortland	0	M	845
Shortland	1	F	733
Shortland	1	M	824
Shortland	2	F	789
Shortland	2	M	807
Shortland	3	F	784
Shortland	3	M	867
Shortland	4	F	861
Shortland	4	M	915
Shortland	5	F	886
Shortland	5	M	938
Shortland	6	F	899
Shortland	6	M	961
Shortland	7	F	864
Shortland	7	M	944
Shortland	8	F	926
Shortland	8	M	1015
Shortland	9	F	925
Shortland	9	M	1017
Shortland	10	F	943
Shortland	10	M	968
Shortland	11	F	915
Shortland	11	M	1010
Shortland	12	F	900
Shortland	12	M	946
Shortland	13	F	984
Shortland	13	M	1008
Shortland	14	F	924
Shortland	14	M	973
Shortland	15	F	888
Shortland	15	M	933
Shortland	16	F	823
Shortland	16	M	967
Shortland	17	F	820
Shortland	17	M	897
Shortland	18	F	838
Shortland	18	M	918
Shortland	19	F	774
Shortland	19	M	862
Shortland	20	F	800
Shortland	20	M	894
Shortland	21	F	780
Shortland	21	M	872
Shortland	22	F	787
Shortland	22	M	847
Shortland	23	F	764
Shortland	23	M	789
Shortland	24	F	732
Shortland	24	M	809
Shortland	25	F	780
Shortland	25	M	845
Shortland	26	F	719
Shortland	26	M	803
Shortland	27	F	817
Shortland	27	M	776
Shortland	28	F	827
Shortland	28	M	823
Shortland	29	F	863
Shortland	29	M	825
Shortland	30	F	832
Shortland	30	M	765
Shortland	31	F	877
Shortland	31	M	824
Shortland	32	F	921
Shortland	32	M	804
Shortland	33	F	898
Shortland	33	M	790
Shortland	34	F	910
Shortland	34	M	884
Shortland	35	F	921
Shortland	35	M	844
Shortland	36	F	994
Shortland	36	M	896
Shortland	37	F	992
Shortland	37	M	872
Shortland	38	F	937
Shortland	38	M	876
Shortland	39	F	975
Shortland	39	M	923
Shortland	40	F	927
Shortland	40	M	959
Shortland	41	F	915
Shortland	41	M	829
Shortland	42	F	871
Shortland	42	M	845
Shortland	43	F	934
Shortland	43	M	815
Shortland	44	F	892
Shortland	44	M	827
Shortland	45	F	933
Shortland	45	M	883
Shortland	46	F	920
Shortland	46	M	876
Shortland	47	F	988
Shortland	47	M	918
Shortland	48	F	981
Shortland	48	M	972
Shortland	49	F	1082
Shortland	49	M	957
Shortland	50	F	1068
Shortland	50	M	1045
Shortland	51	F	958
Shortland	51	M	992
Shortland	52	F	973
Shortland	52	M	984
Shortland	53	F	1012
Shortland	53	M	927
Shortland	54	F	950
Shortland	54	M	942
Shortland	55	F	983
Shortland	55	M	920
Shortland	56	F	981
Shortland	56	M	871
Shortland	57	F	993
Shortland	57	M	901
Shortland	58	F	1021
Shortland	58	M	966
Shortland	59	F	1130
Shortland	59	M	1026
Shortland	60	F	1076
Shortland	60	M	976
Shortland	61	F	1055
Shortland	61	M	982
Shortland	62	F	1040
Shortland	62	M	947
Shortland	63	F	1052
Shortland	63	M	987
Shortland	64	F	1028
Shortland	64	M	893
Shortland	65	F	979
Shortland	65	M	888
Shortland	66	F	993
Shortland	66	M	881
Shortland	67	F	948
Shortland	67	M	889
Shortland	68	F	1048
Shortland	68	M	936
Shortland	69	F	943
Shortland	69	M	799
Shortland	70	F	969
Shortland	70	M	777
Shortland	71	F	915
Shortland	71	M	839
Shortland	72	F	896
Shortland	72	M	834
Shortland	73	F	976
Shortland	73	M	818
Shortland	74	F	1037
Shortland	74	M	857
Shortland	75	F	853
Shortland	75	M	754
Shortland	76	F	802
Shortland	76	M	710
Shortland	77	F	791
Shortland	77	M	736
Shortland	78	F	648
Shortland	78	M	511
Shortland	79	F	634
Shortland	79	M	517
Shortland	80	F	2556
Shortland	80	M	2140
Shortland	85	F	1626
Shortland	90	M	476
Shortland	95	F	185
Shortland	95	M	86
Shortland	100	F	32
Shortland	100	M	4
Sydney	0	F	913
Sydney	0	M	1005
Sydney	1	F	805
Sydney	1	M	810
Sydney	2	F	650
Sydney	2	M	754
Sydney	3	F	614
Sydney	3	M	644
Sydney	4	F	537
Sydney	4	M	583
Sydney	5	F	532
Sydney	5	M	547
Sydney	6	F	471
Sydney	6	M	488
Sydney	7	F	440
Sydney	7	M	456
Sydney	8	F	452
Sydney	8	M	461
Sydney	9	F	438
Sydney	9	M	427
Sydney	10	F	378
Sydney	10	M	419
Sydney	11	F	388
Sydney	11	M	401
Sydney	12	F	360
Sydney	12	M	377
Sydney	13	F	350
Sydney	13	M	408
Sydney	14	F	339
Sydney	14	M	317
Sydney	15	F	349
Sydney	15	M	331
Sydney	16	F	330
Sydney	16	M	316
Sydney	17	F	342
Sydney	17	M	342
Sydney	18	F	658
Sydney	18	M	533
Sydney	19	F	1106
Sydney	19	M	909
Sydney	20	F	1568
Sydney	20	M	1472
Sydney	21	F	1977
Sydney	21	M	1717
Sydney	22	F	2190
Sydney	22	M	1871
Sydney	23	F	2401
Sydney	23	M	2371
Sydney	24	F	2929
Sydney	24	M	2824
Sydney	25	F	3194
Sydney	25	M	3054
Sydney	26	F	3409
Sydney	26	M	3113
Sydney	27	F	3470
Sydney	27	M	3410
Sydney	28	F	3333
Sydney	28	M	3599
Sydney	29	F	3396
Sydney	29	M	3588
Sydney	30	F	3504
Sydney	30	M	3749
Sydney	31	F	3315
Sydney	31	M	3627
Sydney	32	F	3101
Sydney	32	M	3515
Sydney	33	F	2867
Sydney	33	M	3220
Sydney	34	F	2618
Sydney	34	M	3008
Sydney	35	F	2378
Sydney	35	M	2775
Sydney	36	F	2237
Sydney	36	M	2660
Sydney	37	F	2119
Sydney	37	M	2523
Sydney	38	F	1921
Sydney	38	M	2313
Sydney	39	F	1779
Sydney	39	M	2104
Sydney	40	F	1599
Sydney	40	M	2055
Sydney	41	F	1435
Sydney	41	M	1867
Sydney	42	F	1336
Sydney	42	M	1712
Sydney	43	F	1192
Sydney	43	M	1515
Sydney	44	F	1138
Sydney	44	M	1471
Sydney	45	F	1089
Sydney	45	M	1358
Sydney	46	F	984
Sydney	46	M	1320
Sydney	47	F	960
Sydney	47	M	1249
Sydney	48	F	978
Sydney	48	M	1291
Sydney	49	F	1038
Sydney	49	M	1313
Sydney	50	F	1036
Sydney	50	M	1324
Sydney	51	F	912
Sydney	51	M	1212
Sydney	52	F	936
Sydney	52	M	1209
Sydney	53	F	774
Sydney	53	M	1105
Sydney	54	F	778
Sydney	54	M	1042
Sydney	55	F	749
Sydney	55	M	1034
Sydney	56	F	791
Sydney	56	M	1057
Sydney	57	F	890
Sydney	57	M	1000
Sydney	58	F	850
Sydney	58	M	1015
Sydney	59	F	756
Sydney	59	M	1036
Sydney	60	F	846
Sydney	60	M	955
Sydney	61	F	777
Sydney	61	M	882
Sydney	62	F	696
Sydney	62	M	819
Sydney	63	F	714
Sydney	63	M	802
Sydney	64	F	676
Sydney	64	M	765
Sydney	65	F	667
Sydney	65	M	692
Sydney	66	F	646
Sydney	66	M	674
Sydney	67	F	647
Sydney	67	M	665
Sydney	68	F	625
Sydney	68	M	619
Sydney	69	F	522
Sydney	69	M	564
Sydney	70	F	528
Sydney	70	M	593
Sydney	71	F	535
Sydney	71	M	595
Sydney	72	F	482
Sydney	72	M	533
Sydney	73	F	482
Sydney	73	M	533
Sydney	74	F	434
Sydney	74	M	505
Sydney	75	F	381
Sydney	75	M	416
Sydney	76	F	360
Sydney	76	M	382
Sydney	77	F	320
Sydney	77	M	311
Sydney	78	F	294
Sydney	78	M	313
Sydney	79	F	244
Sydney	79	M	270
Sydney	80	F	1109
Sydney	80	M	1053
Sydney	85	F	642
Sydney	90	M	194
Sydney	95	F	77
Sydney	95	M	29
Sydney	100	F	5
Warringah	0	F	855
Warringah	0	M	903
Warringah	1	F	769
Warringah	1	M	797
Warringah	2	F	782
Warringah	2	M	743
Warringah	3	F	779
Warringah	3	M	789
Warringah	4	F	791
Warringah	4	M	834
Warringah	5	F	850
Warringah	5	M	884
Warringah	6	F	836
Warringah	6	M	856
Warringah	7	F	890
Warringah	7	M	939
Warringah	8	F	855
Warringah	8	M	939
Warringah	9	F	918
Warringah	9	M	945
Warringah	10	F	983
Warringah	10	M	1028
Warringah	11	F	990
Warringah	11	M	1017
Warringah	12	F	965
Warringah	12	M	1049
Warringah	13	F	984
Warringah	13	M	1009
Warringah	14	F	955
Warringah	14	M	1065
Warringah	15	F	906
Warringah	15	M	963
Warringah	16	F	845
Warringah	16	M	885
Warringah	17	F	910
Warringah	17	M	903
Warringah	18	F	776
Warringah	18	M	832
Warringah	19	F	726
Warringah	19	M	787
Warringah	20	F	696
Warringah	20	M	803
Warringah	21	F	717
Warringah	21	M	740
Warringah	22	F	754
Warringah	22	M	729
Warringah	23	F	741
Warringah	23	M	774
Warringah	24	F	837
Warringah	24	M	719
Warringah	25	F	827
Warringah	25	M	774
Warringah	26	F	852
Warringah	26	M	786
Warringah	27	F	937
Warringah	27	M	803
Warringah	28	F	1024
Warringah	28	M	853
Warringah	29	F	1140
Warringah	29	M	962
Warringah	30	F	1181
Warringah	30	M	1052
Warringah	31	F	1136
Warringah	31	M	1058
Warringah	32	F	1158
Warringah	32	M	1049
Warringah	33	F	1126
Warringah	33	M	1031
Warringah	34	F	1156
Warringah	34	M	1003
Warringah	35	F	1136
Warringah	35	M	998
Warringah	36	F	1067
Warringah	36	M	942
Warringah	37	F	1229
Warringah	37	M	1075
Warringah	38	F	1175
Warringah	38	M	1083
Warringah	39	F	1218
Warringah	39	M	1064
Warringah	40	F	1133
Warringah	40	M	1097
Warringah	41	F	1152
Warringah	41	M	1021
Warringah	42	F	1169
Warringah	42	M	1061
Warringah	43	F	1113
Warringah	43	M	1042
Warringah	44	F	1184
Warringah	44	M	1078
Warringah	45	F	1169
Warringah	45	M	1065
Warringah	46	F	1206
Warringah	46	M	1099
Warringah	47	F	1236
Warringah	47	M	1141
Warringah	48	F	1257
Warringah	48	M	1130
Warringah	49	F	1267
Warringah	49	M	1174
Warringah	50	F	1328
Warringah	50	M	1224
Warringah	51	F	1163
Warringah	51	M	1078
Warringah	52	F	1148
Warringah	52	M	1059
Warringah	53	F	1120
Warringah	53	M	1021
Warringah	54	F	1074
Warringah	54	M	975
Warringah	55	F	1006
Warringah	55	M	995
Warringah	56	F	1030
Warringah	56	M	957
Warringah	57	F	1036
Warringah	57	M	993
Warringah	58	F	1029
Warringah	58	M	904
Warringah	59	F	898
Warringah	59	M	941
Warringah	60	F	956
Warringah	60	M	917
Warringah	61	F	834
Warringah	61	M	794
Warringah	62	F	842
Warringah	62	M	766
Warringah	63	F	837
Warringah	63	M	785
Warringah	64	F	740
Warringah	64	M	743
Warringah	65	F	750
Warringah	65	M	660
Warringah	66	F	708
Warringah	66	M	642
Warringah	67	F	660
Warringah	67	M	622
Warringah	68	F	753
Warringah	68	M	621
Warringah	69	F	704
Warringah	69	M	578
Warringah	70	F	652
Warringah	70	M	615
Warringah	71	F	663
Warringah	71	M	540
Warringah	72	F	630
Warringah	72	M	513
Warringah	73	F	695
Warringah	73	M	562
Warringah	74	F	683
Warringah	74	M	619
Warringah	75	F	622
Warringah	75	M	525
Warringah	76	F	588
Warringah	76	M	486
Warringah	77	F	551
Warringah	77	M	488
Warringah	78	F	520
Warringah	78	M	386
Warringah	79	F	476
Warringah	79	M	419
Warringah	80	F	1906
Warringah	80	M	1468
Warringah	85	F	1148
Warringah	90	M	426
Warringah	95	F	214
Warringah	95	M	109
Warringah	100	F	40
Warringah	100	M	12
Watson	0	F	1029
Watson	0	M	1126
Watson	1	F	1194
Watson	1	M	1175
Watson	2	F	1117
Watson	2	M	1249
Watson	3	F	1114
Watson	3	M	1180
Watson	4	F	1124
Watson	4	M	1279
Watson	5	F	1192
Watson	5	M	1177
Watson	6	F	1109
Watson	6	M	1248
Watson	7	F	1126
Watson	7	M	1219
Watson	8	F	1170
Watson	8	M	1191
Watson	9	F	1097
Watson	9	M	1258
Watson	10	F	1109
Watson	10	M	1264
Watson	11	F	1146
Watson	11	M	1234
Watson	12	F	1042
Watson	12	M	1168
Watson	13	F	1092
Watson	13	M	1158
Watson	14	F	1032
Watson	14	M	1142
Watson	15	F	1090
Watson	15	M	1112
Watson	16	F	1006
Watson	16	M	1091
Watson	17	F	984
Watson	17	M	1069
Watson	18	F	962
Watson	18	M	1094
Watson	19	F	1060
Watson	19	M	1064
Watson	20	F	1095
Watson	20	M	1197
Watson	21	F	1123
Watson	21	M	1353
Watson	22	F	1219
Watson	22	M	1345
Watson	23	F	1313
Watson	23	M	1416
Watson	24	F	1331
Watson	24	M	1521
Watson	25	F	1264
Watson	25	M	1576
Watson	26	F	1437
Watson	26	M	1674
Watson	27	F	1431
Watson	27	M	1644
Watson	28	F	1410
Watson	28	M	1671
Watson	29	F	1470
Watson	29	M	1530
Watson	30	F	1373
Watson	30	M	1587
Watson	31	F	1392
Watson	31	M	1586
Watson	32	F	1414
Watson	32	M	1506
Watson	33	F	1427
Watson	33	M	1486
Watson	34	F	1366
Watson	34	M	1428
Watson	35	F	1353
Watson	35	M	1448
Watson	36	F	1339
Watson	36	M	1512
Watson	37	F	1349
Watson	37	M	1352
Watson	38	F	1291
Watson	38	M	1406
Watson	39	F	1250
Watson	39	M	1377
Watson	40	F	1264
Watson	40	M	1304
Watson	41	F	1187
Watson	41	M	1276
Watson	42	F	1190
Watson	42	M	1223
Watson	43	F	1150
Watson	43	M	1268
Watson	44	F	1167
Watson	44	M	1102
Watson	45	F	1101
Watson	45	M	1141
Watson	46	F	1130
Watson	46	M	1079
Watson	47	F	1152
Watson	47	M	1110
Watson	48	F	1140
Watson	48	M	1119
Watson	49	F	1167
Watson	49	M	1136
Watson	50	F	1258
Watson	50	M	1127
Watson	51	F	1200
Watson	51	M	1105
Watson	52	F	1185
Watson	52	M	1128
Watson	53	F	1143
Watson	53	M	1007
Watson	54	F	1033
Watson	54	M	1103
Watson	55	F	1065
Watson	55	M	1103
Watson	56	F	1021
Watson	56	M	1069
Watson	57	F	1084
Watson	57	M	1028
Watson	58	F	1162
Watson	58	M	1188
Watson	59	F	1047
Watson	59	M	958
Watson	60	F	1053
Watson	60	M	991
Watson	61	F	1022
Watson	61	M	992
Watson	62	F	925
Watson	62	M	980
Watson	63	F	927
Watson	63	M	869
Watson	64	F	901
Watson	64	M	866
Watson	65	F	852
Watson	65	M	821
Watson	66	F	861
Watson	66	M	832
Watson	67	F	867
Watson	67	M	755
Watson	68	F	712
Watson	68	M	659
Watson	69	F	763
Watson	69	M	625
Watson	70	F	697
Watson	70	M	647
Watson	71	F	675
Watson	71	M	649
Watson	72	F	603
Watson	72	M	604
Watson	73	F	697
Watson	73	M	618
Watson	74	F	609
Watson	74	M	613
Watson	75	F	545
Watson	75	M	516
Watson	76	F	520
Watson	76	M	476
Watson	77	F	472
Watson	77	M	461
Watson	78	F	442
Watson	78	M	433
Watson	79	F	467
Watson	79	M	406
Watson	80	F	2012
Watson	80	M	1723
Watson	85	F	1458
Watson	90	M	457
Watson	95	F	220
Watson	95	M	96
Watson	100	F	33
Watson	100	M	4
Wentworth	0	F	794
Wentworth	0	M	865
Wentworth	1	F	741
Wentworth	1	M	756
Wentworth	2	F	685
Wentworth	2	M	709
Wentworth	3	F	644
Wentworth	3	M	662
Wentworth	4	F	726
Wentworth	4	M	694
Wentworth	5	F	690
Wentworth	5	M	701
Wentworth	6	F	671
Wentworth	6	M	688
Wentworth	7	F	707
Wentworth	7	M	696
Wentworth	8	F	708
Wentworth	8	M	783
Wentworth	9	F	724
Wentworth	9	M	735
Wentworth	10	F	711
Wentworth	10	M	749
Wentworth	11	F	762
Wentworth	11	M	773
Wentworth	12	F	711
Wentworth	12	M	791
Wentworth	13	F	736
Wentworth	13	M	780
Wentworth	14	F	766
Wentworth	14	M	689
