CED_NAME16	AgeChild	CoupleFamily	ParentsBornAus	children
Parkes	13-14	0	Neither	17
Parkes	13-14	1		14
Parkes	13-14	1	Both	2089
Parkes	13-14	1	Father only	61
Parkes	13-14	1	Mother only	73
Parkes	13-14	1	Neither	119
Parkes	15-17	0		11
Parkes	15-17	0	Both	861
Parkes	15-17	0	Father only	25
Parkes	15-17	0	Mother only	39
Parkes	15-17	0	Neither	13
Parkes	15-17	1	Both	2262
Parkes	15-17	1	Father only	68
Parkes	15-17	1	Mother only	63
Parkes	15-17	1	Neither	117
Parkes	18-20	0	Both	107
Parkes	18-20	0	Father only	4
Parkes	18-20	0	Mother only	10
Parkes	18-20	0	Neither	7
Parkes	18-20	1	Both	422
Parkes	18-20	1	Father only	13
Parkes	18-20	1	Mother only	17
Parkes	18-20	1	Neither	33
Parkes	21-24	0	Both	15
Parkes	21-24	0	Father only	5
Parkes	21-24	0	Mother only	4
Parkes	21-24	1	Both	109
Parkes	21-24	1	Father only	3
Parkes	21-24	1	Mother only	4
Parkes	21-24	1	Neither	11
Parramatta	0-4	0		53
Parramatta	0-4	0	Both	340
Parramatta	0-4	0	Father only	93
Parramatta	0-4	0	Mother only	162
Parramatta	0-4	0	Neither	451
Parramatta	0-4	1		58
Parramatta	0-4	1	Both	1775
Parramatta	0-4	1	Father only	775
Parramatta	0-4	1	Mother only	785
Parramatta	0-4	1	Neither	8583
Parramatta	5-9	0		50
Parramatta	5-9	0	Both	379
Parramatta	5-9	0	Father only	162
Parramatta	5-9	0	Mother only	208
Parramatta	5-9	0	Neither	776
Parramatta	5-9	1		65
Parramatta	5-9	1	Both	1497
Parramatta	5-9	1	Father only	630
Parramatta	5-9	1	Mother only	711
Parramatta	5-9	1	Neither	8298
Parramatta	10-12	0		28
Parramatta	10-12	0	Both	214
Parramatta	10-12	0	Father only	76
Parramatta	10-12	0	Mother only	110
Parramatta	10-12	0	Neither	501
Parramatta	10-12	1		18
Parramatta	10-12	1	Both	918
Parramatta	10-12	1	Father only	333
Parramatta	10-12	1	Mother only	390
Parramatta	10-12	1	Neither	3868
Parramatta	13-14	0		16
Parramatta	13-14	0	Both	188
Parramatta	13-14	0	Father only	74
Parramatta	13-14	0	Mother only	86
Parramatta	13-14	0	Neither	378
Parramatta	13-14	1		15
Parramatta	13-14	1	Both	591
Parramatta	13-14	1	Father only	179
Parramatta	13-14	1	Mother only	253
Parramatta	13-14	1	Neither	1964
Parramatta	15-17	0		12
Parramatta	15-17	0	Both	246
Parramatta	15-17	0	Father only	68
Parramatta	15-17	0	Mother only	97
Parramatta	15-17	0	Neither	548
Parramatta	15-17	1		5
Parramatta	15-17	1	Both	719
Parramatta	15-17	1	Father only	227
Parramatta	15-17	1	Mother only	341
Parramatta	15-17	1	Neither	2403
Parramatta	18-20	0		4
Parramatta	18-20	0	Both	98
Parramatta	18-20	0	Father only	44
Parramatta	18-20	0	Mother only	51
Parramatta	18-20	0	Neither	434
Parramatta	18-20	1		5
Parramatta	18-20	1	Both	345
Parramatta	18-20	1	Father only	133
Parramatta	18-20	1	Mother only	144
Parramatta	18-20	1	Neither	1708
Parramatta	21-24	0		3
Parramatta	21-24	0	Both	57
Parramatta	21-24	0	Father only	32
Parramatta	21-24	0	Mother only	25
Parramatta	21-24	0	Neither	326
Parramatta	21-24	1	Both	171
Parramatta	21-24	1	Father only	55
Parramatta	21-24	1	Mother only	76
Parramatta	21-24	1	Neither	1073
Paterson	0-4	0		39
Paterson	0-4	0	Both	1780
Paterson	0-4	0	Father only	58
Paterson	0-4	0	Mother only	108
Paterson	0-4	0	Neither	41
Paterson	0-4	1		32
Paterson	0-4	1	Both	6627
Paterson	0-4	1	Father only	477
Paterson	0-4	1	Mother only	452
Paterson	0-4	1	Neither	601
Paterson	5-9	0		52
Paterson	5-9	0	Both	2469
Paterson	5-9	0	Father only	92
Paterson	5-9	0	Mother only	182
Paterson	5-9	0	Neither	58
Paterson	5-9	1		32
Paterson	5-9	1	Both	6499
Paterson	5-9	1	Father only	459
Paterson	5-9	1	Mother only	470
Paterson	5-9	1	Neither	629
Paterson	10-12	0		37
Paterson	10-12	0	Both	1536
Paterson	10-12	0	Father only	72
Paterson	10-12	0	Mother only	98
Paterson	10-12	0	Neither	38
Paterson	10-12	1		18
Paterson	10-12	1	Both	3962
Paterson	10-12	1	Father only	225
Paterson	10-12	1	Mother only	265
Paterson	10-12	1	Neither	341
Paterson	13-14	0		28
Paterson	13-14	0	Both	1134
Paterson	13-14	0	Father only	50
Paterson	13-14	0	Mother only	73
Paterson	13-14	0	Neither	39
Paterson	13-14	1		14
Paterson	13-14	1	Both	2596
Paterson	13-14	1	Father only	161
Paterson	13-14	1	Mother only	200
Paterson	13-14	1	Neither	185
Paterson	15-17	0		21
Paterson	15-17	0	Both	1127
Paterson	15-17	0	Father only	69
Paterson	15-17	0	Mother only	93
Paterson	15-17	0	Neither	54
Paterson	15-17	1		10
Paterson	15-17	1	Both	2787
Paterson	15-17	1	Father only	183
Paterson	15-17	1	Mother only	208
Paterson	15-17	1	Neither	261
Paterson	18-20	0	Both	238
Paterson	18-20	0	Father only	18
Paterson	18-20	0	Mother only	25
Paterson	18-20	0	Neither	24
Paterson	18-20	1	Both	788
Paterson	18-20	1	Father only	65
Paterson	18-20	1	Mother only	58
Paterson	18-20	1	Neither	113
Paterson	21-24	0	Both	102
Paterson	21-24	0	Father only	8
Paterson	21-24	0	Mother only	18
Paterson	21-24	0	Neither	13
Paterson	21-24	1	Both	366
Paterson	21-24	1	Father only	23
Paterson	21-24	1	Mother only	36
Paterson	21-24	1	Neither	48
Reid	0-4	0		22
Reid	0-4	0	Both	192
Reid	0-4	0	Father only	77
Reid	0-4	0	Mother only	77
Reid	0-4	0	Neither	285
Reid	0-4	1		46
Reid	0-4	1	Both	2483
Reid	0-4	1	Father only	980
Reid	0-4	1	Mother only	836
Reid	0-4	1	Neither	5179
Reid	5-9	0		27
Reid	5-9	0	Both	290
Reid	5-9	0	Father only	100
Reid	5-9	0	Mother only	131
Reid	5-9	0	Neither	549
Reid	5-9	1		33
Reid	5-9	1	Both	2161
Reid	5-9	1	Father only	773
Reid	5-9	1	Mother only	749
Reid	5-9	1	Neither	4333
Reid	10-12	0		14
Reid	10-12	0	Both	236
Reid	10-12	0	Father only	99
Reid	10-12	0	Mother only	98
Reid	10-12	0	Neither	397
Reid	10-12	1		11
Reid	10-12	1	Both	1451
Reid	10-12	1	Father only	461
Reid	10-12	1	Mother only	430
Reid	10-12	1	Neither	2053
Reid	13-14	0		9
Reid	13-14	0	Both	167
Reid	13-14	0	Father only	50
Reid	13-14	0	Mother only	82
Reid	13-14	0	Neither	256
Reid	13-14	1		9
Reid	13-14	1	Both	937
Reid	13-14	1	Father only	259
Reid	13-14	1	Mother only	258
Reid	13-14	1	Neither	1236
Reid	15-17	0		9
Reid	15-17	0	Both	222
Reid	15-17	0	Father only	80
Reid	15-17	0	Mother only	114
Reid	15-17	0	Neither	436
Reid	15-17	1		12
Reid	15-17	1	Both	1266
Reid	15-17	1	Father only	343
Reid	15-17	1	Mother only	394
Reid	15-17	1	Neither	1505
Reid	18-20	0		7
Reid	18-20	0	Both	132
Reid	18-20	0	Father only	38
Reid	18-20	0	Mother only	65
Reid	18-20	0	Neither	390
Reid	18-20	1	Both	735
Reid	18-20	1	Father only	215
Reid	18-20	1	Mother only	194
Reid	18-20	1	Neither	1206
Reid	21-24	0	Both	59
Reid	21-24	0	Father only	26
Reid	21-24	0	Mother only	32
Reid	21-24	0	Neither	277
Reid	21-24	1	Both	379
Reid	21-24	1	Father only	106
Reid	21-24	1	Mother only	117
Reid	21-24	1	Neither	807
Richmond	0-4	0		60
Richmond	0-4	0	Both	775
Richmond	0-4	0	Father only	78
Richmond	0-4	0	Mother only	125
Richmond	0-4	0	Neither	36
Richmond	0-4	1		31
Richmond	0-4	1	Both	4149
Richmond	0-4	1	Father only	788
Richmond	0-4	1	Mother only	686
Richmond	0-4	1	Neither	605
Richmond	5-9	0		56
Richmond	5-9	0	Both	1207
Richmond	5-9	0	Father only	176
Richmond	5-9	0	Mother only	246
Richmond	5-9	0	Neither	90
Richmond	5-9	1		39
Richmond	5-9	1	Both	4489
Richmond	5-9	1	Father only	791
Richmond	5-9	1	Mother only	779
Richmond	5-9	1	Neither	666
Richmond	10-12	0		30
Richmond	10-12	0	Both	901
Richmond	10-12	0	Father only	133
Richmond	10-12	0	Mother only	209
Richmond	10-12	0	Neither	77
Richmond	10-12	1		19
Richmond	10-12	1	Both	2764
Richmond	10-12	1	Father only	450
Richmond	10-12	1	Mother only	468
Richmond	10-12	1	Neither	407
Richmond	13-14	0		21
Richmond	13-14	0	Both	732
Richmond	13-14	0	Father only	103
Richmond	13-14	0	Mother only	145
Richmond	13-14	0	Neither	79
Richmond	13-14	1		22
Richmond	13-14	1	Both	1800
Richmond	13-14	1	Father only	297
Richmond	13-14	1	Mother only	287
Richmond	13-14	1	Neither	254
Richmond	15-17	0		5
Richmond	15-17	0	Both	823
Richmond	15-17	0	Father only	113
Richmond	15-17	0	Mother only	197
Richmond	15-17	0	Neither	94
Richmond	15-17	1		3
Richmond	15-17	1	Both	2053
Richmond	15-17	1	Father only	290
Richmond	15-17	1	Mother only	332
Richmond	15-17	1	Neither	301
Richmond	18-20	0		7
Richmond	18-20	0	Both	188
Richmond	18-20	0	Father only	20
Richmond	18-20	0	Mother only	36
Richmond	18-20	0	Neither	19
Richmond	18-20	1	Both	564
Richmond	18-20	1	Father only	57
Richmond	18-20	1	Mother only	82
Richmond	18-20	1	Neither	95
Richmond	21-24	0	Both	79
Richmond	21-24	0	Father only	9
Richmond	21-24	0	Mother only	12
Richmond	21-24	0	Neither	9
Richmond	21-24	1	Both	191
Richmond	21-24	1	Father only	18
Richmond	21-24	1	Mother only	38
Richmond	21-24	1	Neither	35
Riverina	0-4	0		63
Riverina	0-4	0	Both	1541
Riverina	0-4	0	Father only	19
Riverina	0-4	0	Mother only	83
Riverina	0-4	0	Neither	51
Riverina	0-4	1		28
Riverina	0-4	1	Both	6139
Riverina	0-4	1	Father only	277
Riverina	0-4	1	Mother only	275
Riverina	0-4	1	Neither	745
Riverina	5-9	0		53
Riverina	5-9	0	Both	1998
Riverina	5-9	0	Father only	45
Riverina	5-9	0	Mother only	120
Riverina	5-9	0	Neither	87
Riverina	5-9	1		30
Riverina	5-9	1	Both	6029
Riverina	5-9	1	Father only	270
Riverina	5-9	1	Mother only	264
Riverina	5-9	1	Neither	769
Riverina	10-12	0		39
Riverina	10-12	0	Both	1246
Riverina	10-12	0	Father only	45
Riverina	10-12	0	Mother only	75
Riverina	10-12	0	Neither	62
Riverina	10-12	1		19
Riverina	10-12	1	Both	3824
Riverina	10-12	1	Father only	160
Riverina	10-12	1	Mother only	161
Riverina	10-12	1	Neither	389
Riverina	13-14	0		23
Riverina	13-14	0	Both	934
Riverina	13-14	0	Father only	31
Riverina	13-14	0	Mother only	50
Riverina	13-14	0	Neither	36
Riverina	13-14	1		9
Riverina	13-14	1	Both	2507
Riverina	13-14	1	Father only	103
Riverina	13-14	1	Mother only	125
Riverina	13-14	1	Neither	225
Riverina	15-17	0		16
Riverina	15-17	0	Both	932
Riverina	15-17	0	Father only	34
Riverina	15-17	0	Mother only	54
Riverina	15-17	0	Neither	55
Riverina	15-17	1		10
Riverina	15-17	1	Both	2774
Riverina	15-17	1	Father only	108
Riverina	15-17	1	Mother only	132
Riverina	15-17	1	Neither	292
Riverina	18-20	0	Both	164
Riverina	18-20	0	Father only	9
Riverina	18-20	0	Mother only	7
Riverina	18-20	0	Neither	15
Riverina	18-20	1	Both	625
Riverina	18-20	1	Father only	31
Riverina	18-20	1	Mother only	25
Riverina	18-20	1	Neither	144
Riverina	21-24	0	Both	39
Riverina	21-24	0	Father only	4
Riverina	21-24	0	Mother only	8
Riverina	21-24	0	Neither	5
Riverina	21-24	1	Both	168
Riverina	21-24	1	Father only	7
Riverina	21-24	1	Mother only	6
Riverina	21-24	1	Neither	50
Robertson	0-4	0		20
Robertson	0-4	0	Both	771
Robertson	0-4	0	Father only	69
Robertson	0-4	0	Mother only	131
Robertson	0-4	0	Neither	43
Robertson	0-4	1		28
Robertson	0-4	1	Both	3977
Robertson	0-4	1	Father only	811
Robertson	0-4	1	Mother only	713
Robertson	0-4	1	Neither	952
Robertson	5-9	0		32
Robertson	5-9	0	Both	1116
Robertson	5-9	0	Father only	173
Robertson	5-9	0	Mother only	223
Robertson	5-9	0	Neither	108
Robertson	5-9	1		21
Robertson	5-9	1	Both	4166
Robertson	5-9	1	Father only	738
Robertson	5-9	1	Mother only	781
Robertson	5-9	1	Neither	1086
Robertson	10-12	0		24
Robertson	10-12	0	Both	840
Robertson	10-12	0	Father only	107
Robertson	10-12	0	Mother only	151
Robertson	10-12	0	Neither	86
Robertson	10-12	1		15
Robertson	10-12	1	Both	2407
Robertson	10-12	1	Father only	424
Robertson	10-12	1	Mother only	438
Robertson	10-12	1	Neither	618
Robertson	13-14	0		20
Robertson	13-14	0	Both	604
Robertson	13-14	0	Father only	88
Robertson	13-14	0	Mother only	100
Robertson	13-14	0	Neither	71
Robertson	13-14	1		8
Robertson	13-14	1	Both	1656
Robertson	13-14	1	Father only	257
Robertson	13-14	1	Mother only	319
Robertson	13-14	1	Neither	386
Robertson	15-17	0		10
Robertson	15-17	0	Both	750
Robertson	15-17	0	Father only	98
Robertson	15-17	0	Mother only	156
Robertson	15-17	0	Neither	112
Robertson	15-17	1		7
Robertson	15-17	1	Both	2048
Robertson	15-17	1	Father only	319
Robertson	15-17	1	Mother only	387
Robertson	15-17	1	Neither	448
Robertson	18-20	0		8
Robertson	18-20	0	Both	215
Robertson	18-20	0	Father only	42
Robertson	18-20	0	Mother only	56
Robertson	18-20	0	Neither	43
Robertson	18-20	1	Both	803
Robertson	18-20	1	Father only	118
Robertson	18-20	1	Mother only	167
Robertson	18-20	1	Neither	207
Robertson	21-24	0	Both	99
Robertson	21-24	0	Father only	22
Robertson	21-24	0	Mother only	23
Robertson	21-24	0	Neither	27
Robertson	21-24	1	Both	383
Robertson	21-24	1	Father only	56
Robertson	21-24	1	Mother only	67
Robertson	21-24	1	Neither	99
Shortland	0-4	0		35
Shortland	0-4	0	Both	1074
Shortland	0-4	0	Father only	40
Shortland	0-4	0	Mother only	130
Shortland	0-4	0	Neither	18
Shortland	0-4	1		19
Shortland	0-4	1	Both	5211
Shortland	0-4	1	Father only	530
Shortland	0-4	1	Mother only	436
Shortland	0-4	1	Neither	353
Shortland	5-9	0		35
Shortland	5-9	0	Both	1611
Shortland	5-9	0	Father only	102
Shortland	5-9	0	Mother only	173
Shortland	5-9	0	Neither	32
Shortland	5-9	1		16
Shortland	5-9	1	Both	5500
Shortland	5-9	1	Father only	523
Shortland	5-9	1	Mother only	465
Shortland	5-9	1	Neither	387
Shortland	10-12	0		18
Shortland	10-12	0	Both	1103
Shortland	10-12	0	Father only	76
Shortland	10-12	0	Mother only	104
Shortland	10-12	0	Neither	54
Shortland	10-12	1		17
Shortland	10-12	1	Both	3152
Shortland	10-12	1	Father only	310
Shortland	10-12	1	Mother only	299
Shortland	10-12	1	Neither	247
Shortland	13-14	0		16
Shortland	13-14	0	Both	848
Shortland	13-14	0	Father only	50
Shortland	13-14	0	Mother only	78
Shortland	13-14	0	Neither	29
Shortland	13-14	1		6
Shortland	13-14	1	Both	2094
Shortland	13-14	1	Father only	191
Shortland	13-14	1	Mother only	214
Shortland	13-14	1	Neither	145
Shortland	15-17	0		16
Shortland	15-17	0	Both	890
Shortland	15-17	0	Father only	66
Shortland	15-17	0	Mother only	77
Shortland	15-17	0	Neither	47
Shortland	15-17	1		3
Shortland	15-17	1	Both	2477
Shortland	15-17	1	Father only	205
Shortland	15-17	1	Mother only	235
Shortland	15-17	1	Neither	183
Shortland	18-20	0	Both	279
Shortland	18-20	0	Father only	22
Shortland	18-20	0	Mother only	33
Shortland	18-20	0	Neither	20
Shortland	18-20	1	Both	946
Shortland	18-20	1	Father only	83
Shortland	18-20	1	Mother only	80
Shortland	18-20	1	Neither	88
Shortland	21-24	0	Both	121
Shortland	21-24	0	Father only	16
Shortland	21-24	0	Mother only	14
Shortland	21-24	0	Neither	11
Shortland	21-24	1	Both	462
Shortland	21-24	1	Father only	36
Shortland	21-24	1	Mother only	42
Shortland	21-24	1	Neither	37
Sydney	0-4	0		25
Sydney	0-4	0	Both	212
Sydney	0-4	0	Father only	79
Sydney	0-4	0	Mother only	85
Sydney	0-4	0	Neither	231
Sydney	0-4	1		33
Sydney	0-4	1	Both	1629
Sydney	0-4	1	Father only	957
Sydney	0-4	1	Mother only	783
Sydney	0-4	1	Neither	2731
Sydney	5-9	0		26
Sydney	5-9	0	Both	307
Sydney	5-9	0	Father only	89
Sydney	5-9	0	Mother only	123
Sydney	5-9	0	Neither	255
Sydney	5-9	1		10
Sydney	5-9	1	Both	917
Sydney	5-9	1	Father only	534
Sydney	5-9	1	Mother only	451
Sydney	5-9	1	Neither	1563
Sydney	10-12	0		11
Sydney	10-12	0	Both	200
Sydney	10-12	0	Father only	72
Sydney	10-12	0	Mother only	85
Sydney	10-12	0	Neither	177
Sydney	10-12	1		4
Sydney	10-12	1	Both	503
Sydney	10-12	1	Father only	226
Sydney	10-12	1	Mother only	217
Sydney	10-12	1	Neither	617
Sydney	13-14	0		12
Sydney	13-14	0	Both	129
Sydney	13-14	0	Father only	39
Sydney	13-14	0	Mother only	56
Sydney	13-14	0	Neither	138
Sydney	13-14	1		3
Sydney	13-14	1	Both	338
Sydney	13-14	1	Father only	124
Sydney	13-14	1	Mother only	118
Sydney	13-14	1	Neither	319
Sydney	15-17	0		8
Sydney	15-17	0	Both	165
Sydney	15-17	0	Father only	67
Sydney	15-17	0	Mother only	89
Sydney	15-17	0	Neither	206
Sydney	15-17	1		5
Sydney	15-17	1	Both	405
Sydney	15-17	1	Father only	144
Sydney	15-17	1	Mother only	158
Sydney	15-17	1	Neither	380
Sydney	18-20	0	Both	98
Sydney	18-20	0	Father only	39
Sydney	18-20	0	Mother only	34
Sydney	18-20	0	Neither	213
Sydney	18-20	1	Both	226
Sydney	18-20	1	Father only	70
Sydney	18-20	1	Mother only	75
Sydney	18-20	1	Neither	269
Sydney	21-24	0	Both	52
Sydney	21-24	0	Father only	30
Sydney	21-24	0	Mother only	25
Sydney	21-24	0	Neither	161
Sydney	21-24	1	Both	106
Sydney	21-24	1	Father only	39
Sydney	21-24	1	Mother only	38
Sydney	21-24	1	Neither	143
Warringah	0-4	0		20
Warringah	0-4	0	Both	164
Warringah	0-4	0	Father only	56
Warringah	0-4	0	Mother only	76
Warringah	0-4	0	Neither	100
Warringah	0-4	1		19
Warringah	0-4	1	Both	2868
Warringah	0-4	1	Father only	1091
Warringah	0-4	1	Mother only	1017
Warringah	0-4	1	Neither	2236
Warringah	5-9	0		19
Warringah	5-9	0	Both	304
Warringah	5-9	0	Father only	126
Warringah	5-9	0	Mother only	168
Warringah	5-9	0	Neither	215
Warringah	5-9	1		32
Warringah	5-9	1	Both	2849
Warringah	5-9	1	Father only	1187
Warringah	5-9	1	Mother only	1094
Warringah	5-9	1	Neither	2481
Warringah	10-12	0		9
Warringah	10-12	0	Both	257
Warringah	10-12	0	Father only	92
Warringah	10-12	0	Mother only	130
Warringah	10-12	0	Neither	172
Warringah	10-12	1		9
Warringah	10-12	1	Both	1941
Warringah	10-12	1	Father only	741
Warringah	10-12	1	Mother only	775
Warringah	10-12	1	Neither	1578
Warringah	13-14	0		5
Warringah	13-14	0	Both	208
Warringah	13-14	0	Father only	88
Warringah	13-14	0	Mother only	101
Warringah	13-14	0	Neither	152
Warringah	13-14	1		3
Warringah	13-14	1	Both	1353
Warringah	13-14	1	Father only	491
Warringah	13-14	1	Mother only	470
Warringah	13-14	1	Neither	960
Warringah	15-17	0		5
Warringah	15-17	0	Both	348
Warringah	15-17	0	Father only	87
Warringah	15-17	0	Mother only	137
Warringah	15-17	0	Neither	217
Warringah	15-17	1	Both	1791
Warringah	15-17	1	Father only	570
Warringah	15-17	1	Mother only	619
Warringah	15-17	1	Neither	1154
Warringah	18-20	0	Both	194
Warringah	18-20	0	Father only	47
Warringah	18-20	0	Mother only	67
Warringah	18-20	0	Neither	122
Warringah	18-20	1		3
Warringah	18-20	1	Both	1073
Warringah	18-20	1	Father only	293
Warringah	18-20	1	Mother only	293
Warringah	18-20	1	Neither	635
Warringah	21-24	0		4
Warringah	21-24	0	Both	109
Warringah	21-24	0	Father only	41
Warringah	21-24	0	Mother only	43
Warringah	21-24	0	Neither	72
Warringah	21-24	1	Both	511
Warringah	21-24	1	Father only	147
Warringah	21-24	1	Mother only	148
Warringah	21-24	1	Neither	315
Watson	0-4	0		46
Watson	0-4	0	Both	471
Watson	0-4	0	Father only	103
Watson	0-4	0	Mother only	192
Watson	0-4	0	Neither	395
Watson	0-4	1		71
Watson	0-4	1	Both	2489
Watson	0-4	1	Father only	864
Watson	0-4	1	Mother only	1016
Watson	0-4	1	Neither	5209
Watson	5-9	0		73
Watson	5-9	0	Both	492
Watson	5-9	0	Father only	138
Watson	5-9	0	Mother only	309
Watson	5-9	0	Neither	627
Watson	5-9	1		68
Watson	5-9	1	Both	2060
Watson	5-9	1	Father only	795
Watson	5-9	1	Mother only	1057
Watson	5-9	1	Neither	5318
Watson	10-12	0		34
Watson	10-12	0	Both	321
Watson	10-12	0	Father only	109
Watson	10-12	0	Mother only	199
Watson	10-12	0	Neither	482
Watson	10-12	1		22
Watson	10-12	1	Both	1210
Watson	10-12	1	Father only	496
Watson	10-12	1	Mother only	693
Watson	10-12	1	Neither	2909
Watson	13-14	0		18
Watson	13-14	0	Both	223
Watson	13-14	0	Father only	89
Watson	13-14	0	Mother only	120
Watson	13-14	0	Neither	384
Watson	13-14	1		18
Watson	13-14	1	Both	738
Watson	13-14	1	Father only	297
Watson	13-14	1	Mother only	469
Watson	13-14	1	Neither	1803
Watson	15-17	0		19
Watson	15-17	0	Both	268
Watson	15-17	0	Father only	105
Watson	15-17	0	Mother only	185
Watson	15-17	0	Neither	573
Watson	15-17	1		8
Watson	15-17	1	Both	937
Watson	15-17	1	Father only	327
Watson	15-17	1	Mother only	588
Watson	15-17	1	Neither	2377
Watson	18-20	0		5
Watson	18-20	0	Both	124
Watson	18-20	0	Father only	52
Watson	18-20	0	Mother only	99
Watson	18-20	0	Neither	451
Watson	18-20	1		5
Watson	18-20	1	Both	479
Watson	18-20	1	Father only	168
Watson	18-20	1	Mother only	308
Watson	18-20	1	Neither	1770
Watson	21-24	0	Both	53
Watson	21-24	0	Father only	32
Watson	21-24	0	Mother only	45
Watson	21-24	0	Neither	337
Watson	21-24	1		5
Watson	21-24	1	Both	220
Watson	21-24	1	Father only	72
Watson	21-24	1	Mother only	132
Watson	21-24	1	Neither	1190
Wentworth	0-4	0		16
Wentworth	0-4	0	Both	132
Wentworth	0-4	0	Father only	47
Wentworth	0-4	0	Mother only	70
Wentworth	0-4	0	Neither	80
Wentworth	0-4	1		22
Wentworth	0-4	1	Both	2532
Wentworth	0-4	1	Father only	1036
Wentworth	0-4	1	Mother only	1087
Wentworth	0-4	1	Neither	1773
Wentworth	5-9	0		28
Wentworth	5-9	0	Both	272
Wentworth	5-9	0	Father only	120
Wentworth	5-9	0	Mother only	171
Wentworth	5-9	0	Neither	208
Wentworth	5-9	1		19
Wentworth	5-9	1	Both	2175
Wentworth	5-9	1	Father only	949
Wentworth	5-9	1	Mother only	907
Wentworth	5-9	1	Neither	1686
Wentworth	10-12	0		7
Wentworth	10-12	0	Both	228
Wentworth	10-12	0	Father only	106
Wentworth	10-12	0	Mother only	126
Wentworth	10-12	0	Neither	168
Wentworth	10-12	1		10
Wentworth	10-12	1	Both	1368
Wentworth	10-12	1	Father only	563
Wentworth	10-12	1	Mother only	557
Wentworth	10-12	1	Neither	1013
Wentworth	13-14	0	Both	198
Wentworth	13-14	0	Father only	76
Wentworth	13-14	0	Mother only	95
Wentworth	13-14	0	Neither	143
Wentworth	13-14	1		10
Wentworth	13-14	1	Both	892
Wentworth	13-14	1	Father only	333
Wentworth	13-14	1	Mother only	358
Wentworth	13-14	1	Neither	636
Wentworth	15-17	0		5
Wentworth	15-17	0	Both	267
Wentworth	15-17	0	Father only	90
Wentworth	15-17	0	Mother only	139
Wentworth	15-17	0	Neither	194
Wentworth	15-17	1		7
Wentworth	15-17	1	Both	1202
Wentworth	15-17	1	Father only	445
Wentworth	15-17	1	Mother only	458
Wentworth	15-17	1	Neither	744
Wentworth	18-20	0		4
Wentworth	18-20	0	Both	167
Wentworth	18-20	0	Father only	49
Wentworth	18-20	0	Mother only	64
Wentworth	18-20	0	Neither	111
Wentworth	18-20	1		3
Wentworth	18-20	1	Both	636
Wentworth	18-20	1	Father only	234
Wentworth	18-20	1	Mother only	232
Wentworth	18-20	1	Neither	509
Wentworth	21-24	0	Both	82
Wentworth	21-24	0	Father only	33
Wentworth	21-24	0	Mother only	44
Wentworth	21-24	0	Neither	79
Wentworth	21-24	1	Both	361
Wentworth	21-24	1	Father only	117
Wentworth	21-24	1	Mother only	129
Wentworth	21-24	1	Neither	294
Werriwa	0-4	0		85
Werriwa	0-4	0	Both	904
Werriwa	0-4	0	Father only	160
Werriwa	0-4	0	Mother only	301
Werriwa	0-4	0	Neither	532
Werriwa	0-4	1		88
Werriwa	0-4	1	Both	2774
Werriwa	0-4	1	Father only	1016
Werriwa	0-4	1	Mother only	1368
Werriwa	0-4	1	Neither	6054
Werriwa	5-9	0		109
Werriwa	5-9	0	Both	955
Werriwa	5-9	0	Father only	214
Werriwa	5-9	0	Mother only	396
Werriwa	5-9	0	Neither	940
Werriwa	5-9	1		86
Werriwa	5-9	1	Both	2320
Werriwa	5-9	1	Father only	913
Werriwa	5-9	1	Mother only	1241
Werriwa	5-9	1	Neither	7254
Werriwa	10-12	0		54
Werriwa	10-12	0	Both	584
Werriwa	10-12	0	Father only	143
Werriwa	10-12	0	Mother only	250
Werriwa	10-12	0	Neither	720
Werriwa	10-12	1		50
Werriwa	10-12	1	Both	1306
Werriwa	10-12	1	Father only	476
Werriwa	10-12	1	Mother only	656
Werriwa	10-12	1	Neither	4442
Werriwa	13-14	0		48
Werriwa	13-14	0	Both	382
Werriwa	13-14	0	Father only	102
Werriwa	13-14	0	Mother only	177
Werriwa	13-14	0	Neither	612
Werriwa	13-14	1		26
Werriwa	13-14	1	Both	850
Werriwa	13-14	1	Father only	297
Werriwa	13-14	1	Mother only	452
Werriwa	13-14	1	Neither	2916
Werriwa	15-17	0		22
Werriwa	15-17	0	Both	454
Werriwa	15-17	0	Father only	129
Werriwa	15-17	0	Mother only	208
Werriwa	15-17	0	Neither	852
Werriwa	15-17	1		22
Werriwa	15-17	1	Both	1115
Werriwa	15-17	1	Father only	347
Werriwa	15-17	1	Mother only	561
Werriwa	15-17	1	Neither	3910
Werriwa	18-20	0		14
Werriwa	18-20	0	Both	129
Werriwa	18-20	0	Father only	59
Werriwa	18-20	0	Mother only	65
Werriwa	18-20	0	Neither	512
Werriwa	18-20	1		6
Werriwa	18-20	1	Both	454
Werriwa	18-20	1	Father only	151
Werriwa	18-20	1	Mother only	285
Werriwa	18-20	1	Neither	2579
Werriwa	21-24	0		7
Werriwa	21-24	0	Both	49
Werriwa	21-24	0	Father only	14
Werriwa	21-24	0	Mother only	31
Werriwa	21-24	0	Neither	316
Werriwa	21-24	1		9
Werriwa	21-24	1	Both	227
Werriwa	21-24	1	Father only	74
Werriwa	21-24	1	Mother only	136
Werriwa	21-24	1	Neither	1539
Whitlam	0-4	0		55
Whitlam	0-4	0	Both	1218
Whitlam	0-4	0	Father only	40
Whitlam	0-4	0	Mother only	129
Whitlam	0-4	0	Neither	30
Whitlam	0-4	1		26
