CED_NAME21	Age	NeedsAssistance	Sex	persons
Maribyrnong	15-19	0	M	3800
Maribyrnong	15-19	1	F	66
Maribyrnong	15-19	1	M	153
Maribyrnong	20-24		F	182
Maribyrnong	20-24		M	204
Maribyrnong	20-24	0	F	4429
Maribyrnong	20-24	0	M	4587
Maribyrnong	20-24	1	F	79
Maribyrnong	20-24	1	M	93
Maribyrnong	25-34		F	570
Maribyrnong	25-34		M	608
Maribyrnong	25-34	0	F	11399
Maribyrnong	25-34	0	M	11019
Maribyrnong	25-34	1	F	184
Maribyrnong	25-34	1	M	179
Maribyrnong	35-44		F	491
Maribyrnong	35-44		M	461
Maribyrnong	35-44	0	F	10901
Maribyrnong	35-44	0	M	10329
Maribyrnong	35-44	1	F	178
Maribyrnong	35-44	1	M	167
Maribyrnong	45-54		F	402
Maribyrnong	45-54		M	426
Maribyrnong	45-54	0	F	10026
Maribyrnong	45-54	0	M	9440
Maribyrnong	45-54	1	F	263
Maribyrnong	45-54	1	M	248
Maribyrnong	55-64		F	307
Maribyrnong	55-64		M	342
Maribyrnong	55-64	0	F	8266
Maribyrnong	55-64	0	M	7585
Maribyrnong	55-64	1	F	482
Maribyrnong	55-64	1	M	380
Maribyrnong	65-74		F	272
Maribyrnong	65-74		M	222
Maribyrnong	65-74	0	F	6413
Maribyrnong	65-74	0	M	5606
Maribyrnong	65-74	1	F	839
Maribyrnong	65-74	1	M	612
Maribyrnong	75-84		F	222
Maribyrnong	75-84		M	183
Maribyrnong	75-84	0	F	3052
Maribyrnong	75-84	0	M	2830
Maribyrnong	75-84	1	F	1617
Maribyrnong	75-84	1	M	954
Maribyrnong	85+		F	108
Maribyrnong	85+		M	81
Maribyrnong	85+	0	F	668
Maribyrnong	85+	0	M	609
Maribyrnong	85+	1	F	1551
Maribyrnong	85+	1	M	837
McEwen	0-4		F	232
McEwen	0-4		M	247
McEwen	0-4	0	F	5322
McEwen	0-4	0	M	5682
McEwen	0-4	1	F	78
McEwen	0-4	1	M	96
McEwen	5-14		F	590
McEwen	5-14		M	568
McEwen	5-14	0	F	10878
McEwen	5-14	0	M	11187
McEwen	5-14	1	F	390
McEwen	5-14	1	M	787
McEwen	15-19		F	249
McEwen	15-19		M	244
McEwen	15-19	0	F	4557
McEwen	15-19	0	M	4850
McEwen	15-19	1	F	153
McEwen	15-19	1	M	223
McEwen	20-24		F	154
McEwen	20-24		M	212
McEwen	20-24	0	F	3792
McEwen	20-24	0	M	4130
McEwen	20-24	1	F	79
McEwen	20-24	1	M	133
McEwen	25-34		F	486
McEwen	25-34		M	466
McEwen	25-34	0	F	10084
McEwen	25-34	0	M	9131
McEwen	25-34	1	F	170
McEwen	25-34	1	M	202
McEwen	35-44		F	502
McEwen	35-44		M	503
McEwen	35-44	0	F	11592
McEwen	35-44	0	M	11006
McEwen	35-44	1	F	248
McEwen	35-44	1	M	203
McEwen	45-54		F	451
McEwen	45-54		M	472
McEwen	45-54	0	F	10350
McEwen	45-54	0	M	9734
McEwen	45-54	1	F	337
McEwen	45-54	1	M	242
McEwen	55-64		F	390
McEwen	55-64		M	420
McEwen	55-64	0	F	8183
McEwen	55-64	0	M	7840
McEwen	55-64	1	F	432
McEwen	55-64	1	M	347
McEwen	65-74		F	306
McEwen	65-74		M	311
McEwen	65-74	0	F	6038
McEwen	65-74	0	M	5541
McEwen	65-74	1	F	609
McEwen	65-74	1	M	512
McEwen	75-84		F	160
McEwen	75-84		M	193
McEwen	75-84	0	F	2238
McEwen	75-84	0	M	2411
McEwen	75-84	1	F	669
McEwen	75-84	1	M	529
McEwen	85+		F	68
McEwen	85+		M	51
McEwen	85+	0	F	344
McEwen	85+	0	M	322
McEwen	85+	1	F	662
McEwen	85+	1	M	310
Melbourne	0-4		F	239
Melbourne	0-4		M	196
Melbourne	0-4	0	F	2942
Melbourne	0-4	0	M	3013
Melbourne	0-4	1	F	11
Melbourne	0-4	1	M	38
Melbourne	5-14		F	350
Melbourne	5-14		M	358
Melbourne	5-14	0	F	4364
Melbourne	5-14	0	M	4377
Melbourne	5-14	1	F	81
Melbourne	5-14	1	M	152
Melbourne	15-19		F	288
Melbourne	15-19		M	235
Melbourne	15-19	0	F	3984
Melbourne	15-19	0	M	3157
Melbourne	15-19	1	F	50
Melbourne	15-19	1	M	59
Melbourne	20-24		F	1014
Melbourne	20-24		M	973
Melbourne	20-24	0	F	13922
Melbourne	20-24	0	M	11880
Melbourne	20-24	1	F	111
Melbourne	20-24	1	M	74
Melbourne	25-34		F	2287
Melbourne	25-34		M	2392
Melbourne	25-34	0	F	31400
Melbourne	25-34	0	M	30767
Melbourne	25-34	1	F	295
Melbourne	25-34	1	M	188
Melbourne	35-44		F	1019
Melbourne	35-44		M	1260
Melbourne	35-44	0	F	13579
Melbourne	35-44	0	M	14928
Melbourne	35-44	1	F	176
Melbourne	35-44	1	M	204
Melbourne	45-54		F	596
Melbourne	45-54		M	722
Melbourne	45-54	0	F	8068
Melbourne	45-54	0	M	8120
Melbourne	45-54	1	F	252
Melbourne	45-54	1	M	212
Melbourne	55-64		F	470
Melbourne	55-64		M	583
Melbourne	55-64	0	F	6330
Melbourne	55-64	0	M	6220
Melbourne	55-64	1	F	362
Melbourne	55-64	1	M	346
Melbourne	65-74		F	337
Melbourne	65-74		M	325
Melbourne	65-74	0	F	4509
Melbourne	65-74	0	M	4136
Melbourne	65-74	1	F	530
Melbourne	65-74	1	M	373
Melbourne	75-84		F	148
Melbourne	75-84		M	169
Melbourne	75-84	0	F	1829
Melbourne	75-84	0	M	1714
Melbourne	75-84	1	F	755
Melbourne	75-84	1	M	475
Melbourne	85+		F	90
Melbourne	85+		M	65
Melbourne	85+	0	F	338
Melbourne	85+	0	M	315
Melbourne	85+	1	F	828
Melbourne	85+	1	M	362
Menzies	0-4		F	170
Menzies	0-4		M	134
Menzies	0-4	0	F	3789
Menzies	0-4	0	M	3883
Menzies	0-4	1	F	32
Menzies	0-4	1	M	45
Menzies	5-14		F	280
Menzies	5-14		M	304
Menzies	5-14	0	F	9320
Menzies	5-14	0	M	9723
Menzies	5-14	1	F	199
Menzies	5-14	1	M	464
Menzies	15-19		F	120
Menzies	15-19		M	156
Menzies	15-19	0	F	4603
Menzies	15-19	0	M	5027
Menzies	15-19	1	F	93
Menzies	15-19	1	M	164
Menzies	20-24		F	175
Menzies	20-24		M	193
Menzies	20-24	0	F	4826
Menzies	20-24	0	M	5383
Menzies	20-24	1	F	84
Menzies	20-24	1	M	111
Menzies	25-34		F	408
Menzies	25-34		M	391
Menzies	25-34	0	F	9845
Menzies	25-34	0	M	9687
Menzies	25-34	1	F	139
Menzies	25-34	1	M	137
Menzies	35-44		F	425
Menzies	35-44		M	374
Menzies	35-44	0	F	11605
Menzies	35-44	0	M	10523
Menzies	35-44	1	F	168
Menzies	35-44	1	M	149
Menzies	45-54		F	373
Menzies	45-54		M	379
Menzies	45-54	0	F	11589
Menzies	45-54	0	M	10605
Menzies	45-54	1	F	254
Menzies	45-54	1	M	218
Menzies	55-64		F	323
Menzies	55-64		M	297
Menzies	55-64	0	F	10354
Menzies	55-64	0	M	9410
Menzies	55-64	1	F	461
Menzies	55-64	1	M	336
Menzies	65-74		F	282
Menzies	65-74		M	265
Menzies	65-74	0	F	7994
Menzies	65-74	0	M	6884
Menzies	65-74	1	F	821
Menzies	65-74	1	M	539
Menzies	75-84		F	290
Menzies	75-84		M	219
Menzies	75-84	0	F	4890
Menzies	75-84	0	M	4454
Menzies	75-84	1	F	1715
Menzies	75-84	1	M	989
Menzies	85+		F	247
Menzies	85+		M	170
Menzies	85+	0	F	1163
Menzies	85+	0	M	1129
Menzies	85+	1	F	1967
Menzies	85+	1	M	1096
Monash	0-4		F	271
Monash	0-4		M	257
Monash	0-4	0	F	3445
Monash	0-4	0	M	3559
Monash	0-4	1	F	60
Monash	0-4	1	M	74
Monash	5-14		F	624
Monash	5-14		M	644
Monash	5-14	0	F	7481
Monash	5-14	0	M	7728
Monash	5-14	1	F	292
Monash	5-14	1	M	629
Monash	15-19		F	229
Monash	15-19		M	230
Monash	15-19	0	F	3404
Monash	15-19	0	M	3407
Monash	15-19	1	F	165
Monash	15-19	1	M	220
Monash	20-24		F	163
Monash	20-24		M	198
Monash	20-24	0	F	2816
Monash	20-24	0	M	2954
Monash	20-24	1	F	106
Monash	20-24	1	M	142
Monash	25-34		F	537
Monash	25-34		M	476
Monash	25-34	0	F	7327
Monash	25-34	0	M	6664
Monash	25-34	1	F	225
Monash	25-34	1	M	269
Monash	35-44		F	576
Monash	35-44		M	580
Monash	35-44	0	F	7304
Monash	35-44	0	M	6775
Monash	35-44	1	F	290
Monash	35-44	1	M	230
Monash	45-54		F	535
Monash	45-54		M	568
Monash	45-54	0	F	8256
Monash	45-54	0	M	7588
Monash	45-54	1	F	446
Monash	45-54	1	M	335
Monash	55-64		F	651
Monash	55-64		M	633
Monash	55-64	0	F	9940
Monash	55-64	0	M	9019
Monash	55-64	1	F	673
Monash	55-64	1	M	587
Monash	65-74		F	613
Monash	65-74		M	622
Monash	65-74	0	F	9318
Monash	65-74	0	M	9051
Monash	65-74	1	F	969
Monash	65-74	1	M	838
Monash	75-84		F	387
Monash	75-84		M	351
Monash	75-84	0	F	4288
Monash	75-84	0	M	4320
Monash	75-84	1	F	1135
Monash	75-84	1	M	901
Monash	85+		F	177
Monash	85+		M	156
Monash	85+	0	F	938
Monash	85+	0	M	778
Monash	85+	1	F	1259
Monash	85+	1	M	686
Nicholls	0-4		F	296
Nicholls	0-4		M	331
Nicholls	0-4	0	F	3780
Nicholls	0-4	0	M	4057
Nicholls	0-4	1	F	63
Nicholls	0-4	1	M	78
Nicholls	5-14		F	755
Nicholls	5-14		M	823
Nicholls	5-14	0	F	8520
Nicholls	5-14	0	M	8704
Nicholls	5-14	1	F	344
Nicholls	5-14	1	M	733
Nicholls	15-19		F	299
Nicholls	15-19		M	392
Nicholls	15-19	0	F	3856
Nicholls	15-19	0	M	4276
Nicholls	15-19	1	F	135
Nicholls	15-19	1	M	244
Nicholls	20-24		F	280
Nicholls	20-24		M	347
Nicholls	20-24	0	F	3586
Nicholls	20-24	0	M	3778
Nicholls	20-24	1	F	116
Nicholls	20-24	1	M	190
Nicholls	25-34		F	699
Nicholls	25-34		M	802
Nicholls	25-34	0	F	8381
Nicholls	25-34	0	M	7967
Nicholls	25-34	1	F	232
Nicholls	25-34	1	M	278
Nicholls	35-44		F	690
Nicholls	35-44		M	720
Nicholls	35-44	0	F	8022
Nicholls	35-44	0	M	7479
Nicholls	35-44	1	F	306
Nicholls	35-44	1	M	303
Nicholls	45-54		F	629
Nicholls	45-54		M	786
Nicholls	45-54	0	F	8911
Nicholls	45-54	0	M	8634
Nicholls	45-54	1	F	535
Nicholls	45-54	1	M	451
Nicholls	55-64		F	696
Nicholls	55-64		M	768
Nicholls	55-64	0	F	9652
Nicholls	55-64	0	M	9241
Nicholls	55-64	1	F	723
Nicholls	55-64	1	M	760
Nicholls	65-74		F	608
Nicholls	65-74		M	676
Nicholls	65-74	0	F	8352
Nicholls	65-74	0	M	8233
Nicholls	65-74	1	F	939
Nicholls	65-74	1	M	966
Nicholls	75-84		F	457
Nicholls	75-84		M	468
Nicholls	75-84	0	F	4184
Nicholls	75-84	0	M	4202
Nicholls	75-84	1	F	1245
Nicholls	75-84	1	M	1032
Nicholls	85+		F	331
Nicholls	85+		M	178
Nicholls	85+	0	F	1045
Nicholls	85+	0	M	909
Nicholls	85+	1	F	1321
Nicholls	85+	1	M	699
Scullin	0-4		F	308
Scullin	0-4		M	311
Scullin	0-4	0	F	5044
Scullin	0-4	0	M	5404
Scullin	0-4	1	F	51
Scullin	0-4	1	M	109
Scullin	5-14		F	535
Scullin	5-14		M	593
Scullin	5-14	0	F	9936
Scullin	5-14	0	M	10322
Scullin	5-14	1	F	275
Scullin	5-14	1	M	575
Scullin	15-19		F	211
Scullin	15-19		M	245
Scullin	15-19	0	F	4291
Scullin	15-19	0	M	4566
Scullin	15-19	1	F	112
Scullin	15-19	1	M	180
Scullin	20-24		F	269
Scullin	20-24		M	329
Scullin	20-24	0	F	4999
Scullin	20-24	0	M	5474
Scullin	20-24	1	F	95
Scullin	20-24	1	M	161
Scullin	25-34		F	613
Scullin	25-34		M	712
Scullin	25-34	0	F	12331
Scullin	25-34	0	M	12329
Scullin	25-34	1	F	207
Scullin	25-34	1	M	243
Scullin	35-44		F	572
Scullin	35-44		M	582
Scullin	35-44	0	F	12253
Scullin	35-44	0	M	12422
Scullin	35-44	1	F	308
Scullin	35-44	1	M	291
Scullin	45-54		F	391
Scullin	45-54		M	480
Scullin	45-54	0	F	9661
Scullin	45-54	0	M	9340
Scullin	45-54	1	F	551
Scullin	45-54	1	M	487
Scullin	55-64		F	335
Scullin	55-64		M	354
Scullin	55-64	0	F	8247
Scullin	55-64	0	M	7675
Scullin	55-64	1	F	913
Scullin	55-64	1	M	717
Scullin	65-74		F	282
Scullin	65-74		M	262
Scullin	65-74	0	F	5614
Scullin	65-74	0	M	5215
Scullin	65-74	1	F	1309
Scullin	65-74	1	M	946
Scullin	75-84		F	289
Scullin	75-84		M	226
Scullin	75-84	0	F	2165
Scullin	75-84	0	M	2166
Scullin	75-84	1	F	1573
Scullin	75-84	1	M	1030
Scullin	85+		F	285
Scullin	85+		M	134
Scullin	85+	0	F	350
Scullin	85+	0	M	399
Scullin	85+	1	F	1127
Scullin	85+	1	M	628
Wannon	0-4		F	240
Wannon	0-4		M	295
Wannon	0-4	0	F	3446
Wannon	0-4	0	M	3599
Wannon	0-4	1	F	36
Wannon	0-4	1	M	59
Wannon	5-14		F	606
Wannon	5-14		M	671
Wannon	5-14	0	F	7779
Wannon	5-14	0	M	8122
Wannon	5-14	1	F	294
Wannon	5-14	1	M	565
Wannon	15-19		F	272
Wannon	15-19		M	326
Wannon	15-19	0	F	3699
Wannon	15-19	0	M	3944
Wannon	15-19	1	F	145
Wannon	15-19	1	M	216
Wannon	20-24		F	206
Wannon	20-24		M	275
Wannon	20-24	0	F	3061
Wannon	20-24	0	M	3292
Wannon	20-24	1	F	94
Wannon	20-24	1	M	148
Wannon	25-34		F	496
Wannon	25-34		M	777
Wannon	25-34	0	F	7556
Wannon	25-34	0	M	7427
Wannon	25-34	1	F	233
Wannon	25-34	1	M	268
Wannon	35-44		F	584
Wannon	35-44		M	850
Wannon	35-44	0	F	7719
Wannon	35-44	0	M	7120
Wannon	35-44	1	F	250
Wannon	35-44	1	M	252
Wannon	45-54		F	596
Wannon	45-54		M	887
Wannon	45-54	0	F	9004
Wannon	45-54	0	M	8401
Wannon	45-54	1	F	419
Wannon	45-54	1	M	395
Wannon	55-64		F	615
Wannon	55-64		M	809
Wannon	55-64	0	F	10427
Wannon	55-64	0	M	9772
Wannon	55-64	1	F	663
Wannon	55-64	1	M	612
Wannon	65-74		F	590
Wannon	65-74		M	763
Wannon	65-74	0	F	9095
Wannon	65-74	0	M	9071
Wannon	65-74	1	F	805
Wannon	65-74	1	M	816
Wannon	75-84		F	394
Wannon	75-84		M	407
Wannon	75-84	0	F	4457
Wannon	75-84	0	M	4147
Wannon	75-84	1	F	1074
Wannon	75-84	1	M	860
Wannon	85+		F	288
Wannon	85+		M	164
Wannon	85+	0	F	1107
Wannon	85+	0	M	880
Wannon	85+	1	F	1444
Wannon	85+	1	M	669
Wills	0-4		F	213
Wills	0-4		M	211
Wills	0-4	0	F	4191
Wills	0-4	0	M	4344
Wills	0-4	1	F	22
Wills	0-4	1	M	50
Wills	5-14		F	409
Wills	5-14		M	369
Wills	5-14	0	F	7031
Wills	5-14	0	M	7059
Wills	5-14	1	F	202
Wills	5-14	1	M	388
Wills	15-19		F	147
Wills	15-19		M	151
Wills	15-19	0	F	2980
Wills	15-19	0	M	3071
Wills	15-19	1	F	66
Wills	15-19	1	M	138
Wills	20-24		F	241
Wills	20-24		M	299
Wills	20-24	0	F	5501
Wills	20-24	0	M	5423
Wills	20-24	1	F	112
Wills	20-24	1	M	99
Wills	25-34		F	825
Wills	25-34		M	855
Wills	25-34	0	F	16316
Wills	25-34	0	M	15769
Wills	25-34	1	F	306
Wills	25-34	1	M	202
Wills	35-44		F	514
Wills	35-44		M	598
Wills	35-44	0	F	12362
Wills	35-44	0	M	12317
Wills	35-44	1	F	237
Wills	35-44	1	M	223
Wills	45-54		F	360
Wills	45-54		M	421
Wills	45-54	0	F	8911
Wills	45-54	0	M	8628
Wills	45-54	1	F	365
Wills	45-54	1	M	323
Wills	55-64		F	287
Wills	55-64		M	312
Wills	55-64	0	F	6746
Wills	55-64	0	M	6343
Wills	55-64	1	F	524
Wills	55-64	1	M	439
Wills	65-74		F	231
Wills	65-74		M	211
Wills	65-74	0	F	4269
Wills	65-74	0	M	3718
Wills	65-74	1	F	832
Wills	65-74	1	M	587
Wills	75-84		F	213
Wills	75-84		M	180
Wills	75-84	0	F	2252
Wills	75-84	0	M	1882
Wills	75-84	1	F	1658
Wills	75-84	1	M	899
Wills	85+		F	228
Wills	85+		M	129
Wills	85+	0	F	721
Wills	85+	0	M	572
Wills	85+	1	F	1833
Wills	85+	1	M	1009
No usual address (Vic.)	0-4		F	66
No usual address (Vic.)	0-4		M	88
No usual address (Vic.)	0-4	0	F	117
No usual address (Vic.)	0-4	0	M	129
No usual address (Vic.)	0-4	1	F	3
No usual address (Vic.)	0-4	1	M	6
No usual address (Vic.)	5-14		F	146
No usual address (Vic.)	5-14		M	152
No usual address (Vic.)	5-14	0	F	192
No usual address (Vic.)	5-14	0	M	179
No usual address (Vic.)	5-14	1	F	21
No usual address (Vic.)	5-14	1	M	37
No usual address (Vic.)	15-19		F	83
No usual address (Vic.)	15-19		M	87
No usual address (Vic.)	15-19	0	F	139
No usual address (Vic.)	15-19	0	M	129
No usual address (Vic.)	15-19	1	F	9
No usual address (Vic.)	15-19	1	M	15
No usual address (Vic.)	20-24		F	96
No usual address (Vic.)	20-24		M	120
No usual address (Vic.)	20-24	0	F	223
No usual address (Vic.)	20-24	0	M	214
No usual address (Vic.)	20-24	1	F	9
No usual address (Vic.)	20-24	1	M	20
No usual address (Vic.)	25-34		F	301
No usual address (Vic.)	25-34		M	382
No usual address (Vic.)	25-34	0	F	548
No usual address (Vic.)	25-34	0	M	527
No usual address (Vic.)	25-34	1	F	33
No usual address (Vic.)	25-34	1	M	24
No usual address (Vic.)	35-44		F	337
No usual address (Vic.)	35-44		M	519
No usual address (Vic.)	35-44	0	F	342
No usual address (Vic.)	35-44	0	M	449
No usual address (Vic.)	35-44	1	F	48
No usual address (Vic.)	35-44	1	M	42
No usual address (Vic.)	45-54		F	185
No usual address (Vic.)	45-54		M	458
No usual address (Vic.)	45-54	0	F	238
No usual address (Vic.)	45-54	0	M	397
No usual address (Vic.)	45-54	1	F	58
No usual address (Vic.)	45-54	1	M	63
No usual address (Vic.)	55-64		F	112
No usual address (Vic.)	55-64		M	283
No usual address (Vic.)	55-64	0	F	285
No usual address (Vic.)	55-64	0	M	315
No usual address (Vic.)	55-64	1	F	33
No usual address (Vic.)	55-64	1	M	46
No usual address (Vic.)	65-74		F	61
No usual address (Vic.)	65-74		M	134
No usual address (Vic.)	65-74	0	F	142
No usual address (Vic.)	65-74	0	M	232
No usual address (Vic.)	65-74	1	F	15
No usual address (Vic.)	65-74	1	M	21
No usual address (Vic.)	75-84		F	5
No usual address (Vic.)	75-84		M	25
No usual address (Vic.)	75-84	0	F	45
No usual address (Vic.)	75-84	0	M	61
No usual address (Vic.)	75-84	1	F	14
No usual address (Vic.)	75-84	1	M	12
No usual address (Vic.)	85+		F	8
No usual address (Vic.)	85+		M	8
No usual address (Vic.)	85+	0	F	9
No usual address (Vic.)	85+	0	M	3
No usual address (Vic.)	85+	1	F	7
No usual address (Vic.)	85+	1	M	4
Migratory - Offshore - Shipping (Vic.)	35-44		M	9
Migratory - Offshore - Shipping (Vic.)	35-44	0	M	4
Migratory - Offshore - Shipping (Vic.)	45-54		M	3
Migratory - Offshore - Shipping (Vic.)	55-64		F	3
Migratory - Offshore - Shipping (Vic.)	55-64		M	7
Migratory - Offshore - Shipping (Vic.)	55-64	0	M	3
Blair	0-4		F	336
Blair	0-4		M	428
Blair	0-4	0	F	5912
Blair	0-4	0	M	6243
Blair	0-4	1	F	101
Blair	0-4	1	M	147
Blair	5-14		F	863
Blair	5-14		M	924
Blair	5-14	0	F	12464
Blair	5-14	0	M	12502
Blair	5-14	1	F	653
Blair	5-14	1	M	1359
Blair	15-19		F	375
Blair	15-19		M	388
Blair	15-19	0	F	5394
Blair	15-19	0	M	5458
Blair	15-19	1	F	276
Blair	15-19	1	M	395
Blair	20-24		F	397
Blair	20-24		M	583
Blair	20-24	0	F	5429
Blair	20-24	0	M	5275
Blair	20-24	1	F	208
Blair	20-24	1	M	308
Blair	25-34		F	837
Blair	25-34		M	1275
Blair	25-34	0	F	13090
Blair	25-34	0	M	11769
Blair	25-34	1	F	415
Blair	25-34	1	M	428
Blair	35-44		F	751
Blair	35-44		M	1002
Blair	35-44	0	F	11738
Blair	35-44	0	M	11265
Blair	35-44	1	F	461
Blair	35-44	1	M	471
Blair	45-54		F	647
Blair	45-54		M	774
Blair	45-54	0	F	10597
Blair	45-54	0	M	9920
Blair	45-54	1	F	719
Blair	45-54	1	M	583
Blair	55-64		F	477
Blair	55-64		M	593
Blair	55-64	0	F	9085
Blair	55-64	0	M	8732
Blair	55-64	1	F	1010
Blair	55-64	1	M	864
Blair	65-74		F	367
Blair	65-74		M	406
Blair	65-74	0	F	6457
Blair	65-74	0	M	6078
Blair	65-74	1	F	1058
Blair	65-74	1	M	1049
Blair	75-84		F	326
Blair	75-84		M	240
Blair	75-84	0	F	2898
Blair	75-84	0	M	2693
Blair	75-84	1	F	1044
Blair	75-84	1	M	841
Blair	85+		F	208
Blair	85+		M	102
Blair	85+	0	F	585
Blair	85+	0	M	484
Blair	85+	1	F	771
Blair	85+	1	M	400
Bonner	0-4		F	131
Bonner	0-4		M	151
Bonner	0-4	0	F	4413
Bonner	0-4	0	M	4637
Bonner	0-4	1	F	44
Bonner	0-4	1	M	82
Bonner	5-14		F	358
Bonner	5-14		M	347
Bonner	5-14	0	F	10278
Bonner	5-14	0	M	10366
Bonner	5-14	1	F	289
Bonner	5-14	1	M	589
Bonner	15-19		F	168
Bonner	15-19		M	157
Bonner	15-19	0	F	4668
Bonner	15-19	0	M	4973
Bonner	15-19	1	F	127
Bonner	15-19	1	M	197
Bonner	20-24		F	172
Bonner	20-24		M	227
Bonner	20-24	0	F	4445
Bonner	20-24	0	M	4718
Bonner	20-24	1	F	93
Bonner	20-24	1	M	148
Bonner	25-34		F	400
Bonner	25-34		M	464
Bonner	25-34	0	F	9752
Bonner	25-34	0	M	9183
Bonner	25-34	1	F	192
Bonner	25-34	1	M	191
Bonner	35-44		F	417
Bonner	35-44		M	451
Bonner	35-44	0	F	12176
Bonner	35-44	0	M	11052
Bonner	35-44	1	F	194
Bonner	35-44	1	M	177
Bonner	45-54		F	340
Bonner	45-54		M	400
Bonner	45-54	0	F	11132
Bonner	45-54	0	M	10520
Bonner	45-54	1	F	321
Bonner	45-54	1	M	254
Bonner	55-64		F	283
Bonner	55-64		M	308
Bonner	55-64	0	F	8748
Bonner	55-64	0	M	8130
Bonner	55-64	1	F	411
Bonner	55-64	1	M	336
Bonner	65-74		F	232
Bonner	65-74		M	247
Bonner	65-74	0	F	6440
Bonner	65-74	0	M	5640
Bonner	65-74	1	F	625
Bonner	65-74	1	M	577
Bonner	75-84		F	209
Bonner	75-84		M	163
Bonner	75-84	0	F	3258
Bonner	75-84	0	M	2796
Bonner	75-84	1	F	1002
Bonner	75-84	1	M	700
Bonner	85+		F	185
Bonner	85+		M	107
Bonner	85+	0	F	830
Bonner	85+	0	M	607
Bonner	85+	1	F	1127
Bonner	85+	1	M	536
Bowman	0-4		F	159
Bowman	0-4		M	158
Bowman	0-4	0	F	3780
Bowman	0-4	0	M	3944
Bowman	0-4	1	F	51
Bowman	0-4	1	M	90
Bowman	5-14		F	350
Bowman	5-14		M	405
Bowman	5-14	0	F	8915
Bowman	5-14	0	M	9280
Bowman	5-14	1	F	434
Bowman	5-14	1	M	813
Bowman	15-19		F	132
Bowman	15-19		M	170
Bowman	15-19	0	F	4546
Bowman	15-19	0	M	4841
Bowman	15-19	1	F	149
Bowman	15-19	1	M	267
Bowman	20-24		F	145
Bowman	20-24		M	168
Bowman	20-24	0	F	3544
Bowman	20-24	0	M	4050
Bowman	20-24	1	F	110
Bowman	20-24	1	M	166
Bowman	25-34		F	326
Bowman	25-34		M	345
Bowman	25-34	0	F	7747
Bowman	25-34	0	M	7201
Bowman	25-34	1	F	217
Bowman	25-34	1	M	252
Bowman	35-44		F	369
Bowman	35-44		M	348
Bowman	35-44	0	F	9597
Bowman	35-44	0	M	8756
Bowman	35-44	1	F	259
Bowman	35-44	1	M	229
Bowman	45-54		F	378
Bowman	45-54		M	452
Bowman	45-54	0	F	10664
Bowman	45-54	0	M	9570
Bowman	45-54	1	F	404
Bowman	45-54	1	M	312
Bowman	55-64		F	380
Bowman	55-64		M	414
Bowman	55-64	0	F	10434
Bowman	55-64	0	M	9433
Bowman	55-64	1	F	625
Bowman	55-64	1	M	576
Bowman	65-74		F	346
Bowman	65-74		M	378
Bowman	65-74	0	F	8775
Bowman	65-74	0	M	7845
Bowman	65-74	1	F	844
Bowman	65-74	1	M	858
Bowman	75-84		F	268
Bowman	75-84		M	239
Bowman	75-84	0	F	4115
Bowman	75-84	0	M	3773
Bowman	75-84	1	F	1137
Bowman	75-84	1	M	921
Bowman	85+		F	218
Bowman	85+		M	125
Bowman	85+	0	F	821
Bowman	85+	0	M	756
Bowman	85+	1	F	1279
Bowman	85+	1	M	592
Brisbane	0-4		F	142
Brisbane	0-4		M	138
Brisbane	0-4	0	F	3607
Brisbane	0-4	0	M	3680
Brisbane	0-4	1	F	31
Brisbane	0-4	1	M	50
Brisbane	5-14		F	240
Brisbane	5-14		M	265
Brisbane	5-14	0	F	7334
Brisbane	5-14	0	M	7241
Brisbane	5-14	1	F	156
Brisbane	5-14	1	M	258
Brisbane	15-19		F	175
Brisbane	15-19		M	148
Brisbane	15-19	0	F	4491
Brisbane	15-19	0	M	4287
Brisbane	15-19	1	F	71
Brisbane	15-19	1	M	91
Brisbane	20-24		F	529
Brisbane	20-24		M	473
Brisbane	20-24	0	F	9460
Brisbane	20-24	0	M	8189
Brisbane	20-24	1	F	128
Brisbane	20-24	1	M	106
Brisbane	25-34		F	1221
Brisbane	25-34		M	1454
Brisbane	25-34	0	F	20063
Brisbane	25-34	0	M	19850
Brisbane	25-34	1	F	202
Brisbane	25-34	1	M	192
Brisbane	35-44		F	699
Brisbane	35-44		M	902
Brisbane	35-44	0	F	12895
Brisbane	35-44	0	M	13602
Brisbane	35-44	1	F	217
Brisbane	35-44	1	M	222
Brisbane	45-54		F	442
Brisbane	45-54		M	686
Brisbane	45-54	0	F	10947
Brisbane	45-54	0	M	10936
Brisbane	45-54	1	F	275
Brisbane	45-54	1	M	301
Brisbane	55-64		F	404
Brisbane	55-64		M	499
Brisbane	55-64	0	F	7949
Brisbane	55-64	0	M	8072
Brisbane	55-64	1	F	308
Brisbane	55-64	1	M	290
Brisbane	65-74		F	273
Brisbane	65-74		M	324
Brisbane	65-74	0	F	5073
Brisbane	65-74	0	M	4888
Brisbane	65-74	1	F	396
Brisbane	65-74	1	M	378
Brisbane	75-84		F	176
Brisbane	75-84		M	183
Brisbane	75-84	0	F	2256
Brisbane	75-84	0	M	2041
Brisbane	75-84	1	F	616
Brisbane	75-84	1	M	453
Brisbane	85+		F	116
Brisbane	85+		M	76
Brisbane	85+	0	F	574
Brisbane	85+	0	M	375
Brisbane	85+	1	F	774
Brisbane	85+	1	M	357
