CED_NAME21	CoupleFamily	HasChild	HasChildUnder15	MortgageRepayment.min	families_in_occupied_private_dwellings_being_purchased
Newcastle	1	0	0	26400	312
Newcastle	1	0	0	28800	234
Newcastle	1	0	0	31200	412
Newcastle	1	0	0	36000	472
Newcastle	1	0	0	48000	197
Newcastle	1	0	0	60000	124
Newcastle	1	1	0	0	128
Newcastle	1	1	0	1800	31
Newcastle	1	1	0	3600	51
Newcastle	1	1	0	5400	31
Newcastle	1	1	0	7200	76
Newcastle	1	1	0	9600	117
Newcastle	1	1	0	12000	125
Newcastle	1	1	0	14400	196
Newcastle	1	1	0	16800	165
Newcastle	1	1	0	19200	204
Newcastle	1	1	0	21600	133
Newcastle	1	1	0	24000	279
Newcastle	1	1	0	26400	118
Newcastle	1	1	0	28800	62
Newcastle	1	1	0	31200	197
Newcastle	1	1	0	36000	269
Newcastle	1	1	0	48000	139
Newcastle	1	1	0	60000	90
Newcastle	1	1	1	0	136
Newcastle	1	1	1	1800	28
Newcastle	1	1	1	3600	50
Newcastle	1	1	1	5400	56
Newcastle	1	1	1	7200	97
Newcastle	1	1	1	9600	143
Newcastle	1	1	1	12000	236
Newcastle	1	1	1	14400	358
Newcastle	1	1	1	16800	428
Newcastle	1	1	1	19200	600
Newcastle	1	1	1	21600	552
Newcastle	1	1	1	24000	976
Newcastle	1	1	1	26400	568
Newcastle	1	1	1	28800	437
Newcastle	1	1	1	31200	972
Newcastle	1	1	1	36000	1045
Newcastle	1	1	1	48000	422
Newcastle	1	1	1	60000	340
North Sydney		1	1	0	13
North Sydney		1	1	7200	3
North Sydney		1	1	9600	6
North Sydney		1	1	14400	4
North Sydney		1	1	21600	8
North Sydney		1	1	24000	11
North Sydney		1	1	26400	3
North Sydney		1	1	28800	10
North Sydney		1	1	31200	9
North Sydney		1	1	36000	14
North Sydney		1	1	60000	19
North Sydney	0	1	0	0	40
North Sydney	0	1	0	1800	7
North Sydney	0	1	0	3600	11
North Sydney	0	1	0	5400	7
North Sydney	0	1	0	7200	17
North Sydney	0	1	0	9600	17
North Sydney	0	1	0	12000	27
North Sydney	0	1	0	14400	26
North Sydney	0	1	0	16800	27
North Sydney	0	1	0	19200	32
North Sydney	0	1	0	21600	15
North Sydney	0	1	0	24000	53
North Sydney	0	1	0	26400	15
North Sydney	0	1	0	28800	25
North Sydney	0	1	0	31200	43
North Sydney	0	1	0	36000	97
North Sydney	0	1	0	48000	43
North Sydney	0	1	0	60000	113
North Sydney	0	1	1	0	22
North Sydney	0	1	1	3600	12
North Sydney	0	1	1	5400	4
North Sydney	0	1	1	7200	5
North Sydney	0	1	1	9600	4
North Sydney	0	1	1	12000	21
North Sydney	0	1	1	14400	15
North Sydney	0	1	1	16800	11
North Sydney	0	1	1	19200	22
North Sydney	0	1	1	21600	17
North Sydney	0	1	1	24000	56
North Sydney	0	1	1	26400	23
North Sydney	0	1	1	28800	33
North Sydney	0	1	1	31200	45
North Sydney	0	1	1	36000	118
North Sydney	0	1	1	48000	79
North Sydney	0	1	1	60000	141
North Sydney	1	0	0	0	251
North Sydney	1	0	0	1800	32
North Sydney	1	0	0	3600	37
North Sydney	1	0	0	5400	38
North Sydney	1	0	0	7200	37
North Sydney	1	0	0	9600	58
North Sydney	1	0	0	12000	109
North Sydney	1	0	0	14400	81
North Sydney	1	0	0	16800	100
North Sydney	1	0	0	19200	114
North Sydney	1	0	0	21600	108
North Sydney	1	0	0	24000	245
North Sydney	1	0	0	26400	179
North Sydney	1	0	0	28800	178
North Sydney	1	0	0	31200	305
North Sydney	1	0	0	36000	745
North Sydney	1	0	0	48000	456
North Sydney	1	0	0	60000	785
North Sydney	1	1	0	0	131
North Sydney	1	1	0	1800	21
North Sydney	1	1	0	3600	20
North Sydney	1	1	0	5400	26
North Sydney	1	1	0	7200	38
North Sydney	1	1	0	9600	43
North Sydney	1	1	0	12000	59
North Sydney	1	1	0	14400	60
North Sydney	1	1	0	16800	49
North Sydney	1	1	0	19200	39
North Sydney	1	1	0	21600	48
North Sydney	1	1	0	24000	131
North Sydney	1	1	0	26400	62
North Sydney	1	1	0	28800	67
North Sydney	1	1	0	31200	102
North Sydney	1	1	0	36000	294
North Sydney	1	1	0	48000	281
North Sydney	1	1	0	60000	549
North Sydney	1	1	1	0	239
North Sydney	1	1	1	1800	16
North Sydney	1	1	1	3600	25
North Sydney	1	1	1	5400	26
North Sydney	1	1	1	7200	41
North Sydney	1	1	1	9600	42
North Sydney	1	1	1	12000	84
North Sydney	1	1	1	14400	106
North Sydney	1	1	1	16800	88
North Sydney	1	1	1	19200	108
North Sydney	1	1	1	21600	95
North Sydney	1	1	1	24000	304
North Sydney	1	1	1	26400	124
North Sydney	1	1	1	28800	201
North Sydney	1	1	1	31200	335
North Sydney	1	1	1	36000	1069
North Sydney	1	1	1	48000	970
North Sydney	1	1	1	60000	2573
Page		1	1	0	9
Page		1	1	3600	8
Page		1	1	5400	8
Page		1	1	7200	14
Page		1	1	9600	4
Page		1	1	12000	9
Page		1	1	14400	13
Page		1	1	16800	16
Page		1	1	19200	10
Page		1	1	21600	3
Page		1	1	24000	7
Page	0	1	0	0	43
Page	0	1	0	1800	26
Page	0	1	0	3600	41
Page	0	1	0	5400	43
Page	0	1	0	7200	89
Page	0	1	0	9600	115
Page	0	1	0	12000	126
Page	0	1	0	14400	155
Page	0	1	0	16800	79
Page	0	1	0	19200	97
Page	0	1	0	21600	58
Page	0	1	0	24000	71
Page	0	1	0	26400	11
Page	0	1	0	28800	7
Page	0	1	0	31200	25
Page	0	1	0	36000	30
Page	0	1	0	48000	8
Page	0	1	0	60000	9
Page	0	1	1	0	34
Page	0	1	1	1800	8
Page	0	1	1	3600	29
Page	0	1	1	5400	30
Page	0	1	1	7200	58
Page	0	1	1	9600	85
Page	0	1	1	12000	143
Page	0	1	1	14400	178
Page	0	1	1	16800	143
Page	0	1	1	19200	119
Page	0	1	1	21600	82
Page	0	1	1	24000	81
Page	0	1	1	26400	30
Page	0	1	1	28800	9
Page	0	1	1	31200	34
Page	0	1	1	36000	47
Page	0	1	1	48000	12
Page	0	1	1	60000	8
Page	1	0	0	0	254
Page	1	0	0	1800	74
Page	1	0	0	3600	168
Page	1	0	0	5400	186
Page	1	0	0	7200	289
Page	1	0	0	9600	413
Page	1	0	0	12000	449
Page	1	0	0	14400	570
Page	1	0	0	16800	399
Page	1	0	0	19200	477
Page	1	0	0	21600	263
Page	1	0	0	24000	473
Page	1	0	0	26400	209
Page	1	0	0	28800	108
Page	1	0	0	31200	260
Page	1	0	0	36000	241
Page	1	0	0	48000	95
Page	1	0	0	60000	82
Page	1	1	0	0	96
Page	1	1	0	1800	27
Page	1	1	0	3600	55
Page	1	1	0	5400	52
Page	1	1	0	7200	121
Page	1	1	0	9600	173
Page	1	1	0	12000	189
Page	1	1	0	14400	216
Page	1	1	0	16800	182
Page	1	1	0	19200	236
Page	1	1	0	21600	133
Page	1	1	0	24000	236
Page	1	1	0	26400	70
Page	1	1	0	28800	37
Page	1	1	0	31200	147
Page	1	1	0	36000	114
Page	1	1	0	48000	46
Page	1	1	0	60000	41
Page	1	1	1	0	97
Page	1	1	1	1800	35
Page	1	1	1	3600	64
Page	1	1	1	5400	76
Page	1	1	1	7200	157
Page	1	1	1	9600	269
Page	1	1	1	12000	435
Page	1	1	1	14400	678
Page	1	1	1	16800	638
Page	1	1	1	19200	774
Page	1	1	1	21600	572
Page	1	1	1	24000	734
Page	1	1	1	26400	340
Page	1	1	1	28800	176
Page	1	1	1	31200	427
Page	1	1	1	36000	407
Page	1	1	1	48000	122
Page	1	1	1	60000	97
Parkes		1	1	0	7
Parkes		1	1	3600	13
Parkes		1	1	5400	9
Parkes		1	1	7200	8
Parkes		1	1	9600	14
Parkes		1	1	12000	13
Parkes		1	1	14400	16
Parkes		1	1	16800	10
Parkes		1	1	19200	9
Parkes		1	1	24000	4
Parkes		1	1	60000	5
Parkes	0	1	0	0	37
Parkes	0	1	0	1800	15
Parkes	0	1	0	3600	58
Parkes	0	1	0	5400	49
Parkes	0	1	0	7200	67
Parkes	0	1	0	9600	65
Parkes	0	1	0	12000	86
Parkes	0	1	0	14400	74
Parkes	0	1	0	16800	39
Parkes	0	1	0	19200	31
Parkes	0	1	0	21600	24
Parkes	0	1	0	24000	31
Parkes	0	1	0	26400	7
Parkes	0	1	0	28800	4
Parkes	0	1	0	31200	15
Parkes	0	1	0	36000	12
Parkes	0	1	0	48000	11
Parkes	0	1	0	60000	5
Parkes	0	1	1	0	33
Parkes	0	1	1	1800	24
Parkes	0	1	1	3600	47
Parkes	0	1	1	5400	55
Parkes	0	1	1	7200	96
Parkes	0	1	1	9600	110
Parkes	0	1	1	12000	126
Parkes	0	1	1	14400	118
Parkes	0	1	1	16800	86
Parkes	0	1	1	19200	75
Parkes	0	1	1	21600	43
Parkes	0	1	1	24000	34
Parkes	0	1	1	26400	17
Parkes	0	1	1	28800	3
Parkes	0	1	1	31200	22
Parkes	0	1	1	36000	17
Parkes	0	1	1	48000	8
Parkes	0	1	1	60000	11
Parkes	1	0	0	0	301
Parkes	1	0	0	1800	72
Parkes	1	0	0	3600	167
Parkes	1	0	0	5400	160
Parkes	1	0	0	7200	301
Parkes	1	0	0	9600	358
Parkes	1	0	0	12000	368
Parkes	1	0	0	14400	425
Parkes	1	0	0	16800	344
Parkes	1	0	0	19200	312
Parkes	1	0	0	21600	155
Parkes	1	0	0	24000	291
Parkes	1	0	0	26400	65
Parkes	1	0	0	28800	53
Parkes	1	0	0	31200	153
Parkes	1	0	0	36000	160
Parkes	1	0	0	48000	50
Parkes	1	0	0	60000	56
Parkes	1	1	0	0	106
Parkes	1	1	0	1800	21
Parkes	1	1	0	3600	49
Parkes	1	1	0	5400	69
Parkes	1	1	0	7200	101
Parkes	1	1	0	9600	138
Parkes	1	1	0	12000	171
Parkes	1	1	0	14400	186
Parkes	1	1	0	16800	156
Parkes	1	1	0	19200	160
Parkes	1	1	0	21600	72
Parkes	1	1	0	24000	137
Parkes	1	1	0	26400	40
Parkes	1	1	0	28800	35
Parkes	1	1	0	31200	58
Parkes	1	1	0	36000	66
Parkes	1	1	0	48000	40
Parkes	1	1	0	60000	38
Parkes	1	1	1	0	195
Parkes	1	1	1	1800	33
Parkes	1	1	1	3600	84
Parkes	1	1	1	5400	137
Parkes	1	1	1	7200	303
Parkes	1	1	1	9600	440
Parkes	1	1	1	12000	537
Parkes	1	1	1	14400	608
Parkes	1	1	1	16800	545
Parkes	1	1	1	19200	591
Parkes	1	1	1	21600	355
Parkes	1	1	1	24000	518
Parkes	1	1	1	26400	191
Parkes	1	1	1	28800	105
Parkes	1	1	1	31200	284
Parkes	1	1	1	36000	269
Parkes	1	1	1	48000	106
Parkes	1	1	1	60000	106
Parramatta		1	1	5400	4
Parramatta		1	1	7200	6
Parramatta		1	1	9600	6
Parramatta		1	1	12000	5
Parramatta		1	1	14400	13
Parramatta		1	1	16800	14
Parramatta		1	1	19200	14
Parramatta		1	1	21600	5
Parramatta		1	1	24000	17
Parramatta		1	1	26400	4
Parramatta		1	1	28800	3
Parramatta		1	1	31200	10
Parramatta		1	1	36000	19
Parramatta		1	1	48000	11
Parramatta	0	1	0	0	65
Parramatta	0	1	0	1800	11
Parramatta	0	1	0	3600	19
Parramatta	0	1	0	5400	17
Parramatta	0	1	0	7200	28
Parramatta	0	1	0	9600	35
Parramatta	0	1	0	12000	57
Parramatta	0	1	0	14400	63
Parramatta	0	1	0	16800	62
Parramatta	0	1	0	19200	65
Parramatta	0	1	0	21600	57
Parramatta	0	1	0	24000	115
Parramatta	0	1	0	26400	35
Parramatta	0	1	0	28800	41
Parramatta	0	1	0	31200	70
Parramatta	0	1	0	36000	92
Parramatta	0	1	0	48000	52
Parramatta	0	1	0	60000	43
Parramatta	0	1	1	0	25
Parramatta	0	1	1	1800	6
Parramatta	0	1	1	3600	5
Parramatta	0	1	1	5400	9
Parramatta	0	1	1	7200	8
Parramatta	0	1	1	9600	14
Parramatta	0	1	1	12000	20
Parramatta	0	1	1	14400	38
Parramatta	0	1	1	16800	32
Parramatta	0	1	1	19200	47
Parramatta	0	1	1	21600	42
Parramatta	0	1	1	24000	95
Parramatta	0	1	1	26400	30
Parramatta	0	1	1	28800	37
Parramatta	0	1	1	31200	62
Parramatta	0	1	1	36000	82
Parramatta	0	1	1	48000	44
Parramatta	0	1	1	60000	24
Parramatta	1	0	0	0	180
Parramatta	1	0	0	1800	33
Parramatta	1	0	0	3600	37
Parramatta	1	0	0	5400	44
Parramatta	1	0	0	7200	67
Parramatta	1	0	0	9600	102
Parramatta	1	0	0	12000	111
Parramatta	1	0	0	14400	180
Parramatta	1	0	0	16800	201
Parramatta	1	0	0	19200	287
Parramatta	1	0	0	21600	248
Parramatta	1	0	0	24000	466
Parramatta	1	0	0	26400	242
Parramatta	1	0	0	28800	254
Parramatta	1	0	0	31200	331
Parramatta	1	0	0	36000	552
Parramatta	1	0	0	48000	226
Parramatta	1	0	0	60000	197
Parramatta	1	1	0	0	188
Parramatta	1	1	0	1800	22
Parramatta	1	1	0	3600	42
Parramatta	1	1	0	5400	45
Parramatta	1	1	0	7200	64
Parramatta	1	1	0	9600	98
Parramatta	1	1	0	12000	102
Parramatta	1	1	0	14400	157
Parramatta	1	1	0	16800	144
Parramatta	1	1	0	19200	162
Parramatta	1	1	0	21600	118
Parramatta	1	1	0	24000	333
Parramatta	1	1	0	26400	98
Parramatta	1	1	0	28800	127
Parramatta	1	1	0	31200	206
Parramatta	1	1	0	36000	416
Parramatta	1	1	0	48000	218
Parramatta	1	1	0	60000	164
Parramatta	1	1	1	0	226
Parramatta	1	1	1	1800	29
Parramatta	1	1	1	3600	40
Parramatta	1	1	1	5400	29
Parramatta	1	1	1	7200	65
Parramatta	1	1	1	9600	114
Parramatta	1	1	1	12000	145
Parramatta	1	1	1	14400	222
Parramatta	1	1	1	16800	268
Parramatta	1	1	1	19200	403
Parramatta	1	1	1	21600	435
Parramatta	1	1	1	24000	881
Parramatta	1	1	1	26400	518
Parramatta	1	1	1	28800	515
Parramatta	1	1	1	31200	790
Parramatta	1	1	1	36000	1456
Parramatta	1	1	1	48000	650
Parramatta	1	1	1	60000	561
Paterson		1	1	0	10
Paterson		1	1	1800	3
Paterson		1	1	5400	7
Paterson		1	1	7200	4
Paterson		1	1	9600	10
Paterson		1	1	12000	13
Paterson		1	1	14400	19
Paterson		1	1	16800	18
Paterson		1	1	19200	9
Paterson		1	1	21600	5
Paterson		1	1	24000	19
Paterson		1	1	26400	4
Paterson		1	1	28800	3
Paterson		1	1	31200	10
Paterson		1	1	36000	3
Paterson	0	1	0	0	32
Paterson	0	1	0	1800	14
Paterson	0	1	0	3600	44
Paterson	0	1	0	5400	34
Paterson	0	1	0	7200	76
Paterson	0	1	0	9600	81
Paterson	0	1	0	12000	114
Paterson	0	1	0	14400	113
Paterson	0	1	0	16800	116
Paterson	0	1	0	19200	120
Paterson	0	1	0	21600	72
Paterson	0	1	0	24000	92
Paterson	0	1	0	26400	29
Paterson	0	1	0	28800	13
Paterson	0	1	0	31200	44
Paterson	0	1	0	36000	39
Paterson	0	1	0	48000	14
Paterson	0	1	0	60000	9
Paterson	0	1	1	0	28
Paterson	0	1	1	1800	5
Paterson	0	1	1	3600	12
Paterson	0	1	1	5400	20
Paterson	0	1	1	7200	56
Paterson	0	1	1	9600	79
Paterson	0	1	1	12000	91
Paterson	0	1	1	14400	170
Paterson	0	1	1	16800	151
Paterson	0	1	1	19200	165
Paterson	0	1	1	21600	103
Paterson	0	1	1	24000	110
Paterson	0	1	1	26400	47
Paterson	0	1	1	28800	22
Paterson	0	1	1	31200	61
Paterson	0	1	1	36000	60
Paterson	0	1	1	48000	13
Paterson	0	1	1	60000	9
Paterson	1	0	0	0	215
Paterson	1	0	0	1800	79
Paterson	1	0	0	3600	133
Paterson	1	0	0	5400	118
Paterson	1	0	0	7200	212
Paterson	1	0	0	9600	253
Paterson	1	0	0	12000	347
Paterson	1	0	0	14400	479
Paterson	1	0	0	16800	501
Paterson	1	0	0	19200	661
Paterson	1	0	0	21600	448
Paterson	1	0	0	24000	684
Paterson	1	0	0	26400	271
Paterson	1	0	0	28800	183
Paterson	1	0	0	31200	396
Paterson	1	0	0	36000	377
Paterson	1	0	0	48000	122
Paterson	1	0	0	60000	78
Paterson	1	1	0	0	85
Paterson	1	1	0	1800	43
Paterson	1	1	0	3600	62
Paterson	1	1	0	5400	62
Paterson	1	1	0	7200	114
Paterson	1	1	0	9600	164
Paterson	1	1	0	12000	208
Paterson	1	1	0	14400	287
Paterson	1	1	0	16800	258
Paterson	1	1	0	19200	285
Paterson	1	1	0	21600	191
Paterson	1	1	0	24000	358
Paterson	1	1	0	26400	118
Paterson	1	1	0	28800	83
Paterson	1	1	0	31200	238
Paterson	1	1	0	36000	225
Paterson	1	1	0	48000	89
Paterson	1	1	0	60000	66
Paterson	1	1	1	0	109
Paterson	1	1	1	1800	32
Paterson	1	1	1	3600	52
Paterson	1	1	1	5400	43
Paterson	1	1	1	7200	99
Paterson	1	1	1	9600	189
Paterson	1	1	1	12000	383
Paterson	1	1	1	14400	657
Paterson	1	1	1	16800	728
Paterson	1	1	1	19200	989
Paterson	1	1	1	21600	835
Paterson	1	1	1	24000	1174
Paterson	1	1	1	26400	622
Paterson	1	1	1	28800	380
Paterson	1	1	1	31200	767
Paterson	1	1	1	36000	717
Paterson	1	1	1	48000	203
Paterson	1	1	1	60000	131
Reid		1	1	0	16
Reid		1	1	3600	4
Reid		1	1	5400	3
Reid		1	1	9600	9
Reid		1	1	12000	6
Reid		1	1	14400	6
Reid		1	1	19200	16
Reid		1	1	21600	13
Reid		1	1	24000	18
Reid		1	1	26400	11
Reid		1	1	28800	8
Reid		1	1	31200	10
Reid		1	1	36000	28
Reid		1	1	48000	5
Reid		1	1	60000	13
Reid	0	1	0	0	65
Reid	0	1	0	1800	10
Reid	0	1	0	3600	25
Reid	0	1	0	5400	11
Reid	0	1	0	7200	25
Reid	0	1	0	9600	36
Reid	0	1	0	12000	41
Reid	0	1	0	14400	40
Reid	0	1	0	16800	49
Reid	0	1	0	19200	60
Reid	0	1	0	21600	53
Reid	0	1	0	24000	113
Reid	0	1	0	26400	47
Reid	0	1	0	28800	44
Reid	0	1	0	31200	79
Reid	0	1	0	36000	130
Reid	0	1	0	48000	76
Reid	0	1	0	60000	90
Reid	0	1	1	0	32
Reid	0	1	1	3600	9
Reid	0	1	1	5400	4
Reid	0	1	1	7200	15
Reid	0	1	1	9600	16
Reid	0	1	1	12000	18
Reid	0	1	1	14400	25
Reid	0	1	1	16800	17
Reid	0	1	1	19200	31
Reid	0	1	1	21600	22
Reid	0	1	1	24000	73
Reid	0	1	1	26400	29
Reid	0	1	1	28800	37
Reid	0	1	1	31200	60
Reid	0	1	1	36000	108
Reid	0	1	1	48000	73
Reid	0	1	1	60000	82
Reid	1	0	0	0	226
Reid	1	0	0	1800	44
Reid	1	0	0	3600	39
Reid	1	0	0	5400	42
Reid	1	0	0	7200	66
Reid	1	0	0	9600	87
Reid	1	0	0	12000	124
Reid	1	0	0	14400	168
Reid	1	0	0	16800	180
Reid	1	0	0	19200	236
Reid	1	0	0	21600	240
Reid	1	0	0	24000	551
Reid	1	0	0	26400	336
Reid	1	0	0	28800	379
Reid	1	0	0	31200	547
Reid	1	0	0	36000	877
Reid	1	0	0	48000	400
Reid	1	0	0	60000	535
Reid	1	1	0	0	211
Reid	1	1	0	1800	33
Reid	1	1	0	3600	38
Reid	1	1	0	5400	41
Reid	1	1	0	7200	57
Reid	1	1	0	9600	64
Reid	1	1	0	12000	94
Reid	1	1	0	14400	101
Reid	1	1	0	16800	107
Reid	1	1	0	19200	99
Reid	1	1	0	21600	78
Reid	1	1	0	24000	256
Reid	1	1	0	26400	95
Reid	1	1	0	28800	116
Reid	1	1	0	31200	173
Reid	1	1	0	36000	418
Reid	1	1	0	48000	305
Reid	1	1	0	60000	431
Reid	1	1	1	0	217
Reid	1	1	1	1800	24
Reid	1	1	1	3600	37
Reid	1	1	1	5400	34
Reid	1	1	1	7200	62
Reid	1	1	1	9600	75
Reid	1	1	1	12000	116
Reid	1	1	1	14400	135
Reid	1	1	1	16800	146
Reid	1	1	1	19200	170
Reid	1	1	1	21600	215
Reid	1	1	1	24000	578
Reid	1	1	1	26400	318
Reid	1	1	1	28800	403
Reid	1	1	1	31200	543
Reid	1	1	1	36000	1312
Reid	1	1	1	48000	900
Reid	1	1	1	60000	1481
Richmond		1	1	0	9
Richmond		1	1	5400	4
Richmond		1	1	7200	4
Richmond		1	1	9600	9
Richmond		1	1	12000	10
Richmond		1	1	14400	9
Richmond		1	1	16800	8
Richmond		1	1	19200	8
Richmond		1	1	24000	10
Richmond		1	1	28800	4
Richmond		1	1	31200	10
Richmond		1	1	36000	11
Richmond	0	1	0	0	39
Richmond	0	1	0	1800	18
Richmond	0	1	0	3600	39
Richmond	0	1	0	5400	10
Richmond	0	1	0	7200	58
Richmond	0	1	0	9600	61
Richmond	0	1	0	12000	93
Richmond	0	1	0	14400	107
Richmond	0	1	0	16800	73
Richmond	0	1	0	19200	93
Richmond	0	1	0	21600	68
Richmond	0	1	0	24000	108
Richmond	0	1	0	26400	32
Richmond	0	1	0	28800	15
Richmond	0	1	0	31200	65
Richmond	0	1	0	36000	48
Richmond	0	1	0	48000	17
Richmond	0	1	0	60000	17
Richmond	0	1	1	0	46
Richmond	0	1	1	1800	5
Richmond	0	1	1	3600	18
Richmond	0	1	1	5400	21
Richmond	0	1	1	7200	34
Richmond	0	1	1	9600	54
Richmond	0	1	1	12000	65
Richmond	0	1	1	14400	109
Richmond	0	1	1	16800	98
Richmond	0	1	1	19200	112
Richmond	0	1	1	21600	57
Richmond	0	1	1	24000	118
Richmond	0	1	1	26400	67
Richmond	0	1	1	28800	24
Richmond	0	1	1	31200	74
Richmond	0	1	1	36000	84
Richmond	0	1	1	48000	23
Richmond	0	1	1	60000	31
Richmond	1	0	0	0	267
Richmond	1	0	0	1800	98
Richmond	1	0	0	3600	134
Richmond	1	0	0	5400	99
Richmond	1	0	0	7200	185
Richmond	1	0	0	9600	225
Richmond	1	0	0	12000	240
Richmond	1	0	0	14400	290
Richmond	1	0	0	16800	261
Richmond	1	0	0	19200	380
Richmond	1	0	0	21600	264
Richmond	1	0	0	24000	476
Richmond	1	0	0	26400	192
Richmond	1	0	0	28800	169
Richmond	1	0	0	31200	364
Richmond	1	0	0	36000	472
Richmond	1	0	0	48000	186
Richmond	1	0	0	60000	175
Richmond	1	1	0	0	98
Richmond	1	1	0	1800	22
Richmond	1	1	0	3600	46
Richmond	1	1	0	5400	37
Richmond	1	1	0	7200	61
Richmond	1	1	0	9600	100
Richmond	1	1	0	12000	112
Richmond	1	1	0	14400	154
Richmond	1	1	0	16800	144
Richmond	1	1	0	19200	176
Richmond	1	1	0	21600	132
Richmond	1	1	0	24000	260
Richmond	1	1	0	26400	96
Richmond	1	1	0	28800	62
Richmond	1	1	0	31200	185
Richmond	1	1	0	36000	257
Richmond	1	1	0	48000	108
Richmond	1	1	0	60000	83
Richmond	1	1	1	0	111
Richmond	1	1	1	1800	24
Richmond	1	1	1	3600	40
Richmond	1	1	1	5400	35
Richmond	1	1	1	7200	85
Richmond	1	1	1	9600	139
Richmond	1	1	1	12000	179
Richmond	1	1	1	14400	311
Richmond	1	1	1	16800	372
Richmond	1	1	1	19200	475
Richmond	1	1	1	21600	485
Richmond	1	1	1	24000	804
Richmond	1	1	1	26400	439
Richmond	1	1	1	28800	308
Richmond	1	1	1	31200	839
Richmond	1	1	1	36000	918
Richmond	1	1	1	48000	330
Richmond	1	1	1	60000	283
Riverina		1	1	0	8
Riverina		1	1	1800	3
Riverina		1	1	3600	3
Riverina		1	1	5400	3
Riverina		1	1	7200	11
Riverina		1	1	9600	3
Riverina		1	1	12000	12
Riverina		1	1	14400	18
Riverina		1	1	16800	7
Riverina		1	1	19200	7
Riverina		1	1	21600	3
Riverina		1	1	24000	3
Riverina		1	1	31200	7
Riverina	0	1	0	0	39
Riverina	0	1	0	1800	29
Riverina	0	1	0	3600	46
Riverina	0	1	0	5400	44
Riverina	0	1	0	7200	74
Riverina	0	1	0	9600	100
Riverina	0	1	0	12000	99
Riverina	0	1	0	14400	96
Riverina	0	1	0	16800	82
Riverina	0	1	0	19200	63
Riverina	0	1	0	21600	31
Riverina	0	1	0	24000	34
Riverina	0	1	0	26400	3
Riverina	0	1	0	28800	6
Riverina	0	1	0	31200	10
Riverina	0	1	0	36000	20
Riverina	0	1	0	48000	3
Riverina	0	1	0	60000	9
Riverina	0	1	1	0	22
Riverina	0	1	1	1800	8
Riverina	0	1	1	3600	29
Riverina	0	1	1	5400	37
Riverina	0	1	1	7200	88
Riverina	0	1	1	9600	138
Riverina	0	1	1	12000	151
Riverina	0	1	1	14400	164
Riverina	0	1	1	16800	119
Riverina	0	1	1	19200	73
Riverina	0	1	1	21600	47
Riverina	0	1	1	24000	49
Riverina	0	1	1	26400	14
Riverina	0	1	1	28800	5
Riverina	0	1	1	31200	20
Riverina	0	1	1	36000	24
Riverina	0	1	1	60000	5
Riverina	1	0	0	0	258
Riverina	1	0	0	1800	54
Riverina	1	0	0	3600	160
Riverina	1	0	0	5400	155
Riverina	1	0	0	7200	291
Riverina	1	0	0	9600	443
Riverina	1	0	0	12000	497
Riverina	1	0	0	14400	556
Riverina	1	0	0	16800	410
Riverina	1	0	0	19200	393
Riverina	1	0	0	21600	192
Riverina	1	0	0	24000	299
Riverina	1	0	0	26400	85
Riverina	1	0	0	28800	52
Riverina	1	0	0	31200	140
Riverina	1	0	0	36000	157
Riverina	1	0	0	48000	74
Riverina	1	0	0	60000	73
Riverina	1	1	0	0	82
Riverina	1	1	0	1800	17
Riverina	1	1	0	3600	53
Riverina	1	1	0	5400	44
Riverina	1	1	0	7200	103
Riverina	1	1	0	9600	159
Riverina	1	1	0	12000	215
Riverina	1	1	0	14400	235
Riverina	1	1	0	16800	191
Riverina	1	1	0	19200	216
Riverina	1	1	0	21600	128
Riverina	1	1	0	24000	226
Riverina	1	1	0	26400	49
Riverina	1	1	0	28800	38
Riverina	1	1	0	31200	95
Riverina	1	1	0	36000	120
Riverina	1	1	0	48000	45
Riverina	1	1	0	60000	40
Riverina	1	1	1	0	172
Riverina	1	1	1	1800	20
Riverina	1	1	1	3600	65
Riverina	1	1	1	5400	99
Riverina	1	1	1	7200	284
Riverina	1	1	1	9600	488
Riverina	1	1	1	12000	638
Riverina	1	1	1	14400	865
Riverina	1	1	1	16800	757
Riverina	1	1	1	19200	711
Riverina	1	1	1	21600	470
Riverina	1	1	1	24000	639
Riverina	1	1	1	26400	233
Riverina	1	1	1	28800	132
Riverina	1	1	1	31200	317
Riverina	1	1	1	36000	346
Riverina	1	1	1	48000	144
Riverina	1	1	1	60000	113
Robertson		1	1	7200	3
Robertson		1	1	9600	4
Robertson		1	1	12000	4
Robertson		1	1	16800	8
Robertson		1	1	19200	5
Robertson		1	1	21600	7
Robertson		1	1	24000	4
Robertson		1	1	28800	3
Robertson		1	1	31200	8
Robertson		1	1	36000	8
Robertson	0	1	0	0	41
Robertson	0	1	0	1800	7
Robertson	0	1	0	3600	28
Robertson	0	1	0	5400	27
Robertson	0	1	0	7200	35
Robertson	0	1	0	9600	68
Robertson	0	1	0	12000	64
Robertson	0	1	0	14400	90
Robertson	0	1	0	16800	81
Robertson	0	1	0	19200	111
Robertson	0	1	0	21600	65
Robertson	0	1	0	24000	101
Robertson	0	1	0	26400	42
Robertson	0	1	0	28800	24
Robertson	0	1	0	31200	59
Robertson	0	1	0	36000	58
Robertson	0	1	0	48000	24
Robertson	0	1	0	60000	17
Robertson	0	1	1	0	18
Robertson	0	1	1	1800	5
