CED_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Grey	0	1	0	0	8450
Grey	0	1	0	1	1175
Grey	0	1	1	0	1772
Grey	0	1	1	1	486
Grey	1	0	0	1	9366
Grey	1	0	1	0	2957
Grey	1	0	1	1	2129
Grey	1	1	0	0	34034
Grey	1	1	0	1	2593
Grey	1	1	1	0	7522
Grey	1	1	1	1	1678
Hindmarsh					1959
Hindmarsh	0	0	0	1	7769
Hindmarsh	0	0	1	0	1848
Hindmarsh	0	0	1	1	1107
Hindmarsh	0	1	0	0	6432
Hindmarsh	0	1	0	1	748
Hindmarsh	0	1	1	0	1488
Hindmarsh	0	1	1	1	362
Hindmarsh	1	0	0	1	12933
Hindmarsh	1	0	1	0	6198
Hindmarsh	1	0	1	1	4880
Hindmarsh	1	1	0	0	38375
Hindmarsh	1	1	0	1	1506
Hindmarsh	1	1	1	0	7321
Hindmarsh	1	1	1	1	1329
Kingston					1276
Kingston	0	0	0	1	7157
Kingston	0	0	1	0	1674
Kingston	0	0	1	1	1082
Kingston	0	1	0	0	8625
Kingston	0	1	0	1	1058
Kingston	0	1	1	0	2120
Kingston	0	1	1	1	570
Kingston	1	0	0	1	13483
Kingston	1	0	1	0	5140
Kingston	1	0	1	1	4473
Kingston	1	1	0	0	38103
Kingston	1	1	0	1	2296
Kingston	1	1	1	0	7763
Kingston	1	1	1	1	1695
Makin					1520
Makin	0	0	0	1	7272
Makin	0	0	1	0	1875
Makin	0	0	1	1	1301
Makin	0	1	0	0	7257
Makin	0	1	0	1	1114
Makin	0	1	1	0	2056
Makin	0	1	1	1	495
Makin	1	0	0	1	13920
Makin	1	0	1	0	6042
Makin	1	0	1	1	5298
Makin	1	1	0	0	42622
Makin	1	1	0	1	2260
Makin	1	1	1	0	9707
Makin	1	1	1	1	2469
Mayo					913
Mayo	0	0	0	1	4857
Mayo	0	0	1	0	1498
Mayo	0	0	1	1	824
Mayo	0	1	0	0	6094
Mayo	0	1	0	1	758
Mayo	0	1	1	0	1622
Mayo	0	1	1	1	310
Mayo	1	0	0	1	11920
Mayo	1	0	1	0	6249
Mayo	1	0	1	1	4322
Mayo	1	1	0	0	39973
Mayo	1	1	0	1	1996
Mayo	1	1	1	0	9675
Mayo	1	1	1	1	1831
Spence					1913
Spence	0	0	0	1	9069
Spence	0	0	1	0	2005
Spence	0	0	1	1	1452
Spence	0	1	0	0	14276
Spence	0	1	0	1	2191
Spence	0	1	1	0	3146
Spence	0	1	1	1	1203
Spence	1	0	0	1	12717
Spence	1	0	1	0	4067
Spence	1	0	1	1	4115
Spence	1	1	0	0	43108
Spence	1	1	0	1	3689
Spence	1	1	1	0	10161
Spence	1	1	1	1	3535
Sturt					1685
Sturt	0	0	0	1	6030
Sturt	0	0	1	0	2345
Sturt	0	0	1	1	1201
Sturt	0	1	0	0	5577
Sturt	0	1	0	1	423
Sturt	0	1	1	0	1683
Sturt	0	1	1	1	252
Sturt	1	0	0	1	12281
Sturt	1	0	1	0	9828
Sturt	1	0	1	1	5175
Sturt	1	1	0	0	46653
Sturt	1	1	0	1	1216
Sturt	1	1	1	0	10985
Sturt	1	1	1	1	1056
Brand					1322
Brand	0	0	0	1	5833
Brand	0	0	1	0	1449
Brand	0	0	1	1	1047
Brand	0	1	0	0	10772
Brand	0	1	0	1	1483
Brand	0	1	1	0	2317
Brand	0	1	1	1	686
Brand	1	0	0	1	11290
Brand	1	0	1	0	4559
Brand	1	0	1	1	4165
Brand	1	1	0	0	49014
Brand	1	1	0	1	3917
Brand	1	1	1	0	9952
Brand	1	1	1	1	2685
Burt					1875
Burt	0	0	0	1	6783
Burt	0	0	1	0	1429
Burt	0	0	1	1	1204
Burt	0	1	0	0	9530
Burt	0	1	0	1	1365
Burt	0	1	1	0	2068
Burt	0	1	1	1	621
Burt	1	0	0	1	11529
Burt	1	0	1	0	4847
Burt	1	0	1	1	4599
Burt	1	1	0	0	54095
Burt	1	1	0	1	3490
Burt	1	1	1	0	10877
Burt	1	1	1	1	3152
Canning					986
Canning	0	0	0	1	4724
Canning	0	0	1	0	1123
Canning	0	0	1	1	710
Canning	0	1	0	0	8219
Canning	0	1	0	1	1141
Canning	0	1	1	0	1687
Canning	0	1	1	1	515
Canning	1	0	0	1	10319
Canning	1	0	1	0	4149
Canning	1	0	1	1	3378
Canning	1	1	0	0	36774
Canning	1	1	0	1	3042
Canning	1	1	1	0	7554
Canning	1	1	1	1	1960
Cowan					2192
Cowan	0	0	0	1	7946
Cowan	0	0	1	0	1890
Cowan	0	0	1	1	1457
Cowan	0	1	0	0	8404
Cowan	0	1	0	1	1126
Cowan	0	1	1	0	1970
Cowan	0	1	1	1	771
Cowan	1	0	0	1	14381
Cowan	1	0	1	0	5665
Cowan	1	0	1	1	5342
Cowan	1	1	0	0	43138
Cowan	1	1	0	1	2325
Cowan	1	1	1	0	9230
Cowan	1	1	1	1	2669
Curtin					1325
Curtin	0	0	0	1	3536
Curtin	0	0	1	0	2139
Curtin	0	0	1	1	764
Curtin	0	1	0	0	4577
Curtin	0	1	0	1	277
Curtin	0	1	1	0	1440
Curtin	0	1	1	1	200
Curtin	1	0	0	1	7638
Curtin	1	0	1	0	9973
Curtin	1	0	1	1	4408
Curtin	1	1	0	0	44665
Curtin	1	1	0	1	712
Curtin	1	1	1	0	10939
Curtin	1	1	1	1	909
Durack					1680
Durack	0	0	0	1	5005
Durack	0	0	1	0	934
Durack	0	0	1	1	562
Durack	0	1	0	0	9565
Durack	0	1	0	1	1944
Durack	0	1	1	0	1750
Durack	0	1	1	1	625
Durack	1	0	0	1	8814
Durack	1	0	1	0	2808
Durack	1	0	1	1	2192
Durack	1	1	0	0	46861
Durack	1	1	0	1	3645
Durack	1	1	1	0	7539
Durack	1	1	1	1	1891
Forrest					891
Forrest	0	0	0	1	4220
Forrest	0	0	1	0	1046
Forrest	0	0	1	1	607
Forrest	0	1	0	0	7620
Forrest	0	1	0	1	984
Forrest	0	1	1	0	1692
Forrest	0	1	1	1	365
Forrest	1	0	0	1	8307
Forrest	1	0	1	0	3494
Forrest	1	0	1	1	2687
Forrest	1	1	0	0	37991
Forrest	1	1	0	1	2744
Forrest	1	1	1	0	7946
Forrest	1	1	1	1	1625
Fremantle					1391
Fremantle	0	0	0	1	5378
Fremantle	0	0	1	0	1596
Fremantle	0	0	1	1	1026
Fremantle	0	1	0	0	6660
Fremantle	0	1	0	1	793
Fremantle	0	1	1	0	1635
Fremantle	0	1	1	1	292
Fremantle	1	0	0	1	10579
Fremantle	1	0	1	0	5941
Fremantle	1	0	1	1	4217
Fremantle	1	1	0	0	44222
Fremantle	1	1	0	1	1944
Fremantle	1	1	1	0	7964
Fremantle	1	1	1	1	1412
Hasluck					1282
Hasluck	0	0	0	1	5331
Hasluck	0	0	1	0	1396
Hasluck	0	0	1	1	970
Hasluck	0	1	0	0	7612
Hasluck	0	1	0	1	1161
Hasluck	0	1	1	0	1837
Hasluck	0	1	1	1	561
Hasluck	1	0	0	1	11860
Hasluck	1	0	1	0	5623
Hasluck	1	0	1	1	4795
Hasluck	1	1	0	0	49288
Hasluck	1	1	0	1	2879
Hasluck	1	1	1	0	9948
Hasluck	1	1	1	1	2604
Moore					936
Moore	0	0	0	1	4458
Moore	0	0	1	0	1530
Moore	0	0	1	1	988
Moore	0	1	0	0	4858
Moore	0	1	0	1	449
Moore	0	1	1	0	1508
Moore	0	1	1	1	251
Moore	1	0	0	1	13957
Moore	1	0	1	0	8502
Moore	1	0	1	1	5813
Moore	1	1	0	0	45199
Moore	1	1	0	1	2044
Moore	1	1	1	0	10278
Moore	1	1	1	1	1686
O'Connor					1215
O'Connor	0	0	0	1	4489
O'Connor	0	0	1	0	925
O'Connor	0	0	1	1	501
O'Connor	0	1	0	0	7194
O'Connor	0	1	0	1	1135
O'Connor	0	1	1	0	1615
O'Connor	0	1	1	1	378
O'Connor	1	0	0	1	8579
O'Connor	1	0	1	0	2926
O'Connor	1	0	1	1	2168
O'Connor	1	1	0	0	38721
O'Connor	1	1	0	1	2958
O'Connor	1	1	1	0	7037
O'Connor	1	1	1	1	1739
Pearce					1208
Pearce	0	0	0	1	5368
Pearce	0	0	1	0	1630
Pearce	0	0	1	1	1220
Pearce	0	1	0	0	9119
Pearce	0	1	0	1	1173
Pearce	0	1	1	0	2077
Pearce	0	1	1	1	857
Pearce	1	0	0	1	13185
Pearce	1	0	1	0	6453
Pearce	1	0	1	1	5751
Pearce	1	1	0	0	53656
Pearce	1	1	0	1	3792
Pearce	1	1	1	0	10867
Pearce	1	1	1	1	2997
Perth					2136
Perth	0	0	0	1	4917
Perth	0	0	1	0	1729
Perth	0	0	1	1	614
Perth	0	1	0	0	5513
Perth	0	1	0	1	404
Perth	0	1	1	0	1113
Perth	0	1	1	1	212
Perth	1	0	0	1	7471
Perth	1	0	1	0	5411
Perth	1	0	1	1	2998
Perth	1	1	0	0	40226
Perth	1	1	0	1	863
Perth	1	1	1	0	6180
Perth	1	1	1	1	802
Swan					3057
Swan	0	0	0	1	5665
Swan	0	0	1	0	1645
Swan	0	0	1	1	917
Swan	0	1	0	0	6464
Swan	0	1	0	1	743
Swan	0	1	1	0	1445
Swan	0	1	1	1	414
Swan	1	0	0	1	8726
Swan	1	0	1	0	5519
Swan	1	0	1	1	3377
Swan	1	1	0	0	45634
Swan	1	1	0	1	1603
Swan	1	1	1	0	7470
Swan	1	1	1	1	1601
Tangney					1549
Tangney	0	0	0	1	4967
Tangney	0	0	1	0	1949
Tangney	0	0	1	1	1199
Tangney	0	1	0	0	4996
Tangney	0	1	0	1	572
Tangney	0	1	1	0	1749
Tangney	0	1	1	1	296
Tangney	1	0	0	1	14688
Tangney	1	0	1	0	10704
Tangney	1	0	1	1	6893
Tangney	1	1	0	0	49105
Tangney	1	1	0	1	2109
Tangney	1	1	1	0	13857
Tangney	1	1	1	1	1755
Bass					909
Bass	0	0	0	1	3893
Bass	0	0	1	0	1026
Bass	0	0	1	1	516
Bass	0	1	0	0	5846
Bass	0	1	0	1	663
Bass	0	1	1	0	1327
Bass	0	1	1	1	299
Bass	1	0	0	1	6371
Bass	1	0	1	0	2663
Bass	1	0	1	1	1812
Bass	1	1	0	0	22129
Bass	1	1	0	1	1414
Bass	1	1	1	0	5082
Bass	1	1	1	1	1140
Braddon					806
Braddon	0	0	0	1	3821
Braddon	0	0	1	0	907
Braddon	0	0	1	1	492
Braddon	0	1	0	0	5871
Braddon	0	1	0	1	708
Braddon	0	1	1	0	1298
Braddon	0	1	1	1	318
Braddon	1	0	0	1	6434
Braddon	1	0	1	0	2397
Braddon	1	0	1	1	1820
Braddon	1	1	0	0	21430
Braddon	1	1	0	1	1647
Braddon	1	1	1	0	4650
Braddon	1	1	1	1	966
Clark					1123
Clark	0	0	0	1	3713
Clark	0	0	1	0	1304
Clark	0	0	1	1	553
Clark	0	1	0	0	4623
Clark	0	1	0	1	549
Clark	0	1	1	0	1169
Clark	0	1	1	1	319
Clark	1	0	0	1	5601
Clark	1	0	1	0	3342
Clark	1	0	1	1	1906
Clark	1	1	0	0	22616
Clark	1	1	0	1	1031
Clark	1	1	1	0	4962
Clark	1	1	1	1	853
Franklin					867
Franklin	0	0	0	1	3878
Franklin	0	0	1	0	1037
Franklin	0	0	1	1	548
Franklin	0	1	0	0	5080
Franklin	0	1	0	1	641
Franklin	0	1	1	0	1243
Franklin	0	1	1	1	319
Franklin	1	0	0	1	7019
Franklin	1	0	1	0	3132
Franklin	1	0	1	1	2317
Franklin	1	1	0	0	26263
Franklin	1	1	0	1	1450
Franklin	1	1	1	0	5229
Franklin	1	1	1	1	1194
Lyons					736
Lyons	0	0	0	1	3955
Lyons	0	0	1	0	756
Lyons	0	0	1	1	526
Lyons	0	1	0	0	6170
Lyons	0	1	0	1	857
Lyons	0	1	1	0	1461
Lyons	0	1	1	1	271
Lyons	1	0	0	1	8084
Lyons	1	0	1	0	2248
Lyons	1	0	1	1	1971
Lyons	1	1	0	0	22683
Lyons	1	1	0	1	2161
Lyons	1	1	1	0	4480
Lyons	1	1	1	1	1248
Lingiari					1565
Lingiari	0	0	0	1	4172
Lingiari	0	0	1	0	495
Lingiari	0	0	1	1	329
Lingiari	0	1	0	0	7641
Lingiari	0	1	0	1	2797
Lingiari	0	1	1	0	1092
Lingiari	0	1	1	1	556
Lingiari	1	0	0	1	5925
Lingiari	1	0	1	0	1531
Lingiari	1	0	1	1	1180
Lingiari	1	1	0	0	30799
Lingiari	1	1	0	1	5898
Lingiari	1	1	1	0	4676
Lingiari	1	1	1	1	2028
Solomon					1051
Solomon	0	0	0	1	3093
Solomon	0	0	1	0	800
Solomon	0	0	1	1	460
Solomon	0	1	0	0	5682
Solomon	0	1	0	1	765
Solomon	0	1	1	0	1089
Solomon	0	1	1	1	316
Solomon	1	0	0	1	5230
Solomon	1	0	1	0	2532
Solomon	1	0	1	1	1559
Solomon	1	1	0	0	28672
Solomon	1	1	0	1	1656
Solomon	1	1	1	0	5041
Solomon	1	1	1	1	1201
Bean					1201
Bean	0	0	0	1	5068
Bean	0	0	1	0	1496
Bean	0	0	1	1	885
Bean	0	1	0	0	6024
Bean	0	1	0	1	668
Bean	0	1	1	0	1649
Bean	0	1	1	1	401
Bean	1	0	0	1	10414
Bean	1	0	1	0	5519
Bean	1	0	1	1	3761
Bean	1	1	0	0	42174
Bean	1	1	0	1	1773
Bean	1	1	1	0	8398
Bean	1	1	1	1	1418
Canberra					1215
Canberra	0	0	0	1	3001
Canberra	0	0	1	0	1301
Canberra	0	0	1	1	479
Canberra	0	1	0	0	3920
Canberra	0	1	0	1	234
Canberra	0	1	1	0	936
Canberra	0	1	1	1	160
Canberra	1	0	0	1	5454
Canberra	1	0	1	0	5376
Canberra	1	0	1	1	2383
Canberra	1	1	0	0	31384
Canberra	1	1	0	1	651
Canberra	1	1	1	0	6457
Canberra	1	1	1	1	687
Fenner					1346
Fenner	0	0	0	1	4165
Fenner	0	0	1	0	1341
Fenner	0	0	1	1	882
Fenner	0	1	0	0	6280
Fenner	0	1	0	1	537
Fenner	0	1	1	0	1536
Fenner	0	1	1	1	482
Fenner	1	0	0	1	8211
Fenner	1	0	1	0	5679
Fenner	1	0	1	1	3860
Fenner	1	1	0	0	52051
Fenner	1	1	0	1	1878
Fenner	1	1	1	0	9137
Fenner	1	1	1	1	1567
