CED_NAME21	CountryOfBirth	persons
Macarthur	MYS	507
Macarthur	NLD	215
Macarthur	NPL	2987
Macarthur	NZL	4564
Macarthur	PAK	1922
Macarthur	PHL	5154
Macarthur	PNG	119
Macarthur	POL	436
Macarthur	SGP	172
Macarthur	THA	869
Macarthur	TUR	198
Macarthur	TWN	148
Macarthur	USA	407
Macarthur	VNM	1174
Macarthur	WSM	1768
Macarthur	ZAF	1108
Macarthur	ZWE	399
Mackellar		10060
Mackellar	AFG	24
Mackellar	AUS	107435
Mackellar	BGD	58
Mackellar	BIH	128
Mackellar	BRA	1589
Mackellar	CAN	650
Mackellar	CHL	206
Mackellar	CHN	2208
Mackellar	DEU	1156
Mackellar	EGY	214
Mackellar	FJI	179
Mackellar	FRA	497
Mackellar	GBR	12547
Mackellar	GRC	140
Mackellar	HKG	524
Mackellar	HRV	497
Mackellar	IDN	365
Mackellar	IND	1222
Mackellar	IRL	709
Mackellar	IRN	487
Mackellar	IRQ	41
Mackellar	ITA	1318
Mackellar	JPN	463
Mackellar	KHM	32
Mackellar	KOR	396
Mackellar	LBN	185
Mackellar	LKA	97
Mackellar	MKD	45
Mackellar	MLT	75
Mackellar	MMR	29
Mackellar	MUS	61
Mackellar	MYS	364
Mackellar	NLD	702
Mackellar	NPL	738
Mackellar	NZL	3120
Mackellar	PAK	50
Mackellar	PHL	1181
Mackellar	PNG	139
Mackellar	POL	324
Mackellar	SGP	302
Mackellar	THA	466
Mackellar	TUR	163
Mackellar	TWN	84
Mackellar	USA	1337
Mackellar	VNM	304
Mackellar	WSM	40
Mackellar	ZAF	2242
Mackellar	ZWE	187
Macquarie		8102
Macquarie	AFG	24
Macquarie	AUS	117229
Macquarie	BGD	36
Macquarie	BIH	28
Macquarie	BRA	78
Macquarie	CAN	281
Macquarie	CHL	167
Macquarie	CHN	556
Macquarie	DEU	795
Macquarie	EGY	85
Macquarie	FJI	185
Macquarie	FRA	205
Macquarie	GBR	7392
Macquarie	GRC	142
Macquarie	HKG	130
Macquarie	HRV	162
Macquarie	IDN	140
Macquarie	IND	889
Macquarie	IRL	525
Macquarie	IRN	97
Macquarie	IRQ	43
Macquarie	ITA	363
Macquarie	JPN	150
Macquarie	KHM	56
Macquarie	KOR	146
Macquarie	LBN	169
Macquarie	LKA	152
Macquarie	MKD	79
Macquarie	MLT	576
Macquarie	MMR	23
Macquarie	MUS	66
Macquarie	MYS	262
Macquarie	NLD	558
Macquarie	NPL	157
Macquarie	NZL	1975
Macquarie	PAK	73
Macquarie	PHL	699
Macquarie	PNG	108
Macquarie	POL	251
Macquarie	SGP	126
Macquarie	THA	271
Macquarie	TUR	40
Macquarie	TWN	54
Macquarie	USA	708
Macquarie	VNM	244
Macquarie	WSM	33
Macquarie	ZAF	643
Macquarie	ZWE	66
McMahon		22354
McMahon	AFG	2896
McMahon	AUS	86231
McMahon	BGD	246
McMahon	BIH	611
McMahon	BRA	64
McMahon	CAN	85
McMahon	CHL	761
McMahon	CHN	3300
McMahon	DEU	348
McMahon	EGY	729
McMahon	FJI	1679
McMahon	FRA	72
McMahon	GBR	1744
McMahon	GRC	484
McMahon	HKG	427
McMahon	HRV	863
McMahon	IDN	480
McMahon	IND	3544
McMahon	IRL	249
McMahon	IRN	1585
McMahon	IRQ	14379
McMahon	ITA	1924
McMahon	JPN	41
McMahon	KHM	1598
McMahon	KOR	312
McMahon	LBN	6082
McMahon	LKA	793
McMahon	MKD	282
McMahon	MLT	1519
McMahon	MMR	314
McMahon	MUS	210
McMahon	MYS	486
McMahon	NLD	119
McMahon	NPL	834
McMahon	NZL	2477
McMahon	PAK	1720
McMahon	PHL	3452
McMahon	PNG	41
McMahon	POL	284
McMahon	SGP	120
McMahon	THA	578
McMahon	TUR	1225
McMahon	TWN	164
McMahon	USA	214
McMahon	VNM	6759
McMahon	WSM	583
McMahon	ZAF	317
McMahon	ZWE	60
Mitchell		9841
Mitchell	AFG	571
Mitchell	AUS	106496
Mitchell	BGD	673
Mitchell	BIH	130
Mitchell	BRA	228
Mitchell	CAN	320
Mitchell	CHL	342
Mitchell	CHN	12328
Mitchell	DEU	518
Mitchell	EGY	1086
Mitchell	FJI	1098
Mitchell	FRA	134
Mitchell	GBR	5236
Mitchell	GRC	318
Mitchell	HKG	2175
Mitchell	HRV	425
Mitchell	IDN	1163
Mitchell	IND	12957
Mitchell	IRL	574
Mitchell	IRN	3157
Mitchell	IRQ	288
Mitchell	ITA	884
Mitchell	JPN	256
Mitchell	KHM	113
Mitchell	KOR	3492
Mitchell	LBN	984
Mitchell	LKA	3101
Mitchell	MKD	58
Mitchell	MLT	421
Mitchell	MMR	245
Mitchell	MUS	217
Mitchell	MYS	1988
Mitchell	NLD	287
Mitchell	NPL	645
Mitchell	NZL	2289
Mitchell	PAK	1789
Mitchell	PHL	3649
Mitchell	PNG	108
Mitchell	POL	504
Mitchell	SGP	757
Mitchell	THA	472
Mitchell	TUR	375
Mitchell	TWN	561
Mitchell	USA	930
Mitchell	VNM	819
Mitchell	WSM	49
Mitchell	ZAF	2836
Mitchell	ZWE	334
New England		15303
New England	AFG	5
New England	AUS	130246
New England	BGD	139
New England	BIH	8
New England	BRA	95
New England	CAN	182
New England	CHL	19
New England	CHN	586
New England	DEU	342
New England	EGY	64
New England	FJI	252
New England	FRA	93
New England	GBR	2947
New England	GRC	33
New England	HKG	77
New England	HRV	33
New England	IDN	116
New England	IND	973
New England	IRL	201
New England	IRN	78
New England	IRQ	595
New England	ITA	105
New England	JPN	87
New England	KHM	19
New England	KOR	89
New England	LBN	31
New England	LKA	165
New England	MKD	3
New England	MLT	38
New England	MMR	83
New England	MUS	14
New England	MYS	194
New England	NLD	254
New England	NPL	555
New England	NZL	1403
New England	PAK	128
New England	PHL	1009
New England	PNG	103
New England	POL	34
New England	SGP	57
New England	THA	175
New England	TUR	17
New England	TWN	233
New England	USA	483
New England	VNM	472
New England	WSM	34
New England	ZAF	379
New England	ZWE	112
Newcastle		10633
Newcastle	AFG	293
Newcastle	AUS	134058
Newcastle	BGD	280
Newcastle	BIH	155
Newcastle	BRA	205
Newcastle	CAN	396
Newcastle	CHL	74
Newcastle	CHN	1328
Newcastle	DEU	578
Newcastle	EGY	117
Newcastle	FJI	136
Newcastle	FRA	149
Newcastle	GBR	4323
Newcastle	GRC	337
Newcastle	HKG	286
Newcastle	HRV	181
Newcastle	IDN	263
Newcastle	IND	1743
Newcastle	IRL	336
Newcastle	IRN	250
Newcastle	IRQ	81
Newcastle	ITA	570
Newcastle	JPN	164
Newcastle	KHM	66
Newcastle	KOR	418
Newcastle	LBN	48
Newcastle	LKA	253
Newcastle	MKD	639
Newcastle	MLT	37
Newcastle	MMR	58
Newcastle	MUS	43
Newcastle	MYS	471
Newcastle	NLD	216
Newcastle	NPL	479
Newcastle	NZL	1779
Newcastle	PAK	503
Newcastle	PHL	1044
Newcastle	PNG	116
Newcastle	POL	252
Newcastle	SGP	165
Newcastle	THA	352
Newcastle	TUR	51
Newcastle	TWN	85
Newcastle	USA	733
Newcastle	VNM	535
Newcastle	WSM	57
Newcastle	ZAF	636
Newcastle	ZWE	184
North Sydney		12673
North Sydney	AFG	56
North Sydney	AUS	93694
North Sydney	BGD	190
North Sydney	BIH	63
North Sydney	BRA	936
North Sydney	CAN	706
North Sydney	CHL	253
North Sydney	CHN	10305
North Sydney	DEU	748
North Sydney	EGY	373
North Sydney	FJI	336
North Sydney	FRA	652
North Sydney	GBR	8874
North Sydney	GRC	361
North Sydney	HKG	3752
North Sydney	HRV	372
North Sydney	IDN	1018
North Sydney	IND	4427
North Sydney	IRL	901
North Sydney	IRN	1406
North Sydney	IRQ	102
North Sydney	ITA	1033
North Sydney	JPN	2169
North Sydney	KHM	76
North Sydney	KOR	1908
North Sydney	LBN	380
North Sydney	LKA	571
North Sydney	MKD	134
North Sydney	MLT	58
North Sydney	MMR	85
North Sydney	MUS	95
North Sydney	MYS	2046
North Sydney	NLD	377
North Sydney	NPL	828
North Sydney	NZL	3388
North Sydney	PAK	291
North Sydney	PHL	2030
North Sydney	PNG	300
North Sydney	POL	609
North Sydney	SGP	985
North Sydney	THA	1136
North Sydney	TUR	291
North Sydney	TWN	1071
North Sydney	USA	1878
North Sydney	VNM	796
North Sydney	WSM	13
North Sydney	ZAF	2261
North Sydney	ZWE	204
Page		14483
Page	AFG	34
Page	AUS	139193
Page	BGD	22
Page	BIH	5
Page	BRA	90
Page	CAN	310
Page	CHL	61
Page	CHN	249
Page	DEU	658
Page	EGY	70
Page	FJI	97
Page	FRA	170
Page	GBR	4914
Page	GRC	39
Page	HKG	91
Page	HRV	33
Page	IDN	116
Page	IND	1301
Page	IRL	187
Page	IRN	36
Page	IRQ	11
Page	ITA	285
Page	JPN	161
Page	KHM	19
Page	KOR	92
Page	LBN	18
Page	LKA	81
Page	MKD	3
Page	MLT	54
Page	MMR	17
Page	MUS	26
Page	MYS	292
Page	NLD	455
Page	NPL	108
Page	NZL	2131
Page	PAK	56
Page	PHL	707
Page	PNG	195
Page	POL	69
Page	SGP	65
Page	THA	243
Page	TUR	21
Page	TWN	118
Page	USA	548
Page	VNM	132
Page	WSM	22
Page	ZAF	579
Page	ZWE	112
Parkes		19822
Parkes	AUS	125770
Parkes	BGD	158
Parkes	BIH	21
Parkes	BRA	19
Parkes	CAN	94
Parkes	CHL	21
Parkes	CHN	303
Parkes	DEU	279
Parkes	EGY	37
Parkes	FJI	194
Parkes	FRA	52
Parkes	GBR	1592
Parkes	GRC	47
Parkes	HKG	54
Parkes	HRV	36
Parkes	IDN	101
Parkes	IND	1156
Parkes	IRL	123
Parkes	IRN	29
Parkes	IRQ	11
Parkes	ITA	97
Parkes	JPN	36
Parkes	KHM	24
Parkes	KOR	95
Parkes	LBN	47
Parkes	LKA	241
Parkes	MKD	10
Parkes	MLT	47
Parkes	MMR	26
Parkes	MUS	12
Parkes	MYS	102
Parkes	NLD	175
Parkes	NPL	812
Parkes	NZL	951
Parkes	PAK	210
Parkes	PHL	959
Parkes	PNG	98
Parkes	POL	29
Parkes	SGP	25
Parkes	THA	139
Parkes	TUR	11
Parkes	TWN	62
Parkes	USA	218
Parkes	VNM	105
Parkes	WSM	11
Parkes	ZAF	363
Parkes	ZWE	151
Parramatta		20158
Parramatta	AFG	2232
Parramatta	AUS	77608
Parramatta	BGD	1283
Parramatta	BIH	263
Parramatta	BRA	197
Parramatta	CAN	203
Parramatta	CHL	354
Parramatta	CHN	15437
Parramatta	DEU	283
Parramatta	EGY	546
Parramatta	FJI	1401
Parramatta	FRA	123
Parramatta	GBR	1939
Parramatta	GRC	461
Parramatta	HKG	2458
Parramatta	HRV	313
Parramatta	IDN	1014
Parramatta	IND	33450
Parramatta	IRL	253
Parramatta	IRN	2603
Parramatta	IRQ	1169
Parramatta	ITA	671
Parramatta	JPN	281
Parramatta	KHM	195
Parramatta	KOR	4060
Parramatta	LBN	5537
Parramatta	LKA	3557
Parramatta	MKD	78
Parramatta	MLT	328
Parramatta	MMR	397
Parramatta	MUS	201
Parramatta	MYS	1690
Parramatta	NLD	130
Parramatta	NPL	6339
Parramatta	NZL	2310
Parramatta	PAK	2841
Parramatta	PHL	4382
Parramatta	PNG	83
Parramatta	POL	348
Parramatta	SGP	463
Parramatta	THA	707
Parramatta	TUR	1120
Parramatta	TWN	630
Parramatta	USA	474
Parramatta	VNM	1829
Parramatta	WSM	183
Parramatta	ZAF	477
Parramatta	ZWE	199
Paterson		9415
Paterson	AFG	9
Paterson	AUS	149971
Paterson	BGD	84
Paterson	BIH	21
Paterson	BRA	43
Paterson	CAN	220
Paterson	CHL	82
Paterson	CHN	407
Paterson	DEU	639
Paterson	EGY	76
Paterson	FJI	162
Paterson	FRA	83
Paterson	GBR	5485
Paterson	GRC	88
Paterson	HKG	121
Paterson	HRV	125
Paterson	IDN	120
Paterson	IND	1008
Paterson	IRL	238
Paterson	IRN	45
Paterson	IRQ	37
Paterson	ITA	238
Paterson	JPN	58
Paterson	KHM	27
Paterson	KOR	137
Paterson	LBN	36
Paterson	LKA	100
Paterson	MKD	40
Paterson	MLT	138
Paterson	MMR	9
Paterson	MUS	63
Paterson	MYS	310
Paterson	NLD	352
Paterson	NPL	206
Paterson	NZL	1922
Paterson	PAK	156
Paterson	PHL	1010
Paterson	PNG	72
Paterson	POL	122
Paterson	SGP	68
Paterson	THA	353
Paterson	TUR	37
Paterson	TWN	91
Paterson	USA	407
Paterson	VNM	191
Paterson	WSM	69
Paterson	ZAF	687
Paterson	ZWE	180
Reid		15947
Reid	AFG	173
Reid	AUS	88557
Reid	BGD	476
Reid	BIH	129
Reid	BRA	601
Reid	CAN	307
Reid	CHL	350
Reid	CHN	24084
Reid	DEU	475
Reid	EGY	779
Reid	FJI	588
Reid	FRA	275
Reid	GBR	3555
Reid	GRC	1073
Reid	HKG	3478
Reid	HRV	476
Reid	IDN	1575
Reid	IND	9518
Reid	IRL	841
Reid	IRN	1113
Reid	IRQ	224
Reid	ITA	4472
Reid	JPN	561
Reid	KHM	278
Reid	KOR	9935
Reid	LBN	1594
Reid	LKA	2070
Reid	MKD	104
Reid	MLT	185
Reid	MMR	358
Reid	MUS	166
Reid	MYS	2571
Reid	NLD	161
Reid	NPL	8249
Reid	NZL	2262
Reid	PAK	945
Reid	PHL	3020
Reid	PNG	125
Reid	POL	383
Reid	SGP	678
Reid	THA	1284
Reid	TUR	837
Reid	TWN	1424
Reid	USA	743
Reid	VNM	3817
Reid	WSM	67
Reid	ZAF	832
Reid	ZWE	130
Richmond		15708
Richmond	AFG	3
Richmond	AUS	127362
Richmond	BGD	14
Richmond	BIH	20
Richmond	BRA	755
Richmond	CAN	628
Richmond	CHL	135
Richmond	CHN	266
Richmond	DEU	1087
Richmond	EGY	47
Richmond	FJI	148
Richmond	FRA	493
Richmond	GBR	8634
Richmond	GRC	61
Richmond	HKG	114
Richmond	HRV	53
Richmond	IDN	184
Richmond	IND	756
Richmond	IRL	369
Richmond	IRN	52
Richmond	IRQ	9
Richmond	ITA	510
Richmond	JPN	475
Richmond	KHM	20
Richmond	KOR	90
Richmond	LBN	33
Richmond	LKA	89
Richmond	MKD	15
Richmond	MLT	112
Richmond	MMR	8
Richmond	MUS	39
Richmond	MYS	207
Richmond	NLD	571
Richmond	NPL	96
Richmond	NZL	4148
Richmond	PAK	25
Richmond	PHL	808
Richmond	PNG	239
Richmond	POL	138
Richmond	SGP	129
Richmond	THA	429
Richmond	TUR	36
Richmond	TWN	50
Richmond	USA	1096
Richmond	VNM	138
Richmond	WSM	30
Richmond	ZAF	877
Richmond	ZWE	135
Riverina		12756
Riverina	AFG	54
Riverina	AUS	136391
Riverina	BGD	113
Riverina	BIH	15
Riverina	BRA	29
Riverina	CAN	106
Riverina	CHL	48
Riverina	CHN	682
Riverina	DEU	299
Riverina	EGY	147
Riverina	FJI	277
Riverina	FRA	48
Riverina	GBR	2414
Riverina	GRC	63
Riverina	HKG	80
Riverina	HRV	47
Riverina	IDN	82
Riverina	IND	1268
Riverina	IRL	170
Riverina	IRN	89
Riverina	IRQ	850
Riverina	ITA	145
Riverina	JPN	44
Riverina	KHM	28
Riverina	KOR	73
Riverina	LBN	104
Riverina	LKA	208
Riverina	MKD	8
Riverina	MLT	44
Riverina	MMR	231
Riverina	MUS	11
Riverina	MYS	245
Riverina	NLD	255
Riverina	NPL	271
Riverina	NZL	1124
Riverina	PAK	153
Riverina	PHL	910
Riverina	PNG	94
Riverina	POL	35
Riverina	SGP	57
Riverina	THA	155
Riverina	TUR	39
Riverina	TWN	80
Riverina	USA	280
Riverina	VNM	149
Riverina	WSM	65
Riverina	ZAF	405
Riverina	ZWE	109
Robertson		10154
Robertson	AFG	8
Robertson	AUS	115632
Robertson	BGD	70
Robertson	BIH	37
Robertson	BRA	269
Robertson	CAN	407
Robertson	CHL	200
Robertson	CHN	1164
Robertson	DEU	643
Robertson	EGY	245
Robertson	FJI	197
Robertson	FRA	208
Robertson	GBR	9618
Robertson	GRC	172
Robertson	HKG	215
Robertson	HRV	147
Robertson	IDN	257
Robertson	IND	1167
Robertson	IRL	583
Robertson	IRN	129
Robertson	IRQ	29
Robertson	ITA	436
Robertson	JPN	225
Robertson	KHM	42
Robertson	KOR	455
Robertson	LBN	97
Robertson	LKA	175
Robertson	MKD	15
Robertson	MLT	234
Robertson	MMR	43
Robertson	MUS	84
Robertson	MYS	259
Robertson	NLD	466
Robertson	NPL	330
Robertson	NZL	2786
Robertson	PAK	99
Robertson	PHL	1145
Robertson	PNG	174
Robertson	POL	252
Robertson	SGP	144
Robertson	THA	446
Robertson	TUR	85
Robertson	TWN	68
Robertson	USA	713
Robertson	VNM	210
Robertson	WSM	25
Robertson	ZAF	1261
Robertson	ZWE	140
Shortland		7617
Shortland	AFG	5
Shortland	AUS	129930
Shortland	BGD	32
Shortland	BIH	40
Shortland	BRA	92
Shortland	CAN	245
Shortland	CHL	93
Shortland	CHN	414
Shortland	DEU	657
Shortland	EGY	70
Shortland	FJI	99
Shortland	FRA	86
Shortland	GBR	5000
Shortland	GRC	103
Shortland	HKG	104
Shortland	HRV	91
Shortland	IDN	156
Shortland	IND	548
Shortland	IRL	300
Shortland	IRN	51
Shortland	IRQ	35
Shortland	ITA	340
Shortland	JPN	84
Shortland	KHM	40
Shortland	KOR	138
Shortland	LBN	47
Shortland	LKA	90
Shortland	MKD	211
Shortland	MLT	170
Shortland	MMR	19
Shortland	MUS	30
Shortland	MYS	264
Shortland	NLD	345
Shortland	NPL	109
Shortland	NZL	1690
Shortland	PAK	50
Shortland	PHL	588
Shortland	PNG	90
Shortland	POL	125
Shortland	SGP	76
Shortland	THA	249
Shortland	TUR	32
Shortland	TWN	33
Shortland	USA	432
Shortland	VNM	140
Shortland	WSM	62
Shortland	ZAF	592
Shortland	ZWE	64
Sydney		26353
Sydney	AFG	73
Sydney	AUS	90579
Sydney	BGD	344
Sydney	BIH	161
Sydney	BRA	2140
Sydney	CAN	1108
Sydney	CHL	604
Sydney	CHN	16550
Sydney	DEU	1161
Sydney	EGY	244
Sydney	FJI	438
Sydney	FRA	1539
Sydney	GBR	11005
Sydney	GRC	651
Sydney	HKG	2490
Sydney	HRV	213
Sydney	IDN	5746
Sydney	IND	3829
Sydney	IRL	2282
Sydney	IRN	882
Sydney	IRQ	132
Sydney	ITA	1611
Sydney	JPN	1510
Sydney	KHM	161
Sydney	KOR	2305
Sydney	LBN	411
Sydney	LKA	481
Sydney	MKD	163
Sydney	MLT	117
Sydney	MMR	259
Sydney	MUS	152
Sydney	MYS	2747
Sydney	NLD	465
Sydney	NPL	417
Sydney	NZL	5408
Sydney	PAK	333
Sydney	PHL	2340
Sydney	PNG	155
Sydney	POL	674
Sydney	SGP	1130
Sydney	THA	6299
Sydney	TUR	607
Sydney	TWN	1227
Sydney	USA	2675
Sydney	VNM	2336
Sydney	WSM	36
Sydney	ZAF	1500
Sydney	ZWE	179
Warringah		11267
Warringah	AFG	31
Warringah	AUS	94380
Warringah	BGD	50
Warringah	BIH	85
Warringah	BRA	1721
Warringah	CAN	981
Warringah	CHL	277
Warringah	CHN	2642
Warringah	DEU	1207
Warringah	EGY	195
Warringah	FJI	206
Warringah	FRA	1162
Warringah	GBR	14894
Warringah	GRC	242
Warringah	HKG	948
Warringah	HRV	308
Warringah	IDN	312
Warringah	IND	1114
Warringah	IRL	1123
Warringah	IRN	411
Warringah	IRQ	50
Warringah	ITA	1291
Warringah	JPN	746
Warringah	KHM	42
Warringah	KOR	448
Warringah	LBN	135
Warringah	LKA	197
Warringah	MKD	84
Warringah	MLT	51
Warringah	MMR	23
Warringah	MUS	46
Warringah	MYS	566
Warringah	NLD	664
Warringah	NPL	420
Warringah	NZL	3717
Warringah	PAK	75
Warringah	PHL	943
Warringah	PNG	203
Warringah	POL	466
Warringah	SGP	543
Warringah	THA	531
Warringah	TUR	221
Warringah	TWN	238
Warringah	USA	2363
Warringah	VNM	358
Warringah	WSM	23
Warringah	ZAF	2562
Warringah	ZWE	239
Watson		20915
Watson	AFG	120
Watson	AUS	82452
Watson	BGD	5846
Watson	BIH	123
Watson	BRA	447
Watson	CAN	116
Watson	CHL	240
Watson	CHN	12253
Watson	DEU	248
Watson	EGY	1209
Watson	FJI	1264
Watson	FRA	137
Watson	GBR	1397
Watson	GRC	3543
Watson	HKG	1402
Watson	HRV	288
Watson	IDN	2468
Watson	IND	4779
Watson	IRL	376
Watson	IRN	198
Watson	IRQ	625
Watson	ITA	2473
Watson	JPN	216
Watson	KHM	207
Watson	KOR	3587
Watson	LBN	11107
Watson	LKA	593
Watson	MKD	280
Watson	MLT	159
Watson	MMR	1209
Watson	MUS	276
Watson	MYS	2125
Watson	NLD	70
Watson	NPL	3668
Watson	NZL	1733
Watson	PAK	3156
Watson	PHL	2814
Watson	PNG	87
Watson	POL	228
Watson	SGP	289
Watson	THA	888
Watson	TUR	445
Watson	TWN	327
Watson	USA	323
Watson	VNM	5852
Watson	WSM	191
Watson	ZAF	324
Watson	ZWE	57
Wentworth		17182
Wentworth	AFG	10
Wentworth	AUS	84217
Wentworth	BGD	57
Wentworth	BIH	59
Wentworth	BRA	1741
Wentworth	CAN	801
Wentworth	CHL	554
Wentworth	CHN	2083
Wentworth	DEU	1116
Wentworth	EGY	283
Wentworth	FJI	175
Wentworth	FRA	1444
Wentworth	GBR	11734
Wentworth	GRC	450
Wentworth	HKG	956
Wentworth	HRV	137
Wentworth	IDN	403
Wentworth	IND	758
Wentworth	IRL	1769
Wentworth	IRN	321
Wentworth	IRQ	89
Wentworth	ITA	1405
Wentworth	JPN	546
Wentworth	KHM	20
Wentworth	KOR	363
Wentworth	LBN	205
Wentworth	LKA	160
Wentworth	MKD	56
Wentworth	MLT	109
Wentworth	MMR	41
Wentworth	MUS	58
Wentworth	MYS	586
Wentworth	NLD	399
Wentworth	NPL	98
Wentworth	NZL	3711
Wentworth	PAK	66
Wentworth	PHL	945
Wentworth	PNG	127
Wentworth	POL	618
Wentworth	SGP	607
Wentworth	THA	463
Wentworth	TUR	215
Wentworth	TWN	190
Wentworth	USA	2497
Wentworth	VNM	336
Wentworth	WSM	15
Wentworth	ZAF	5701
Wentworth	ZWE	204
Werriwa		22912
Werriwa	AFG	278
Werriwa	AUS	100705
Werriwa	BGD	2461
Werriwa	BIH	892
Werriwa	BRA	78
Werriwa	CAN	117
Werriwa	CHL	1158
Werriwa	CHN	2554
Werriwa	DEU	348
Werriwa	EGY	1086
Werriwa	FJI	6267
Werriwa	FRA	91
Werriwa	GBR	1706
Werriwa	GRC	590
Werriwa	HKG	391
Werriwa	HRV	1104
Werriwa	IDN	891
Werriwa	IND	5440
Werriwa	IRL	184
Werriwa	IRN	762
Werriwa	IRQ	11550
Werriwa	ITA	1972
Werriwa	JPN	72
Werriwa	KHM	2516
Werriwa	KOR	203
Werriwa	LBN	4133
Werriwa	LKA	498
Werriwa	MKD	928
Werriwa	MLT	497
Werriwa	MMR	117
Werriwa	MUS	363
Werriwa	MYS	454
Werriwa	NLD	96
Werriwa	NPL	2534
Werriwa	NZL	3538
Werriwa	PAK	1898
Werriwa	PHL	4141
Werriwa	PNG	45
Werriwa	POL	539
Werriwa	SGP	184
Werriwa	THA	801
Werriwa	TUR	746
Werriwa	TWN	99
Werriwa	USA	296
Werriwa	VNM	8666
Werriwa	WSM	1500
Werriwa	ZAF	419
Werriwa	ZWE	336
Whitlam		11689
Whitlam	AFG	16
Whitlam	AUS	131235
Whitlam	BGD	65
Whitlam	BIH	176
Whitlam	BRA	88
Whitlam	CAN	247
Whitlam	CHL	373
Whitlam	CHN	447
Whitlam	DEU	1008
Whitlam	EGY	171
Whitlam	FJI	179
Whitlam	FRA	153
Whitlam	GBR	9261
Whitlam	GRC	268
Whitlam	HKG	135
Whitlam	HRV	336
Whitlam	IDN	129
Whitlam	IND	1001
Whitlam	IRL	365
Whitlam	IRN	108
Whitlam	IRQ	106
Whitlam	ITA	952
Whitlam	JPN	66
Whitlam	KHM	63
Whitlam	KOR	140
Whitlam	LBN	370
Whitlam	LKA	138
Whitlam	MKD	1715
Whitlam	MLT	436
Whitlam	MMR	58
Whitlam	MUS	43
Whitlam	MYS	169
Whitlam	NLD	523
Whitlam	NPL	459
Whitlam	NZL	1874
Whitlam	PAK	151
Whitlam	PHL	1052
Whitlam	PNG	72
Whitlam	POL	262
Whitlam	SGP	111
Whitlam	THA	394
Whitlam	TUR	316
Whitlam	TWN	76
Whitlam	USA	461
Whitlam	VNM	329
Whitlam	WSM	33
Whitlam	ZAF	626
Whitlam	ZWE	92
No usual address (NSW)		3805
No usual address (NSW)	AFG	7
No usual address (NSW)	AUS	5912
No usual address (NSW)	BGD	6
No usual address (NSW)	BRA	21
No usual address (NSW)	CAN	26
No usual address (NSW)	CHL	17
No usual address (NSW)	CHN	86
No usual address (NSW)	DEU	30
No usual address (NSW)	EGY	13
No usual address (NSW)	FJI	23
No usual address (NSW)	FRA	56
No usual address (NSW)	GBR	359
No usual address (NSW)	GRC	10
No usual address (NSW)	HKG	32
No usual address (NSW)	HRV	8
No usual address (NSW)	IDN	32
No usual address (NSW)	IND	78
No usual address (NSW)	IRL	29
No usual address (NSW)	IRN	28
No usual address (NSW)	IRQ	10
No usual address (NSW)	ITA	31
No usual address (NSW)	JPN	14
No usual address (NSW)	KHM	5
No usual address (NSW)	KOR	21
No usual address (NSW)	LBN	20
No usual address (NSW)	LKA	12
No usual address (NSW)	MKD	4
No usual address (NSW)	MLT	6
No usual address (NSW)	MUS	3
No usual address (NSW)	MYS	67
No usual address (NSW)	NLD	37
No usual address (NSW)	NPL	17
No usual address (NSW)	NZL	194
No usual address (NSW)	PAK	14
No usual address (NSW)	PHL	50
No usual address (NSW)	PNG	16
No usual address (NSW)	POL	14
No usual address (NSW)	SGP	10
No usual address (NSW)	THA	12
No usual address (NSW)	TUR	10
No usual address (NSW)	TWN	43
No usual address (NSW)	USA	64
No usual address (NSW)	VNM	34
No usual address (NSW)	WSM	4
No usual address (NSW)	ZAF	55
No usual address (NSW)	ZWE	4
Aston		8764
Aston	AFG	248
Aston	AUS	101819
Aston	BGD	106
Aston	BIH	106
Aston	BRA	65
Aston	CAN	164
Aston	CHL	179
Aston	CHN	8464
Aston	DEU	1050
Aston	EGY	550
Aston	FJI	292
Aston	FRA	112
Aston	GBR	5807
Aston	GRC	592
Aston	HKG	1647
Aston	HRV	248
Aston	IDN	703
Aston	IND	5169
Aston	IRL	373
Aston	IRN	957
Aston	IRQ	151
Aston	ITA	1071
Aston	JPN	164
Aston	KHM	572
Aston	KOR	763
Aston	LBN	204
Aston	LKA	3788
Aston	MKD	74
Aston	MLT	163
Aston	MMR	199
Aston	MUS	363
Aston	MYS	3955
Aston	NLD	697
Aston	NPL	220
Aston	NZL	1915
Aston	PAK	334
Aston	PHL	1534
Aston	PNG	70
Aston	POL	494
Aston	SGP	1061
Aston	THA	439
Aston	TUR	130
Aston	TWN	340
Aston	USA	423
Aston	VNM	1357
Aston	WSM	59
Aston	ZAF	1058
Aston	ZWE	116
Ballarat		10126
Ballarat	AFG	18
Ballarat	AUS	126487
Ballarat	BGD	98
Ballarat	BIH	36
Ballarat	BRA	47
Ballarat	CAN	201
Ballarat	CHL	52
Ballarat	CHN	729
Ballarat	DEU	523
Ballarat	EGY	63
Ballarat	FJI	74
Ballarat	FRA	96
Ballarat	GBR	4579
Ballarat	GRC	97
Ballarat	HKG	92
Ballarat	HRV	185
Ballarat	IDN	111
Ballarat	IND	1924
Ballarat	IRL	272
Ballarat	IRN	77
Ballarat	IRQ	57
Ballarat	ITA	258
Ballarat	JPN	114
Ballarat	KHM	27
Ballarat	KOR	76
Ballarat	LBN	20
Ballarat	LKA	286
Ballarat	MKD	36
Ballarat	MLT	163
Ballarat	MMR	18
