CED_NAME16	Age	MaritalStatus	Registered	adults
North Sydney	25-34	Never married		10155
North Sydney	35-44	Married	0	3503
North Sydney	35-44	Married	1	16788
North Sydney	35-44	Never married		6464
North Sydney	45-54	Married	0	1968
North Sydney	45-54	Married	1	13668
North Sydney	45-54	Never married		5780
North Sydney	55-64	Married	0	1294
North Sydney	55-64	Married	1	10380
North Sydney	55-64	Never married		5125
North Sydney	65-74	Married	0	740
North Sydney	65-74	Married	1	8310
North Sydney	65-74	Never married		4447
North Sydney	75-84	Married	0	247
North Sydney	75-84	Married	1	4275
North Sydney	75-84	Never married		3149
North Sydney	85+	Married	0	37
North Sydney	85+	Married	1	965
North Sydney	85+	Never married		1700
Page	15-19	Married	0	184
Page	15-19	Married	1	3
Page	15-19	Never married		8159
Page	20-24	Married	0	1361
Page	20-24	Married	1	240
Page	20-24	Never married		4954
Page	25-34	Married	0	3998
Page	25-34	Married	1	4303
Page	25-34	Never married		6341
Page	35-44	Married	0	2898
Page	35-44	Married	1	8171
Page	35-44	Never married		4933
Page	45-54	Married	0	2927
Page	45-54	Married	1	9731
Page	45-54	Never married		6458
Page	55-64	Married	0	2736
Page	55-64	Married	1	12126
Page	55-64	Never married		8070
Page	65-74	Married	0	1554
Page	65-74	Married	1	12736
Page	65-74	Never married		7226
Page	75-84	Married	0	389
Page	75-84	Married	1	6294
Page	75-84	Never married		4456
Page	85+	Married	0	65
Page	85+	Married	1	1292
Page	85+	Never married		2247
Parkes	15-19	Married	0	236
Parkes	15-19	Married	1	9
Parkes	15-19	Never married		6891
Parkes	20-24	Married	0	1658
Parkes	20-24	Married	1	215
Parkes	20-24	Never married		4705
Parkes	25-34	Married	0	4652
Parkes	25-34	Married	1	5767
Parkes	25-34	Never married		6819
Parkes	35-44	Married	0	2342
Parkes	35-44	Married	1	8037
Parkes	35-44	Never married		4287
Parkes	45-54	Married	0	2024
Parkes	45-54	Married	1	8307
Parkes	45-54	Never married		5099
Parkes	55-64	Married	0	1607
Parkes	55-64	Married	1	9820
Parkes	55-64	Never married		6047
Parkes	65-74	Married	0	722
Parkes	65-74	Married	1	8344
Parkes	65-74	Never married		5137
Parkes	75-84	Married	0	198
Parkes	75-84	Married	1	4390
Parkes	75-84	Never married		3700
Parkes	85+	Married	0	26
Parkes	85+	Married	1	853
Parkes	85+	Never married		1652
Parramatta	15-19	Married	0	42
Parramatta	15-19	Married	1	8
Parramatta	15-19	Never married		8407
Parramatta	20-24	Married	0	941
Parramatta	20-24	Married	1	870
Parramatta	20-24	Never married		11621
Parramatta	25-34	Married	0	3847
Parramatta	25-34	Married	1	17164
Parramatta	25-34	Never married		17041
Parramatta	35-44	Married	0	1939
Parramatta	35-44	Married	1	23444
Parramatta	35-44	Never married		7914
Parramatta	45-54	Married	0	1144
Parramatta	45-54	Married	1	12576
Parramatta	45-54	Never married		6511
Parramatta	55-64	Married	0	696
Parramatta	55-64	Married	1	10590
Parramatta	55-64	Never married		6306
Parramatta	65-74	Married	0	306
Parramatta	65-74	Married	1	7397
Parramatta	65-74	Never married		4565
Parramatta	75-84	Married	0	97
Parramatta	75-84	Married	1	3447
Parramatta	75-84	Never married		2779
Parramatta	85+	Married	0	17
Parramatta	85+	Married	1	795
Parramatta	85+	Never married		1316
Paterson	15-19	Married	0	168
Paterson	15-19	Married	1	7
Paterson	15-19	Never married		9378
Paterson	20-24	Married	0	2093
Paterson	20-24	Married	1	319
Paterson	20-24	Never married		6631
Paterson	25-34	Married	0	6102
Paterson	25-34	Married	1	7176
Paterson	25-34	Never married		7643
Paterson	35-44	Married	0	3240
Paterson	35-44	Married	1	10911
Paterson	35-44	Never married		5453
Paterson	45-54	Married	0	2627
Paterson	45-54	Married	1	10928
Paterson	45-54	Never married		6226
Paterson	55-64	Married	0	1753
Paterson	55-64	Married	1	11850
Paterson	55-64	Never married		6329
Paterson	65-74	Married	0	903
Paterson	65-74	Married	1	11718
Paterson	65-74	Never married		5825
Paterson	75-84	Married	0	305
Paterson	75-84	Married	1	6102
Paterson	75-84	Never married		3961
Paterson	85+	Married	0	37
Paterson	85+	Married	1	976
Paterson	85+	Never married		1759
Reid	15-19	Married	0	55
Reid	15-19	Married	1	4
Reid	15-19	Never married		7825
Reid	20-24	Married	0	1602
Reid	20-24	Married	1	726
Reid	20-24	Never married		13338
Reid	25-34	Married	0	8303
Reid	25-34	Married	1	14163
Reid	25-34	Never married		19093
Reid	35-44	Married	0	3176
Reid	35-44	Married	1	18387
Reid	35-44	Never married		7783
Reid	45-54	Married	0	1639
Reid	45-54	Married	1	13684
Reid	45-54	Never married		6359
Reid	55-64	Married	0	1157
Reid	55-64	Married	1	12211
Reid	55-64	Never married		6023
Reid	65-74	Married	0	550
Reid	65-74	Married	1	9074
Reid	65-74	Never married		4397
Reid	75-84	Married	0	139
Reid	75-84	Married	1	4461
Reid	75-84	Never married		2997
Reid	85+	Married	0	23
Reid	85+	Married	1	1146
Reid	85+	Never married		1821
Richmond	15-19	Married	0	65
Richmond	15-19	Never married		7615
Richmond	20-24	Married	0	828
Richmond	20-24	Married	1	94
Richmond	20-24	Never married		5056
Richmond	25-34	Married	0	4232
Richmond	25-34	Married	1	3692
Richmond	25-34	Never married		6900
Richmond	35-44	Married	0	3689
Richmond	35-44	Married	1	9159
Richmond	35-44	Never married		5245
Richmond	45-54	Married	0	3043
Richmond	45-54	Married	1	10029
Richmond	45-54	Never married		6337
Richmond	55-64	Married	0	2606
Richmond	55-64	Married	1	11085
Richmond	55-64	Never married		7713
Richmond	65-74	Married	0	1658
Richmond	65-74	Married	1	11549
Richmond	65-74	Never married		7423
Richmond	75-84	Married	0	446
Richmond	75-84	Married	1	6375
Richmond	75-84	Never married		4724
Richmond	85+	Married	0	56
Richmond	85+	Married	1	1459
Richmond	85+	Never married		2650
Riverina	15-19	Married	0	236
Riverina	15-19	Married	1	12
Riverina	15-19	Never married		8324
Riverina	20-24	Married	0	1904
Riverina	20-24	Married	1	330
Riverina	20-24	Never married		5600
Riverina	25-34	Married	0	4588
Riverina	25-34	Married	1	5818
Riverina	25-34	Never married		6486
Riverina	35-44	Married	0	2209
Riverina	35-44	Married	1	9459
Riverina	35-44	Never married		4416
Riverina	45-54	Married	0	1844
Riverina	45-54	Married	1	9948
Riverina	45-54	Never married		5077
Riverina	55-64	Married	0	1489
Riverina	55-64	Married	1	11143
Riverina	55-64	Never married		5805
Riverina	65-74	Married	0	745
Riverina	65-74	Married	1	10345
Riverina	65-74	Never married		5340
Riverina	75-84	Married	0	251
Riverina	75-84	Married	1	5356
Riverina	75-84	Never married		3950
Riverina	85+	Married	0	27
Riverina	85+	Married	1	1108
Riverina	85+	Never married		2050
Robertson	15-19	Married	0	99
Robertson	15-19	Married	1	3
Robertson	15-19	Never married		7864
Robertson	20-24	Married	0	1087
Robertson	20-24	Married	1	167
Robertson	20-24	Never married		5821
Robertson	25-34	Married	0	3835
Robertson	25-34	Married	1	4368
Robertson	25-34	Never married		6127
Robertson	35-44	Married	0	2702
Robertson	35-44	Married	1	10358
Robertson	35-44	Never married		4261
Robertson	45-54	Married	0	2326
Robertson	45-54	Married	1	10789
Robertson	45-54	Never married		5585
Robertson	55-64	Married	0	1780
Robertson	55-64	Married	1	11211
Robertson	55-64	Never married		6273
Robertson	65-74	Married	0	970
Robertson	65-74	Married	1	10228
Robertson	65-74	Never married		5982
Robertson	75-84	Married	0	355
Robertson	75-84	Married	1	5861
Robertson	75-84	Never married		4416
Robertson	85+	Married	0	43
Robertson	85+	Married	1	1172
Robertson	85+	Never married		2395
Shortland	15-19	Married	0	114
Shortland	15-19	Married	1	4
Shortland	15-19	Never married		8091
Shortland	20-24	Married	0	1237
Shortland	20-24	Married	1	142
Shortland	20-24	Never married		6041
Shortland	25-34	Married	0	4337
Shortland	25-34	Married	1	4971
Shortland	25-34	Never married		6044
Shortland	35-44	Married	0	2761
Shortland	35-44	Married	1	9805
Shortland	35-44	Never married		4403
Shortland	45-54	Married	0	2231
Shortland	45-54	Married	1	10535
Shortland	45-54	Never married		5515
Shortland	55-64	Married	0	1645
Shortland	55-64	Married	1	11048
Shortland	55-64	Never married		5930
Shortland	65-74	Married	0	744
Shortland	65-74	Married	1	10731
Shortland	65-74	Never married		5383
Shortland	75-84	Married	0	308
Shortland	75-84	Married	1	6159
Shortland	75-84	Never married		4234
Shortland	85+	Married	0	36
Shortland	85+	Married	1	1212
Shortland	85+	Never married		2183
Sydney	15-19	Married	0	110
Sydney	15-19	Married	1	6
Sydney	15-19	Never married		3716
Sydney	20-24	Married	0	3115
Sydney	20-24	Married	1	240
Sydney	20-24	Never married		13380
Sydney	25-34	Married	0	19511
Sydney	25-34	Married	1	8980
Sydney	25-34	Never married		29628
Sydney	35-44	Married	0	8324
Sydney	35-44	Married	1	12184
Sydney	35-44	Never married		13589
Sydney	45-54	Married	0	3684
Sydney	45-54	Married	1	6846
Sydney	45-54	Never married		8780
Sydney	55-64	Married	0	2106
Sydney	55-64	Married	1	5562
Sydney	55-64	Never married		7325
Sydney	65-74	Married	0	859
Sydney	65-74	Married	1	4138
Sydney	65-74	Never married		4968
Sydney	75-84	Married	0	212
Sydney	75-84	Married	1	1928
Sydney	75-84	Never married		2530
Sydney	85+	Married	0	26
Sydney	85+	Married	1	403
Sydney	85+	Never married		939
Warringah	15-19	Married	0	11
Warringah	15-19	Never married		8003
Warringah	20-24	Married	0	657
Warringah	20-24	Married	1	88
Warringah	20-24	Never married		6136
Warringah	25-34	Married	0	6723
Warringah	25-34	Married	1	4295
Warringah	25-34	Never married		7501
Warringah	35-44	Married	0	3781
Warringah	35-44	Married	1	12439
Warringah	35-44	Never married		4573
Warringah	45-54	Married	0	2357
Warringah	45-54	Married	1	14443
Warringah	45-54	Never married		4843
Warringah	55-64	Married	0	1384
Warringah	55-64	Married	1	10831
Warringah	55-64	Never married		4579
Warringah	65-74	Married	0	708
Warringah	65-74	Married	1	7427
Warringah	65-74	Never married		3770
Warringah	75-84	Married	0	255
Warringah	75-84	Married	1	4381
Warringah	75-84	Never married		3077
Warringah	85+	Married	0	37
Warringah	85+	Married	1	1020
Warringah	85+	Never married		1709
Watson	15-19	Married	0	17
Watson	15-19	Married	1	19
Watson	15-19	Never married		9858
Watson	20-24	Married	0	568
Watson	20-24	Married	1	831
Watson	20-24	Never married		10492
Watson	25-34	Married	0	2773
Watson	25-34	Married	1	10229
Watson	25-34	Never married		14125
Watson	35-44	Married	0	1459
Watson	35-44	Married	1	15103
Watson	35-44	Never married		7236
Watson	45-54	Married	0	1089
Watson	45-54	Married	1	12967
Watson	45-54	Never married		6945
Watson	55-64	Married	0	792
Watson	55-64	Married	1	11659
Watson	55-64	Never married		6476
Watson	65-74	Married	0	365
Watson	65-74	Married	1	7999
Watson	65-74	Never married		4795
Watson	75-84	Married	0	69
Watson	75-84	Married	1	4161
Watson	75-84	Never married		3322
Watson	85+	Married	0	15
Watson	85+	Married	1	1062
Watson	85+	Never married		1885
Wentworth	15-19	Married	0	23
Wentworth	15-19	Never married		5618
Wentworth	20-24	Married	0	651
Wentworth	20-24	Married	1	42
Wentworth	20-24	Never married		5624
Wentworth	25-34	Married	0	9158
Wentworth	25-34	Married	1	3938
Wentworth	25-34	Never married		13061
Wentworth	35-44	Married	0	4422
Wentworth	35-44	Married	1	10264
Wentworth	35-44	Never married		6087
Wentworth	45-54	Married	0	2362
Wentworth	45-54	Married	1	10105
Wentworth	45-54	Never married		5129
Wentworth	55-64	Married	0	1407
Wentworth	55-64	Married	1	7627
Wentworth	55-64	Never married		4512
Wentworth	65-74	Married	0	845
Wentworth	65-74	Married	1	6248
Wentworth	65-74	Never married		3907
Wentworth	75-84	Married	0	330
Wentworth	75-84	Married	1	3551
Wentworth	75-84	Never married		2996
Wentworth	85+	Married	0	40
Wentworth	85+	Married	1	844
Wentworth	85+	Never married		1654
Werriwa	15-19	Married	0	55
Werriwa	15-19	Married	1	13
Werriwa	15-19	Never married		13734
Werriwa	20-24	Married	0	644
Werriwa	20-24	Married	1	680
Werriwa	20-24	Never married		11809
Werriwa	25-34	Married	0	2447
Werriwa	25-34	Married	1	10460
Werriwa	25-34	Never married		12268
Werriwa	35-44	Married	0	1816
Werriwa	35-44	Married	1	18776
Werriwa	35-44	Never married		6225
Werriwa	45-54	Married	0	1440
Werriwa	45-54	Married	1	16493
Werriwa	45-54	Never married		5925
Werriwa	55-64	Married	0	861
Werriwa	55-64	Married	1	14124
Werriwa	55-64	Never married		6002
Werriwa	65-74	Married	0	332
Werriwa	65-74	Married	1	8441
Werriwa	65-74	Never married		4218
Werriwa	75-84	Married	0	74
Werriwa	75-84	Married	1	3194
Werriwa	75-84	Never married		2525
Werriwa	85+	Married	0	9
Werriwa	85+	Married	1	543
Werriwa	85+	Never married		1114
Whitlam	15-19	Married	0	117
Whitlam	15-19	Married	1	4
Whitlam	15-19	Never married		9424
Whitlam	20-24	Married	0	1369
Whitlam	20-24	Married	1	227
Whitlam	20-24	Never married		7001
Whitlam	25-34	Married	0	4825
Whitlam	25-34	Married	1	6607
Whitlam	25-34	Never married		6856
Whitlam	35-44	Married	0	2576
Whitlam	35-44	Married	1	11377
Whitlam	35-44	Never married		4817
Whitlam	45-54	Married	0	2349
Whitlam	45-54	Married	1	11975
Whitlam	45-54	Never married		5615
Whitlam	55-64	Married	0	1634
Whitlam	55-64	Married	1	12327
Whitlam	55-64	Never married		6089
Whitlam	65-74	Married	0	874
Whitlam	65-74	Married	1	11572
Whitlam	65-74	Never married		5389
Whitlam	75-84	Married	0	312
Whitlam	75-84	Married	1	6463
Whitlam	75-84	Never married		4270
Whitlam	85+	Married	0	57
Whitlam	85+	Married	1	1250
Whitlam	85+	Never married		2001
Aston	15-19	Married	0	31
Aston	15-19	Married	1	4
Aston	15-19	Never married		8921
Aston	20-24	Married	0	816
Aston	20-24	Married	1	116
Aston	20-24	Never married		8182
Aston	25-34	Married	0	4238
Aston	25-34	Married	1	6229
Aston	25-34	Never married		8695
Aston	35-44	Married	0	2296
Aston	35-44	Married	1	14416
Aston	35-44	Never married		4666
Aston	45-54	Married	0	1881
Aston	45-54	Married	1	13593
Aston	45-54	Never married		5250
Aston	55-64	Married	0	1218
Aston	55-64	Married	1	13386
Aston	55-64	Never married		5075
Aston	65-74	Married	0	503
Aston	65-74	Married	1	10279
Aston	65-74	Never married		4277
Aston	75-84	Married	0	136
Aston	75-84	Married	1	4792
Aston	75-84	Never married		3055
Aston	85+	Married	0	22
Aston	85+	Married	1	867
Aston	85+	Never married		1560
Ballarat	15-19	Married	0	94
Ballarat	15-19	Married	1	3
Ballarat	15-19	Never married		8008
Ballarat	20-24	Married	0	1470
Ballarat	20-24	Married	1	207
Ballarat	20-24	Never married		6017
Ballarat	25-34	Married	0	5012
Ballarat	25-34	Married	1	5041
Ballarat	25-34	Never married		7216
Ballarat	35-44	Married	0	2848
Ballarat	35-44	Married	1	9709
Ballarat	35-44	Never married		4660
Ballarat	45-54	Married	0	2483
Ballarat	45-54	Married	1	10107
Ballarat	45-54	Never married		5534
Ballarat	55-64	Married	0	1787
Ballarat	55-64	Married	1	10250
Ballarat	55-64	Never married		5815
Ballarat	65-74	Married	0	873
Ballarat	65-74	Married	1	9370
Ballarat	65-74	Never married		5331
Ballarat	75-84	Married	0	249
Ballarat	75-84	Married	1	4412
Ballarat	75-84	Never married		3253
Ballarat	85+	Married	0	21
Ballarat	85+	Married	1	811
Ballarat	85+	Never married		1620
Bendigo	15-19	Married	0	104
Bendigo	15-19	Married	1	3
Bendigo	15-19	Never married		7680
Bendigo	20-24	Married	0	1332
Bendigo	20-24	Married	1	185
Bendigo	20-24	Never married		5826
Bendigo	25-34	Married	0	4925
Bendigo	25-34	Married	1	4957
Bendigo	25-34	Never married		6682
Bendigo	35-44	Married	0	2905
Bendigo	35-44	Married	1	9275
Bendigo	35-44	Never married		4504
Bendigo	45-54	Married	0	2511
Bendigo	45-54	Married	1	9548
Bendigo	45-54	Never married		5475
Bendigo	55-64	Married	0	1796
Bendigo	55-64	Married	1	10382
Bendigo	55-64	Never married		6090
Bendigo	65-74	Married	0	995
Bendigo	65-74	Married	1	9863
Bendigo	65-74	Never married		5576
Bendigo	75-84	Married	0	274
Bendigo	75-84	Married	1	5057
Bendigo	75-84	Never married		3498
Bendigo	85+	Married	0	32
Bendigo	85+	Married	1	997
Bendigo	85+	Never married		1676
Bruce	15-19	Married	0	44
Bruce	15-19	Married	1	5
Bruce	15-19	Never married		10416
Bruce	20-24	Married	0	738
Bruce	20-24	Married	1	441
Bruce	20-24	Never married		10179
Bruce	25-34	Married	0	3343
Bruce	25-34	Married	1	9289
Bruce	25-34	Never married		11665
Bruce	35-44	Married	0	1901
Bruce	35-44	Married	1	15430
Bruce	35-44	Never married		5988
Bruce	45-54	Married	0	1474
Bruce	45-54	Married	1	14329
Bruce	45-54	Never married		5752
Bruce	55-64	Married	0	1018
Bruce	55-64	Married	1	13483
Bruce	55-64	Never married		5525
Bruce	65-74	Married	0	373
Bruce	65-74	Married	1	9451
Bruce	65-74	Never married		4350
Bruce	75-84	Married	0	117
Bruce	75-84	Married	1	4118
Bruce	75-84	Never married		2829
Bruce	85+	Married	0	21
Bruce	85+	Married	1	818
Bruce	85+	Never married		1447
Calwell	15-19	Married	0	39
Calwell	15-19	Married	1	17
Calwell	15-19	Never married		11341
Calwell	20-24	Married	0	666
Calwell	20-24	Married	1	781
Calwell	20-24	Never married		11053
Calwell	25-34	Married	0	3253
Calwell	25-34	Married	1	14279
Calwell	25-34	Never married		12587
Calwell	35-44	Married	0	1633
Calwell	35-44	Married	1	20358
Calwell	35-44	Never married		5919
Calwell	45-54	Married	0	1157
Calwell	45-54	Married	1	13817
Calwell	45-54	Never married		5265
Calwell	55-64	Married	0	753
Calwell	55-64	Married	1	11347
Calwell	55-64	Never married		4807
Calwell	65-74	Married	0	256
Calwell	65-74	Married	1	6610
Calwell	65-74	Never married		3163
Calwell	75-84	Married	0	46
Calwell	75-84	Married	1	2527
Calwell	75-84	Never married		1900
Calwell	85+	Married	1	400
Calwell	85+	Never married		777
Casey	15-19	Married	0	62
Casey	15-19	Never married		8951
Casey	20-24	Married	0	874
Casey	20-24	Married	1	133
Casey	20-24	Never married		7051
Casey	25-34	Married	0	5379
Casey	25-34	Married	1	6289
Casey	25-34	Never married		6397
Casey	35-44	Married	0	3252
Casey	35-44	Married	1	12118
Casey	35-44	Never married		4107
Casey	45-54	Married	0	2824
Casey	45-54	Married	1	12613
Casey	45-54	Never married		5045
Casey	55-64	Married	0	1837
Casey	55-64	Married	1	12221
Casey	55-64	Never married		5044
Casey	65-74	Married	0	793
Casey	65-74	Married	1	9939
Casey	65-74	Never married		4379
Casey	75-84	Married	0	216
Casey	75-84	Married	1	4682
Casey	75-84	Never married		2938
Casey	85+	Married	0	15
Casey	85+	Married	1	805
Casey	85+	Never married		1273
Chisholm	15-19	Married	0	39
Chisholm	15-19	Married	1	4
Chisholm	15-19	Never married		10110
Chisholm	20-24	Married	0	1027
Chisholm	20-24	Married	1	193
Chisholm	20-24	Never married		11889
Chisholm	25-34	Married	0	3950
Chisholm	25-34	Married	1	7072
Chisholm	25-34	Never married		12683
Chisholm	35-44	Married	0	1652
Chisholm	35-44	Married	1	16256
Chisholm	35-44	Never married		5094
Chisholm	45-54	Married	0	1176
Chisholm	45-54	Married	1	15579
Chisholm	45-54	Never married		5635
Chisholm	55-64	Married	0	845
Chisholm	55-64	Married	1	12880
Chisholm	55-64	Never married		5183
Chisholm	65-74	Married	0	386
Chisholm	65-74	Married	1	10664
Chisholm	65-74	Never married		4250
Chisholm	75-84	Married	0	113
Chisholm	75-84	Married	1	7187
Chisholm	75-84	Never married		4132
Chisholm	85+	Married	0	24
Chisholm	85+	Married	1	2003
Chisholm	85+	Never married		2960
Cooper	15-19	Married	0	27
Cooper	15-19	Married	1	3
Cooper	15-19	Never married		6534
Cooper	20-24	Married	0	758
Cooper	20-24	Married	1	176
Cooper	20-24	Never married		7917
Cooper	25-34	Married	0	7910
Cooper	25-34	Married	1	5737
Cooper	25-34	Never married		14001
Cooper	35-44	Married	0	5109
Cooper	35-44	Married	1	11310
Cooper	35-44	Never married		7242
Cooper	45-54	Married	0	2837
Cooper	45-54	Married	1	10709
Cooper	45-54	Never married		6657
Cooper	55-64	Married	0	1483
Cooper	55-64	Married	1	7764
Cooper	55-64	Never married		5935
Cooper	65-74	Married	0	528
Cooper	65-74	Married	1	5560
Cooper	65-74	Never married		4227
Cooper	75-84	Married	0	118
Cooper	75-84	Married	1	3580
Cooper	75-84	Never married		3224
Cooper	85+	Married	0	14
Cooper	85+	Married	1	1074
Cooper	85+	Never married		2049
Corangamite	15-19	Married	0	48
Corangamite	15-19	Never married		7639
Corangamite	20-24	Married	0	1008
Corangamite	20-24	Married	1	103
Corangamite	20-24	Never married		6136
Corangamite	25-34	Married	0	5112
Corangamite	25-34	Married	1	5626
Corangamite	25-34	Never married		6160
Corangamite	35-44	Married	0	3214
Corangamite	35-44	Married	1	11955
Corangamite	35-44	Never married		3575
Corangamite	45-54	Married	0	2202
Corangamite	45-54	Married	1	11197
Corangamite	45-54	Never married		4004
Corangamite	55-64	Married	0	1443
Corangamite	55-64	Married	1	10731
Corangamite	55-64	Never married		4289
Corangamite	65-74	Married	0	738
Corangamite	65-74	Married	1	11313
Corangamite	65-74	Never married		3978
Corangamite	75-84	Married	0	246
Corangamite	75-84	Married	1	5389
Corangamite	75-84	Never married		2791
Corangamite	85+	Married	0	22
Corangamite	85+	Married	1	1017
Corangamite	85+	Never married		1459
Corio	15-19	Married	0	73
Corio	15-19	Married	1	9
Corio	15-19	Never married		7985
Corio	20-24	Married	0	1354
Corio	20-24	Married	1	215
Corio	20-24	Never married		7729
Corio	25-34	Married	0	5681
Corio	25-34	Married	1	6141
Corio	25-34	Never married		9666
Corio	35-44	Married	0	2806
Corio	35-44	Married	1	10492
Corio	35-44	Never married		5454
Corio	45-54	Married	0	2157
Corio	45-54	Married	1	10352
Corio	45-54	Never married		6221
Corio	55-64	Married	0	1364
Corio	55-64	Married	1	9993
Corio	55-64	Never married		6256
Corio	65-74	Married	0	630
Corio	65-74	Married	1	8666
Corio	65-74	Never married		5180
Corio	75-84	Married	0	191
Corio	75-84	Married	1	4463
Corio	75-84	Never married		3468
Corio	85+	Married	0	15
Corio	85+	Married	1	939
Corio	85+	Never married		1842
Deakin	15-19	Married	0	54
Deakin	15-19	Married	1	5
Deakin	15-19	Never married		9159
Deakin	20-24	Married	0	752
Deakin	20-24	Married	1	153
Deakin	20-24	Never married		7959
Deakin	25-34	Married	0	4539
Deakin	25-34	Married	1	7050
Deakin	25-34	Never married		7960
Deakin	35-44	Married	0	2417
Deakin	35-44	Married	1	15794
Deakin	35-44	Never married		4797
Deakin	45-54	Married	0	1937
Deakin	45-54	Married	1	13854
Deakin	45-54	Never married		5672
Deakin	55-64	Married	0	1118
Deakin	55-64	Married	1	11901
Deakin	55-64	Never married		5553
Deakin	65-74	Married	0	537
Deakin	65-74	Married	1	9676
Deakin	65-74	Never married		4746
Deakin	75-84	Married	0	188
Deakin	75-84	Married	1	5555
Deakin	75-84	Never married		3593
Deakin	85+	Married	0	20
Deakin	85+	Married	1	1191
Deakin	85+	Never married		2033
Dunkley	15-19	Married	0	88
Dunkley	15-19	Never married		8418
Dunkley	20-24	Married	0	1016
Dunkley	20-24	Married	1	115
Dunkley	20-24	Never married		6609
Dunkley	25-34	Married	0	5702
Dunkley	25-34	Married	1	5241
Dunkley	25-34	Never married		7573
Dunkley	35-44	Married	0	3693
Dunkley	35-44	Married	1	11423
Dunkley	35-44	Never married		5265
Dunkley	45-54	Married	0	2710
Dunkley	45-54	Married	1	11540
Dunkley	45-54	Never married		6331
Dunkley	55-64	Married	0	1631
Dunkley	55-64	Married	1	10271
Dunkley	55-64	Never married		6176
Dunkley	65-74	Married	0	651
Dunkley	65-74	Married	1	8187
Dunkley	65-74	Never married		5000
Dunkley	75-84	Married	0	220
Dunkley	75-84	Married	1	4265
Dunkley	75-84	Never married		3255
Dunkley	85+	Married	0	37
Dunkley	85+	Married	1	880
Dunkley	85+	Never married		1672
Flinders	15-19	Married	0	61
Flinders	15-19	Married	1	3
Flinders	15-19	Never married		7334
Flinders	20-24	Married	0	780
Flinders	20-24	Married	1	62
Flinders	20-24	Never married		4955
Flinders	25-34	Married	0	3986
Flinders	25-34	Married	1	3480
Flinders	25-34	Never married		4816
Flinders	35-44	Married	0	2634
Flinders	35-44	Married	1	8259
Flinders	35-44	Never married		3521
Flinders	45-54	Married	0	2589
Flinders	45-54	Married	1	10183
Flinders	45-54	Never married		5281
Flinders	55-64	Married	0	1923
Flinders	55-64	Married	1	11093
Flinders	55-64	Never married		5603
Flinders	65-74	Married	0	1146
Flinders	65-74	Married	1	12336
Flinders	65-74	Never married		5629
Flinders	75-84	Married	0	415
Flinders	75-84	Married	1	7565
Flinders	75-84	Never married		4540
Flinders	85+	Married	0	70
Flinders	85+	Married	1	1635
Flinders	85+	Never married		2232
Fraser	15-19	Married	0	50
Fraser	15-19	Married	1	12
Fraser	15-19	Never married		7693
Fraser	20-24	Married	0	827
Fraser	20-24	Married	1	431
Fraser	20-24	Never married		9967
Fraser	25-34	Married	0	6619
Fraser	25-34	Married	1	8721
Fraser	25-34	Never married		17044
Fraser	35-44	Married	0	3804
Fraser	35-44	Married	1	13032
Fraser	35-44	Never married		8595
Fraser	45-54	Married	0	2146
Fraser	45-54	Married	1	10274
Fraser	45-54	Never married		7823
Fraser	55-64	Married	0	1152
Fraser	55-64	Married	1	8819
Fraser	55-64	Never married		6931
Fraser	65-74	Married	0	392
Fraser	65-74	Married	1	7166
Fraser	65-74	Never married		4979
Fraser	75-84	Married	0	87
Fraser	75-84	Married	1	3521
Fraser	75-84	Never married		3014
Fraser	85+	Married	0	26
Fraser	85+	Married	1	804
Fraser	85+	Never married		1615
Gellibrand	15-19	Married	0	33
Gellibrand	15-19	Married	1	4
Gellibrand	15-19	Never married		8996
Gellibrand	20-24	Married	0	723
Gellibrand	20-24	Married	1	339
Gellibrand	20-24	Never married		7886
Gellibrand	25-34	Married	0	5378
Gellibrand	25-34	Married	1	10899
Gellibrand	25-34	Never married		10134
Gellibrand	35-44	Married	0	3873
Gellibrand	35-44	Married	1	24725
Gellibrand	35-44	Never married		5626
Gellibrand	45-54	Married	0	2534
Gellibrand	45-54	Married	1	14544
Gellibrand	45-54	Never married		5760
Gellibrand	55-64	Married	0	1298
Gellibrand	55-64	Married	1	9784
Gellibrand	55-64	Never married		5021
Gellibrand	65-74	Married	0	440
Gellibrand	65-74	Married	1	6732
Gellibrand	65-74	Never married		3841
Gellibrand	75-84	Married	0	101
Gellibrand	75-84	Married	1	3045
Gellibrand	75-84	Never married		2378
Gellibrand	85+	Married	0	6
Gellibrand	85+	Married	1	665
Gellibrand	85+	Never married		1275
Gippsland	15-19	Married	0	126
Gippsland	15-19	Married	1	4
Gippsland	15-19	Never married		7338
Gippsland	20-24	Married	0	1402
Gippsland	20-24	Married	1	155
Gippsland	20-24	Never married		4748
Gippsland	25-34	Married	0	4574
Gippsland	25-34	Married	1	4464
Gippsland	25-34	Never married		5983
Gippsland	35-44	Married	0	2572
Gippsland	35-44	Married	1	7886
Gippsland	35-44	Never married		4318
Gippsland	45-54	Married	0	2403
Gippsland	45-54	Married	1	8832
Gippsland	45-54	Never married		5264
Gippsland	55-64	Married	0	2064
Gippsland	55-64	Married	1	11691
Gippsland	55-64	Never married		6356
Gippsland	65-74	Married	0	1180
Gippsland	65-74	Married	1	12005
Gippsland	65-74	Never married		6182
Gippsland	75-84	Married	0	328
Gippsland	75-84	Married	1	5939
Gippsland	75-84	Never married		3908
Gippsland	85+	Married	0	34
Gippsland	85+	Married	1	988
