CED_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Lindsay	75-84	0			F	3370
Lindsay	75-84	0			M	2975
Lindsay	75-84	1	0	1	F	98
Lindsay	75-84	1	0	1	M	88
Lindsay	75-84	1	1	0	F	11
Lindsay	75-84	1	1	0	M	15
Lindsay	85+				F	369
Lindsay	85+				M	160
Lindsay	85+	0			F	1199
Lindsay	85+	0			M	703
Lindsay	85+	1	0	1	F	3
Lindsay	85+	1	0	1	M	4
Lindsay	85+	1	1	0	M	5
Lyne	15-19				F	342
Lyne	15-19				M	398
Lyne	15-19	0			F	3343
Lyne	15-19	0			M	3737
Lyne	15-19	1	0	1	F	313
Lyne	15-19	1	0	1	M	151
Lyne	15-19	1	1	0	F	34
Lyne	15-19	1	1	0	M	16
Lyne	15-19	1	1	1	F	5
Lyne	15-19	1	1	1	M	4
Lyne	20-24				F	184
Lyne	20-24				M	234
Lyne	20-24	0			F	2117
Lyne	20-24	0			M	2645
Lyne	20-24	1	0	1	F	203
Lyne	20-24	1	0	1	M	85
Lyne	20-24	1	1	0	F	348
Lyne	20-24	1	1	0	M	153
Lyne	20-24	1	1	1	F	21
Lyne	20-24	1	1	1	M	3
Lyne	25-34				F	474
Lyne	25-34				M	428
Lyne	25-34	0			F	2564
Lyne	25-34	0			M	3332
Lyne	25-34	1	0	1	F	262
Lyne	25-34	1	0	1	M	169
Lyne	25-34	1	1	0	F	3156
Lyne	25-34	1	1	0	M	1965
Lyne	25-34	1	1	1	F	172
Lyne	25-34	1	1	1	M	78
Lyne	35-44				F	505
Lyne	35-44				M	492
Lyne	35-44	0			F	1887
Lyne	35-44	0			M	2443
Lyne	35-44	1	0	1	F	212
Lyne	35-44	1	0	1	M	144
Lyne	35-44	1	1	0	F	4829
Lyne	35-44	1	1	0	M	3739
Lyne	35-44	1	1	1	F	286
Lyne	35-44	1	1	1	M	129
Lyne	45-54				F	508
Lyne	45-54				M	563
Lyne	45-54	0			F	5961
Lyne	45-54	0			M	5567
Lyne	45-54	1	0	1	F	694
Lyne	45-54	1	0	1	M	289
Lyne	45-54	1	1	0	F	2434
Lyne	45-54	1	1	0	M	2452
Lyne	45-54	1	1	1	F	90
Lyne	45-54	1	1	1	M	69
Lyne	55-64				F	599
Lyne	55-64				M	692
Lyne	55-64	0			F	9941
Lyne	55-64	0			M	9572
Lyne	55-64	1	0	1	F	2088
Lyne	55-64	1	0	1	M	864
Lyne	55-64	1	1	0	F	214
Lyne	55-64	1	1	0	M	509
Lyne	55-64	1	1	1	F	23
Lyne	55-64	1	1	1	M	15
Lyne	65-74				F	725
Lyne	65-74				M	793
Lyne	65-74	0			F	11100
Lyne	65-74	0			M	11422
Lyne	65-74	1	0	1	F	1444
Lyne	65-74	1	0	1	M	987
Lyne	65-74	1	1	0	F	49
Lyne	65-74	1	1	0	M	96
Lyne	65-74	1	1	1	F	3
Lyne	65-74	1	1	1	M	11
Lyne	75-84				F	701
Lyne	75-84				M	582
Lyne	75-84	0			F	6951
Lyne	75-84	0			M	6960
Lyne	75-84	1	0	1	F	241
Lyne	75-84	1	0	1	M	203
Lyne	75-84	1	1	0	F	23
Lyne	75-84	1	1	0	M	19
Lyne	85+				F	509
Lyne	85+				M	281
Lyne	85+	0			F	2774
Lyne	85+	0			M	1929
Lyne	85+	1	0	1	F	11
Lyne	85+	1	0	1	M	12
Lyne	85+	1	1	0	F	7
Macarthur	15-19				F	388
Macarthur	15-19				M	414
Macarthur	15-19	0			F	5331
Macarthur	15-19	0			M	5767
Macarthur	15-19	1	0	1	F	383
Macarthur	15-19	1	0	1	M	229
Macarthur	15-19	1	1	0	F	57
Macarthur	15-19	1	1	0	M	23
Macarthur	15-19	1	1	1	F	8
Macarthur	15-19	1	1	1	M	5
Macarthur	20-24				F	397
Macarthur	20-24				M	401
Macarthur	20-24	0			F	4950
Macarthur	20-24	0			M	5693
Macarthur	20-24	1	0	1	F	361
Macarthur	20-24	1	0	1	M	212
Macarthur	20-24	1	1	0	F	638
Macarthur	20-24	1	1	0	M	269
Macarthur	20-24	1	1	1	F	18
Macarthur	25-34				F	983
Macarthur	25-34				M	898
Macarthur	25-34	0			F	7844
Macarthur	25-34	0			M	9276
Macarthur	25-34	1	0	1	F	433
Macarthur	25-34	1	0	1	M	287
Macarthur	25-34	1	1	0	F	7637
Macarthur	25-34	1	1	0	M	4552
Macarthur	25-34	1	1	1	F	168
Macarthur	25-34	1	1	1	M	51
Macarthur	35-44				F	872
Macarthur	35-44				M	953
Macarthur	35-44	0			F	4511
Macarthur	35-44	0			M	6012
Macarthur	35-44	1	0	1	F	240
Macarthur	35-44	1	0	1	M	162
Macarthur	35-44	1	1	0	F	10138
Macarthur	35-44	1	1	0	M	8602
Macarthur	35-44	1	1	1	F	160
Macarthur	35-44	1	1	1	M	123
Macarthur	45-54				F	573
Macarthur	45-54				M	667
Macarthur	45-54	0			F	7220
Macarthur	45-54	0			M	6975
Macarthur	45-54	1	0	1	F	563
Macarthur	45-54	1	0	1	M	216
Macarthur	45-54	1	1	0	F	3296
Macarthur	45-54	1	1	0	M	3776
Macarthur	45-54	1	1	1	F	78
Macarthur	45-54	1	1	1	M	50
Macarthur	55-64				F	493
Macarthur	55-64				M	482
Macarthur	55-64	0			F	8551
Macarthur	55-64	0			M	8224
Macarthur	55-64	1	0	1	F	1481
Macarthur	55-64	1	0	1	M	580
Macarthur	55-64	1	1	0	F	305
Macarthur	55-64	1	1	0	M	644
Macarthur	55-64	1	1	1	F	37
Macarthur	55-64	1	1	1	M	26
Macarthur	65-74				F	424
Macarthur	65-74				M	326
Macarthur	65-74	0			F	6664
Macarthur	65-74	0			M	6356
Macarthur	65-74	1	0	1	F	968
Macarthur	65-74	1	0	1	M	534
Macarthur	65-74	1	1	0	F	64
Macarthur	65-74	1	1	0	M	88
Macarthur	65-74	1	1	1	F	14
Macarthur	65-74	1	1	1	M	8
Macarthur	75-84				F	340
Macarthur	75-84				M	257
Macarthur	75-84	0			F	3069
Macarthur	75-84	0			M	2833
Macarthur	75-84	1	0	1	F	100
Macarthur	75-84	1	0	1	M	91
Macarthur	75-84	1	1	0	F	8
Macarthur	75-84	1	1	0	M	14
Macarthur	75-84	1	1	1	F	7
Macarthur	85+				F	190
Macarthur	85+				M	80
Macarthur	85+	0			F	914
Macarthur	85+	0			M	580
Macarthur	85+	1	0	1	F	3
Mackellar	15-19				F	160
Mackellar	15-19				M	169
Mackellar	15-19	0			F	4291
Mackellar	15-19	0			M	4883
Mackellar	15-19	1	0	1	F	210
Mackellar	15-19	1	0	1	M	116
Mackellar	15-19	1	1	0	F	4
Mackellar	15-19	1	1	0	M	5
Mackellar	20-24				F	143
Mackellar	20-24				M	157
Mackellar	20-24	0			F	3543
Mackellar	20-24	0			M	4128
Mackellar	20-24	1	0	1	F	138
Mackellar	20-24	1	0	1	M	55
Mackellar	20-24	1	1	0	F	54
Mackellar	20-24	1	1	0	M	29
Mackellar	20-24	1	1	1	M	4
Mackellar	25-34				F	333
Mackellar	25-34				M	341
Mackellar	25-34	0			F	4624
Mackellar	25-34	0			M	5459
Mackellar	25-34	1	0	1	F	194
Mackellar	25-34	1	0	1	M	105
Mackellar	25-34	1	1	0	F	2161
Mackellar	25-34	1	1	0	M	1321
Mackellar	25-34	1	1	1	F	53
Mackellar	25-34	1	1	1	M	6
Mackellar	35-44				F	368
Mackellar	35-44				M	368
Mackellar	35-44	0			F	2348
Mackellar	35-44	0			M	3006
Mackellar	35-44	1	0	1	F	151
Mackellar	35-44	1	0	1	M	103
Mackellar	35-44	1	1	0	F	7250
Mackellar	35-44	1	1	0	M	5690
Mackellar	35-44	1	1	1	F	122
Mackellar	35-44	1	1	1	M	73
Mackellar	45-54				F	372
Mackellar	45-54				M	369
Mackellar	45-54	0			F	5703
Mackellar	45-54	0			M	5214
Mackellar	45-54	1	0	1	F	243
Mackellar	45-54	1	0	1	M	137
Mackellar	45-54	1	1	0	F	5623
Mackellar	45-54	1	1	0	M	5432
Mackellar	45-54	1	1	1	F	73
Mackellar	45-54	1	1	1	M	51
Mackellar	55-64				F	322
Mackellar	55-64				M	327
Mackellar	55-64	0			F	8217
Mackellar	55-64	0			M	7871
Mackellar	55-64	1	0	1	F	1122
Mackellar	55-64	1	0	1	M	424
Mackellar	55-64	1	1	0	F	480
Mackellar	55-64	1	1	0	M	1085
Mackellar	55-64	1	1	1	F	17
Mackellar	55-64	1	1	1	M	15
Mackellar	65-74				F	272
Mackellar	65-74				M	291
Mackellar	65-74	0			F	6386
Mackellar	65-74	0			M	6205
Mackellar	65-74	1	0	1	F	1597
Mackellar	65-74	1	0	1	M	893
Mackellar	65-74	1	1	0	F	64
Mackellar	65-74	1	1	0	M	137
Mackellar	65-74	1	1	1	F	15
Mackellar	65-74	1	1	1	M	9
Mackellar	75-84				F	389
Mackellar	75-84				M	264
Mackellar	75-84	0			F	5296
Mackellar	75-84	0			M	4621
Mackellar	75-84	1	0	1	F	300
Mackellar	75-84	1	0	1	M	243
Mackellar	75-84	1	1	0	F	22
Mackellar	75-84	1	1	0	M	15
Mackellar	75-84	1	1	1	F	6
Mackellar	75-84	1	1	1	M	3
Mackellar	85+				F	455
Mackellar	85+				M	212
Mackellar	85+	0			F	2585
Mackellar	85+	0			M	1576
Mackellar	85+	1	0	1	F	20
Mackellar	85+	1	0	1	M	9
Mackellar	85+	1	1	0	M	5
Macquarie	15-19				F	192
Macquarie	15-19				M	210
Macquarie	15-19	0			F	3812
Macquarie	15-19	0			M	4346
Macquarie	15-19	1	0	1	F	287
Macquarie	15-19	1	0	1	M	175
Macquarie	15-19	1	1	0	F	20
Macquarie	15-19	1	1	0	M	10
Macquarie	20-24				F	131
Macquarie	20-24				M	186
Macquarie	20-24	0			F	3069
Macquarie	20-24	0			M	3644
Macquarie	20-24	1	0	1	F	184
Macquarie	20-24	1	0	1	M	118
Macquarie	20-24	1	1	0	F	211
Macquarie	20-24	1	1	0	M	107
Macquarie	20-24	1	1	1	F	6
Macquarie	20-24	1	1	1	M	3
Macquarie	25-34				F	342
Macquarie	25-34				M	403
Macquarie	25-34	0			F	3906
Macquarie	25-34	0			M	4967
Macquarie	25-34	1	0	1	F	203
Macquarie	25-34	1	0	1	M	141
Macquarie	25-34	1	1	0	F	3471
Macquarie	25-34	1	1	0	M	2372
Macquarie	25-34	1	1	1	F	109
Macquarie	25-34	1	1	1	M	39
Macquarie	35-44				F	343
Macquarie	35-44				M	390
Macquarie	35-44	0			F	2267
Macquarie	35-44	0			M	3019
Macquarie	35-44	1	0	1	F	168
Macquarie	35-44	1	0	1	M	136
Macquarie	35-44	1	1	0	F	6097
Macquarie	35-44	1	1	0	M	4841
Macquarie	35-44	1	1	1	F	159
Macquarie	35-44	1	1	1	M	86
Macquarie	45-54				F	364
Macquarie	45-54				M	401
Macquarie	45-54	0			F	6025
Macquarie	45-54	0			M	5732
Macquarie	45-54	1	0	1	F	467
Macquarie	45-54	1	0	1	M	208
Macquarie	45-54	1	1	0	F	3516
Macquarie	45-54	1	1	0	M	3305
Macquarie	45-54	1	1	1	F	70
Macquarie	45-54	1	1	1	M	54
Macquarie	55-64				F	344
Macquarie	55-64				M	359
Macquarie	55-64	0			F	8309
Macquarie	55-64	0			M	7955
Macquarie	55-64	1	0	1	F	1379
Macquarie	55-64	1	0	1	M	560
Macquarie	55-64	1	1	0	F	270
Macquarie	55-64	1	1	0	M	658
Macquarie	55-64	1	1	1	F	12
Macquarie	55-64	1	1	1	M	18
Macquarie	65-74				F	321
Macquarie	65-74				M	314
Macquarie	65-74	0			F	7305
Macquarie	65-74	0			M	7034
Macquarie	65-74	1	0	1	F	1077
Macquarie	65-74	1	0	1	M	661
Macquarie	65-74	1	1	0	F	58
Macquarie	65-74	1	1	0	M	108
Macquarie	75-84				F	297
Macquarie	75-84				M	214
Macquarie	75-84	0			F	4303
Macquarie	75-84	0			M	3673
Macquarie	75-84	1	0	1	F	173
Macquarie	75-84	1	0	1	M	126
Macquarie	75-84	1	1	0	F	14
Macquarie	75-84	1	1	0	M	8
Macquarie	75-84	1	1	1	F	6
Macquarie	85+				F	240
Macquarie	85+				M	91
Macquarie	85+	0			F	1622
Macquarie	85+	0			M	1008
Macquarie	85+	1	0	1	F	13
Macquarie	85+	1	0	1	M	6
Macquarie	85+	1	1	0	F	4
McMahon	15-19				F	354
McMahon	15-19				M	409
McMahon	15-19	0			F	4842
McMahon	15-19	0			M	5445
McMahon	15-19	1	0	1	F	246
McMahon	15-19	1	0	1	M	120
McMahon	15-19	1	1	0	F	25
McMahon	15-19	1	1	0	M	17
McMahon	15-19	1	1	1	F	5
McMahon	20-24				F	352
McMahon	20-24				M	484
McMahon	20-24	0			F	4628
McMahon	20-24	0			M	5363
McMahon	20-24	1	0	1	F	260
McMahon	20-24	1	0	1	M	106
McMahon	20-24	1	1	0	F	317
McMahon	20-24	1	1	0	M	89
McMahon	20-24	1	1	1	F	9
McMahon	20-24	1	1	1	M	4
McMahon	25-34				F	951
McMahon	25-34				M	1046
McMahon	25-34	0			F	6610
McMahon	25-34	0			M	8964
McMahon	25-34	1	0	1	F	281
McMahon	25-34	1	0	1	M	157
McMahon	25-34	1	1	0	F	4324
McMahon	25-34	1	1	0	M	2374
McMahon	25-34	1	1	1	F	67
McMahon	25-34	1	1	1	M	28
McMahon	35-44				F	858
McMahon	35-44				M	969
McMahon	35-44	0			F	4026
McMahon	35-44	0			M	5440
McMahon	35-44	1	0	1	F	168
McMahon	35-44	1	0	1	M	117
McMahon	35-44	1	1	0	F	6834
McMahon	35-44	1	1	0	M	5197
McMahon	35-44	1	1	1	F	80
McMahon	35-44	1	1	1	M	58
McMahon	45-54				F	658
McMahon	45-54				M	710
McMahon	45-54	0			F	7031
McMahon	45-54	0			M	6692
McMahon	45-54	1	0	1	F	376
McMahon	45-54	1	0	1	M	142
McMahon	45-54	1	1	0	F	2909
McMahon	45-54	1	1	0	M	3066
McMahon	45-54	1	1	1	F	48
McMahon	45-54	1	1	1	M	21
McMahon	55-64				F	578
McMahon	55-64				M	581
McMahon	55-64	0			F	8724
McMahon	55-64	0			M	8387
McMahon	55-64	1	0	1	F	983
McMahon	55-64	1	0	1	M	377
McMahon	55-64	1	1	0	F	306
McMahon	55-64	1	1	0	M	693
McMahon	55-64	1	1	1	F	17
McMahon	55-64	1	1	1	M	12
McMahon	65-74				F	445
McMahon	65-74				M	453
McMahon	65-74	0			F	6527
McMahon	65-74	0			M	6331
McMahon	65-74	1	0	1	F	674
McMahon	65-74	1	0	1	M	390
McMahon	65-74	1	1	0	F	75
McMahon	65-74	1	1	0	M	118
McMahon	65-74	1	1	1	F	11
McMahon	65-74	1	1	1	M	3
McMahon	75-84				F	362
McMahon	75-84				M	284
McMahon	75-84	0			F	3697
McMahon	75-84	0			M	3381
McMahon	75-84	1	0	1	F	117
McMahon	75-84	1	0	1	M	89
McMahon	75-84	1	1	0	F	28
McMahon	75-84	1	1	0	M	21
McMahon	75-84	1	1	1	F	4
McMahon	85+				F	310
McMahon	85+				M	160
McMahon	85+	0			F	1539
McMahon	85+	0			M	991
McMahon	85+	1	0	1	F	8
McMahon	85+	1	0	1	M	6
Mitchell	15-19				F	130
Mitchell	15-19				M	157
Mitchell	15-19	0			F	5617
Mitchell	15-19	0			M	6071
Mitchell	15-19	1	0	1	F	241
Mitchell	15-19	1	0	1	M	148
Mitchell	15-19	1	1	0	F	17
Mitchell	15-19	1	1	0	M	11
Mitchell	15-19	1	1	1	F	3
Mitchell	20-24				F	154
Mitchell	20-24				M	166
Mitchell	20-24	0			F	4763
Mitchell	20-24	0			M	5247
Mitchell	20-24	1	0	1	F	194
Mitchell	20-24	1	0	1	M	112
Mitchell	20-24	1	1	0	F	101
Mitchell	20-24	1	1	0	M	39
Mitchell	20-24	1	1	1	F	4
Mitchell	25-34				F	376
Mitchell	25-34				M	354
Mitchell	25-34	0			F	5995
Mitchell	25-34	0			M	6782
Mitchell	25-34	1	0	1	F	210
Mitchell	25-34	1	0	1	M	154
Mitchell	25-34	1	1	0	F	3739
Mitchell	25-34	1	1	0	M	2076
Mitchell	25-34	1	1	1	F	44
Mitchell	25-34	1	1	1	M	11
Mitchell	35-44				F	458
Mitchell	35-44				M	451
Mitchell	35-44	0			F	3548
Mitchell	35-44	0			M	4511
Mitchell	35-44	1	0	1	F	164
Mitchell	35-44	1	0	1	M	107
Mitchell	35-44	1	1	0	F	12176
Mitchell	35-44	1	1	0	M	10028
Mitchell	35-44	1	1	1	F	124
Mitchell	35-44	1	1	1	M	71
Mitchell	45-54				F	310
Mitchell	45-54				M	313
Mitchell	45-54	0			F	7461
Mitchell	45-54	0			M	6622
Mitchell	45-54	1	0	1	F	260
Mitchell	45-54	1	0	1	M	117
Mitchell	45-54	1	1	0	F	5375
Mitchell	45-54	1	1	0	M	5814
Mitchell	45-54	1	1	1	F	52
Mitchell	45-54	1	1	1	M	46
Mitchell	55-64				F	258
Mitchell	55-64				M	219
Mitchell	55-64	0			F	8138
Mitchell	55-64	0			M	8041
Mitchell	55-64	1	0	1	F	1236
Mitchell	55-64	1	0	1	M	402
Mitchell	55-64	1	1	0	F	392
Mitchell	55-64	1	1	0	M	784
Mitchell	55-64	1	1	1	F	14
Mitchell	55-64	1	1	1	M	11
Mitchell	65-74				F	203
Mitchell	65-74				M	215
Mitchell	65-74	0			F	6449
Mitchell	65-74	0			M	6030
Mitchell	65-74	1	0	1	F	1439
Mitchell	65-74	1	0	1	M	843
Mitchell	65-74	1	1	0	F	177
Mitchell	65-74	1	1	0	M	189
Mitchell	65-74	1	1	1	F	25
Mitchell	65-74	1	1	1	M	10
Mitchell	75-84				F	225
Mitchell	75-84				M	180
Mitchell	75-84	0			F	4063
Mitchell	75-84	0			M	3693
Mitchell	75-84	1	0	1	F	202
Mitchell	75-84	1	0	1	M	204
Mitchell	75-84	1	1	0	F	29
Mitchell	75-84	1	1	0	M	25
Mitchell	75-84	1	1	1	F	5
Mitchell	85+				F	210
Mitchell	85+				M	163
Mitchell	85+	0			F	1484
Mitchell	85+	0			M	1010
Mitchell	85+	1	0	1	F	10
Mitchell	85+	1	0	1	M	8
Mitchell	85+	1	1	0	M	5
New England	15-19				F	636
New England	15-19				M	595
New England	15-19	0			F	4019
New England	15-19	0			M	4303
New England	15-19	1	0	1	F	370
New England	15-19	1	0	1	M	185
New England	15-19	1	1	0	F	65
New England	15-19	1	1	0	M	28
New England	15-19	1	1	1	F	4
New England	20-24				F	457
New England	20-24				M	505
New England	20-24	0			F	3019
New England	20-24	0			M	3396
New England	20-24	1	0	1	F	244
New England	20-24	1	0	1	M	119
New England	20-24	1	1	0	F	535
New England	20-24	1	1	0	M	260
New England	20-24	1	1	1	F	32
New England	20-24	1	1	1	M	4
New England	25-34				F	806
New England	25-34				M	903
New England	25-34	0			F	4069
New England	25-34	0			M	5210
New England	25-34	1	0	1	F	372
New England	25-34	1	0	1	M	219
New England	25-34	1	1	0	F	3980
New England	25-34	1	1	0	M	2448
New England	25-34	1	1	1	F	242
New England	25-34	1	1	1	M	82
New England	35-44				F	741
New England	35-44				M	759
New England	35-44	0			F	2518
New England	35-44	0			M	3140
New England	35-44	1	0	1	F	263
New England	35-44	1	0	1	M	177
New England	35-44	1	1	0	F	5173
New England	35-44	1	1	0	M	4191
New England	35-44	1	1	1	F	249
New England	35-44	1	1	1	M	136
New England	45-54				F	772
New England	45-54				M	823
New England	45-54	0			F	5746
New England	45-54	0			M	5516
New England	45-54	1	0	1	F	756
New England	45-54	1	0	1	M	310
New England	45-54	1	1	0	F	2348
New England	45-54	1	1	0	M	2429
New England	45-54	1	1	1	F	113
New England	45-54	1	1	1	M	85
New England	55-64				F	736
New England	55-64				M	805
New England	55-64	0			F	8037
New England	55-64	0			M	8153
New England	55-64	1	0	1	F	1777
New England	55-64	1	0	1	M	705
New England	55-64	1	1	0	F	222
New England	55-64	1	1	0	M	524
New England	55-64	1	1	1	F	16
New England	55-64	1	1	1	M	19
New England	65-74				F	693
New England	65-74				M	732
New England	65-74	0			F	7435
New England	65-74	0			M	7867
New England	65-74	1	0	1	F	1306
New England	65-74	1	0	1	M	801
New England	65-74	1	1	0	F	66
New England	65-74	1	1	0	M	105
New England	65-74	1	1	1	F	11
New England	65-74	1	1	1	M	6
New England	75-84				F	641
New England	75-84				M	567
New England	75-84	0			F	5255
New England	75-84	0			M	4651
New England	75-84	1	0	1	F	223
New England	75-84	1	0	1	M	172
New England	75-84	1	1	0	F	16
New England	75-84	1	1	0	M	10
New England	75-84	1	1	1	F	4
New England	85+				F	420
New England	85+				M	253
New England	85+	0			F	2151
New England	85+	0			M	1312
New England	85+	1	0	1	F	18
New England	85+	1	0	1	M	12
New England	85+	1	1	0	F	3
New England	85+	1	1	0	M	5
Newcastle	15-19				F	305
Newcastle	15-19				M	278
Newcastle	15-19	0			F	4211
Newcastle	15-19	0			M	4357
Newcastle	15-19	1	0	1	F	293
Newcastle	15-19	1	0	1	M	200
Newcastle	15-19	1	1	0	F	23
Newcastle	15-19	1	1	0	M	10
Newcastle	20-24				F	404
Newcastle	20-24				M	492
Newcastle	20-24	0			F	6241
Newcastle	20-24	0			M	6307
Newcastle	20-24	1	0	1	F	325
Newcastle	20-24	1	0	1	M	157
Newcastle	20-24	1	1	0	F	209
Newcastle	20-24	1	1	0	M	80
Newcastle	20-24	1	1	1	F	11
Newcastle	20-24	1	1	1	M	4
Newcastle	25-34				F	599
Newcastle	25-34				M	739
Newcastle	25-34	0			F	8510
Newcastle	25-34	0			M	10027
Newcastle	25-34	1	0	1	F	513
Newcastle	25-34	1	0	1	M	238
Newcastle	25-34	1	1	0	F	3317
Newcastle	25-34	1	1	0	M	2218
Newcastle	25-34	1	1	1	F	142
Newcastle	25-34	1	1	1	M	56
Newcastle	35-44				F	445
Newcastle	35-44				M	541
Newcastle	35-44	0			F	3179
Newcastle	35-44	0			M	4373
Newcastle	35-44	1	0	1	F	304
Newcastle	35-44	1	0	1	M	179
Newcastle	35-44	1	1	0	F	6740
Newcastle	35-44	1	1	0	M	5556
Newcastle	35-44	1	1	1	F	275
Newcastle	35-44	1	1	1	M	138
Newcastle	45-54				F	411
Newcastle	45-54				M	512
Newcastle	45-54	0			F	5971
Newcastle	45-54	0			M	5736
Newcastle	45-54	1	0	1	F	511
Newcastle	45-54	1	0	1	M	235
Newcastle	45-54	1	1	0	F	3485
Newcastle	45-54	1	1	0	M	3461
Newcastle	45-54	1	1	1	F	90
Newcastle	45-54	1	1	1	M	62
Newcastle	55-64				F	377
Newcastle	55-64				M	429
Newcastle	55-64	0			F	7183
Newcastle	55-64	0			M	7500
Newcastle	55-64	1	0	1	F	1897
Newcastle	55-64	1	0	1	M	770
Newcastle	55-64	1	1	0	F	264
Newcastle	55-64	1	1	0	M	558
Newcastle	55-64	1	1	1	F	21
Newcastle	55-64	1	1	1	M	15
Newcastle	65-74				F	359
Newcastle	65-74				M	378
Newcastle	65-74	0			F	5550
Newcastle	65-74	0			M	5649
Newcastle	65-74	1	0	1	F	1713
Newcastle	65-74	1	0	1	M	1057
Newcastle	65-74	1	1	0	F	61
Newcastle	65-74	1	1	0	M	96
Newcastle	65-74	1	1	1	F	17
Newcastle	65-74	1	1	1	M	9
Newcastle	75-84				F	411
Newcastle	75-84				M	290
Newcastle	75-84	0			F	3868
Newcastle	75-84	0			M	3260
Newcastle	75-84	1	0	1	F	314
Newcastle	75-84	1	0	1	M	230
Newcastle	75-84	1	1	0	F	17
Newcastle	75-84	1	1	0	M	21
Newcastle	75-84	1	1	1	F	6
Newcastle	85+				F	586
Newcastle	85+				M	230
Newcastle	85+	0			F	2140
Newcastle	85+	0			M	1201
Newcastle	85+	1	0	1	F	19
Newcastle	85+	1	0	1	M	16
Newcastle	85+	1	1	0	F	5
North Sydney	15-19				F	133
North Sydney	15-19				M	119
North Sydney	15-19	0			F	3508
North Sydney	15-19	0			M	3963
North Sydney	15-19	1	0	1	F	163
North Sydney	15-19	1	0	1	M	104
North Sydney	15-19	1	1	0	F	5
North Sydney	15-19	1	1	0	M	7
North Sydney	20-24				F	140
North Sydney	20-24				M	175
North Sydney	20-24	0			F	3870
North Sydney	20-24	0			M	4021
North Sydney	20-24	1	0	1	F	82
North Sydney	20-24	1	0	1	M	64
North Sydney	20-24	1	1	0	F	18
North Sydney	20-24	1	1	0	M	9
North Sydney	25-34				F	652
North Sydney	25-34				M	638
North Sydney	25-34	0			F	10933
North Sydney	25-34	0			M	10524
North Sydney	25-34	1	0	1	F	217
North Sydney	25-34	1	0	1	M	103
North Sydney	25-34	1	1	0	F	2186
North Sydney	25-34	1	1	0	M	1348
North Sydney	25-34	1	1	1	F	20
North Sydney	25-34	1	1	1	M	11
North Sydney	35-44				F	598
North Sydney	35-44				M	596
North Sydney	35-44	0			F	5674
North Sydney	35-44	0			M	6167
North Sydney	35-44	1	0	1	F	214
North Sydney	35-44	1	0	1	M	74
North Sydney	35-44	1	1	0	F	8281
North Sydney	35-44	1	1	0	M	6722
North Sydney	35-44	1	1	1	F	118
North Sydney	35-44	1	1	1	M	41
North Sydney	45-54				F	385
North Sydney	45-54				M	403
North Sydney	45-54	0			F	6099
North Sydney	45-54	0			M	5277
North Sydney	45-54	1	0	1	F	160
North Sydney	45-54	1	0	1	M	76
North Sydney	45-54	1	1	0	F	5204
North Sydney	45-54	1	1	0	M	5053
North Sydney	45-54	1	1	1	F	52
North Sydney	45-54	1	1	1	M	46
North Sydney	55-64				F	325
North Sydney	55-64				M	296
North Sydney	55-64	0			F	7906
North Sydney	55-64	0			M	7033
North Sydney	55-64	1	0	1	F	685
North Sydney	55-64	1	0	1	M	213
North Sydney	55-64	1	1	0	F	497
North Sydney	55-64	1	1	0	M	1039
North Sydney	55-64	1	1	1	F	16
North Sydney	55-64	1	1	1	M	10
North Sydney	65-74				F	339
North Sydney	65-74				M	275
North Sydney	65-74	0			F	6194
North Sydney	65-74	0			M	5614
North Sydney	65-74	1	0	1	F	1309
North Sydney	65-74	1	0	1	M	686
North Sydney	65-74	1	1	0	F	96
North Sydney	65-74	1	1	0	M	155
North Sydney	65-74	1	1	1	F	8
North Sydney	65-74	1	1	1	M	5
North Sydney	75-84				F	331
North Sydney	75-84				M	222
North Sydney	75-84	0			F	4043
North Sydney	75-84	0			M	3464
North Sydney	75-84	1	0	1	F	268
North Sydney	75-84	1	0	1	M	202
North Sydney	75-84	1	1	0	F	14
North Sydney	75-84	1	1	0	M	17
North Sydney	75-84	1	1	1	F	3
North Sydney	85+				F	495
North Sydney	85+				M	186
North Sydney	85+	0			F	2095
North Sydney	85+	0			M	1180
North Sydney	85+	1	0	1	F	8
North Sydney	85+	1	0	1	M	21
North Sydney	85+	1	1	0	M	5
Page	15-19				F	442
Page	15-19				M	486
Page	15-19	0			F	3582
Page	15-19	0			M	4132
Page	15-19	1	0	1	F	353
Page	15-19	1	0	1	M	205
Page	15-19	1	1	0	F	47
Page	15-19	1	1	0	M	32
Page	20-24				F	329
Page	20-24				M	465
Page	20-24	0			F	2655
Page	20-24	0			M	3144
Page	20-24	1	0	1	F	263
Page	20-24	1	0	1	M	148
Page	20-24	1	1	0	F	453
Page	20-24	1	1	0	M	218
Page	20-24	1	1	1	F	23
Page	20-24	1	1	1	M	6
Page	25-34				F	767
Page	25-34				M	1070
Page	25-34	0			F	3539
Page	25-34	0			M	4610
Page	25-34	1	0	1	F	349
Page	25-34	1	0	1	M	229
Page	25-34	1	1	0	F	3751
Page	25-34	1	1	0	M	2313
Page	25-34	1	1	1	F	241
Page	25-34	1	1	1	M	86
Page	35-44				F	796
Page	35-44				M	1012
Page	35-44	0			F	2557
Page	35-44	0			M	3221
Page	35-44	1	0	1	F	308
Page	35-44	1	0	1	M	199
