CED_NAME16	CountryOfBirth	Sex	persons
Kooyong	DEU	F	317
Kooyong	DEU	M	259
Kooyong	EGY	F	136
Kooyong	EGY	M	135
Kooyong	FJI	F	96
Kooyong	FJI	M	78
Kooyong	FRA	F	154
Kooyong	FRA	M	174
Kooyong	GBR	F	2447
Kooyong	GBR	M	2837
Kooyong	GRC	F	830
Kooyong	GRC	M	692
Kooyong	HKG	F	1133
Kooyong	HKG	M	935
Kooyong	HRV	F	94
Kooyong	HRV	M	74
Kooyong	IDN	F	478
Kooyong	IDN	M	315
Kooyong	IND	F	1810
Kooyong	IND	M	2141
Kooyong	IRL	F	237
Kooyong	IRL	M	210
Kooyong	IRN	F	413
Kooyong	IRN	M	440
Kooyong	IRQ	F	40
Kooyong	IRQ	M	35
Kooyong	ITA	F	725
Kooyong	ITA	M	683
Kooyong	JPN	F	294
Kooyong	JPN	M	114
Kooyong	KHM	F	58
Kooyong	KHM	M	44
Kooyong	KOR	F	360
Kooyong	KOR	M	262
Kooyong	LBN	F	58
Kooyong	LBN	M	65
Kooyong	LKA	F	708
Kooyong	LKA	M	666
Kooyong	MKD	F	59
Kooyong	MKD	M	53
Kooyong	MLT	F	53
Kooyong	MLT	M	33
Kooyong	MMR	F	53
Kooyong	MMR	M	29
Kooyong	MUS	F	86
Kooyong	MUS	M	84
Kooyong	MYS	F	2100
Kooyong	MYS	M	1733
Kooyong	NLD	F	145
Kooyong	NLD	M	159
Kooyong	NPL	F	81
Kooyong	NPL	M	109
Kooyong	NZL	F	1177
Kooyong	NZL	M	1156
Kooyong	PAK	F	115
Kooyong	PAK	M	186
Kooyong	PHL	F	380
Kooyong	PHL	M	218
Kooyong	PNG	F	46
Kooyong	PNG	M	46
Kooyong	POL	F	186
Kooyong	POL	M	109
Kooyong	SGP	F	653
Kooyong	SGP	M	459
Kooyong	THA	F	324
Kooyong	THA	M	128
Kooyong	TUR	F	86
Kooyong	TUR	M	89
Kooyong	TWN	F	494
Kooyong	TWN	M	364
Kooyong	USA	F	581
Kooyong	USA	M	527
Kooyong	VNM	F	1125
Kooyong	VNM	M	864
Kooyong	WSM	F	7
Kooyong	ZAF	F	497
Kooyong	ZAF	M	455
Kooyong	ZWE	F	74
Kooyong	ZWE	M	46
La Trobe		F	6240
La Trobe		M	5952
La Trobe	AFG	F	535
La Trobe	AFG	M	593
La Trobe	AUS	F	56926
La Trobe	AUS	M	55069
La Trobe	BGD	F	190
La Trobe	BGD	M	177
La Trobe	BIH	F	91
La Trobe	BIH	M	64
La Trobe	BRA	F	44
La Trobe	BRA	M	33
La Trobe	CAN	F	106
La Trobe	CAN	M	83
La Trobe	CHL	F	154
La Trobe	CHL	M	120
La Trobe	CHN	F	897
La Trobe	CHN	M	721
La Trobe	DEU	F	291
La Trobe	DEU	M	244
La Trobe	EGY	F	276
La Trobe	EGY	M	281
La Trobe	FJI	F	254
La Trobe	FJI	M	218
La Trobe	FRA	F	41
La Trobe	FRA	M	40
La Trobe	GBR	F	3456
La Trobe	GBR	M	3239
La Trobe	GRC	F	65
La Trobe	GRC	M	74
La Trobe	HKG	F	101
La Trobe	HKG	M	76
La Trobe	HRV	F	120
La Trobe	HRV	M	132
La Trobe	IDN	F	174
La Trobe	IDN	M	111
La Trobe	IND	F	5571
La Trobe	IND	M	6005
La Trobe	IRL	F	189
La Trobe	IRL	M	174
La Trobe	IRN	F	120
La Trobe	IRN	M	130
La Trobe	IRQ	F	60
La Trobe	IRQ	M	63
La Trobe	ITA	F	227
La Trobe	ITA	M	340
La Trobe	JPN	F	76
La Trobe	JPN	M	21
La Trobe	KHM	F	126
La Trobe	KHM	M	92
La Trobe	KOR	F	137
La Trobe	KOR	M	112
La Trobe	LBN	F	86
La Trobe	LBN	M	81
La Trobe	LKA	F	2777
La Trobe	LKA	M	2791
La Trobe	MKD	F	22
La Trobe	MKD	M	38
La Trobe	MLT	F	59
La Trobe	MLT	M	68
La Trobe	MMR	F	177
La Trobe	MMR	M	200
La Trobe	MUS	F	476
La Trobe	MUS	M	461
La Trobe	MYS	F	393
La Trobe	MYS	M	310
La Trobe	NLD	F	387
La Trobe	NLD	M	365
La Trobe	NPL	F	95
La Trobe	NPL	M	98
La Trobe	NZL	F	1431
La Trobe	NZL	M	1504
La Trobe	PAK	F	534
La Trobe	PAK	M	590
La Trobe	PHL	F	1153
La Trobe	PHL	M	906
La Trobe	PNG	F	34
La Trobe	PNG	M	21
La Trobe	POL	F	153
La Trobe	POL	M	108
La Trobe	SGP	F	175
La Trobe	SGP	M	173
La Trobe	THA	F	233
La Trobe	THA	M	86
La Trobe	TUR	F	58
La Trobe	TUR	M	65
La Trobe	TWN	F	106
La Trobe	TWN	M	101
La Trobe	USA	F	182
La Trobe	USA	M	190
La Trobe	VNM	F	207
La Trobe	VNM	M	120
La Trobe	WSM	F	128
La Trobe	WSM	M	122
La Trobe	ZAF	F	565
La Trobe	ZAF	M	592
La Trobe	ZWE	F	205
La Trobe	ZWE	M	197
Lalor		F	10830
Lalor		M	10659
Lalor	AFG	F	102
Lalor	AFG	M	125
Lalor	AUS	F	49719
Lalor	AUS	M	49694
Lalor	BGD	F	953
Lalor	BGD	M	949
Lalor	BIH	F	142
Lalor	BIH	M	120
Lalor	BRA	F	70
Lalor	BRA	M	61
Lalor	CAN	F	94
Lalor	CAN	M	80
Lalor	CHL	F	172
Lalor	CHL	M	148
Lalor	CHN	F	1618
Lalor	CHN	M	1280
Lalor	DEU	F	223
Lalor	DEU	M	190
Lalor	EGY	F	153
Lalor	EGY	M	167
Lalor	FJI	F	472
Lalor	FJI	M	392
Lalor	FRA	F	47
Lalor	FRA	M	43
Lalor	GBR	F	1958
Lalor	GBR	M	1985
Lalor	GRC	F	211
Lalor	GRC	M	212
Lalor	HKG	F	177
Lalor	HKG	M	195
Lalor	HRV	F	172
Lalor	HRV	M	166
Lalor	IDN	F	482
Lalor	IDN	M	415
Lalor	IND	F	15334
Lalor	IND	M	17815
Lalor	IRL	F	106
Lalor	IRL	M	135
Lalor	IRN	F	168
Lalor	IRN	M	196
Lalor	IRQ	F	119
Lalor	IRQ	M	114
Lalor	ITA	F	676
Lalor	ITA	M	753
Lalor	JPN	F	131
Lalor	JPN	M	49
Lalor	KHM	F	77
Lalor	KHM	M	42
Lalor	KOR	F	188
Lalor	KOR	M	130
Lalor	LBN	F	399
Lalor	LBN	M	483
Lalor	LKA	F	980
Lalor	LKA	M	1068
Lalor	MKD	F	241
Lalor	MKD	M	253
Lalor	MLT	F	394
Lalor	MLT	M	385
Lalor	MMR	F	1257
Lalor	MMR	M	1279
Lalor	MUS	F	181
Lalor	MUS	M	183
Lalor	MYS	F	738
Lalor	MYS	M	648
Lalor	NLD	F	103
Lalor	NLD	M	92
Lalor	NPL	F	496
Lalor	NPL	M	496
Lalor	NZL	F	3126
Lalor	NZL	M	3064
Lalor	PAK	F	1303
Lalor	PAK	M	1556
Lalor	PHL	F	3053
Lalor	PHL	M	2262
Lalor	PNG	F	36
Lalor	PNG	M	34
Lalor	POL	F	214
Lalor	POL	M	157
Lalor	SGP	F	369
Lalor	SGP	M	352
Lalor	THA	F	1040
Lalor	THA	M	826
Lalor	TUR	F	56
Lalor	TUR	M	85
Lalor	TWN	F	110
Lalor	TWN	M	63
Lalor	USA	F	223
Lalor	USA	M	202
Lalor	VNM	F	853
Lalor	VNM	M	658
Lalor	WSM	F	330
Lalor	WSM	M	323
Lalor	ZAF	F	304
Lalor	ZAF	M	317
Lalor	ZWE	F	127
Lalor	ZWE	M	97
Macnamara		F	10652
Macnamara		M	10156
Macnamara	AFG	F	41
Macnamara	AFG	M	49
Macnamara	AUS	F	48487
Macnamara	AUS	M	47018
Macnamara	BGD	F	57
Macnamara	BGD	M	59
Macnamara	BIH	F	93
Macnamara	BIH	M	66
Macnamara	BRA	F	506
Macnamara	BRA	M	438
Macnamara	CAN	F	392
Macnamara	CAN	M	288
Macnamara	CHL	F	216
Macnamara	CHL	M	214
Macnamara	CHN	F	3221
Macnamara	CHN	M	2026
Macnamara	DEU	F	606
Macnamara	DEU	M	507
Macnamara	EGY	F	143
Macnamara	EGY	M	146
Macnamara	FJI	F	99
Macnamara	FJI	M	87
Macnamara	FRA	F	530
Macnamara	FRA	M	569
Macnamara	GBR	F	3680
Macnamara	GBR	M	4467
Macnamara	GRC	F	765
Macnamara	GRC	M	630
Macnamara	HKG	F	456
Macnamara	HKG	M	414
Macnamara	HRV	F	107
Macnamara	HRV	M	119
Macnamara	IDN	F	648
Macnamara	IDN	M	489
Macnamara	IND	F	2326
Macnamara	IND	M	3035
Macnamara	IRL	F	932
Macnamara	IRL	M	939
Macnamara	IRN	F	357
Macnamara	IRN	M	377
Macnamara	IRQ	F	39
Macnamara	IRQ	M	35
Macnamara	ITA	F	567
Macnamara	ITA	M	738
Macnamara	JPN	F	481
Macnamara	JPN	M	232
Macnamara	KHM	F	37
Macnamara	KHM	M	36
Macnamara	KOR	F	530
Macnamara	KOR	M	351
Macnamara	LBN	F	57
Macnamara	LBN	M	66
Macnamara	LKA	F	283
Macnamara	LKA	M	343
Macnamara	MKD	F	60
Macnamara	MKD	M	86
Macnamara	MLT	F	56
Macnamara	MLT	M	67
Macnamara	MMR	F	37
Macnamara	MMR	M	37
Macnamara	MUS	F	134
Macnamara	MUS	M	137
Macnamara	MYS	F	1139
Macnamara	MYS	M	954
Macnamara	NLD	F	182
Macnamara	NLD	M	205
Macnamara	NPL	F	182
Macnamara	NPL	M	252
Macnamara	NZL	F	2051
Macnamara	NZL	M	2000
Macnamara	PAK	F	55
Macnamara	PAK	M	159
Macnamara	PHL	F	845
Macnamara	PHL	M	477
Macnamara	PNG	F	66
Macnamara	PNG	M	38
Macnamara	POL	F	606
Macnamara	POL	M	409
Macnamara	SGP	F	426
Macnamara	SGP	M	340
Macnamara	THA	F	489
Macnamara	THA	M	194
Macnamara	TUR	F	157
Macnamara	TUR	M	165
Macnamara	TWN	F	282
Macnamara	TWN	M	151
Macnamara	USA	F	1069
Macnamara	USA	M	954
Macnamara	VNM	F	615
Macnamara	VNM	M	341
Macnamara	WSM	F	7
Macnamara	WSM	M	5
Macnamara	ZAF	F	1088
Macnamara	ZAF	M	1125
Macnamara	ZWE	F	100
Macnamara	ZWE	M	112
Mallee		F	7628
Mallee		M	8309
Mallee	AFG	F	134
Mallee	AFG	M	230
Mallee	AUS	F	68177
Mallee	AUS	M	66969
Mallee	BGD	F	22
Mallee	BGD	M	31
Mallee	BIH	F	13
Mallee	BIH	M	6
Mallee	BRA	F	10
Mallee	BRA	M	12
Mallee	CAN	F	71
Mallee	CAN	M	45
Mallee	CHL	F	18
Mallee	CHL	M	15
Mallee	CHN	F	270
Mallee	CHN	M	197
Mallee	DEU	F	183
Mallee	DEU	M	173
Mallee	EGY	F	15
Mallee	EGY	M	29
Mallee	FJI	F	95
Mallee	FJI	M	75
Mallee	FRA	F	38
Mallee	FRA	M	32
Mallee	GBR	F	1607
Mallee	GBR	M	1422
Mallee	GRC	F	103
Mallee	GRC	M	105
Mallee	HKG	F	53
Mallee	HKG	M	47
Mallee	HRV	F	58
Mallee	HRV	M	51
Mallee	IDN	F	86
Mallee	IDN	M	84
Mallee	IND	F	627
Mallee	IND	M	750
Mallee	IRL	F	65
Mallee	IRL	M	56
Mallee	IRN	F	17
Mallee	IRN	M	26
Mallee	IRQ	F	25
Mallee	IRQ	M	32
Mallee	ITA	F	422
Mallee	ITA	M	433
Mallee	JPN	F	44
Mallee	JPN	M	4
Mallee	KHM	F	73
Mallee	KHM	M	53
Mallee	KOR	F	44
Mallee	KOR	M	27
Mallee	LBN	F	10
Mallee	LBN	M	14
Mallee	LKA	F	79
Mallee	LKA	M	95
Mallee	MKD	F	6
Mallee	MKD	M	7
Mallee	MLT	F	24
Mallee	MLT	M	53
Mallee	MMR	F	105
Mallee	MMR	M	125
Mallee	MUS	F	28
Mallee	MUS	M	22
Mallee	MYS	F	826
Mallee	MYS	M	1124
Mallee	NLD	F	200
Mallee	NLD	M	211
Mallee	NPL	F	107
Mallee	NPL	M	106
Mallee	NZL	F	625
Mallee	NZL	M	561
Mallee	PAK	F	45
Mallee	PAK	M	74
Mallee	PHL	F	796
Mallee	PHL	M	431
Mallee	PNG	F	32
Mallee	PNG	M	16
Mallee	POL	F	25
Mallee	POL	M	29
Mallee	SGP	F	29
Mallee	SGP	M	16
Mallee	THA	F	324
Mallee	THA	M	215
Mallee	TUR	F	142
Mallee	TUR	M	167
Mallee	TWN	F	183
Mallee	TWN	M	85
Mallee	USA	F	113
Mallee	USA	M	89
Mallee	VNM	F	398
Mallee	VNM	M	343
Mallee	WSM	F	42
Mallee	WSM	M	104
Mallee	ZAF	F	205
Mallee	ZAF	M	189
Mallee	ZWE	F	48
Mallee	ZWE	M	55
Maribyrnong		F	6508
Maribyrnong		M	5933
Maribyrnong	AFG	F	21
Maribyrnong	AFG	M	18
Maribyrnong	AUS	F	52443
Maribyrnong	AUS	M	51205
Maribyrnong	BGD	F	49
Maribyrnong	BGD	M	69
Maribyrnong	BIH	F	110
Maribyrnong	BIH	M	82
Maribyrnong	BRA	F	121
Maribyrnong	BRA	M	92
Maribyrnong	CAN	F	177
Maribyrnong	CAN	M	138
Maribyrnong	CHL	F	163
Maribyrnong	CHL	M	132
Maribyrnong	CHN	F	1276
Maribyrnong	CHN	M	824
Maribyrnong	DEU	F	288
Maribyrnong	DEU	M	272
Maribyrnong	EGY	F	358
Maribyrnong	EGY	M	322
Maribyrnong	FJI	F	131
Maribyrnong	FJI	M	109
Maribyrnong	FRA	F	79
Maribyrnong	FRA	M	91
Maribyrnong	GBR	F	1641
Maribyrnong	GBR	M	1755
Maribyrnong	GRC	F	891
Maribyrnong	GRC	M	807
Maribyrnong	HKG	F	279
Maribyrnong	HKG	M	233
Maribyrnong	HRV	F	377
Maribyrnong	HRV	M	313
Maribyrnong	IDN	F	201
Maribyrnong	IDN	M	134
Maribyrnong	IND	F	1585
Maribyrnong	IND	M	1867
Maribyrnong	IRL	F	249
Maribyrnong	IRL	M	290
Maribyrnong	IRN	F	240
Maribyrnong	IRN	M	318
Maribyrnong	IRQ	F	181
Maribyrnong	IRQ	M	188
Maribyrnong	ITA	F	2875
Maribyrnong	ITA	M	2479
Maribyrnong	JPN	F	211
Maribyrnong	JPN	M	89
Maribyrnong	KHM	F	48
Maribyrnong	KHM	M	31
Maribyrnong	KOR	F	154
Maribyrnong	KOR	M	118
Maribyrnong	LBN	F	339
Maribyrnong	LBN	M	350
Maribyrnong	LKA	F	492
Maribyrnong	LKA	M	493
Maribyrnong	MKD	F	195
Maribyrnong	MKD	M	171
Maribyrnong	MLT	F	477
Maribyrnong	MLT	M	368
Maribyrnong	MMR	F	28
Maribyrnong	MMR	M	24
Maribyrnong	MUS	F	89
Maribyrnong	MUS	M	86
Maribyrnong	MYS	F	583
Maribyrnong	MYS	M	456
Maribyrnong	NLD	F	89
Maribyrnong	NLD	M	134
Maribyrnong	NPL	F	276
Maribyrnong	NPL	M	403
Maribyrnong	NZL	F	1031
Maribyrnong	NZL	M	975
Maribyrnong	PAK	F	114
Maribyrnong	PAK	M	240
Maribyrnong	PHL	F	734
Maribyrnong	PHL	M	430
Maribyrnong	PNG	F	31
Maribyrnong	PNG	M	30
Maribyrnong	POL	F	224
Maribyrnong	POL	M	156
Maribyrnong	SGP	F	196
Maribyrnong	SGP	M	152
Maribyrnong	THA	F	347
Maribyrnong	THA	M	102
Maribyrnong	TUR	F	369
Maribyrnong	TUR	M	365
Maribyrnong	TWN	F	107
Maribyrnong	TWN	M	62
Maribyrnong	USA	F	298
Maribyrnong	USA	M	287
Maribyrnong	VNM	F	1698
Maribyrnong	VNM	M	1265
Maribyrnong	WSM	F	61
Maribyrnong	WSM	M	52
Maribyrnong	ZAF	F	180
Maribyrnong	ZAF	M	196
Maribyrnong	ZWE	F	39
Maribyrnong	ZWE	M	48
McEwen		F	4980
McEwen		M	4862
McEwen	AFG	F	16
McEwen	AFG	M	12
McEwen	AUS	F	61984
McEwen	AUS	M	60577
McEwen	BGD	F	47
McEwen	BGD	M	58
McEwen	BIH	F	21
McEwen	BIH	M	21
McEwen	BRA	F	36
McEwen	BRA	M	21
McEwen	CAN	F	98
McEwen	CAN	M	100
McEwen	CHL	F	34
McEwen	CHL	M	35
McEwen	CHN	F	328
McEwen	CHN	M	177
McEwen	DEU	F	293
McEwen	DEU	M	263
McEwen	EGY	F	135
McEwen	EGY	M	133
McEwen	FJI	F	115
McEwen	FJI	M	99
McEwen	FRA	F	53
McEwen	FRA	M	59
McEwen	GBR	F	2793
McEwen	GBR	M	2797
McEwen	GRC	F	185
McEwen	GRC	M	210
McEwen	HKG	F	67
McEwen	HKG	M	61
McEwen	HRV	F	113
McEwen	HRV	M	103
McEwen	IDN	F	91
McEwen	IDN	M	48
McEwen	IND	F	2838
McEwen	IND	M	3161
McEwen	IRL	F	170
McEwen	IRL	M	193
McEwen	IRN	F	312
McEwen	IRN	M	302
McEwen	IRQ	F	189
McEwen	IRQ	M	206
McEwen	ITA	F	489
McEwen	ITA	M	653
McEwen	JPN	F	61
McEwen	JPN	M	26
McEwen	KHM	F	27
McEwen	KHM	M	17
McEwen	KOR	F	54
McEwen	KOR	M	46
McEwen	LBN	F	119
McEwen	LBN	M	127
McEwen	LKA	F	518
McEwen	LKA	M	521
McEwen	MKD	F	227
McEwen	MKD	M	246
McEwen	MLT	F	197
McEwen	MLT	M	234
McEwen	MMR	F	7
McEwen	MMR	M	7
McEwen	MUS	F	79
McEwen	MUS	M	81
McEwen	MYS	F	257
McEwen	MYS	M	219
McEwen	NLD	F	166
McEwen	NLD	M	165
McEwen	NPL	F	206
McEwen	NPL	M	201
McEwen	NZL	F	1062
McEwen	NZL	M	1048
McEwen	PAK	F	195
McEwen	PAK	M	243
McEwen	PHL	F	633
McEwen	PHL	M	412
McEwen	PNG	F	30
McEwen	PNG	M	30
McEwen	POL	F	75
McEwen	POL	M	62
McEwen	SGP	F	141
McEwen	SGP	M	139
McEwen	THA	F	233
McEwen	THA	M	82
McEwen	TUR	F	93
McEwen	TUR	M	112
McEwen	TWN	F	38
McEwen	TWN	M	28
McEwen	USA	F	232
McEwen	USA	M	211
McEwen	VNM	F	173
McEwen	VNM	M	103
McEwen	WSM	F	64
McEwen	WSM	M	69
McEwen	ZAF	F	326
McEwen	ZAF	M	335
McEwen	ZWE	F	206
McEwen	ZWE	M	174
Melbourne		F	11940
Melbourne		M	11643
Melbourne	AFG	F	55
Melbourne	AFG	M	72
Melbourne	AUS	F	48668
Melbourne	AUS	M	49613
Melbourne	BGD	F	115
Melbourne	BGD	M	146
Melbourne	BIH	F	75
Melbourne	BIH	M	61
Melbourne	BRA	F	365
Melbourne	BRA	M	331
Melbourne	CAN	F	427
Melbourne	CAN	M	322
Melbourne	CHL	F	195
Melbourne	CHL	M	200
Melbourne	CHN	F	8920
Melbourne	CHN	M	6456
Melbourne	DEU	F	399
Melbourne	DEU	M	440
Melbourne	EGY	F	127
Melbourne	EGY	M	142
Melbourne	FJI	F	99
Melbourne	FJI	M	86
Melbourne	FRA	F	351
Melbourne	FRA	M	460
Melbourne	GBR	F	2994
Melbourne	GBR	M	3800
Melbourne	GRC	F	680
Melbourne	GRC	M	491
Melbourne	HKG	F	1031
Melbourne	HKG	M	849
Melbourne	HRV	F	125
Melbourne	HRV	M	93
Melbourne	IDN	F	1579
Melbourne	IDN	M	1290
Melbourne	IND	F	3603
Melbourne	IND	M	4713
Melbourne	IRL	F	416
Melbourne	IRL	M	500
Melbourne	IRN	F	324
Melbourne	IRN	M	410
Melbourne	IRQ	F	44
Melbourne	IRQ	M	85
Melbourne	ITA	F	764
Melbourne	ITA	M	869
Melbourne	JPN	F	725
Melbourne	JPN	M	304
Melbourne	KHM	F	122
Melbourne	KHM	M	114
Melbourne	KOR	F	1191
Melbourne	KOR	M	922
Melbourne	LBN	F	68
Melbourne	LBN	M	110
Melbourne	LKA	F	470
Melbourne	LKA	M	498
Melbourne	MKD	F	82
Melbourne	MKD	M	70
Melbourne	MLT	F	54
Melbourne	MLT	M	54
Melbourne	MMR	F	223
Melbourne	MMR	M	183
Melbourne	MUS	F	138
Melbourne	MUS	M	136
Melbourne	MYS	F	2985
Melbourne	MYS	M	2845
Melbourne	NLD	F	158
Melbourne	NLD	M	202
Melbourne	NPL	F	324
Melbourne	NPL	M	462
Melbourne	NZL	F	2338
Melbourne	NZL	M	2465
Melbourne	PAK	F	125
Melbourne	PAK	M	251
Melbourne	PHL	F	1308
Melbourne	PHL	M	982
Melbourne	PNG	F	53
Melbourne	PNG	M	43
Melbourne	POL	F	191
Melbourne	POL	M	124
Melbourne	SGP	F	766
Melbourne	SGP	M	612
Melbourne	THA	F	1450
Melbourne	THA	M	727
Melbourne	TUR	F	219
Melbourne	TUR	M	287
Melbourne	TWN	F	778
Melbourne	TWN	M	545
Melbourne	USA	F	1119
Melbourne	USA	M	1022
Melbourne	VNM	F	2817
Melbourne	VNM	M	1839
Melbourne	WSM	F	14
Melbourne	WSM	M	16
Melbourne	ZAF	F	438
Melbourne	ZAF	M	427
Melbourne	ZWE	F	95
Melbourne	ZWE	M	95
Menzies		F	5201
Menzies		M	4674
Menzies	AFG	F	21
Menzies	AFG	M	23
Menzies	AUS	F	47211
Menzies	AUS	M	46562
Menzies	BGD	F	54
Menzies	BGD	M	57
Menzies	BIH	F	40
Menzies	BIH	M	46
Menzies	BRA	F	56
Menzies	BRA	M	55
Menzies	CAN	F	131
Menzies	CAN	M	112
Menzies	CHL	F	55
Menzies	CHL	M	53
Menzies	CHN	F	11244
Menzies	CHN	M	9130
Menzies	DEU	F	321
Menzies	DEU	M	328
Menzies	EGY	F	432
Menzies	EGY	M	436
Menzies	FJI	F	137
Menzies	FJI	M	119
Menzies	FRA	F	59
Menzies	FRA	M	80
Menzies	GBR	F	1866
Menzies	GBR	M	2009
Menzies	GRC	F	1760
Menzies	GRC	M	1483
Menzies	HKG	F	2346
Menzies	HKG	M	2191
Menzies	HRV	F	196
Menzies	HRV	M	168
Menzies	IDN	F	513
Menzies	IDN	M	379
Menzies	IND	F	1903
Menzies	IND	M	2192
Menzies	IRL	F	119
Menzies	IRL	M	116
Menzies	IRN	F	1661
Menzies	IRN	M	1769
Menzies	IRQ	F	77
Menzies	IRQ	M	91
Menzies	ITA	F	1687
Menzies	ITA	M	1575
Menzies	JPN	F	231
Menzies	JPN	M	120
Menzies	KHM	F	172
Menzies	KHM	M	105
Menzies	KOR	F	684
Menzies	KOR	M	563
Menzies	LBN	F	241
Menzies	LBN	M	236
Menzies	LKA	F	645
Menzies	LKA	M	664
Menzies	MKD	F	158
Menzies	MKD	M	135
Menzies	MLT	F	120
Menzies	MLT	M	99
Menzies	MMR	F	58
Menzies	MMR	M	52
Menzies	MUS	F	81
Menzies	MUS	M	61
Menzies	MYS	F	3366
Menzies	MYS	M	2960
Menzies	NLD	F	175
Menzies	NLD	M	181
Menzies	NPL	F	101
Menzies	NPL	M	132
Menzies	NZL	F	786
Menzies	NZL	M	833
Menzies	PAK	F	300
Menzies	PAK	M	444
Menzies	PHL	F	638
Menzies	PHL	M	364
Menzies	PNG	F	37
Menzies	PNG	M	38
Menzies	POL	F	174
Menzies	POL	M	117
Menzies	SGP	F	676
Menzies	SGP	M	551
Menzies	THA	F	305
Menzies	THA	M	92
Menzies	TUR	F	135
Menzies	TUR	M	120
Menzies	TWN	F	662
Menzies	TWN	M	516
Menzies	USA	F	317
Menzies	USA	M	299
Menzies	VNM	F	1054
Menzies	VNM	M	832
Menzies	WSM	F	8
Menzies	WSM	M	5
Menzies	ZAF	F	669
Menzies	ZAF	M	606
Menzies	ZWE	F	91
Menzies	ZWE	M	85
Monash		F	6116
Monash		M	5972
Monash	AFG	M	6
Monash	AUS	F	59721
Monash	AUS	M	57366
Monash	BGD	F	4
Monash	BGD	M	3
Monash	BIH	F	24
Monash	BIH	M	28
Monash	BRA	F	19
Monash	BRA	M	18
Monash	CAN	F	88
Monash	CAN	M	96
Monash	CHL	F	43
Monash	CHL	M	34
Monash	CHN	F	205
Monash	CHN	M	116
Monash	DEU	F	413
Monash	DEU	M	407
Monash	EGY	F	25
Monash	EGY	M	33
Monash	FJI	F	36
Monash	FJI	M	48
Monash	FRA	F	44
Monash	FRA	M	34
Monash	GBR	F	3534
Monash	GBR	M	3214
Monash	GRC	F	73
Monash	GRC	M	88
Monash	HKG	F	44
Monash	HKG	M	26
Monash	HRV	F	62
Monash	HRV	M	61
Monash	IDN	F	72
Monash	IDN	M	46
Monash	IND	F	321
Monash	IND	M	375
Monash	IRL	F	130
Monash	IRL	M	161
Monash	IRN	F	12
Monash	IRN	M	16
Monash	IRQ	F	9
Monash	IRQ	M	10
Monash	ITA	F	287
Monash	ITA	M	388
Monash	JPN	F	56
Monash	JPN	M	26
Monash	KHM	F	33
Monash	KHM	M	15
Monash	KOR	F	21
Monash	KOR	M	24
Monash	LBN	F	13
Monash	LBN	M	14
Monash	LKA	F	140
Monash	LKA	M	148
Monash	MKD	F	10
Monash	MKD	M	11
Monash	MLT	F	125
Monash	MLT	M	138
Monash	MMR	F	19
Monash	MMR	M	22
Monash	MUS	F	72
Monash	MUS	M	66
Monash	MYS	F	89
Monash	MYS	M	56
Monash	NLD	F	566
Monash	NLD	M	537
Monash	NPL	F	21
Monash	NPL	M	29
Monash	NZL	F	901
Monash	NZL	M	880
Monash	PAK	F	23
Monash	PAK	M	19
Monash	PHL	F	496
Monash	PHL	M	144
Monash	PNG	F	43
Monash	PNG	M	28
Monash	POL	F	82
Monash	POL	M	58
Monash	SGP	F	36
Monash	SGP	M	23
Monash	THA	F	169
Monash	THA	M	53
Monash	TUR	F	12
Monash	TUR	M	19
Monash	TWN	F	77
Monash	TWN	M	59
Monash	USA	F	209
Monash	USA	M	166
Monash	VNM	F	110
Monash	VNM	M	72
Monash	WSM	F	5
Monash	WSM	M	38
Monash	ZAF	F	222
Monash	ZAF	M	219
Monash	ZWE	F	52
Monash	ZWE	M	41
Nicholls		F	7150
Nicholls		M	7478
Nicholls	AFG	F	312
Nicholls	AFG	M	438
Nicholls	AUS	F	63748
Nicholls	AUS	M	63234
Nicholls	BGD	F	21
Nicholls	BGD	M	32
Nicholls	BIH	F	9
Nicholls	BIH	M	5
Nicholls	BRA	F	23
Nicholls	BRA	M	8
Nicholls	CAN	F	74
Nicholls	CAN	M	50
Nicholls	CHL	F	13
Nicholls	CHL	M	12
Nicholls	CHN	F	257
Nicholls	CHN	M	246
Nicholls	DEU	F	207
Nicholls	DEU	M	186
Nicholls	EGY	F	31
Nicholls	EGY	M	45
Nicholls	FJI	F	82
Nicholls	FJI	M	60
Nicholls	FRA	F	30
Nicholls	FRA	M	44
Nicholls	GBR	F	1632
Nicholls	GBR	M	1580
Nicholls	GRC	F	104
Nicholls	GRC	M	125
Nicholls	HKG	F	39
Nicholls	HKG	M	35
Nicholls	HRV	F	42
Nicholls	HRV	M	59
Nicholls	IDN	F	79
Nicholls	IDN	M	53
Nicholls	IND	F	1102
Nicholls	IND	M	1276
Nicholls	IRL	F	100
Nicholls	IRL	M	107
Nicholls	IRN	F	60
Nicholls	IRN	M	74
Nicholls	IRQ	F	260
Nicholls	IRQ	M	280
Nicholls	ITA	F	565
Nicholls	ITA	M	602
Nicholls	JPN	F	21
Nicholls	JPN	M	7
Nicholls	KHM	F	25
Nicholls	KHM	M	19
Nicholls	KOR	F	22
Nicholls	KOR	M	22
Nicholls	LBN	F	13
Nicholls	LBN	M	18
Nicholls	LKA	F	151
Nicholls	LKA	M	153
Nicholls	MKD	F	48
Nicholls	MKD	M	53
Nicholls	MLT	F	50
Nicholls	MLT	M	59
Nicholls	MMR	F	11
Nicholls	MMR	M	10
