CED_NAME16	Age5yr	Indigenous	persons
Bendigo	65+		1832
Bendigo	65+	0	30423
Bendigo	65+	1	198
Bruce	0-4		540
Bruce	0-4	0	10286
Bruce	0-4	1	131
Bruce	5-9		560
Bruce	5-9	0	10667
Bruce	5-9	1	93
Bruce	10-14		515
Bruce	10-14	0	10652
Bruce	10-14	1	83
Bruce	15-19		495
Bruce	15-19	0	10481
Bruce	15-19	1	101
Bruce	20-24		583
Bruce	20-24	0	11545
Bruce	20-24	1	101
Bruce	25-29		810
Bruce	25-29	0	12344
Bruce	25-29	1	83
Bruce	30-34		746
Bruce	30-34	0	12433
Bruce	30-34	1	64
Bruce	35-39		698
Bruce	35-39	0	12434
Bruce	35-39	1	44
Bruce	40-44		547
Bruce	40-44	0	11207
Bruce	40-44	1	60
Bruce	45-49		519
Bruce	45-49	0	10865
Bruce	45-49	1	65
Bruce	50-54		469
Bruce	50-54	0	10957
Bruce	50-54	1	56
Bruce	55-59		449
Bruce	55-59	0	10535
Bruce	55-59	1	39
Bruce	60-64		397
Bruce	60-64	0	9865
Bruce	60-64	1	26
Bruce	65+		1160
Bruce	65+	0	25356
Bruce	65+	1	73
Calwell	0-4		695
Calwell	0-4	0	14754
Calwell	0-4	1	138
Calwell	5-9		763
Calwell	5-9	0	14562
Calwell	5-9	1	156
Calwell	10-14		729
Calwell	10-14	0	12757
Calwell	10-14	1	132
Calwell	15-19		564
Calwell	15-19	0	11338
Calwell	15-19	1	124
Calwell	20-24		621
Calwell	20-24	0	12595
Calwell	20-24	1	124
Calwell	25-29		826
Calwell	25-29	0	14091
Calwell	25-29	1	130
Calwell	30-34		812
Calwell	30-34	0	16290
Calwell	30-34	1	91
Calwell	35-39		823
Calwell	35-39	0	15750
Calwell	35-39	1	68
Calwell	40-44		671
Calwell	40-44	0	12362
Calwell	40-44	1	52
Calwell	45-49		492
Calwell	45-49	0	10176
Calwell	45-49	1	60
Calwell	50-54		517
Calwell	50-54	0	10150
Calwell	50-54	1	57
Calwell	55-59		435
Calwell	55-59	0	9505
Calwell	55-59	1	52
Calwell	60-64		334
Calwell	60-64	0	7561
Calwell	60-64	1	26
Calwell	65+		723
Calwell	65+	0	16316
Calwell	65+	1	52
Casey	0-4		261
Casey	0-4	0	8938
Casey	0-4	1	176
Casey	5-9		300
Casey	5-9	0	9373
Casey	5-9	1	179
Casey	10-14		360
Casey	10-14	0	9532
Casey	10-14	1	173
Casey	15-19		329
Casey	15-19	0	9075
Casey	15-19	1	159
Casey	20-24		290
Casey	20-24	0	8307
Casey	20-24	1	166
Casey	25-29		296
Casey	25-29	0	8434
Casey	25-29	1	123
Casey	30-34		352
Casey	30-34	0	9960
Casey	30-34	1	108
Casey	35-39		340
Casey	35-39	0	10193
Casey	35-39	1	86
Casey	40-44		329
Casey	40-44	0	9545
Casey	40-44	1	75
Casey	45-49		399
Casey	45-49	0	10302
Casey	45-49	1	103
Casey	50-54		382
Casey	50-54	0	10421
Casey	50-54	1	102
Casey	55-59		346
Casey	55-59	0	9994
Casey	55-59	1	85
Casey	60-64		364
Casey	60-64	0	9628
Casey	60-64	1	70
Casey	65+		1019
Casey	65+	0	26656
Casey	65+	1	125
Chisholm	0-4		197
Chisholm	0-4	0	7234
Chisholm	0-4	1	20
Chisholm	5-9		245
Chisholm	5-9	0	9624
Chisholm	5-9	1	21
Chisholm	10-14		280
Chisholm	10-14	0	10402
Chisholm	10-14	1	35
Chisholm	15-19		304
Chisholm	15-19	0	10964
Chisholm	15-19	1	50
Chisholm	20-24		737
Chisholm	20-24	0	14629
Chisholm	20-24	1	97
Chisholm	25-29		679
Chisholm	25-29	0	12950
Chisholm	25-29	1	65
Chisholm	30-34		521
Chisholm	30-34	0	11824
Chisholm	30-34	1	22
Chisholm	35-39		436
Chisholm	35-39	0	12104
Chisholm	35-39	1	20
Chisholm	40-44		356
Chisholm	40-44	0	11317
Chisholm	40-44	1	22
Chisholm	45-49		330
Chisholm	45-49	0	11441
Chisholm	45-49	1	26
Chisholm	50-54		304
Chisholm	50-54	0	11312
Chisholm	50-54	1	18
Chisholm	55-59		283
Chisholm	55-59	0	10074
Chisholm	55-59	1	25
Chisholm	60-64		209
Chisholm	60-64	0	9242
Chisholm	60-64	1	12
Chisholm	65+		1198
Chisholm	65+	0	33979
Chisholm	65+	1	38
Cooper	0-4		277
Cooper	0-4	0	7944
Cooper	0-4	1	134
Cooper	5-9		288
Cooper	5-9	0	7430
Cooper	5-9	1	117
Cooper	10-14		225
Cooper	10-14	0	7165
Cooper	10-14	1	96
Cooper	15-19		265
Cooper	15-19	0	6715
Cooper	15-19	1	100
Cooper	20-24		447
Cooper	20-24	0	9248
Cooper	20-24	1	153
Cooper	25-29		590
Cooper	25-29	0	13447
Cooper	25-29	1	175
Cooper	30-34		608
Cooper	30-34	0	14850
Cooper	30-34	1	154
Cooper	35-39		511
Cooper	35-39	0	13240
Cooper	35-39	1	88
Cooper	40-44		414
Cooper	40-44	0	10960
Cooper	40-44	1	88
Cooper	45-49		378
Cooper	45-49	0	10404
Cooper	45-49	1	82
Cooper	50-54		363
Cooper	50-54	0	10209
Cooper	50-54	1	85
Cooper	55-59		299
Cooper	55-59	0	8387
Cooper	55-59	1	81
Cooper	60-64		255
Cooper	60-64	0	7129
Cooper	60-64	1	51
Cooper	65+		1036
Cooper	65+	0	21703
Cooper	65+	1	93
Corangamite	0-4		259
Corangamite	0-4	0	8779
Corangamite	0-4	1	134
Corangamite	5-9		406
Corangamite	5-9	0	9557
Corangamite	5-9	1	199
Corangamite	10-14		386
Corangamite	10-14	0	9038
Corangamite	10-14	1	191
Corangamite	15-19		296
Corangamite	15-19	0	8048
Corangamite	15-19	1	130
Corangamite	20-24		368
Corangamite	20-24	0	8032
Corangamite	20-24	1	125
Corangamite	25-29		356
Corangamite	25-29	0	8234
Corangamite	25-29	1	117
Corangamite	30-34		280
Corangamite	30-34	0	9246
Corangamite	30-34	1	84
Corangamite	35-39		369
Corangamite	35-39	0	9957
Corangamite	35-39	1	87
Corangamite	40-44		336
Corangamite	40-44	0	9107
Corangamite	40-44	1	72
Corangamite	45-49		353
Corangamite	45-49	0	9186
Corangamite	45-49	1	84
Corangamite	50-54		301
Corangamite	50-54	0	8545
Corangamite	50-54	1	68
Corangamite	55-59		311
Corangamite	55-59	0	8353
Corangamite	55-59	1	49
Corangamite	60-64		378
Corangamite	60-64	0	8906
Corangamite	60-64	1	36
Corangamite	65+		1603
Corangamite	65+	0	30322
Corangamite	65+	1	95
Corio	0-4		342
Corio	0-4	0	8339
Corio	0-4	1	239
Corio	5-9		457
Corio	5-9	0	8664
Corio	5-9	1	249
Corio	10-14		438
Corio	10-14	0	8601
Corio	10-14	1	223
Corio	15-19		406
Corio	15-19	0	8426
Corio	15-19	1	232
Corio	20-24		503
Corio	20-24	0	9642
Corio	20-24	1	249
Corio	25-29		569
Corio	25-29	0	11446
Corio	25-29	1	219
Corio	30-34		557
Corio	30-34	0	10816
Corio	30-34	1	175
Corio	35-39		485
Corio	35-39	0	10211
Corio	35-39	1	145
Corio	40-44		474
Corio	40-44	0	9063
Corio	40-44	1	137
Corio	45-49		460
Corio	45-49	0	9662
Corio	45-49	1	112
Corio	50-54		402
Corio	50-54	0	9376
Corio	50-54	1	124
Corio	55-59		361
Corio	55-59	0	9272
Corio	55-59	1	96
Corio	60-64		329
Corio	60-64	0	8859
Corio	60-64	1	70
Corio	65+		1208
Corio	65+	0	27466
Corio	65+	1	129
Deakin	0-4		189
Deakin	0-4	0	9119
Deakin	0-4	1	75
Deakin	5-9		242
Deakin	5-9	0	10110
Deakin	5-9	1	87
Deakin	10-14		229
Deakin	10-14	0	9721
Deakin	10-14	1	88
Deakin	15-19		194
Deakin	15-19	0	9268
Deakin	15-19	1	99
Deakin	20-24		240
Deakin	20-24	0	9101
Deakin	20-24	1	88
Deakin	25-29		297
Deakin	25-29	0	9209
Deakin	25-29	1	60
Deakin	30-34		292
Deakin	30-34	0	10783
Deakin	30-34	1	58
Deakin	35-39		313
Deakin	35-39	0	12227
Deakin	35-39	1	55
Deakin	40-44		305
Deakin	40-44	0	11114
Deakin	40-44	1	58
Deakin	45-49		277
Deakin	45-49	0	11162
Deakin	45-49	1	53
Deakin	50-54		259
Deakin	50-54	0	10659
Deakin	50-54	1	50
Deakin	55-59		253
Deakin	55-59	0	9869
Deakin	55-59	1	30
Deakin	60-64		211
Deakin	60-64	0	9146
Deakin	60-64	1	36
Deakin	65+		970
Deakin	65+	0	30452
Deakin	65+	1	72
Dunkley	0-4		381
Dunkley	0-4	0	8865
Dunkley	0-4	1	205
Dunkley	5-9		437
Dunkley	5-9	0	9589
Dunkley	5-9	1	186
Dunkley	10-14		466
Dunkley	10-14	0	9328
Dunkley	10-14	1	230
Dunkley	15-19		412
Dunkley	15-19	0	8626
Dunkley	15-19	1	177
Dunkley	20-24		393
Dunkley	20-24	0	8011
Dunkley	20-24	1	164
Dunkley	25-29		493
Dunkley	25-29	0	8704
Dunkley	25-29	1	138
Dunkley	30-34		488
Dunkley	30-34	0	10047
Dunkley	30-34	1	113
Dunkley	35-39		545
Dunkley	35-39	0	10541
Dunkley	35-39	1	99
Dunkley	40-44		480
Dunkley	40-44	0	10060
Dunkley	40-44	1	106
Dunkley	45-49		503
Dunkley	45-49	0	10448
Dunkley	45-49	1	111
Dunkley	50-54		490
Dunkley	50-54	0	10322
Dunkley	50-54	1	102
Dunkley	55-59		413
Dunkley	55-59	0	9518
Dunkley	55-59	1	86
Dunkley	60-64		345
Dunkley	60-64	0	8985
Dunkley	60-64	1	58
Dunkley	65+		1168
Dunkley	65+	0	26057
Dunkley	65+	1	121
Flinders	0-4		324
Flinders	0-4	0	6566
Flinders	0-4	1	193
Flinders	5-9		415
Flinders	5-9	0	7306
Flinders	5-9	1	164
Flinders	10-14		497
Flinders	10-14	0	8032
Flinders	10-14	1	193
Flinders	15-19		417
Flinders	15-19	0	7649
Flinders	15-19	1	167
Flinders	20-24		336
Flinders	20-24	0	6357
Flinders	20-24	1	135
Flinders	25-29		321
Flinders	25-29	0	5876
Flinders	25-29	1	101
Flinders	30-34		387
Flinders	30-34	0	6872
Flinders	30-34	1	93
Flinders	35-39		417
Flinders	35-39	0	7333
Flinders	35-39	1	75
Flinders	40-44		436
Flinders	40-44	0	7376
Flinders	40-44	1	85
Flinders	45-49		511
Flinders	45-49	0	8838
Flinders	45-49	1	72
Flinders	50-54		536
Flinders	50-54	0	9598
Flinders	50-54	1	87
Flinders	55-59		519
Flinders	55-59	0	9480
Flinders	55-59	1	67
Flinders	60-64		488
Flinders	60-64	0	10134
Flinders	60-64	1	63
Flinders	65+		2177
Flinders	65+	0	39544
Flinders	65+	1	126
Fraser	0-4		490
Fraser	0-4	0	9471
Fraser	0-4	1	80
Fraser	5-9		506
Fraser	5-9	0	9002
Fraser	5-9	1	73
Fraser	10-14		480
Fraser	10-14	0	8002
Fraser	10-14	1	59
Fraser	15-19		462
Fraser	15-19	0	7813
Fraser	15-19	1	78
Fraser	20-24		729
Fraser	20-24	0	11533
Fraser	20-24	1	80
Fraser	25-29		1115
Fraser	25-29	0	16581
Fraser	25-29	1	134
Fraser	30-34		1065
Fraser	30-34	0	16380
Fraser	30-34	1	102
Fraser	35-39		880
Fraser	35-39	0	14344
Fraser	35-39	1	65
Fraser	40-44		675
Fraser	40-44	0	11530
Fraser	40-44	1	49
Fraser	45-49		589
Fraser	45-49	0	10691
Fraser	45-49	1	67
Fraser	50-54		496
Fraser	50-54	0	9876
Fraser	50-54	1	61
Fraser	55-59		476
Fraser	55-59	0	8885
Fraser	55-59	1	63
Fraser	60-64		411
Fraser	60-64	0	8369
Fraser	60-64	1	34
Fraser	65+		1644
Fraser	65+	0	22900
Fraser	65+	1	58
Gellibrand	0-4		592
Gellibrand	0-4	0	14203
Gellibrand	0-4	1	116
Gellibrand	5-9		671
Gellibrand	5-9	0	15119
Gellibrand	5-9	1	97
Gellibrand	10-14		487
Gellibrand	10-14	0	12354
Gellibrand	10-14	1	98
Gellibrand	15-19		395
Gellibrand	15-19	0	9083
Gellibrand	15-19	1	97
Gellibrand	20-24		471
Gellibrand	20-24	0	9231
Gellibrand	20-24	1	113
Gellibrand	25-29		728
Gellibrand	25-29	0	11462
Gellibrand	25-29	1	135
Gellibrand	30-34		734
Gellibrand	30-34	0	15531
Gellibrand	30-34	1	116
Gellibrand	35-39		822
Gellibrand	35-39	0	19042
Gellibrand	35-39	1	110
Gellibrand	40-44		665
Gellibrand	40-44	0	15651
Gellibrand	40-44	1	84
Gellibrand	45-49		460
Gellibrand	45-49	0	12444
Gellibrand	45-49	1	81
Gellibrand	50-54		437
Gellibrand	50-54	0	10753
Gellibrand	50-54	1	59
Gellibrand	55-59		339
Gellibrand	55-59	0	8814
Gellibrand	55-59	1	43
Gellibrand	60-64		251
Gellibrand	60-64	0	7660
Gellibrand	60-64	1	30
Gellibrand	65+		756
Gellibrand	65+	0	19607
Gellibrand	65+	1	63
Gippsland	0-4		549
Gippsland	0-4	0	6994
Gippsland	0-4	1	448
Gippsland	5-9		681
Gippsland	5-9	0	7685
Gippsland	5-9	1	437
Gippsland	10-14		669
Gippsland	10-14	0	8025
Gippsland	10-14	1	467
Gippsland	15-19		591
Gippsland	15-19	0	7327
Gippsland	15-19	1	340
Gippsland	20-24		565
Gippsland	20-24	0	6488
Gippsland	20-24	1	314
Gippsland	25-29		624
Gippsland	25-29	0	7602
Gippsland	25-29	1	272
Gippsland	30-34		591
Gippsland	30-34	0	7887
Gippsland	30-34	1	237
Gippsland	35-39		668
Gippsland	35-39	0	7790
Gippsland	35-39	1	215
Gippsland	40-44		588
Gippsland	40-44	0	7329
Gippsland	40-44	1	163
Gippsland	45-49		585
Gippsland	45-49	0	7926
Gippsland	45-49	1	162
Gippsland	50-54		657
Gippsland	50-54	0	8912
Gippsland	50-54	1	192
Gippsland	55-59		707
Gippsland	55-59	0	9895
Gippsland	55-59	1	185
Gippsland	60-64		685
Gippsland	60-64	0	11033
Gippsland	60-64	1	154
Gippsland	65+		2466
Gippsland	65+	0	35036
Gippsland	65+	1	235
Goldstein	0-4		167
Goldstein	0-4	0	6916
Goldstein	0-4	1	36
Goldstein	5-9		298
Goldstein	5-9	0	8776
Goldstein	5-9	1	20
Goldstein	10-14		304
Goldstein	10-14	0	10558
Goldstein	10-14	1	36
Goldstein	15-19		232
Goldstein	15-19	0	9958
Goldstein	15-19	1	41
Goldstein	20-24		212
Goldstein	20-24	0	8094
Goldstein	20-24	1	34
Goldstein	25-29		270
Goldstein	25-29	0	6797
Goldstein	25-29	1	26
Goldstein	30-34		277
Goldstein	30-34	0	7569
Goldstein	30-34	1	28
Goldstein	35-39		286
Goldstein	35-39	0	9013
Goldstein	35-39	1	23
Goldstein	40-44		330
Goldstein	40-44	0	9863
Goldstein	40-44	1	21
Goldstein	45-49		333
Goldstein	45-49	0	11327
Goldstein	45-49	1	35
Goldstein	50-54		328
Goldstein	50-54	0	12076
Goldstein	50-54	1	19
Goldstein	55-59		263
Goldstein	55-59	0	10423
Goldstein	55-59	1	26
Goldstein	60-64		219
Goldstein	60-64	0	9233
Goldstein	60-64	1	13
Goldstein	65+		1156
Goldstein	65+	0	29065
Goldstein	65+	1	26
Gorton	0-4		443
Gorton	0-4	0	11183
Gorton	0-4	1	93
Gorton	5-9		521
Gorton	5-9	0	12507
Gorton	5-9	1	79
Gorton	10-14		500
Gorton	10-14	0	12016
Gorton	10-14	1	87
Gorton	15-19		445
Gorton	15-19	0	11028
Gorton	15-19	1	68
Gorton	20-24		426
Gorton	20-24	0	10989
Gorton	20-24	1	116
Gorton	25-29		602
Gorton	25-29	0	11644
Gorton	25-29	1	123
Gorton	30-34		577
Gorton	30-34	0	13083
Gorton	30-34	1	113
Gorton	35-39		599
Gorton	35-39	0	14137
Gorton	35-39	1	95
Gorton	40-44		491
Gorton	40-44	0	12790
Gorton	40-44	1	84
Gorton	45-49		482
Gorton	45-49	0	11975
Gorton	45-49	1	64
Gorton	50-54		350
Gorton	50-54	0	10696
Gorton	50-54	1	47
Gorton	55-59		341
Gorton	55-59	0	9441
Gorton	55-59	1	38
Gorton	60-64		260
Gorton	60-64	0	8498
Gorton	60-64	1	26
Gorton	65+		770
Gorton	65+	0	20232
Gorton	65+	1	40
Hawke	0-4		563
Hawke	0-4	0	11501
Hawke	0-4	1	321
Hawke	5-9		699
Hawke	5-9	0	11890
Hawke	5-9	1	315
Hawke	10-14		680
Hawke	10-14	0	10719
Hawke	10-14	1	265
Hawke	15-19		516
Hawke	15-19	0	9232
Hawke	15-19	1	223
Hawke	20-24		483
Hawke	20-24	0	9174
Hawke	20-24	1	198
Hawke	25-29		638
Hawke	25-29	0	10655
Hawke	25-29	1	201
Hawke	30-34		660
Hawke	30-34	0	12607
Hawke	30-34	1	194
Hawke	35-39		643
Hawke	35-39	0	12299
Hawke	35-39	1	135
Hawke	40-44		572
Hawke	40-44	0	10656
Hawke	40-44	1	119
Hawke	45-49		512
Hawke	45-49	0	9954
Hawke	45-49	1	101
Hawke	50-54		465
Hawke	50-54	0	9475
Hawke	50-54	1	117
Hawke	55-59		388
Hawke	55-59	0	8547
Hawke	55-59	1	90
Hawke	60-64		329
Hawke	60-64	0	7775
Hawke	60-64	1	72
Hawke	65+		983
Hawke	65+	0	20319
Hawke	65+	1	106
Higgins	0-4		193
Higgins	0-4	0	6246
Higgins	0-4	1	22
Higgins	5-9		207
Higgins	5-9	0	6518
Higgins	5-9	1	23
Higgins	10-14		226
Higgins	10-14	0	6893
Higgins	10-14	1	25
Higgins	15-19		223
Higgins	15-19	0	7065
Higgins	15-19	1	30
Higgins	20-24		421
Higgins	20-24	0	11213
Higgins	20-24	1	67
Higgins	25-29		717
Higgins	25-29	0	15778
Higgins	25-29	1	86
Higgins	30-34		637
Higgins	30-34	0	14351
Higgins	30-34	1	71
Higgins	35-39		482
Higgins	35-39	0	11957
Higgins	35-39	1	35
Higgins	40-44		386
Higgins	40-44	0	9475
Higgins	40-44	1	22
Higgins	45-49		364
Higgins	45-49	0	9260
Higgins	45-49	1	34
Higgins	50-54		317
Higgins	50-54	0	9512
Higgins	50-54	1	30
Higgins	55-59		296
Higgins	55-59	0	8405
Higgins	55-59	1	24
Higgins	60-64		250
Higgins	60-64	0	7525
Higgins	60-64	1	17
Higgins	65+		1169
Higgins	65+	0	24467
Higgins	65+	1	26
Holt	0-4		635
Holt	0-4	0	15028
Holt	0-4	1	216
Holt	5-9		734
Holt	5-9	0	15058
Holt	5-9	1	161
Holt	10-14		619
Holt	10-14	0	13024
Holt	10-14	1	169
Holt	15-19		460
Holt	15-19	0	10948
Holt	15-19	1	148
Holt	20-24		526
Holt	20-24	0	11880
Holt	20-24	1	131
Holt	25-29		701
Holt	25-29	0	13474
Holt	25-29	1	121
Holt	30-34		712
Holt	30-34	0	15580
Holt	30-34	1	87
Holt	35-39		729
Holt	35-39	0	16631
Holt	35-39	1	90
Holt	40-44		530
Holt	40-44	0	13229
Holt	40-44	1	78
Holt	45-49		457
Holt	45-49	0	11168
Holt	45-49	1	69
Holt	50-54		407
Holt	50-54	0	9848
Holt	50-54	1	63
Holt	55-59		331
Holt	55-59	0	8610
Holt	55-59	1	39
Holt	60-64		319
Holt	60-64	0	7223
Holt	60-64	1	36
Holt	65+		725
Holt	65+	0	16170
Holt	65+	1	62
Hotham	0-4		375
Hotham	0-4	0	10282
Hotham	0-4	1	55
Hotham	5-9		372
Hotham	5-9	0	10459
Hotham	5-9	1	54
Hotham	10-14		340
Hotham	10-14	0	9662
Hotham	10-14	1	39
Hotham	15-19		349
Hotham	15-19	0	9825
Hotham	15-19	1	49
Hotham	20-24		684
Hotham	20-24	0	14628
Hotham	20-24	1	94
Hotham	25-29		857
Hotham	25-29	0	17380
Hotham	25-29	1	57
Hotham	30-34		688
Hotham	30-34	0	15405
Hotham	30-34	1	43
Hotham	35-39		561
Hotham	35-39	0	14524
Hotham	35-39	1	36
Hotham	40-44		441
Hotham	40-44	0	12310
Hotham	40-44	1	29
Hotham	45-49		381
Hotham	45-49	0	11662
Hotham	45-49	1	34
Hotham	50-54		369
Hotham	50-54	0	11374
Hotham	50-54	1	31
Hotham	55-59		347
Hotham	55-59	0	10325
Hotham	55-59	1	25
Hotham	60-64		285
Hotham	60-64	0	9464
Hotham	60-64	1	16
Hotham	65+		1086
Hotham	65+	0	30547
Hotham	65+	1	45
Indi	0-4		417
Indi	0-4	0	7102
Indi	0-4	1	360
Indi	5-9		579
Indi	5-9	0	7982
Indi	5-9	1	383
Indi	10-14		674
Indi	10-14	0	8874
Indi	10-14	1	451
Indi	15-19		571
Indi	15-19	0	7991
Indi	15-19	1	353
Indi	20-24		510
Indi	20-24	0	6269
Indi	20-24	1	272
Indi	25-29		530
Indi	25-29	0	7210
Indi	25-29	1	197
Indi	30-34		480
Indi	30-34	0	7681
Indi	30-34	1	179
Indi	35-39		568
Indi	35-39	0	7995
Indi	35-39	1	175
Indi	40-44		540
Indi	40-44	0	8049
Indi	40-44	1	148
Indi	45-49		630
Indi	45-49	0	8798
Indi	45-49	1	147
Indi	50-54		611
Indi	50-54	0	9541
Indi	50-54	1	162
Indi	55-59		659
Indi	55-59	0	10315
Indi	55-59	1	147
Indi	60-64		727
Indi	60-64	0	11035
Indi	60-64	1	142
Indi	65+		2268
Indi	65+	0	34696
Indi	65+	1	216
Isaacs	0-4		274
Isaacs	0-4	0	8872
Isaacs	0-4	1	73
Isaacs	5-9		290
Isaacs	5-9	0	9714
Isaacs	5-9	1	59
Isaacs	10-14		250
Isaacs	10-14	0	9801
Isaacs	10-14	1	70
Isaacs	15-19		208
Isaacs	15-19	0	8836
Isaacs	15-19	1	58
Isaacs	20-24		228
Isaacs	20-24	0	8201
Isaacs	20-24	1	59
Isaacs	25-29		347
Isaacs	25-29	0	8694
Isaacs	25-29	1	61
Isaacs	30-34		360
Isaacs	30-34	0	10234
Isaacs	30-34	1	54
Isaacs	35-39		343
Isaacs	35-39	0	11591
Isaacs	35-39	1	44
Isaacs	40-44		338
Isaacs	40-44	0	11495
Isaacs	40-44	1	42
Isaacs	45-49		319
Isaacs	45-49	0	11572
Isaacs	45-49	1	41
Isaacs	50-54		240
Isaacs	50-54	0	11174
Isaacs	50-54	1	47
Isaacs	55-59		254
Isaacs	55-59	0	9666
Isaacs	55-59	1	29
Isaacs	60-64		257
Isaacs	60-64	0	8756
Isaacs	60-64	1	36
Isaacs	65+		1006
Isaacs	65+	0	26471
Isaacs	65+	1	56
Jagajaga	0-4		178
Jagajaga	0-4	0	8482
Jagajaga	0-4	1	89
Jagajaga	5-9		259
Jagajaga	5-9	0	9537
Jagajaga	5-9	1	93
Jagajaga	10-14		251
Jagajaga	10-14	0	9573
Jagajaga	10-14	1	98
Jagajaga	15-19		220
Jagajaga	15-19	0	8850
Jagajaga	15-19	1	101
Jagajaga	20-24		249
Jagajaga	20-24	0	8481
Jagajaga	20-24	1	90
Jagajaga	25-29		295
Jagajaga	25-29	0	8363
Jagajaga	25-29	1	82
Jagajaga	30-34		292
Jagajaga	30-34	0	9852
Jagajaga	30-34	1	70
Jagajaga	35-39		297
Jagajaga	35-39	0	10819
Jagajaga	35-39	1	64
Jagajaga	40-44		308
Jagajaga	40-44	0	10731
Jagajaga	40-44	1	52
Jagajaga	45-49		281
Jagajaga	45-49	0	10941
Jagajaga	45-49	1	51
Jagajaga	50-54		251
Jagajaga	50-54	0	10403
Jagajaga	50-54	1	68
Jagajaga	55-59		223
Jagajaga	55-59	0	9490
Jagajaga	55-59	1	60
Jagajaga	60-64		244
Jagajaga	60-64	0	9518
Jagajaga	60-64	1	55
Jagajaga	65+		976
Jagajaga	65+	0	28460
Jagajaga	65+	1	80
Kooyong	0-4		141
Kooyong	0-4	0	6127
Kooyong	0-4	1	25
Kooyong	5-9		209
Kooyong	5-9	0	8306
Kooyong	5-9	1	17
Kooyong	10-14		237
Kooyong	10-14	0	10551
Kooyong	10-14	1	25
Kooyong	15-19		264
Kooyong	15-19	0	11214
Kooyong	15-19	1	49
Kooyong	20-24		307
Kooyong	20-24	0	11689
Kooyong	20-24	1	68
Kooyong	25-29		342
Kooyong	25-29	0	10660
Kooyong	25-29	1	44
Kooyong	30-34		321
Kooyong	30-34	0	9471
Kooyong	30-34	1	35
Kooyong	35-39		270
Kooyong	35-39	0	9443
Kooyong	35-39	1	21
Kooyong	40-44		263
Kooyong	40-44	0	9845
Kooyong	40-44	1	28
Kooyong	45-49		303
Kooyong	45-49	0	10812
Kooyong	45-49	1	22
Kooyong	50-54		290
Kooyong	50-54	0	11468
Kooyong	50-54	1	26
Kooyong	55-59		266
Kooyong	55-59	0	10443
Kooyong	55-59	1	15
Kooyong	60-64		223
Kooyong	60-64	0	9135
Kooyong	60-64	1	13
Kooyong	65+		1090
Kooyong	65+	0	29245
Kooyong	65+	1	20
La Trobe	0-4		461
La Trobe	0-4	0	12670
La Trobe	0-4	1	183
La Trobe	5-9		568
La Trobe	5-9	0	13160
La Trobe	5-9	1	185
La Trobe	10-14		548
La Trobe	10-14	0	11702
La Trobe	10-14	1	161
La Trobe	15-19		458
La Trobe	15-19	0	10007
La Trobe	15-19	1	129
La Trobe	20-24		432
La Trobe	20-24	0	9532
La Trobe	20-24	1	120
La Trobe	25-29		514
La Trobe	25-29	0	11307
La Trobe	25-29	1	108
La Trobe	30-34		575
La Trobe	30-34	0	13482
La Trobe	30-34	1	81
La Trobe	35-39		539
La Trobe	35-39	0	14058
La Trobe	35-39	1	59
La Trobe	40-44		450
La Trobe	40-44	0	11533
La Trobe	40-44	1	60
La Trobe	45-49		460
La Trobe	45-49	0	10477
La Trobe	45-49	1	67
La Trobe	50-54		389
La Trobe	50-54	0	9438
La Trobe	50-54	1	61
La Trobe	55-59		298
La Trobe	55-59	0	8076
La Trobe	55-59	1	36
La Trobe	60-64		285
La Trobe	60-64	0	6874
La Trobe	60-64	1	31
La Trobe	65+		941
La Trobe	65+	0	18889
La Trobe	65+	1	64
Lalor	0-4		883
Lalor	0-4	0	16357
Lalor	0-4	1	255
Lalor	5-9		956
Lalor	5-9	0	16144
Lalor	5-9	1	248
Lalor	10-14		766
Lalor	10-14	0	13130
Lalor	10-14	1	230
Lalor	15-19		599
Lalor	15-19	0	10506
Lalor	15-19	1	181
Lalor	20-24		737
Lalor	20-24	0	12224
Lalor	20-24	1	177
Lalor	25-29		1016
Lalor	25-29	0	14943
Lalor	25-29	1	163
Lalor	30-34		1018
Lalor	30-34	0	18677
Lalor	30-34	1	132
Lalor	35-39		1022
Lalor	35-39	0	20154
Lalor	35-39	1	103
Lalor	40-44		717
Lalor	40-44	0	14326
Lalor	40-44	1	95
Lalor	45-49		549
Lalor	45-49	0	10835
Lalor	45-49	1	91
Lalor	50-54		419
Lalor	50-54	0	9309
Lalor	50-54	1	86
Lalor	55-59		384
Lalor	55-59	0	8508
Lalor	55-59	1	61
Lalor	60-64		279
Lalor	60-64	0	7505
Lalor	60-64	1	57
Lalor	65+		907
Lalor	65+	0	16483
Lalor	65+	1	82
Macnamara	0-4		298
Macnamara	0-4	0	6742
Macnamara	0-4	1	28
Macnamara	5-9		277
Macnamara	5-9	0	6088
Macnamara	5-9	1	30
Macnamara	10-14		265
Macnamara	10-14	0	5871
Macnamara	10-14	1	33
Macnamara	15-19		244
Macnamara	15-19	0	5590
Macnamara	15-19	1	48
Macnamara	20-24		595
Macnamara	20-24	0	10681
Macnamara	20-24	1	89
Macnamara	25-29		1200
Macnamara	25-29	0	19033
Macnamara	25-29	1	121
Macnamara	30-34		1122
Macnamara	30-34	0	19034
Macnamara	30-34	1	90
Macnamara	35-39		925
Macnamara	35-39	0	15350
Macnamara	35-39	1	71
Macnamara	40-44		681
