CED_NAME16	Age	MaxSchoolingCompleted	Sex	adults
Calare	20-24	Year 9	F	91
Calare	20-24	Year 9	M	156
Calare	20-24	Year 10	F	513
Calare	20-24	Year 10	M	872
Calare	20-24	Year 11	F	356
Calare	20-24	Year 11	M	528
Calare	20-24	Year 12	F	3034
Calare	20-24	Year 12	M	2578
Calare	25-34		F	677
Calare	25-34		M	1412
Calare	25-34	Did not go to school	F	22
Calare	25-34	Did not go to school	M	31
Calare	25-34	Year 8 or below	F	76
Calare	25-34	Year 8 or below	M	97
Calare	25-34	Year 9	F	272
Calare	25-34	Year 9	M	305
Calare	25-34	Year 10	F	1710
Calare	25-34	Year 10	M	2550
Calare	25-34	Year 11	F	707
Calare	25-34	Year 11	M	743
Calare	25-34	Year 12	F	6748
Calare	25-34	Year 12	M	5097
Calare	35-44		F	666
Calare	35-44		M	1266
Calare	35-44	Did not go to school	F	20
Calare	35-44	Did not go to school	M	33
Calare	35-44	Year 8 or below	F	94
Calare	35-44	Year 8 or below	M	153
Calare	35-44	Year 9	F	289
Calare	35-44	Year 9	M	372
Calare	35-44	Year 10	F	1678
Calare	35-44	Year 10	M	2528
Calare	35-44	Year 11	F	660
Calare	35-44	Year 11	M	764
Calare	35-44	Year 12	F	6418
Calare	35-44	Year 12	M	4713
Calare	45-54		F	714
Calare	45-54		M	1017
Calare	45-54	Did not go to school	F	21
Calare	45-54	Did not go to school	M	34
Calare	45-54	Year 8 or below	F	148
Calare	45-54	Year 8 or below	M	269
Calare	45-54	Year 9	F	470
Calare	45-54	Year 9	M	560
Calare	45-54	Year 10	F	3039
Calare	45-54	Year 10	M	3674
Calare	45-54	Year 11	F	692
Calare	45-54	Year 11	M	693
Calare	45-54	Year 12	F	5597
Calare	45-54	Year 12	M	4102
Calare	55-64		F	679
Calare	55-64		M	895
Calare	55-64	Did not go to school	F	26
Calare	55-64	Did not go to school	M	41
Calare	55-64	Year 8 or below	F	404
Calare	55-64	Year 8 or below	M	536
Calare	55-64	Year 9	F	797
Calare	55-64	Year 9	M	848
Calare	55-64	Year 10	F	4502
Calare	55-64	Year 10	M	4803
Calare	55-64	Year 11	F	603
Calare	55-64	Year 11	M	517
Calare	55-64	Year 12	F	4050
Calare	55-64	Year 12	M	3198
Calare	65-74		F	770
Calare	65-74		M	868
Calare	65-74	Did not go to school	F	65
Calare	65-74	Did not go to school	M	58
Calare	65-74	Year 8 or below	F	731
Calare	65-74	Year 8 or below	M	920
Calare	65-74	Year 9	F	1187
Calare	65-74	Year 9	M	1234
Calare	65-74	Year 10	F	3575
Calare	65-74	Year 10	M	3087
Calare	65-74	Year 11	F	411
Calare	65-74	Year 11	M	367
Calare	65-74	Year 12	F	2761
Calare	65-74	Year 12	M	2990
Calare	75-84		F	672
Calare	75-84		M	645
Calare	75-84	Did not go to school	F	44
Calare	75-84	Did not go to school	M	56
Calare	75-84	Year 8 or below	F	601
Calare	75-84	Year 8 or below	M	717
Calare	75-84	Year 9	F	814
Calare	75-84	Year 9	M	808
Calare	75-84	Year 10	F	2000
Calare	75-84	Year 10	M	1536
Calare	75-84	Year 11	F	267
Calare	75-84	Year 11	M	200
Calare	75-84	Year 12	F	1288
Calare	75-84	Year 12	M	1289
Calare	85+		F	411
Calare	85+		M	220
Calare	85+	Did not go to school	F	19
Calare	85+	Did not go to school	M	19
Calare	85+	Year 8 or below	F	526
Calare	85+	Year 8 or below	M	325
Calare	85+	Year 9	F	432
Calare	85+	Year 9	M	251
Calare	85+	Year 10	F	703
Calare	85+	Year 10	M	355
Calare	85+	Year 11	F	57
Calare	85+	Year 11	M	50
Calare	85+	Year 12	F	367
Calare	85+	Year 12	M	308
Chifley	15-19		F	383
Chifley	15-19		M	461
Chifley	15-19	Did not go to school	F	4
Chifley	15-19	Did not go to school	M	4
Chifley	15-19	Year 8 or below	F	26
Chifley	15-19	Year 8 or below	M	32
Chifley	15-19	Year 9	F	77
Chifley	15-19	Year 9	M	139
Chifley	15-19	Year 10	F	309
Chifley	15-19	Year 10	M	512
Chifley	15-19	Year 11	F	193
Chifley	15-19	Year 11	M	267
Chifley	15-19	Year 12	F	1776
Chifley	15-19	Year 12	M	1655
Chifley	20-24		F	461
Chifley	20-24		M	550
Chifley	20-24	Did not go to school	F	19
Chifley	20-24	Did not go to school	M	37
Chifley	20-24	Year 8 or below	F	31
Chifley	20-24	Year 8 or below	M	53
Chifley	20-24	Year 9	F	90
Chifley	20-24	Year 9	M	143
Chifley	20-24	Year 10	F	488
Chifley	20-24	Year 10	M	700
Chifley	20-24	Year 11	F	318
Chifley	20-24	Year 11	M	424
Chifley	20-24	Year 12	F	5194
Chifley	20-24	Year 12	M	5277
Chifley	25-34		F	1220
Chifley	25-34		M	1174
Chifley	25-34	Did not go to school	F	104
Chifley	25-34	Did not go to school	M	107
Chifley	25-34	Year 8 or below	F	146
Chifley	25-34	Year 8 or below	M	175
Chifley	25-34	Year 9	F	305
Chifley	25-34	Year 9	M	357
Chifley	25-34	Year 10	F	1493
Chifley	25-34	Year 10	M	1930
Chifley	25-34	Year 11	F	689
Chifley	25-34	Year 11	M	690
Chifley	25-34	Year 12	F	12095
Chifley	25-34	Year 12	M	10292
Chifley	35-44		F	1125
Chifley	35-44		M	1091
Chifley	35-44	Did not go to school	F	178
Chifley	35-44	Did not go to school	M	128
Chifley	35-44	Year 8 or below	F	225
Chifley	35-44	Year 8 or below	M	272
Chifley	35-44	Year 9	F	354
Chifley	35-44	Year 9	M	415
Chifley	35-44	Year 10	F	1538
Chifley	35-44	Year 10	M	1871
Chifley	35-44	Year 11	F	666
Chifley	35-44	Year 11	M	630
Chifley	35-44	Year 12	F	11749
Chifley	35-44	Year 12	M	11513
Chifley	45-54		F	783
Chifley	45-54		M	842
Chifley	45-54	Did not go to school	F	231
Chifley	45-54	Did not go to school	M	177
Chifley	45-54	Year 8 or below	F	332
Chifley	45-54	Year 8 or below	M	358
Chifley	45-54	Year 9	F	561
Chifley	45-54	Year 9	M	596
Chifley	45-54	Year 10	F	2559
Chifley	45-54	Year 10	M	2685
Chifley	45-54	Year 11	F	659
Chifley	45-54	Year 11	M	567
Chifley	45-54	Year 12	F	6516
Chifley	45-54	Year 12	M	6332
Chifley	55-64		F	633
Chifley	55-64		M	663
Chifley	55-64	Did not go to school	F	271
Chifley	55-64	Did not go to school	M	195
Chifley	55-64	Year 8 or below	F	739
Chifley	55-64	Year 8 or below	M	578
Chifley	55-64	Year 9	F	788
Chifley	55-64	Year 9	M	672
Chifley	55-64	Year 10	F	2768
Chifley	55-64	Year 10	M	2705
Chifley	55-64	Year 11	F	421
Chifley	55-64	Year 11	M	382
Chifley	55-64	Year 12	F	4461
Chifley	55-64	Year 12	M	4499
Chifley	65-74		F	655
Chifley	65-74		M	544
Chifley	65-74	Did not go to school	F	285
Chifley	65-74	Did not go to school	M	194
Chifley	65-74	Year 8 or below	F	1054
Chifley	65-74	Year 8 or below	M	822
Chifley	65-74	Year 9	F	822
Chifley	65-74	Year 9	M	653
Chifley	65-74	Year 10	F	1920
Chifley	65-74	Year 10	M	1528
Chifley	65-74	Year 11	F	186
Chifley	65-74	Year 11	M	215
Chifley	65-74	Year 12	F	2610
Chifley	65-74	Year 12	M	2691
Chifley	75-84		F	461
Chifley	75-84		M	392
Chifley	75-84	Did not go to school	F	224
Chifley	75-84	Did not go to school	M	116
Chifley	75-84	Year 8 or below	F	749
Chifley	75-84	Year 8 or below	M	538
Chifley	75-84	Year 9	F	396
Chifley	75-84	Year 9	M	322
Chifley	75-84	Year 10	F	895
Chifley	75-84	Year 10	M	674
Chifley	75-84	Year 11	F	88
Chifley	75-84	Year 11	M	84
Chifley	75-84	Year 12	F	747
Chifley	75-84	Year 12	M	887
Chifley	85+		F	393
Chifley	85+		M	163
Chifley	85+	Did not go to school	F	103
Chifley	85+	Did not go to school	M	52
Chifley	85+	Year 8 or below	F	400
Chifley	85+	Year 8 or below	M	178
Chifley	85+	Year 9	F	171
Chifley	85+	Year 9	M	86
Chifley	85+	Year 10	F	306
Chifley	85+	Year 10	M	158
Chifley	85+	Year 11	F	17
Chifley	85+	Year 11	M	19
Chifley	85+	Year 12	F	241
Chifley	85+	Year 12	M	181
Cook	15-19		F	122
Cook	15-19		M	145
Cook	15-19	Did not go to school	M	7
Cook	15-19	Year 8 or below	F	3
Cook	15-19	Year 8 or below	M	11
Cook	15-19	Year 9	F	27
Cook	15-19	Year 9	M	33
Cook	15-19	Year 10	F	149
Cook	15-19	Year 10	M	337
Cook	15-19	Year 11	F	102
Cook	15-19	Year 11	M	196
Cook	15-19	Year 12	F	1253
Cook	15-19	Year 12	M	1105
Cook	20-24		F	146
Cook	20-24		M	135
Cook	20-24	Did not go to school	F	3
Cook	20-24	Did not go to school	M	11
Cook	20-24	Year 8 or below	M	3
Cook	20-24	Year 9	F	8
Cook	20-24	Year 9	M	36
Cook	20-24	Year 10	F	174
Cook	20-24	Year 10	M	352
Cook	20-24	Year 11	F	131
Cook	20-24	Year 11	M	296
Cook	20-24	Year 12	F	3649
Cook	20-24	Year 12	M	3349
Cook	25-34		F	442
Cook	25-34		M	477
Cook	25-34	Did not go to school	F	17
Cook	25-34	Did not go to school	M	29
Cook	25-34	Year 8 or below	F	15
Cook	25-34	Year 8 or below	M	22
Cook	25-34	Year 9	F	60
Cook	25-34	Year 9	M	71
Cook	25-34	Year 10	F	587
Cook	25-34	Year 10	M	1030
Cook	25-34	Year 11	F	287
Cook	25-34	Year 11	M	453
Cook	25-34	Year 12	F	7864
Cook	25-34	Year 12	M	6682
Cook	35-44		F	400
Cook	35-44		M	436
Cook	35-44	Did not go to school	F	21
Cook	35-44	Did not go to school	M	22
Cook	35-44	Year 8 or below	F	27
Cook	35-44	Year 8 or below	M	40
Cook	35-44	Year 9	F	67
Cook	35-44	Year 9	M	116
Cook	35-44	Year 10	F	724
Cook	35-44	Year 10	M	1158
Cook	35-44	Year 11	F	318
Cook	35-44	Year 11	M	452
Cook	35-44	Year 12	F	8445
Cook	35-44	Year 12	M	7072
Cook	45-54		F	380
Cook	45-54		M	404
Cook	45-54	Did not go to school	F	31
Cook	45-54	Did not go to school	M	32
Cook	45-54	Year 8 or below	F	73
Cook	45-54	Year 8 or below	M	75
Cook	45-54	Year 9	F	123
Cook	45-54	Year 9	M	176
Cook	45-54	Year 10	F	1904
Cook	45-54	Year 10	M	2193
Cook	45-54	Year 11	F	461
Cook	45-54	Year 11	M	518
Cook	45-54	Year 12	F	7683
Cook	45-54	Year 12	M	6588
Cook	55-64		F	305
Cook	55-64		M	344
Cook	55-64	Did not go to school	F	55
Cook	55-64	Did not go to school	M	52
Cook	55-64	Year 8 or below	F	168
Cook	55-64	Year 8 or below	M	145
Cook	55-64	Year 9	F	271
Cook	55-64	Year 9	M	253
Cook	55-64	Year 10	F	3063
Cook	55-64	Year 10	M	2814
Cook	55-64	Year 11	F	436
Cook	55-64	Year 11	M	445
Cook	55-64	Year 12	F	5338
Cook	55-64	Year 12	M	5046
Cook	65-74		F	391
Cook	65-74		M	324
Cook	65-74	Did not go to school	F	101
Cook	65-74	Did not go to school	M	68
Cook	65-74	Year 8 or below	F	525
Cook	65-74	Year 8 or below	M	357
Cook	65-74	Year 9	F	713
Cook	65-74	Year 9	M	487
Cook	65-74	Year 10	F	2815
Cook	65-74	Year 10	M	1783
Cook	65-74	Year 11	F	264
Cook	65-74	Year 11	M	289
Cook	65-74	Year 12	F	3205
Cook	65-74	Year 12	M	3798
Cook	75-84		F	490
Cook	75-84		M	360
Cook	75-84	Did not go to school	F	128
Cook	75-84	Did not go to school	M	89
Cook	75-84	Year 8 or below	F	620
Cook	75-84	Year 8 or below	M	502
Cook	75-84	Year 9	F	740
Cook	75-84	Year 9	M	505
Cook	75-84	Year 10	F	1979
Cook	75-84	Year 10	M	1256
Cook	75-84	Year 11	F	182
Cook	75-84	Year 11	M	157
Cook	75-84	Year 12	F	1359
Cook	75-84	Year 12	M	1621
Cook	85+		F	598
Cook	85+		M	294
Cook	85+	Did not go to school	F	97
Cook	85+	Did not go to school	M	53
Cook	85+	Year 8 or below	F	428
Cook	85+	Year 8 or below	M	259
Cook	85+	Year 9	F	507
Cook	85+	Year 9	M	229
Cook	85+	Year 10	F	914
Cook	85+	Year 10	M	495
Cook	85+	Year 11	F	114
Cook	85+	Year 11	M	69
Cook	85+	Year 12	F	471
Cook	85+	Year 12	M	556
Cowper	15-19		F	300
Cowper	15-19		M	345
Cowper	15-19	Did not go to school	F	7
Cowper	15-19	Year 8 or below	F	33
Cowper	15-19	Year 8 or below	M	43
Cowper	15-19	Year 9	F	105
Cowper	15-19	Year 9	M	205
Cowper	15-19	Year 10	F	431
Cowper	15-19	Year 10	M	537
Cowper	15-19	Year 11	F	254
Cowper	15-19	Year 11	M	341
Cowper	15-19	Year 12	F	985
Cowper	15-19	Year 12	M	768
Cowper	20-24		F	243
Cowper	20-24		M	382
Cowper	20-24	Did not go to school	F	9
Cowper	20-24	Did not go to school	M	10
Cowper	20-24	Year 8 or below	F	25
Cowper	20-24	Year 8 or below	M	33
Cowper	20-24	Year 9	F	76
Cowper	20-24	Year 9	M	140
Cowper	20-24	Year 10	F	443
Cowper	20-24	Year 10	M	674
Cowper	20-24	Year 11	F	311
Cowper	20-24	Year 11	M	435
Cowper	20-24	Year 12	F	2675
Cowper	20-24	Year 12	M	2235
Cowper	25-34		F	622
Cowper	25-34		M	927
Cowper	25-34	Did not go to school	F	56
Cowper	25-34	Did not go to school	M	60
Cowper	25-34	Year 8 or below	F	100
Cowper	25-34	Year 8 or below	M	121
Cowper	25-34	Year 9	F	221
Cowper	25-34	Year 9	M	256
Cowper	25-34	Year 10	F	1273
Cowper	25-34	Year 10	M	1777
Cowper	25-34	Year 11	F	564
Cowper	25-34	Year 11	M	709
Cowper	25-34	Year 12	F	5598
Cowper	25-34	Year 12	M	4354
Cowper	35-44		F	638
Cowper	35-44		M	836
Cowper	35-44	Did not go to school	F	43
Cowper	35-44	Did not go to school	M	56
Cowper	35-44	Year 8 or below	F	143
Cowper	35-44	Year 8 or below	M	188
Cowper	35-44	Year 9	F	289
Cowper	35-44	Year 9	M	375
Cowper	35-44	Year 10	F	1652
Cowper	35-44	Year 10	M	1975
Cowper	35-44	Year 11	F	619
Cowper	35-44	Year 11	M	666
Cowper	35-44	Year 12	F	5906
Cowper	35-44	Year 12	M	4450
Cowper	45-54		F	608
Cowper	45-54		M	762
Cowper	45-54	Did not go to school	F	48
Cowper	45-54	Did not go to school	M	52
Cowper	45-54	Year 8 or below	F	178
Cowper	45-54	Year 8 or below	M	227
Cowper	45-54	Year 9	F	470
Cowper	45-54	Year 9	M	581
Cowper	45-54	Year 10	F	3048
Cowper	45-54	Year 10	M	3100
Cowper	45-54	Year 11	F	801
Cowper	45-54	Year 11	M	725
Cowper	45-54	Year 12	F	5707
Cowper	45-54	Year 12	M	4244
Cowper	55-64		F	733
Cowper	55-64		M	806
Cowper	55-64	Did not go to school	F	62
Cowper	55-64	Did not go to school	M	53
Cowper	55-64	Year 8 or below	F	425
Cowper	55-64	Year 8 or below	M	480
Cowper	55-64	Year 9	F	958
Cowper	55-64	Year 9	M	917
Cowper	55-64	Year 10	F	5302
Cowper	55-64	Year 10	M	4932
Cowper	55-64	Year 11	F	868
Cowper	55-64	Year 11	M	708
Cowper	55-64	Year 12	F	4576
Cowper	55-64	Year 12	M	3531
Cowper	65-74		F	843
Cowper	65-74		M	797
Cowper	65-74	Did not go to school	F	47
Cowper	65-74	Did not go to school	M	38
Cowper	65-74	Year 8 or below	F	774
Cowper	65-74	Year 8 or below	M	914
Cowper	65-74	Year 9	F	1619
Cowper	65-74	Year 9	M	1477
Cowper	65-74	Year 10	F	4917
Cowper	65-74	Year 10	M	3734
Cowper	65-74	Year 11	F	621
Cowper	65-74	Year 11	M	646
Cowper	65-74	Year 12	F	3630
Cowper	65-74	Year 12	M	4304
Cowper	75-84		F	911
Cowper	75-84		M	664
Cowper	75-84	Did not go to school	F	29
Cowper	75-84	Did not go to school	M	43
Cowper	75-84	Year 8 or below	F	735
Cowper	75-84	Year 8 or below	M	758
Cowper	75-84	Year 9	F	1235
Cowper	75-84	Year 9	M	1141
Cowper	75-84	Year 10	F	2795
Cowper	75-84	Year 10	M	2031
Cowper	75-84	Year 11	F	413
Cowper	75-84	Year 11	M	366
Cowper	75-84	Year 12	F	1776
Cowper	75-84	Year 12	M	1911
Cowper	85+		F	760
Cowper	85+		M	407
Cowper	85+	Did not go to school	F	27
Cowper	85+	Did not go to school	M	19
Cowper	85+	Year 8 or below	F	626
Cowper	85+	Year 8 or below	M	423
Cowper	85+	Year 9	F	593
Cowper	85+	Year 9	M	338
Cowper	85+	Year 10	F	932
Cowper	85+	Year 10	M	524
Cowper	85+	Year 11	F	130
Cowper	85+	Year 11	M	86
Cowper	85+	Year 12	F	583
Cowper	85+	Year 12	M	567
Cunningham	15-19		F	228
Cunningham	15-19		M	206
Cunningham	15-19	Did not go to school	M	9
Cunningham	15-19	Year 8 or below	F	11
Cunningham	15-19	Year 8 or below	M	20
Cunningham	15-19	Year 9	F	43
Cunningham	15-19	Year 9	M	78
Cunningham	15-19	Year 10	F	275
Cunningham	15-19	Year 10	M	427
Cunningham	15-19	Year 11	F	132
Cunningham	15-19	Year 11	M	307
Cunningham	15-19	Year 12	F	1537
Cunningham	15-19	Year 12	M	1281
Cunningham	20-24		F	289
Cunningham	20-24		M	323
Cunningham	20-24	Did not go to school	F	9
Cunningham	20-24	Did not go to school	M	13
Cunningham	20-24	Year 8 or below	F	8
Cunningham	20-24	Year 8 or below	M	22
Cunningham	20-24	Year 9	F	52
Cunningham	20-24	Year 9	M	64
Cunningham	20-24	Year 10	F	358
Cunningham	20-24	Year 10	M	607
Cunningham	20-24	Year 11	F	285
Cunningham	20-24	Year 11	M	415
Cunningham	20-24	Year 12	F	5257
Cunningham	20-24	Year 12	M	4910
Cunningham	25-34		F	501
Cunningham	25-34		M	565
Cunningham	25-34	Did not go to school	F	41
Cunningham	25-34	Did not go to school	M	31
Cunningham	25-34	Year 8 or below	F	53
Cunningham	25-34	Year 8 or below	M	70
Cunningham	25-34	Year 9	F	126
Cunningham	25-34	Year 9	M	183
Cunningham	25-34	Year 10	F	895
Cunningham	25-34	Year 10	M	1509
Cunningham	25-34	Year 11	F	413
Cunningham	25-34	Year 11	M	654
Cunningham	25-34	Year 12	F	8690
Cunningham	25-34	Year 12	M	8054
Cunningham	35-44		F	422
Cunningham	35-44		M	428
Cunningham	35-44	Did not go to school	F	42
Cunningham	35-44	Did not go to school	M	58
Cunningham	35-44	Year 8 or below	F	92
Cunningham	35-44	Year 8 or below	M	99
Cunningham	35-44	Year 9	F	176
Cunningham	35-44	Year 9	M	192
Cunningham	35-44	Year 10	F	1132
Cunningham	35-44	Year 10	M	1707
Cunningham	35-44	Year 11	F	443
Cunningham	35-44	Year 11	M	603
Cunningham	35-44	Year 12	F	7906
Cunningham	35-44	Year 12	M	6718
Cunningham	45-54		F	366
Cunningham	45-54		M	440
Cunningham	45-54	Did not go to school	F	61
Cunningham	45-54	Did not go to school	M	44
Cunningham	45-54	Year 8 or below	F	129
Cunningham	45-54	Year 8 or below	M	131
Cunningham	45-54	Year 9	F	281
Cunningham	45-54	Year 9	M	327
Cunningham	45-54	Year 10	F	2530
Cunningham	45-54	Year 10	M	2822
Cunningham	45-54	Year 11	F	594
Cunningham	45-54	Year 11	M	620
Cunningham	45-54	Year 12	F	6438
Cunningham	45-54	Year 12	M	5589
Cunningham	55-64		F	354
Cunningham	55-64		M	394
Cunningham	55-64	Did not go to school	F	64
Cunningham	55-64	Did not go to school	M	56
Cunningham	55-64	Year 8 or below	F	330
Cunningham	55-64	Year 8 or below	M	280
Cunningham	55-64	Year 9	F	585
Cunningham	55-64	Year 9	M	495
Cunningham	55-64	Year 10	F	3687
Cunningham	55-64	Year 10	M	3708
Cunningham	55-64	Year 11	F	503
Cunningham	55-64	Year 11	M	526
Cunningham	55-64	Year 12	F	4539
Cunningham	55-64	Year 12	M	4215
Cunningham	65-74		F	459
Cunningham	65-74		M	403
Cunningham	65-74	Did not go to school	F	107
Cunningham	65-74	Did not go to school	M	90
Cunningham	65-74	Year 8 or below	F	741
Cunningham	65-74	Year 8 or below	M	524
Cunningham	65-74	Year 9	F	932
Cunningham	65-74	Year 9	M	801
Cunningham	65-74	Year 10	F	2796
Cunningham	65-74	Year 10	M	2097
Cunningham	65-74	Year 11	F	282
Cunningham	65-74	Year 11	M	302
Cunningham	65-74	Year 12	F	2789
Cunningham	65-74	Year 12	M	3215
Cunningham	75-84		F	562
Cunningham	75-84		M	435
Cunningham	75-84	Did not go to school	F	183
Cunningham	75-84	Did not go to school	M	82
Cunningham	75-84	Year 8 or below	F	905
Cunningham	75-84	Year 8 or below	M	703
Cunningham	75-84	Year 9	F	783
Cunningham	75-84	Year 9	M	618
Cunningham	75-84	Year 10	F	1645
Cunningham	75-84	Year 10	M	1150
Cunningham	75-84	Year 11	F	158
Cunningham	75-84	Year 11	M	169
Cunningham	75-84	Year 12	F	1100
Cunningham	75-84	Year 12	M	1335
Cunningham	85+		F	615
Cunningham	85+		M	267
Cunningham	85+	Did not go to school	F	158
Cunningham	85+	Did not go to school	M	70
Cunningham	85+	Year 8 or below	F	646
Cunningham	85+	Year 8 or below	M	393
Cunningham	85+	Year 9	F	444
Cunningham	85+	Year 9	M	267
Cunningham	85+	Year 10	F	561
Cunningham	85+	Year 10	M	319
Cunningham	85+	Year 11	F	56
Cunningham	85+	Year 11	M	48
Cunningham	85+	Year 12	F	328
Cunningham	85+	Year 12	M	313
Dobell	15-19		F	240
Dobell	15-19		M	244
Dobell	15-19	Did not go to school	F	8
Dobell	15-19	Year 8 or below	F	15
Dobell	15-19	Year 8 or below	M	48
Dobell	15-19	Year 9	F	103
Dobell	15-19	Year 9	M	137
Dobell	15-19	Year 10	F	455
Dobell	15-19	Year 10	M	751
Dobell	15-19	Year 11	F	245
Dobell	15-19	Year 11	M	322
Dobell	15-19	Year 12	F	1030
Dobell	15-19	Year 12	M	914
Dobell	20-24		F	225
Dobell	20-24		M	241
Dobell	20-24	Did not go to school	F	4
Dobell	20-24	Did not go to school	M	11
Dobell	20-24	Year 8 or below	F	9
Dobell	20-24	Year 8 or below	M	18
Dobell	20-24	Year 9	F	87
Dobell	20-24	Year 9	M	120
Dobell	20-24	Year 10	F	591
Dobell	20-24	Year 10	M	778
Dobell	20-24	Year 11	F	421
Dobell	20-24	Year 11	M	544
Dobell	20-24	Year 12	F	3158
Dobell	20-24	Year 12	M	2897
Dobell	25-34		F	531
Dobell	25-34		M	531
Dobell	25-34	Did not go to school	F	18
Dobell	25-34	Did not go to school	M	15
Dobell	25-34	Year 8 or below	F	57
Dobell	25-34	Year 8 or below	M	92
Dobell	25-34	Year 9	F	220
Dobell	25-34	Year 9	M	272
Dobell	25-34	Year 10	F	1837
Dobell	25-34	Year 10	M	2109
Dobell	25-34	Year 11	F	701
Dobell	25-34	Year 11	M	816
Dobell	25-34	Year 12	F	6518
Dobell	25-34	Year 12	M	5294
Dobell	35-44		F	490
Dobell	35-44		M	542
Dobell	35-44	Did not go to school	F	20
Dobell	35-44	Did not go to school	M	28
Dobell	35-44	Year 8 or below	F	77
Dobell	35-44	Year 8 or below	M	117
Dobell	35-44	Year 9	F	303
Dobell	35-44	Year 9	M	370
Dobell	35-44	Year 10	F	1842
Dobell	35-44	Year 10	M	2347
Dobell	35-44	Year 11	F	685
Dobell	35-44	Year 11	M	835
Dobell	35-44	Year 12	F	6743
Dobell	35-44	Year 12	M	5290
Dobell	45-54		F	465
Dobell	45-54		M	527
Dobell	45-54	Did not go to school	F	31
Dobell	45-54	Did not go to school	M	25
Dobell	45-54	Year 8 or below	F	141
Dobell	45-54	Year 8 or below	M	217
Dobell	45-54	Year 9	F	415
Dobell	45-54	Year 9	M	572
Dobell	45-54	Year 10	F	3562
Dobell	45-54	Year 10	M	3614
Dobell	45-54	Year 11	F	705
Dobell	45-54	Year 11	M	705
Dobell	45-54	Year 12	F	5294
Dobell	45-54	Year 12	M	4178
Dobell	55-64		F	486
Dobell	55-64		M	472
Dobell	55-64	Did not go to school	F	35
Dobell	55-64	Did not go to school	M	39
Dobell	55-64	Year 8 or below	F	377
Dobell	55-64	Year 8 or below	M	384
Dobell	55-64	Year 9	F	806
Dobell	55-64	Year 9	M	714
Dobell	55-64	Year 10	F	4619
Dobell	55-64	Year 10	M	4306
Dobell	55-64	Year 11	F	580
Dobell	55-64	Year 11	M	550
Dobell	55-64	Year 12	F	3560
Dobell	55-64	Year 12	M	2964
Dobell	65-74		F	631
Dobell	65-74		M	550
Dobell	65-74	Did not go to school	F	53
Dobell	65-74	Did not go to school	M	78
Dobell	65-74	Year 8 or below	F	662
Dobell	65-74	Year 8 or below	M	643
Dobell	65-74	Year 9	F	1376
Dobell	65-74	Year 9	M	1061
Dobell	65-74	Year 10	F	3880
Dobell	65-74	Year 10	M	2823
Dobell	65-74	Year 11	F	351
Dobell	65-74	Year 11	M	382
Dobell	65-74	Year 12	F	2430
Dobell	65-74	Year 12	M	2806
Dobell	75-84		F	807
Dobell	75-84		M	534
Dobell	75-84	Did not go to school	F	45
Dobell	75-84	Did not go to school	M	52
Dobell	75-84	Year 8 or below	F	619
Dobell	75-84	Year 8 or below	M	507
Dobell	75-84	Year 9	F	949
Dobell	75-84	Year 9	M	795
Dobell	75-84	Year 10	F	2188
Dobell	75-84	Year 10	M	1580
Dobell	75-84	Year 11	F	214
Dobell	75-84	Year 11	M	196
Dobell	75-84	Year 12	F	1174
Dobell	75-84	Year 12	M	1277
Dobell	85+		F	771
Dobell	85+		M	370
Dobell	85+	Did not go to school	F	39
Dobell	85+	Did not go to school	M	21
Dobell	85+	Year 8 or below	F	515
Dobell	85+	Year 8 or below	M	263
Dobell	85+	Year 9	F	514
Dobell	85+	Year 9	M	250
Dobell	85+	Year 10	F	741
Dobell	85+	Year 10	M	408
Dobell	85+	Year 11	F	78
Dobell	85+	Year 11	M	55
Dobell	85+	Year 12	F	396
Dobell	85+	Year 12	M	376
Eden-Monaro	15-19		F	233
Eden-Monaro	15-19		M	256
Eden-Monaro	15-19	Year 8 or below	F	24
Eden-Monaro	15-19	Year 8 or below	M	38
Eden-Monaro	15-19	Year 9	F	66
Eden-Monaro	15-19	Year 9	M	115
Eden-Monaro	15-19	Year 10	F	274
Eden-Monaro	15-19	Year 10	M	530
Eden-Monaro	15-19	Year 11	F	156
Eden-Monaro	15-19	Year 11	M	244
Eden-Monaro	15-19	Year 12	F	936
Eden-Monaro	15-19	Year 12	M	794
Eden-Monaro	20-24		F	224
Eden-Monaro	20-24		M	257
Eden-Monaro	20-24	Did not go to school	F	4
Eden-Monaro	20-24	Did not go to school	M	6
Eden-Monaro	20-24	Year 8 or below	F	8
Eden-Monaro	20-24	Year 8 or below	M	20
Eden-Monaro	20-24	Year 9	F	40
Eden-Monaro	20-24	Year 9	M	80
Eden-Monaro	20-24	Year 10	F	346
Eden-Monaro	20-24	Year 10	M	561
Eden-Monaro	20-24	Year 11	F	225
Eden-Monaro	20-24	Year 11	M	360
Eden-Monaro	20-24	Year 12	F	2705
Eden-Monaro	20-24	Year 12	M	2645
Eden-Monaro	25-34		F	615
Eden-Monaro	25-34		M	793
Eden-Monaro	25-34	Did not go to school	F	18
Eden-Monaro	25-34	Did not go to school	M	27
