CED_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Macarthur	EGY	2016	48
Macarthur	EGY	2017	14
Macarthur	EGY	2018	16
Macarthur	EGY	2019	24
Macarthur	EGY	2020	10
Macarthur	EGY	2021	5
Macarthur	FJI		60
Macarthur	FJI	1970	15
Macarthur	FJI	1980	110
Macarthur	FJI	1990	780
Macarthur	FJI	2000	821
Macarthur	FJI	2010	769
Macarthur	FJI	2015	327
Macarthur	FJI	2016	55
Macarthur	FJI	2017	60
Macarthur	FJI	2018	55
Macarthur	FJI	2019	60
Macarthur	FJI	2020	33
Macarthur	FJI	2021	4
Macarthur	GBR		137
Macarthur	GBR	1951	73
Macarthur	GBR	1960	436
Macarthur	GBR	1970	1563
Macarthur	GBR	1980	1063
Macarthur	GBR	1990	725
Macarthur	GBR	2000	280
Macarthur	GBR	2010	391
Macarthur	GBR	2015	287
Macarthur	GBR	2016	34
Macarthur	GBR	2017	38
Macarthur	GBR	2018	15
Macarthur	GBR	2019	23
Macarthur	GBR	2020	20
Macarthur	GBR	2021	13
Macarthur	GRC		3
Macarthur	GRC	1960	32
Macarthur	GRC	1970	143
Macarthur	GRC	1980	53
Macarthur	GRC	1990	26
Macarthur	GRC	2000	20
Macarthur	GRC	2010	14
Macarthur	GRC	2015	31
Macarthur	HKG		6
Macarthur	HKG	1960	4
Macarthur	HKG	1980	22
Macarthur	HKG	1990	81
Macarthur	HKG	2000	83
Macarthur	HKG	2010	46
Macarthur	HKG	2015	31
Macarthur	HKG	2016	6
Macarthur	HKG	2017	14
Macarthur	HKG	2018	5
Macarthur	HKG	2019	6
Macarthur	HKG	2020	8
Macarthur	HKG	2021	7
Macarthur	HRV		18
Macarthur	HRV	1960	22
Macarthur	HRV	1970	231
Macarthur	HRV	1980	75
Macarthur	HRV	1990	33
Macarthur	HRV	2000	115
Macarthur	HRV	2010	18
Macarthur	HRV	2015	4
Macarthur	HRV	2016	11
Macarthur	IDN		8
Macarthur	IDN	1960	6
Macarthur	IDN	1980	31
Macarthur	IDN	1990	93
Macarthur	IDN	2000	207
Macarthur	IDN	2010	245
Macarthur	IDN	2015	86
Macarthur	IDN	2016	23
Macarthur	IDN	2017	14
Macarthur	IDN	2018	13
Macarthur	IDN	2019	27
Macarthur	IDN	2020	18
Macarthur	IDN	2021	3
Macarthur	IND		87
Macarthur	IND	1951	4
Macarthur	IND	1960	9
Macarthur	IND	1970	50
Macarthur	IND	1980	100
Macarthur	IND	1990	201
Macarthur	IND	2000	610
Macarthur	IND	2010	2834
Macarthur	IND	2015	1708
Macarthur	IND	2016	281
Macarthur	IND	2017	272
Macarthur	IND	2018	283
Macarthur	IND	2019	310
Macarthur	IND	2020	105
Macarthur	IND	2021	20
Macarthur	IRL		18
Macarthur	IRL	1960	8
Macarthur	IRL	1970	60
Macarthur	IRL	1980	65
Macarthur	IRL	1990	83
Macarthur	IRL	2000	26
Macarthur	IRL	2010	71
Macarthur	IRL	2015	81
Macarthur	IRL	2016	14
Macarthur	IRL	2017	8
Macarthur	IRL	2018	6
Macarthur	IRN		5
Macarthur	IRN	1980	21
Macarthur	IRN	1990	68
Macarthur	IRN	2000	36
Macarthur	IRN	2010	99
Macarthur	IRN	2015	106
Macarthur	IRN	2016	6
Macarthur	IRN	2017	10
Macarthur	IRN	2018	10
Macarthur	IRN	2019	22
Macarthur	IRN	2021	4
Macarthur	IRQ		32
Macarthur	IRQ	1970	19
Macarthur	IRQ	1980	30
Macarthur	IRQ	1990	38
Macarthur	IRQ	2000	664
Macarthur	IRQ	2010	903
Macarthur	IRQ	2015	454
Macarthur	IRQ	2016	55
Macarthur	IRQ	2017	42
Macarthur	IRQ	2018	46
Macarthur	IRQ	2019	29
Macarthur	IRQ	2021	3
Macarthur	ITA		42
Macarthur	ITA	1951	29
Macarthur	ITA	1960	221
Macarthur	ITA	1970	353
Macarthur	ITA	1980	123
Macarthur	ITA	1990	52
Macarthur	ITA	2000	22
Macarthur	ITA	2010	17
Macarthur	ITA	2015	26
Macarthur	ITA	2016	13
Macarthur	ITA	2017	3
Macarthur	ITA	2019	3
Macarthur	JPN	1960	7
Macarthur	JPN	1990	13
Macarthur	JPN	2000	22
Macarthur	JPN	2010	25
Macarthur	JPN	2015	20
Macarthur	JPN	2016	3
Macarthur	JPN	2017	12
Macarthur	JPN	2019	4
Macarthur	KOR		9
Macarthur	KOR	1980	3
Macarthur	KOR	1990	22
Macarthur	KOR	2000	39
Macarthur	KOR	2010	72
Macarthur	KOR	2015	24
Macarthur	KOR	2016	4
Macarthur	KOR	2017	6
Macarthur	KOR	2018	3
Macarthur	KOR	2019	4
Macarthur	KOR	2020	3
Macarthur	LBN		55
Macarthur	LBN	1960	17
Macarthur	LBN	1970	174
Macarthur	LBN	1980	309
Macarthur	LBN	1990	316
Macarthur	LBN	2000	185
Macarthur	LBN	2010	270
Macarthur	LBN	2015	111
Macarthur	LBN	2016	11
Macarthur	LBN	2017	24
Macarthur	LBN	2018	21
Macarthur	LBN	2019	10
Macarthur	LBN	2020	9
Macarthur	LBN	2021	4
Macarthur	LKA		11
Macarthur	LKA	1960	9
Macarthur	LKA	1970	11
Macarthur	LKA	1980	28
Macarthur	LKA	1990	125
Macarthur	LKA	2000	103
Macarthur	LKA	2010	171
Macarthur	LKA	2015	135
Macarthur	LKA	2016	20
Macarthur	LKA	2017	29
Macarthur	LKA	2018	29
Macarthur	LKA	2019	41
Macarthur	LKA	2020	31
Macarthur	LKA	2021	20
Macarthur	MKD		7
Macarthur	MKD	1960	5
Macarthur	MKD	1970	61
Macarthur	MKD	1980	79
Macarthur	MKD	1990	63
Macarthur	MKD	2000	51
Macarthur	MKD	2010	38
Macarthur	MKD	2015	19
Macarthur	MKD	2016	4
Macarthur	MKD	2017	4
Macarthur	MYS		19
Macarthur	MYS	1960	4
Macarthur	MYS	1970	30
Macarthur	MYS	1980	51
Macarthur	MYS	1990	123
Macarthur	MYS	2000	60
Macarthur	MYS	2010	106
Macarthur	MYS	2015	51
Macarthur	MYS	2016	13
Macarthur	MYS	2017	23
Macarthur	MYS	2018	14
Macarthur	MYS	2019	18
Macarthur	MYS	2020	5
Macarthur	MYS	2021	3
Macarthur	NLD		4
Macarthur	NLD	1951	4
Macarthur	NLD	1960	94
Macarthur	NLD	1970	26
Macarthur	NLD	1980	21
Macarthur	NLD	1990	27
Macarthur	NLD	2000	13
Macarthur	NLD	2010	6
Macarthur	NLD	2015	3
Macarthur	NLD	2018	4
Macarthur	NPL		32
Macarthur	NPL	2000	86
Macarthur	NPL	2010	1517
Macarthur	NPL	2015	745
Macarthur	NPL	2016	94
Macarthur	NPL	2017	126
Macarthur	NPL	2018	138
Macarthur	NPL	2019	180
Macarthur	NPL	2020	62
Macarthur	NPL	2021	6
Macarthur	NZL		203
Macarthur	NZL	1951	3
Macarthur	NZL	1960	18
Macarthur	NZL	1970	65
Macarthur	NZL	1980	336
Macarthur	NZL	1990	657
Macarthur	NZL	2000	1033
Macarthur	NZL	2010	1075
Macarthur	NZL	2015	664
Macarthur	NZL	2016	101
Macarthur	NZL	2017	122
Macarthur	NZL	2018	105
Macarthur	NZL	2019	107
Macarthur	NZL	2020	41
Macarthur	NZL	2021	29
Macarthur	PAK		29
Macarthur	PAK	1970	5
Macarthur	PAK	1980	22
Macarthur	PAK	1990	97
Macarthur	PAK	2000	269
Macarthur	PAK	2010	583
Macarthur	PAK	2015	538
Macarthur	PAK	2016	98
Macarthur	PAK	2017	121
Macarthur	PAK	2018	82
Macarthur	PAK	2019	56
Macarthur	PAK	2020	33
Macarthur	PAK	2021	4
Macarthur	PHL		81
Macarthur	PHL	1970	10
Macarthur	PHL	1980	166
Macarthur	PHL	1990	1186
Macarthur	PHL	2000	1073
Macarthur	PHL	2010	1213
Macarthur	PHL	2015	732
Macarthur	PHL	2016	166
Macarthur	PHL	2017	129
Macarthur	PHL	2018	124
Macarthur	PHL	2019	188
Macarthur	PHL	2020	70
Macarthur	PHL	2021	12
Macarthur	POL		7
Macarthur	POL	1951	10
Macarthur	POL	1960	12
Macarthur	POL	1970	15
Macarthur	POL	1980	28
Macarthur	POL	1990	240
Macarthur	POL	2000	67
Macarthur	POL	2010	47
Macarthur	POL	2015	13
Macarthur	POL	2020	5
Macarthur	SGP		4
Macarthur	SGP	1970	8
Macarthur	SGP	1980	20
Macarthur	SGP	1990	29
Macarthur	SGP	2000	9
Macarthur	SGP	2010	33
Macarthur	SGP	2015	26
Macarthur	SGP	2016	16
Macarthur	SGP	2017	10
Macarthur	SGP	2018	14
Macarthur	SGP	2019	3
Macarthur	THA		21
Macarthur	THA	1980	21
Macarthur	THA	1990	174
Macarthur	THA	2000	175
Macarthur	THA	2010	266
Macarthur	THA	2015	114
Macarthur	THA	2016	18
Macarthur	THA	2017	20
Macarthur	THA	2018	19
Macarthur	THA	2019	25
Macarthur	THA	2020	5
Macarthur	THA	2021	4
Macarthur	TWN	1990	24
Macarthur	TWN	2000	34
Macarthur	TWN	2010	31
Macarthur	TWN	2015	26
Macarthur	TWN	2016	6
Macarthur	TWN	2017	5
Macarthur	TWN	2018	10
Macarthur	TWN	2019	3
Macarthur	USA		8
Macarthur	USA	1970	25
Macarthur	USA	1980	35
Macarthur	USA	1990	41
Macarthur	USA	2000	69
Macarthur	USA	2010	95
Macarthur	USA	2015	64
Macarthur	USA	2016	21
Macarthur	USA	2017	11
Macarthur	USA	2018	13
Macarthur	USA	2019	24
Macarthur	USA	2020	5
Macarthur	VNM		46
Macarthur	VNM	1970	5
Macarthur	VNM	1980	112
Macarthur	VNM	1990	299
Macarthur	VNM	2000	180
Macarthur	VNM	2010	226
Macarthur	VNM	2015	170
Macarthur	VNM	2016	38
Macarthur	VNM	2017	28
Macarthur	VNM	2018	23
Macarthur	VNM	2019	31
Macarthur	VNM	2020	11
Macarthur	VNM	2021	4
Macarthur	ZAF		10
Macarthur	ZAF	1970	12
Macarthur	ZAF	1980	130
Macarthur	ZAF	1990	305
Macarthur	ZAF	2000	181
Macarthur	ZAF	2010	254
Macarthur	ZAF	2015	75
Macarthur	ZAF	2016	7
Macarthur	ZAF	2017	31
Macarthur	ZAF	2018	24
Macarthur	ZAF	2019	45
Macarthur	ZAF	2020	26
Mackellar			128
Mackellar		1951	118
Mackellar		1960	224
Mackellar		1970	653
Mackellar		1980	721
Mackellar		1990	843
Mackellar		2000	1216
Mackellar		2010	1699
Mackellar		2015	1068
Mackellar		2016	354
Mackellar		2017	335
Mackellar		2018	301
Mackellar		2019	317
Mackellar		2020	128
Mackellar		2021	22
Mackellar	AFG		3
Mackellar	AFG	1980	6
Mackellar	AFG	1990	12
Mackellar	AFG	2000	3
Mackellar	AFG	2010	3
Mackellar	BGD	2000	11
Mackellar	BGD	2010	23
Mackellar	BGD	2015	12
Mackellar	BGD	2020	5
Mackellar	CAN		9
Mackellar	CAN	1960	11
Mackellar	CAN	1970	49
Mackellar	CAN	1980	76
Mackellar	CAN	1990	98
Mackellar	CAN	2000	97
Mackellar	CAN	2010	156
Mackellar	CAN	2015	86
Mackellar	CAN	2016	15
Mackellar	CAN	2017	13
Mackellar	CAN	2018	13
Mackellar	CAN	2019	16
Mackellar	CAN	2020	5
Mackellar	CAN	2021	8
Mackellar	CHN		43
Mackellar	CHN	1951	15
Mackellar	CHN	1960	28
Mackellar	CHN	1970	34
Mackellar	CHN	1980	26
Mackellar	CHN	1990	338
Mackellar	CHN	2000	383
Mackellar	CHN	2010	613
Mackellar	CHN	2015	324
Mackellar	CHN	2016	95
Mackellar	CHN	2017	54
Mackellar	CHN	2018	87
Mackellar	CHN	2019	121
Mackellar	CHN	2020	52
Mackellar	DEU		21
Mackellar	DEU	1951	78
Mackellar	DEU	1960	119
Mackellar	DEU	1970	116
Mackellar	DEU	1980	91
Mackellar	DEU	1990	127
Mackellar	DEU	2000	118
Mackellar	DEU	2010	255
Mackellar	DEU	2015	124
Mackellar	DEU	2016	15
Mackellar	DEU	2017	21
Mackellar	DEU	2018	19
Mackellar	DEU	2019	24
Mackellar	DEU	2020	15
Mackellar	DEU	2021	10
Mackellar	EGY		4
Mackellar	EGY	1951	12
Mackellar	EGY	1960	30
Mackellar	EGY	1970	93
Mackellar	EGY	1980	22
Mackellar	EGY	1990	18
Mackellar	EGY	2000	15
Mackellar	EGY	2010	11
Mackellar	EGY	2015	7
Mackellar	FJI		5
Mackellar	FJI	1951	3
Mackellar	FJI	1960	7
Mackellar	FJI	1970	21
Mackellar	FJI	1980	21
Mackellar	FJI	1990	57
Mackellar	FJI	2000	27
Mackellar	FJI	2010	20
Mackellar	FJI	2015	4
Mackellar	FJI	2018	3
Mackellar	FJI	2019	4
Mackellar	GBR		257
Mackellar	GBR	1951	228
Mackellar	GBR	1960	619
Mackellar	GBR	1970	1694
Mackellar	GBR	1980	1419
Mackellar	GBR	1990	1517
Mackellar	GBR	2000	1652
Mackellar	GBR	2010	3147
Mackellar	GBR	2015	1496
Mackellar	GBR	2016	208
Mackellar	GBR	2017	156
Mackellar	GBR	2018	143
Mackellar	GBR	2019	175
Mackellar	GBR	2020	101
Mackellar	GBR	2021	41
Mackellar	GRC		3
Mackellar	GRC	1951	6
Mackellar	GRC	1960	36
Mackellar	GRC	1970	61
Mackellar	GRC	1980	12
Mackellar	GRC	1990	4
Mackellar	GRC	2010	6
Mackellar	GRC	2015	7
Mackellar	HKG		5
Mackellar	HKG	1951	7
Mackellar	HKG	1960	15
Mackellar	HKG	1970	25
Mackellar	HKG	1980	83
Mackellar	HKG	1990	122
Mackellar	HKG	2000	103
Mackellar	HKG	2010	45
Mackellar	HKG	2015	50
Mackellar	HKG	2016	4
Mackellar	HKG	2017	12
Mackellar	HKG	2018	12
Mackellar	HKG	2019	20
Mackellar	HKG	2020	8
Mackellar	HKG	2021	3
Mackellar	HRV		16
Mackellar	HRV	1951	3
Mackellar	HRV	1960	64
Mackellar	HRV	1970	190
Mackellar	HRV	1980	80
Mackellar	HRV	1990	25
Mackellar	HRV	2000	112
Mackellar	HRV	2010	8
Mackellar	HRV	2015	5
Mackellar	HRV	2021	4
Mackellar	IDN		14
Mackellar	IDN	1951	9
Mackellar	IDN	1960	19
Mackellar	IDN	1970	8
Mackellar	IDN	1980	24
Mackellar	IDN	1990	45
Mackellar	IDN	2000	92
Mackellar	IDN	2010	66
Mackellar	IDN	2015	42
Mackellar	IDN	2016	10
Mackellar	IDN	2017	4
Mackellar	IDN	2018	9
Mackellar	IDN	2019	13
Mackellar	IDN	2020	10
Mackellar	IND		27
Mackellar	IND	1951	10
Mackellar	IND	1960	11
Mackellar	IND	1970	51
Mackellar	IND	1980	35
Mackellar	IND	1990	74
Mackellar	IND	2000	114
Mackellar	IND	2010	319
Mackellar	IND	2015	206
Mackellar	IND	2016	81
Mackellar	IND	2017	63
Mackellar	IND	2018	109
Mackellar	IND	2019	93
Mackellar	IND	2020	26
Mackellar	IRL		10
Mackellar	IRL	1951	7
Mackellar	IRL	1960	6
Mackellar	IRL	1970	59
Mackellar	IRL	1980	73
Mackellar	IRL	1990	134
Mackellar	IRL	2000	127
Mackellar	IRL	2010	189
Mackellar	IRL	2015	84
Mackellar	IRL	2016	3
Mackellar	IRL	2018	4
Mackellar	IRL	2019	4
Mackellar	IRL	2020	6
Mackellar	IRN		3
Mackellar	IRN	1960	3
Mackellar	IRN	1970	33
Mackellar	IRN	1980	82
Mackellar	IRN	1990	113
Mackellar	IRN	2000	56
Mackellar	IRN	2010	105
Mackellar	IRN	2015	54
Mackellar	IRN	2016	7
Mackellar	IRN	2017	6
Mackellar	IRN	2018	14
Mackellar	IRN	2019	9
Mackellar	IRN	2020	4
Mackellar	IRQ	1960	6
Mackellar	IRQ	1970	8
Mackellar	IRQ	1980	7
Mackellar	IRQ	1990	5
Mackellar	IRQ	2000	13
Mackellar	IRQ	2010	8
Mackellar	ITA		43
Mackellar	ITA	1951	52
Mackellar	ITA	1960	351
Mackellar	ITA	1970	496
Mackellar	ITA	1980	74
Mackellar	ITA	1990	43
Mackellar	ITA	2000	48
Mackellar	ITA	2010	67
Mackellar	ITA	2015	102
Mackellar	ITA	2016	10
Mackellar	ITA	2017	14
Mackellar	ITA	2018	10
Mackellar	ITA	2019	13
Mackellar	ITA	2020	3
Mackellar	JPN		14
Mackellar	JPN	1960	3
Mackellar	JPN	1970	15
Mackellar	JPN	1980	29
Mackellar	JPN	1990	83
Mackellar	JPN	2000	97
Mackellar	JPN	2010	121
Mackellar	JPN	2015	53
Mackellar	JPN	2016	13
Mackellar	JPN	2017	10
Mackellar	JPN	2018	3
Mackellar	JPN	2019	22
Mackellar	JPN	2020	9
Mackellar	KOR		3
Mackellar	KOR	1980	21
Mackellar	KOR	1990	109
Mackellar	KOR	2000	89
Mackellar	KOR	2010	102
Mackellar	KOR	2015	44
Mackellar	KOR	2016	12
Mackellar	KOR	2017	5
Mackellar	KOR	2018	10
Mackellar	KOR	2019	4
Mackellar	KOR	2020	3
Mackellar	LBN		5
Mackellar	LBN	1960	13
Mackellar	LBN	1970	33
Mackellar	LBN	1980	53
Mackellar	LBN	1990	38
Mackellar	LBN	2000	19
Mackellar	LBN	2010	6
Mackellar	LBN	2015	3
Mackellar	LBN	2017	6
Mackellar	LBN	2019	4
Mackellar	LKA	1951	5
Mackellar	LKA	1960	4
Mackellar	LKA	1970	17
Mackellar	LKA	1980	18
Mackellar	LKA	1990	18
Mackellar	LKA	2000	14
Mackellar	LKA	2010	9
Mackellar	LKA	2015	5
Mackellar	MKD	1970	6
Mackellar	MKD	1980	14
Mackellar	MKD	1990	10
Mackellar	MKD	2000	9
Mackellar	MKD	2010	6
Mackellar	MKD	2015	3
Mackellar	MYS		11
Mackellar	MYS	1951	3
Mackellar	MYS	1960	17
Mackellar	MYS	1970	40
Mackellar	MYS	1980	74
Mackellar	MYS	1990	96
Mackellar	MYS	2000	34
Mackellar	MYS	2010	51
Mackellar	MYS	2015	20
Mackellar	MYS	2016	3
Mackellar	MYS	2017	9
Mackellar	MYS	2018	7
Mackellar	MYS	2019	5
Mackellar	MYS	2020	3
Mackellar	NLD		20
Mackellar	NLD	1951	52
Mackellar	NLD	1960	199
Mackellar	NLD	1970	80
Mackellar	NLD	1980	50
Mackellar	NLD	1990	42
Mackellar	NLD	2000	67
Mackellar	NLD	2010	102
Mackellar	NLD	2015	41
Mackellar	NLD	2016	14
Mackellar	NLD	2017	5
Mackellar	NLD	2018	7
Mackellar	NLD	2019	10
Mackellar	NLD	2020	6
Mackellar	NPL		12
Mackellar	NPL	2000	6
Mackellar	NPL	2010	99
Mackellar	NPL	2015	101
Mackellar	NPL	2016	50
Mackellar	NPL	2017	118
Mackellar	NPL	2018	175
Mackellar	NPL	2019	154
Mackellar	NPL	2020	20
Mackellar	NPL	2021	4
Mackellar	NZL		91
Mackellar	NZL	1951	28
Mackellar	NZL	1960	63
Mackellar	NZL	1970	262
Mackellar	NZL	1980	461
Mackellar	NZL	1990	613
Mackellar	NZL	2000	580
Mackellar	NZL	2010	604
Mackellar	NZL	2015	229
Mackellar	NZL	2016	41
Mackellar	NZL	2017	30
Mackellar	NZL	2018	35
Mackellar	NZL	2019	45
Mackellar	NZL	2020	15
Mackellar	NZL	2021	17
Mackellar	PAK	1980	4
Mackellar	PAK	1990	6
Mackellar	PAK	2000	6
Mackellar	PAK	2010	9
Mackellar	PAK	2015	7
Mackellar	PAK	2017	6
Mackellar	PAK	2018	3
Mackellar	PAK	2020	3
Mackellar	PHL		26
Mackellar	PHL	1970	13
Mackellar	PHL	1980	71
Mackellar	PHL	1990	217
Mackellar	PHL	2000	215
Mackellar	PHL	2010	247
Mackellar	PHL	2015	180
Mackellar	PHL	2016	35
Mackellar	PHL	2017	45
Mackellar	PHL	2018	47
Mackellar	PHL	2019	69
Mackellar	PHL	2020	10
Mackellar	PHL	2021	6
Mackellar	POL		6
Mackellar	POL	1951	8
Mackellar	POL	1960	4
Mackellar	POL	1970	7
Mackellar	POL	1980	26
Mackellar	POL	1990	108
Mackellar	POL	2000	38
Mackellar	POL	2010	57
Mackellar	POL	2015	30
Mackellar	POL	2016	5
Mackellar	POL	2017	11
Mackellar	POL	2018	6
Mackellar	POL	2019	4
Mackellar	POL	2020	4
Mackellar	SGP		9
Mackellar	SGP	1951	4
Mackellar	SGP	1960	11
Mackellar	SGP	1970	17
Mackellar	SGP	1980	30
Mackellar	SGP	1990	35
Mackellar	SGP	2000	46
Mackellar	SGP	2010	80
Mackellar	SGP	2015	30
Mackellar	SGP	2016	13
Mackellar	SGP	2017	13
Mackellar	SGP	2018	5
Mackellar	SGP	2019	6
Mackellar	SGP	2020	3
Mackellar	THA		23
Mackellar	THA	1980	30
Mackellar	THA	1990	48
Mackellar	THA	2000	74
Mackellar	THA	2010	156
Mackellar	THA	2015	79
Mackellar	THA	2016	9
Mackellar	THA	2017	12
Mackellar	THA	2018	14
Mackellar	THA	2019	12
Mackellar	THA	2020	5
Mackellar	TWN	1980	3
Mackellar	TWN	1990	27
Mackellar	TWN	2000	15
Mackellar	TWN	2010	11
Mackellar	TWN	2015	7
Mackellar	TWN	2016	4
Mackellar	TWN	2019	3
Mackellar	USA		22
Mackellar	USA	1951	12
Mackellar	USA	1960	14
Mackellar	USA	1970	82
Mackellar	USA	1980	121
Mackellar	USA	1990	176
Mackellar	USA	2000	198
Mackellar	USA	2010	308
Mackellar	USA	2015	147
Mackellar	USA	2016	43
Mackellar	USA	2017	57
Mackellar	USA	2018	39
Mackellar	USA	2019	61
Mackellar	USA	2020	44
Mackellar	USA	2021	14
Mackellar	VNM		10
Mackellar	VNM	1970	3
Mackellar	VNM	1980	54
Mackellar	VNM	1990	79
Mackellar	VNM	2000	42
Mackellar	VNM	2010	51
Mackellar	VNM	2015	27
Mackellar	VNM	2016	7
Mackellar	VNM	2017	3
Mackellar	VNM	2018	14
Mackellar	VNM	2019	14
Mackellar	VNM	2020	5
Mackellar	ZAF		22
Mackellar	ZAF	1951	5
Mackellar	ZAF	1960	16
Mackellar	ZAF	1970	55
Mackellar	ZAF	1980	140
Mackellar	ZAF	1990	250
Mackellar	ZAF	2000	434
Mackellar	ZAF	2010	700
Mackellar	ZAF	2015	283
Mackellar	ZAF	2016	69
Mackellar	ZAF	2017	58
Mackellar	ZAF	2018	74
Mackellar	ZAF	2019	93
Mackellar	ZAF	2020	52
Mackellar	ZAF	2021	3
Macquarie			84
Macquarie		1951	151
Macquarie		1960	363
Macquarie		1970	702
Macquarie		1980	647
Macquarie		1990	549
Macquarie		2000	407
Macquarie		2010	401
Macquarie		2015	231
Macquarie		2016	56
Macquarie		2017	37
Macquarie		2018	56
Macquarie		2019	46
Macquarie		2020	13
Macquarie		2021	3
Macquarie	AFG	2000	16
Macquarie	AFG	2010	3
Macquarie	BGD	1970	5
Macquarie	BGD	1980	5
Macquarie	BGD	2000	5
Macquarie	BGD	2010	5
Macquarie	BGD	2015	10
Macquarie	BGD	2017	4
Macquarie	BGD	2018	3
Macquarie	BGD	2019	6
Macquarie	CAN		11
Macquarie	CAN	1951	5
Macquarie	CAN	1960	6
Macquarie	CAN	1970	30
Macquarie	CAN	1980	41
Macquarie	CAN	1990	39
Macquarie	CAN	2000	46
Macquarie	CAN	2010	52
Macquarie	CAN	2015	34
Macquarie	CAN	2016	3
Macquarie	CAN	2017	6
Macquarie	CAN	2018	6
Macquarie	CAN	2019	4
Macquarie	CAN	2021	4
Macquarie	CHN		6
Macquarie	CHN	1951	8
Macquarie	CHN	1960	20
Macquarie	CHN	1970	13
Macquarie	CHN	1980	17
Macquarie	CHN	1990	63
Macquarie	CHN	2000	113
Macquarie	CHN	2010	148
Macquarie	CHN	2015	75
Macquarie	CHN	2016	32
Macquarie	CHN	2017	15
Macquarie	CHN	2018	23
Macquarie	CHN	2019	15
Macquarie	CHN	2020	8
Macquarie	DEU		27
Macquarie	DEU	1951	114
Macquarie	DEU	1960	174
Macquarie	DEU	1970	127
Macquarie	DEU	1980	85
Macquarie	DEU	1990	83
Macquarie	DEU	2000	48
Macquarie	DEU	2010	78
Macquarie	DEU	2015	37
Macquarie	DEU	2017	7
Macquarie	DEU	2018	3
Macquarie	DEU	2020	3
Macquarie	EGY	1951	4
Macquarie	EGY	1960	29
Macquarie	EGY	1970	24
Macquarie	EGY	1980	12
Macquarie	EGY	1990	3
Macquarie	EGY	2015	9
Macquarie	FJI	1951	6
Macquarie	FJI	1960	4
Macquarie	FJI	1970	18
Macquarie	FJI	1980	27
Macquarie	FJI	1990	44
Macquarie	FJI	2000	39
Macquarie	FJI	2010	17
Macquarie	FJI	2015	12
Macquarie	FJI	2018	6
Macquarie	FJI	2019	4
Macquarie	FJI	2020	4
Macquarie	GBR		209
Macquarie	GBR	1951	188
Macquarie	GBR	1960	676
Macquarie	GBR	1970	2179
Macquarie	GBR	1980	1433
Macquarie	GBR	1990	1076
Macquarie	GBR	2000	620
Macquarie	GBR	2010	771
Macquarie	GBR	2015	311
Macquarie	GBR	2016	51
Macquarie	GBR	2017	47
Macquarie	GBR	2018	32
Macquarie	GBR	2019	37
Macquarie	GBR	2020	6
Macquarie	GBR	2021	3
Macquarie	GRC		8
Macquarie	GRC	1951	8
Macquarie	GRC	1960	32
Macquarie	GRC	1970	52
Macquarie	GRC	1980	21
Macquarie	GRC	1990	7
Macquarie	GRC	2000	4
Macquarie	GRC	2010	4
Macquarie	GRC	2017	3
Macquarie	HKG	1951	4
Macquarie	HKG	1960	6
Macquarie	HKG	1970	17
Macquarie	HKG	1980	20
Macquarie	HKG	1990	30
Macquarie	HKG	2000	23
Macquarie	HKG	2010	16
Macquarie	HKG	2015	7
Macquarie	HKG	2019	3
Macquarie	HRV		4
Macquarie	HRV	1960	9
Macquarie	HRV	1970	93
Macquarie	HRV	1980	16
Macquarie	HRV	1990	8
Macquarie	HRV	2000	18
Macquarie	HRV	2010	4
Macquarie	HRV	2015	3
Macquarie	HRV	2020	3
Macquarie	IDN		3
Macquarie	IDN	1951	9
Macquarie	IDN	1960	12
Macquarie	IDN	1970	11
Macquarie	IDN	1980	9
Macquarie	IDN	1990	19
Macquarie	IDN	2000	15
Macquarie	IDN	2010	34
Macquarie	IDN	2015	9
Macquarie	IDN	2016	5
Macquarie	IDN	2017	5
Macquarie	IDN	2019	3
Macquarie	IND		12
Macquarie	IND	1951	8
Macquarie	IND	1960	10
Macquarie	IND	1970	52
Macquarie	IND	1980	54
Macquarie	IND	1990	39
Macquarie	IND	2000	62
Macquarie	IND	2010	125
Macquarie	IND	2015	217
Macquarie	IND	2016	83
Macquarie	IND	2017	62
Macquarie	IND	2018	73
Macquarie	IND	2019	77
Macquarie	IND	2020	17
Macquarie	IRL		12
Macquarie	IRL	1951	4
Macquarie	IRL	1960	20
Macquarie	IRL	1970	80
Macquarie	IRL	1980	79
Macquarie	IRL	1990	109
Macquarie	IRL	2000	72
Macquarie	IRL	2010	86
Macquarie	IRL	2015	51
Macquarie	IRL	2016	5
Macquarie	IRL	2017	12
Macquarie	IRL	2018	3
Macquarie	IRL	2019	3
Macquarie	IRN	1970	5
Macquarie	IRN	1980	14
Macquarie	IRN	1990	27
Macquarie	IRN	2000	15
Macquarie	IRN	2010	15
Macquarie	IRN	2015	15
Macquarie	IRN	2018	3
Macquarie	IRQ	1970	3
Macquarie	IRQ	1990	7
Macquarie	IRQ	2000	18
Macquarie	IRQ	2010	4
Macquarie	IRQ	2015	3
Macquarie	ITA		20
Macquarie	ITA	1951	23
Macquarie	ITA	1960	114
Macquarie	ITA	1970	117
Macquarie	ITA	1980	34
Macquarie	ITA	1990	17
Macquarie	ITA	2000	7
Macquarie	ITA	2010	18
Macquarie	ITA	2015	10
Macquarie	ITA	2016	4
Macquarie	JPN	1960	4
Macquarie	JPN	1970	3
Macquarie	JPN	1980	12
