CED_NAME21	Age5yr	Indigenous	Sex	persons
Melbourne	5-9	1	M	14
Melbourne	10-14		F	151
Melbourne	10-14		M	130
Melbourne	10-14	0	F	2086
Melbourne	10-14	0	M	2126
Melbourne	10-14	1	F	35
Melbourne	10-14	1	M	17
Melbourne	15-19		F	261
Melbourne	15-19		M	201
Melbourne	15-19	0	F	4014
Melbourne	15-19	0	M	3195
Melbourne	15-19	1	F	53
Melbourne	15-19	1	M	49
Melbourne	20-24		F	928
Melbourne	20-24		M	846
Melbourne	20-24	0	F	14005
Melbourne	20-24	0	M	11968
Melbourne	20-24	1	F	118
Melbourne	20-24	1	M	102
Melbourne	25-29		F	1156
Melbourne	25-29		M	1166
Melbourne	25-29	0	F	17883
Melbourne	25-29	0	M	16622
Melbourne	25-29	1	F	92
Melbourne	25-29	1	M	99
Melbourne	30-34		F	920
Melbourne	30-34		M	922
Melbourne	30-34	0	F	13869
Melbourne	30-34	0	M	14450
Melbourne	30-34	1	F	59
Melbourne	30-34	1	M	84
Melbourne	35-39		F	585
Melbourne	35-39		M	662
Melbourne	35-39	0	F	8398
Melbourne	35-39	0	M	9127
Melbourne	35-39	1	F	35
Melbourne	35-39	1	M	46
Melbourne	40-44		F	356
Melbourne	40-44		M	449
Melbourne	40-44	0	F	5399
Melbourne	40-44	0	M	6076
Melbourne	40-44	1	F	13
Melbourne	40-44	1	M	42
Melbourne	45-49		F	278
Melbourne	45-49		M	345
Melbourne	45-49	0	F	4301
Melbourne	45-49	0	M	4422
Melbourne	45-49	1	F	22
Melbourne	45-49	1	M	36
Melbourne	50-54		F	262
Melbourne	50-54		M	306
Melbourne	50-54	0	F	4034
Melbourne	50-54	0	M	3921
Melbourne	50-54	1	F	23
Melbourne	50-54	1	M	29
Melbourne	55-59		F	226
Melbourne	55-59		M	289
Melbourne	55-59	0	F	3506
Melbourne	55-59	0	M	3573
Melbourne	55-59	1	F	15
Melbourne	55-59	1	M	10
Melbourne	60-64		F	202
Melbourne	60-64		M	222
Melbourne	60-64	0	F	3188
Melbourne	60-64	0	M	3034
Melbourne	60-64	1	F	10
Melbourne	60-64	1	M	14
Melbourne	65+		F	507
Melbourne	65+		M	524
Melbourne	65+	0	F	8844
Melbourne	65+	0	M	7404
Melbourne	65+	1	F	18
Melbourne	65+	1	M	17
Menzies	0-4		F	116
Menzies	0-4		M	90
Menzies	0-4	0	F	3854
Menzies	0-4	0	M	3945
Menzies	0-4	1	F	22
Menzies	0-4	1	M	26
Menzies	5-9		F	99
Menzies	5-9		M	119
Menzies	5-9	0	F	4720
Menzies	5-9	0	M	5072
Menzies	5-9	1	F	23
Menzies	5-9	1	M	25
Menzies	10-14		F	113
Menzies	10-14		M	114
Menzies	10-14	0	F	4829
Menzies	10-14	0	M	5144
Menzies	10-14	1	F	21
Menzies	10-14	1	M	32
Menzies	15-19		F	98
Menzies	15-19		M	126
Menzies	15-19	0	F	4697
Menzies	15-19	0	M	5193
Menzies	15-19	1	F	23
Menzies	15-19	1	M	24
Menzies	20-24		F	142
Menzies	20-24		M	147
Menzies	20-24	0	F	4924
Menzies	20-24	0	M	5508
Menzies	20-24	1	F	28
Menzies	20-24	1	M	27
Menzies	25-29		F	166
Menzies	25-29		M	171
Menzies	25-29	0	F	4665
Menzies	25-29	0	M	4879
Menzies	25-29	1	F	10
Menzies	25-29	1	M	21
Menzies	30-34		F	159
Menzies	30-34		M	139
Menzies	30-34	0	F	5376
Menzies	30-34	0	M	4994
Menzies	30-34	1	F	14
Menzies	30-34	1	M	9
Menzies	35-39		F	169
Menzies	35-39		M	147
Menzies	35-39	0	F	6078
Menzies	35-39	0	M	5395
Menzies	35-39	1	F	12
Menzies	35-39	1	M	15
Menzies	40-44		F	155
Menzies	40-44		M	152
Menzies	40-44	0	F	5772
Menzies	40-44	0	M	5334
Menzies	40-44	1	F	8
Menzies	40-44	1	M	11
Menzies	45-49		F	166
Menzies	45-49		M	145
Menzies	45-49	0	F	5872
Menzies	45-49	0	M	5309
Menzies	45-49	1	F	19
Menzies	45-49	1	M	8
Menzies	50-54		F	126
Menzies	50-54		M	156
Menzies	50-54	0	F	6033
Menzies	50-54	0	M	5563
Menzies	50-54	1	F	10
Menzies	50-54	1	M	16
Menzies	55-59		F	123
Menzies	55-59		M	130
Menzies	55-59	0	F	5707
Menzies	55-59	0	M	5093
Menzies	55-59	1	F	9
Menzies	55-59	1	M	12
Menzies	60-64		F	114
Menzies	60-64		M	120
Menzies	60-64	0	F	5176
Menzies	60-64	0	M	4691
Menzies	60-64	1	F	6
Menzies	60-64	1	M	13
Menzies	65+		F	659
Menzies	65+		M	501
Menzies	65+	0	F	18695
Menzies	65+	0	M	15238
Menzies	65+	1	F	21
Menzies	65+	1	M	8
Monash	0-4		F	228
Monash	0-4		M	238
Monash	0-4	0	F	3447
Monash	0-4	0	M	3537
Monash	0-4	1	F	97
Monash	0-4	1	M	124
Monash	5-9		F	293
Monash	5-9		M	301
Monash	5-9	0	F	3686
Monash	5-9	0	M	3953
Monash	5-9	1	F	125
Monash	5-9	1	M	128
Monash	10-14		F	294
Monash	10-14		M	297
Monash	10-14	0	F	3896
Monash	10-14	0	M	4193
Monash	10-14	1	F	109
Monash	10-14	1	M	134
Monash	15-19		F	234
Monash	15-19		M	219
Monash	15-19	0	F	3470
Monash	15-19	0	M	3563
Monash	15-19	1	F	92
Monash	15-19	1	M	77
Monash	20-24		F	159
Monash	20-24		M	194
Monash	20-24	0	F	2857
Monash	20-24	0	M	3015
Monash	20-24	1	F	71
Monash	20-24	1	M	79
Monash	25-29		F	229
Monash	25-29		M	200
Monash	25-29	0	F	3570
Monash	25-29	0	M	3328
Monash	25-29	1	F	60
Monash	25-29	1	M	63
Monash	30-34		F	257
Monash	30-34		M	216
Monash	30-34	0	F	3913
Monash	30-34	0	M	3542
Monash	30-34	1	F	62
Monash	30-34	1	M	61
Monash	35-39		F	268
Monash	35-39		M	265
Monash	35-39	0	F	3944
Monash	35-39	0	M	3582
Monash	35-39	1	F	50
Monash	35-39	1	M	64
Monash	40-44		F	248
Monash	40-44		M	254
Monash	40-44	0	F	3611
Monash	40-44	0	M	3365
Monash	40-44	1	F	57
Monash	40-44	1	M	52
Monash	45-49		F	263
Monash	45-49		M	271
Monash	45-49	0	F	4049
Monash	45-49	0	M	3713
Monash	45-49	1	F	44
Monash	45-49	1	M	47
Monash	50-54		F	249
Monash	50-54		M	268
Monash	50-54	0	F	4567
Monash	50-54	0	M	4143
Monash	50-54	1	F	51
Monash	50-54	1	M	54
Monash	55-59		F	265
Monash	55-59		M	285
Monash	55-59	0	F	5034
Monash	55-59	0	M	4524
Monash	55-59	1	F	39
Monash	55-59	1	M	42
Monash	60-64		F	323
Monash	60-64		M	314
Monash	60-64	0	F	5556
Monash	60-64	0	M	5044
Monash	60-64	1	F	53
Monash	60-64	1	M	33
Monash	65+		F	1124
Monash	65+		M	1071
Monash	65+	0	F	17867
Monash	65+	0	M	16553
Monash	65+	1	F	88
Monash	65+	1	M	66
Nicholls	0-4		F	249
Nicholls	0-4		M	267
Nicholls	0-4	0	F	3595
Nicholls	0-4	0	M	3897
Nicholls	0-4	1	F	294
Nicholls	0-4	1	M	307
Nicholls	5-9		F	346
Nicholls	5-9		M	368
Nicholls	5-9	0	F	4126
Nicholls	5-9	0	M	4352
Nicholls	5-9	1	F	270
Nicholls	5-9	1	M	286
Nicholls	10-14		F	326
Nicholls	10-14		M	371
Nicholls	10-14	0	F	4257
Nicholls	10-14	0	M	4571
Nicholls	10-14	1	F	286
Nicholls	10-14	1	M	315
Nicholls	15-19		F	276
Nicholls	15-19		M	339
Nicholls	15-19	0	F	3772
Nicholls	15-19	0	M	4326
Nicholls	15-19	1	F	246
Nicholls	15-19	1	M	252
Nicholls	20-24		F	245
Nicholls	20-24		M	294
Nicholls	20-24	0	F	3535
Nicholls	20-24	0	M	3823
Nicholls	20-24	1	F	196
Nicholls	20-24	1	M	193
Nicholls	25-29		F	314
Nicholls	25-29		M	317
Nicholls	25-29	0	F	4094
Nicholls	25-29	0	M	4029
Nicholls	25-29	1	F	192
Nicholls	25-29	1	M	174
Nicholls	30-34		F	313
Nicholls	30-34		M	342
Nicholls	30-34	0	F	4245
Nicholls	30-34	0	M	4035
Nicholls	30-34	1	F	152
Nicholls	30-34	1	M	150
Nicholls	35-39		F	326
Nicholls	35-39		M	285
Nicholls	35-39	0	F	4102
Nicholls	35-39	0	M	3920
Nicholls	35-39	1	F	133
Nicholls	35-39	1	M	107
Nicholls	40-44		F	301
Nicholls	40-44		M	318
Nicholls	40-44	0	F	4036
Nicholls	40-44	0	M	3765
Nicholls	40-44	1	F	120
Nicholls	40-44	1	M	102
Nicholls	45-49		F	280
Nicholls	45-49		M	346
Nicholls	45-49	0	F	4404
Nicholls	45-49	0	M	4238
Nicholls	45-49	1	F	118
Nicholls	45-49	1	M	120
Nicholls	50-54		F	304
Nicholls	50-54		M	354
Nicholls	50-54	0	F	4842
Nicholls	50-54	0	M	4696
Nicholls	50-54	1	F	131
Nicholls	50-54	1	M	106
Nicholls	55-59		F	321
Nicholls	55-59		M	347
Nicholls	55-59	0	F	5090
Nicholls	55-59	0	M	4763
Nicholls	55-59	1	F	124
Nicholls	55-59	1	M	108
Nicholls	60-64		F	327
Nicholls	60-64		M	358
Nicholls	60-64	0	F	5100
Nicholls	60-64	0	M	5110
Nicholls	60-64	1	F	105
Nicholls	60-64	1	M	89
Nicholls	65+		F	1211
Nicholls	65+		M	1195
Nicholls	65+	0	F	17089
Nicholls	65+	0	M	15972
Nicholls	65+	1	F	191
Nicholls	65+	1	M	188
Scullin	0-4		F	184
Scullin	0-4		M	174
Scullin	0-4	0	F	5118
Scullin	0-4	0	M	5569
Scullin	0-4	1	F	95
Scullin	0-4	1	M	76
Scullin	5-9		F	202
Scullin	5-9		M	207
Scullin	5-9	0	F	5432
Scullin	5-9	0	M	5811
Scullin	5-9	1	F	94
Scullin	5-9	1	M	75
Scullin	10-14		F	188
Scullin	10-14		M	199
Scullin	10-14	0	F	4744
Scullin	10-14	0	M	5096
Scullin	10-14	1	F	83
Scullin	10-14	1	M	107
Scullin	15-19		F	168
Scullin	15-19		M	209
Scullin	15-19	0	F	4382
Scullin	15-19	0	M	4707
Scullin	15-19	1	F	69
Scullin	15-19	1	M	69
Scullin	20-24		F	196
Scullin	20-24		M	273
Scullin	20-24	0	F	5093
Scullin	20-24	0	M	5626
Scullin	20-24	1	F	61
Scullin	20-24	1	M	67
Scullin	25-29		F	260
Scullin	25-29		M	284
Scullin	25-29	0	F	5730
Scullin	25-29	0	M	6164
Scullin	25-29	1	F	61
Scullin	25-29	1	M	66
Scullin	30-34		F	219
Scullin	30-34		M	266
Scullin	30-34	0	F	6816
Scullin	30-34	0	M	6462
Scullin	30-34	1	F	68
Scullin	30-34	1	M	47
Scullin	35-39		F	263
Scullin	35-39		M	249
Scullin	35-39	0	F	6908
Scullin	35-39	0	M	6843
Scullin	35-39	1	F	54
Scullin	35-39	1	M	39
Scullin	40-44		F	183
Scullin	40-44		M	226
Scullin	40-44	0	F	5665
Scullin	40-44	0	M	5910
Scullin	40-44	1	F	54
Scullin	40-44	1	M	28
Scullin	45-49		F	161
Scullin	45-49		M	196
Scullin	45-49	0	F	5198
Scullin	45-49	0	M	5075
Scullin	45-49	1	F	35
Scullin	45-49	1	M	38
Scullin	50-54		F	159
Scullin	50-54		M	186
Scullin	50-54	0	F	5021
Scullin	50-54	0	M	4789
Scullin	50-54	1	F	26
Scullin	50-54	1	M	24
Scullin	55-59		F	138
Scullin	55-59		M	148
Scullin	55-59	0	F	4757
Scullin	55-59	0	M	4447
Scullin	55-59	1	F	33
Scullin	55-59	1	M	20
Scullin	60-64		F	123
Scullin	60-64		M	125
Scullin	60-64	0	F	4430
Scullin	60-64	0	M	3970
Scullin	60-64	1	F	24
Scullin	60-64	1	M	26
Scullin	65+		F	707
Scullin	65+		M	502
Scullin	65+	0	F	12244
Scullin	65+	0	M	10479
Scullin	65+	1	F	42
Scullin	65+	1	M	31
Wannon	0-4		F	216
Wannon	0-4		M	264
Wannon	0-4	0	F	3370
Wannon	0-4	0	M	3549
Wannon	0-4	1	F	142
Wannon	0-4	1	M	150
Wannon	5-9		F	279
Wannon	5-9		M	299
Wannon	5-9	0	F	3741
Wannon	5-9	0	M	3966
Wannon	5-9	1	F	166
Wannon	5-9	1	M	193
Wannon	10-14		F	302
Wannon	10-14		M	324
Wannon	10-14	0	F	4051
Wannon	10-14	0	M	4389
Wannon	10-14	1	F	136
Wannon	10-14	1	M	178
Wannon	15-19		F	262
Wannon	15-19		M	295
Wannon	15-19	0	F	3720
Wannon	15-19	0	M	4044
Wannon	15-19	1	F	138
Wannon	15-19	1	M	142
Wannon	20-24		F	186
Wannon	20-24		M	212
Wannon	20-24	0	F	3079
Wannon	20-24	0	M	3398
Wannon	20-24	1	F	94
Wannon	20-24	1	M	104
Wannon	25-29		F	226
Wannon	25-29		M	271
Wannon	25-29	0	F	3718
Wannon	25-29	0	M	3885
Wannon	25-29	1	F	88
Wannon	25-29	1	M	107
Wannon	30-34		F	241
Wannon	30-34		M	257
Wannon	30-34	0	F	3917
Wannon	30-34	0	M	3861
Wannon	30-34	1	F	100
Wannon	30-34	1	M	98
Wannon	35-39		F	297
Wannon	35-39		M	266
Wannon	35-39	0	F	3974
Wannon	35-39	0	M	3727
Wannon	35-39	1	F	64
Wannon	35-39	1	M	82
Wannon	40-44		F	247
Wannon	40-44		M	275
Wannon	40-44	0	F	3908
Wannon	40-44	0	M	3804
Wannon	40-44	1	F	61
Wannon	40-44	1	M	64
Wannon	45-49		F	292
Wannon	45-49		M	286
Wannon	45-49	0	F	4362
Wannon	45-49	0	M	4295
Wannon	45-49	1	F	74
Wannon	45-49	1	M	76
Wannon	50-54		F	261
Wannon	50-54		M	328
Wannon	50-54	0	F	4952
Wannon	50-54	0	M	4633
Wannon	50-54	1	F	86
Wannon	50-54	1	M	69
Wannon	55-59		F	293
Wannon	55-59		M	317
Wannon	55-59	0	F	5371
Wannon	55-59	0	M	5074
Wannon	55-59	1	F	75
Wannon	55-59	1	M	80
Wannon	60-64		F	302
Wannon	60-64		M	292
Wannon	60-64	0	F	5604
Wannon	60-64	0	M	5357
Wannon	60-64	1	F	61
Wannon	60-64	1	M	65
Wannon	65+		F	1138
Wannon	65+		M	1092
Wannon	65+	0	F	18014
Wannon	65+	0	M	16581
Wannon	65+	1	F	108
Wannon	65+	1	M	92
Wills	0-4		F	146
Wills	0-4		M	157
Wills	0-4	0	F	4253
Wills	0-4	0	M	4390
Wills	0-4	1	F	32
Wills	0-4	1	M	52
Wills	5-9		F	178
Wills	5-9		M	158
Wills	5-9	0	F	3865
Wills	5-9	0	M	3945
Wills	5-9	1	F	31
Wills	5-9	1	M	33
Wills	10-14		F	137
Wills	10-14		M	126
Wills	10-14	0	F	3402
Wills	10-14	0	M	3531
Wills	10-14	1	F	33
Wills	10-14	1	M	24
Wills	15-19		F	123
Wills	15-19		M	130
Wills	15-19	0	F	3050
Wills	15-19	0	M	3199
Wills	15-19	1	F	27
Wills	15-19	1	M	34
Wills	20-24		F	196
Wills	20-24		M	243
Wills	20-24	0	F	5573
Wills	20-24	0	M	5528
Wills	20-24	1	F	86
Wills	20-24	1	M	46
Wills	25-29		F	358
Wills	25-29		M	355
Wills	25-29	0	F	8079
Wills	25-29	0	M	7781
Wills	25-29	1	F	81
Wills	25-29	1	M	79
Wills	30-34		F	356
Wills	30-34		M	341
Wills	30-34	0	F	8514
Wills	30-34	0	M	8219
Wills	30-34	1	F	56
Wills	30-34	1	M	55
Wills	35-39		F	256
Wills	35-39		M	298
Wills	35-39	0	F	7073
Wills	35-39	0	M	7177
Wills	35-39	1	F	51
Wills	35-39	1	M	35
Wills	40-44		F	182
Wills	40-44		M	209
Wills	40-44	0	F	5531
Wills	40-44	0	M	5403
Wills	40-44	1	F	20
Wills	40-44	1	M	22
Wills	45-49		F	166
Wills	45-49		M	183
Wills	45-49	0	F	4820
Wills	45-49	0	M	4608
Wills	45-49	1	F	23
Wills	45-49	1	M	23
Wills	50-54		F	145
Wills	50-54		M	176
Wills	50-54	0	F	4459
Wills	50-54	0	M	4357
Wills	50-54	1	F	21
Wills	50-54	1	M	26
Wills	55-59		F	124
Wills	55-59		M	132
Wills	55-59	0	F	3892
Wills	55-59	0	M	3756
Wills	55-59	1	F	16
Wills	55-59	1	M	10
Wills	60-64		F	105
Wills	60-64		M	130
Wills	60-64	0	F	3416
Wills	60-64	0	M	3050
Wills	60-64	1	F	4
Wills	60-64	1	M	23
Wills	65+		F	550
Wills	65+		M	433
Wills	65+	0	F	11651
Wills	65+	0	M	8731
Wills	65+	1	F	37
Wills	65+	1	M	27
No usual address (Vic.)	0-4		F	15
No usual address (Vic.)	0-4		M	26
No usual address (Vic.)	0-4	0	F	153
No usual address (Vic.)	0-4	0	M	178
No usual address (Vic.)	0-4	1	F	25
No usual address (Vic.)	0-4	1	M	19
No usual address (Vic.)	5-9		F	22
No usual address (Vic.)	5-9		M	26
No usual address (Vic.)	5-9	0	F	144
No usual address (Vic.)	5-9	0	M	174
No usual address (Vic.)	5-9	1	F	14
No usual address (Vic.)	5-9	1	M	6
No usual address (Vic.)	10-14		F	20
No usual address (Vic.)	10-14		M	24
No usual address (Vic.)	10-14	0	F	139
No usual address (Vic.)	10-14	0	M	125
No usual address (Vic.)	10-14	1	F	14
No usual address (Vic.)	10-14	1	M	7
No usual address (Vic.)	15-19		F	31
No usual address (Vic.)	15-19		M	23
No usual address (Vic.)	15-19	0	F	188
No usual address (Vic.)	15-19	0	M	194
No usual address (Vic.)	15-19	1	F	14
No usual address (Vic.)	15-19	1	M	18
No usual address (Vic.)	20-24		F	28
No usual address (Vic.)	20-24		M	35
No usual address (Vic.)	20-24	0	F	278
No usual address (Vic.)	20-24	0	M	282
No usual address (Vic.)	20-24	1	F	20
No usual address (Vic.)	20-24	1	M	27
No usual address (Vic.)	25-29		F	52
No usual address (Vic.)	25-29		M	74
No usual address (Vic.)	25-29	0	F	381
No usual address (Vic.)	25-29	0	M	379
No usual address (Vic.)	25-29	1	F	22
No usual address (Vic.)	25-29	1	M	23
No usual address (Vic.)	30-34		F	51
No usual address (Vic.)	30-34		M	81
No usual address (Vic.)	30-34	0	F	351
No usual address (Vic.)	30-34	0	M	358
No usual address (Vic.)	30-34	1	F	21
No usual address (Vic.)	30-34	1	M	18
No usual address (Vic.)	35-39		F	59
No usual address (Vic.)	35-39		M	118
No usual address (Vic.)	35-39	0	F	328
No usual address (Vic.)	35-39	0	M	382
No usual address (Vic.)	35-39	1	F	22
No usual address (Vic.)	35-39	1	M	23
No usual address (Vic.)	40-44		F	45
No usual address (Vic.)	40-44		M	119
No usual address (Vic.)	40-44	0	F	253
No usual address (Vic.)	40-44	0	M	339
No usual address (Vic.)	40-44	1	F	20
No usual address (Vic.)	40-44	1	M	23
No usual address (Vic.)	45-49		F	40
No usual address (Vic.)	45-49		M	114
No usual address (Vic.)	45-49	0	F	183
No usual address (Vic.)	45-49	0	M	354
No usual address (Vic.)	45-49	1	F	20
No usual address (Vic.)	45-49	1	M	22
No usual address (Vic.)	50-54		F	47
No usual address (Vic.)	50-54		M	129
No usual address (Vic.)	50-54	0	F	183
No usual address (Vic.)	50-54	0	M	275
No usual address (Vic.)	50-54	1	F	5
No usual address (Vic.)	50-54	1	M	23
No usual address (Vic.)	55-59		F	26
No usual address (Vic.)	55-59		M	87
No usual address (Vic.)	55-59	0	F	179
No usual address (Vic.)	55-59	0	M	243
No usual address (Vic.)	55-59	1	F	9
No usual address (Vic.)	55-59	1	M	12
No usual address (Vic.)	60-64		F	31
No usual address (Vic.)	60-64		M	76
No usual address (Vic.)	60-64	0	F	189
No usual address (Vic.)	60-64	0	M	212
No usual address (Vic.)	60-64	1	F	4
No usual address (Vic.)	60-64	1	M	9
No usual address (Vic.)	65+		F	54
No usual address (Vic.)	65+		M	102
No usual address (Vic.)	65+	0	F	238
No usual address (Vic.)	65+	0	M	387
No usual address (Vic.)	65+	1	F	9
No usual address (Vic.)	65+	1	M	11
Migratory - Offshore - Shipping (Vic.)	35-39		M	4
Migratory - Offshore - Shipping (Vic.)	40-44		M	7
Migratory - Offshore - Shipping (Vic.)	40-44	0	M	3
Migratory - Offshore - Shipping (Vic.)	50-54		M	3
Migratory - Offshore - Shipping (Vic.)	55-59		F	3
Migratory - Offshore - Shipping (Vic.)	55-59		M	3
Migratory - Offshore - Shipping (Vic.)	60-64		M	4
Migratory - Offshore - Shipping (Vic.)	60-64	0	M	4
Blair	0-4		F	258
Blair	0-4		M	330
Blair	0-4	0	F	5426
Blair	0-4	0	M	5796
Blair	0-4	1	F	655
Blair	0-4	1	M	692
Blair	5-9		F	355
Blair	5-9		M	404
Blair	5-9	0	F	6046
Blair	5-9	0	M	6428
Blair	5-9	1	F	619
Blair	5-9	1	M	665
Blair	10-14		F	375
Blair	10-14		M	375
Blair	10-14	0	F	5921
Blair	10-14	0	M	6217
Blair	10-14	1	F	667
Blair	10-14	1	M	697
Blair	15-19		F	322
Blair	15-19		M	345
Blair	15-19	0	F	5162
Blair	15-19	0	M	5312
Blair	15-19	1	F	564
Blair	15-19	1	M	580
Blair	20-24		F	344
Blair	20-24		M	417
Blair	20-24	0	F	5217
Blair	20-24	0	M	5279
Blair	20-24	1	F	476
Blair	20-24	1	M	469
Blair	25-29		F	365
Blair	25-29		M	405
Blair	25-29	0	F	6111
Blair	25-29	0	M	5710
Blair	25-29	1	F	434
Blair	25-29	1	M	467
Blair	30-34		F	355
Blair	30-34		M	414
Blair	30-34	0	F	6715
Blair	30-34	0	M	6142
Blair	30-34	1	F	358
Blair	30-34	1	M	340
Blair	35-39		F	360
Blair	35-39		M	390
Blair	35-39	0	F	6423
Blair	35-39	0	M	6185
Blair	35-39	1	F	302
Blair	35-39	1	M	285
Blair	40-44		F	298
Blair	40-44		M	316
Blair	40-44	0	F	5311
Blair	40-44	0	M	5331
Blair	40-44	1	F	253
Blair	40-44	1	M	235
Blair	45-49		F	298
Blair	45-49		M	312
Blair	45-49	0	F	5527
Blair	45-49	0	M	5189
Blair	45-49	1	F	254
Blair	45-49	1	M	227
Blair	50-54		F	272
Blair	50-54		M	297
Blair	50-54	0	F	5383
Blair	50-54	0	M	5069
Blair	50-54	1	F	240
Blair	50-54	1	M	190
Blair	55-59		F	218
Blair	55-59		M	286
Blair	55-59	0	F	5091
Blair	55-59	0	M	4897
Blair	55-59	1	F	212
Blair	55-59	1	M	139
Blair	60-64		F	206
Blair	60-64		M	219
Blair	60-64	0	F	4711
Blair	60-64	0	M	4549
Blair	60-64	1	F	138
Blair	60-64	1	M	103
Blair	65+		F	787
Blair	65+		M	632
Blair	65+	0	F	12702
Blair	65+	0	M	11485
Blair	65+	1	F	219
Blair	65+	1	M	182
Bonner	0-4		F	98
Bonner	0-4		M	119
Bonner	0-4	0	F	4320
Bonner	0-4	0	M	4587
Bonner	0-4	1	F	165
Bonner	0-4	1	M	169
Bonner	5-9		F	131
Bonner	5-9		M	135
Bonner	5-9	0	F	5127
Bonner	5-9	0	M	5270
Bonner	5-9	1	F	162
Bonner	5-9	1	M	168
Bonner	10-14		F	165
Bonner	10-14		M	142
Bonner	10-14	0	F	5202
Bonner	10-14	0	M	5406
Bonner	10-14	1	F	138
Bonner	10-14	1	M	180
Bonner	15-19		F	126
Bonner	15-19		M	119
Bonner	15-19	0	F	4661
Bonner	15-19	0	M	5060
Bonner	15-19	1	F	173
Bonner	15-19	1	M	148
Bonner	20-24		F	141
Bonner	20-24		M	185
Bonner	20-24	0	F	4441
Bonner	20-24	0	M	4741
Bonner	20-24	1	F	134
Bonner	20-24	1	M	172
Bonner	25-29		F	183
Bonner	25-29		M	199
Bonner	25-29	0	F	4408
Bonner	25-29	0	M	4330
Bonner	25-29	1	F	130
Bonner	25-29	1	M	117
Bonner	30-34		F	165
Bonner	30-34		M	179
Bonner	30-34	0	F	5355
Bonner	30-34	0	M	4914
Bonner	30-34	1	F	107
Bonner	30-34	1	M	103
Bonner	35-39		F	190
Bonner	35-39		M	191
Bonner	35-39	0	F	6255
Bonner	35-39	0	M	5639
Bonner	35-39	1	F	88
Bonner	35-39	1	M	91
Bonner	40-44		F	140
Bonner	40-44		M	180
Bonner	40-44	0	F	6035
Bonner	40-44	0	M	5494
Bonner	40-44	1	F	91
Bonner	40-44	1	M	84
Bonner	45-49		F	143
Bonner	45-49		M	189
Bonner	45-49	0	F	5920
Bonner	45-49	0	M	5579
Bonner	45-49	1	F	100
Bonner	45-49	1	M	92
Bonner	50-54		F	136
Bonner	50-54		M	159
Bonner	50-54	0	F	5395
Bonner	50-54	0	M	5061
Bonner	50-54	1	F	96
Bonner	50-54	1	M	86
Bonner	55-59		F	111
Bonner	55-59		M	134
Bonner	55-59	0	F	4791
Bonner	55-59	0	M	4502
Bonner	55-59	1	F	83
Bonner	55-59	1	M	81
Bonner	60-64		F	112
Bonner	60-64		M	126
Bonner	60-64	0	F	4278
Bonner	60-64	0	M	3875
Bonner	60-64	1	F	64
Bonner	60-64	1	M	61
Bonner	65+		F	509
Bonner	65+		M	429
Bonner	65+	0	F	13262
Bonner	65+	0	M	10864
Bonner	65+	1	F	131
Bonner	65+	1	M	80
Bowman	0-4		F	120
Bowman	0-4		M	111
Bowman	0-4	0	F	3626
Bowman	0-4	0	M	3826
Bowman	0-4	1	F	247
Bowman	0-4	1	M	252
Bowman	5-9		F	120
Bowman	5-9		M	148
Bowman	5-9	0	F	4125
Bowman	5-9	0	M	4514
Bowman	5-9	1	F	260
Bowman	5-9	1	M	280
Bowman	10-14		F	133
Bowman	10-14		M	178
Bowman	10-14	0	F	4789
Bowman	10-14	0	M	5106
Bowman	10-14	1	F	270
Bowman	10-14	1	M	273
Bowman	15-19		F	118
Bowman	15-19		M	134
Bowman	15-19	0	F	4475
Bowman	15-19	0	M	4887
Bowman	15-19	1	F	233
Bowman	15-19	1	M	255
Bowman	20-24		F	123
Bowman	20-24		M	147
Bowman	20-24	0	F	3510
Bowman	20-24	0	M	4064
Bowman	20-24	1	F	162
Bowman	20-24	1	M	179
Bowman	25-29		F	131
Bowman	25-29		M	130
Bowman	25-29	0	F	3517
Bowman	25-29	0	M	3477
Bowman	25-29	1	F	149
Bowman	25-29	1	M	133
Bowman	30-34		F	129
Bowman	30-34		M	142
Bowman	30-34	0	F	4227
Bowman	30-34	0	M	3793
Bowman	30-34	1	F	129
Bowman	30-34	1	M	127
Bowman	35-39		F	163
Bowman	35-39		M	163
Bowman	35-39	0	F	4859
Bowman	35-39	0	M	4418
Bowman	35-39	1	F	134
Bowman	35-39	1	M	107
Bowman	40-44		F	144
Bowman	40-44		M	140
Bowman	40-44	0	F	4790
Bowman	40-44	0	M	4380
Bowman	40-44	1	F	128
Bowman	40-44	1	M	113
Bowman	45-49		F	168
Bowman	45-49		M	179
Bowman	45-49	0	F	5409
Bowman	45-49	0	M	4870
Bowman	45-49	1	F	123
Bowman	45-49	1	M	122
Bowman	50-54		F	145
Bowman	50-54		M	186
Bowman	50-54	0	F	5465
Bowman	50-54	0	M	4870
Bowman	50-54	1	F	130
Bowman	50-54	1	M	102
Bowman	55-59		F	179
Bowman	55-59		M	180
Bowman	55-59	0	F	5433
Bowman	55-59	0	M	5013
Bowman	55-59	1	F	106
Bowman	55-59	1	M	96
Bowman	60-64		F	152
Bowman	60-64		M	183
Bowman	60-64	0	F	5461
Bowman	60-64	0	M	4873
Bowman	60-64	1	F	110
Bowman	60-64	1	M	75
Bowman	65+		F	587
Bowman	65+		M	573
Bowman	65+	0	F	17030
Bowman	65+	0	M	14752
Bowman	65+	1	F	184
Bowman	65+	1	M	168
Brisbane	0-4		F	106
