CED_NAME21	Ancestry	responses
Hotham	Maori	550
Hotham	NZ	779
Hotham	(Other)	49608
Hotham	Polish	1966
Hotham	Russian	1724
Hotham	Samoan	545
Hotham	Scottish	6901
Hotham	Serbian	1212
Hotham	South African	895
Hotham	Spanish	869
Hotham	Sri Lankan	3184
Hotham	Vietnamese	16974
Hotham	Welsh	435
Indi		11213
Indi	Australian	63304
Indi	Australian Aboriginal	3122
Indi	Chinese	1167
Indi	Croatian	637
Indi	Dutch	3207
Indi	English	65426
Indi	Filipino	988
Indi	French	796
Indi	German	8764
Indi	Greek	632
Indi	Hungarian	471
Indi	Indian	944
Indi	Irish	20713
Indi	Italian	6456
Indi	Korean	50
Indi	Lebanese	190
Indi	Macedonian	126
Indi	Maltese	561
Indi	Maori	308
Indi	NZ	822
Indi	(Other)	7994
Indi	Polish	941
Indi	Russian	267
Indi	Samoan	71
Indi	Scottish	18566
Indi	Serbian	258
Indi	South African	314
Indi	Spanish	338
Indi	Sri Lankan	153
Indi	Vietnamese	290
Indi	Welsh	908
Isaacs		6590
Isaacs	Australian	42934
Isaacs	Australian Aboriginal	747
Isaacs	Chinese	10944
Isaacs	Croatian	1254
Isaacs	Dutch	2591
Isaacs	English	48960
Isaacs	Filipino	1959
Isaacs	French	1202
Isaacs	German	5001
Isaacs	Greek	6706
Isaacs	Hungarian	800
Isaacs	Indian	5795
Isaacs	Irish	16654
Isaacs	Italian	8477
Isaacs	Korean	338
Isaacs	Lebanese	812
Isaacs	Macedonian	520
Isaacs	Maltese	1036
Isaacs	Maori	568
Isaacs	NZ	1245
Isaacs	(Other)	27590
Isaacs	Polish	2000
Isaacs	Russian	1884
Isaacs	Samoan	242
Isaacs	Scottish	13459
Isaacs	Serbian	1018
Isaacs	South African	1252
Isaacs	Spanish	765
Isaacs	Sri Lankan	1845
Isaacs	Vietnamese	2947
Isaacs	Welsh	928
Jagajaga		5430
Jagajaga	Australian	48013
Jagajaga	Australian Aboriginal	1029
Jagajaga	Chinese	10025
Jagajaga	Croatian	1614
Jagajaga	Dutch	2447
Jagajaga	English	52135
Jagajaga	Filipino	1207
Jagajaga	French	1000
Jagajaga	German	5665
Jagajaga	Greek	6181
Jagajaga	Hungarian	641
Jagajaga	Indian	3668
Jagajaga	Irish	19825
Jagajaga	Italian	16280
Jagajaga	Korean	433
Jagajaga	Lebanese	1235
Jagajaga	Macedonian	2219
Jagajaga	Maltese	1745
Jagajaga	Maori	303
Jagajaga	NZ	1058
Jagajaga	(Other)	17985
Jagajaga	Polish	1553
Jagajaga	Russian	655
Jagajaga	Samoan	114
Jagajaga	Scottish	15841
Jagajaga	Serbian	664
Jagajaga	South African	660
Jagajaga	Spanish	703
Jagajaga	Sri Lankan	987
Jagajaga	Vietnamese	1212
Jagajaga	Welsh	927
Kooyong		5537
Kooyong	Australian	38327
Kooyong	Australian Aboriginal	418
Kooyong	Chinese	31000
Kooyong	Croatian	905
Kooyong	Dutch	2157
Kooyong	English	47170
Kooyong	Filipino	910
Kooyong	French	1196
Kooyong	German	5241
Kooyong	Greek	7410
Kooyong	Hungarian	717
Kooyong	Indian	5533
Kooyong	Irish	19138
Kooyong	Italian	10607
Kooyong	Korean	901
Kooyong	Lebanese	647
Kooyong	Macedonian	673
Kooyong	Maltese	818
Kooyong	Maori	228
Kooyong	NZ	966
Kooyong	(Other)	18605
Kooyong	Polish	1702
Kooyong	Russian	681
Kooyong	Samoan	46
Kooyong	Scottish	16218
Kooyong	Serbian	386
Kooyong	South African	717
Kooyong	Spanish	604
Kooyong	Sri Lankan	1407
Kooyong	Vietnamese	2714
Kooyong	Welsh	997
La Trobe		8952
La Trobe	Australian	52422
La Trobe	Australian Aboriginal	1373
La Trobe	Chinese	4316
La Trobe	Croatian	1129
La Trobe	Dutch	5019
La Trobe	English	53213
La Trobe	Filipino	2896
La Trobe	French	898
La Trobe	German	5282
La Trobe	Greek	1592
La Trobe	Hungarian	918
La Trobe	Indian	12002
La Trobe	Irish	13096
La Trobe	Italian	6423
La Trobe	Korean	367
La Trobe	Lebanese	430
La Trobe	Macedonian	260
La Trobe	Maltese	1102
La Trobe	Maori	967
La Trobe	NZ	1415
La Trobe	(Other)	31543
La Trobe	Polish	1177
La Trobe	Russian	558
La Trobe	Samoan	875
La Trobe	Scottish	12831
La Trobe	Serbian	637
La Trobe	South African	1063
La Trobe	Spanish	662
La Trobe	Sri Lankan	3901
La Trobe	Vietnamese	533
La Trobe	Welsh	910
Lalor		13712
Lalor	Australian	37168
Lalor	Australian Aboriginal	1941
Lalor	Chinese	7910
Lalor	Croatian	1362
Lalor	Dutch	1511
Lalor	English	36766
Lalor	Filipino	7338
Lalor	French	504
Lalor	German	3888
Lalor	Greek	2362
Lalor	Hungarian	455
Lalor	Indian	32404
Lalor	Irish	9184
Lalor	Italian	8871
Lalor	Korean	462
Lalor	Lebanese	2093
Lalor	Macedonian	1233
Lalor	Maltese	4450
Lalor	Maori	2869
Lalor	NZ	1546
Lalor	(Other)	56503
Lalor	Polish	1474
Lalor	Russian	522
Lalor	Samoan	2381
Lalor	Scottish	8873
Lalor	Serbian	1069
Lalor	South African	502
Lalor	Spanish	1013
Lalor	Sri Lankan	1350
Lalor	Vietnamese	2011
Lalor	Welsh	520
Macnamara		11398
Macnamara	Australian	36383
Macnamara	Australian Aboriginal	746
Macnamara	Chinese	12448
Macnamara	Croatian	1107
Macnamara	Dutch	2380
Macnamara	English	47265
Macnamara	Filipino	1790
Macnamara	French	2295
Macnamara	German	6656
Macnamara	Greek	5803
Macnamara	Hungarian	1482
Macnamara	Indian	6061
Macnamara	Irish	19606
Macnamara	Italian	8262
Macnamara	Korean	1062
Macnamara	Lebanese	536
Macnamara	Macedonian	540
Macnamara	Maltese	974
Macnamara	Maori	621
Macnamara	NZ	1340
Macnamara	(Other)	32135
Macnamara	Polish	5114
Macnamara	Russian	2613
Macnamara	Samoan	147
Macnamara	Scottish	14783
Macnamara	Serbian	741
Macnamara	South African	1758
Macnamara	Spanish	1471
Macnamara	Sri Lankan	750
Macnamara	Vietnamese	1414
Macnamara	Welsh	1079
Mallee		13918
Mallee	Australian	66096
Mallee	Australian Aboriginal	4902
Mallee	Chinese	2346
Mallee	Croatian	549
Mallee	Dutch	1987
Mallee	English	65565
Mallee	Filipino	1480
Mallee	French	531
Mallee	German	9634
Mallee	Greek	1086
Mallee	Hungarian	364
Mallee	Indian	1287
Mallee	Irish	16995
Mallee	Italian	7579
Mallee	Korean	103
Mallee	Lebanese	87
Mallee	Macedonian	59
Mallee	Maltese	436
Mallee	Maori	320
Mallee	NZ	548
Mallee	(Other)	10430
Mallee	Polish	554
Mallee	Russian	152
Mallee	Samoan	249
Mallee	Scottish	17316
Mallee	Serbian	117
Mallee	South African	273
Mallee	Spanish	239
Mallee	Sri Lankan	124
Mallee	Vietnamese	781
Mallee	Welsh	651
Maribyrnong		6632
Maribyrnong	Australian	35731
Maribyrnong	Australian Aboriginal	709
Maribyrnong	Chinese	7747
Maribyrnong	Croatian	2691
Maribyrnong	Dutch	1643
Maribyrnong	English	37079
Maribyrnong	Filipino	1797
Maribyrnong	French	767
Maribyrnong	German	4455
Maribyrnong	Greek	7761
Maribyrnong	Hungarian	508
Maribyrnong	Indian	4344
Maribyrnong	Irish	17057
Maribyrnong	Italian	25343
Maribyrnong	Korean	359
Maribyrnong	Lebanese	2148
Maribyrnong	Macedonian	1438
Maribyrnong	Maltese	4110
Maribyrnong	Maori	378
Maribyrnong	NZ	881
Maribyrnong	(Other)	23496
Maribyrnong	Polish	1824
Maribyrnong	Russian	505
Maribyrnong	Samoan	286
Maribyrnong	Scottish	11191
Maribyrnong	Serbian	820
Maribyrnong	South African	368
Maribyrnong	Spanish	981
Maribyrnong	Sri Lankan	940
Maribyrnong	Vietnamese	3870
Maribyrnong	Welsh	669
McEwen		7838
McEwen	Australian	56554
McEwen	Australian Aboriginal	1852
McEwen	Chinese	2051
McEwen	Croatian	1111
McEwen	Dutch	2481
McEwen	English	55931
McEwen	Filipino	1632
McEwen	French	743
McEwen	German	5752
McEwen	Greek	3228
McEwen	Hungarian	468
McEwen	Indian	6345
McEwen	Irish	18292
McEwen	Italian	12117
McEwen	Korean	154
McEwen	Lebanese	865
McEwen	Macedonian	2260
McEwen	Maltese	3469
McEwen	Maori	576
McEwen	NZ	980
McEwen	(Other)	18561
McEwen	Polish	1290
McEwen	Russian	342
McEwen	Samoan	475
McEwen	Scottish	15252
McEwen	Serbian	440
McEwen	South African	525
McEwen	Spanish	596
McEwen	Sri Lankan	862
McEwen	Vietnamese	417
McEwen	Welsh	918
Melbourne		14979
Melbourne	Australian	36104
Melbourne	Australian Aboriginal	1109
Melbourne	Chinese	33413
Melbourne	Croatian	1151
Melbourne	Dutch	2747
Melbourne	English	50060
Melbourne	Filipino	2999
Melbourne	French	1860
Melbourne	German	6569
Melbourne	Greek	4705
Melbourne	Hungarian	675
Melbourne	Indian	8717
Melbourne	Irish	22163
Melbourne	Italian	10212
Melbourne	Korean	2397
Melbourne	Lebanese	712
Melbourne	Macedonian	671
Melbourne	Maltese	1048
Melbourne	Maori	695
Melbourne	NZ	1525
Melbourne	(Other)	35334
Melbourne	Polish	2014
Melbourne	Russian	1030
Melbourne	Samoan	188
Melbourne	Scottish	16964
Melbourne	Serbian	718
Melbourne	South African	599
Melbourne	Spanish	1491
Melbourne	Sri Lankan	985
Melbourne	Vietnamese	5882
Melbourne	Welsh	1202
Menzies		6099
Menzies	Australian	31976
Menzies	Australian Aboriginal	476
Menzies	Chinese	46222
Menzies	Croatian	1188
Menzies	Dutch	2100
Menzies	English	35924
Menzies	Filipino	1406
Menzies	French	703
Menzies	German	3992
Menzies	Greek	11399
Menzies	Hungarian	570
Menzies	Indian	5584
Menzies	Irish	11206
Menzies	Italian	14489
Menzies	Korean	1688
Menzies	Lebanese	1312
Menzies	Macedonian	1121
Menzies	Maltese	1021
Menzies	Maori	208
Menzies	NZ	708
Menzies	(Other)	23447
Menzies	Polish	1099
Menzies	Russian	477
Menzies	Samoan	89
Menzies	Scottish	10005
Menzies	Serbian	474
Menzies	South African	833
Menzies	Spanish	581
Menzies	Sri Lankan	1109
Menzies	Vietnamese	2019
Menzies	Welsh	630
Monash		9915
Monash	Australian	59372
Monash	Australian Aboriginal	1900
Monash	Chinese	1126
Monash	Croatian	491
Monash	Dutch	5184
Monash	English	62532
Monash	Filipino	944
Monash	French	697
Monash	German	6042
Monash	Greek	833
Monash	Hungarian	501
Monash	Indian	928
Monash	Irish	17119
Monash	Italian	5744
Monash	Korean	59
Monash	Lebanese	93
Monash	Macedonian	119
Monash	Maltese	1299
Monash	Maori	412
Monash	NZ	942
Monash	(Other)	7595
Monash	Polish	1009
Monash	Russian	314
Monash	Samoan	101
Monash	Scottish	17232
Monash	Serbian	260
Monash	South African	404
Monash	Spanish	387
Monash	Sri Lankan	233
Monash	Vietnamese	220
Monash	Welsh	933
Nicholls		12303
Nicholls	Australian	61529
Nicholls	Australian Aboriginal	4731
Nicholls	Chinese	1752
Nicholls	Croatian	404
Nicholls	Dutch	2444
Nicholls	English	61372
Nicholls	Filipino	1671
Nicholls	French	457
Nicholls	German	5744
Nicholls	Greek	1068
Nicholls	Hungarian	252
Nicholls	Indian	2152
Nicholls	Irish	18473
Nicholls	Italian	8840
Nicholls	Korean	59
Nicholls	Lebanese	96
Nicholls	Macedonian	430
Nicholls	Maltese	710
Nicholls	Maori	429
Nicholls	NZ	700
Nicholls	(Other)	12427
Nicholls	Polish	621
Nicholls	Russian	155
Nicholls	Samoan	330
Nicholls	Scottish	16114
Nicholls	Serbian	153
Nicholls	South African	196
Nicholls	Spanish	362
Nicholls	Sri Lankan	206
Nicholls	Vietnamese	203
Nicholls	Welsh	590
Scullin		9633
Scullin	Australian	27675
Scullin	Australian Aboriginal	1494
Scullin	Chinese	8802
Scullin	Croatian	1577
Scullin	Dutch	855
Scullin	English	23967
Scullin	Filipino	3312
Scullin	French	405
Scullin	German	2290
Scullin	Greek	10558
Scullin	Hungarian	282
Scullin	Indian	13179
Scullin	Irish	6469
Scullin	Italian	22599
Scullin	Korean	290
Scullin	Lebanese	4627
Scullin	Macedonian	12492
Scullin	Maltese	3023
Scullin	Maori	530
Scullin	NZ	533
Scullin	(Other)	40030
Scullin	Polish	753
Scullin	Russian	295
Scullin	Samoan	1207
Scullin	Scottish	5191
Scullin	Serbian	1212
Scullin	South African	251
Scullin	Spanish	854
Scullin	Sri Lankan	1698
Scullin	Vietnamese	4791
Scullin	Welsh	330
Wannon		11821
Wannon	Australian	63124
Wannon	Australian Aboriginal	2668
Wannon	Chinese	1330
Wannon	Croatian	294
Wannon	Dutch	2954
Wannon	English	63338
Wannon	Filipino	1058
Wannon	French	620
Wannon	German	7069
Wannon	Greek	536
Wannon	Hungarian	188
Wannon	Indian	711
Wannon	Irish	23635
Wannon	Italian	2670
Wannon	Korean	93
Wannon	Lebanese	100
Wannon	Macedonian	75
Wannon	Maltese	617
Wannon	Maori	663
Wannon	NZ	879
Wannon	(Other)	5995
Wannon	Polish	531
Wannon	Russian	190
Wannon	Samoan	125
Wannon	Scottish	20116
Wannon	Serbian	96
Wannon	South African	331
Wannon	Spanish	257
Wannon	Sri Lankan	159
Wannon	Vietnamese	219
Wannon	Welsh	729
Wills		8246
Wills	Australian	33591
Wills	Australian Aboriginal	967
Wills	Chinese	5747
Wills	Croatian	1373
Wills	Dutch	1894
Wills	English	36563
Wills	Filipino	1911
Wills	French	1026
Wills	German	4662
Wills	Greek	9447
Wills	Hungarian	495
Wills	Indian	5162
Wills	Irish	16428
Wills	Italian	23806
Wills	Korean	382
Wills	Lebanese	6234
Wills	Macedonian	671
Wills	Maltese	2675
Wills	Maori	545
Wills	NZ	1102
Wills	(Other)	32551
Wills	Polish	1648
Wills	Russian	538
Wills	Samoan	224
Wills	Scottish	11871
Wills	Serbian	570
Wills	South African	378
Wills	Spanish	990
Wills	Sri Lankan	822
Wills	Vietnamese	1839
Wills	Welsh	798
No usual address (Vic.)		3662
No usual address (Vic.)	Australian	1876
No usual address (Vic.)	Australian Aboriginal	235
No usual address (Vic.)	Chinese	203
No usual address (Vic.)	Croatian	18
No usual address (Vic.)	Dutch	131
No usual address (Vic.)	English	1951
No usual address (Vic.)	Filipino	62
No usual address (Vic.)	French	44
No usual address (Vic.)	German	250
No usual address (Vic.)	Greek	74
No usual address (Vic.)	Hungarian	17
No usual address (Vic.)	Indian	102
No usual address (Vic.)	Irish	629
No usual address (Vic.)	Italian	223
No usual address (Vic.)	Korean	4
No usual address (Vic.)	Lebanese	41
No usual address (Vic.)	Macedonian	18
No usual address (Vic.)	Maltese	53
No usual address (Vic.)	Maori	58
No usual address (Vic.)	NZ	63
No usual address (Vic.)	(Other)	818
No usual address (Vic.)	Polish	51
No usual address (Vic.)	Russian	18
No usual address (Vic.)	Samoan	23
No usual address (Vic.)	Scottish	568
No usual address (Vic.)	Serbian	22
No usual address (Vic.)	South African	14
No usual address (Vic.)	Spanish	26
No usual address (Vic.)	Sri Lankan	24
No usual address (Vic.)	Vietnamese	51
No usual address (Vic.)	Welsh	43
Migratory - Offshore - Shipping (Vic.)		27
Migratory - Offshore - Shipping (Vic.)	English	7
Migratory - Offshore - Shipping (Vic.)	Filipino	3
Migratory - Offshore - Shipping (Vic.)	Scottish	3
Blair		13435
Blair	Australian	71252
Blair	Australian Aboriginal	9821
Blair	Chinese	2175
Blair	Croatian	371
Blair	Dutch	3141
Blair	English	73992
Blair	Filipino	3116
Blair	French	901
Blair	German	15700
Blair	Greek	635
Blair	Hungarian	430
Blair	Indian	3549
Blair	Irish	18612
Blair	Italian	3107
Blair	Korean	304
Blair	Lebanese	153
Blair	Macedonian	54
Blair	Maltese	682
Blair	Maori	3081
Blair	NZ	2378
Blair	(Other)	16794
Blair	Polish	1119
Blair	Russian	353
Blair	Samoan	4003
Blair	Scottish	19120
Blair	Serbian	207
Blair	South African	807
Blair	Spanish	783
Blair	Sri Lankan	189
Blair	Vietnamese	753
Blair	Welsh	1394
Bonner		6634
Bonner	Australian	48051
Bonner	Australian Aboriginal	3089
Bonner	Chinese	13750
Bonner	Croatian	748
Bonner	Dutch	2594
Bonner	English	56837
Bonner	Filipino	2595
Bonner	French	1166
Bonner	German	8387
Bonner	Greek	3034
Bonner	Hungarian	463
Bonner	Indian	5398
Bonner	Irish	18927
Bonner	Italian	5179
Bonner	Korean	2280
Bonner	Lebanese	501
Bonner	Macedonian	136
Bonner	Maltese	442
Bonner	Maori	2238
Bonner	NZ	2339
Bonner	(Other)	19947
Bonner	Polish	1282
Bonner	Russian	962
Bonner	Samoan	712
Bonner	Scottish	16375
Bonner	Serbian	528
Bonner	South African	1642
Bonner	Spanish	907
Bonner	Sri Lankan	789
Bonner	Vietnamese	1266
Bonner	Welsh	1137
Bowman		6718
Bowman	Australian	56531
Bowman	Australian Aboriginal	4399
Bowman	Chinese	2369
Bowman	Croatian	666
Bowman	Dutch	3481
Bowman	English	71782
Bowman	Filipino	1643
Bowman	French	1125
Bowman	German	9592
Bowman	Greek	1135
Bowman	Hungarian	506
Bowman	Indian	1519
Bowman	Irish	19226
Bowman	Italian	3992
Bowman	Korean	218
Bowman	Lebanese	313
Bowman	Macedonian	80
Bowman	Maltese	655
Bowman	Maori	2328
Bowman	NZ	2702
Bowman	(Other)	12412
Bowman	Polish	1308
Bowman	Russian	706
Bowman	Samoan	459
Bowman	Scottish	19507
Bowman	Serbian	292
Bowman	South African	1970
Bowman	Spanish	637
Bowman	Sri Lankan	187
Bowman	Vietnamese	275
Bowman	Welsh	1393
Brisbane		10190
Brisbane	Australian	51425
Brisbane	Australian Aboriginal	2390
Brisbane	Chinese	9271
Brisbane	Croatian	699
Brisbane	Dutch	2981
Brisbane	English	66378
Brisbane	Filipino	2591
Brisbane	French	1865
Brisbane	German	10322
Brisbane	Greek	1804
Brisbane	Hungarian	599
Brisbane	Indian	4674
Brisbane	Irish	28432
Brisbane	Italian	8791
Brisbane	Korean	1718
Brisbane	Lebanese	609
Brisbane	Macedonian	152
Brisbane	Maltese	719
Brisbane	Maori	1130
Brisbane	NZ	1902
Brisbane	(Other)	26291
Brisbane	Polish	1909
Brisbane	Russian	923
Brisbane	Samoan	367
Brisbane	Scottish	21897
Brisbane	Serbian	396
Brisbane	South African	1129
Brisbane	Spanish	1573
Brisbane	Sri Lankan	549
Brisbane	Vietnamese	1237
Brisbane	Welsh	1642
Capricornia		17561
Capricornia	Australian	64492
Capricornia	Australian Aboriginal	8819
Capricornia	Chinese	1629
Capricornia	Croatian	180
Capricornia	Dutch	1928
Capricornia	English	61048
Capricornia	Filipino	2378
Capricornia	French	610
Capricornia	German	9971
Capricornia	Greek	396
Capricornia	Hungarian	178
Capricornia	Indian	1130
Capricornia	Irish	16997
Capricornia	Italian	3031
Capricornia	Korean	98
Capricornia	Lebanese	79
Capricornia	Macedonian	30
Capricornia	Maltese	1869
Capricornia	Maori	1211
Capricornia	NZ	1261
Capricornia	(Other)	9690
Capricornia	Polish	490
Capricornia	Russian	297
Capricornia	Samoan	184
Capricornia	Scottish	15731
Capricornia	Serbian	69
Capricornia	South African	633
Capricornia	Spanish	464
Capricornia	Sri Lankan	135
Capricornia	Vietnamese	379
Capricornia	Welsh	822
Dawson		16201
Dawson	Australian	58812
Dawson	Australian Aboriginal	8229
Dawson	Chinese	1866
Dawson	Croatian	276
Dawson	Dutch	2181
Dawson	English	61483
Dawson	Filipino	2778
Dawson	French	824
Dawson	German	9383
Dawson	Greek	708
Dawson	Hungarian	293
Dawson	Indian	1403
Dawson	Irish	17311
Dawson	Italian	8022
Dawson	Korean	366
Dawson	Lebanese	102
Dawson	Macedonian	33
Dawson	Maltese	2708
Dawson	Maori	1230
Dawson	NZ	1515
Dawson	(Other)	13528
Dawson	Polish	627
Dawson	Russian	346
Dawson	Samoan	239
Dawson	Scottish	16810
Dawson	Serbian	95
Dawson	South African	1041
Dawson	Spanish	882
Dawson	Sri Lankan	170
Dawson	Vietnamese	293
Dawson	Welsh	924
Dickson		6178
Dickson	Australian	61021
Dickson	Australian Aboriginal	4139
Dickson	Chinese	2611
Dickson	Croatian	387
Dickson	Dutch	3132
Dickson	English	67235
Dickson	Filipino	2331
Dickson	French	1039
Dickson	German	10051
Dickson	Greek	756
Dickson	Hungarian	491
Dickson	Indian	2833
Dickson	Irish	19688
Dickson	Italian	5042
Dickson	Korean	208
Dickson	Lebanese	215
Dickson	Macedonian	92
Dickson	Maltese	572
Dickson	Maori	1874
Dickson	NZ	2349
Dickson	(Other)	14159
Dickson	Polish	1186
Dickson	Russian	508
Dickson	Samoan	1077
Dickson	Scottish	18931
Dickson	Serbian	145
Dickson	South African	1917
Dickson	Spanish	649
Dickson	Sri Lankan	310
Dickson	Vietnamese	245
Dickson	Welsh	1329
Fadden		12942
Fadden	Australian	58622
Fadden	Australian Aboriginal	4445
Fadden	Chinese	6813
Fadden	Croatian	1046
Fadden	Dutch	3102
Fadden	English	77895
Fadden	Filipino	2984
Fadden	French	1394
Fadden	German	8827
Fadden	Greek	1420
Fadden	Hungarian	825
Fadden	Indian	3241
Fadden	Irish	18176
Fadden	Italian	4991
Fadden	Korean	1488
Fadden	Lebanese	512
Fadden	Macedonian	215
Fadden	Maltese	1065
Fadden	Maori	5888
Fadden	NZ	4442
Fadden	(Other)	22749
Fadden	Polish	1359
Fadden	Russian	975
Fadden	Samoan	1340
Fadden	Scottish	18361
Fadden	Serbian	729
Fadden	South African	1944
Fadden	Spanish	1122
Fadden	Sri Lankan	245
Fadden	Vietnamese	634
Fadden	Welsh	1385
Fairfax		9779
Fairfax	Australian	59193
Fairfax	Australian Aboriginal	3804
Fairfax	Chinese	1700
Fairfax	Croatian	514
Fairfax	Dutch	3563
Fairfax	English	77397
Fairfax	Filipino	1173
Fairfax	French	1494
Fairfax	German	11410
Fairfax	Greek	869
Fairfax	Hungarian	484
Fairfax	Indian	1322
Fairfax	Irish	21550
Fairfax	Italian	4423
Fairfax	Korean	384
Fairfax	Lebanese	214
Fairfax	Macedonian	46
Fairfax	Maltese	639
Fairfax	Maori	1165
Fairfax	NZ	2368
Fairfax	(Other)	13382
Fairfax	Polish	1179
Fairfax	Russian	463
Fairfax	Samoan	202
Fairfax	Scottish	21254
Fairfax	Serbian	184
Fairfax	South African	1579
Fairfax	Spanish	710
Fairfax	Sri Lankan	210
Fairfax	Vietnamese	270
Fairfax	Welsh	1555
Fisher		10129
Fisher	Australian	62007
Fisher	Australian Aboriginal	4113
Fisher	Chinese	1694
Fisher	Croatian	461
Fisher	Dutch	3357
Fisher	English	78311
Fisher	Filipino	1187
Fisher	French	1252
Fisher	German	11071
Fisher	Greek	801
Fisher	Hungarian	449
Fisher	Indian	1672
Fisher	Irish	21147
Fisher	Italian	4525
Fisher	Korean	347
Fisher	Lebanese	229
Fisher	Macedonian	84
Fisher	Maltese	763
Fisher	Maori	1460
Fisher	NZ	2526
Fisher	(Other)	12617
Fisher	Polish	1092
Fisher	Russian	433
Fisher	Samoan	215
Fisher	Scottish	20835
Fisher	Serbian	149
Fisher	South African	1323
Fisher	Spanish	691
Fisher	Sri Lankan	165
Fisher	Vietnamese	266
Fisher	Welsh	1474
Flynn		15438
Flynn	Australian	65560
Flynn	Australian Aboriginal	10006
Flynn	Chinese	1276
Flynn	Croatian	205
Flynn	Dutch	2056
Flynn	English	61414
Flynn	Filipino	2215
Flynn	French	567
Flynn	German	11377
Flynn	Greek	432
Flynn	Hungarian	251
Flynn	Indian	886
Flynn	Irish	15434
Flynn	Italian	2681
Flynn	Korean	119
Flynn	Lebanese	61
Flynn	Macedonian	20
Flynn	Maltese	480
Flynn	Maori	1500
Flynn	NZ	1501
Flynn	(Other)	8808
Flynn	Polish	595
Flynn	Russian	349
Flynn	Samoan	226
Flynn	Scottish	15315
Flynn	Serbian	78
Flynn	South African	918
Flynn	Spanish	390
Flynn	Sri Lankan	104
Flynn	Vietnamese	177
Flynn	Welsh	726
Forde		14075
Forde	Australian	63186
Forde	Australian Aboriginal	6802
Forde	Chinese	4025
Forde	Croatian	786
Forde	Dutch	3317
Forde	English	73706
Forde	Filipino	3156
Forde	French	1083
Forde	German	9712
Forde	Greek	1046
Forde	Hungarian	764
Forde	Indian	3742
Forde	Irish	16454
Forde	Italian	3849
Forde	Korean	832
Forde	Lebanese	465
Forde	Macedonian	177
Forde	Maltese	811
Forde	Maori	7390
Forde	NZ	4247
Forde	(Other)	25045
Forde	Polish	1246
Forde	Russian	735
Forde	Samoan	3385
Forde	Scottish	17103
Forde	Serbian	548
Forde	South African	1615
Forde	Spanish	816
Forde	Sri Lankan	364
Forde	Vietnamese	779
Forde	Welsh	1165
Griffith		9755
Griffith	Australian	50523
Griffith	Australian Aboriginal	2552
Griffith	Chinese	10645
Griffith	Croatian	810
Griffith	Dutch	2844
Griffith	English	61985
Griffith	Filipino	2385
Griffith	French	1696
Griffith	German	9722
Griffith	Greek	3822
Griffith	Hungarian	625
Griffith	Indian	4571
Griffith	Irish	25595
Griffith	Italian	7420
Griffith	Korean	1594
Griffith	Lebanese	751
Griffith	Macedonian	176
Griffith	Maltese	601
Griffith	Maori	1284
Griffith	NZ	2166
Griffith	(Other)	24663
Griffith	Polish	1607
Griffith	Russian	1188
Griffith	Samoan	394
Griffith	Scottish	19701
Griffith	Serbian	643
Griffith	South African	1250
Griffith	Spanish	1548
Griffith	Sri Lankan	630
Griffith	Vietnamese	1898
Griffith	Welsh	1407
Groom		9175
Groom	Australian	61764
Groom	Australian Aboriginal	7605
Groom	Chinese	2148
Groom	Croatian	261
Groom	Dutch	2166
Groom	English	62258
Groom	Filipino	1967
Groom	French	641
Groom	German	17306
Groom	Greek	355
Groom	Hungarian	259
Groom	Indian	2027
Groom	Irish	20426
Groom	Italian	2591
Groom	Korean	308
Groom	Lebanese	306
Groom	Macedonian	34
Groom	Maltese	212
Groom	Maori	657
Groom	NZ	1057
Groom	(Other)	14830
Groom	Polish	692
Groom	Russian	254
Groom	Samoan	140
Groom	Scottish	17654
Groom	Serbian	82
Groom	South African	720
Groom	Spanish	394
Groom	Sri Lankan	262
Groom	Vietnamese	240
Groom	Welsh	926
Herbert		13329
Herbert	Australian	60234
Herbert	Australian Aboriginal	13588
Herbert	Chinese	2113
Herbert	Croatian	345
Herbert	Dutch	2147
Herbert	English	60760
Herbert	Filipino	2623
Herbert	French	980
Herbert	German	8693
Herbert	Greek	1131
Herbert	Hungarian	335
Herbert	Indian	1895
Herbert	Irish	18256
Herbert	Italian	7684
Herbert	Korean	253
Herbert	Lebanese	112
Herbert	Macedonian	38
Herbert	Maltese	625
Herbert	Maori	1202
Herbert	NZ	1546
Herbert	(Other)	16851
Herbert	Polish	743
Herbert	Russian	338
Herbert	Samoan	342
Herbert	Scottish	16954
Herbert	Serbian	124
Herbert	South African	531
Herbert	Spanish	868
Herbert	Sri Lankan	207
Herbert	Vietnamese	389
Herbert	Welsh	936
Hinkler		10262
Hinkler	Australian	60682
Hinkler	Australian Aboriginal	7217
Hinkler	Chinese	1382
Hinkler	Croatian	321
Hinkler	Dutch	2451
Hinkler	English	68647
Hinkler	Filipino	1751
Hinkler	French	771
Hinkler	German	12374
Hinkler	Greek	400
Hinkler	Hungarian	354
Hinkler	Indian	1033
Hinkler	Irish	16009
Hinkler	Italian	3490
Hinkler	Korean	255
Hinkler	Lebanese	125
Hinkler	Macedonian	43
Hinkler	Maltese	760
Hinkler	Maori	805
Hinkler	NZ	1354
Hinkler	(Other)	9715
Hinkler	Polish	712
Hinkler	Russian	390
Hinkler	Samoan	166
Hinkler	Scottish	16815
Hinkler	Serbian	144
Hinkler	South African	585
Hinkler	Spanish	414
Hinkler	Sri Lankan	156
Hinkler	Vietnamese	266
Hinkler	Welsh	932
