CED_NAME16	CoupleFamily	HasChild	IncomeFamily.max	families
Lalor			210000	23
Lalor			Inf	26
Lalor	0			667
Lalor	0		0	219
Lalor	0		7875	48
Lalor	0		15750	129
Lalor	0		21000	195
Lalor	0		26250	332
Lalor	0		34125	606
Lalor	0		42000	721
Lalor	0		52500	870
Lalor	0		65625	899
Lalor	0		78750	839
Lalor	0		91875	598
Lalor	0		105000	485
Lalor	0		131250	788
Lalor	0		157500	333
Lalor	0		183750	213
Lalor	0		210000	89
Lalor	0		Inf	165
Lalor	1	0		2573
Lalor	1	0	0	770
Lalor	1	0	7875	103
Lalor	1	0	15750	88
Lalor	1	0	21000	76
Lalor	1	0	26250	279
Lalor	1	0	34125	279
Lalor	1	0	42000	1159
Lalor	1	0	52500	1784
Lalor	1	0	65625	2508
Lalor	1	0	78750	3315
Lalor	1	0	91875	2969
Lalor	1	0	105000	3050
Lalor	1	0	131250	7312
Lalor	1	0	157500	5073
Lalor	1	0	183750	3861
Lalor	1	0	210000	2360
Lalor	1	0	Inf	4615
Lalor	1	1	7875	28
Lalor	1	1	15750	50
Lalor	1	1	21000	61
Lalor	1	1	26250	178
Lalor	1	1	34125	297
Lalor	1	1	42000	577
Macnamara				15
Macnamara			0	35
Macnamara			7875	12
Macnamara			15750	18
Macnamara			21000	10
Macnamara			26250	20
Macnamara			34125	17
Macnamara			42000	32
Macnamara			52500	55
Macnamara			65625	83
Macnamara			78750	89
Macnamara			91875	56
Macnamara			105000	75
Macnamara			131250	146
Macnamara			157500	110
Macnamara			183750	68
Macnamara			210000	38
Macnamara			Inf	87
Macnamara	0			432
Macnamara	0		0	157
Macnamara	0		7875	49
Macnamara	0		15750	57
Macnamara	0		21000	88
Macnamara	0		26250	171
Macnamara	0		34125	231
Macnamara	0		42000	258
Macnamara	0		52500	300
Macnamara	0		65625	385
Macnamara	0		78750	376
Macnamara	0		91875	306
Macnamara	0		105000	282
Macnamara	0		131250	595
Macnamara	0		157500	190
Macnamara	0		183750	214
Macnamara	0		210000	62
Macnamara	0		Inf	474
Macnamara	1	0		1950
Macnamara	1	0	0	347
Macnamara	1	0	7875	94
Macnamara	1	0	15750	60
Macnamara	1	0	21000	57
Macnamara	1	0	26250	207
Macnamara	1	0	34125	168
Macnamara	1	0	42000	632
Macnamara	1	0	52500	694
Macnamara	1	0	65625	1113
Macnamara	1	0	78750	1517
Macnamara	1	0	91875	1216
Macnamara	1	0	105000	1472
Macnamara	1	0	131250	3858
Macnamara	1	0	157500	3380
Macnamara	1	0	183750	3238
Macnamara	1	0	210000	2473
Macnamara	1	0	Inf	12087
Macnamara	1	1	7875	21
Macnamara	1	1	15750	29
Macnamara	1	1	21000	27
Macnamara	1	1	26250	29
Macnamara	1	1	34125	61
Macnamara	1	1	42000	98
Mallee				35
Mallee			0	7
Mallee			7875	4
Mallee			15750	8
Mallee			21000	13
Mallee			26250	18
Mallee			34125	24
Mallee			42000	49
Mallee			52500	100
Mallee			65625	104
Mallee			78750	78
Mallee			91875	28
Mallee			105000	60
Mallee			131250	69
Mallee			157500	37
Mallee			183750	12
Mallee			210000	11
Mallee			Inf	15
Mallee	0			700
Mallee	0		0	99
Mallee	0		7875	41
Mallee	0		15750	106
Mallee	0		21000	214
Mallee	0		26250	398
Mallee	0		34125	651
Mallee	0		42000	722
Mallee	0		52500	907
Mallee	0		65625	898
Mallee	0		78750	652
Mallee	0		91875	456
Mallee	0		105000	318
Mallee	0		131250	462
Mallee	0		157500	174
Mallee	0		183750	93
Mallee	0		210000	25
Mallee	0		Inf	95
Mallee	1	0		3069
Mallee	1	0	0	414
Mallee	1	0	7875	163
Mallee	1	0	15750	124
Mallee	1	0	21000	88
Mallee	1	0	26250	679
Mallee	1	0	34125	410
Mallee	1	0	42000	2942
Mallee	1	0	52500	2305
Mallee	1	0	65625	2740
Mallee	1	0	78750	3334
Mallee	1	0	91875	2221
Mallee	1	0	105000	2558
Mallee	1	0	131250	5010
Mallee	1	0	157500	3365
Mallee	1	0	183750	2179
Mallee	1	0	210000	1229
Mallee	1	0	Inf	2424
Mallee	1	1	7875	23
Mallee	1	1	15750	33
Mallee	1	1	21000	33
Mallee	1	1	26250	81
Mallee	1	1	34125	130
Mallee	1	1	42000	303
Maribyrnong				16
Maribyrnong			0	16
Maribyrnong			7875	6
Maribyrnong			15750	7
Maribyrnong			21000	4
Maribyrnong			26250	21
Maribyrnong			34125	30
Maribyrnong			42000	43
Maribyrnong			52500	70
Maribyrnong			65625	99
Maribyrnong			78750	96
Maribyrnong			91875	50
Maribyrnong			105000	60
Maribyrnong			131250	113
Maribyrnong			157500	80
Maribyrnong			183750	44
Maribyrnong			210000	31
Maribyrnong			Inf	54
Maribyrnong	0			478
Maribyrnong	0		0	118
Maribyrnong	0		7875	47
Maribyrnong	0		15750	109
Maribyrnong	0		21000	134
Maribyrnong	0		26250	213
Maribyrnong	0		34125	266
Maribyrnong	0		42000	359
Maribyrnong	0		52500	529
Maribyrnong	0		65625	612
Maribyrnong	0		78750	566
Maribyrnong	0		91875	469
Maribyrnong	0		105000	427
Maribyrnong	0		131250	701
Maribyrnong	0		157500	345
Maribyrnong	0		183750	257
Maribyrnong	0		210000	116
Maribyrnong	0		Inf	341
Maribyrnong	1	0		1836
Maribyrnong	1	0	0	422
Maribyrnong	1	0	7875	124
Maribyrnong	1	0	15750	81
Maribyrnong	1	0	21000	50
Maribyrnong	1	0	26250	371
Maribyrnong	1	0	34125	223
Maribyrnong	1	0	42000	1497
Maribyrnong	1	0	52500	1178
Maribyrnong	1	0	65625	1475
Maribyrnong	1	0	78750	1723
Maribyrnong	1	0	91875	1357
Maribyrnong	1	0	105000	1434
Maribyrnong	1	0	131250	3640
Maribyrnong	1	0	157500	3380
Maribyrnong	1	0	183750	3186
Maribyrnong	1	0	210000	2471
Maribyrnong	1	0	Inf	9117
Maribyrnong	1	1	7875	27
Maribyrnong	1	1	15750	31
Maribyrnong	1	1	21000	31
Maribyrnong	1	1	26250	67
Maribyrnong	1	1	34125	88
Maribyrnong	1	1	42000	188
McEwen				13
McEwen			0	7
McEwen			7875	4
McEwen			15750	3
McEwen			21000	8
McEwen			26250	9
McEwen			34125	10
McEwen			42000	18
McEwen			52500	37
McEwen			65625	40
McEwen			78750	42
McEwen			91875	21
McEwen			105000	24
McEwen			131250	60
McEwen			157500	44
McEwen			183750	15
McEwen			210000	17
McEwen			Inf	19
McEwen	0			601
McEwen	0		0	126
McEwen	0		7875	29
McEwen	0		15750	58
McEwen	0		21000	113
McEwen	0		26250	238
McEwen	0		34125	424
McEwen	0		42000	441
McEwen	0		52500	619
McEwen	0		65625	623
McEwen	0		78750	613
McEwen	0		91875	511
McEwen	0		105000	383
McEwen	0		131250	671
McEwen	0		157500	301
McEwen	0		183750	217
McEwen	0		210000	82
McEwen	0		Inf	194
McEwen	1	0		2504
McEwen	1	0	0	415
McEwen	1	0	7875	129
McEwen	1	0	15750	84
McEwen	1	0	21000	61
McEwen	1	0	26250	301
McEwen	1	0	34125	222
McEwen	1	0	42000	1167
McEwen	1	0	52500	1214
McEwen	1	0	65625	1793
McEwen	1	0	78750	2318
McEwen	1	0	91875	1948
McEwen	1	0	105000	2309
McEwen	1	0	131250	5580
McEwen	1	0	157500	4627
McEwen	1	0	183750	4008
McEwen	1	0	210000	2510
McEwen	1	0	Inf	6159
McEwen	1	1	7875	18
McEwen	1	1	15750	29
McEwen	1	1	21000	28
McEwen	1	1	26250	77
McEwen	1	1	34125	105
McEwen	1	1	42000	214
Melbourne				14
Melbourne			0	141
Melbourne			7875	42
Melbourne			15750	46
Melbourne			21000	30
Melbourne			26250	66
Melbourne			34125	82
Melbourne			42000	131
Melbourne			52500	156
Melbourne			65625	157
Melbourne			78750	215
Melbourne			91875	138
Melbourne			105000	123
Melbourne			131250	195
Melbourne			157500	151
Melbourne			183750	108
Melbourne			210000	61
Melbourne			Inf	124
Melbourne	0			384
Melbourne	0		0	195
Melbourne	0		7875	64
Melbourne	0		15750	147
Melbourne	0		21000	167
Melbourne	0		26250	246
Melbourne	0		34125	284
Melbourne	0		42000	331
Melbourne	0		52500	395
Melbourne	0		65625	392
Melbourne	0		78750	372
Melbourne	0		91875	288
Melbourne	0		105000	270
Melbourne	0		131250	497
Melbourne	0		157500	174
Melbourne	0		183750	165
Melbourne	0		210000	52
Melbourne	0		Inf	335
Melbourne	1	0		1550
Melbourne	1	0	0	514
Melbourne	1	0	7875	121
Melbourne	1	0	15750	132
Melbourne	1	0	21000	112
Melbourne	1	0	26250	273
Melbourne	1	0	34125	283
Melbourne	1	0	42000	729
Melbourne	1	0	52500	966
Melbourne	1	0	65625	1361
Melbourne	1	0	78750	1843
Melbourne	1	0	91875	1382
Melbourne	1	0	105000	1692
Melbourne	1	0	131250	4112
Melbourne	1	0	157500	3537
Melbourne	1	0	183750	3293
Melbourne	1	0	210000	2564
Melbourne	1	0	Inf	10428
Melbourne	1	1	7875	25
Melbourne	1	1	15750	24
Melbourne	1	1	21000	19
Melbourne	1	1	26250	76
Melbourne	1	1	34125	80
Melbourne	1	1	42000	159
Menzies				13
Menzies			0	27
Menzies			7875	10
Menzies			15750	12
Menzies			21000	9
Menzies			26250	14
Menzies			34125	29
Menzies			42000	29
Menzies			52500	71
Menzies			65625	69
Menzies			78750	98
Menzies			91875	64
Menzies			105000	47
Menzies			131250	98
Menzies			157500	63
Menzies			183750	38
Menzies			210000	13
Menzies			Inf	25
Menzies	0			486
Menzies	0		0	344
Menzies	0		7875	91
Menzies	0		15750	107
Menzies	0		21000	116
Menzies	0		26250	221
Menzies	0		34125	299
Menzies	0		42000	370
Menzies	0		52500	487
Menzies	0		65625	685
Menzies	0		78750	579
Menzies	0		91875	443
Menzies	0		105000	437
Menzies	0		131250	757
Menzies	0		157500	388
Menzies	0		183750	261
Menzies	0		210000	105
Menzies	0		Inf	364
Menzies	1	0		2430
Menzies	1	0	0	938
Menzies	1	0	7875	269
Menzies	1	0	15750	156
Menzies	1	0	21000	108
Menzies	1	0	26250	590
Menzies	1	0	34125	361
Menzies	1	0	42000	1744
Menzies	1	0	52500	1744
Menzies	1	0	65625	2112
Menzies	1	0	78750	2511
Menzies	1	0	91875	1813
Menzies	1	0	105000	2110
Menzies	1	0	131250	4506
Menzies	1	0	157500	3698
Menzies	1	0	183750	3468
Menzies	1	0	210000	2527
Menzies	1	0	Inf	9495
Menzies	1	1	7875	38
Menzies	1	1	15750	71
Menzies	1	1	21000	55
Menzies	1	1	26250	129
Menzies	1	1	34125	203
Menzies	1	1	42000	351
Monash				14
Monash			0	3
Monash			7875	4
Monash			15750	5
Monash			21000	7
Monash			26250	15
Monash			34125	6
Monash			42000	36
Monash			52500	72
Monash			65625	67
Monash			78750	39
Monash			91875	42
Monash			105000	26
Monash			131250	40
Monash			157500	22
Monash			183750	11
Monash			210000	3
Monash			Inf	12
Monash	0			603
Monash	0		0	68
Monash	0		7875	36
Monash	0		15750	83
Monash	0		21000	162
Monash	0		26250	323
Monash	0		34125	528
Monash	0		42000	661
Monash	0		52500	793
Monash	0		65625	711
Monash	0		78750	600
Monash	0		91875	391
Monash	0		105000	309
Monash	0		131250	442
Monash	0		157500	167
Monash	0		183750	91
Monash	0		210000	46
Monash	0		Inf	92
Monash	1	0		2595
Monash	1	0	0	441
Monash	1	0	7875	200
Monash	1	0	15750	136
Monash	1	0	21000	115
Monash	1	0	26250	628
Monash	1	0	34125	414
Monash	1	0	42000	2481
Monash	1	0	52500	2137
Monash	1	0	65625	2512
Monash	1	0	78750	2863
Monash	1	0	91875	1881
Monash	1	0	105000	2327
Monash	1	0	131250	4458
Monash	1	0	157500	3063
Monash	1	0	183750	2316
Monash	1	0	210000	1271
Monash	1	0	Inf	2839
Monash	1	1	7875	15
Monash	1	1	15750	20
Monash	1	1	21000	19
Monash	1	1	26250	61
Monash	1	1	34125	95
Monash	1	1	42000	198
Nicholls				31
Nicholls			0	10
Nicholls			7875	3
Nicholls			21000	3
Nicholls			26250	20
Nicholls			34125	15
Nicholls			42000	41
Nicholls			52500	73
Nicholls			65625	70
Nicholls			78750	71
Nicholls			91875	34
Nicholls			105000	48
Nicholls			131250	48
Nicholls			157500	22
Nicholls			183750	10
Nicholls			210000	3
Nicholls			Inf	9
Nicholls	0			720
Nicholls	0		0	91
Nicholls	0		7875	31
Nicholls	0		15750	89
Nicholls	0		21000	192
Nicholls	0		26250	361
Nicholls	0		34125	635
Nicholls	0		42000	718
Nicholls	0		52500	900
Nicholls	0		65625	832
Nicholls	0		78750	684
Nicholls	0		91875	457
Nicholls	0		105000	364
Nicholls	0		131250	532
Nicholls	0		157500	200
Nicholls	0		183750	110
Nicholls	0		210000	32
Nicholls	0		Inf	88
Nicholls	1	0		2864
Nicholls	1	0	0	494
Nicholls	1	0	7875	172
Nicholls	1	0	15750	87
Nicholls	1	0	21000	110
Nicholls	1	0	26250	591
Nicholls	1	0	34125	382
Nicholls	1	0	42000	2594
Nicholls	1	0	52500	2067
Nicholls	1	0	65625	2355
Nicholls	1	0	78750	2983
Nicholls	1	0	91875	2108
Nicholls	1	0	105000	2343
Nicholls	1	0	131250	4828
Nicholls	1	0	157500	3469
Nicholls	1	0	183750	2354
Nicholls	1	0	210000	1332
Nicholls	1	0	Inf	2701
Nicholls	1	1	7875	24
Nicholls	1	1	15750	40
Nicholls	1	1	21000	34
Nicholls	1	1	26250	89
Nicholls	1	1	34125	121
Nicholls	1	1	42000	301
Scullin				20
Scullin			0	17
Scullin			7875	3
Scullin			15750	5
Scullin			21000	8
Scullin			26250	16
Scullin			34125	23
Scullin			42000	55
Scullin			52500	56
Scullin			65625	86
Scullin			78750	83
Scullin			91875	73
Scullin			105000	71
Scullin			131250	109
Scullin			157500	76
Scullin			183750	39
Scullin			210000	19
Scullin			Inf	12
Scullin	0			605
Scullin	0		0	208
Scullin	0		7875	37
Scullin	0		15750	108
Scullin	0		21000	187
Scullin	0		26250	304
Scullin	0		34125	502
Scullin	0		42000	596
Scullin	0		52500	830
Scullin	0		65625	849
Scullin	0		78750	786
Scullin	0		91875	628
Scullin	0		105000	497
Scullin	0		131250	795
Scullin	0		157500	403
Scullin	0		183750	208
Scullin	0		210000	128
Scullin	0		Inf	152
Scullin	1	0		2159
Scullin	1	0	0	771
Scullin	1	0	7875	166
Scullin	1	0	15750	102
Scullin	1	0	21000	113
Scullin	1	0	26250	464
Scullin	1	0	34125	315
Scullin	1	0	42000	2063
Scullin	1	0	52500	1858
Scullin	1	0	65625	2383
Scullin	1	0	78750	2932
Scullin	1	0	91875	2397
Scullin	1	0	105000	2428
Scullin	1	0	131250	5621
Scullin	1	0	157500	4219
Scullin	1	0	183750	3077
Scullin	1	0	210000	1944
Scullin	1	0	Inf	3338
Scullin	1	1	7875	45
Scullin	1	1	15750	78
Scullin	1	1	21000	71
Scullin	1	1	26250	180
Scullin	1	1	34125	222
Scullin	1	1	42000	579
Wannon				22
Wannon			0	10
Wannon			15750	7
Wannon			26250	18
Wannon			34125	15
Wannon			42000	37
Wannon			52500	90
Wannon			65625	87
Wannon			78750	64
Wannon			91875	50
Wannon			105000	35
Wannon			131250	70
Wannon			157500	29
Wannon			183750	12
Wannon			210000	9
Wannon			Inf	21
Wannon	0			610
Wannon	0		0	79
Wannon	0		7875	35
Wannon	0		15750	61
Wannon	0		21000	144
Wannon	0		26250	273
Wannon	0		34125	508
Wannon	0		42000	599
Wannon	0		52500	806
Wannon	0		65625	755
Wannon	0		78750	585
Wannon	0		91875	448
Wannon	0		105000	315
Wannon	0		131250	426
Wannon	0		157500	207
Wannon	0		183750	108
Wannon	0		210000	33
Wannon	0		Inf	110
Wannon	1	0		2818
Wannon	1	0	0	362
Wannon	1	0	7875	160
Wannon	1	0	15750	106
Wannon	1	0	21000	91
Wannon	1	0	26250	570
Wannon	1	0	34125	389
Wannon	1	0	42000	2254
Wannon	1	0	52500	2039
Wannon	1	0	65625	2394
Wannon	1	0	78750	3059
Wannon	1	0	91875	2081
Wannon	1	0	105000	2473
Wannon	1	0	131250	4966
Wannon	1	0	157500	3452
Wannon	1	0	183750	2406
Wannon	1	0	210000	1355
Wannon	1	0	Inf	3001
Wannon	1	1	7875	12
Wannon	1	1	15750	25
Wannon	1	1	21000	21
Wannon	1	1	26250	49
Wannon	1	1	34125	83
Wannon	1	1	42000	211
Wills				15
Wills			0	30
Wills			7875	7
Wills			15750	3
Wills			21000	7
Wills			26250	24
Wills			34125	19
Wills			42000	50
Wills			52500	98
Wills			65625	99
Wills			78750	95
Wills			91875	78
Wills			105000	77
Wills			131250	145
Wills			157500	92
Wills			183750	67
Wills			210000	34
Wills			Inf	65
Wills	0			451
Wills	0		0	118
Wills	0		7875	30
Wills	0		15750	65
Wills	0		21000	122
Wills	0		26250	195
Wills	0		34125	299
Wills	0		42000	369
Wills	0		52500	540
Wills	0		65625	629
Wills	0		78750	514
Wills	0		91875	463
Wills	0		105000	372
Wills	0		131250	712
Wills	0		157500	323
Wills	0		183750	191
Wills	0		210000	100
Wills	0		Inf	199
Wills	1	0		1657
Wills	1	0	0	405
Wills	1	0	7875	95
Wills	1	0	15750	48
Wills	1	0	21000	51
Wills	1	0	26250	323
Wills	1	0	34125	203
Wills	1	0	42000	1338
Wills	1	0	52500	1095
Wills	1	0	65625	1459
Wills	1	0	78750	1891
Wills	1	0	91875	1498
Wills	1	0	105000	1674
Wills	1	0	131250	4067
Wills	1	0	157500	3566
Wills	1	0	183750	3445
Wills	1	0	210000	2492
Wills	1	0	Inf	7074
Wills	1	1	7875	17
Wills	1	1	15750	45
Wills	1	1	21000	40
Wills	1	1	26250	80
Wills	1	1	34125	155
Wills	1	1	42000	300
Blair				15
Blair			0	17
Blair			15750	9
Blair			21000	9
Blair			26250	10
Blair			34125	30
Blair			42000	42
Blair			52500	112
Blair			65625	93
Blair			78750	83
Blair			91875	67
Blair			105000	63
Blair			131250	100
Blair			157500	55
Blair			183750	28
Blair			210000	13
Blair			Inf	24
Blair	0			808
Blair	0		0	141
Blair	0		7875	47
Blair	0		15750	135
Blair	0		21000	236
Blair	0		26250	469
Blair	0		34125	946
Blair	0		42000	1121
Blair	0		52500	1333
Blair	0		65625	1265
Blair	0		78750	1089
Blair	0		91875	775
Blair	0		105000	574
Blair	0		131250	907
Blair	0		157500	320
Blair	0		183750	192
Blair	0		210000	78
Blair	0		Inf	157
Blair	1	0		3075
Blair	1	0	0	343
Blair	1	0	7875	105
Blair	1	0	15750	85
Blair	1	0	21000	93
Blair	1	0	26250	384
Blair	1	0	34125	360
Blair	1	0	42000	2034
Blair	1	0	52500	1862
Blair	1	0	65625	2355
Blair	1	0	78750	3110
Blair	1	0	91875	2516
Blair	1	0	105000	2814
Blair	1	0	131250	6202
Blair	1	0	157500	4502
Blair	1	0	183750	3420
Blair	1	0	210000	1986
Blair	1	0	Inf	3398
Blair	1	1	7875	15
Blair	1	1	15750	26
Blair	1	1	21000	25
Blair	1	1	26250	68
Blair	1	1	34125	132
Blair	1	1	42000	268
Bonner				13
Bonner			0	17
Bonner			7875	6
Bonner			15750	6
Bonner			21000	6
Bonner			26250	15
Bonner			34125	25
Bonner			42000	23
Bonner			52500	78
Bonner			65625	85
Bonner			78750	84
Bonner			91875	52
Bonner			105000	41
Bonner			131250	117
Bonner			157500	67
Bonner			183750	42
Bonner			210000	17
Bonner			Inf	29
Bonner	0			502
Bonner	0		0	134
Bonner	0		7875	36
Bonner	0		15750	78
Bonner	0		21000	145
Bonner	0		26250	236
Bonner	0		34125	326
Bonner	0		42000	416
Bonner	0		52500	578
Bonner	0		65625	719
Bonner	0		78750	673
Bonner	0		91875	590
Bonner	0		105000	486
Bonner	0		131250	874
Bonner	0		157500	350
Bonner	0		183750	262
Bonner	0		210000	97
Bonner	0		Inf	285
Bonner	1	0		2177
Bonner	1	0	0	439
Bonner	1	0	7875	121
Bonner	1	0	15750	93
Bonner	1	0	21000	54
Bonner	1	0	26250	361
Bonner	1	0	34125	239
Bonner	1	0	42000	1344
Bonner	1	0	52500	1299
Bonner	1	0	65625	1659
Bonner	1	0	78750	2003
Bonner	1	0	91875	1574
Bonner	1	0	105000	1903
Bonner	1	0	131250	4710
Bonner	1	0	157500	4120
Bonner	1	0	183750	3830
Bonner	1	0	210000	2886
Bonner	1	0	Inf	8434
Bonner	1	1	7875	23
Bonner	1	1	15750	35
Bonner	1	1	21000	27
Bonner	1	1	26250	56
Bonner	1	1	34125	90
Bonner	1	1	42000	191
Bowman				17
Bowman			0	9
Bowman			15750	7
Bowman			21000	4
Bowman			26250	16
Bowman			34125	15
Bowman			42000	26
Bowman			52500	62
Bowman			65625	44
Bowman			78750	60
Bowman			91875	36
Bowman			105000	42
Bowman			131250	97
Bowman			157500	34
Bowman			183750	19
Bowman			210000	12
Bowman			Inf	9
Bowman	0			639
Bowman	0		0	88
Bowman	0		7875	21
Bowman	0		15750	82
Bowman	0		21000	113
Bowman	0		26250	220
Bowman	0		34125	444
Bowman	0		42000	533
Bowman	0		52500	720
Bowman	0		65625	884
Bowman	0		78750	728
Bowman	0		91875	546
Bowman	0		105000	468
Bowman	0		131250	779
Bowman	0		157500	344
Bowman	0		183750	222
Bowman	0		210000	94
Bowman	0		Inf	176
Bowman	1	0		2551
Bowman	1	0	0	377
Bowman	1	0	7875	145
Bowman	1	0	15750	114
Bowman	1	0	21000	87
Bowman	1	0	26250	477
Bowman	1	0	34125	362
Bowman	1	0	42000	2300
Bowman	1	0	52500	1756
Bowman	1	0	65625	2118
Bowman	1	0	78750	2501
Bowman	1	0	91875	1813
Bowman	1	0	105000	2164
Bowman	1	0	131250	5101
Bowman	1	0	157500	4283
Bowman	1	0	183750	3570
Bowman	1	0	210000	2424
Bowman	1	0	Inf	5692
Bowman	1	1	7875	14
Bowman	1	1	15750	19
Bowman	1	1	21000	20
Bowman	1	1	26250	35
Bowman	1	1	34125	72
Bowman	1	1	42000	175
Brisbane				17
Brisbane			0	13
Brisbane			7875	16
Brisbane			15750	18
Brisbane			21000	6
Brisbane			26250	24
Brisbane			34125	32
Brisbane			42000	61
Brisbane			52500	78
Brisbane			65625	99
Brisbane			78750	156
Brisbane			91875	100
Brisbane			105000	90
Brisbane			131250	189
Brisbane			157500	143
Brisbane			183750	94
Brisbane			210000	38
Brisbane			Inf	90
Brisbane	0			417
Brisbane	0		0	135
Brisbane	0		7875	37
Brisbane	0		15750	43
Brisbane	0		21000	64
Brisbane	0		26250	126
Brisbane	0		34125	209
Brisbane	0		42000	260
Brisbane	0		52500	328
Brisbane	0		65625	413
Brisbane	0		78750	437
Brisbane	0		91875	379
Brisbane	0		105000	322
Brisbane	0		131250	734
Brisbane	0		157500	262
Brisbane	0		183750	242
Brisbane	0		210000	95
Brisbane	0		Inf	578
Brisbane	1	0		2052
Brisbane	1	0	0	259
Brisbane	1	0	7875	81
Brisbane	1	0	15750	62
Brisbane	1	0	21000	39
Brisbane	1	0	26250	202
Brisbane	1	0	34125	183
Brisbane	1	0	42000	605
Brisbane	1	0	52500	797
Brisbane	1	0	65625	1250
Brisbane	1	0	78750	1865
Brisbane	1	0	91875	1346
Brisbane	1	0	105000	1651
Brisbane	1	0	131250	4295
Brisbane	1	0	157500	3356
Brisbane	1	0	183750	3267
Brisbane	1	0	210000	2710
Brisbane	1	0	Inf	13116
Brisbane	1	1	7875	4
Brisbane	1	1	15750	15
Brisbane	1	1	21000	14
Brisbane	1	1	26250	29
Brisbane	1	1	34125	62
Brisbane	1	1	42000	97
Capricornia				19
Capricornia			0	9
Capricornia			7875	4
Capricornia			15750	9
Capricornia			21000	5
Capricornia			26250	13
Capricornia			34125	18
Capricornia			42000	37
Capricornia			52500	81
Capricornia			65625	63
Capricornia			78750	70
Capricornia			91875	38
Capricornia			105000	32
Capricornia			131250	76
Capricornia			157500	33
Capricornia			183750	13
Capricornia			210000	14
Capricornia			Inf	21
Capricornia	0			664
Capricornia	0		0	89
Capricornia	0		7875	27
Capricornia	0		15750	84
Capricornia	0		21000	129
Capricornia	0		26250	325
Capricornia	0		34125	486
Capricornia	0		42000	577
Capricornia	0		52500	762
Capricornia	0		65625	726
Capricornia	0		78750	593
Capricornia	0		91875	454
Capricornia	0		105000	376
Capricornia	0		131250	627
Capricornia	0		157500	256
Capricornia	0		183750	192
Capricornia	0		210000	62
Capricornia	0		Inf	150
Capricornia	1	0		4590
Capricornia	1	0	0	337
Capricornia	1	0	7875	138
Capricornia	1	0	15750	81
Capricornia	1	0	21000	72
Capricornia	1	0	26250	410
Capricornia	1	0	34125	279
Capricornia	1	0	42000	1771
Capricornia	1	0	52500	1283
Capricornia	1	0	65625	1602
Capricornia	1	0	78750	1986
Capricornia	1	0	91875	1434
Capricornia	1	0	105000	1794
Capricornia	1	0	131250	4255
Capricornia	1	0	157500	3405
Capricornia	1	0	183750	3101
Capricornia	1	0	210000	1950
Capricornia	1	0	Inf	4764
Capricornia	1	1	7875	17
Capricornia	1	1	15750	10
Capricornia	1	1	21000	15
Capricornia	1	1	26250	38
Capricornia	1	1	34125	54
Capricornia	1	1	42000	165
Dawson				10
Dawson			0	7
Dawson			7875	5
Dawson			15750	3
Dawson			21000	10
Dawson			26250	15
Dawson			34125	15
Dawson			42000	34
Dawson			52500	62
Dawson			65625	57
Dawson			78750	65
Dawson			91875	46
Dawson			105000	56
Dawson			131250	81
Dawson			157500	46
Dawson			183750	20
Dawson			210000	12
Dawson			Inf	22
Dawson	0			636
Dawson	0		0	105
Dawson	0		7875	36
Dawson	0		15750	87
Dawson	0		21000	158
Dawson	0		26250	255
Dawson	0		34125	511
Dawson	0		42000	588
Dawson	0		52500	743
Dawson	0		65625	772
Dawson	0		78750	643
Dawson	0		91875	463
Dawson	0		105000	406
Dawson	0		131250	566
Dawson	0		157500	216
Dawson	0		183750	146
Dawson	0		210000	58
Dawson	0		Inf	186
Dawson	1	0		4547
Dawson	1	0	0	387
Dawson	1	0	7875	153
Dawson	1	0	15750	101
Dawson	1	0	21000	77
Dawson	1	0	26250	444
Dawson	1	0	34125	292
Dawson	1	0	42000	1677
Dawson	1	0	52500	1267
Dawson	1	0	65625	1663
Dawson	1	0	78750	2160
Dawson	1	0	91875	1663
Dawson	1	0	105000	1916
Dawson	1	0	131250	4553
Dawson	1	0	157500	3777
Dawson	1	0	183750	3125
Dawson	1	0	210000	1962
Dawson	1	0	Inf	4482
Dawson	1	1	7875	13
Dawson	1	1	15750	21
Dawson	1	1	21000	12
Dawson	1	1	26250	29
Dawson	1	1	34125	56
Dawson	1	1	42000	154
Dickson				12
Dickson			0	6
Dickson			15750	8
Dickson			21000	3
Dickson			26250	4
Dickson			34125	17
Dickson			42000	29
Dickson			52500	62
Dickson			65625	58
Dickson			78750	67
Dickson			91875	51
Dickson			105000	45
Dickson			131250	73
Dickson			157500	38
Dickson			183750	24
Dickson			210000	17
Dickson			Inf	22
Dickson	0			554
Dickson	0		0	72
Dickson	0		7875	32
Dickson	0		15750	71
Dickson	0		21000	97
Dickson	0		26250	226
Dickson	0		34125	425
Dickson	0		42000	502
Dickson	0		52500	704
Dickson	0		65625	783
Dickson	0		78750	699
Dickson	0		91875	571
Dickson	0		105000	501
Dickson	0		131250	825
Dickson	0		157500	324
Dickson	0		183750	260
Dickson	0		210000	92
Dickson	0		Inf	177
Dickson	1	0		2447
Dickson	1	0	0	259
Dickson	1	0	7875	123
Dickson	1	0	15750	75
Dickson	1	0	21000	69
Dickson	1	0	26250	325
Dickson	1	0	34125	287
Dickson	1	0	42000	1476
Dickson	1	0	52500	1357
Dickson	1	0	65625	1887
Dickson	1	0	78750	2292
Dickson	1	0	91875	1870
Dickson	1	0	105000	2174
Dickson	1	0	131250	5212
Dickson	1	0	157500	4515
Dickson	1	0	183750	3892
Dickson	1	0	210000	2661
Dickson	1	0	Inf	6987
