STE_NAME16	Age	IncomeTotPersonal.max	Sex	adults
Queensland	75-84	78750	F	1585
Queensland	75-84	78750	M	2980
Queensland	75-84	91875	F	1653
Queensland	75-84	91875	M	2393
Queensland	75-84	105000	F	779
Queensland	75-84	105000	M	1330
Queensland	75-84	157500	F	954
Queensland	75-84	157500	M	1750
Queensland	75-84	183750	F	354
Queensland	75-84	183750	M	532
Queensland	75-84	Inf	F	975
Queensland	75-84	Inf	M	1561
Queensland	85+		F	12786
Queensland	85+		M	6576
Queensland	85+	0	F	2600
Queensland	85+	0	M	1577
Queensland	85+	7875	F	1085
Queensland	85+	7875	M	749
Queensland	85+	15750	F	2455
Queensland	85+	15750	M	2019
Queensland	85+	21000	F	6673
Queensland	85+	21000	M	7710
Queensland	85+	26250	F	18031
Queensland	85+	26250	M	8228
Queensland	85+	34125	F	7575
Queensland	85+	34125	M	3941
Queensland	85+	42000	F	2966
Queensland	85+	42000	M	2497
Queensland	85+	52500	F	1798
Queensland	85+	52500	M	1575
Queensland	85+	65625	F	1047
Queensland	85+	65625	M	982
Queensland	85+	78750	F	519
Queensland	85+	78750	M	519
Queensland	85+	91875	F	581
Queensland	85+	91875	M	584
Queensland	85+	105000	F	237
Queensland	85+	105000	M	245
Queensland	85+	157500	F	310
Queensland	85+	157500	M	332
Queensland	85+	183750	F	119
Queensland	85+	183750	M	124
Queensland	85+	Inf	F	332
Queensland	85+	Inf	M	366
South Australia	15-19		F	2597
South Australia	15-19		M	2831
South Australia	15-19	0	F	17740
South Australia	15-19	0	M	22081
South Australia	15-19	7875	F	11756
South Australia	15-19	7875	M	10158
South Australia	15-19	15750	F	7528
South Australia	15-19	15750	M	6031
South Australia	15-19	21000	F	2763
South Australia	15-19	21000	M	2165
South Australia	15-19	26250	F	1928
South Australia	15-19	26250	M	1975
South Australia	15-19	34125	F	1780
South Australia	15-19	34125	M	2645
South Australia	15-19	42000	F	979
South Australia	15-19	42000	M	1473
South Australia	15-19	52500	F	510
South Australia	15-19	52500	M	947
South Australia	15-19	65625	F	256
South Australia	15-19	65625	M	490
South Australia	15-19	78750	F	80
South Australia	15-19	78750	M	141
South Australia	15-19	91875	F	47
South Australia	15-19	91875	M	86
South Australia	15-19	105000	F	29
South Australia	15-19	105000	M	21
South Australia	15-19	157500	F	20
South Australia	15-19	157500	M	25
South Australia	15-19	183750	F	13
South Australia	15-19	183750	M	13
South Australia	15-19	Inf	F	14
South Australia	15-19	Inf	M	34
South Australia	20-24		F	2565
South Australia	20-24		M	3309
South Australia	20-24	0	F	3974
South Australia	20-24	0	M	5104
South Australia	20-24	7875	F	2288
South Australia	20-24	7875	M	2252
South Australia	20-24	15750	F	5976
South Australia	20-24	15750	M	5299
South Australia	20-24	21000	F	5153
South Australia	20-24	21000	M	4560
South Australia	20-24	26250	F	4680
South Australia	20-24	26250	M	4042
South Australia	20-24	34125	F	6676
South Australia	20-24	34125	M	5665
South Australia	20-24	42000	F	6089
South Australia	20-24	42000	M	6502
South Australia	20-24	52500	F	6146
South Australia	20-24	52500	M	7513
South Australia	20-24	65625	F	4992
South Australia	20-24	65625	M	5978
South Australia	20-24	78750	F	2659
South Australia	20-24	78750	M	3047
South Australia	20-24	91875	F	1060
South Australia	20-24	91875	M	1429
South Australia	20-24	105000	F	357
South Australia	20-24	105000	M	669
South Australia	20-24	157500	F	243
South Australia	20-24	157500	M	539
South Australia	20-24	183750	F	52
South Australia	20-24	183750	M	83
South Australia	20-24	Inf	F	109
South Australia	20-24	Inf	M	162
South Australia	25-34		F	5776
South Australia	25-34		M	7606
South Australia	25-34	0	F	7591
South Australia	25-34	0	M	3845
South Australia	25-34	7875	F	2290
South Australia	25-34	7875	M	953
South Australia	25-34	15750	F	5258
South Australia	25-34	15750	M	3769
South Australia	25-34	21000	F	6305
South Australia	25-34	21000	M	4957
South Australia	25-34	26250	F	6654
South Australia	25-34	26250	M	4236
South Australia	25-34	34125	F	11071
South Australia	25-34	34125	M	6101
South Australia	25-34	42000	F	11848
South Australia	25-34	42000	M	8019
South Australia	25-34	52500	F	14234
South Australia	25-34	52500	M	14530
South Australia	25-34	65625	F	15516
South Australia	25-34	65625	M	18838
South Australia	25-34	78750	F	11282
South Australia	25-34	78750	M	14111
South Australia	25-34	91875	F	8880
South Australia	25-34	91875	M	11178
South Australia	25-34	105000	F	4935
South Australia	25-34	105000	M	7063
South Australia	25-34	157500	F	4798
South Australia	25-34	157500	M	9501
South Australia	25-34	183750	F	605
South Australia	25-34	183750	M	1411
South Australia	25-34	Inf	F	571
South Australia	25-34	Inf	M	1560
South Australia	35-44		F	5070
South Australia	35-44		M	6923
South Australia	35-44	0	F	6971
South Australia	35-44	0	M	2669
South Australia	35-44	7875	F	2472
South Australia	35-44	7875	M	749
South Australia	35-44	15750	F	4590
South Australia	35-44	15750	M	2791
South Australia	35-44	21000	F	5549
South Australia	35-44	21000	M	3959
South Australia	35-44	26250	F	6314
South Australia	35-44	26250	M	3502
South Australia	35-44	34125	F	9766
South Australia	35-44	34125	M	4044
South Australia	35-44	42000	F	11047
South Australia	35-44	42000	M	5413
South Australia	35-44	52500	F	12583
South Australia	35-44	52500	M	10124
South Australia	35-44	65625	F	13496
South Australia	35-44	65625	M	14473
South Australia	35-44	78750	F	10016
South Australia	35-44	78750	M	12160
South Australia	35-44	91875	F	8650
South Australia	35-44	91875	M	11230
South Australia	35-44	105000	F	6280
South Australia	35-44	105000	M	9154
South Australia	35-44	157500	F	8642
South Australia	35-44	157500	M	16170
South Australia	35-44	183750	F	1375
South Australia	35-44	183750	M	3421
South Australia	35-44	Inf	F	1953
South Australia	35-44	Inf	M	5112
South Australia	45-54		F	5127
South Australia	45-54		M	6640
South Australia	45-54	0	F	6393
South Australia	45-54	0	M	3043
South Australia	45-54	7875	F	2323
South Australia	45-54	7875	M	1003
South Australia	45-54	15750	F	4446
South Australia	45-54	15750	M	3236
South Australia	45-54	21000	F	6473
South Australia	45-54	21000	M	5123
South Australia	45-54	26250	F	7068
South Australia	45-54	26250	M	4662
South Australia	45-54	34125	F	9250
South Australia	45-54	34125	M	4454
South Australia	45-54	42000	F	10198
South Australia	45-54	42000	M	5219
South Australia	45-54	52500	F	11758
South Australia	45-54	52500	M	9571
South Australia	45-54	65625	F	13200
South Australia	45-54	65625	M	13191
South Australia	45-54	78750	F	9717
South Australia	45-54	78750	M	10881
South Australia	45-54	91875	F	8290
South Australia	45-54	91875	M	9929
South Australia	45-54	105000	F	6346
South Australia	45-54	105000	M	8088
South Australia	45-54	157500	F	9031
South Australia	45-54	157500	M	15620
South Australia	45-54	183750	F	1499
South Australia	45-54	183750	M	3571
South Australia	45-54	Inf	F	2492
South Australia	45-54	Inf	M	6793
South Australia	55-64		F	5147
South Australia	55-64		M	6213
South Australia	55-64	0	F	11159
South Australia	55-64	0	M	5306
South Australia	55-64	7875	F	3704
South Australia	55-64	7875	M	1869
South Australia	55-64	15750	F	6825
South Australia	55-64	15750	M	4725
South Australia	55-64	21000	F	10473
South Australia	55-64	21000	M	7713
South Australia	55-64	26250	F	10417
South Australia	55-64	26250	M	7223
South Australia	55-64	34125	F	10497
South Australia	55-64	34125	M	6228
South Australia	55-64	42000	F	9748
South Australia	55-64	42000	M	6251
South Australia	55-64	52500	F	10521
South Australia	55-64	52500	M	9549
South Australia	55-64	65625	F	11321
South Australia	55-64	65625	M	12799
South Australia	55-64	78750	F	7666
South Australia	55-64	78750	M	9481
South Australia	55-64	91875	F	6123
South Australia	55-64	91875	M	8287
South Australia	55-64	105000	F	4278
South Australia	55-64	105000	M	6442
South Australia	55-64	157500	F	5806
South Australia	55-64	157500	M	10906
South Australia	55-64	183750	F	954
South Australia	55-64	183750	M	2497
South Australia	55-64	Inf	F	1758
South Australia	55-64	Inf	M	5272
South Australia	65-74		F	5450
South Australia	65-74		M	5249
South Australia	65-74	0	F	6759
South Australia	65-74	0	M	4742
South Australia	65-74	7875	F	3816
South Australia	65-74	7875	M	2200
South Australia	65-74	15750	F	7395
South Australia	65-74	15750	M	5146
South Australia	65-74	21000	F	19202
South Australia	65-74	21000	M	15526
South Australia	65-74	26250	F	19312
South Australia	65-74	26250	M	13123
South Australia	65-74	34125	F	12764
South Australia	65-74	34125	M	10200
South Australia	65-74	42000	F	8568
South Australia	65-74	42000	M	7767
South Australia	65-74	52500	F	5852
South Australia	65-74	52500	M	7013
South Australia	65-74	65625	F	4542
South Australia	65-74	65625	M	7457
South Australia	65-74	78750	F	2546
South Australia	65-74	78750	M	4694
South Australia	65-74	91875	F	1951
South Australia	65-74	91875	M	3377
South Australia	65-74	105000	F	1172
South Australia	65-74	105000	M	2092
South Australia	65-74	157500	F	1546
South Australia	65-74	157500	M	2989
South Australia	65-74	183750	F	374
South Australia	65-74	183750	M	775
South Australia	65-74	Inf	F	825
South Australia	65-74	Inf	M	1921
South Australia	75-84		F	5270
South Australia	75-84		M	4007
South Australia	75-84	0	F	2183
South Australia	75-84	0	M	1733
South Australia	75-84	7875	F	1437
South Australia	75-84	7875	M	856
South Australia	75-84	15750	F	3809
South Australia	75-84	15750	M	2606
South Australia	75-84	21000	F	12170
South Australia	75-84	21000	M	12157
South Australia	75-84	26250	F	16500
South Australia	75-84	26250	M	9271
South Australia	75-84	34125	F	8125
South Australia	75-84	34125	M	6095
South Australia	75-84	42000	F	4428
South Australia	75-84	42000	M	4637
South Australia	75-84	52500	F	2550
South Australia	75-84	52500	M	3290
South Australia	75-84	65625	F	1448
South Australia	75-84	65625	M	2692
South Australia	75-84	78750	F	723
South Australia	75-84	78750	M	1336
South Australia	75-84	91875	F	734
South Australia	75-84	91875	M	1017
South Australia	75-84	105000	F	332
South Australia	75-84	105000	M	591
South Australia	75-84	157500	F	453
South Australia	75-84	157500	M	793
South Australia	75-84	183750	F	147
South Australia	75-84	183750	M	224
South Australia	75-84	Inf	F	410
South Australia	75-84	Inf	M	615
South Australia	85+		F	4497
South Australia	85+		M	2312
South Australia	85+	0	F	1074
South Australia	85+	0	M	641
South Australia	85+	7875	F	384
South Australia	85+	7875	M	268
South Australia	85+	15750	F	1191
South Australia	85+	15750	M	865
South Australia	85+	21000	F	3518
South Australia	85+	21000	M	3859
South Australia	85+	26250	F	9811
South Australia	85+	26250	M	4344
South Australia	85+	34125	F	4199
South Australia	85+	34125	M	1972
South Australia	85+	42000	F	1819
South Australia	85+	42000	M	1340
South Australia	85+	52500	F	1035
South Australia	85+	52500	M	986
South Australia	85+	65625	F	522
South Australia	85+	65625	M	565
South Australia	85+	78750	F	259
South Australia	85+	78750	M	277
South Australia	85+	91875	F	285
South Australia	85+	91875	M	291
South Australia	85+	105000	F	113
South Australia	85+	105000	M	131
South Australia	85+	157500	F	145
South Australia	85+	157500	M	167
South Australia	85+	183750	F	50
South Australia	85+	183750	M	57
South Australia	85+	Inf	F	187
South Australia	85+	Inf	M	160
Western Australia	15-19		F	4455
Western Australia	15-19		M	4949
Western Australia	15-19	0	F	27724
Western Australia	15-19	0	M	33136
Western Australia	15-19	7875	F	17645
Western Australia	15-19	7875	M	14745
Western Australia	15-19	15750	F	10252
Western Australia	15-19	15750	M	8325
Western Australia	15-19	21000	F	4322
Western Australia	15-19	21000	M	3357
Western Australia	15-19	26250	F	3075
Western Australia	15-19	26250	M	3259
Western Australia	15-19	34125	F	2939
Western Australia	15-19	34125	M	3997
Western Australia	15-19	42000	F	1875
Western Australia	15-19	42000	M	2723
Western Australia	15-19	52500	F	1204
Western Australia	15-19	52500	M	1973
Western Australia	15-19	65625	F	589
Western Australia	15-19	65625	M	1126
Western Australia	15-19	78750	F	241
Western Australia	15-19	78750	M	460
Western Australia	15-19	91875	F	123
Western Australia	15-19	91875	M	267
Western Australia	15-19	105000	F	48
Western Australia	15-19	105000	M	136
Western Australia	15-19	157500	F	56
Western Australia	15-19	157500	M	135
Western Australia	15-19	183750	F	11
Western Australia	15-19	183750	M	25
Western Australia	15-19	Inf	F	44
Western Australia	15-19	Inf	M	67
Western Australia	20-24		F	5229
Western Australia	20-24		M	7059
Western Australia	20-24	0	F	5585
Western Australia	20-24	0	M	6336
Western Australia	20-24	7875	F	3371
Western Australia	20-24	7875	M	2930
Western Australia	20-24	15750	F	7492
Western Australia	20-24	15750	M	6604
Western Australia	20-24	21000	F	7025
Western Australia	20-24	21000	M	5719
Western Australia	20-24	26250	F	6467
Western Australia	20-24	26250	M	5006
Western Australia	20-24	34125	F	8685
Western Australia	20-24	34125	M	6929
Western Australia	20-24	42000	F	8415
Western Australia	20-24	42000	M	8142
Western Australia	20-24	52500	F	8939
Western Australia	20-24	52500	M	9542
Western Australia	20-24	65625	F	7513
Western Australia	20-24	65625	M	8783
Western Australia	20-24	78750	F	4655
Western Australia	20-24	78750	M	5314
Western Australia	20-24	91875	F	2346
Western Australia	20-24	91875	M	3394
Western Australia	20-24	105000	F	847
Western Australia	20-24	105000	M	1960
Western Australia	20-24	157500	F	893
Western Australia	20-24	157500	M	2650
Western Australia	20-24	183750	F	121
Western Australia	20-24	183750	M	426
Western Australia	20-24	Inf	F	122
Western Australia	20-24	Inf	M	323
Western Australia	25-34		F	12672
Western Australia	25-34		M	18816
Western Australia	25-34	0	F	16332
Western Australia	25-34	0	M	5347
Western Australia	25-34	7875	F	4136
Western Australia	25-34	7875	M	1183
Western Australia	25-34	15750	F	7581
Western Australia	25-34	15750	M	4402
Western Australia	25-34	21000	F	8684
Western Australia	25-34	21000	M	5642
Western Australia	25-34	26250	F	9316
Western Australia	25-34	26250	M	4617
Western Australia	25-34	34125	F	14641
Western Australia	25-34	34125	M	6386
Western Australia	25-34	42000	F	15965
Western Australia	25-34	42000	M	8283
Western Australia	25-34	52500	F	19123
Western Australia	25-34	52500	M	15283
Western Australia	25-34	65625	F	21821
Western Australia	25-34	65625	M	22781
Western Australia	25-34	78750	F	17865
Western Australia	25-34	78750	M	19662
Western Australia	25-34	91875	F	15429
Western Australia	25-34	91875	M	18294
Western Australia	25-34	105000	F	9868
Western Australia	25-34	105000	M	14058
Western Australia	25-34	157500	F	11685
Western Australia	25-34	157500	M	26616
Western Australia	25-34	183750	F	1754
Western Australia	25-34	183750	M	6539
Western Australia	25-34	Inf	F	1506
Western Australia	25-34	Inf	M	6058
Western Australia	35-44		F	10866
Western Australia	35-44		M	17592
Western Australia	35-44	0	F	17697
Western Australia	35-44	0	M	3933
Western Australia	35-44	7875	F	5006
Western Australia	35-44	7875	M	913
Western Australia	35-44	15750	F	7911
Western Australia	35-44	15750	M	3357
Western Australia	35-44	21000	F	8932
Western Australia	35-44	21000	M	4325
Western Australia	35-44	26250	F	9399
Western Australia	35-44	26250	M	3446
Western Australia	35-44	34125	F	14323
Western Australia	35-44	34125	M	4303
Western Australia	35-44	42000	F	15733
Western Australia	35-44	42000	M	5432
Western Australia	35-44	52500	F	17680
Western Australia	35-44	52500	M	10064
Western Australia	35-44	65625	F	19432
Western Australia	35-44	65625	M	17177
Western Australia	35-44	78750	F	15370
Western Australia	35-44	78750	M	16563
Western Australia	35-44	91875	F	13755
Western Australia	35-44	91875	M	17813
Western Australia	35-44	105000	F	10069
Western Australia	35-44	105000	M	16206
Western Australia	35-44	157500	F	16752
Western Australia	35-44	157500	M	38051
Western Australia	35-44	183750	F	3152
Western Australia	35-44	183750	M	11636
Western Australia	35-44	Inf	F	4700
Western Australia	35-44	Inf	M	17914
Western Australia	45-54		F	9609
Western Australia	45-54		M	15467
Western Australia	45-54	0	F	13694
Western Australia	45-54	0	M	4478
Western Australia	45-54	7875	F	3775
Western Australia	45-54	7875	M	1089
Western Australia	45-54	15750	F	6546
Western Australia	45-54	15750	M	3571
Western Australia	45-54	21000	F	8583
Western Australia	45-54	21000	M	4940
Western Australia	45-54	26250	F	8895
Western Australia	45-54	26250	M	4170
Western Australia	45-54	34125	F	12632
Western Australia	45-54	34125	M	4591
Western Australia	45-54	42000	F	13899
Western Australia	45-54	42000	M	4789
Western Australia	45-54	52500	F	16656
Western Australia	45-54	52500	M	8912
Western Australia	45-54	65625	F	18722
Western Australia	45-54	65625	M	14398
Western Australia	45-54	78750	F	14375
Western Australia	45-54	78750	M	13730
Western Australia	45-54	91875	F	13068
Western Australia	45-54	91875	M	15090
Western Australia	45-54	105000	F	9651
Western Australia	45-54	105000	M	14225
Western Australia	45-54	157500	F	16225
Western Australia	45-54	157500	M	33601
Western Australia	45-54	183750	F	2995
Western Australia	45-54	183750	M	10608
Western Australia	45-54	Inf	F	5194
Western Australia	45-54	Inf	M	20095
Western Australia	55-64		F	8499
Western Australia	55-64		M	12188
Western Australia	55-64	0	F	19323
Western Australia	55-64	0	M	7279
Western Australia	55-64	7875	F	5238
Western Australia	55-64	7875	M	2154
Western Australia	55-64	15750	F	8526
Western Australia	55-64	15750	M	4834
Western Australia	55-64	21000	F	11667
Western Australia	55-64	21000	M	7163
Western Australia	55-64	26250	F	11050
Western Australia	55-64	26250	M	6152
Western Australia	55-64	34125	F	12401
Western Australia	55-64	34125	M	6042
Western Australia	55-64	42000	F	11890
Western Australia	55-64	42000	M	6218
Western Australia	55-64	52500	F	13180
Western Australia	55-64	52500	M	9347
Western Australia	55-64	65625	F	15118
Western Australia	55-64	65625	M	14367
Western Australia	55-64	78750	F	11047
Western Australia	55-64	78750	M	12165
Western Australia	55-64	91875	F	9457
Western Australia	55-64	91875	M	12865
Western Australia	55-64	105000	F	6481
Western Australia	55-64	105000	M	10795
Western Australia	55-64	157500	F	10106
Western Australia	55-64	157500	M	23497
Western Australia	55-64	183750	F	1917
Western Australia	55-64	183750	M	6784
Western Australia	55-64	Inf	F	2940
Western Australia	55-64	Inf	M	12752
Western Australia	65-74		F	7807
Western Australia	65-74		M	8046
Western Australia	65-74	0	F	12483
Western Australia	65-74	0	M	7883
Western Australia	65-74	7875	F	4868
Western Australia	65-74	7875	M	3269
Western Australia	65-74	15750	F	9214
Western Australia	65-74	15750	M	6794
Western Australia	65-74	21000	F	21627
Western Australia	65-74	21000	M	17117
Western Australia	65-74	26250	F	21375
Western Australia	65-74	26250	M	14257
Western Australia	65-74	34125	F	14971
Western Australia	65-74	34125	M	11884
Western Australia	65-74	42000	F	9696
Western Australia	65-74	42000	M	8886
Western Australia	65-74	52500	F	7223
Western Australia	65-74	52500	M	8287
Western Australia	65-74	65625	F	5852
Western Australia	65-74	65625	M	8920
Western Australia	65-74	78750	F	3474
Western Australia	65-74	78750	M	5895
Western Australia	65-74	91875	F	2700
Western Australia	65-74	91875	M	4756
Western Australia	65-74	105000	F	1736
Western Australia	65-74	105000	M	3307
Western Australia	65-74	157500	F	2378
Western Australia	65-74	157500	M	5682
Western Australia	65-74	183750	F	564
Western Australia	65-74	183750	M	1667
Western Australia	65-74	Inf	F	1148
Western Australia	65-74	Inf	M	3614
Western Australia	75-84		F	6981
Western Australia	75-84		M	5558
Western Australia	75-84	0	F	3806
Western Australia	75-84	0	M	3131
Western Australia	75-84	7875	F	1723
Western Australia	75-84	7875	M	1347
Western Australia	75-84	15750	F	4518
Western Australia	75-84	15750	M	3656
Western Australia	75-84	21000	F	13495
Western Australia	75-84	21000	M	13646
Western Australia	75-84	26250	F	16899
Western Australia	75-84	26250	M	10139
Western Australia	75-84	34125	F	8941
Western Australia	75-84	34125	M	7330
Western Australia	75-84	42000	F	4794
Western Australia	75-84	42000	M	5203
Western Australia	75-84	52500	F	2869
Western Australia	75-84	52500	M	3509
Western Australia	75-84	65625	F	1680
Western Australia	75-84	65625	M	2878
Western Australia	75-84	78750	F	864
Western Australia	75-84	78750	M	1588
Western Australia	75-84	91875	F	797
Western Australia	75-84	91875	M	1221
Western Australia	75-84	105000	F	400
Western Australia	75-84	105000	M	662
Western Australia	75-84	157500	F	531
Western Australia	75-84	157500	M	1003
Western Australia	75-84	183750	F	217
Western Australia	75-84	183750	M	301
Western Australia	75-84	Inf	F	525
Western Australia	75-84	Inf	M	920
Western Australia	85+		F	6231
Western Australia	85+		M	3312
Western Australia	85+	0	F	1515
Western Australia	85+	0	M	876
Western Australia	85+	7875	F	628
Western Australia	85+	7875	M	406
Western Australia	85+	15750	F	1473
Western Australia	85+	15750	M	1073
Western Australia	85+	21000	F	3513
Western Australia	85+	21000	M	4033
Western Australia	85+	26250	F	8556
Western Australia	85+	26250	M	3655
Western Australia	85+	34125	F	3848
Western Australia	85+	34125	M	1991
Western Australia	85+	42000	F	1749
Western Australia	85+	42000	M	1461
Western Australia	85+	52500	F	1157
Western Australia	85+	52500	M	919
Western Australia	85+	65625	F	571
Western Australia	85+	65625	M	615
Western Australia	85+	78750	F	285
Western Australia	85+	78750	M	301
Western Australia	85+	91875	F	345
Western Australia	85+	91875	M	338
Western Australia	85+	105000	F	121
Western Australia	85+	105000	M	156
Western Australia	85+	157500	F	207
Western Australia	85+	157500	M	228
Western Australia	85+	183750	F	77
Western Australia	85+	183750	M	79
Western Australia	85+	Inf	F	178
Western Australia	85+	Inf	M	216
Tasmania	15-19		F	905
Tasmania	15-19		M	1043
Tasmania	15-19	0	F	5403
Tasmania	15-19	0	M	6792
Tasmania	15-19	7875	F	3549
Tasmania	15-19	7875	M	2725
Tasmania	15-19	15750	F	2130
Tasmania	15-19	15750	M	1701
Tasmania	15-19	21000	F	803
Tasmania	15-19	21000	M	626
Tasmania	15-19	26250	F	599
Tasmania	15-19	26250	M	640
Tasmania	15-19	34125	F	516
Tasmania	15-19	34125	M	899
Tasmania	15-19	42000	F	321
Tasmania	15-19	42000	M	529
Tasmania	15-19	52500	F	183
Tasmania	15-19	52500	M	344
Tasmania	15-19	65625	F	78
Tasmania	15-19	65625	M	135
Tasmania	15-19	78750	F	24
Tasmania	15-19	78750	M	40
Tasmania	15-19	91875	F	7
Tasmania	15-19	91875	M	20
Tasmania	15-19	105000	F	3
Tasmania	15-19	105000	M	15
Tasmania	15-19	157500	F	7
Tasmania	15-19	Inf	F	19
Tasmania	15-19	Inf	M	16
Tasmania	20-24		F	898
Tasmania	20-24		M	1038
Tasmania	20-24	0	F	933
Tasmania	20-24	0	M	1164
Tasmania	20-24	7875	F	511
Tasmania	20-24	7875	M	550
Tasmania	20-24	15750	F	1502
Tasmania	20-24	15750	M	1555
Tasmania	20-24	21000	F	1445
Tasmania	20-24	21000	M	1254
Tasmania	20-24	26250	F	1377
Tasmania	20-24	26250	M	1098
Tasmania	20-24	34125	F	1936
Tasmania	20-24	34125	M	1547
Tasmania	20-24	42000	F	1906
Tasmania	20-24	42000	M	1907
Tasmania	20-24	52500	F	1931
Tasmania	20-24	52500	M	2269
Tasmania	20-24	65625	F	1474
Tasmania	20-24	65625	M	1784
Tasmania	20-24	78750	F	802
Tasmania	20-24	78750	M	862
Tasmania	20-24	91875	F	305
Tasmania	20-24	91875	M	413
Tasmania	20-24	105000	F	100
Tasmania	20-24	105000	M	178
Tasmania	20-24	157500	F	56
Tasmania	20-24	157500	M	118
Tasmania	20-24	183750	F	12
Tasmania	20-24	183750	M	24
Tasmania	20-24	Inf	F	24
Tasmania	20-24	Inf	M	42
Tasmania	25-34		F	2065
Tasmania	25-34		M	2496
Tasmania	25-34	0	F	2453
Tasmania	25-34	0	M	1300
Tasmania	25-34	7875	F	793
Tasmania	25-34	7875	M	354
Tasmania	25-34	15750	F	1696
Tasmania	25-34	15750	M	1293
Tasmania	25-34	21000	F	2241
Tasmania	25-34	21000	M	1796
Tasmania	25-34	26250	F	2583
Tasmania	25-34	26250	M	1780
Tasmania	25-34	34125	F	4113
Tasmania	25-34	34125	M	2381
Tasmania	25-34	42000	F	4354
Tasmania	25-34	42000	M	3087
Tasmania	25-34	52500	F	4705
Tasmania	25-34	52500	M	5166
Tasmania	25-34	65625	F	4689
Tasmania	25-34	65625	M	6523
Tasmania	25-34	78750	F	3234
Tasmania	25-34	78750	M	4203
Tasmania	25-34	91875	F	2360
Tasmania	25-34	91875	M	3095
Tasmania	25-34	105000	F	1447
Tasmania	25-34	105000	M	1913
Tasmania	25-34	157500	F	1260
Tasmania	25-34	157500	M	2293
Tasmania	25-34	183750	F	119
Tasmania	25-34	183750	M	318
Tasmania	25-34	Inf	F	173
Tasmania	25-34	Inf	M	378
Tasmania	35-44		F	1668
Tasmania	35-44		M	1987
Tasmania	35-44	0	F	1674
Tasmania	35-44	0	M	773
Tasmania	35-44	7875	F	698
Tasmania	35-44	7875	M	220
Tasmania	35-44	15750	F	1360
Tasmania	35-44	15750	M	898
Tasmania	35-44	21000	F	1780
Tasmania	35-44	21000	M	1239
Tasmania	35-44	26250	F	2299
Tasmania	35-44	26250	M	1236
Tasmania	35-44	34125	F	3285
Tasmania	35-44	34125	M	1347
Tasmania	35-44	42000	F	3469
Tasmania	35-44	42000	M	1787
Tasmania	35-44	52500	F	3743
Tasmania	35-44	52500	M	3039
Tasmania	35-44	65625	F	3937
Tasmania	35-44	65625	M	4297
Tasmania	35-44	78750	F	2841
Tasmania	35-44	78750	M	3515
Tasmania	35-44	91875	F	2405
Tasmania	35-44	91875	M	3242
Tasmania	35-44	105000	F	1732
Tasmania	35-44	105000	M	2514
Tasmania	35-44	157500	F	2324
Tasmania	35-44	157500	M	4016
Tasmania	35-44	183750	F	317
Tasmania	35-44	183750	M	688
Tasmania	35-44	Inf	F	518
Tasmania	35-44	Inf	M	1090
Tasmania	45-54		F	1704
Tasmania	45-54		M	2002
Tasmania	45-54	0	F	1726
Tasmania	45-54	0	M	885
Tasmania	45-54	7875	F	715
Tasmania	45-54	7875	M	341
Tasmania	45-54	15750	F	1425
Tasmania	45-54	15750	M	1037
Tasmania	45-54	21000	F	2192
Tasmania	45-54	21000	M	1640
Tasmania	45-54	26250	F	2614
Tasmania	45-54	26250	M	1723
Tasmania	45-54	34125	F	3257
Tasmania	45-54	34125	M	1475
Tasmania	45-54	42000	F	3372
Tasmania	45-54	42000	M	1616
Tasmania	45-54	52500	F	3579
Tasmania	45-54	52500	M	2767
Tasmania	45-54	65625	F	4012
Tasmania	45-54	65625	M	4056
Tasmania	45-54	78750	F	2876
Tasmania	45-54	78750	M	3308
Tasmania	45-54	91875	F	2633
Tasmania	45-54	91875	M	3127
Tasmania	45-54	105000	F	2035
Tasmania	45-54	105000	M	2530
Tasmania	45-54	157500	F	2640
Tasmania	45-54	157500	M	4438
Tasmania	45-54	183750	F	404
Tasmania	45-54	183750	M	849
Tasmania	45-54	Inf	F	680
Tasmania	45-54	Inf	M	1545
Tasmania	55-64		F	1971
Tasmania	55-64		M	2110
Tasmania	55-64	0	F	3383
Tasmania	55-64	0	M	1625
Tasmania	55-64	7875	F	1242
Tasmania	55-64	7875	M	608
Tasmania	55-64	15750	F	2349
Tasmania	55-64	15750	M	1565
Tasmania	55-64	21000	F	3776
Tasmania	55-64	21000	M	2713
Tasmania	55-64	26250	F	3761
Tasmania	55-64	26250	M	2658
Tasmania	55-64	34125	F	3729
Tasmania	55-64	34125	M	2227
Tasmania	55-64	42000	F	3323
Tasmania	55-64	42000	M	2142
Tasmania	55-64	52500	F	3391
Tasmania	55-64	52500	M	3246
Tasmania	55-64	65625	F	3664
Tasmania	55-64	65625	M	4331
Tasmania	55-64	78750	F	2346
Tasmania	55-64	78750	M	3098
Tasmania	55-64	91875	F	2048
Tasmania	55-64	91875	M	2838
Tasmania	55-64	105000	F	1417
Tasmania	55-64	105000	M	2127
Tasmania	55-64	157500	F	1835
Tasmania	55-64	157500	M	3199
Tasmania	55-64	183750	F	289
Tasmania	55-64	183750	M	642
Tasmania	55-64	Inf	F	496
Tasmania	55-64	Inf	M	1240
Tasmania	65-74		F	2123
Tasmania	65-74		M	2196
Tasmania	65-74	0	F	1848
Tasmania	65-74	0	M	1331
Tasmania	65-74	7875	F	1045
Tasmania	65-74	7875	M	771
Tasmania	65-74	15750	F	2474
Tasmania	65-74	15750	M	1890
Tasmania	65-74	21000	F	6904
Tasmania	65-74	21000	M	5883
