STE_NAME21	CoupleFamily	HasChild	HasChildUnder15	MortgageRepayment.min	families_in_occupied_private_dwellings_being_purchased
Australian Capital Territory	1	0	0	14400	838
Australian Capital Territory	1	0	0	16800	1064
Australian Capital Territory	1	0	0	19200	1227
Australian Capital Territory	1	0	0	21600	1111
Australian Capital Territory	1	0	0	24000	1737
Australian Capital Territory	1	0	0	26400	957
Australian Capital Territory	1	0	0	28800	743
Australian Capital Territory	1	0	0	31200	1400
Australian Capital Territory	1	0	0	36000	1735
Australian Capital Territory	1	0	0	48000	657
Australian Capital Territory	1	0	0	60000	558
Australian Capital Territory	1	1	0	0	331
Australian Capital Territory	1	1	0	1800	106
Australian Capital Territory	1	1	0	3600	136
Australian Capital Territory	1	1	0	5400	104
Australian Capital Territory	1	1	0	7200	194
Australian Capital Territory	1	1	0	9600	227
Australian Capital Territory	1	1	0	12000	357
Australian Capital Territory	1	1	0	14400	378
Australian Capital Territory	1	1	0	16800	394
Australian Capital Territory	1	1	0	19200	497
Australian Capital Territory	1	1	0	21600	398
Australian Capital Territory	1	1	0	24000	796
Australian Capital Territory	1	1	0	26400	367
Australian Capital Territory	1	1	0	28800	253
Australian Capital Territory	1	1	0	31200	719
Australian Capital Territory	1	1	0	36000	1096
Australian Capital Territory	1	1	0	48000	502
Australian Capital Territory	1	1	0	60000	426
Australian Capital Territory	1	1	1	0	499
Australian Capital Territory	1	1	1	1800	88
Australian Capital Territory	1	1	1	3600	110
Australian Capital Territory	1	1	1	5400	135
Australian Capital Territory	1	1	1	7200	223
Australian Capital Territory	1	1	1	9600	369
Australian Capital Territory	1	1	1	12000	641
Australian Capital Territory	1	1	1	14400	910
Australian Capital Territory	1	1	1	16800	1233
Australian Capital Territory	1	1	1	19200	1748
Australian Capital Territory	1	1	1	21600	1797
Australian Capital Territory	1	1	1	24000	3061
Australian Capital Territory	1	1	1	26400	1880
Australian Capital Territory	1	1	1	28800	1549
Australian Capital Territory	1	1	1	31200	3400
Australian Capital Territory	1	1	1	36000	4519
Australian Capital Territory	1	1	1	48000	1686
Australian Capital Territory	1	1	1	60000	1323
Other Territories	0	1	0	14400	4
Other Territories	1	0	0	0	8
Other Territories	1	0	0	3600	6
Other Territories	1	0	0	5400	3
Other Territories	1	0	0	7200	5
Other Territories	1	0	0	9600	9
Other Territories	1	0	0	12000	7
Other Territories	1	0	0	14400	3
Other Territories	1	0	0	19200	12
Other Territories	1	0	0	21600	4
Other Territories	1	0	0	24000	8
Other Territories	1	0	0	28800	4
Other Territories	1	0	0	31200	5
Other Territories	1	0	0	36000	4
Other Territories	1	0	0	48000	5
Other Territories	1	1	0	12000	5
Other Territories	1	1	0	16800	5
Other Territories	1	1	0	19200	5
Other Territories	1	1	0	24000	7
Other Territories	1	1	1	5400	5
Other Territories	1	1	1	7200	4
Other Territories	1	1	1	9600	6
Other Territories	1	1	1	12000	13
Other Territories	1	1	1	14400	16
Other Territories	1	1	1	16800	8
Other Territories	1	1	1	19200	9
Other Territories	1	1	1	21600	6
Other Territories	1	1	1	24000	10
Other Territories	1	1	1	60000	3
