LGA_NAME16	Age	MaritalStatus	Sex	responses
Charters Towers	25-34	Married	M	159
Charters Towers	25-34	Separated	F	19
Charters Towers	25-34	Separated	M	13
Charters Towers	25-34	Widowed	F	3
Charters Towers	35-44	Divorced	F	61
Charters Towers	35-44	Divorced	M	23
Charters Towers	35-44	Married	F	355
Charters Towers	35-44	Married	M	302
Charters Towers	35-44	Separated	F	48
Charters Towers	35-44	Separated	M	27
Charters Towers	35-44	Widowed	F	10
Charters Towers	35-44	Widowed	M	3
Charters Towers	45-54	Divorced	F	103
Charters Towers	45-54	Divorced	M	92
Charters Towers	45-54	Married	F	439
Charters Towers	45-54	Married	M	377
Charters Towers	45-54	Separated	F	44
Charters Towers	45-54	Separated	M	46
Charters Towers	45-54	Widowed	F	9
Charters Towers	55-64	Divorced	F	155
Charters Towers	55-64	Divorced	M	122
Charters Towers	55-64	Married	F	453
Charters Towers	55-64	Married	M	453
Charters Towers	55-64	Separated	F	53
Charters Towers	55-64	Separated	M	51
Charters Towers	55-64	Widowed	F	49
Charters Towers	55-64	Widowed	M	6
Charters Towers	65-74	Divorced	F	112
Charters Towers	65-74	Divorced	M	134
Charters Towers	65-74	Married	F	431
Charters Towers	65-74	Married	M	451
Charters Towers	65-74	Separated	F	23
Charters Towers	65-74	Separated	M	46
Charters Towers	65-74	Widowed	F	113
Charters Towers	65-74	Widowed	M	41
Charters Towers	75-84	Divorced	F	38
Charters Towers	75-84	Divorced	M	74
Charters Towers	75-84	Married	F	175
Charters Towers	75-84	Married	M	252
Charters Towers	75-84	Separated	F	5
Charters Towers	75-84	Separated	M	12
Charters Towers	75-84	Widowed	F	133
Charters Towers	75-84	Widowed	M	55
Charters Towers	85+	Divorced	F	8
Charters Towers	85+	Divorced	M	13
Charters Towers	85+	Married	F	21
Charters Towers	85+	Married	M	52
Charters Towers	85+	Widowed	F	109
Charters Towers	85+	Widowed	M	45
Cherbourg	35-44	Divorced	F	3
Cherbourg	35-44	Married	F	4
Cherbourg	35-44	Married	M	3
Cherbourg	45-54	Married	F	11
Cherbourg	45-54	Married	M	8
Cherbourg	45-54	Separated	M	3
Cherbourg	55-64	Divorced	F	4
Cherbourg	55-64	Married	F	8
Cherbourg	55-64	Married	M	15
Cherbourg	55-64	Widowed	F	3
Cherbourg	55-64	Widowed	M	4
Cherbourg	65-74	Married	F	6
Cherbourg	65-74	Married	M	4
Cherbourg	65-74	Widowed	F	4
Cherbourg	75-84	Widowed	F	7
Cherbourg	75-84	Widowed	M	4
Cherbourg	85+	Widowed	F	4
Cloncurry	25-34	Divorced	F	6
Cloncurry	25-34	Divorced	M	6
Cloncurry	25-34	Married	F	76
Cloncurry	25-34	Married	M	83
Cloncurry	25-34	Separated	F	8
Cloncurry	25-34	Separated	M	10
Cloncurry	35-44	Divorced	F	14
Cloncurry	35-44	Divorced	M	27
Cloncurry	35-44	Married	F	98
Cloncurry	35-44	Married	M	146
Cloncurry	35-44	Separated	F	7
Cloncurry	35-44	Separated	M	12
Cloncurry	35-44	Widowed	F	4
Cloncurry	45-54	Divorced	F	17
Cloncurry	45-54	Divorced	M	35
Cloncurry	45-54	Married	F	94
Cloncurry	45-54	Married	M	135
Cloncurry	45-54	Separated	F	12
Cloncurry	45-54	Separated	M	8
Cloncurry	45-54	Widowed	F	9
Cloncurry	55-64	Divorced	F	41
Cloncurry	55-64	Divorced	M	41
Cloncurry	55-64	Married	F	91
Cloncurry	55-64	Married	M	137
Cloncurry	55-64	Separated	F	6
Cloncurry	55-64	Separated	M	10
Cloncurry	55-64	Widowed	F	7
Cloncurry	55-64	Widowed	M	8
Cloncurry	65-74	Divorced	F	8
Cloncurry	65-74	Divorced	M	30
Cloncurry	65-74	Married	F	63
Cloncurry	65-74	Married	M	77
Cloncurry	65-74	Separated	F	4
Cloncurry	65-74	Separated	M	4
Cloncurry	65-74	Widowed	F	13
Cloncurry	65-74	Widowed	M	6
Cloncurry	75-84	Divorced	F	4
Cloncurry	75-84	Divorced	M	5
Cloncurry	75-84	Married	F	15
Cloncurry	75-84	Married	M	30
Cloncurry	75-84	Separated	F	4
Cloncurry	75-84	Widowed	F	18
Cloncurry	75-84	Widowed	M	10
Cloncurry	85+	Married	F	3
Cloncurry	85+	Married	M	5
Cloncurry	85+	Widowed	F	12
Cloncurry	85+	Widowed	M	3
Cook	25-34	Divorced	F	4
Cook	25-34	Married	F	67
Cook	25-34	Married	M	69
Cook	25-34	Separated	F	5
Cook	25-34	Separated	M	9
Cook	35-44	Divorced	F	9
Cook	35-44	Divorced	M	23
Cook	35-44	Married	F	107
Cook	35-44	Married	M	91
Cook	35-44	Separated	F	8
Cook	35-44	Separated	M	6
Cook	45-54	Divorced	F	26
Cook	45-54	Divorced	M	42
Cook	45-54	Married	F	126
Cook	45-54	Married	M	130
Cook	45-54	Separated	F	21
Cook	45-54	Separated	M	14
Cook	45-54	Widowed	F	4
Cook	45-54	Widowed	M	4
Cook	55-64	Divorced	F	71
Cook	55-64	Divorced	M	93
Cook	55-64	Married	F	164
Cook	55-64	Married	M	168
Cook	55-64	Separated	F	21
Cook	55-64	Separated	M	18
Cook	55-64	Widowed	F	17
Cook	55-64	Widowed	M	9
Cook	65-74	Divorced	F	49
Cook	65-74	Divorced	M	94
Cook	65-74	Married	F	103
Cook	65-74	Married	M	120
Cook	65-74	Separated	F	11
Cook	65-74	Separated	M	23
Cook	65-74	Widowed	F	40
Cook	65-74	Widowed	M	20
Cook	75-84	Divorced	F	13
Cook	75-84	Divorced	M	42
Cook	75-84	Married	F	29
Cook	75-84	Married	M	63
Cook	75-84	Separated	M	10
Cook	75-84	Widowed	F	23
Cook	75-84	Widowed	M	21
Cook	85+	Divorced	M	3
Cook	85+	Married	M	4
Cook	85+	Widowed	F	8
Cook	85+	Widowed	M	3
Croydon	25-34	Married	F	6
Croydon	25-34	Married	M	4
Croydon	35-44	Married	F	10
Croydon	35-44	Married	M	8
Croydon	45-54	Married	F	4
Croydon	45-54	Married	M	8
Croydon	55-64	Divorced	M	4
Croydon	55-64	Married	F	8
Croydon	55-64	Married	M	12
Croydon	65-74	Divorced	M	3
Croydon	65-74	Married	M	8
Croydon	65-74	Separated	M	3
Diamantina	25-34	Married	F	4
Diamantina	25-34	Married	M	5
Diamantina	35-44	Married	F	9
Diamantina	35-44	Married	M	7
Diamantina	45-54	Divorced	F	4
Diamantina	45-54	Divorced	M	5
Diamantina	45-54	Married	F	7
Diamantina	45-54	Married	M	11
Diamantina	55-64	Divorced	F	4
Diamantina	55-64	Married	F	10
Diamantina	55-64	Married	M	12
Diamantina	65-74	Divorced	M	6
Diamantina	65-74	Married	F	6
Diamantina	65-74	Married	M	8
Doomadgee	25-34	Married	F	7
Doomadgee	25-34	Married	M	3
Doomadgee	35-44	Married	F	17
Doomadgee	35-44	Married	M	5
Doomadgee	35-44	Separated	F	4
Doomadgee	45-54	Divorced	M	3
Doomadgee	45-54	Married	F	15
Doomadgee	45-54	Married	M	28
Doomadgee	45-54	Separated	F	3
Doomadgee	55-64	Divorced	F	6
Doomadgee	55-64	Divorced	M	3
Doomadgee	55-64	Married	F	34
Doomadgee	55-64	Married	M	19
Doomadgee	55-64	Separated	F	3
Doomadgee	55-64	Separated	M	3
Doomadgee	55-64	Widowed	F	11
Doomadgee	65-74	Married	F	3
Doomadgee	65-74	Married	M	8
Doomadgee	65-74	Separated	F	4
Doomadgee	75-84	Married	M	4
Douglas	20-24	Married	F	3
Douglas	20-24	Married	M	7
Douglas	20-24	Separated	M	3
Douglas	25-34	Divorced	F	14
Douglas	25-34	Divorced	M	8
Douglas	25-34	Married	F	151
Douglas	25-34	Married	M	108
Douglas	25-34	Separated	F	11
Douglas	25-34	Separated	M	3
Douglas	35-44	Divorced	F	63
Douglas	35-44	Divorced	M	45
Douglas	35-44	Married	F	367
Douglas	35-44	Married	M	269
Douglas	35-44	Separated	F	34
Douglas	35-44	Separated	M	20
Douglas	35-44	Widowed	F	7
Douglas	35-44	Widowed	M	3
Douglas	45-54	Divorced	F	120
Douglas	45-54	Divorced	M	93
Douglas	45-54	Married	F	428
Douglas	45-54	Married	M	410
Douglas	45-54	Separated	F	63
Douglas	45-54	Separated	M	51
Douglas	45-54	Widowed	F	5
Douglas	45-54	Widowed	M	5
Douglas	55-64	Divorced	F	195
Douglas	55-64	Divorced	M	183
Douglas	55-64	Married	F	526
Douglas	55-64	Married	M	531
Douglas	55-64	Separated	F	45
Douglas	55-64	Separated	M	46
Douglas	55-64	Widowed	F	51
Douglas	55-64	Widowed	M	15
Douglas	65-74	Divorced	F	170
Douglas	65-74	Divorced	M	216
Douglas	65-74	Married	F	398
Douglas	65-74	Married	M	460
Douglas	65-74	Separated	F	32
Douglas	65-74	Separated	M	66
Douglas	65-74	Widowed	F	102
Douglas	65-74	Widowed	M	41
Douglas	75-84	Divorced	F	46
Douglas	75-84	Divorced	M	77
Douglas	75-84	Married	F	167
Douglas	75-84	Married	M	233
Douglas	75-84	Separated	F	4
Douglas	75-84	Separated	M	11
Douglas	75-84	Widowed	F	112
Douglas	75-84	Widowed	M	48
Douglas	85+	Divorced	F	12
Douglas	85+	Divorced	M	15
Douglas	85+	Married	F	14
Douglas	85+	Married	M	40
Douglas	85+	Separated	F	3
Douglas	85+	Separated	M	5
Douglas	85+	Widowed	F	61
Douglas	85+	Widowed	M	27
Etheridge	15-19	Widowed	M	4
Etheridge	25-34	Married	F	20
Etheridge	25-34	Married	M	19
Etheridge	35-44	Divorced	F	4
Etheridge	35-44	Married	F	20
Etheridge	35-44	Married	M	16
Etheridge	45-54	Divorced	F	3
Etheridge	45-54	Divorced	M	5
Etheridge	45-54	Married	F	28
Etheridge	45-54	Married	M	34
Etheridge	55-64	Divorced	F	11
Etheridge	55-64	Divorced	M	14
Etheridge	55-64	Married	F	34
Etheridge	55-64	Married	M	28
Etheridge	55-64	Separated	M	3
Etheridge	65-74	Divorced	F	12
Etheridge	65-74	Divorced	M	15
Etheridge	65-74	Married	F	24
Etheridge	65-74	Married	M	27
Etheridge	65-74	Separated	M	10
Etheridge	65-74	Widowed	F	8
Etheridge	75-84	Divorced	M	4
Etheridge	75-84	Married	F	13
Etheridge	75-84	Married	M	22
Etheridge	75-84	Widowed	F	3
Etheridge	75-84	Widowed	M	3
Etheridge	85+	Widowed	F	4
Flinders (Qld)	20-24	Married	F	3
Flinders (Qld)	20-24	Married	M	3
Flinders (Qld)	25-34	Divorced	F	6
Flinders (Qld)	25-34	Divorced	M	3
Flinders (Qld)	25-34	Married	F	53
Flinders (Qld)	25-34	Married	M	34
Flinders (Qld)	25-34	Separated	F	3
Flinders (Qld)	25-34	Separated	M	4
Flinders (Qld)	35-44	Divorced	F	4
Flinders (Qld)	35-44	Divorced	M	3
Flinders (Qld)	35-44	Married	F	33
Flinders (Qld)	35-44	Married	M	44
Flinders (Qld)	45-54	Divorced	F	16
Flinders (Qld)	45-54	Divorced	M	10
Flinders (Qld)	45-54	Married	F	69
Flinders (Qld)	45-54	Married	M	50
Flinders (Qld)	45-54	Separated	M	3
Flinders (Qld)	45-54	Widowed	F	5
Flinders (Qld)	55-64	Divorced	F	17
Flinders (Qld)	55-64	Divorced	M	10
Flinders (Qld)	55-64	Married	F	56
Flinders (Qld)	55-64	Married	M	67
Flinders (Qld)	55-64	Separated	F	4
Flinders (Qld)	55-64	Separated	M	3
Flinders (Qld)	55-64	Widowed	F	7
Flinders (Qld)	55-64	Widowed	M	6
Flinders (Qld)	65-74	Divorced	F	11
Flinders (Qld)	65-74	Divorced	M	17
Flinders (Qld)	65-74	Married	F	49
Flinders (Qld)	65-74	Married	M	50
Flinders (Qld)	65-74	Separated	F	4
Flinders (Qld)	65-74	Separated	M	3
Flinders (Qld)	65-74	Widowed	F	12
Flinders (Qld)	65-74	Widowed	M	10
Flinders (Qld)	75-84	Divorced	F	4
Flinders (Qld)	75-84	Divorced	M	10
Flinders (Qld)	75-84	Married	F	26
Flinders (Qld)	75-84	Married	M	30
Flinders (Qld)	75-84	Separated	M	6
Flinders (Qld)	75-84	Widowed	F	23
Flinders (Qld)	75-84	Widowed	M	9
Flinders (Qld)	85+	Divorced	F	5
Flinders (Qld)	85+	Married	M	9
Flinders (Qld)	85+	Widowed	F	20
Fraser Coast	15-19	Married	F	3
Fraser Coast	15-19	Married	M	8
Fraser Coast	20-24	Married	F	127
Fraser Coast	20-24	Married	M	82
Fraser Coast	20-24	Separated	F	8
Fraser Coast	20-24	Separated	M	10
Fraser Coast	25-34	Divorced	F	133
Fraser Coast	25-34	Divorced	M	75
Fraser Coast	25-34	Married	F	1599
Fraser Coast	25-34	Married	M	1241
Fraser Coast	25-34	Separated	F	189
Fraser Coast	25-34	Separated	M	118
Fraser Coast	25-34	Widowed	F	10
Fraser Coast	25-34	Widowed	M	4
Fraser Coast	35-44	Divorced	F	560
Fraser Coast	35-44	Divorced	M	330
Fraser Coast	35-44	Married	F	2782
Fraser Coast	35-44	Married	M	2385
Fraser Coast	35-44	Separated	F	420
Fraser Coast	35-44	Separated	M	309
Fraser Coast	35-44	Widowed	F	56
Fraser Coast	35-44	Widowed	M	21
Fraser Coast	45-54	Divorced	F	1195
Fraser Coast	45-54	Divorced	M	840
Fraser Coast	45-54	Married	F	3610
Fraser Coast	45-54	Married	M	3235
Fraser Coast	45-54	Separated	F	547
Fraser Coast	45-54	Separated	M	416
Fraser Coast	45-54	Widowed	F	155
Fraser Coast	45-54	Widowed	M	65
Fraser Coast	55-64	Divorced	F	1913
Fraser Coast	55-64	Divorced	M	1519
Fraser Coast	55-64	Married	F	5291
Fraser Coast	55-64	Married	M	4628
Fraser Coast	55-64	Separated	F	596
Fraser Coast	55-64	Separated	M	479
Fraser Coast	55-64	Widowed	F	525
Fraser Coast	55-64	Widowed	M	151
Fraser Coast	65-74	Divorced	F	1744
Fraser Coast	65-74	Divorced	M	1764
Fraser Coast	65-74	Married	F	5995
Fraser Coast	65-74	Married	M	6407
Fraser Coast	65-74	Separated	F	375
Fraser Coast	65-74	Separated	M	464
Fraser Coast	65-74	Widowed	F	1303
Fraser Coast	65-74	Widowed	M	446
Fraser Coast	75-84	Divorced	F	691
Fraser Coast	75-84	Divorced	M	698
Fraser Coast	75-84	Married	F	2615
Fraser Coast	75-84	Married	M	3668
Fraser Coast	75-84	Separated	F	101
Fraser Coast	75-84	Separated	M	197
Fraser Coast	75-84	Widowed	F	1866
Fraser Coast	75-84	Widowed	M	620
Fraser Coast	85+	Divorced	F	137
Fraser Coast	85+	Divorced	M	107
Fraser Coast	85+	Married	F	364
Fraser Coast	85+	Married	M	738
Fraser Coast	85+	Separated	F	12
Fraser Coast	85+	Separated	M	33
Fraser Coast	85+	Widowed	F	1364
Fraser Coast	85+	Widowed	M	399
Gladstone	15-19	Married	M	3
Gladstone	20-24	Divorced	F	5
Gladstone	20-24	Married	F	83
Gladstone	20-24	Married	M	34
Gladstone	20-24	Separated	F	11
Gladstone	20-24	Separated	M	7
Gladstone	25-34	Divorced	F	121
Gladstone	25-34	Divorced	M	86
Gladstone	25-34	Married	F	1518
Gladstone	25-34	Married	M	1119
Gladstone	25-34	Separated	F	158
Gladstone	25-34	Separated	M	94
Gladstone	25-34	Widowed	F	6
Gladstone	25-34	Widowed	M	5
Gladstone	35-44	Divorced	F	324
Gladstone	35-44	Divorced	M	262
Gladstone	35-44	Married	F	2407
Gladstone	35-44	Married	M	2214
Gladstone	35-44	Separated	F	277
Gladstone	35-44	Separated	M	236
Gladstone	35-44	Widowed	F	29
Gladstone	35-44	Widowed	M	9
Gladstone	45-54	Divorced	F	693
Gladstone	45-54	Divorced	M	587
Gladstone	45-54	Married	F	2657
Gladstone	45-54	Married	M	2599
Gladstone	45-54	Separated	F	308
Gladstone	45-54	Separated	M	297
Gladstone	45-54	Widowed	F	58
Gladstone	45-54	Widowed	M	38
Gladstone	55-64	Divorced	F	716
Gladstone	55-64	Divorced	M	801
Gladstone	55-64	Married	F	2596
Gladstone	55-64	Married	M	2692
Gladstone	55-64	Separated	F	231
Gladstone	55-64	Separated	M	254
Gladstone	55-64	Widowed	F	208
Gladstone	55-64	Widowed	M	82
Gladstone	65-74	Divorced	F	449
Gladstone	65-74	Divorced	M	568
Gladstone	65-74	Married	F	1615
Gladstone	65-74	Married	M	1953
Gladstone	65-74	Separated	F	103
Gladstone	65-74	Separated	M	185
Gladstone	65-74	Widowed	F	400
Gladstone	65-74	Widowed	M	153
Gladstone	75-84	Divorced	F	148
Gladstone	75-84	Divorced	M	161
Gladstone	75-84	Married	F	536
Gladstone	75-84	Married	M	751
Gladstone	75-84	Separated	F	34
Gladstone	75-84	Separated	M	47
Gladstone	75-84	Widowed	F	477
Gladstone	75-84	Widowed	M	152
Gladstone	85+	Divorced	F	11
Gladstone	85+	Divorced	M	23
Gladstone	85+	Married	F	66
Gladstone	85+	Married	M	144
Gladstone	85+	Separated	F	3
Gladstone	85+	Separated	M	10
Gladstone	85+	Widowed	F	299
Gladstone	85+	Widowed	M	104
Gold Coast	15-19	Divorced	F	3
Gold Coast	15-19	Divorced	M	3
Gold Coast	15-19	Married	F	27
Gold Coast	15-19	Married	M	13
Gold Coast	15-19	Separated	F	3
Gold Coast	15-19	Widowed	M	4
Gold Coast	20-24	Divorced	F	6
Gold Coast	20-24	Divorced	M	9
Gold Coast	20-24	Married	F	676
Gold Coast	20-24	Married	M	343
Gold Coast	20-24	Separated	F	56
Gold Coast	20-24	Separated	M	15
Gold Coast	20-24	Widowed	F	6
Gold Coast	20-24	Widowed	M	11
Gold Coast	25-34	Divorced	F	1032
Gold Coast	25-34	Divorced	M	624
Gold Coast	25-34	Married	F	14020
Gold Coast	25-34	Married	M	10185
Gold Coast	25-34	Separated	F	1080
Gold Coast	25-34	Separated	M	531
Gold Coast	25-34	Widowed	F	50
Gold Coast	25-34	Widowed	M	43
Gold Coast	35-44	Divorced	F	4014
Gold Coast	35-44	Divorced	M	2606
Gold Coast	35-44	Married	F	24863
Gold Coast	35-44	Married	M	22526
Gold Coast	35-44	Separated	F	2344
Gold Coast	35-44	Separated	M	1634
Gold Coast	35-44	Widowed	F	224
Gold Coast	35-44	Widowed	M	75
Gold Coast	45-54	Divorced	F	7515
Gold Coast	45-54	Divorced	M	5150
Gold Coast	45-54	Married	F	24645
Gold Coast	45-54	Married	M	23732
Gold Coast	45-54	Separated	F	2867
Gold Coast	45-54	Separated	M	2234
Gold Coast	45-54	Widowed	F	715
Gold Coast	45-54	Widowed	M	221
Gold Coast	55-64	Divorced	F	9161
Gold Coast	55-64	Divorced	M	6143
Gold Coast	55-64	Married	F	21288
Gold Coast	55-64	Married	M	21561
Gold Coast	55-64	Separated	F	2170
Gold Coast	55-64	Separated	M	1671
Gold Coast	55-64	Widowed	F	1859
Gold Coast	55-64	Widowed	M	505
Gold Coast	65-74	Divorced	F	7369
Gold Coast	65-74	Divorced	M	5381
Gold Coast	65-74	Married	F	18082
Gold Coast	65-74	Married	M	19521
Gold Coast	65-74	Separated	F	1294
Gold Coast	65-74	Separated	M	1347
Gold Coast	65-74	Widowed	F	4386
Gold Coast	65-74	Widowed	M	1120
Gold Coast	75-84	Divorced	F	3168
Gold Coast	75-84	Divorced	M	2349
Gold Coast	75-84	Married	F	8430
Gold Coast	75-84	Married	M	11782
Gold Coast	75-84	Separated	F	443
Gold Coast	75-84	Separated	M	550
Gold Coast	75-84	Widowed	F	6266
Gold Coast	75-84	Widowed	M	1780
Gold Coast	85+	Divorced	F	716
Gold Coast	85+	Divorced	M	426
Gold Coast	85+	Married	F	1351
Gold Coast	85+	Married	M	2786
Gold Coast	85+	Separated	F	61
Gold Coast	85+	Separated	M	113
Gold Coast	85+	Widowed	F	5440
Gold Coast	85+	Widowed	M	1544
Goondiwindi	20-24	Married	F	9
Goondiwindi	20-24	Married	M	11
Goondiwindi	20-24	Separated	F	6
Goondiwindi	20-24	Separated	M	4
Goondiwindi	25-34	Divorced	F	8
Goondiwindi	25-34	Divorced	M	5
Goondiwindi	25-34	Married	F	218
Goondiwindi	25-34	Married	M	167
Goondiwindi	25-34	Separated	F	24
Goondiwindi	25-34	Separated	M	17
Goondiwindi	35-44	Divorced	F	49
Goondiwindi	35-44	Divorced	M	37
Goondiwindi	35-44	Married	F	393
Goondiwindi	35-44	Married	M	348
Goondiwindi	35-44	Separated	F	31
Goondiwindi	35-44	Separated	M	13
Goondiwindi	35-44	Widowed	F	3
Goondiwindi	45-54	Divorced	F	56
Goondiwindi	45-54	Divorced	M	56
Goondiwindi	45-54	Married	F	409
Goondiwindi	45-54	Married	M	396
Goondiwindi	45-54	Separated	F	34
Goondiwindi	45-54	Separated	M	26
Goondiwindi	45-54	Widowed	F	7
Goondiwindi	45-54	Widowed	M	3
Goondiwindi	55-64	Divorced	F	95
Goondiwindi	55-64	Divorced	M	124
Goondiwindi	55-64	Married	F	430
Goondiwindi	55-64	Married	M	418
Goondiwindi	55-64	Separated	F	39
Goondiwindi	55-64	Separated	M	38
Goondiwindi	55-64	Widowed	F	32
Goondiwindi	55-64	Widowed	M	17
Goondiwindi	65-74	Divorced	F	66
Goondiwindi	65-74	Divorced	M	91
Goondiwindi	65-74	Married	F	336
Goondiwindi	65-74	Married	M	404
Goondiwindi	65-74	Separated	F	18
Goondiwindi	65-74	Separated	M	33
Goondiwindi	65-74	Widowed	F	76
Goondiwindi	65-74	Widowed	M	24
Goondiwindi	75-84	Divorced	F	21
Goondiwindi	75-84	Divorced	M	36
Goondiwindi	75-84	Married	F	165
Goondiwindi	75-84	Married	M	218
Goondiwindi	75-84	Separated	F	10
Goondiwindi	75-84	Separated	M	16
Goondiwindi	75-84	Widowed	F	141
Goondiwindi	75-84	Widowed	M	49
Goondiwindi	85+	Divorced	F	3
Goondiwindi	85+	Divorced	M	4
Goondiwindi	85+	Married	F	28
Goondiwindi	85+	Married	M	52
Goondiwindi	85+	Separated	F	3
Goondiwindi	85+	Separated	M	4
Goondiwindi	85+	Widowed	F	99
Goondiwindi	85+	Widowed	M	38
Gympie	15-19	Married	F	3
Gympie	15-19	Separated	F	4
Gympie	15-19	Widowed	M	3
Gympie	20-24	Married	F	70
Gympie	20-24	Married	M	34
Gympie	20-24	Separated	F	7
Gympie	20-24	Separated	M	7
Gympie	25-34	Divorced	F	79
Gympie	25-34	Divorced	M	48
Gympie	25-34	Married	F	903
Gympie	25-34	Married	M	680
Gympie	25-34	Separated	F	83
Gympie	25-34	Separated	M	47
Gympie	25-34	Widowed	F	5
Gympie	25-34	Widowed	M	5
Gympie	35-44	Divorced	F	287
Gympie	35-44	Divorced	M	149
Gympie	35-44	Married	F	1508
Gympie	35-44	Married	M	1282
Gympie	35-44	Separated	F	203
Gympie	35-44	Separated	M	111
Gympie	35-44	Widowed	F	20
Gympie	45-54	Divorced	F	623
Gympie	45-54	Divorced	M	493
Gympie	45-54	Married	F	1935
Gympie	45-54	Married	M	1758
Gympie	45-54	Separated	F	235
Gympie	45-54	Separated	M	203
Gympie	45-54	Widowed	F	73
Gympie	45-54	Widowed	M	22
Gympie	55-64	Divorced	F	966
Gympie	55-64	Divorced	M	760
Gympie	55-64	Married	F	2498
Gympie	55-64	Married	M	2329
Gympie	55-64	Separated	F	227
Gympie	55-64	Separated	M	213
Gympie	55-64	Widowed	F	235
Gympie	55-64	Widowed	M	83
Gympie	65-74	Divorced	F	746
Gympie	65-74	Divorced	M	821
Gympie	65-74	Married	F	2408
Gympie	65-74	Married	M	2637
Gympie	65-74	Separated	F	145
Gympie	65-74	Separated	M	210
Gympie	65-74	Widowed	F	502
Gympie	65-74	Widowed	M	188
Gympie	75-84	Divorced	F	264
Gympie	75-84	Divorced	M	285
Gympie	75-84	Married	F	994
Gympie	75-84	Married	M	1446
Gympie	75-84	Separated	F	42
Gympie	75-84	Separated	M	75
Gympie	75-84	Widowed	F	700
Gympie	75-84	Widowed	M	200
Gympie	85+	Divorced	F	43
Gympie	85+	Divorced	M	42
Gympie	85+	Married	F	130
Gympie	85+	Married	M	287
Gympie	85+	Separated	F	6
Gympie	85+	Separated	M	14
Gympie	85+	Widowed	F	491
Gympie	85+	Widowed	M	148
Hinchinbrook	20-24	Married	F	7
Hinchinbrook	20-24	Married	M	6
Hinchinbrook	20-24	Separated	F	3
Hinchinbrook	25-34	Divorced	F	8
Hinchinbrook	25-34	Divorced	M	8
Hinchinbrook	25-34	Married	F	190
Hinchinbrook	25-34	Married	M	151
Hinchinbrook	25-34	Separated	F	13
Hinchinbrook	25-34	Separated	M	9
Hinchinbrook	25-34	Widowed	F	4
Hinchinbrook	35-44	Divorced	F	28
Hinchinbrook	35-44	Divorced	M	23
Hinchinbrook	35-44	Married	F	282
Hinchinbrook	35-44	Married	M	241
Hinchinbrook	35-44	Separated	F	30
Hinchinbrook	35-44	Separated	M	19
Hinchinbrook	35-44	Widowed	M	6
Hinchinbrook	45-54	Divorced	F	80
Hinchinbrook	45-54	Divorced	M	74
Hinchinbrook	45-54	Married	F	419
Hinchinbrook	45-54	Married	M	383
Hinchinbrook	45-54	Separated	F	35
Hinchinbrook	45-54	Separated	M	23
Hinchinbrook	45-54	Widowed	F	10
Hinchinbrook	55-64	Divorced	F	124
Hinchinbrook	55-64	Divorced	M	136
Hinchinbrook	55-64	Married	F	588
Hinchinbrook	55-64	Married	M	560
Hinchinbrook	55-64	Separated	F	36
Hinchinbrook	55-64	Separated	M	49
Hinchinbrook	55-64	Widowed	F	40
Hinchinbrook	55-64	Widowed	M	24
Hinchinbrook	65-74	Divorced	F	98
Hinchinbrook	65-74	Divorced	M	129
Hinchinbrook	65-74	Married	F	528
Hinchinbrook	65-74	Married	M	551
Hinchinbrook	65-74	Separated	F	27
Hinchinbrook	65-74	Separated	M	45
Hinchinbrook	65-74	Widowed	F	109
Hinchinbrook	65-74	Widowed	M	48
Hinchinbrook	75-84	Divorced	F	42
Hinchinbrook	75-84	Divorced	M	62
Hinchinbrook	75-84	Married	F	259
Hinchinbrook	75-84	Married	M	331
Hinchinbrook	75-84	Separated	F	13
Hinchinbrook	75-84	Separated	M	21
Hinchinbrook	75-84	Widowed	F	220
Hinchinbrook	75-84	Widowed	M	52
Hinchinbrook	85+	Divorced	F	3
Hinchinbrook	85+	Divorced	M	11
Hinchinbrook	85+	Married	F	54
Hinchinbrook	85+	Married	M	121
Hinchinbrook	85+	Separated	M	9
Hinchinbrook	85+	Widowed	F	198
Hinchinbrook	85+	Widowed	M	52
Hope Vale	25-34	Separated	F	3
Hope Vale	35-44	Married	F	8
Hope Vale	35-44	Married	M	9
Hope Vale	45-54	Divorced	F	8
Hope Vale	45-54	Married	F	11
Hope Vale	45-54	Married	M	8
Hope Vale	45-54	Separated	M	3
Hope Vale	45-54	Widowed	M	3
Hope Vale	55-64	Divorced	F	6
Hope Vale	55-64	Married	F	7
Hope Vale	55-64	Married	M	10
Hope Vale	55-64	Separated	F	4
Hope Vale	55-64	Separated	M	5
Hope Vale	55-64	Widowed	F	7
Hope Vale	65-74	Married	F	13
Hope Vale	65-74	Married	M	15
Hope Vale	65-74	Widowed	F	3
Hope Vale	75-84	Married	F	3
Hope Vale	75-84	Married	M	3
Hope Vale	75-84	Widowed	F	4
Hope Vale	85+	Married	M	3
Ipswich	15-19	Married	F	14
Ipswich	15-19	Married	M	9
Ipswich	20-24	Divorced	F	10
Ipswich	20-24	Divorced	M	12
Ipswich	20-24	Married	F	369
Ipswich	20-24	Married	M	213
Ipswich	20-24	Separated	F	52
Ipswich	20-24	Separated	M	24
Ipswich	20-24	Widowed	F	9
Ipswich	20-24	Widowed	M	4
Ipswich	25-34	Divorced	F	537
Ipswich	25-34	Divorced	M	316
Ipswich	25-34	Married	F	7015
Ipswich	25-34	Married	M	5435
Ipswich	25-34	Separated	F	699
Ipswich	25-34	Separated	M	371
