LGA_NAME16	Age.min	persons
Greater Geelong	25	3771
Greater Geelong	26	4029
Greater Geelong	27	3866
Greater Geelong	28	3796
Greater Geelong	29	3856
Greater Geelong	30	3798
Greater Geelong	31	3875
Greater Geelong	32	3799
Greater Geelong	33	3672
Greater Geelong	34	3741
Greater Geelong	35	3798
Greater Geelong	36	3683
Greater Geelong	37	3687
Greater Geelong	38	3544
Greater Geelong	39	3551
Greater Geelong	40	3381
Greater Geelong	41	3204
Greater Geelong	42	3235
Greater Geelong	43	3171
Greater Geelong	44	3158
Greater Geelong	45	3216
Greater Geelong	46	3323
Greater Geelong	47	3374
Greater Geelong	48	3343
Greater Geelong	49	3613
Greater Geelong	50	3453
Greater Geelong	51	3262
Greater Geelong	52	3206
Greater Geelong	53	3122
Greater Geelong	54	3078
Greater Geelong	55	2966
Greater Geelong	56	3197
Greater Geelong	57	3285
Greater Geelong	58	3283
Greater Geelong	59	3301
Greater Geelong	60	3264
Greater Geelong	61	3232
Greater Geelong	62	3234
Greater Geelong	63	3255
Greater Geelong	64	3155
Greater Geelong	65	3216
Greater Geelong	66	3123
Greater Geelong	67	3146
Greater Geelong	68	3029
Greater Geelong	69	2957
Greater Geelong	70	2902
Greater Geelong	71	2844
Greater Geelong	72	2794
Greater Geelong	73	2727
Greater Geelong	74	2941
Greater Geelong	75	2307
Greater Geelong	76	2067
Greater Geelong	77	2017
Greater Geelong	78	1761
Greater Geelong	79	1752
Greater Geelong	80	6800
Greater Geelong	85	4070
Greater Geelong	90	2128
Greater Geelong	95	591
Greater Geelong	100	61
Greater Shepparton	0	780
Greater Shepparton	1	823
Greater Shepparton	2	814
Greater Shepparton	3	910
Greater Shepparton	4	760
Greater Shepparton	5	913
Greater Shepparton	6	901
Greater Shepparton	7	885
Greater Shepparton	8	916
Greater Shepparton	9	937
Greater Shepparton	10	870
Greater Shepparton	11	942
Greater Shepparton	12	913
Greater Shepparton	13	942
Greater Shepparton	14	917
Greater Shepparton	15	914
Greater Shepparton	16	818
Greater Shepparton	17	827
Greater Shepparton	18	810
Greater Shepparton	19	756
Greater Shepparton	20	752
Greater Shepparton	21	710
Greater Shepparton	22	764
Greater Shepparton	23	776
Greater Shepparton	24	840
Greater Shepparton	25	859
Greater Shepparton	26	879
Greater Shepparton	27	915
Greater Shepparton	28	871
Greater Shepparton	29	905
Greater Shepparton	30	871
Greater Shepparton	31	947
Greater Shepparton	32	884
Greater Shepparton	33	865
Greater Shepparton	34	897
Greater Shepparton	35	874
Greater Shepparton	36	864
Greater Shepparton	37	807
Greater Shepparton	38	862
Greater Shepparton	39	789
Greater Shepparton	40	811
Greater Shepparton	41	833
Greater Shepparton	42	785
Greater Shepparton	43	803
Greater Shepparton	44	759
Greater Shepparton	45	778
Greater Shepparton	46	832
Greater Shepparton	47	834
Greater Shepparton	48	853
Greater Shepparton	49	884
Greater Shepparton	50	909
Greater Shepparton	51	882
Greater Shepparton	52	914
Greater Shepparton	53	830
Greater Shepparton	54	814
Greater Shepparton	55	853
Greater Shepparton	56	853
Greater Shepparton	57	854
Greater Shepparton	58	866
Greater Shepparton	59	885
Greater Shepparton	60	882
Greater Shepparton	61	845
Greater Shepparton	62	843
Greater Shepparton	63	824
Greater Shepparton	64	793
Greater Shepparton	65	832
Greater Shepparton	66	747
Greater Shepparton	67	752
Greater Shepparton	68	755
Greater Shepparton	69	743
Greater Shepparton	70	678
Greater Shepparton	71	722
Greater Shepparton	72	666
Greater Shepparton	73	675
Greater Shepparton	74	645
Greater Shepparton	75	602
Greater Shepparton	76	506
Greater Shepparton	77	542
Greater Shepparton	78	410
Greater Shepparton	79	431
Greater Shepparton	80	1773
Greater Shepparton	85	1011
Greater Shepparton	90	485
Greater Shepparton	95	147
Greater Shepparton	100	12
Hepburn	0	141
Hepburn	1	115
Hepburn	2	144
Hepburn	3	140
Hepburn	4	145
Hepburn	5	129
Hepburn	6	165
Hepburn	7	156
Hepburn	8	175
Hepburn	9	176
Hepburn	10	162
Hepburn	11	167
Hepburn	12	187
Hepburn	13	187
Hepburn	14	177
Hepburn	15	174
Hepburn	16	148
Hepburn	17	161
Hepburn	18	132
Hepburn	19	114
Hepburn	20	105
Hepburn	21	88
Hepburn	22	92
Hepburn	23	80
Hepburn	24	93
Hepburn	25	92
Hepburn	26	96
Hepburn	27	125
Hepburn	28	126
Hepburn	29	133
Hepburn	30	129
Hepburn	31	134
Hepburn	32	164
Hepburn	33	161
Hepburn	34	134
Hepburn	35	147
Hepburn	36	167
Hepburn	37	154
Hepburn	38	191
Hepburn	39	174
Hepburn	40	173
Hepburn	41	171
Hepburn	42	178
Hepburn	43	195
Hepburn	44	197
Hepburn	45	193
Hepburn	46	203
Hepburn	47	223
Hepburn	48	227
Hepburn	49	268
Hepburn	50	274
Hepburn	51	252
Hepburn	52	300
Hepburn	53	237
Hepburn	54	251
Hepburn	55	267
Hepburn	56	264
Hepburn	57	251
Hepburn	58	286
Hepburn	59	340
Hepburn	60	328
Hepburn	61	292
Hepburn	62	300
Hepburn	63	313
Hepburn	64	282
Hepburn	65	309
Hepburn	66	314
Hepburn	67	311
Hepburn	68	295
Hepburn	69	345
Hepburn	70	293
Hepburn	71	271
Hepburn	72	272
Hepburn	73	244
Hepburn	74	224
Hepburn	75	207
Hepburn	76	180
Hepburn	77	158
Hepburn	78	134
Hepburn	79	134
Hepburn	80	490
Hepburn	85	284
Hepburn	90	135
Hepburn	95	42
Hepburn	100	6
Hindmarsh	0	64
Hindmarsh	1	45
Hindmarsh	2	49
Hindmarsh	3	69
Hindmarsh	4	55
Hindmarsh	5	56
Hindmarsh	6	44
Hindmarsh	7	51
Hindmarsh	8	59
Hindmarsh	9	58
Hindmarsh	10	51
Hindmarsh	11	61
Hindmarsh	12	64
Hindmarsh	13	56
Hindmarsh	14	53
Hindmarsh	15	60
Hindmarsh	16	67
Hindmarsh	17	62
Hindmarsh	18	58
Hindmarsh	19	63
Hindmarsh	20	36
Hindmarsh	21	34
Hindmarsh	22	46
Hindmarsh	23	45
Hindmarsh	24	55
Hindmarsh	25	51
Hindmarsh	26	58
Hindmarsh	27	67
Hindmarsh	28	59
Hindmarsh	29	76
Hindmarsh	30	55
Hindmarsh	31	59
Hindmarsh	32	68
Hindmarsh	33	68
Hindmarsh	34	49
Hindmarsh	35	46
Hindmarsh	36	55
Hindmarsh	37	54
Hindmarsh	38	69
Hindmarsh	39	41
Hindmarsh	40	44
Hindmarsh	41	50
Hindmarsh	42	50
Hindmarsh	43	57
Hindmarsh	44	60
Hindmarsh	45	46
Hindmarsh	46	48
Hindmarsh	47	63
Hindmarsh	48	71
Hindmarsh	49	56
Hindmarsh	50	74
Hindmarsh	51	81
Hindmarsh	52	76
Hindmarsh	53	72
Hindmarsh	54	68
Hindmarsh	55	69
Hindmarsh	56	72
Hindmarsh	57	99
Hindmarsh	58	91
Hindmarsh	59	95
Hindmarsh	60	107
Hindmarsh	61	108
Hindmarsh	62	100
Hindmarsh	63	82
Hindmarsh	64	95
Hindmarsh	65	84
Hindmarsh	66	86
Hindmarsh	67	88
Hindmarsh	68	85
Hindmarsh	69	68
Hindmarsh	70	79
Hindmarsh	71	84
Hindmarsh	72	69
Hindmarsh	73	70
Hindmarsh	74	72
Hindmarsh	75	62
Hindmarsh	76	70
Hindmarsh	77	53
Hindmarsh	78	72
Hindmarsh	79	53
Hindmarsh	80	224
Hindmarsh	85	163
Hindmarsh	90	87
Hindmarsh	95	28
Hindmarsh	100	3
Hobsons Bay	0	1099
Hobsons Bay	1	1159
Hobsons Bay	2	1215
Hobsons Bay	3	1123
Hobsons Bay	4	1190
Hobsons Bay	5	1197
Hobsons Bay	6	1138
Hobsons Bay	7	1171
Hobsons Bay	8	1178
Hobsons Bay	9	1139
Hobsons Bay	10	1091
Hobsons Bay	11	1120
Hobsons Bay	12	1065
Hobsons Bay	13	1014
Hobsons Bay	14	1043
Hobsons Bay	15	932
Hobsons Bay	16	903
Hobsons Bay	17	878
Hobsons Bay	18	896
Hobsons Bay	19	869
Hobsons Bay	20	869
Hobsons Bay	21	897
Hobsons Bay	22	870
Hobsons Bay	23	930
Hobsons Bay	24	992
Hobsons Bay	25	1042
Hobsons Bay	26	1126
Hobsons Bay	27	1065
Hobsons Bay	28	1211
Hobsons Bay	29	1198
Hobsons Bay	30	1262
Hobsons Bay	31	1353
Hobsons Bay	32	1332
Hobsons Bay	33	1412
Hobsons Bay	34	1420
Hobsons Bay	35	1473
Hobsons Bay	36	1502
Hobsons Bay	37	1452
Hobsons Bay	38	1496
Hobsons Bay	39	1498
Hobsons Bay	40	1495
Hobsons Bay	41	1366
Hobsons Bay	42	1395
Hobsons Bay	43	1321
Hobsons Bay	44	1254
Hobsons Bay	45	1295
Hobsons Bay	46	1283
Hobsons Bay	47	1256
Hobsons Bay	48	1338
Hobsons Bay	49	1320
Hobsons Bay	50	1366
Hobsons Bay	51	1312
Hobsons Bay	52	1267
Hobsons Bay	53	1265
Hobsons Bay	54	1198
Hobsons Bay	55	1112
Hobsons Bay	56	1138
Hobsons Bay	57	1178
Hobsons Bay	58	1171
Hobsons Bay	59	1147
Hobsons Bay	60	1160
Hobsons Bay	61	1109
Hobsons Bay	62	1078
Hobsons Bay	63	1014
Hobsons Bay	64	953
Hobsons Bay	65	955
Hobsons Bay	66	938
Hobsons Bay	67	851
Hobsons Bay	68	820
Hobsons Bay	69	798
Hobsons Bay	70	761
Hobsons Bay	71	746
Hobsons Bay	72	739
Hobsons Bay	73	709
Hobsons Bay	74	747
Hobsons Bay	75	615
Hobsons Bay	76	516
Hobsons Bay	77	551
Hobsons Bay	78	436
Hobsons Bay	79	481
Hobsons Bay	80	1950
Hobsons Bay	85	1325
Hobsons Bay	90	614
Hobsons Bay	95	157
Hobsons Bay	100	15
Horsham	0	195
Horsham	1	227
Horsham	2	249
Horsham	3	258
Horsham	4	237
Horsham	5	246
Horsham	6	275
Horsham	7	251
Horsham	8	247
Horsham	9	244
Horsham	10	255
Horsham	11	262
Horsham	12	268
Horsham	13	273
Horsham	14	264
Horsham	15	258
Horsham	16	235
Horsham	17	235
Horsham	18	238
Horsham	19	235
Horsham	20	225
Horsham	21	231
Horsham	22	223
Horsham	23	234
Horsham	24	240
Horsham	25	231
Horsham	26	254
Horsham	27	271
Horsham	28	262
Horsham	29	259
Horsham	30	273
Horsham	31	287
Horsham	32	256
Horsham	33	210
Horsham	34	256
Horsham	35	269
Horsham	36	250
Horsham	37	236
Horsham	38	208
Horsham	39	231
Horsham	40	232
Horsham	41	171
Horsham	42	201
Horsham	43	247
Horsham	44	228
Horsham	45	225
Horsham	46	271
Horsham	47	235
Horsham	48	234
Horsham	49	232
Horsham	50	255
Horsham	51	257
Horsham	52	229
Horsham	53	251
Horsham	54	235
Horsham	55	257
Horsham	56	259
Horsham	57	276
Horsham	58	270
Horsham	59	289
Horsham	60	261
Horsham	61	293
Horsham	62	304
Horsham	63	289
Horsham	64	264
Horsham	65	227
Horsham	66	257
Horsham	67	233
Horsham	68	246
Horsham	69	220
Horsham	70	224
Horsham	71	227
Horsham	72	200
Horsham	73	222
Horsham	74	204
Horsham	75	186
Horsham	76	166
Horsham	77	154
Horsham	78	152
Horsham	79	148
Horsham	80	617
Horsham	85	400
Horsham	90	207
Horsham	95	41
Horsham	100	4
Hume	0	3637
Hume	1	3745
Hume	2	3775
Hume	3	3900
Hume	4	3797
Hume	5	3801
Hume	6	3780
Hume	7	3849
Hume	8	3822
Hume	9	3668
Hume	10	3525
Hume	11	3472
Hume	12	3369
Hume	13	3346
Hume	14	3267
Hume	15	3185
Hume	16	3101
Hume	17	2939
Hume	18	3067
Hume	19	2943
Hume	20	3191
Hume	21	3308
Hume	22	3296
Hume	23	3273
Hume	24	3514
Hume	25	3548
Hume	26	3745
Hume	27	3766
Hume	28	3854
Hume	29	3889
Hume	30	4135
Hume	31	4200
Hume	32	4251
Hume	33	4370
Hume	34	4337
Hume	35	4354
Hume	36	4257
Hume	37	4034
Hume	38	4102
Hume	39	3844
Hume	40	3722
Hume	41	3447
Hume	42	3279
Hume	43	3130
Hume	44	3027
Hume	45	2892
Hume	46	2827
Hume	47	2866
Hume	48	2816
Hume	49	2936
Hume	50	2998
Hume	51	2968
Hume	52	2946
Hume	53	2804
Hume	54	2662
Hume	55	2791
Hume	56	2800
Hume	57	2696
Hume	58	2638
Hume	59	2606
Hume	60	2457
Hume	61	2359
Hume	62	2210
Hume	63	2024
Hume	64	2131
Hume	65	1993
Hume	66	1882
Hume	67	1739
Hume	68	1734
Hume	69	1598
Hume	70	1559
Hume	71	1499
Hume	72	1400
Hume	73	1430
Hume	74	1423
Hume	75	1146
Hume	76	1058
Hume	77	1023
Hume	78	831
Hume	79	827
Hume	80	3007
Hume	85	1667
Hume	90	660
Hume	95	124
Hume	100	15
Indigo	0	133
Indigo	1	183
Indigo	2	181
Indigo	3	171
Indigo	4	179
Indigo	5	186
Indigo	6	217
Indigo	7	177
Indigo	8	208
Indigo	9	216
Indigo	10	234
Indigo	11	220
Indigo	12	231
Indigo	13	252
Indigo	14	256
Indigo	15	228
Indigo	16	203
Indigo	17	231
Indigo	18	183
Indigo	19	140
Indigo	20	131
Indigo	21	117
Indigo	22	128
Indigo	23	106
Indigo	24	110
Indigo	25	131
Indigo	26	118
Indigo	27	141
Indigo	28	138
Indigo	29	172
Indigo	30	155
Indigo	31	141
Indigo	32	146
Indigo	33	156
Indigo	34	172
Indigo	35	174
Indigo	36	177
Indigo	37	171
Indigo	38	191
Indigo	39	201
Indigo	40	176
Indigo	41	203
Indigo	42	215
Indigo	43	221
Indigo	44	209
Indigo	45	224
Indigo	46	220
Indigo	47	241
Indigo	48	233
Indigo	49	272
Indigo	50	251
Indigo	51	233
Indigo	52	282
Indigo	53	262
Indigo	54	231
Indigo	55	236
Indigo	56	281
Indigo	57	262
Indigo	58	295
Indigo	59	284
Indigo	60	293
Indigo	61	282
Indigo	62	288
Indigo	63	295
Indigo	64	278
Indigo	65	271
Indigo	66	256
Indigo	67	289
Indigo	68	250
Indigo	69	220
Indigo	70	245
Indigo	71	238
Indigo	72	210
Indigo	73	245
Indigo	74	240
Indigo	75	178
Indigo	76	169
Indigo	77	149
Indigo	78	150
Indigo	79	127
Indigo	80	458
Indigo	85	236
Indigo	90	128
Indigo	95	31
Indigo	100	9
Kingston (Vic.)	0	1692
Kingston (Vic.)	1	1715
Kingston (Vic.)	2	1712
Kingston (Vic.)	3	1692
Kingston (Vic.)	4	1799
Kingston (Vic.)	5	1844
Kingston (Vic.)	6	1837
Kingston (Vic.)	7	1853
Kingston (Vic.)	8	1940
Kingston (Vic.)	9	1807
Kingston (Vic.)	10	1882
Kingston (Vic.)	11	1843
Kingston (Vic.)	12	1862
Kingston (Vic.)	13	1838
Kingston (Vic.)	14	1898
Kingston (Vic.)	15	1799
Kingston (Vic.)	16	1749
Kingston (Vic.)	17	1740
Kingston (Vic.)	18	1681
Kingston (Vic.)	19	1620
Kingston (Vic.)	20	1643
Kingston (Vic.)	21	1675
Kingston (Vic.)	22	1673
Kingston (Vic.)	23	1672
Kingston (Vic.)	24	1679
Kingston (Vic.)	25	1848
Kingston (Vic.)	26	1859
Kingston (Vic.)	27	1873
Kingston (Vic.)	28	1881
Kingston (Vic.)	29	1879
Kingston (Vic.)	30	2041
Kingston (Vic.)	31	2033
Kingston (Vic.)	32	2056
Kingston (Vic.)	33	2128
Kingston (Vic.)	34	2251
Kingston (Vic.)	35	2261
Kingston (Vic.)	36	2188
Kingston (Vic.)	37	2326
Kingston (Vic.)	38	2437
Kingston (Vic.)	39	2261
Kingston (Vic.)	40	2400
Kingston (Vic.)	41	2267
Kingston (Vic.)	42	2218
Kingston (Vic.)	43	2190
Kingston (Vic.)	44	2212
Kingston (Vic.)	45	2098
Kingston (Vic.)	46	2288
Kingston (Vic.)	47	2335
Kingston (Vic.)	48	2341
Kingston (Vic.)	49	2453
Kingston (Vic.)	50	2480
Kingston (Vic.)	51	2381
Kingston (Vic.)	52	2256
Kingston (Vic.)	53	2106
Kingston (Vic.)	54	2109
Kingston (Vic.)	55	1988
Kingston (Vic.)	56	2049
Kingston (Vic.)	57	1950
Kingston (Vic.)	58	1997
Kingston (Vic.)	59	2013
Kingston (Vic.)	60	1943
Kingston (Vic.)	61	1877
Kingston (Vic.)	62	1840
Kingston (Vic.)	63	1785
Kingston (Vic.)	64	1769
Kingston (Vic.)	65	1738
Kingston (Vic.)	66	1649
Kingston (Vic.)	67	1628
Kingston (Vic.)	68	1555
Kingston (Vic.)	69	1508
Kingston (Vic.)	70	1485
Kingston (Vic.)	71	1431
Kingston (Vic.)	72	1442
Kingston (Vic.)	73	1428
Kingston (Vic.)	74	1513
Kingston (Vic.)	75	1222
Kingston (Vic.)	76	1237
Kingston (Vic.)	77	1093
Kingston (Vic.)	78	982
Kingston (Vic.)	79	971
Kingston (Vic.)	80	4034
Kingston (Vic.)	85	2608
Kingston (Vic.)	90	1356
Kingston (Vic.)	95	372
Kingston (Vic.)	100	65
Knox	0	1579
Knox	1	1681
Knox	2	1671
Knox	3	1669
Knox	4	1831
Knox	5	1896
Knox	6	1831
Knox	7	1889
Knox	8	1907
Knox	9	1878
Knox	10	1841
Knox	11	1852
Knox	12	1838
Knox	13	1901
Knox	14	1844
Knox	15	1892
Knox	16	1864
Knox	17	1818
Knox	18	1868
Knox	19	1874
Knox	20	1820
Knox	21	1995
Knox	22	1968
Knox	23	1960
Knox	24	1919
Knox	25	1952
Knox	26	1917
Knox	27	1837
Knox	28	1911
Knox	29	1910
Knox	30	1999
Knox	31	2123
Knox	32	2149
Knox	33	2204
Knox	34	2224
Knox	35	2276
Knox	36	2263
Knox	37	2355
Knox	38	2214
Knox	39	2284
Knox	40	2270
Knox	41	2265
Knox	42	2196
Knox	43	2069
Knox	44	2086
Knox	45	2059
Knox	46	2105
Knox	47	2158
Knox	48	2171
Knox	49	2201
Knox	50	2322
Knox	51	2229
Knox	52	2163
Knox	53	2092
Knox	54	2051
Knox	55	2082
Knox	56	2085
Knox	57	2035
Knox	58	2185
Knox	59	2225
Knox	60	2120
Knox	61	1987
Knox	62	1944
Knox	63	1933
Knox	64	1925
Knox	65	1836
Knox	66	1759
Knox	67	1688
Knox	68	1660
Knox	69	1675
Knox	70	1589
Knox	71	1498
Knox	72	1457
Knox	73	1425
Knox	74	1414
Knox	75	1118
Knox	76	1157
Knox	77	1025
Knox	78	954
Knox	79	910
Knox	80	3742
Knox	85	2152
Knox	90	1051
Knox	95	294
Knox	100	46
Latrobe (Vic.)	0	820
Latrobe (Vic.)	1	863
Latrobe (Vic.)	2	797
Latrobe (Vic.)	3	891
Latrobe (Vic.)	4	919
Latrobe (Vic.)	5	918
Latrobe (Vic.)	6	891
Latrobe (Vic.)	7	951
Latrobe (Vic.)	8	959
Latrobe (Vic.)	9	910
Latrobe (Vic.)	10	997
Latrobe (Vic.)	11	914
Latrobe (Vic.)	12	972
Latrobe (Vic.)	13	963
Latrobe (Vic.)	14	919
Latrobe (Vic.)	15	910
Latrobe (Vic.)	16	828
Latrobe (Vic.)	17	896
Latrobe (Vic.)	18	888
Latrobe (Vic.)	19	832
Latrobe (Vic.)	20	847
Latrobe (Vic.)	21	848
Latrobe (Vic.)	22	856
Latrobe (Vic.)	23	853
Latrobe (Vic.)	24	891
Latrobe (Vic.)	25	859
Latrobe (Vic.)	26	992
Latrobe (Vic.)	27	1081
Latrobe (Vic.)	28	995
Latrobe (Vic.)	29	1034
Latrobe (Vic.)	30	972
Latrobe (Vic.)	31	979
Latrobe (Vic.)	32	956
Latrobe (Vic.)	33	977
Latrobe (Vic.)	34	970
Latrobe (Vic.)	35	1030
Latrobe (Vic.)	36	949
Latrobe (Vic.)	37	918
Latrobe (Vic.)	38	878
Latrobe (Vic.)	39	906
Latrobe (Vic.)	40	873
Latrobe (Vic.)	41	826
Latrobe (Vic.)	42	815
Latrobe (Vic.)	43	791
Latrobe (Vic.)	44	883
Latrobe (Vic.)	45	832
Latrobe (Vic.)	46	832
Latrobe (Vic.)	47	859
Latrobe (Vic.)	48	929
Latrobe (Vic.)	49	966
Latrobe (Vic.)	50	1056
Latrobe (Vic.)	51	982
Latrobe (Vic.)	52	994
Latrobe (Vic.)	53	905
Latrobe (Vic.)	54	975
Latrobe (Vic.)	55	992
Latrobe (Vic.)	56	1049
Latrobe (Vic.)	57	1046
Latrobe (Vic.)	58	1107
Latrobe (Vic.)	59	1121
Latrobe (Vic.)	60	1075
Latrobe (Vic.)	61	1137
Latrobe (Vic.)	62	1091
Latrobe (Vic.)	63	1061
Latrobe (Vic.)	64	991
Latrobe (Vic.)	65	1069
Latrobe (Vic.)	66	982
Latrobe (Vic.)	67	952
Latrobe (Vic.)	68	979
Latrobe (Vic.)	69	956
Latrobe (Vic.)	70	939
Latrobe (Vic.)	71	854
Latrobe (Vic.)	72	880
Latrobe (Vic.)	73	823
Latrobe (Vic.)	74	889
Latrobe (Vic.)	75	730
Latrobe (Vic.)	76	592
Latrobe (Vic.)	77	599
Latrobe (Vic.)	78	565
Latrobe (Vic.)	79	498
Latrobe (Vic.)	80	2078
Latrobe (Vic.)	85	1164
Latrobe (Vic.)	90	611
Latrobe (Vic.)	95	150
Latrobe (Vic.)	100	18
Loddon	0	51
Loddon	1	68
Loddon	2	62
Loddon	3	67
Loddon	4	65
Loddon	5	75
Loddon	6	69
Loddon	7	73
Loddon	8	76
Loddon	9	77
Loddon	10	87
Loddon	11	101
Loddon	12	109
Loddon	13	95
Loddon	14	82
Loddon	15	92
Loddon	16	72
Loddon	17	95
Loddon	18	63
Loddon	19	67
Loddon	20	63
Loddon	21	54
Loddon	22	51
Loddon	23	54
Loddon	24	49
Loddon	25	56
Loddon	26	45
Loddon	27	61
Loddon	28	69
Loddon	29	45
Loddon	30	80
Loddon	31	75
Loddon	32	72
Loddon	33	50
Loddon	34	63
Loddon	35	61
Loddon	36	56
Loddon	37	78
Loddon	38	81
Loddon	39	48
Loddon	40	75
Loddon	41	65
Loddon	42	81
Loddon	43	60
Loddon	44	84
Loddon	45	73
Loddon	46	97
Loddon	47	87
Loddon	48	72
Loddon	49	106
Loddon	50	105
Loddon	51	117
Loddon	52	118
Loddon	53	100
Loddon	54	111
Loddon	55	114
Loddon	56	122
Loddon	57	115
Loddon	58	125
Loddon	59	130
Loddon	60	159
Loddon	61	165
Loddon	62	172
Loddon	63	141
Loddon	64	136
Loddon	65	129
Loddon	66	151
Loddon	67	120
Loddon	68	158
Loddon	69	122
Loddon	70	122
Loddon	71	125
Loddon	72	118
Loddon	73	129
Loddon	74	124
Loddon	75	100
Loddon	76	87
Loddon	77	85
Loddon	78	71
Loddon	79	61
Loddon	80	244
Loddon	85	182
Loddon	90	87
Loddon	95	36
Macedon Ranges	0	497
Macedon Ranges	1	533
Macedon Ranges	2	608
Macedon Ranges	3	592
Macedon Ranges	4	629
Macedon Ranges	5	789
Macedon Ranges	6	682
Macedon Ranges	7	768
Macedon Ranges	8	725
Macedon Ranges	9	784
Macedon Ranges	10	709
Macedon Ranges	11	738
Macedon Ranges	12	734
Macedon Ranges	13	735
Macedon Ranges	14	702
Macedon Ranges	15	735
Macedon Ranges	16	731
Macedon Ranges	17	691
Macedon Ranges	18	576
Macedon Ranges	19	536
Macedon Ranges	20	520
Macedon Ranges	21	472
Macedon Ranges	22	416
Macedon Ranges	23	379
Macedon Ranges	24	356
Macedon Ranges	25	389
Macedon Ranges	26	371
Macedon Ranges	27	386
Macedon Ranges	28	420
Macedon Ranges	29	433
Macedon Ranges	30	449
Macedon Ranges	31	467
Macedon Ranges	32	506
Macedon Ranges	33	514
Macedon Ranges	34	531
Macedon Ranges	35	563
Macedon Ranges	36	665
Macedon Ranges	37	626
Macedon Ranges	38	612
Macedon Ranges	39	667
Macedon Ranges	40	747
Macedon Ranges	41	654
Macedon Ranges	42	727
Macedon Ranges	43	702
Macedon Ranges	44	721
Macedon Ranges	45	695
Macedon Ranges	46	812
Macedon Ranges	47	789
Macedon Ranges	48	744
Macedon Ranges	49	846
Macedon Ranges	50	878
Macedon Ranges	51	796
Macedon Ranges	52	813
Macedon Ranges	53	704
Macedon Ranges	54	747
Macedon Ranges	55	657
Macedon Ranges	56	720
Macedon Ranges	57	774
Macedon Ranges	58	724
Macedon Ranges	59	699
Macedon Ranges	60	742
Macedon Ranges	61	648
Macedon Ranges	62	655
Macedon Ranges	63	730
Macedon Ranges	64	656
Macedon Ranges	65	598
Macedon Ranges	66	612
Macedon Ranges	67	617
Macedon Ranges	68	667
Macedon Ranges	69	553
Macedon Ranges	70	593
Macedon Ranges	71	554
Macedon Ranges	72	572
Macedon Ranges	73	583
Macedon Ranges	74	604
Macedon Ranges	75	465
Macedon Ranges	76	441
Macedon Ranges	77	378
Macedon Ranges	78	305
Macedon Ranges	79	337
Macedon Ranges	80	1070
Macedon Ranges	85	554
Macedon Ranges	90	253
Macedon Ranges	95	84
Macedon Ranges	100	10
Manningham	0	955
Manningham	1	1073
Manningham	2	1103
Manningham	3	1125
Manningham	4	1297
Manningham	5	1385
Manningham	6	1401
Manningham	7	1390
Manningham	8	1563
Manningham	9	1473
Manningham	10	1549
Manningham	11	1412
Manningham	12	1445
Manningham	13	1502
Manningham	14	1471
Manningham	15	1429
Manningham	16	1467
Manningham	17	1556
Manningham	18	1443
Manningham	19	1460
Manningham	20	1473
Manningham	21	1488
Manningham	22	1443
Manningham	23	1485
Manningham	24	1459
Manningham	25	1294
Manningham	26	1275
Manningham	27	1231
Manningham	28	1262
Manningham	29	1241
Manningham	30	1328
Manningham	31	1400
Manningham	32	1438
Manningham	33	1448
Manningham	34	1467
Manningham	35	1472
Manningham	36	1563
Manningham	37	1612
Manningham	38	1669
Manningham	39	1719
Manningham	40	1665
Manningham	41	1618
Manningham	42	1584
Manningham	43	1514
Manningham	44	1635
Manningham	45	1558
Manningham	46	1540
Manningham	47	1675
Manningham	48	1617
Manningham	49	1695
Manningham	50	1881
Manningham	51	1716
Manningham	52	1735
Manningham	53	1709
Manningham	54	1593
Manningham	55	1734
Manningham	56	1586
Manningham	57	1668
Manningham	58	1649
Manningham	59	1625
Manningham	60	1618
Manningham	61	1541
Manningham	62	1531
Manningham	63	1464
Manningham	64	1506
Manningham	65	1426
Manningham	66	1415
Manningham	67	1329
Manningham	68	1220
Manningham	69	1270
Manningham	70	1252
Manningham	71	1257
Manningham	72	1224
Manningham	73	1287
Manningham	74	1373
Manningham	75	1154
Manningham	76	1162
Manningham	77	1123
Manningham	78	1048
Manningham	79	1017
Manningham	80	4645
Manningham	85	2806
Manningham	90	1370
Manningham	95	331
Manningham	100	58
Mansfield	0	70
Mansfield	1	77
Mansfield	2	89
Mansfield	3	82
Mansfield	4	87
Mansfield	5	111
Mansfield	6	117
Mansfield	7	111
Mansfield	8	115
Mansfield	9	125
Mansfield	10	132
Mansfield	11	118
Mansfield	12	139
Mansfield	13	109
Mansfield	14	258
Mansfield	15	243
Mansfield	16	91
Mansfield	17	81
Mansfield	18	84
Mansfield	19	63
Mansfield	20	60
Mansfield	21	71
Mansfield	22	57
Mansfield	23	51
Mansfield	24	64
Mansfield	25	73
Mansfield	26	92
Mansfield	27	108
Mansfield	28	103
Mansfield	29	83
Mansfield	30	92
Mansfield	31	76
Mansfield	32	83
Mansfield	33	69
Mansfield	34	88
Mansfield	35	103
Mansfield	36	113
Mansfield	37	94
Mansfield	38	114
Mansfield	39	123
Mansfield	40	117
Mansfield	41	133
Mansfield	42	99
Mansfield	43	120
Mansfield	44	107
Mansfield	45	119
Mansfield	46	116
Mansfield	47	114
Mansfield	48	117
Mansfield	49	124
Mansfield	50	133
Mansfield	51	144
Mansfield	52	122
Mansfield	53	135
Mansfield	54	116
Mansfield	55	140
Mansfield	56	135
