LGA_NAME21	CountryOfBirth	persons
Burdekin	IND	56
Burdekin	IRL	25
Burdekin	IRN	3
Burdekin	ITA	253
Burdekin	JPN	11
Burdekin	KOR	12
Burdekin	LKA	12
Burdekin	MLT	3
Burdekin	MYS	13
Burdekin	NLD	22
Burdekin	NPL	3
Burdekin	NZL	150
Burdekin	PHL	96
Burdekin	PNG	31
Burdekin	THA	24
Burdekin	TWN	5
Burdekin	USA	13
Burdekin	VNM	32
Burdekin	WSM	7
Burdekin	ZAF	69
Burdekin	ZWE	7
Burke		96
Burke	AUS	303
Burke	BGD	4
Burke	FRA	4
Burke	NZL	4
Cairns		19011
Cairns	AFG	20
Cairns	AUS	115280
Cairns	BGD	32
Cairns	BIH	27
Cairns	BRA	208
Cairns	CAN	537
Cairns	CHL	130
Cairns	CHN	875
Cairns	DEU	1112
Cairns	EGY	82
Cairns	FJI	278
Cairns	FRA	374
Cairns	GBR	7478
Cairns	GRC	64
Cairns	HKG	271
Cairns	HRV	106
Cairns	IDN	429
Cairns	IND	1854
Cairns	IRL	410
Cairns	IRN	64
Cairns	IRQ	16
Cairns	ITA	703
Cairns	JPN	1634
Cairns	KHM	61
Cairns	KOR	713
Cairns	LBN	35
Cairns	LKA	283
Cairns	MKD	13
Cairns	MLT	89
Cairns	MMR	163
Cairns	MUS	78
Cairns	MYS	329
Cairns	NLD	529
Cairns	NPL	551
Cairns	NZL	4715
Cairns	PAK	75
Cairns	PHL	2132
Cairns	PNG	2361
Cairns	POL	225
Cairns	SGP	162
Cairns	THA	826
Cairns	TUR	60
Cairns	TWN	249
Cairns	USA	713
Cairns	VNM	393
Cairns	WSM	120
Cairns	ZAF	849
Cairns	ZWE	220
Carpentaria		289
Carpentaria	AUS	1694
Carpentaria	CHN	4
Carpentaria	DEU	7
Carpentaria	FJI	4
Carpentaria	GBR	27
Carpentaria	IDN	5
Carpentaria	IND	9
Carpentaria	NLD	3
Carpentaria	NZL	20
Carpentaria	PHL	8
Carpentaria	PNG	10
Carpentaria	THA	5
Cassowary Coast		3803
Cassowary Coast	AUS	21805
Cassowary Coast	BRA	9
Cassowary Coast	CAN	35
Cassowary Coast	CHL	4
Cassowary Coast	CHN	35
Cassowary Coast	DEU	107
Cassowary Coast	EGY	4
Cassowary Coast	FJI	50
Cassowary Coast	FRA	34
Cassowary Coast	GBR	751
Cassowary Coast	GRC	16
Cassowary Coast	HKG	11
Cassowary Coast	HRV	20
Cassowary Coast	IDN	35
Cassowary Coast	IND	680
Cassowary Coast	IRL	35
Cassowary Coast	ITA	222
Cassowary Coast	JPN	29
Cassowary Coast	KHM	6
Cassowary Coast	KOR	22
Cassowary Coast	LKA	3
Cassowary Coast	MKD	4
Cassowary Coast	MLT	34
Cassowary Coast	MMR	5
Cassowary Coast	MUS	3
Cassowary Coast	MYS	19
Cassowary Coast	NLD	71
Cassowary Coast	NPL	5
Cassowary Coast	NZL	506
Cassowary Coast	PAK	8
Cassowary Coast	PHL	294
Cassowary Coast	PNG	99
Cassowary Coast	POL	5
Cassowary Coast	SGP	12
Cassowary Coast	THA	119
Cassowary Coast	TWN	22
Cassowary Coast	USA	76
Cassowary Coast	VNM	24
Cassowary Coast	WSM	33
Cassowary Coast	ZAF	79
Cassowary Coast	ZWE	24
Central Highlands (Qld)		3507
Central Highlands (Qld)	AUS	21385
Central Highlands (Qld)	BGD	3
Central Highlands (Qld)	BRA	5
Central Highlands (Qld)	CAN	44
Central Highlands (Qld)	CHL	5
Central Highlands (Qld)	CHN	64
Central Highlands (Qld)	DEU	49
Central Highlands (Qld)	FJI	36
Central Highlands (Qld)	FRA	16
Central Highlands (Qld)	GBR	404
Central Highlands (Qld)	GRC	3
Central Highlands (Qld)	HKG	3
Central Highlands (Qld)	IDN	36
Central Highlands (Qld)	IND	126
Central Highlands (Qld)	IRL	33
Central Highlands (Qld)	IRN	8
Central Highlands (Qld)	ITA	7
Central Highlands (Qld)	JPN	9
Central Highlands (Qld)	KHM	4
Central Highlands (Qld)	KOR	19
Central Highlands (Qld)	LKA	28
Central Highlands (Qld)	MLT	4
Central Highlands (Qld)	MMR	11
Central Highlands (Qld)	MUS	5
Central Highlands (Qld)	MYS	50
Central Highlands (Qld)	NLD	24
Central Highlands (Qld)	NPL	18
Central Highlands (Qld)	NZL	937
Central Highlands (Qld)	PAK	3
Central Highlands (Qld)	PHL	365
Central Highlands (Qld)	PNG	53
Central Highlands (Qld)	POL	10
Central Highlands (Qld)	SGP	3
Central Highlands (Qld)	THA	68
Central Highlands (Qld)	TUR	3
Central Highlands (Qld)	TWN	27
Central Highlands (Qld)	USA	60
Central Highlands (Qld)	VNM	28
Central Highlands (Qld)	WSM	26
Central Highlands (Qld)	ZAF	270
Central Highlands (Qld)	ZWE	76
Charters Towers		1691
Charters Towers	AUS	9411
Charters Towers	CAN	14
Charters Towers	CHN	9
Charters Towers	DEU	13
Charters Towers	FJI	11
Charters Towers	FRA	9
Charters Towers	GBR	154
Charters Towers	HKG	3
Charters Towers	HRV	5
Charters Towers	IND	35
Charters Towers	IRL	10
Charters Towers	IRN	7
Charters Towers	ITA	5
Charters Towers	JPN	13
Charters Towers	KOR	5
Charters Towers	LKA	8
Charters Towers	MYS	7
Charters Towers	NLD	6
Charters Towers	NZL	180
Charters Towers	PAK	8
Charters Towers	PHL	60
Charters Towers	PNG	33
Charters Towers	POL	5
Charters Towers	SGP	6
Charters Towers	THA	12
Charters Towers	TWN	4
Charters Towers	USA	21
Charters Towers	VNM	10
Charters Towers	ZAF	31
Charters Towers	ZWE	7
Cherbourg		30
Cherbourg	AUS	1164
Cloncurry		613
Cloncurry	AUS	2742
Cloncurry	CAN	3
Cloncurry	CHN	15
Cloncurry	DEU	7
Cloncurry	FRA	3
Cloncurry	GBR	53
Cloncurry	IDN	6
Cloncurry	IND	18
Cloncurry	IRL	11
Cloncurry	ITA	5
Cloncurry	LKA	12
Cloncurry	MYS	9
Cloncurry	NLD	4
Cloncurry	NPL	5
Cloncurry	NZL	73
Cloncurry	PHL	27
Cloncurry	PNG	8
Cloncurry	THA	7
Cloncurry	USA	8
Cloncurry	VNM	3
Cloncurry	ZAF	9
Cook		923
Cook	AUS	3053
Cook	BRA	11
Cook	CAN	7
Cook	CHL	3
Cook	CHN	5
Cook	DEU	30
Cook	EGY	3
Cook	FJI	4
Cook	FRA	5
Cook	GBR	120
Cook	IDN	7
Cook	IND	8
Cook	IRL	7
Cook	ITA	8
Cook	JPN	10
Cook	KOR	5
Cook	MYS	6
Cook	NLD	12
Cook	NZL	101
Cook	PHL	24
Cook	PNG	24
Cook	SGP	6
Cook	THA	10
Cook	TUR	3
Cook	TWN	6
Cook	USA	25
Cook	VNM	12
Cook	WSM	30
Cook	ZAF	31
Cook	ZWE	9
Croydon		44
Croydon	AUS	209
Croydon	NZL	3
Croydon	PHL	4
Diamantina		65
Diamantina	AUS	173
Diamantina	GBR	13
Diamantina	IND	4
Diamantina	NZL	3
Diamantina	PAK	4
Diamantina	ZAF	3
Doomadgee		53
Doomadgee	AUS	1301
Doomadgee	CHN	3
Doomadgee	FJI	3
Doomadgee	IND	8
Doomadgee	PHL	3
Doomadgee	ZAF	4
Doomadgee	ZWE	4
Douglas		1906
Douglas	AUS	8181
Douglas	BGD	3
Douglas	BRA	13
Douglas	CAN	52
Douglas	CHL	70
Douglas	CHN	17
Douglas	DEU	118
Douglas	EGY	3
Douglas	FJI	17
Douglas	FRA	49
Douglas	GBR	735
Douglas	HKG	16
Douglas	HRV	4
Douglas	IDN	15
Douglas	IND	44
Douglas	IRL	41
Douglas	ITA	76
Douglas	JPN	34
Douglas	KOR	17
Douglas	LKA	8
Douglas	MUS	7
Douglas	MYS	24
Douglas	NLD	71
Douglas	NPL	13
Douglas	NZL	429
Douglas	PHL	71
Douglas	PNG	39
Douglas	POL	14
Douglas	SGP	15
Douglas	THA	55
Douglas	TWN	6
Douglas	USA	88
Douglas	VNM	17
Douglas	ZAF	50
Douglas	ZWE	10
Etheridge		99
Etheridge	AUS	566
Etheridge	GBR	13
Etheridge	NZL	16
Etheridge	USA	4
Flinders (Qld)		202
Flinders (Qld)	AUS	1212
Flinders (Qld)	BGD	5
Flinders (Qld)	CAN	4
Flinders (Qld)	GBR	18
Flinders (Qld)	IND	10
Flinders (Qld)	NZL	18
Flinders (Qld)	PHL	5
Flinders (Qld)	USA	3
Flinders (Qld)	ZAF	5
Fraser Coast		8875
Fraser Coast	AFG	3
Fraser Coast	AUS	86949
Fraser Coast	BGD	17
Fraser Coast	BIH	11
Fraser Coast	BRA	38
Fraser Coast	CAN	198
Fraser Coast	CHL	12
Fraser Coast	CHN	161
Fraser Coast	DEU	668
Fraser Coast	EGY	51
Fraser Coast	FJI	129
Fraser Coast	FRA	90
Fraser Coast	GBR	5929
Fraser Coast	GRC	27
Fraser Coast	HKG	42
Fraser Coast	HRV	46
Fraser Coast	IDN	90
Fraser Coast	IND	375
Fraser Coast	IRL	150
Fraser Coast	IRN	20
Fraser Coast	IRQ	6
Fraser Coast	ITA	151
Fraser Coast	JPN	50
Fraser Coast	KHM	16
Fraser Coast	KOR	43
Fraser Coast	LBN	18
Fraser Coast	LKA	125
Fraser Coast	MKD	8
Fraser Coast	MLT	106
Fraser Coast	MMR	31
Fraser Coast	MUS	24
Fraser Coast	MYS	134
Fraser Coast	NLD	471
Fraser Coast	NPL	87
Fraser Coast	NZL	3374
Fraser Coast	PAK	37
Fraser Coast	PHL	803
Fraser Coast	PNG	143
Fraser Coast	POL	90
Fraser Coast	SGP	56
Fraser Coast	THA	241
Fraser Coast	TUR	21
Fraser Coast	TWN	35
Fraser Coast	USA	296
Fraser Coast	VNM	67
Fraser Coast	WSM	16
Fraser Coast	ZAF	571
Fraser Coast	ZWE	120
Gladstone		5229
Gladstone	AUS	50544
Gladstone	BGD	45
Gladstone	BIH	9
Gladstone	BRA	16
Gladstone	CAN	91
Gladstone	CHL	13
Gladstone	CHN	98
Gladstone	DEU	174
Gladstone	EGY	46
Gladstone	FJI	94
Gladstone	FRA	46
Gladstone	GBR	1723
Gladstone	GRC	17
Gladstone	HKG	17
Gladstone	HRV	28
Gladstone	IDN	69
Gladstone	IND	401
Gladstone	IRL	85
Gladstone	IRN	23
Gladstone	IRQ	14
Gladstone	ITA	56
Gladstone	JPN	17
Gladstone	KHM	21
Gladstone	KOR	20
Gladstone	LKA	67
Gladstone	MLT	18
Gladstone	MMR	15
Gladstone	MUS	9
Gladstone	MYS	69
Gladstone	NLD	115
Gladstone	NPL	23
Gladstone	NZL	1950
Gladstone	PAK	47
Gladstone	PHL	898
Gladstone	PNG	107
Gladstone	POL	33
Gladstone	SGP	32
Gladstone	THA	132
Gladstone	TUR	5
Gladstone	TWN	8
Gladstone	USA	166
Gladstone	VNM	47
Gladstone	WSM	9
Gladstone	ZAF	766
Gladstone	ZWE	91
Gold Coast		54110
Gold Coast	AFG	144
Gold Coast	AUS	407342
Gold Coast	BGD	353
Gold Coast	BIH	931
Gold Coast	BRA	4597
Gold Coast	CAN	2254
Gold Coast	CHL	724
Gold Coast	CHN	8772
Gold Coast	DEU	3021
Gold Coast	EGY	674
Gold Coast	FJI	1126
Gold Coast	FRA	1154
Gold Coast	GBR	35400
Gold Coast	GRC	547
Gold Coast	HKG	1729
Gold Coast	HRV	905
Gold Coast	IDN	1231
Gold Coast	IND	6957
Gold Coast	IRL	1554
Gold Coast	IRN	1058
Gold Coast	IRQ	301
Gold Coast	ITA	1927
Gold Coast	JPN	4423
Gold Coast	KHM	222
Gold Coast	KOR	3463
Gold Coast	LBN	326
Gold Coast	LKA	856
Gold Coast	MKD	320
Gold Coast	MLT	533
Gold Coast	MMR	159
Gold Coast	MUS	414
Gold Coast	MYS	1868
Gold Coast	NLD	1800
Gold Coast	NPL	1039
Gold Coast	NZL	44485
Gold Coast	PAK	637
Gold Coast	PHL	5626
Gold Coast	PNG	1111
Gold Coast	POL	1175
Gold Coast	SGP	993
Gold Coast	THA	2066
Gold Coast	TUR	520
Gold Coast	TWN	1718
Gold Coast	USA	3114
Gold Coast	VNM	1397
Gold Coast	WSM	400
Gold Coast	ZAF	8563
Gold Coast	ZWE	1049
Goondiwindi		1032
Goondiwindi	AFG	3
Goondiwindi	AUS	8697
Goondiwindi	CAN	7
Goondiwindi	CHL	5
Goondiwindi	CHN	13
Goondiwindi	DEU	16
Goondiwindi	FJI	3
Goondiwindi	GBR	94
Goondiwindi	HKG	3
Goondiwindi	IDN	4
Goondiwindi	IND	43
Goondiwindi	IRL	14
Goondiwindi	ITA	5
Goondiwindi	KOR	7
Goondiwindi	LKA	3
Goondiwindi	MYS	6
Goondiwindi	NLD	12
Goondiwindi	NPL	5
Goondiwindi	NZL	102
Goondiwindi	PHL	86
Goondiwindi	PNG	4
Goondiwindi	POL	3
Goondiwindi	SGP	7
Goondiwindi	THA	3
Goondiwindi	TWN	31
Goondiwindi	USA	8
Goondiwindi	VNM	4
Goondiwindi	ZAF	63
Goondiwindi	ZWE	15
Gympie		4450
Gympie	AUS	43135
Gympie	BRA	16
Gympie	CAN	90
Gympie	CHL	8
Gympie	CHN	56
Gympie	DEU	252
Gympie	EGY	14
Gympie	FJI	38
Gympie	FRA	48
Gympie	GBR	2082
Gympie	GRC	3
Gympie	HKG	14
Gympie	HRV	23
Gympie	IDN	45
Gympie	IND	125
Gympie	IRL	55
Gympie	IRN	7
Gympie	ITA	46
Gympie	JPN	28
Gympie	KOR	15
Gympie	LKA	15
Gympie	MLT	18
Gympie	MMR	3
Gympie	MUS	7
Gympie	MYS	39
Gympie	NLD	187
Gympie	NPL	5
Gympie	NZL	1321
Gympie	PAK	11
Gympie	PHL	289
Gympie	PNG	90
Gympie	POL	29
Gympie	SGP	25
Gympie	THA	60
Gympie	TUR	4
Gympie	TWN	29
Gympie	USA	155
Gympie	VNM	54
Gympie	WSM	12
Gympie	ZAF	291
Gympie	ZWE	55
Hinchinbrook		1036
Hinchinbrook	AUS	8978
Hinchinbrook	CAN	18
Hinchinbrook	CHN	12
Hinchinbrook	DEU	37
Hinchinbrook	FJI	15
Hinchinbrook	FRA	3
Hinchinbrook	GBR	174
Hinchinbrook	GRC	3
Hinchinbrook	HKG	4
Hinchinbrook	HRV	5
Hinchinbrook	IDN	6
Hinchinbrook	IND	13
Hinchinbrook	IRL	3
Hinchinbrook	ITA	255
Hinchinbrook	KOR	4
Hinchinbrook	LKA	4
Hinchinbrook	MLT	12
Hinchinbrook	MUS	7
Hinchinbrook	MYS	3
Hinchinbrook	NLD	33
Hinchinbrook	NPL	5
Hinchinbrook	NZL	132
Hinchinbrook	PHL	77
Hinchinbrook	PNG	38
Hinchinbrook	THA	14
Hinchinbrook	USA	11
Hinchinbrook	VNM	8
Hinchinbrook	ZAF	14
Hinchinbrook	ZWE	6
Hope Vale		50
Hope Vale	AUS	912
Hope Vale	FJI	4
Hope Vale	GBR	7
Hope Vale	PHL	4
Ipswich		19038
Ipswich	AFG	141
Ipswich	AUS	167084
Ipswich	BGD	225
Ipswich	BIH	70
Ipswich	BRA	252
Ipswich	CAN	220
Ipswich	CHL	220
Ipswich	CHN	717
Ipswich	DEU	644
Ipswich	EGY	88
Ipswich	FJI	978
Ipswich	FRA	140
Ipswich	GBR	7493
Ipswich	GRC	40
Ipswich	HKG	209
Ipswich	HRV	104
Ipswich	IDN	267
Ipswich	IND	4644
Ipswich	IRL	309
Ipswich	IRN	243
Ipswich	IRQ	75
Ipswich	ITA	155
Ipswich	JPN	177
Ipswich	KHM	51
Ipswich	KOR	323
Ipswich	LBN	27
Ipswich	LKA	481
Ipswich	MKD	21
Ipswich	MLT	96
Ipswich	MMR	76
Ipswich	MUS	63
Ipswich	MYS	568
Ipswich	NLD	589
Ipswich	NPL	348
Ipswich	NZL	12260
Ipswich	PAK	261
Ipswich	PHL	2800
Ipswich	PNG	502
Ipswich	POL	203
Ipswich	SGP	211
Ipswich	THA	403
Ipswich	TUR	53
Ipswich	TWN	204
Ipswich	USA	610
Ipswich	VNM	1422
Ipswich	WSM	2267
Ipswich	ZAF	1387
Ipswich	ZWE	447
Isaac		4798
Isaac	AUS	15279
Isaac	BRA	11
Isaac	CAN	22
Isaac	CHL	14
Isaac	CHN	35
Isaac	DEU	24
Isaac	EGY	6
Isaac	FJI	32
Isaac	FRA	10
Isaac	GBR	219
Isaac	GRC	3
Isaac	HKG	3
Isaac	HRV	4
Isaac	IDN	26
Isaac	IND	78
Isaac	IRL	26
Isaac	IRN	11
Isaac	ITA	6
Isaac	JPN	10
Isaac	LKA	23
Isaac	MLT	6
Isaac	MYS	9
Isaac	NLD	22
Isaac	NZL	650
Isaac	PAK	22
Isaac	PHL	345
Isaac	PNG	58
Isaac	SGP	9
Isaac	THA	45
Isaac	TWN	4
Isaac	USA	28
Isaac	VNM	18
Isaac	WSM	10
Isaac	ZAF	157
Isaac	ZWE	41
Kowanyama		93
Kowanyama	AUS	970
Kowanyama	NZL	7
Kowanyama	ZAF	5
Livingstone		3469
Livingstone	AUS	32261
Livingstone	BIH	3
Livingstone	BRA	13
Livingstone	CAN	77
Livingstone	CHL	4
Livingstone	CHN	35
Livingstone	DEU	128
Livingstone	EGY	5
Livingstone	FJI	19
Livingstone	FRA	43
Livingstone	GBR	1245
Livingstone	HKG	12
Livingstone	HRV	13
Livingstone	IDN	12
Livingstone	IND	46
Livingstone	IRL	61
Livingstone	IRN	3
Livingstone	ITA	34
Livingstone	JPN	16
Livingstone	KOR	10
Livingstone	LBN	3
Livingstone	LKA	15
Livingstone	MKD	4
Livingstone	MLT	13
Livingstone	MMR	6
Livingstone	MYS	25
Livingstone	NLD	86
Livingstone	NPL	14
Livingstone	NZL	952
Livingstone	PAK	6
Livingstone	PHL	190
Livingstone	PNG	52
Livingstone	POL	12
Livingstone	SGP	12
Livingstone	THA	57
Livingstone	TUR	3
Livingstone	TWN	9
Livingstone	USA	108
Livingstone	VNM	31
Livingstone	ZAF	255
Livingstone	ZWE	33
Lockhart River		72
Lockhart River	AUS	550
Lockhart River	GBR	3
Lockhart River	NZL	4
Lockyer Valley		3284
Lockyer Valley	AFG	26
Lockyer Valley	AUS	32654
Lockyer Valley	BGD	55
Lockyer Valley	BIH	4
Lockyer Valley	BRA	8
Lockyer Valley	CAN	55
Lockyer Valley	CHL	9
Lockyer Valley	CHN	167
Lockyer Valley	DEU	152
Lockyer Valley	EGY	3
Lockyer Valley	FJI	35
Lockyer Valley	FRA	38
Lockyer Valley	GBR	1237
Lockyer Valley	GRC	5
Lockyer Valley	HKG	72
Lockyer Valley	HRV	11
Lockyer Valley	IDN	60
Lockyer Valley	IND	373
Lockyer Valley	IRL	64
Lockyer Valley	IRN	11
Lockyer Valley	IRQ	12
Lockyer Valley	ITA	32
Lockyer Valley	JPN	83
Lockyer Valley	KHM	9
Lockyer Valley	KOR	104
Lockyer Valley	LBN	6
Lockyer Valley	LKA	25
Lockyer Valley	MKD	3
Lockyer Valley	MLT	9
Lockyer Valley	MMR	88
Lockyer Valley	MYS	62
Lockyer Valley	NLD	136
Lockyer Valley	NPL	7
Lockyer Valley	NZL	913
Lockyer Valley	PAK	26
Lockyer Valley	PHL	203
Lockyer Valley	PNG	157
Lockyer Valley	POL	15
Lockyer Valley	SGP	45
Lockyer Valley	THA	57
Lockyer Valley	TUR	18
Lockyer Valley	TWN	329
Lockyer Valley	USA	105
Lockyer Valley	VNM	84
Lockyer Valley	WSM	9
Lockyer Valley	ZAF	153
Lockyer Valley	ZWE	78
Logan		34569
Logan	AFG	2380
Logan	AUS	226794
Logan	BGD	206
Logan	BIH	650
Logan	BRA	289
Logan	CAN	420
Logan	CHL	154
Logan	CHN	2250
Logan	DEU	1148
Logan	EGY	194
Logan	FJI	2185
Logan	FRA	196
Logan	GBR	13076
Logan	GRC	169
Logan	HKG	645
Logan	HRV	484
Logan	IDN	609
Logan	IND	5619
Logan	IRL	615
Logan	IRN	679
Logan	IRQ	876
Logan	ITA	368
Logan	JPN	343
Logan	KHM	1090
Logan	KOR	1432
Logan	LBN	283
Logan	LKA	724
Logan	MKD	102
Logan	MLT	163
Logan	MMR	2016
Logan	MUS	126
Logan	MYS	1088
Logan	NLD	897
Logan	NPL	88
Logan	NZL	24478
Logan	PAK	1486
Logan	PHL	3794
Logan	PNG	1341
Logan	POL	399
Logan	SGP	390
Logan	THA	1428
Logan	TUR	268
Logan	TWN	1078
Logan	USA	762
Logan	VNM	1323
Logan	WSM	2389
Logan	ZAF	2376
Logan	ZWE	670
Longreach		499
Longreach	AUS	2905
Longreach	BRA	5
Longreach	CAN	5
Longreach	CHN	11
Longreach	DEU	7
Longreach	FJI	3
Longreach	GBR	53
Longreach	IND	7
Longreach	LKA	4
Longreach	NLD	7
Longreach	NPL	4
Longreach	NZL	73
Longreach	PHL	19
Longreach	USA	5
Longreach	ZAF	17
Longreach	ZWE	3
Mackay		12292
Mackay	AUS	96036
Mackay	BGD	66
Mackay	BIH	5
Mackay	BRA	83
Mackay	CAN	172
Mackay	CHL	28
Mackay	CHN	290
Mackay	DEU	300
Mackay	EGY	31
Mackay	FJI	168
Mackay	FRA	62
Mackay	GBR	2538
Mackay	GRC	8
Mackay	HKG	22
Mackay	HRV	24
Mackay	IDN	88
Mackay	IND	698
Mackay	IRL	160
Mackay	IRN	34
Mackay	IRQ	4
Mackay	ITA	157
Mackay	JPN	49
Mackay	KHM	7
Mackay	KOR	65
Mackay	LKA	130
Mackay	MKD	6
Mackay	MLT	272
Mackay	MMR	37
Mackay	MUS	16
Mackay	MYS	128
Mackay	NLD	214
Mackay	NPL	99
Mackay	NZL	2847
Mackay	PAK	47
Mackay	PHL	1946
Mackay	PNG	197
Mackay	POL	52
Mackay	SGP	39
Mackay	THA	239
Mackay	TUR	3
Mackay	TWN	41
Mackay	USA	195
Mackay	VNM	91
Mackay	WSM	27
Mackay	ZAF	1275
Mackay	ZWE	395
McKinlay		154
McKinlay	AUS	642
McKinlay	GBR	18
McKinlay	NZL	6
McKinlay	WSM	5
McKinlay	ZAF	4
Mapoon		54
Mapoon	AUS	371
Mapoon	GBR	4
Maranoa		1484
Maranoa	AUS	10512
Maranoa	BIH	5
Maranoa	BRA	3
Maranoa	CAN	17
Maranoa	CHN	19
Maranoa	DEU	8
Maranoa	EGY	7
Maranoa	FJI	21
Maranoa	FRA	6
Maranoa	GBR	114
Maranoa	HKG	3
Maranoa	IDN	7
Maranoa	IND	59
Maranoa	IRL	11
Maranoa	IRN	6
Maranoa	ITA	4
Maranoa	KHM	4
Maranoa	KOR	4
Maranoa	LKA	9
Maranoa	MYS	5
Maranoa	NLD	12
Maranoa	NPL	14
Maranoa	NZL	176
Maranoa	PAK	3
Maranoa	PHL	173
Maranoa	PNG	19
Maranoa	THA	3
Maranoa	TWN	10
Maranoa	USA	14
Maranoa	VNM	6
Maranoa	ZAF	51
Maranoa	ZWE	11
Mareeba		2985
Mareeba	AUS	16494
Mareeba	BIH	6
Mareeba	BRA	4
Mareeba	CAN	37
Mareeba	CHL	8
Mareeba	CHN	48
Mareeba	DEU	199
Mareeba	FJI	41
Mareeba	FRA	52
Mareeba	GBR	707
Mareeba	GRC	17
Mareeba	HKG	14
Mareeba	HRV	42
Mareeba	IDN	76
Mareeba	IND	87
Mareeba	IRL	25
Mareeba	IRN	10
Mareeba	ITA	464
Mareeba	JPN	71
Mareeba	KOR	19
Mareeba	LKA	12
Mareeba	MLT	4
Mareeba	MMR	9
Mareeba	MUS	13
Mareeba	MYS	77
Mareeba	NLD	77
Mareeba	NPL	28
Mareeba	NZL	459
Mareeba	PHL	123
Mareeba	PNG	144
Mareeba	POL	12
Mareeba	SGP	14
Mareeba	THA	59
Mareeba	TUR	4
Mareeba	TWN	90
Mareeba	USA	83
Mareeba	VNM	19
Mareeba	WSM	10
Mareeba	ZAF	147
Mareeba	ZWE	39
Moreton Bay		28924
Moreton Bay	AFG	81
Moreton Bay	AUS	355692
Moreton Bay	BGD	129
Moreton Bay	BIH	122
Moreton Bay	BRA	438
Moreton Bay	CAN	954
Moreton Bay	CHL	184
Moreton Bay	CHN	1469
Moreton Bay	DEU	1873
Moreton Bay	EGY	201
Moreton Bay	FJI	1705
Moreton Bay	FRA	469
Moreton Bay	GBR	25767
Moreton Bay	GRC	152
Moreton Bay	HKG	426
Moreton Bay	HRV	207
Moreton Bay	IDN	512
Moreton Bay	IND	5078
Moreton Bay	IRL	1199
Moreton Bay	IRN	389
Moreton Bay	IRQ	287
Moreton Bay	ITA	842
Moreton Bay	JPN	511
Moreton Bay	KHM	104
Moreton Bay	KOR	941
Moreton Bay	LBN	86
Moreton Bay	LKA	723
Moreton Bay	MKD	65
Moreton Bay	MLT	216
Moreton Bay	MMR	257
Moreton Bay	MUS	213
Moreton Bay	MYS	866
Moreton Bay	NLD	1488
Moreton Bay	NPL	584
Moreton Bay	NZL	23135
Moreton Bay	PAK	187
Moreton Bay	PHL	5178
Moreton Bay	PNG	1626
Moreton Bay	POL	456
Moreton Bay	SGP	416
Moreton Bay	THA	1083
Moreton Bay	TUR	74
Moreton Bay	TWN	796
Moreton Bay	USA	1562
Moreton Bay	VNM	600
Moreton Bay	WSM	1249
Moreton Bay	ZAF	5784
Moreton Bay	ZWE	1057
Mornington		104
Mornington	AUS	897
Mornington	FJI	4
Mornington	GBR	4
Mornington	NZL	11
Mornington	PNG	4
Mount Isa		2125
Mount Isa	AUS	13848
Mount Isa	BRA	10
Mount Isa	CAN	33
Mount Isa	CHL	10
Mount Isa	CHN	34
Mount Isa	DEU	35
Mount Isa	EGY	11
Mount Isa	FJI	114
Mount Isa	FRA	16
Mount Isa	GBR	271
Mount Isa	HKG	8
Mount Isa	HRV	5
Mount Isa	IDN	20
Mount Isa	IND	157
Mount Isa	IRL	28
Mount Isa	IRN	3
Mount Isa	ITA	29
Mount Isa	JPN	9
Mount Isa	KOR	5
Mount Isa	LKA	49
Mount Isa	MMR	4
Mount Isa	MUS	12
Mount Isa	MYS	14
Mount Isa	NLD	22
Mount Isa	NPL	18
Mount Isa	NZL	791
Mount Isa	PAK	21
Mount Isa	PHL	497
Mount Isa	PNG	89
Mount Isa	POL	12
Mount Isa	SGP	3
Mount Isa	THA	39
Mount Isa	TUR	5
Mount Isa	TWN	16
Mount Isa	USA	31
Mount Isa	VNM	17
Mount Isa	WSM	33
Mount Isa	ZAF	190
Mount Isa	ZWE	91
Murweh		523
Murweh	AUS	3142
Murweh	FJI	5
Murweh	FRA	4
Murweh	GBR	37
Murweh	IRL	5
Murweh	KHM	5
Murweh	KOR	4
Murweh	NLD	5
Murweh	NZL	47
Murweh	PHL	27
Murweh	PNG	4
Murweh	SGP	5
Murweh	TWN	7
Murweh	USA	7
Murweh	VNM	128
Murweh	ZAF	3
Murweh	ZWE	9
Napranum		166
Napranum	AUS	704
Napranum	FJI	11
Noosa		4437
Noosa	AUS	40091
Noosa	BGD	9
Noosa	BIH	7
Noosa	BRA	262
Noosa	CAN	257
Noosa	CHL	44
Noosa	CHN	77
Noosa	DEU	521
Noosa	EGY	25
Noosa	FJI	46
Noosa	FRA	242
Noosa	GBR	4729
Noosa	GRC	36
Noosa	HKG	53
Noosa	HRV	29
Noosa	IDN	69
Noosa	IND	150
Noosa	IRL	161
Noosa	IRN	7
Noosa	IRQ	3
Noosa	ITA	192
Noosa	JPN	86
Noosa	KHM	14
Noosa	KOR	53
Noosa	LKA	37
Noosa	MKD	3
Noosa	MLT	30
Noosa	MMR	5
Noosa	MUS	10
Noosa	MYS	76
Noosa	NLD	313
Noosa	NPL	41
Noosa	NZL	2243
Noosa	PAK	3
Noosa	PHL	256
Noosa	PNG	118
Noosa	POL	66
Noosa	SGP	60
Noosa	THA	131
Noosa	TUR	6
Noosa	TWN	27
Noosa	USA	433
Noosa	VNM	56
