LGA_NAME21	Age5yr	ChildrenEverBorn	females
Berrigan	80-84	3	55
Berrigan	80-84	4	27
Berrigan	80-84	5	12
Berrigan	80-84	6	15
Berrigan	85+		38
Berrigan	85+	0	13
Berrigan	85+	1	4
Berrigan	85+	2	13
Berrigan	85+	3	35
Berrigan	85+	4	34
Berrigan	85+	5	19
Berrigan	85+	6	13
Blacktown	15-19		1103
Blacktown	15-19	0	10527
Blacktown	15-19	1	75
Blacktown	15-19	2	14
Blacktown	20-24		1140
Blacktown	20-24	0	10294
Blacktown	20-24	1	736
Blacktown	20-24	2	312
Blacktown	20-24	3	78
Blacktown	20-24	4	18
Blacktown	20-24	6	6
Blacktown	25-29		1152
Blacktown	25-29	0	8408
Blacktown	25-29	1	2234
Blacktown	25-29	2	1338
Blacktown	25-29	3	458
Blacktown	25-29	4	151
Blacktown	25-29	5	40
Blacktown	25-29	6	17
Blacktown	30-34		1054
Blacktown	30-34	0	4999
Blacktown	30-34	1	4580
Blacktown	30-34	2	4147
Blacktown	30-34	3	1299
Blacktown	30-34	4	430
Blacktown	30-34	5	121
Blacktown	30-34	6	78
Blacktown	35-39		1035
Blacktown	35-39	0	2699
Blacktown	35-39	1	4140
Blacktown	35-39	2	7273
Blacktown	35-39	3	2208
Blacktown	35-39	4	755
Blacktown	35-39	5	274
Blacktown	35-39	6	179
Blacktown	40-44		777
Blacktown	40-44	0	1682
Blacktown	40-44	1	2546
Blacktown	40-44	2	6072
Blacktown	40-44	3	2437
Blacktown	40-44	4	887
Blacktown	40-44	5	293
Blacktown	40-44	6	287
Blacktown	45-49		663
Blacktown	45-49	0	1395
Blacktown	45-49	1	1765
Blacktown	45-49	2	4776
Blacktown	45-49	3	2348
Blacktown	45-49	4	886
Blacktown	45-49	5	328
Blacktown	45-49	6	290
Blacktown	50-54		558
Blacktown	50-54	0	1174
Blacktown	50-54	1	1611
Blacktown	50-54	2	4147
Blacktown	50-54	3	2172
Blacktown	50-54	4	918
Blacktown	50-54	5	361
Blacktown	50-54	6	272
Blacktown	55-59		453
Blacktown	55-59	0	1038
Blacktown	55-59	1	1306
Blacktown	55-59	2	3810
Blacktown	55-59	3	2105
Blacktown	55-59	4	870
Blacktown	55-59	5	315
Blacktown	55-59	6	255
Blacktown	60-64		490
Blacktown	60-64	0	829
Blacktown	60-64	1	1177
Blacktown	60-64	2	3155
Blacktown	60-64	3	2028
Blacktown	60-64	4	905
Blacktown	60-64	5	319
Blacktown	60-64	6	237
Blacktown	65-69		419
Blacktown	65-69	0	581
Blacktown	65-69	1	890
Blacktown	65-69	2	2707
Blacktown	65-69	3	1836
Blacktown	65-69	4	826
Blacktown	65-69	5	315
Blacktown	65-69	6	210
Blacktown	70-74		471
Blacktown	70-74	0	417
Blacktown	70-74	1	586
Blacktown	70-74	2	2180
Blacktown	70-74	3	1572
Blacktown	70-74	4	779
Blacktown	70-74	5	271
Blacktown	70-74	6	225
Blacktown	75-79		331
Blacktown	75-79	0	230
Blacktown	75-79	1	326
Blacktown	75-79	2	1179
Blacktown	75-79	3	994
Blacktown	75-79	4	537
Blacktown	75-79	5	210
Blacktown	75-79	6	212
Blacktown	80-84		302
Blacktown	80-84	0	132
Blacktown	80-84	1	195
Blacktown	80-84	2	642
Blacktown	80-84	3	569
Blacktown	80-84	4	373
Blacktown	80-84	5	213
Blacktown	80-84	6	203
Blacktown	85+		467
Blacktown	85+	0	147
Blacktown	85+	1	256
Blacktown	85+	2	535
Blacktown	85+	3	473
Blacktown	85+	4	320
Blacktown	85+	5	226
Blacktown	85+	6	330
Bland	15-19		20
Bland	15-19	0	128
Bland	20-24		14
Bland	20-24	0	85
Bland	20-24	1	18
Bland	20-24	2	5
Bland	25-29		6
Bland	25-29	0	59
Bland	25-29	1	31
Bland	25-29	2	31
Bland	25-29	3	10
Bland	25-29	4	4
Bland	30-34		11
Bland	30-34	0	32
Bland	30-34	1	25
Bland	30-34	2	35
Bland	30-34	3	19
Bland	30-34	4	9
Bland	30-34	5	4
Bland	35-39		18
Bland	35-39	0	22
Bland	35-39	1	15
Bland	35-39	2	50
Bland	35-39	3	35
Bland	35-39	4	14
Bland	35-39	5	8
Bland	35-39	6	3
Bland	40-44		24
Bland	40-44	0	18
Bland	40-44	1	13
Bland	40-44	2	37
Bland	40-44	3	46
Bland	40-44	4	19
Bland	40-44	5	4
Bland	40-44	6	4
Bland	45-49		6
Bland	45-49	0	14
Bland	45-49	1	16
Bland	45-49	2	42
Bland	45-49	3	44
Bland	45-49	4	25
Bland	45-49	5	5
Bland	45-49	6	6
Bland	50-54		16
Bland	50-54	0	9
Bland	50-54	1	12
Bland	50-54	2	48
Bland	50-54	3	47
Bland	50-54	4	20
Bland	50-54	5	9
Bland	50-54	6	8
Bland	55-59		12
Bland	55-59	0	14
Bland	55-59	1	9
Bland	55-59	2	40
Bland	55-59	3	45
Bland	55-59	4	25
Bland	55-59	5	11
Bland	60-64		22
Bland	60-64	0	13
Bland	60-64	1	19
Bland	60-64	2	43
Bland	60-64	3	70
Bland	60-64	4	30
Bland	60-64	5	7
Bland	60-64	6	5
Bland	65-69		17
Bland	65-69	0	13
Bland	65-69	1	12
Bland	65-69	2	41
Bland	65-69	3	43
Bland	65-69	4	32
Bland	65-69	5	11
Bland	65-69	6	4
Bland	70-74		17
Bland	70-74	0	13
Bland	70-74	1	4
Bland	70-74	2	44
Bland	70-74	3	37
Bland	70-74	4	25
Bland	70-74	5	13
Bland	70-74	6	3
Bland	75-79		19
Bland	75-79	0	5
Bland	75-79	1	9
Bland	75-79	2	20
Bland	75-79	3	26
Bland	75-79	4	16
Bland	75-79	5	13
Bland	80-84		14
Bland	80-84	0	7
Bland	80-84	1	5
Bland	80-84	2	8
Bland	80-84	3	31
Bland	80-84	4	28
Bland	80-84	5	9
Bland	80-84	6	9
Bland	85+		26
Bland	85+	0	4
Bland	85+	1	10
Bland	85+	2	9
Bland	85+	3	20
Bland	85+	4	18
Bland	85+	5	13
Bland	85+	6	8
Blayney	15-19		30
Blayney	15-19	0	189
Blayney	20-24		11
Blayney	20-24	0	122
Blayney	20-24	1	11
Blayney	20-24	2	7
Blayney	25-29		7
Blayney	25-29	0	87
Blayney	25-29	1	37
Blayney	25-29	2	34
Blayney	25-29	3	19
Blayney	25-29	4	3
Blayney	30-34		13
Blayney	30-34	0	62
Blayney	30-34	1	38
Blayney	30-34	2	61
Blayney	30-34	3	30
Blayney	30-34	4	11
Blayney	30-34	5	7
Blayney	35-39		11
Blayney	35-39	0	21
Blayney	35-39	1	22
Blayney	35-39	2	84
Blayney	35-39	3	40
Blayney	35-39	4	15
Blayney	35-39	5	7
Blayney	35-39	6	4
Blayney	40-44		10
Blayney	40-44	0	15
Blayney	40-44	1	28
Blayney	40-44	2	61
Blayney	40-44	3	52
Blayney	40-44	4	30
Blayney	40-44	5	5
Blayney	40-44	6	8
Blayney	45-49		13
Blayney	45-49	0	34
Blayney	45-49	1	27
Blayney	45-49	2	75
Blayney	45-49	3	55
Blayney	45-49	4	25
Blayney	45-49	5	10
Blayney	45-49	6	5
Blayney	50-54		16
Blayney	50-54	0	39
Blayney	50-54	1	14
Blayney	50-54	2	97
Blayney	50-54	3	63
Blayney	50-54	4	28
Blayney	50-54	5	13
Blayney	50-54	6	4
Blayney	55-59		15
Blayney	55-59	0	35
Blayney	55-59	1	22
Blayney	55-59	2	75
Blayney	55-59	3	66
Blayney	55-59	4	31
Blayney	55-59	5	13
Blayney	55-59	6	5
Blayney	60-64		17
Blayney	60-64	0	42
Blayney	60-64	1	30
Blayney	60-64	2	97
Blayney	60-64	3	54
Blayney	60-64	4	30
Blayney	60-64	5	9
Blayney	60-64	6	8
Blayney	65-69		15
Blayney	65-69	0	23
Blayney	65-69	1	12
Blayney	65-69	2	64
Blayney	65-69	3	61
Blayney	65-69	4	29
Blayney	65-69	5	11
Blayney	65-69	6	5
Blayney	70-74		21
Blayney	70-74	0	20
Blayney	70-74	1	12
Blayney	70-74	2	62
Blayney	70-74	3	41
Blayney	70-74	4	26
Blayney	70-74	5	6
Blayney	70-74	6	6
Blayney	75-79		22
Blayney	75-79	0	15
Blayney	75-79	1	6
Blayney	75-79	2	36
Blayney	75-79	3	39
Blayney	75-79	4	27
Blayney	75-79	5	10
Blayney	75-79	6	4
Blayney	80-84		15
Blayney	80-84	0	5
Blayney	80-84	1	3
Blayney	80-84	2	16
Blayney	80-84	3	14
Blayney	80-84	4	17
Blayney	80-84	5	15
Blayney	80-84	6	6
Blayney	85+		9
Blayney	85+	0	14
Blayney	85+	1	8
Blayney	85+	2	15
Blayney	85+	3	13
Blayney	85+	4	21
Blayney	85+	5	16
Blayney	85+	6	6
Blue Mountains	15-19		140
Blue Mountains	15-19	0	2043
Blue Mountains	15-19	1	5
Blue Mountains	20-24		83
Blue Mountains	20-24	0	1404
Blue Mountains	20-24	1	69
Blue Mountains	20-24	2	22
Blue Mountains	20-24	3	3
Blue Mountains	25-29		96
Blue Mountains	25-29	0	1025
Blue Mountains	25-29	1	242
Blue Mountains	25-29	2	138
Blue Mountains	25-29	3	36
Blue Mountains	25-29	4	5
Blue Mountains	25-29	5	5
Blue Mountains	30-34		80
Blue Mountains	30-34	0	810
Blue Mountains	30-34	1	471
Blue Mountains	30-34	2	488
Blue Mountains	30-34	3	173
Blue Mountains	30-34	4	46
Blue Mountains	30-34	5	15
Blue Mountains	30-34	6	4
Blue Mountains	35-39		94
Blue Mountains	35-39	0	577
Blue Mountains	35-39	1	408
Blue Mountains	35-39	2	839
Blue Mountains	35-39	3	381
Blue Mountains	35-39	4	94
Blue Mountains	35-39	5	22
Blue Mountains	35-39	6	14
Blue Mountains	40-44		89
Blue Mountains	40-44	0	438
Blue Mountains	40-44	1	387
Blue Mountains	40-44	2	940
Blue Mountains	40-44	3	494
Blue Mountains	40-44	4	152
Blue Mountains	40-44	5	53
Blue Mountains	40-44	6	26
Blue Mountains	45-49		106
Blue Mountains	45-49	0	501
Blue Mountains	45-49	1	437
Blue Mountains	45-49	2	1053
Blue Mountains	45-49	3	524
Blue Mountains	45-49	4	180
Blue Mountains	45-49	5	43
Blue Mountains	45-49	6	20
Blue Mountains	50-54		97
Blue Mountains	50-54	0	522
Blue Mountains	50-54	1	432
Blue Mountains	50-54	2	1019
Blue Mountains	50-54	3	499
Blue Mountains	50-54	4	186
Blue Mountains	50-54	5	50
Blue Mountains	50-54	6	31
Blue Mountains	55-59		95
Blue Mountains	55-59	0	560
Blue Mountains	55-59	1	402
Blue Mountains	55-59	2	972
Blue Mountains	55-59	3	583
Blue Mountains	55-59	4	181
Blue Mountains	55-59	5	56
Blue Mountains	55-59	6	28
Blue Mountains	60-64		94
Blue Mountains	60-64	0	576
Blue Mountains	60-64	1	401
Blue Mountains	60-64	2	1031
Blue Mountains	60-64	3	672
Blue Mountains	60-64	4	226
Blue Mountains	60-64	5	72
Blue Mountains	60-64	6	30
Blue Mountains	65-69		85
Blue Mountains	65-69	0	522
Blue Mountains	65-69	1	342
Blue Mountains	65-69	2	947
Blue Mountains	65-69	3	638
Blue Mountains	65-69	4	254
Blue Mountains	65-69	5	71
Blue Mountains	65-69	6	40
Blue Mountains	70-74		96
Blue Mountains	70-74	0	394
Blue Mountains	70-74	1	260
Blue Mountains	70-74	2	938
Blue Mountains	70-74	3	596
Blue Mountains	70-74	4	231
Blue Mountains	70-74	5	64
Blue Mountains	70-74	6	29
Blue Mountains	75-79		116
Blue Mountains	75-79	0	233
Blue Mountains	75-79	1	182
Blue Mountains	75-79	2	622
Blue Mountains	75-79	3	416
Blue Mountains	75-79	4	169
Blue Mountains	75-79	5	55
Blue Mountains	75-79	6	34
Blue Mountains	80-84		94
Blue Mountains	80-84	0	127
Blue Mountains	80-84	1	94
Blue Mountains	80-84	2	270
Blue Mountains	80-84	3	259
Blue Mountains	80-84	4	129
Blue Mountains	80-84	5	56
Blue Mountains	80-84	6	35
Blue Mountains	85+		160
Blue Mountains	85+	0	123
Blue Mountains	85+	1	91
Blue Mountains	85+	2	256
Blue Mountains	85+	3	225
Blue Mountains	85+	4	137
Blue Mountains	85+	5	57
Blue Mountains	85+	6	54
Bogan	15-19		9
Bogan	15-19	0	64
Bogan	20-24		6
Bogan	20-24	0	39
Bogan	20-24	2	8
Bogan	25-29		4
Bogan	25-29	0	38
Bogan	25-29	1	11
Bogan	25-29	2	13
Bogan	25-29	3	4
Bogan	25-29	4	3
Bogan	30-34		4
Bogan	30-34	0	24
Bogan	30-34	1	18
Bogan	30-34	2	21
Bogan	30-34	3	15
Bogan	30-34	4	10
Bogan	35-39		4
Bogan	35-39	0	4
Bogan	35-39	1	3
Bogan	35-39	2	19
Bogan	35-39	3	11
Bogan	35-39	4	7
Bogan	40-44		4
Bogan	40-44	0	3
Bogan	40-44	1	3
Bogan	40-44	2	11
Bogan	40-44	3	17
Bogan	40-44	4	5
Bogan	45-49		4
Bogan	45-49	0	4
Bogan	45-49	1	6
Bogan	45-49	2	33
Bogan	45-49	3	20
Bogan	45-49	4	14
Bogan	45-49	5	4
Bogan	50-54		14
Bogan	50-54	0	11
Bogan	50-54	1	7
Bogan	50-54	2	21
Bogan	50-54	3	20
Bogan	50-54	4	14
Bogan	50-54	6	3
Bogan	55-59		8
Bogan	55-59	0	8
Bogan	55-59	1	10
Bogan	55-59	2	27
Bogan	55-59	3	27
Bogan	55-59	4	4
Bogan	55-59	6	5
Bogan	60-64		10
Bogan	60-64	0	7
Bogan	60-64	1	7
Bogan	60-64	2	23
Bogan	60-64	3	16
Bogan	60-64	4	6
Bogan	60-64	5	5
Bogan	60-64	6	4
Bogan	65-69		8
Bogan	65-69	0	3
Bogan	65-69	1	5
Bogan	65-69	2	15
Bogan	65-69	3	13
Bogan	65-69	4	13
Bogan	70-74		3
Bogan	70-74	1	7
Bogan	70-74	2	19
Bogan	70-74	3	9
Bogan	70-74	4	9
Bogan	70-74	5	5
Bogan	75-79		10
Bogan	75-79	0	6
Bogan	75-79	1	3
Bogan	75-79	2	15
Bogan	75-79	3	9
Bogan	75-79	4	13
Bogan	75-79	5	9
Bogan	75-79	6	4
Bogan	80-84		8
Bogan	80-84	0	6
Bogan	80-84	2	12
Bogan	80-84	3	14
Bogan	80-84	4	7
Bogan	80-84	5	5
Bogan	85+		13
Bogan	85+	1	3
Bogan	85+	2	8
Bogan	85+	3	10
Bogan	85+	4	3
Bogan	85+	6	8
Bourke	15-19		17
Bourke	15-19	0	39
Bourke	20-24		10
Bourke	20-24	0	41
Bourke	20-24	1	3
Bourke	20-24	2	5
Bourke	25-29		15
Bourke	25-29	0	35
Bourke	25-29	1	14
Bourke	25-29	2	12
Bourke	25-29	3	9
Bourke	30-34		17
Bourke	30-34	0	15
Bourke	30-34	1	21
Bourke	30-34	2	21
Bourke	30-34	3	14
Bourke	30-34	5	3
Bourke	35-39		20
Bourke	35-39	0	13
Bourke	35-39	1	8
Bourke	35-39	2	13
Bourke	35-39	3	12
Bourke	35-39	4	7
Bourke	40-44		17
Bourke	40-44	0	8
Bourke	40-44	2	12
Bourke	40-44	3	12
Bourke	40-44	4	13
Bourke	40-44	5	4
Bourke	45-49		8
Bourke	45-49	0	8
Bourke	45-49	1	8
Bourke	45-49	2	6
Bourke	45-49	3	12
Bourke	45-49	4	7
Bourke	45-49	5	7
Bourke	45-49	6	8
Bourke	50-54		16
Bourke	50-54	0	3
Bourke	50-54	1	7
Bourke	50-54	2	17
Bourke	50-54	3	16
Bourke	50-54	4	12
Bourke	50-54	5	6
Bourke	50-54	6	4
Bourke	55-59		12
Bourke	55-59	0	4
Bourke	55-59	1	3
Bourke	55-59	2	22
Bourke	55-59	3	17
Bourke	55-59	4	9
Bourke	55-59	5	3
Bourke	55-59	6	3
Bourke	60-64		15
Bourke	60-64	0	11
Bourke	60-64	1	8
Bourke	60-64	2	16
Bourke	60-64	3	14
Bourke	60-64	4	13
Bourke	65-69		7
Bourke	65-69	1	6
Bourke	65-69	2	13
Bourke	65-69	3	17
Bourke	65-69	4	9
Bourke	65-69	5	5
Bourke	70-74		10
Bourke	70-74	0	6
Bourke	70-74	1	3
Bourke	70-74	2	12
Bourke	70-74	3	14
Bourke	70-74	4	7
Bourke	70-74	6	10
Bourke	75-79		7
Bourke	75-79	0	3
Bourke	75-79	2	3
Bourke	75-79	3	7
Bourke	75-79	4	5
Bourke	75-79	6	4
Bourke	80-84		7
Bourke	80-84	2	8
Bourke	80-84	3	3
Bourke	80-84	6	6
Bourke	85+		4
Bourke	85+	2	3
Bourke	85+	3	7
Bourke	85+	4	9
Bourke	85+	6	3
Brewarrina	15-19		5
Brewarrina	15-19	0	35
Brewarrina	15-19	1	6
Brewarrina	20-24		18
Brewarrina	20-24	0	15
Brewarrina	20-24	2	3
Brewarrina	25-29		14
Brewarrina	25-29	0	23
Brewarrina	25-29	1	8
Brewarrina	25-29	2	11
Brewarrina	25-29	3	5
Brewarrina	30-34		10
Brewarrina	30-34	0	10
Brewarrina	30-34	1	10
Brewarrina	30-34	2	20
Brewarrina	30-34	3	4
Brewarrina	30-34	4	6
Brewarrina	30-34	5	3
Brewarrina	35-39		4
Brewarrina	35-39	0	8
Brewarrina	35-39	1	10
Brewarrina	35-39	2	11
Brewarrina	35-39	3	5
Brewarrina	35-39	5	3
Brewarrina	40-44		5
Brewarrina	40-44	0	6
Brewarrina	40-44	1	3
Brewarrina	40-44	3	3
Brewarrina	40-44	4	3
Brewarrina	45-49		6
Brewarrina	45-49	0	10
Brewarrina	45-49	1	3
Brewarrina	45-49	2	7
Brewarrina	45-49	3	8
Brewarrina	45-49	4	3
Brewarrina	45-49	5	7
Brewarrina	45-49	6	5
Brewarrina	50-54		14
Brewarrina	50-54	0	5
Brewarrina	50-54	1	3
Brewarrina	50-54	2	4
Brewarrina	50-54	3	6
Brewarrina	50-54	4	8
Brewarrina	50-54	6	4
Brewarrina	55-59		5
Brewarrina	55-59	0	4
Brewarrina	55-59	1	4
Brewarrina	55-59	2	3
Brewarrina	55-59	3	11
Brewarrina	55-59	4	6
Brewarrina	55-59	5	3
Brewarrina	55-59	6	4
Brewarrina	60-64		11
Brewarrina	60-64	0	7
Brewarrina	60-64	1	6
Brewarrina	60-64	2	18
Brewarrina	60-64	3	8
Brewarrina	60-64	4	8
Brewarrina	60-64	6	6
Brewarrina	65-69		8
Brewarrina	65-69	0	8
Brewarrina	65-69	2	9
Brewarrina	65-69	3	10
Brewarrina	65-69	5	7
Brewarrina	70-74		4
Brewarrina	70-74	0	7
Brewarrina	70-74	2	7
Brewarrina	70-74	3	4
Brewarrina	70-74	6	3
Brewarrina	75-79		3
Brewarrina	75-79	2	4
Brewarrina	75-79	3	6
Brewarrina	75-79	6	3
Brewarrina	80-84	3	3
Brewarrina	80-84	5	3
Brewarrina	85+		4
Brewarrina	85+	3	7
Broken Hill	15-19		49
Broken Hill	15-19	0	401
Broken Hill	15-19	1	3
Broken Hill	20-24		50
Broken Hill	20-24	0	299
Broken Hill	20-24	1	54
Broken Hill	20-24	2	19
Broken Hill	20-24	3	4
Broken Hill	25-29		50
Broken Hill	25-29	0	284
Broken Hill	25-29	1	96
Broken Hill	25-29	2	86
Broken Hill	25-29	3	32
Broken Hill	25-29	4	13
Broken Hill	30-34		54
Broken Hill	30-34	0	160
Broken Hill	30-34	1	105
Broken Hill	30-34	2	158
Broken Hill	30-34	3	58
Broken Hill	30-34	4	21
Broken Hill	30-34	6	7
Broken Hill	35-39		50
Broken Hill	35-39	0	88
Broken Hill	35-39	1	76
Broken Hill	35-39	2	136
Broken Hill	35-39	3	86
Broken Hill	35-39	4	45
Broken Hill	35-39	5	11
Broken Hill	35-39	6	10
Broken Hill	40-44		49
Broken Hill	40-44	0	61
Broken Hill	40-44	1	59
Broken Hill	40-44	2	140
Broken Hill	40-44	3	72
Broken Hill	40-44	4	47
Broken Hill	40-44	5	17
Broken Hill	40-44	6	15
Broken Hill	45-49		39
Broken Hill	45-49	0	70
Broken Hill	45-49	1	58
Broken Hill	45-49	2	154
Broken Hill	45-49	3	78
Broken Hill	45-49	4	48
Broken Hill	45-49	5	9
Broken Hill	45-49	6	14
Broken Hill	50-54		34
Broken Hill	50-54	0	66
Broken Hill	50-54	1	62
Broken Hill	50-54	2	171
Broken Hill	50-54	3	115
Broken Hill	50-54	4	37
Broken Hill	50-54	5	12
Broken Hill	50-54	6	10
Broken Hill	55-59		42
Broken Hill	55-59	0	86
Broken Hill	55-59	1	63
Broken Hill	55-59	2	220
Broken Hill	55-59	3	132
Broken Hill	55-59	4	53
Broken Hill	55-59	5	20
Broken Hill	55-59	6	12
Broken Hill	60-64		43
Broken Hill	60-64	0	72
Broken Hill	60-64	1	64
Broken Hill	60-64	2	267
Broken Hill	60-64	3	160
Broken Hill	60-64	4	70
Broken Hill	60-64	5	15
Broken Hill	60-64	6	5
Broken Hill	65-69		43
Broken Hill	65-69	0	59
Broken Hill	65-69	1	50
Broken Hill	65-69	2	217
Broken Hill	65-69	3	142
Broken Hill	65-69	4	70
Broken Hill	65-69	5	14
Broken Hill	70-74		44
Broken Hill	70-74	0	38
Broken Hill	70-74	1	36
Broken Hill	70-74	2	204
Broken Hill	70-74	3	129
Broken Hill	70-74	4	53
Broken Hill	70-74	5	18
Broken Hill	70-74	6	11
Broken Hill	75-79		54
Broken Hill	75-79	0	30
Broken Hill	75-79	1	28
Broken Hill	75-79	2	148
Broken Hill	75-79	3	102
Broken Hill	75-79	4	39
Broken Hill	75-79	5	15
Broken Hill	75-79	6	6
Broken Hill	80-84		49
Broken Hill	80-84	0	18
Broken Hill	80-84	1	9
Broken Hill	80-84	2	70
Broken Hill	80-84	3	87
Broken Hill	80-84	4	44
Broken Hill	80-84	5	27
Broken Hill	80-84	6	9
Broken Hill	85+		93
Broken Hill	85+	0	15
Broken Hill	85+	1	16
Broken Hill	85+	2	67
Broken Hill	85+	3	75
Broken Hill	85+	4	72
Broken Hill	85+	5	26
Broken Hill	85+	6	18
Burwood	15-19		66
Burwood	15-19	0	903
Burwood	20-24		234
Burwood	20-24	0	2132
Burwood	20-24	1	19
Burwood	20-24	2	4
Burwood	25-29		215
Burwood	25-29	0	1992
Burwood	25-29	1	148
Burwood	25-29	2	52
Burwood	25-29	3	3
Burwood	30-34		159
Burwood	30-34	0	1127
Burwood	30-34	1	377
Burwood	30-34	2	169
Burwood	30-34	3	40
Burwood	30-34	4	14
Burwood	30-34	5	3
Burwood	35-39		90
Burwood	35-39	0	473
Burwood	35-39	1	365
Burwood	35-39	2	342
Burwood	35-39	3	99
Burwood	35-39	4	28
Burwood	35-39	5	11
Burwood	40-44		60
Burwood	40-44	0	236
Burwood	40-44	1	232
Burwood	40-44	2	379
Burwood	40-44	3	120
Burwood	40-44	4	33
Burwood	40-44	5	3
Burwood	40-44	6	4
Burwood	45-49		56
Burwood	45-49	0	210
Burwood	45-49	1	293
Burwood	45-49	2	432
Burwood	45-49	3	150
Burwood	45-49	4	35
Burwood	45-49	5	15
Burwood	45-49	6	4
Burwood	50-54		58
Burwood	50-54	0	207
Burwood	50-54	1	286
Burwood	50-54	2	436
Burwood	50-54	3	166
Burwood	50-54	4	52
Burwood	50-54	5	8
Burwood	50-54	6	6
Burwood	55-59		43
Burwood	55-59	0	188
Burwood	55-59	1	270
Burwood	55-59	2	390
Burwood	55-59	3	167
Burwood	55-59	4	33
Burwood	55-59	5	15
Burwood	55-59	6	6
Burwood	60-64		55
Burwood	60-64	0	150
Burwood	60-64	1	254
Burwood	60-64	2	338
Burwood	60-64	3	131
Burwood	60-64	4	58
Burwood	60-64	5	20
Burwood	60-64	6	15
Burwood	65-69		45
Burwood	65-69	0	138
Burwood	65-69	1	219
Burwood	65-69	2	262
Burwood	65-69	3	135
Burwood	65-69	4	48
Burwood	65-69	5	10
Burwood	65-69	6	13
Burwood	70-74		50
Burwood	70-74	0	101
Burwood	70-74	1	97
Burwood	70-74	2	260
Burwood	70-74	3	154
Burwood	70-74	4	61
Burwood	70-74	5	17
Burwood	70-74	6	11
Burwood	75-79		62
Burwood	75-79	0	72
Burwood	75-79	1	56
Burwood	75-79	2	201
Burwood	75-79	3	99
Burwood	75-79	4	44
Burwood	75-79	5	19
Burwood	75-79	6	21
Burwood	80-84		68
Burwood	80-84	0	45
Burwood	80-84	1	42
Burwood	80-84	2	186
Burwood	80-84	3	103
Burwood	80-84	4	54
Burwood	80-84	5	16
Burwood	80-84	6	15
Burwood	85+		167
Burwood	85+	0	89
Burwood	85+	1	51
Burwood	85+	2	155
Burwood	85+	3	117
Burwood	85+	4	64
Burwood	85+	5	39
Burwood	85+	6	37
Byron	15-19		130
Byron	15-19	0	706
Byron	20-24		150
Byron	20-24	0	665
Byron	20-24	1	19
Byron	20-24	2	3
Byron	20-24	3	5
Byron	25-29		157
Byron	25-29	0	914
Byron	25-29	1	71
Byron	25-29	2	29
Byron	25-29	3	4
Byron	30-34		180
Byron	30-34	0	871
Byron	30-34	1	202
Byron	30-34	2	144
Byron	30-34	3	49
Byron	30-34	4	6
Byron	30-34	5	3
Byron	35-39		162
Byron	35-39	0	523
Byron	35-39	1	188
Byron	35-39	2	358
Byron	35-39	3	128
Byron	35-39	4	27
Byron	35-39	5	8
Byron	35-39	6	4
Byron	40-44		141
Byron	40-44	0	295
Byron	40-44	1	239
Byron	40-44	2	417
Byron	40-44	3	169
Byron	40-44	4	43
Byron	40-44	5	14
Byron	40-44	6	3
Byron	45-49		153
Byron	45-49	0	284
Byron	45-49	1	256
Byron	45-49	2	484
Byron	45-49	3	186
Byron	45-49	4	63
Byron	45-49	5	8
Byron	45-49	6	8
Byron	50-54		144
Byron	50-54	0	294
Byron	50-54	1	225
Byron	50-54	2	442
Byron	50-54	3	165
Byron	50-54	4	64
Byron	50-54	5	7
Byron	50-54	6	7
Byron	55-59		134
Byron	55-59	0	268
Byron	55-59	1	214
Byron	55-59	2	402
Byron	55-59	3	226
Byron	55-59	4	67
Byron	55-59	5	10
Byron	55-59	6	3
Byron	60-64		132
Byron	60-64	0	279
Byron	60-64	1	199
Byron	60-64	2	416
Byron	60-64	3	252
Byron	60-64	4	96
Byron	60-64	5	25
Byron	60-64	6	10
Byron	65-69		103
Byron	65-69	0	232
Byron	65-69	1	174
Byron	65-69	2	378
Byron	65-69	3	244
Byron	65-69	4	94
Byron	65-69	5	19
Byron	65-69	6	17
Byron	70-74		87
Byron	70-74	0	126
Byron	70-74	1	130
Byron	70-74	2	287
Byron	70-74	3	196
Byron	70-74	4	66
Byron	70-74	5	23
Byron	70-74	6	7
Byron	75-79		43
Byron	75-79	0	54
Byron	75-79	1	57
Byron	75-79	2	166
Byron	75-79	3	132
Byron	75-79	4	50
Byron	75-79	5	8
Byron	75-79	6	8
Byron	80-84		34
Byron	80-84	0	18
Byron	80-84	1	23
Byron	80-84	2	91
Byron	80-84	3	89
Byron	80-84	4	30
Byron	80-84	5	26
Byron	80-84	6	6
Byron	85+		51
Byron	85+	0	23
Byron	85+	1	34
Byron	85+	2	80
Byron	85+	3	91
Byron	85+	4	55
Byron	85+	5	24
Byron	85+	6	18
Cabonne	15-19		47
Cabonne	15-19	0	374
Cabonne	15-19	1	5
Cabonne	20-24		29
Cabonne	20-24	0	214
Cabonne	20-24	1	36
Cabonne	20-24	2	15
Cabonne	25-29		19
Cabonne	25-29	0	116
Cabonne	25-29	1	51
Cabonne	25-29	2	43
Cabonne	25-29	3	23
Cabonne	25-29	4	6
Cabonne	30-34		21
Cabonne	30-34	0	90
Cabonne	30-34	1	65
Cabonne	30-34	2	90
Cabonne	30-34	3	53
Cabonne	30-34	4	24
Cabonne	30-34	6	6
Cabonne	35-39		27
Cabonne	35-39	0	46
Cabonne	35-39	1	47
Cabonne	35-39	2	111
Cabonne	35-39	3	111
Cabonne	35-39	4	47
Cabonne	35-39	5	6
