LGA_NAME21	AgeChild	CoupleFamily	ParentsBornAus	children
Cowra	18-20	1	Neither	4
Cowra	21-24	1	Both	7
Cowra	21-24	1	Neither	3
Cumberland	0-4	0		67
Cumberland	0-4	0	Both	503
Cumberland	0-4	0	Father only	134
Cumberland	0-4	0	Mother only	256
Cumberland	0-4	0	Neither	614
Cumberland	0-4	1		113
Cumberland	0-4	1	Both	2480
Cumberland	0-4	1	Father only	957
Cumberland	0-4	1	Mother only	1459
Cumberland	0-4	1	Neither	8754
Cumberland	5-9	0		70
Cumberland	5-9	0	Both	541
Cumberland	5-9	0	Father only	175
Cumberland	5-9	0	Mother only	353
Cumberland	5-9	0	Neither	919
Cumberland	5-9	1		118
Cumberland	5-9	1	Both	1960
Cumberland	5-9	1	Father only	830
Cumberland	5-9	1	Mother only	1316
Cumberland	5-9	1	Neither	8505
Cumberland	10-12	0		47
Cumberland	10-12	0	Both	294
Cumberland	10-12	0	Father only	106
Cumberland	10-12	0	Mother only	198
Cumberland	10-12	0	Neither	681
Cumberland	10-12	1		51
Cumberland	10-12	1	Both	1068
Cumberland	10-12	1	Father only	511
Cumberland	10-12	1	Mother only	829
Cumberland	10-12	1	Neither	4532
Cumberland	13-14	0		31
Cumberland	13-14	0	Both	211
Cumberland	13-14	0	Father only	87
Cumberland	13-14	0	Mother only	161
Cumberland	13-14	0	Neither	473
Cumberland	13-14	1		29
Cumberland	13-14	1	Both	681
Cumberland	13-14	1	Father only	282
Cumberland	13-14	1	Mother only	500
Cumberland	13-14	1	Neither	2572
Cumberland	15-17	0		26
Cumberland	15-17	0	Both	253
Cumberland	15-17	0	Father only	112
Cumberland	15-17	0	Mother only	183
Cumberland	15-17	0	Neither	772
Cumberland	15-17	1		11
Cumberland	15-17	1	Both	783
Cumberland	15-17	1	Father only	323
Cumberland	15-17	1	Mother only	619
Cumberland	15-17	1	Neither	3301
Cumberland	18-20	0		12
Cumberland	18-20	0	Both	111
Cumberland	18-20	0	Father only	53
Cumberland	18-20	0	Mother only	80
Cumberland	18-20	0	Neither	525
Cumberland	18-20	1		9
Cumberland	18-20	1	Both	348
Cumberland	18-20	1	Father only	151
Cumberland	18-20	1	Mother only	320
Cumberland	18-20	1	Neither	2374
Cumberland	21-24	0		6
Cumberland	21-24	0	Both	45
Cumberland	21-24	0	Father only	18
Cumberland	21-24	0	Mother only	41
Cumberland	21-24	0	Neither	377
Cumberland	21-24	1		5
Cumberland	21-24	1	Both	146
Cumberland	21-24	1	Father only	66
Cumberland	21-24	1	Mother only	107
Cumberland	21-24	1	Neither	1554
Dubbo Regional	0-4	0		10
Dubbo Regional	0-4	0	Both	659
Dubbo Regional	0-4	0	Father only	14
Dubbo Regional	0-4	0	Mother only	23
Dubbo Regional	0-4	0	Neither	16
Dubbo Regional	0-4	1		9
Dubbo Regional	0-4	1	Both	2132
Dubbo Regional	0-4	1	Father only	130
Dubbo Regional	0-4	1	Mother only	82
Dubbo Regional	0-4	1	Neither	420
Dubbo Regional	5-9	0		17
Dubbo Regional	5-9	0	Both	828
Dubbo Regional	5-9	0	Father only	18
Dubbo Regional	5-9	0	Mother only	19
Dubbo Regional	5-9	0	Neither	12
Dubbo Regional	5-9	1		13
Dubbo Regional	5-9	1	Both	2066
Dubbo Regional	5-9	1	Father only	86
Dubbo Regional	5-9	1	Mother only	67
Dubbo Regional	5-9	1	Neither	280
Dubbo Regional	10-12	0		8
Dubbo Regional	10-12	0	Both	506
Dubbo Regional	10-12	0	Father only	14
Dubbo Regional	10-12	0	Mother only	24
Dubbo Regional	10-12	0	Neither	19
Dubbo Regional	10-12	1		3
Dubbo Regional	10-12	1	Both	1257
Dubbo Regional	10-12	1	Father only	37
Dubbo Regional	10-12	1	Mother only	46
Dubbo Regional	10-12	1	Neither	104
Dubbo Regional	13-14	0		14
Dubbo Regional	13-14	0	Both	339
Dubbo Regional	13-14	0	Father only	8
Dubbo Regional	13-14	0	Mother only	14
Dubbo Regional	13-14	0	Neither	10
Dubbo Regional	13-14	1	Both	825
Dubbo Regional	13-14	1	Father only	22
Dubbo Regional	13-14	1	Mother only	22
Dubbo Regional	13-14	1	Neither	63
Dubbo Regional	15-17	0		4
Dubbo Regional	15-17	0	Both	313
Dubbo Regional	15-17	0	Father only	12
Dubbo Regional	15-17	0	Mother only	18
Dubbo Regional	15-17	0	Neither	14
Dubbo Regional	15-17	1	Both	896
Dubbo Regional	15-17	1	Father only	32
Dubbo Regional	15-17	1	Mother only	29
Dubbo Regional	15-17	1	Neither	65
Dubbo Regional	18-20	0	Both	51
Dubbo Regional	18-20	0	Mother only	5
Dubbo Regional	18-20	0	Neither	8
Dubbo Regional	18-20	1	Both	188
Dubbo Regional	18-20	1	Father only	11
Dubbo Regional	18-20	1	Mother only	11
Dubbo Regional	18-20	1	Neither	20
Dubbo Regional	21-24	0		4
Dubbo Regional	21-24	0	Both	11
Dubbo Regional	21-24	0	Mother only	4
Dubbo Regional	21-24	1	Both	44
Dubbo Regional	21-24	1	Father only	4
Dubbo Regional	21-24	1	Neither	5
Dungog	0-4	0	Both	53
Dungog	0-4	1		3
Dungog	0-4	1	Both	385
Dungog	0-4	1	Father only	21
Dungog	0-4	1	Mother only	23
Dungog	5-9	0		5
Dungog	5-9	0	Both	69
Dungog	5-9	0	Father only	6
Dungog	5-9	0	Neither	3
Dungog	5-9	1	Both	452
Dungog	5-9	1	Father only	20
Dungog	5-9	1	Mother only	19
Dungog	5-9	1	Neither	3
Dungog	10-12	0	Both	52
Dungog	10-12	0	Father only	3
Dungog	10-12	1		6
Dungog	10-12	1	Both	272
Dungog	10-12	1	Father only	3
Dungog	10-12	1	Mother only	12
Dungog	13-14	0		6
Dungog	13-14	0	Both	47
Dungog	13-14	0	Father only	3
Dungog	13-14	0	Mother only	4
Dungog	13-14	1		3
Dungog	13-14	1	Both	178
Dungog	13-14	1	Father only	5
Dungog	13-14	1	Mother only	7
Dungog	13-14	1	Neither	8
Dungog	15-17	0	Both	41
Dungog	15-17	0	Father only	5
Dungog	15-17	1	Both	150
Dungog	15-17	1	Father only	5
Dungog	15-17	1	Mother only	6
Dungog	15-17	1	Neither	4
Dungog	18-20	0	Both	6
Dungog	18-20	1	Both	45
Dungog	18-20	1	Mother only	3
Dungog	21-24	0	Both	4
Dungog	21-24	1	Both	22
Edward River	0-4	0	Both	46
Edward River	0-4	1		3
Edward River	0-4	1	Both	307
Edward River	0-4	1	Father only	10
Edward River	0-4	1	Mother only	15
Edward River	0-4	1	Neither	16
Edward River	5-9	0		4
Edward River	5-9	0	Both	82
Edward River	5-9	0	Mother only	7
Edward River	5-9	1	Both	288
Edward River	5-9	1	Father only	18
Edward River	5-9	1	Mother only	10
Edward River	5-9	1	Neither	15
Edward River	10-12	0	Both	55
Edward River	10-12	0	Father only	6
Edward River	10-12	1	Both	201
Edward River	10-12	1	Father only	4
Edward River	10-12	1	Mother only	7
Edward River	10-12	1	Neither	6
Edward River	13-14	0	Both	36
Edward River	13-14	0	Mother only	5
Edward River	13-14	0	Neither	3
Edward River	13-14	1	Both	135
Edward River	13-14	1	Father only	6
Edward River	13-14	1	Mother only	6
Edward River	13-14	1	Neither	12
Edward River	15-17	0		5
Edward River	15-17	0	Both	38
Edward River	15-17	1	Both	146
Edward River	15-17	1	Father only	8
Edward River	15-17	1	Mother only	8
Edward River	15-17	1	Neither	7
Edward River	18-20	0	Both	10
Edward River	18-20	1	Both	30
Edward River	18-20	1	Neither	3
Edward River	21-24	0	Both	3
Edward River	21-24	1	Both	8
Eurobodalla	0-4	0		14
Eurobodalla	0-4	0	Both	285
Eurobodalla	0-4	0	Father only	14
Eurobodalla	0-4	0	Mother only	23
Eurobodalla	0-4	0	Neither	3
Eurobodalla	0-4	1		3
Eurobodalla	0-4	1	Both	959
Eurobodalla	0-4	1	Father only	61
Eurobodalla	0-4	1	Mother only	58
Eurobodalla	0-4	1	Neither	66
Eurobodalla	5-9	0		12
Eurobodalla	5-9	0	Both	375
Eurobodalla	5-9	0	Father only	22
Eurobodalla	5-9	0	Mother only	15
Eurobodalla	5-9	0	Neither	6
Eurobodalla	5-9	1		9
Eurobodalla	5-9	1	Both	995
Eurobodalla	5-9	1	Father only	64
Eurobodalla	5-9	1	Mother only	75
Eurobodalla	5-9	1	Neither	53
Eurobodalla	10-12	0		16
Eurobodalla	10-12	0	Both	299
Eurobodalla	10-12	0	Father only	16
Eurobodalla	10-12	0	Mother only	28
Eurobodalla	10-12	0	Neither	7
Eurobodalla	10-12	1		9
Eurobodalla	10-12	1	Both	669
Eurobodalla	10-12	1	Father only	49
Eurobodalla	10-12	1	Mother only	44
Eurobodalla	10-12	1	Neither	30
Eurobodalla	13-14	0		6
Eurobodalla	13-14	0	Both	215
Eurobodalla	13-14	0	Father only	24
Eurobodalla	13-14	0	Mother only	19
Eurobodalla	13-14	0	Neither	10
Eurobodalla	13-14	1		4
Eurobodalla	13-14	1	Both	430
Eurobodalla	13-14	1	Father only	38
Eurobodalla	13-14	1	Mother only	38
Eurobodalla	13-14	1	Neither	15
Eurobodalla	15-17	0		8
Eurobodalla	15-17	0	Both	216
Eurobodalla	15-17	0	Father only	12
Eurobodalla	15-17	0	Mother only	25
Eurobodalla	15-17	0	Neither	10
Eurobodalla	15-17	1		5
Eurobodalla	15-17	1	Both	488
Eurobodalla	15-17	1	Father only	33
Eurobodalla	15-17	1	Mother only	40
Eurobodalla	15-17	1	Neither	32
Eurobodalla	18-20	0	Both	29
Eurobodalla	18-20	0	Father only	3
Eurobodalla	18-20	0	Mother only	9
Eurobodalla	18-20	0	Neither	4
Eurobodalla	18-20	1	Both	101
Eurobodalla	18-20	1	Father only	10
Eurobodalla	18-20	1	Mother only	3
Eurobodalla	18-20	1	Neither	5
Eurobodalla	21-24	0	Both	10
Eurobodalla	21-24	1	Both	18
Eurobodalla	21-24	1	Father only	5
Eurobodalla	21-24	1	Neither	3
Fairfield	0-4	0		118
Fairfield	0-4	0	Both	459
Fairfield	0-4	0	Father only	138
Fairfield	0-4	0	Mother only	191
Fairfield	0-4	0	Neither	847
Fairfield	0-4	1		55
Fairfield	0-4	1	Both	1409
Fairfield	0-4	1	Father only	817
Fairfield	0-4	1	Mother only	730
Fairfield	0-4	1	Neither	5378
Fairfield	5-9	0		120
Fairfield	5-9	0	Both	479
Fairfield	5-9	0	Father only	182
Fairfield	5-9	0	Mother only	288
Fairfield	5-9	0	Neither	1497
Fairfield	5-9	1		73
Fairfield	5-9	1	Both	1210
Fairfield	5-9	1	Father only	708
Fairfield	5-9	1	Mother only	694
Fairfield	5-9	1	Neither	6570
Fairfield	10-12	0		59
Fairfield	10-12	0	Both	289
Fairfield	10-12	0	Father only	113
Fairfield	10-12	0	Mother only	167
Fairfield	10-12	0	Neither	1147
Fairfield	10-12	1		43
Fairfield	10-12	1	Both	655
Fairfield	10-12	1	Father only	339
Fairfield	10-12	1	Mother only	383
Fairfield	10-12	1	Neither	4271
Fairfield	13-14	0		44
Fairfield	13-14	0	Both	173
Fairfield	13-14	0	Father only	69
Fairfield	13-14	0	Mother only	130
Fairfield	13-14	0	Neither	958
Fairfield	13-14	1		17
Fairfield	13-14	1	Both	457
Fairfield	13-14	1	Father only	188
Fairfield	13-14	1	Mother only	240
Fairfield	13-14	1	Neither	3087
Fairfield	15-17	0		65
Fairfield	15-17	0	Both	223
Fairfield	15-17	0	Father only	94
Fairfield	15-17	0	Mother only	152
Fairfield	15-17	0	Neither	1391
Fairfield	15-17	1		4
Fairfield	15-17	1	Both	544
Fairfield	15-17	1	Father only	224
Fairfield	15-17	1	Mother only	331
Fairfield	15-17	1	Neither	4188
Fairfield	18-20	0		31
Fairfield	18-20	0	Both	78
Fairfield	18-20	0	Father only	47
Fairfield	18-20	0	Mother only	42
Fairfield	18-20	0	Neither	956
Fairfield	18-20	1		3
Fairfield	18-20	1	Both	274
Fairfield	18-20	1	Father only	125
Fairfield	18-20	1	Mother only	167
Fairfield	18-20	1	Neither	2936
Fairfield	21-24	0		8
Fairfield	21-24	0	Both	31
Fairfield	21-24	0	Father only	16
Fairfield	21-24	0	Mother only	29
Fairfield	21-24	0	Neither	566
Fairfield	21-24	1		3
Fairfield	21-24	1	Both	139
Fairfield	21-24	1	Father only	63
Fairfield	21-24	1	Mother only	83
Fairfield	21-24	1	Neither	1792
Federation	0-4	0	Both	84
Federation	0-4	0	Mother only	13
Federation	0-4	1		6
Federation	0-4	1	Both	404
Federation	0-4	1	Father only	6
Federation	0-4	1	Mother only	21
Federation	0-4	1	Neither	18
Federation	5-9	0		5
Federation	5-9	0	Both	113
Federation	5-9	0	Father only	3
Federation	5-9	0	Mother only	3
Federation	5-9	1	Both	440
Federation	5-9	1	Father only	20
Federation	5-9	1	Mother only	20
Federation	5-9	1	Neither	16
Federation	10-12	0	Both	79
Federation	10-12	0	Father only	4
Federation	10-12	0	Mother only	3
Federation	10-12	1	Both	298
Federation	10-12	1	Father only	13
Federation	10-12	1	Mother only	8
Federation	10-12	1	Neither	8
Federation	13-14	0	Both	56
Federation	13-14	0	Mother only	5
Federation	13-14	1	Both	188
Federation	13-14	1	Father only	6
Federation	13-14	1	Mother only	5
Federation	13-14	1	Neither	4
Federation	15-17	0	Both	66
Federation	15-17	1	Both	199
Federation	15-17	1	Father only	5
Federation	15-17	1	Mother only	7
Federation	15-17	1	Neither	4
Federation	18-20	0	Both	17
Federation	18-20	0	Mother only	5
Federation	18-20	0	Neither	6
Federation	18-20	1	Both	47
Federation	18-20	1	Father only	4
Federation	21-24	0	Both	3
Federation	21-24	1	Both	8
Federation	21-24	1	Mother only	4
Forbes	0-4	0		4
Forbes	0-4	0	Both	101
Forbes	0-4	0	Mother only	9
Forbes	0-4	1	Both	366
Forbes	0-4	1	Father only	11
Forbes	0-4	1	Mother only	5
Forbes	0-4	1	Neither	6
Forbes	5-9	0		6
Forbes	5-9	0	Both	147
Forbes	5-9	0	Mother only	5
Forbes	5-9	1	Both	386
Forbes	5-9	1	Father only	13
Forbes	5-9	1	Mother only	5
Forbes	5-9	1	Neither	17
Forbes	10-12	0		3
Forbes	10-12	0	Both	63
Forbes	10-12	1		5
Forbes	10-12	1	Both	255
Forbes	10-12	1	Father only	13
Forbes	10-12	1	Mother only	5
Forbes	10-12	1	Neither	4
Forbes	13-14	0		4
Forbes	13-14	0	Both	56
Forbes	13-14	0	Father only	3
Forbes	13-14	0	Mother only	3
Forbes	13-14	1	Both	165
Forbes	13-14	1	Father only	4
Forbes	13-14	1	Mother only	4
Forbes	13-14	1	Neither	7
Forbes	15-17	0		3
Forbes	15-17	0	Both	66
Forbes	15-17	1	Both	151
Forbes	15-17	1	Father only	8
Forbes	15-17	1	Mother only	9
Forbes	15-17	1	Neither	6
Forbes	18-20	0	Both	9
Forbes	18-20	1	Both	37
Forbes	21-24	1	Both	11
Georges River	0-4	0		25
Georges River	0-4	0	Both	202
Georges River	0-4	0	Father only	77
Georges River	0-4	0	Mother only	89
Georges River	0-4	0	Neither	227
Georges River	0-4	1		29
Georges River	0-4	1	Both	2191
Georges River	0-4	1	Father only	734
Georges River	0-4	1	Mother only	594
Georges River	0-4	1	Neither	3133
Georges River	5-9	0		14
Georges River	5-9	0	Both	337
Georges River	5-9	0	Father only	108
Georges River	5-9	0	Mother only	142
Georges River	5-9	0	Neither	419
Georges River	5-9	1		30
Georges River	5-9	1	Both	2193
Georges River	5-9	1	Father only	716
Georges River	5-9	1	Mother only	607
Georges River	5-9	1	Neither	3465
Georges River	10-12	0		14
Georges River	10-12	0	Both	221
Georges River	10-12	0	Father only	79
Georges River	10-12	0	Mother only	112
Georges River	10-12	0	Neither	299
Georges River	10-12	1		10
Georges River	10-12	1	Both	1441
Georges River	10-12	1	Father only	400
Georges River	10-12	1	Mother only	408
Georges River	10-12	1	Neither	1728
Georges River	13-14	0		6
Georges River	13-14	0	Both	178
Georges River	13-14	0	Father only	74
Georges River	13-14	0	Mother only	76
Georges River	13-14	0	Neither	231
Georges River	13-14	1		7
Georges River	13-14	1	Both	999
Georges River	13-14	1	Father only	249
Georges River	13-14	1	Mother only	273
Georges River	13-14	1	Neither	1049
Georges River	15-17	0	Both	258
Georges River	15-17	0	Father only	89
Georges River	15-17	0	Mother only	105
Georges River	15-17	0	Neither	366
Georges River	15-17	1		7
Georges River	15-17	1	Both	1327
Georges River	15-17	1	Father only	305
Georges River	15-17	1	Mother only	358
Georges River	15-17	1	Neither	1433
Georges River	18-20	0		6
Georges River	18-20	0	Both	143
Georges River	18-20	0	Father only	33
Georges River	18-20	0	Mother only	54
Georges River	18-20	0	Neither	337
Georges River	18-20	1		3
Georges River	18-20	1	Both	816
Georges River	18-20	1	Father only	186
Georges River	18-20	1	Mother only	245
Georges River	18-20	1	Neither	1142
Georges River	21-24	0	Both	71
Georges River	21-24	0	Father only	25
Georges River	21-24	0	Mother only	39
Georges River	21-24	0	Neither	240
Georges River	21-24	1	Both	394
Georges River	21-24	1	Father only	86
Georges River	21-24	1	Mother only	123
Georges River	21-24	1	Neither	754
Gilgandra	0-4	0	Both	60
Gilgandra	0-4	1	Both	150
Gilgandra	0-4	1	Father only	9
Gilgandra	0-4	1	Neither	4
Gilgandra	5-9	0	Both	66
Gilgandra	5-9	0	Mother only	4
Gilgandra	5-9	1		4
Gilgandra	5-9	1	Both	147
Gilgandra	5-9	1	Mother only	6
Gilgandra	5-9	1	Neither	9
Gilgandra	10-12	0	Both	49
Gilgandra	10-12	0	Mother only	4
Gilgandra	10-12	1	Both	100
Gilgandra	10-12	1	Mother only	5
Gilgandra	13-14	0	Both	24
Gilgandra	13-14	0	Father only	3
Gilgandra	13-14	1	Both	59
Gilgandra	15-17	0	Both	27
Gilgandra	15-17	1	Both	70
Gilgandra	18-20	0	Both	5
Gilgandra	18-20	1	Both	12
Glen Innes Severn	0-4	0		3
Glen Innes Severn	0-4	0	Both	95
Glen Innes Severn	0-4	0	Mother only	3
Glen Innes Severn	0-4	1	Both	215
Glen Innes Severn	0-4	1	Father only	12
Glen Innes Severn	0-4	1	Mother only	5
Glen Innes Severn	0-4	1	Neither	14
Glen Innes Severn	5-9	0		4
Glen Innes Severn	5-9	0	Both	113
Glen Innes Severn	5-9	0	Father only	3
Glen Innes Severn	5-9	0	Mother only	12
Glen Innes Severn	5-9	1		3
Glen Innes Severn	5-9	1	Both	258
Glen Innes Severn	5-9	1	Father only	9
Glen Innes Severn	5-9	1	Mother only	7
Glen Innes Severn	5-9	1	Neither	9
Glen Innes Severn	10-12	0		4
Glen Innes Severn	10-12	0	Both	64
Glen Innes Severn	10-12	0	Mother only	6
Glen Innes Severn	10-12	1		5
Glen Innes Severn	10-12	1	Both	182
Glen Innes Severn	10-12	1	Father only	5
Glen Innes Severn	10-12	1	Mother only	7
Glen Innes Severn	10-12	1	Neither	6
Glen Innes Severn	13-14	0	Both	43
Glen Innes Severn	13-14	0	Mother only	4
Glen Innes Severn	13-14	1	Both	109
Glen Innes Severn	13-14	1	Mother only	6
Glen Innes Severn	13-14	1	Neither	5
Glen Innes Severn	15-17	0		4
Glen Innes Severn	15-17	0	Both	48
Glen Innes Severn	15-17	0	Neither	3
Glen Innes Severn	15-17	1	Both	143
Glen Innes Severn	15-17	1	Father only	3
Glen Innes Severn	15-17	1	Neither	4
Glen Innes Severn	18-20	0	Both	4
Glen Innes Severn	18-20	1	Both	30
Glen Innes Severn	21-24	1	Both	3
Goulburn Mulwaree	0-4	0	Both	282
Goulburn Mulwaree	0-4	0	Mother only	18
Goulburn Mulwaree	0-4	0	Neither	4
Goulburn Mulwaree	0-4	1		5
Goulburn Mulwaree	0-4	1	Both	1089
Goulburn Mulwaree	0-4	1	Father only	64
Goulburn Mulwaree	0-4	1	Mother only	50
Goulburn Mulwaree	0-4	1	Neither	155
Goulburn Mulwaree	5-9	0		4
Goulburn Mulwaree	5-9	0	Both	386
Goulburn Mulwaree	5-9	0	Father only	15
Goulburn Mulwaree	5-9	0	Mother only	29
Goulburn Mulwaree	5-9	0	Neither	15
Goulburn Mulwaree	5-9	1		6
Goulburn Mulwaree	5-9	1	Both	1082
Goulburn Mulwaree	5-9	1	Father only	74
Goulburn Mulwaree	5-9	1	Mother only	53
Goulburn Mulwaree	5-9	1	Neither	114
Goulburn Mulwaree	10-12	0		9
Goulburn Mulwaree	10-12	0	Both	247
Goulburn Mulwaree	10-12	0	Father only	18
Goulburn Mulwaree	10-12	0	Mother only	18
Goulburn Mulwaree	10-12	0	Neither	19
Goulburn Mulwaree	10-12	1		6
Goulburn Mulwaree	10-12	1	Both	654
Goulburn Mulwaree	10-12	1	Father only	51
Goulburn Mulwaree	10-12	1	Mother only	43
Goulburn Mulwaree	10-12	1	Neither	48
Goulburn Mulwaree	13-14	0		3
Goulburn Mulwaree	13-14	0	Both	157
Goulburn Mulwaree	13-14	0	Father only	15
Goulburn Mulwaree	13-14	0	Mother only	8
Goulburn Mulwaree	13-14	0	Neither	11
Goulburn Mulwaree	13-14	1	Both	472
Goulburn Mulwaree	13-14	1	Father only	30
Goulburn Mulwaree	13-14	1	Mother only	21
Goulburn Mulwaree	13-14	1	Neither	30
Goulburn Mulwaree	15-17	0		3
Goulburn Mulwaree	15-17	0	Both	158
Goulburn Mulwaree	15-17	0	Father only	14
Goulburn Mulwaree	15-17	0	Mother only	8
Goulburn Mulwaree	15-17	0	Neither	16
Goulburn Mulwaree	15-17	1	Both	485
Goulburn Mulwaree	15-17	1	Father only	33
Goulburn Mulwaree	15-17	1	Mother only	38
Goulburn Mulwaree	15-17	1	Neither	41
Goulburn Mulwaree	18-20	0	Both	25
Goulburn Mulwaree	18-20	0	Father only	4
Goulburn Mulwaree	18-20	0	Mother only	3
Goulburn Mulwaree	18-20	1	Both	90
Goulburn Mulwaree	18-20	1	Father only	10
Goulburn Mulwaree	18-20	1	Mother only	10
Goulburn Mulwaree	18-20	1	Neither	17
Goulburn Mulwaree	21-24	0	Both	8
Goulburn Mulwaree	21-24	1	Both	22
Goulburn Mulwaree	21-24	1	Neither	5
Greater Hume Shire	0-4	0	Both	72
Greater Hume Shire	0-4	0	Father only	3
Greater Hume Shire	0-4	0	Neither	4
Greater Hume Shire	0-4	1		3
Greater Hume Shire	0-4	1	Both	464
Greater Hume Shire	0-4	1	Father only	23
Greater Hume Shire	0-4	1	Mother only	20
Greater Hume Shire	0-4	1	Neither	16
Greater Hume Shire	5-9	0		4
Greater Hume Shire	5-9	0	Both	92
Greater Hume Shire	5-9	0	Father only	5
Greater Hume Shire	5-9	0	Mother only	8
Greater Hume Shire	5-9	1		6
Greater Hume Shire	5-9	1	Both	492
Greater Hume Shire	5-9	1	Father only	23
Greater Hume Shire	5-9	1	Mother only	26
Greater Hume Shire	5-9	1	Neither	16
Greater Hume Shire	10-12	0		5
Greater Hume Shire	10-12	0	Both	77
Greater Hume Shire	10-12	0	Father only	3
Greater Hume Shire	10-12	1	Both	333
Greater Hume Shire	10-12	1	Father only	28
Greater Hume Shire	10-12	1	Mother only	14
Greater Hume Shire	10-12	1	Neither	10
Greater Hume Shire	13-14	0		5
Greater Hume Shire	13-14	0	Both	48
Greater Hume Shire	13-14	0	Father only	3
Greater Hume Shire	13-14	0	Mother only	4
Greater Hume Shire	13-14	1	Both	210
Greater Hume Shire	13-14	1	Father only	12
Greater Hume Shire	13-14	1	Mother only	11
Greater Hume Shire	13-14	1	Neither	9
Greater Hume Shire	15-17	0	Both	67
Greater Hume Shire	15-17	0	Father only	9
Greater Hume Shire	15-17	0	Mother only	3
Greater Hume Shire	15-17	1		3
Greater Hume Shire	15-17	1	Both	265
Greater Hume Shire	15-17	1	Father only	4
Greater Hume Shire	15-17	1	Mother only	20
Greater Hume Shire	15-17	1	Neither	3
Greater Hume Shire	18-20	0	Both	8
Greater Hume Shire	18-20	0	Mother only	3
Greater Hume Shire	18-20	1	Both	57
Greater Hume Shire	18-20	1	Father only	8
Greater Hume Shire	18-20	1	Mother only	3
Greater Hume Shire	18-20	1	Neither	3
Greater Hume Shire	21-24	1	Both	10
Griffith	0-4	0		10
Griffith	0-4	0	Both	170
Griffith	0-4	0	Father only	7
Griffith	0-4	0	Mother only	33
Griffith	0-4	0	Neither	30
Griffith	0-4	1		12
Griffith	0-4	1	Both	808
Griffith	0-4	1	Father only	79
Griffith	0-4	1	Mother only	91
Griffith	0-4	1	Neither	370
Griffith	5-9	0		19
Griffith	5-9	0	Both	224
Griffith	5-9	0	Father only	9
Griffith	5-9	0	Mother only	40
Griffith	5-9	0	Neither	43
Griffith	5-9	1		6
Griffith	5-9	1	Both	824
Griffith	5-9	1	Father only	71
Griffith	5-9	1	Mother only	73
Griffith	5-9	1	Neither	332
Griffith	10-12	0		9
Griffith	10-12	0	Both	135
Griffith	10-12	0	Father only	11
Griffith	10-12	0	Mother only	19
Griffith	10-12	0	Neither	35
Griffith	10-12	1		3
Griffith	10-12	1	Both	524
Griffith	10-12	1	Father only	26
Griffith	10-12	1	Mother only	33
Griffith	10-12	1	Neither	162
Griffith	13-14	0		7
Griffith	13-14	0	Both	92
Griffith	13-14	0	Father only	3
Griffith	13-14	0	Mother only	10
Griffith	13-14	0	Neither	19
Griffith	13-14	1		5
Griffith	13-14	1	Both	352
Griffith	13-14	1	Father only	16
Griffith	13-14	1	Mother only	22
Griffith	13-14	1	Neither	97
Griffith	15-17	0		9
Griffith	15-17	0	Both	107
Griffith	15-17	0	Father only	5
Griffith	15-17	0	Mother only	15
Griffith	15-17	0	Neither	27
Griffith	15-17	1		9
Griffith	15-17	1	Both	440
Griffith	15-17	1	Father only	25
Griffith	15-17	1	Mother only	33
Griffith	15-17	1	Neither	153
Griffith	18-20	0	Both	19
Griffith	18-20	0	Neither	12
Griffith	18-20	1	Both	76
Griffith	18-20	1	Mother only	6
Griffith	18-20	1	Neither	46
Griffith	21-24	0	Both	4
Griffith	21-24	0	Neither	6
Griffith	21-24	1	Both	28
Griffith	21-24	1	Neither	14
Gunnedah	0-4	0		6
Gunnedah	0-4	0	Both	134
Gunnedah	0-4	0	Father only	4
Gunnedah	0-4	0	Mother only	11
Gunnedah	0-4	1	Both	606
Gunnedah	0-4	1	Father only	43
Gunnedah	0-4	1	Mother only	14
Gunnedah	0-4	1	Neither	22
Gunnedah	5-9	0		3
Gunnedah	5-9	0	Both	200
Gunnedah	5-9	0	Father only	4
Gunnedah	5-9	0	Mother only	8
Gunnedah	5-9	0	Neither	3
Gunnedah	5-9	1		4
Gunnedah	5-9	1	Both	619
Gunnedah	5-9	1	Father only	38
Gunnedah	5-9	1	Mother only	18
Gunnedah	5-9	1	Neither	27
Gunnedah	10-12	0		5
Gunnedah	10-12	0	Both	132
Gunnedah	10-12	0	Father only	4
Gunnedah	10-12	0	Mother only	3
Gunnedah	10-12	1		4
Gunnedah	10-12	1	Both	332
Gunnedah	10-12	1	Father only	15
Gunnedah	10-12	1	Mother only	5
Gunnedah	10-12	1	Neither	9
Gunnedah	13-14	0		4
Gunnedah	13-14	0	Both	78
Gunnedah	13-14	0	Father only	4
Gunnedah	13-14	1	Both	212
Gunnedah	13-14	1	Father only	5
Gunnedah	13-14	1	Mother only	7
Gunnedah	13-14	1	Neither	12
Gunnedah	15-17	0	Both	56
Gunnedah	15-17	0	Mother only	3
Gunnedah	15-17	1	Both	206
Gunnedah	15-17	1	Father only	4
Gunnedah	15-17	1	Mother only	5
Gunnedah	15-17	1	Neither	15
Gunnedah	18-20	0	Both	5
Gunnedah	18-20	1	Both	39
Gunnedah	21-24	1	Both	11
Gwydir	0-4	0		3
Gwydir	0-4	0	Both	34
Gwydir	0-4	1	Both	152
Gwydir	0-4	1	Father only	4
Gwydir	5-9	0		3
Gwydir	5-9	0	Both	55
Gwydir	5-9	1	Both	227
Gwydir	5-9	1	Father only	5
Gwydir	5-9	1	Mother only	4
