LGA_NAME16	CoupleFamily	HasChild	IncomeFamily.max	families
Northern Beaches	1	1	21000	23
Northern Beaches	1	1	26250	55
Northern Beaches	1	1	34125	81
Northern Beaches	1	1	42000	166
Oberon			52500	4
Oberon			78750	4
Oberon	0			19
Oberon	0		0	4
Oberon	0		15750	3
Oberon	0		21000	7
Oberon	0		26250	18
Oberon	0		34125	20
Oberon	0		42000	16
Oberon	0		52500	24
Oberon	0		65625	27
Oberon	0		78750	15
Oberon	0		91875	15
Oberon	0		105000	15
Oberon	0		131250	22
Oberon	0		157500	5
Oberon	0		183750	3
Oberon	0		Inf	6
Oberon	1	0		114
Oberon	1	0	0	9
Oberon	1	0	7875	14
Oberon	1	0	15750	5
Oberon	1	0	21000	3
Oberon	1	0	26250	28
Oberon	1	0	34125	9
Oberon	1	0	42000	82
Oberon	1	0	52500	65
Oberon	1	0	65625	56
Oberon	1	0	78750	94
Oberon	1	0	91875	67
Oberon	1	0	105000	80
Oberon	1	0	131250	169
Oberon	1	0	157500	123
Oberon	1	0	183750	94
Oberon	1	0	210000	65
Oberon	1	0	Inf	124
Oberon	1	1	15750	4
Oberon	1	1	26250	3
Oberon	1	1	34125	5
Oberon	1	1	42000	3
Orange				10
Orange			15750	5
Orange			26250	6
Orange			34125	9
Orange			42000	8
Orange			52500	24
Orange			65625	18
Orange			78750	26
Orange			91875	11
Orange			105000	14
Orange			131250	18
Orange			157500	10
Orange			183750	3
Orange			210000	8
Orange			Inf	6
Orange	0			158
Orange	0		0	24
Orange	0		7875	16
Orange	0		15750	26
Orange	0		21000	51
Orange	0		26250	71
Orange	0		34125	167
Orange	0		42000	195
Orange	0		52500	218
Orange	0		65625	234
Orange	0		78750	200
Orange	0		91875	152
Orange	0		105000	117
Orange	0		131250	204
Orange	0		157500	72
Orange	0		183750	58
Orange	0		210000	16
Orange	0		Inf	43
Orange	1	0		654
Orange	1	0	0	62
Orange	1	0	7875	26
Orange	1	0	15750	12
Orange	1	0	21000	20
Orange	1	0	26250	95
Orange	1	0	34125	62
Orange	1	0	42000	410
Orange	1	0	52500	363
Orange	1	0	65625	458
Orange	1	0	78750	573
Orange	1	0	91875	495
Orange	1	0	105000	538
Orange	1	0	131250	1251
Orange	1	0	157500	1086
Orange	1	0	183750	850
Orange	1	0	210000	589
Orange	1	0	Inf	1364
Orange	1	1	21000	11
Orange	1	1	26250	8
Orange	1	1	34125	21
Orange	1	1	42000	53
Parkes				3
Parkes			26250	3
Parkes			34125	4
Parkes			42000	5
Parkes			52500	8
Parkes			65625	7
Parkes			105000	3
Parkes			131250	4
Parkes	0			59
Parkes	0		0	3
Parkes	0		7875	3
Parkes	0		15750	8
Parkes	0		21000	18
Parkes	0		26250	43
Parkes	0		34125	59
Parkes	0		42000	70
Parkes	0		52500	84
Parkes	0		65625	85
Parkes	0		78750	67
Parkes	0		91875	51
Parkes	0		105000	43
Parkes	0		131250	50
Parkes	0		157500	26
Parkes	0		183750	15
Parkes	0		210000	3
Parkes	0		Inf	7
Parkes	1	0		245
Parkes	1	0	0	32
Parkes	1	0	7875	13
Parkes	1	0	15750	11
Parkes	1	0	21000	7
Parkes	1	0	26250	56
Parkes	1	0	34125	37
Parkes	1	0	42000	218
Parkes	1	0	52500	146
Parkes	1	0	65625	192
Parkes	1	0	78750	225
Parkes	1	0	91875	141
Parkes	1	0	105000	196
Parkes	1	0	131250	376
Parkes	1	0	157500	335
Parkes	1	0	183750	236
Parkes	1	0	210000	138
Parkes	1	0	Inf	270
Parkes	1	1	15750	6
Parkes	1	1	21000	3
Parkes	1	1	26250	6
Parkes	1	1	34125	12
Parkes	1	1	42000	17
Parramatta				12
Parramatta			0	43
Parramatta			7875	8
Parramatta			15750	15
Parramatta			21000	9
Parramatta			26250	27
Parramatta			34125	29
Parramatta			42000	53
Parramatta			52500	90
Parramatta			65625	124
Parramatta			78750	143
Parramatta			91875	99
Parramatta			105000	106
Parramatta			131250	224
Parramatta			157500	144
Parramatta			183750	87
Parramatta			210000	38
Parramatta			Inf	76
Parramatta	0			595
Parramatta	0		0	324
Parramatta	0		7875	71
Parramatta	0		15750	123
Parramatta	0		21000	212
Parramatta	0		26250	309
Parramatta	0		34125	499
Parramatta	0		42000	557
Parramatta	0		52500	736
Parramatta	0		65625	823
Parramatta	0		78750	810
Parramatta	0		91875	682
Parramatta	0		105000	592
Parramatta	0		131250	1104
Parramatta	0		157500	565
Parramatta	0		183750	364
Parramatta	0		210000	176
Parramatta	0		Inf	447
Parramatta	1	0		2912
Parramatta	1	0	0	1249
Parramatta	1	0	7875	274
Parramatta	1	0	15750	175
Parramatta	1	0	21000	152
Parramatta	1	0	26250	632
Parramatta	1	0	34125	413
Parramatta	1	0	42000	1674
Parramatta	1	0	52500	2061
Parramatta	1	0	65625	2859
Parramatta	1	0	78750	3691
Parramatta	1	0	91875	3007
Parramatta	1	0	105000	3324
Parramatta	1	0	131250	8205
Parramatta	1	0	157500	6021
Parramatta	1	0	183750	5637
Parramatta	1	0	210000	3965
Parramatta	1	0	Inf	11443
Parramatta	1	1	7875	33
Parramatta	1	1	15750	68
Parramatta	1	1	21000	87
Parramatta	1	1	26250	169
Parramatta	1	1	34125	264
Parramatta	1	1	42000	517
Penrith				17
Penrith			0	16
Penrith			7875	4
Penrith			15750	3
Penrith			21000	10
Penrith			26250	18
Penrith			34125	22
Penrith			42000	41
Penrith			52500	87
Penrith			65625	89
Penrith			78750	99
Penrith			91875	62
Penrith			105000	77
Penrith			131250	128
Penrith			157500	93
Penrith			183750	45
Penrith			210000	24
Penrith			Inf	38
Penrith	0			792
Penrith	0		0	182
Penrith	0		7875	48
Penrith	0		15750	119
Penrith	0		21000	236
Penrith	0		26250	461
Penrith	0		34125	766
Penrith	0		42000	947
Penrith	0		52500	1065
Penrith	0		65625	1168
Penrith	0		78750	1128
Penrith	0		91875	861
Penrith	0		105000	736
Penrith	0		131250	1262
Penrith	0		157500	620
Penrith	0		183750	395
Penrith	0		210000	185
Penrith	0		Inf	337
Penrith	1	0		2749
Penrith	1	0	0	582
Penrith	1	0	7875	119
Penrith	1	0	15750	101
Penrith	1	0	21000	86
Penrith	1	0	26250	386
Penrith	1	0	34125	284
Penrith	1	0	42000	1740
Penrith	1	0	52500	1644
Penrith	1	0	65625	2089
Penrith	1	0	78750	2848
Penrith	1	0	91875	2518
Penrith	1	0	105000	2832
Penrith	1	0	131250	6995
Penrith	1	0	157500	5735
Penrith	1	0	183750	4736
Penrith	1	0	210000	3158
Penrith	1	0	Inf	6575
Penrith	1	1	7875	19
Penrith	1	1	15750	29
Penrith	1	1	21000	26
Penrith	1	1	26250	69
Penrith	1	1	34125	130
Penrith	1	1	42000	280
Port Macquarie-Hastings				4
Port Macquarie-Hastings			0	3
Port Macquarie-Hastings			7875	5
Port Macquarie-Hastings			21000	4
Port Macquarie-Hastings			26250	11
Port Macquarie-Hastings			34125	8
Port Macquarie-Hastings			42000	23
Port Macquarie-Hastings			52500	38
Port Macquarie-Hastings			65625	39
Port Macquarie-Hastings			78750	38
Port Macquarie-Hastings			91875	20
Port Macquarie-Hastings			105000	22
Port Macquarie-Hastings			131250	31
Port Macquarie-Hastings			157500	13
Port Macquarie-Hastings			183750	5
Port Macquarie-Hastings			Inf	7
Port Macquarie-Hastings	0			317
Port Macquarie-Hastings	0		0	50
Port Macquarie-Hastings	0		7875	23
Port Macquarie-Hastings	0		15750	43
Port Macquarie-Hastings	0		21000	82
Port Macquarie-Hastings	0		26250	184
Port Macquarie-Hastings	0		34125	336
Port Macquarie-Hastings	0		42000	386
Port Macquarie-Hastings	0		52500	490
Port Macquarie-Hastings	0		65625	535
Port Macquarie-Hastings	0		78750	474
Port Macquarie-Hastings	0		91875	266
Port Macquarie-Hastings	0		105000	222
Port Macquarie-Hastings	0		131250	336
Port Macquarie-Hastings	0		157500	109
Port Macquarie-Hastings	0		183750	56
Port Macquarie-Hastings	0		210000	21
Port Macquarie-Hastings	0		Inf	66
Port Macquarie-Hastings	1	0		1279
Port Macquarie-Hastings	1	0	0	224
Port Macquarie-Hastings	1	0	7875	104
Port Macquarie-Hastings	1	0	15750	81
Port Macquarie-Hastings	1	0	21000	67
Port Macquarie-Hastings	1	0	26250	350
Port Macquarie-Hastings	1	0	34125	260
Port Macquarie-Hastings	1	0	42000	1901
Port Macquarie-Hastings	1	0	52500	1384
Port Macquarie-Hastings	1	0	65625	1590
Port Macquarie-Hastings	1	0	78750	2025
Port Macquarie-Hastings	1	0	91875	1184
Port Macquarie-Hastings	1	0	105000	1259
Port Macquarie-Hastings	1	0	131250	2478
Port Macquarie-Hastings	1	0	157500	1852
Port Macquarie-Hastings	1	0	183750	1343
Port Macquarie-Hastings	1	0	210000	782
Port Macquarie-Hastings	1	0	Inf	1765
Port Macquarie-Hastings	1	1	7875	11
Port Macquarie-Hastings	1	1	15750	15
Port Macquarie-Hastings	1	1	21000	12
Port Macquarie-Hastings	1	1	26250	18
Port Macquarie-Hastings	1	1	34125	36
Port Macquarie-Hastings	1	1	42000	98
Port Stephens				3
Port Stephens			7875	3
Port Stephens			15750	5
Port Stephens			21000	5
Port Stephens			26250	5
Port Stephens			34125	9
Port Stephens			42000	16
Port Stephens			52500	33
Port Stephens			65625	37
Port Stephens			78750	28
Port Stephens			91875	20
Port Stephens			105000	7
Port Stephens			131250	20
Port Stephens			157500	6
Port Stephens			183750	3
Port Stephens	0			338
Port Stephens	0		0	46
Port Stephens	0		7875	21
Port Stephens	0		15750	31
Port Stephens	0		21000	79
Port Stephens	0		26250	142
Port Stephens	0		34125	290
Port Stephens	0		42000	326
Port Stephens	0		52500	433
Port Stephens	0		65625	469
Port Stephens	0		78750	360
Port Stephens	0		91875	260
Port Stephens	0		105000	173
Port Stephens	0		131250	271
Port Stephens	0		157500	120
Port Stephens	0		183750	69
Port Stephens	0		210000	27
Port Stephens	0		Inf	60
Port Stephens	1	0		1370
Port Stephens	1	0	0	227
Port Stephens	1	0	7875	94
Port Stephens	1	0	15750	54
Port Stephens	1	0	21000	49
Port Stephens	1	0	26250	280
Port Stephens	1	0	34125	211
Port Stephens	1	0	42000	1381
Port Stephens	1	0	52500	1048
Port Stephens	1	0	65625	1303
Port Stephens	1	0	78750	1543
Port Stephens	1	0	91875	972
Port Stephens	1	0	105000	1039
Port Stephens	1	0	131250	2320
Port Stephens	1	0	157500	1684
Port Stephens	1	0	183750	1327
Port Stephens	1	0	210000	787
Port Stephens	1	0	Inf	1675
Port Stephens	1	1	7875	3
Port Stephens	1	1	15750	9
Port Stephens	1	1	21000	14
Port Stephens	1	1	26250	23
Port Stephens	1	1	34125	33
Port Stephens	1	1	42000	99
Queanbeyan-Palerang Regional				4
Queanbeyan-Palerang Regional			26250	3
Queanbeyan-Palerang Regional			34125	3
Queanbeyan-Palerang Regional			42000	5
Queanbeyan-Palerang Regional			52500	15
Queanbeyan-Palerang Regional			65625	20
Queanbeyan-Palerang Regional			78750	28
Queanbeyan-Palerang Regional			91875	16
Queanbeyan-Palerang Regional			105000	20
Queanbeyan-Palerang Regional			131250	35
Queanbeyan-Palerang Regional			157500	15
Queanbeyan-Palerang Regional			183750	13
Queanbeyan-Palerang Regional			210000	10
Queanbeyan-Palerang Regional			Inf	11
Queanbeyan-Palerang Regional	0			215
Queanbeyan-Palerang Regional	0		0	29
Queanbeyan-Palerang Regional	0		15750	30
Queanbeyan-Palerang Regional	0		21000	43
Queanbeyan-Palerang Regional	0		26250	77
Queanbeyan-Palerang Regional	0		34125	129
Queanbeyan-Palerang Regional	0		42000	107
Queanbeyan-Palerang Regional	0		52500	182
Queanbeyan-Palerang Regional	0		65625	192
Queanbeyan-Palerang Regional	0		78750	179
Queanbeyan-Palerang Regional	0		91875	188
Queanbeyan-Palerang Regional	0		105000	186
Queanbeyan-Palerang Regional	0		131250	333
Queanbeyan-Palerang Regional	0		157500	139
Queanbeyan-Palerang Regional	0		183750	115
Queanbeyan-Palerang Regional	0		210000	48
Queanbeyan-Palerang Regional	0		Inf	125
Queanbeyan-Palerang Regional	1	0		928
Queanbeyan-Palerang Regional	1	0	0	104
Queanbeyan-Palerang Regional	1	0	7875	38
Queanbeyan-Palerang Regional	1	0	15750	19
Queanbeyan-Palerang Regional	1	0	21000	19
Queanbeyan-Palerang Regional	1	0	26250	91
Queanbeyan-Palerang Regional	1	0	34125	66
Queanbeyan-Palerang Regional	1	0	42000	339
Queanbeyan-Palerang Regional	1	0	52500	360
Queanbeyan-Palerang Regional	1	0	65625	459
Queanbeyan-Palerang Regional	1	0	78750	651
Queanbeyan-Palerang Regional	1	0	91875	550
Queanbeyan-Palerang Regional	1	0	105000	689
Queanbeyan-Palerang Regional	1	0	131250	1692
Queanbeyan-Palerang Regional	1	0	157500	1598
Queanbeyan-Palerang Regional	1	0	183750	1563
Queanbeyan-Palerang Regional	1	0	210000	1264
Queanbeyan-Palerang Regional	1	0	Inf	4237
Queanbeyan-Palerang Regional	1	1	7875	5
Queanbeyan-Palerang Regional	1	1	15750	9
Queanbeyan-Palerang Regional	1	1	21000	5
Queanbeyan-Palerang Regional	1	1	26250	15
Queanbeyan-Palerang Regional	1	1	34125	26
Queanbeyan-Palerang Regional	1	1	42000	54
Randwick				9
Randwick			0	16
Randwick			15750	6
Randwick			21000	3
Randwick			26250	13
Randwick			34125	27
Randwick			42000	30
Randwick			52500	49
Randwick			65625	82
Randwick			78750	60
Randwick			91875	48
Randwick			105000	63
Randwick			131250	91
Randwick			157500	74
Randwick			183750	46
Randwick			210000	21
Randwick			Inf	59
Randwick	0			384
Randwick	0		0	91
Randwick	0		7875	26
Randwick	0		15750	62
Randwick	0		21000	91
Randwick	0		26250	159
Randwick	0		34125	190
Randwick	0		42000	281
Randwick	0		52500	374
Randwick	0		65625	393
Randwick	0		78750	386
Randwick	0		91875	331
Randwick	0		105000	312
Randwick	0		131250	608
Randwick	0		157500	269
Randwick	0		183750	231
Randwick	0		210000	102
Randwick	0		Inf	471
Randwick	1	0		1612
Randwick	1	0	0	316
Randwick	1	0	7875	95
Randwick	1	0	15750	61
Randwick	1	0	21000	44
Randwick	1	0	26250	219
Randwick	1	0	34125	155
Randwick	1	0	42000	705
Randwick	1	0	52500	615
Randwick	1	0	65625	865
Randwick	1	0	78750	1152
Randwick	1	0	91875	800
Randwick	1	0	105000	1053
Randwick	1	0	131250	2776
Randwick	1	0	157500	2591
Randwick	1	0	183750	2570
Randwick	1	0	210000	2027
Randwick	1	0	Inf	10371
Randwick	1	1	7875	7
Randwick	1	1	15750	17
Randwick	1	1	21000	19
Randwick	1	1	26250	32
Randwick	1	1	34125	54
Randwick	1	1	42000	98
Richmond Valley			34125	4
Richmond Valley			42000	7
Richmond Valley			52500	18
Richmond Valley			65625	21
Richmond Valley			78750	21
Richmond Valley			91875	5
Richmond Valley			105000	4
Richmond Valley			131250	9
Richmond Valley	0			105
Richmond Valley	0		0	18
Richmond Valley	0		7875	10
Richmond Valley	0		15750	5
Richmond Valley	0		21000	40
Richmond Valley	0		26250	50
Richmond Valley	0		34125	113
Richmond Valley	0		42000	120
Richmond Valley	0		52500	179
Richmond Valley	0		65625	172
Richmond Valley	0		78750	119
Richmond Valley	0		91875	94
Richmond Valley	0		105000	53
Richmond Valley	0		131250	57
Richmond Valley	0		157500	30
Richmond Valley	0		183750	11
Richmond Valley	0		210000	6
Richmond Valley	0		Inf	18
Richmond Valley	1	0		397
Richmond Valley	1	0	0	55
Richmond Valley	1	0	7875	36
Richmond Valley	1	0	15750	14
Richmond Valley	1	0	21000	11
Richmond Valley	1	0	26250	95
Richmond Valley	1	0	34125	86
Richmond Valley	1	0	42000	495
Richmond Valley	1	0	52500	354
Richmond Valley	1	0	65625	417
Richmond Valley	1	0	78750	458
Richmond Valley	1	0	91875	342
Richmond Valley	1	0	105000	342
Richmond Valley	1	0	131250	652
Richmond Valley	1	0	157500	413
Richmond Valley	1	0	183750	260
Richmond Valley	1	0	210000	141
Richmond Valley	1	0	Inf	225
Richmond Valley	1	1	7875	5
Richmond Valley	1	1	15750	3
Richmond Valley	1	1	21000	7
Richmond Valley	1	1	26250	11
Richmond Valley	1	1	34125	9
Richmond Valley	1	1	42000	42
Ryde				10
Ryde			0	25
Ryde			7875	12
Ryde			15750	11
Ryde			21000	5
Ryde			26250	13
Ryde			34125	22
Ryde			42000	32
Ryde			52500	60
Ryde			65625	61
Ryde			78750	83
Ryde			91875	58
Ryde			105000	55
Ryde			131250	114
Ryde			157500	70
Ryde			183750	35
Ryde			210000	30
Ryde			Inf	50
Ryde	0			298
Ryde	0		0	148
Ryde	0		7875	33
Ryde	0		15750	61
Ryde	0		21000	79
Ryde	0		26250	114
Ryde	0		34125	173
Ryde	0		42000	269
Ryde	0		52500	318
Ryde	0		65625	398
Ryde	0		78750	387
Ryde	0		91875	313
Ryde	0		105000	272
Ryde	0		131250	573
Ryde	0		157500	271
Ryde	0		183750	218
Ryde	0		210000	97
Ryde	0		Inf	315
Ryde	1	0		1473
Ryde	1	0	0	645
Ryde	1	0	7875	144
Ryde	1	0	15750	99
Ryde	1	0	21000	75
Ryde	1	0	26250	361
Ryde	1	0	34125	201
Ryde	1	0	42000	881
Ryde	1	0	52500	903
Ryde	1	0	65625	1197
Ryde	1	0	78750	1612
Ryde	1	0	91875	1236
Ryde	1	0	105000	1340
Ryde	1	0	131250	3664
Ryde	1	0	157500	2991
Ryde	1	0	183750	2759
Ryde	1	0	210000	2102
Ryde	1	0	Inf	7801
Ryde	1	1	7875	23
Ryde	1	1	15750	34
Ryde	1	1	21000	30
Ryde	1	1	26250	84
Ryde	1	1	34125	106
Ryde	1	1	42000	169
Shellharbour				6
Shellharbour			0	9
Shellharbour			26250	14
Shellharbour			34125	12
Shellharbour			42000	22
Shellharbour			52500	43
Shellharbour			65625	38
Shellharbour			78750	39
Shellharbour			91875	30
Shellharbour			105000	10
Shellharbour			131250	35
Shellharbour			157500	11
Shellharbour			183750	3
Shellharbour			210000	4
Shellharbour			Inf	6
Shellharbour	0			323
Shellharbour	0		0	43
Shellharbour	0		7875	24
Shellharbour	0		15750	47
Shellharbour	0		21000	75
Shellharbour	0		26250	193
Shellharbour	0		34125	289
Shellharbour	0		42000	358
Shellharbour	0		52500	502
Shellharbour	0		65625	470
Shellharbour	0		78750	411
Shellharbour	0		91875	295
Shellharbour	0		105000	234
Shellharbour	0		131250	376
Shellharbour	0		157500	167
Shellharbour	0		183750	125
Shellharbour	0		210000	48
Shellharbour	0		Inf	78
Shellharbour	1	0		1117
Shellharbour	1	0	0	211
Shellharbour	1	0	7875	53
Shellharbour	1	0	15750	32
Shellharbour	1	0	21000	36
Shellharbour	1	0	26250	220
Shellharbour	1	0	34125	195
Shellharbour	1	0	42000	1176
Shellharbour	1	0	52500	868
Shellharbour	1	0	65625	948
Shellharbour	1	0	78750	1198
Shellharbour	1	0	91875	898
Shellharbour	1	0	105000	1077
Shellharbour	1	0	131250	2435
Shellharbour	1	0	157500	2029
Shellharbour	1	0	183750	1665
Shellharbour	1	0	210000	1024
Shellharbour	1	0	Inf	2011
Shellharbour	1	1	7875	5
Shellharbour	1	1	15750	14
Shellharbour	1	1	21000	10
Shellharbour	1	1	26250	21
Shellharbour	1	1	34125	30
Shellharbour	1	1	42000	89
Shoalhaven				6
Shoalhaven			0	11
Shoalhaven			7875	3
Shoalhaven			15750	3
Shoalhaven			21000	4
Shoalhaven			26250	14
Shoalhaven			34125	16
Shoalhaven			42000	24
Shoalhaven			52500	54
Shoalhaven			65625	59
Shoalhaven			78750	49
Shoalhaven			91875	24
Shoalhaven			105000	25
Shoalhaven			131250	43
Shoalhaven			157500	15
Shoalhaven			183750	10
Shoalhaven			210000	4
Shoalhaven			Inf	3
Shoalhaven	0			429
Shoalhaven	0		0	60
Shoalhaven	0		7875	16
Shoalhaven	0		15750	51
Shoalhaven	0		21000	94
Shoalhaven	0		26250	235
Shoalhaven	0		34125	434
Shoalhaven	0		42000	479
Shoalhaven	0		52500	669
Shoalhaven	0		65625	654
Shoalhaven	0		78750	524
Shoalhaven	0		91875	329
Shoalhaven	0		105000	254
Shoalhaven	0		131250	334
Shoalhaven	0		157500	151
Shoalhaven	0		183750	67
Shoalhaven	0		210000	43
Shoalhaven	0		Inf	72
Shoalhaven	1	0		1719
Shoalhaven	1	0	0	337
Shoalhaven	1	0	7875	154
Shoalhaven	1	0	15750	96
Shoalhaven	1	0	21000	87
Shoalhaven	1	0	26250	448
Shoalhaven	1	0	34125	355
Shoalhaven	1	0	42000	2370
Shoalhaven	1	0	52500	1597
Shoalhaven	1	0	65625	2031
Shoalhaven	1	0	78750	2421
Shoalhaven	1	0	91875	1519
Shoalhaven	1	0	105000	1655
Shoalhaven	1	0	131250	3138
Shoalhaven	1	0	157500	2172
Shoalhaven	1	0	183750	1525
Shoalhaven	1	0	210000	908
Shoalhaven	1	0	Inf	1947
Shoalhaven	1	1	7875	15
Shoalhaven	1	1	15750	16
Shoalhaven	1	1	21000	11
Shoalhaven	1	1	26250	50
Shoalhaven	1	1	34125	57
Shoalhaven	1	1	42000	170
Singleton			15750	3
Singleton			21000	3
Singleton			26250	4
Singleton			42000	6
Singleton			52500	9
Singleton			65625	8
Singleton			78750	11
Singleton			91875	10
Singleton			105000	3
Singleton			131250	6
Singleton			183750	8
Singleton			Inf	3
Singleton	0			85
Singleton	0		0	18
Singleton	0		15750	7
Singleton	0		21000	21
Singleton	0		26250	55
Singleton	0		34125	68
Singleton	0		42000	94
Singleton	0		52500	95
Singleton	0		65625	115
Singleton	0		78750	80
Singleton	0		91875	61
Singleton	0		105000	51
Singleton	0		131250	106
Singleton	0		157500	47
Singleton	0		183750	32
Singleton	0		210000	3
Singleton	0		Inf	31
Singleton	1	0		504
Singleton	1	0	0	55
Singleton	1	0	7875	26
Singleton	1	0	15750	18
Singleton	1	0	21000	12
Singleton	1	0	26250	70
Singleton	1	0	34125	47
Singleton	1	0	42000	218
Singleton	1	0	52500	178
Singleton	1	0	65625	234
Singleton	1	0	78750	332
Singleton	1	0	91875	244
Singleton	1	0	105000	279
Singleton	1	0	131250	679
Singleton	1	0	157500	601
Singleton	1	0	183750	550
Singleton	1	0	210000	420
Singleton	1	0	Inf	998
Singleton	1	1	7875	4
Singleton	1	1	21000	3
Singleton	1	1	26250	10
Singleton	1	1	34125	8
Singleton	1	1	42000	25
Snowy Monaro Regional				3
Snowy Monaro Regional			21000	4
Snowy Monaro Regional			34125	6
Snowy Monaro Regional			42000	9
Snowy Monaro Regional			52500	9
Snowy Monaro Regional			65625	6
Snowy Monaro Regional			91875	6
Snowy Monaro Regional			105000	3
Snowy Monaro Regional			131250	12
Snowy Monaro Regional			157500	3
Snowy Monaro Regional	0			67
Snowy Monaro Regional	0		0	3
Snowy Monaro Regional	0		7875	8
Snowy Monaro Regional	0		15750	5
Snowy Monaro Regional	0		21000	7
Snowy Monaro Regional	0		26250	40
Snowy Monaro Regional	0		34125	54
Snowy Monaro Regional	0		42000	58
Snowy Monaro Regional	0		52500	96
Snowy Monaro Regional	0		65625	70
Snowy Monaro Regional	0		78750	67
Snowy Monaro Regional	0		91875	51
Snowy Monaro Regional	0		105000	40
Snowy Monaro Regional	0		131250	70
Snowy Monaro Regional	0		157500	33
Snowy Monaro Regional	0		183750	28
Snowy Monaro Regional	0		210000	15
Snowy Monaro Regional	0		Inf	21
Snowy Monaro Regional	1	0		395
Snowy Monaro Regional	1	0	0	48
Snowy Monaro Regional	1	0	7875	18
Snowy Monaro Regional	1	0	15750	11
Snowy Monaro Regional	1	0	21000	11
Snowy Monaro Regional	1	0	26250	51
Snowy Monaro Regional	1	0	34125	46
Snowy Monaro Regional	1	0	42000	268
Snowy Monaro Regional	1	0	52500	192
Snowy Monaro Regional	1	0	65625	267
Snowy Monaro Regional	1	0	78750	362
Snowy Monaro Regional	1	0	91875	236
Snowy Monaro Regional	1	0	105000	269
Snowy Monaro Regional	1	0	131250	659
Snowy Monaro Regional	1	0	157500	492
Snowy Monaro Regional	1	0	183750	433
Snowy Monaro Regional	1	0	210000	242
Snowy Monaro Regional	1	0	Inf	594
Snowy Monaro Regional	1	1	7875	6
Snowy Monaro Regional	1	1	15750	6
Snowy Monaro Regional	1	1	26250	7
Snowy Monaro Regional	1	1	34125	8
Snowy Monaro Regional	1	1	42000	15
Snowy Valleys			26250	3
Snowy Valleys			42000	6
Snowy Valleys			52500	3
Snowy Valleys			65625	8
Snowy Valleys			78750	9
Snowy Valleys			91875	5
Snowy Valleys			105000	4
Snowy Valleys			131250	4
Snowy Valleys			183750	3
Snowy Valleys	0			66
Snowy Valleys	0		7875	5
Snowy Valleys	0		15750	9
Snowy Valleys	0		21000	15
Snowy Valleys	0		26250	43
Snowy Valleys	0		34125	70
Snowy Valleys	0		42000	65
Snowy Valleys	0		52500	90
Snowy Valleys	0		65625	70
Snowy Valleys	0		78750	59
Snowy Valleys	0		91875	30
Snowy Valleys	0		105000	30
Snowy Valleys	0		131250	41
Snowy Valleys	0		157500	13
Snowy Valleys	0		183750	3
Snowy Valleys	0		210000	3
Snowy Valleys	0		Inf	4
Snowy Valleys	1	0		341
Snowy Valleys	1	0	0	37
Snowy Valleys	1	0	7875	18
Snowy Valleys	1	0	15750	15
Snowy Valleys	1	0	21000	3
Snowy Valleys	1	0	26250	66
Snowy Valleys	1	0	34125	34
Snowy Valleys	1	0	42000	257
Snowy Valleys	1	0	52500	169
Snowy Valleys	1	0	65625	225
Snowy Valleys	1	0	78750	282
Snowy Valleys	1	0	91875	186
Snowy Valleys	1	0	105000	209
Snowy Valleys	1	0	131250	431
Snowy Valleys	1	0	157500	341
Snowy Valleys	1	0	183750	230
Snowy Valleys	1	0	210000	121
Snowy Valleys	1	0	Inf	268
Snowy Valleys	1	1	15750	5
Snowy Valleys	1	1	21000	6
Snowy Valleys	1	1	26250	9
Snowy Valleys	1	1	34125	10
Snowy Valleys	1	1	42000	22
Strathfield				5
Strathfield			0	9
Strathfield			7875	5
Strathfield			15750	5
Strathfield			21000	5
Strathfield			26250	4
Strathfield			34125	8
Strathfield			42000	18
Strathfield			52500	21
Strathfield			65625	30
Strathfield			78750	41
Strathfield			91875	35
Strathfield			105000	33
Strathfield			131250	52
Strathfield			157500	37
Strathfield			183750	20
Strathfield			210000	7
Strathfield			Inf	29
Strathfield	0			99
Strathfield	0		0	57
Strathfield	0		7875	17
Strathfield	0		15750	20
Strathfield	0		21000	31
Strathfield	0		26250	43
Strathfield	0		34125	78
Strathfield	0		42000	107
Strathfield	0		52500	106
Strathfield	0		65625	125
Strathfield	0		78750	114
Strathfield	0		91875	96
Strathfield	0		105000	84
Strathfield	0		131250	136
Strathfield	0		157500	85
Strathfield	0		183750	65
Strathfield	0		210000	40
Strathfield	0		Inf	106
Strathfield	1	0		577
Strathfield	1	0	0	197
Strathfield	1	0	7875	23
Strathfield	1	0	15750	24
Strathfield	1	0	21000	31
Strathfield	1	0	26250	88
Strathfield	1	0	34125	77
Strathfield	1	0	42000	292
Strathfield	1	0	52500	338
Strathfield	1	0	65625	494
Strathfield	1	0	78750	604
Strathfield	1	0	91875	506
Strathfield	1	0	105000	583
Strathfield	1	0	131250	1289
Strathfield	1	0	157500	901
Strathfield	1	0	183750	842
Strathfield	1	0	210000	577
Strathfield	1	0	Inf	2132
Strathfield	1	1	7875	9
Strathfield	1	1	15750	15
Strathfield	1	1	21000	9
Strathfield	1	1	26250	24
Strathfield	1	1	34125	57
Strathfield	1	1	42000	80
Sutherland Shire				5
Sutherland Shire			0	7
Sutherland Shire			7875	4
Sutherland Shire			15750	7
Sutherland Shire			21000	7
Sutherland Shire			26250	14
Sutherland Shire			34125	12
Sutherland Shire			42000	26
Sutherland Shire			52500	56
Sutherland Shire			65625	65
Sutherland Shire			78750	63
Sutherland Shire			91875	46
