LGA_NAME21	EduInstitutionType	Sex	students
Western Downs	Infants/Primary	M	1604
Western Downs	Pre-school	F	230
Western Downs	Pre-school	M	228
Western Downs	Secondary	F	1121
Western Downs	Secondary	M	1169
Western Downs	Technical or Further Educational Institution	F	314
Western Downs	Technical or Further Educational Institution	M	234
Western Downs	University or other tertiary	F	376
Western Downs	University or other tertiary	M	139
Whitsunday		F	2008
Whitsunday		M	2564
Whitsunday	Infants/Primary	F	1350
Whitsunday	Infants/Primary	M	1460
Whitsunday	Pre-school	F	204
Whitsunday	Pre-school	M	233
Whitsunday	Secondary	F	1036
Whitsunday	Secondary	M	1081
Whitsunday	Technical or Further Educational Institution	F	364
Whitsunday	Technical or Further Educational Institution	M	251
Whitsunday	University or other tertiary	F	385
Whitsunday	University or other tertiary	M	160
Winton		F	89
Winton		M	87
Winton	Infants/Primary	F	41
Winton	Infants/Primary	M	41
Winton	Pre-school	F	14
Winton	Pre-school	M	5
Winton	Secondary	F	13
Winton	Secondary	M	24
Winton	Technical or Further Educational Institution	F	15
Winton	Technical or Further Educational Institution	M	3
Winton	University or other tertiary	F	12
Woorabinda		F	34
Woorabinda		M	49
Woorabinda	Infants/Primary	F	88
Woorabinda	Infants/Primary	M	73
Woorabinda	Pre-school	F	9
Woorabinda	Pre-school	M	12
Woorabinda	Secondary	F	33
Woorabinda	Secondary	M	31
Woorabinda	Technical or Further Educational Institution	F	12
Woorabinda	University or other tertiary	F	4
Wujal Wujal		F	11
Wujal Wujal		M	16
Wujal Wujal	Infants/Primary	F	22
Wujal Wujal	Infants/Primary	M	15
Wujal Wujal	Pre-school	F	4
Wujal Wujal	Pre-school	M	5
Wujal Wujal	Secondary	F	5
Wujal Wujal	Secondary	M	4
Wujal Wujal	Technical or Further Educational Institution	F	3
Yarrabah		F	66
Yarrabah		M	54
Yarrabah	Infants/Primary	F	159
Yarrabah	Infants/Primary	M	188
Yarrabah	Pre-school	F	24
Yarrabah	Pre-school	M	22
Yarrabah	Secondary	F	119
Yarrabah	Secondary	M	105
Yarrabah	Technical or Further Educational Institution	M	3
Yarrabah	University or other tertiary	F	7
Yarrabah	University or other tertiary	M	10
No usual address (Qld)		F	1503
No usual address (Qld)		M	2196
No usual address (Qld)	Infants/Primary	F	259
No usual address (Qld)	Infants/Primary	M	251
No usual address (Qld)	Pre-school	F	35
No usual address (Qld)	Pre-school	M	39
No usual address (Qld)	Secondary	F	148
No usual address (Qld)	Secondary	M	139
No usual address (Qld)	Technical or Further Educational Institution	F	155
No usual address (Qld)	Technical or Further Educational Institution	M	83
No usual address (Qld)	University or other tertiary	F	150
No usual address (Qld)	University or other tertiary	M	93
Migratory - Offshore - Shipping (Qld)		F	24
Migratory - Offshore - Shipping (Qld)		M	115
Adelaide		F	1025
Adelaide		M	1332
Adelaide	Infants/Primary	F	314
Adelaide	Infants/Primary	M	358
Adelaide	Pre-school	F	83
Adelaide	Pre-school	M	74
Adelaide	Secondary	F	246
Adelaide	Secondary	M	228
Adelaide	Technical or Further Educational Institution	F	398
Adelaide	Technical or Further Educational Institution	M	356
Adelaide	University or other tertiary	F	3013
Adelaide	University or other tertiary	M	2704
Adelaide Hills		F	961
Adelaide Hills		M	1010
Adelaide Hills	Infants/Primary	F	1851
Adelaide Hills	Infants/Primary	M	1879
Adelaide Hills	Pre-school	F	319
Adelaide Hills	Pre-school	M	326
Adelaide Hills	Secondary	F	1500
Adelaide Hills	Secondary	M	1480
Adelaide Hills	Technical or Further Educational Institution	F	306
Adelaide Hills	Technical or Further Educational Institution	M	310
Adelaide Hills	University or other tertiary	F	1193
Adelaide Hills	University or other tertiary	M	734
Adelaide Plains		F	311
Adelaide Plains		M	379
Adelaide Plains	Infants/Primary	F	422
Adelaide Plains	Infants/Primary	M	469
Adelaide Plains	Pre-school	F	57
Adelaide Plains	Pre-school	M	80
Adelaide Plains	Secondary	F	281
Adelaide Plains	Secondary	M	323
Adelaide Plains	Technical or Further Educational Institution	F	108
Adelaide Plains	Technical or Further Educational Institution	M	89
Adelaide Plains	University or other tertiary	F	131
Adelaide Plains	University or other tertiary	M	64
Alexandrina		F	853
Alexandrina		M	816
Alexandrina	Infants/Primary	F	960
Alexandrina	Infants/Primary	M	1011
Alexandrina	Pre-school	F	160
Alexandrina	Pre-school	M	172
Alexandrina	Secondary	F	820
Alexandrina	Secondary	M	746
Alexandrina	Technical or Further Educational Institution	F	256
Alexandrina	Technical or Further Educational Institution	M	205
Alexandrina	University or other tertiary	F	393
Alexandrina	University or other tertiary	M	158
Anangu Pitjantjatjara Yunkunytjatjara		F	91
Anangu Pitjantjatjara Yunkunytjatjara		M	82
Anangu Pitjantjatjara Yunkunytjatjara	Infants/Primary	F	142
Anangu Pitjantjatjara Yunkunytjatjara	Infants/Primary	M	119
Anangu Pitjantjatjara Yunkunytjatjara	Pre-school	F	47
Anangu Pitjantjatjara Yunkunytjatjara	Pre-school	M	30
Anangu Pitjantjatjara Yunkunytjatjara	Secondary	F	72
Anangu Pitjantjatjara Yunkunytjatjara	Secondary	M	56
Anangu Pitjantjatjara Yunkunytjatjara	Technical or Further Educational Institution	F	5
Anangu Pitjantjatjara Yunkunytjatjara	University or other tertiary	F	12
Anangu Pitjantjatjara Yunkunytjatjara	University or other tertiary	M	4
Barossa		F	620
Barossa		M	560
Barossa	Infants/Primary	F	1101
Barossa	Infants/Primary	M	1211
Barossa	Pre-school	F	192
Barossa	Pre-school	M	204
Barossa	Secondary	F	792
Barossa	Secondary	M	831
Barossa	Technical or Further Educational Institution	F	281
Barossa	Technical or Further Educational Institution	M	191
Barossa	University or other tertiary	F	402
Barossa	University or other tertiary	M	188
Barunga West		F	106
Barunga West		M	102
Barunga West	Infants/Primary	F	82
Barunga West	Infants/Primary	M	102
Barunga West	Pre-school	F	12
Barunga West	Pre-school	M	14
Barunga West	Secondary	F	43
Barunga West	Secondary	M	58
Barunga West	Technical or Further Educational Institution	F	20
Barunga West	Technical or Further Educational Institution	M	7
Barunga West	University or other tertiary	F	16
Barunga West	University or other tertiary	M	11
Berri Barmera		F	320
Berri Barmera		M	336
Berri Barmera	Infants/Primary	F	439
Berri Barmera	Infants/Primary	M	451
Berri Barmera	Pre-school	F	68
Berri Barmera	Pre-school	M	54
Berri Barmera	Secondary	F	270
Berri Barmera	Secondary	M	306
Berri Barmera	Technical or Further Educational Institution	F	93
Berri Barmera	Technical or Further Educational Institution	M	74
Berri Barmera	University or other tertiary	F	97
Berri Barmera	University or other tertiary	M	33
Burnside		F	717
Burnside		M	640
Burnside	Infants/Primary	F	2114
Burnside	Infants/Primary	M	2143
Burnside	Pre-school	F	403
Burnside	Pre-school	M	413
Burnside	Secondary	F	1789
Burnside	Secondary	M	1813
Burnside	Technical or Further Educational Institution	F	480
Burnside	Technical or Further Educational Institution	M	328
Burnside	University or other tertiary	F	1745
Burnside	University or other tertiary	M	1542
Campbelltown (SA)		F	1138
Campbelltown (SA)		M	1107
Campbelltown (SA)	Infants/Primary	F	2148
Campbelltown (SA)	Infants/Primary	M	2419
Campbelltown (SA)	Pre-school	F	379
Campbelltown (SA)	Pre-school	M	477
Campbelltown (SA)	Secondary	F	1501
Campbelltown (SA)	Secondary	M	1571
Campbelltown (SA)	Technical or Further Educational Institution	F	688
Campbelltown (SA)	Technical or Further Educational Institution	M	568
Campbelltown (SA)	University or other tertiary	F	1952
Campbelltown (SA)	University or other tertiary	M	1635
Ceduna		F	147
Ceduna		M	162
Ceduna	Infants/Primary	F	156
Ceduna	Infants/Primary	M	168
Ceduna	Pre-school	F	45
Ceduna	Pre-school	M	30
Ceduna	Secondary	F	79
Ceduna	Secondary	M	97
Ceduna	Technical or Further Educational Institution	F	24
Ceduna	Technical or Further Educational Institution	M	22
Ceduna	University or other tertiary	F	37
Ceduna	University or other tertiary	M	19
Charles Sturt		F	2771
Charles Sturt		M	2661
Charles Sturt	Infants/Primary	F	4220
Charles Sturt	Infants/Primary	M	4572
Charles Sturt	Pre-school	F	885
Charles Sturt	Pre-school	M	927
Charles Sturt	Secondary	F	3061
Charles Sturt	Secondary	M	3174
Charles Sturt	Technical or Further Educational Institution	F	1438
Charles Sturt	Technical or Further Educational Institution	M	1235
Charles Sturt	University or other tertiary	F	3814
Charles Sturt	University or other tertiary	M	2892
Clare and Gilbert Valleys		F	310
Clare and Gilbert Valleys		M	286
Clare and Gilbert Valleys	Infants/Primary	F	366
Clare and Gilbert Valleys	Infants/Primary	M	393
Clare and Gilbert Valleys	Pre-school	F	62
Clare and Gilbert Valleys	Pre-school	M	63
Clare and Gilbert Valleys	Secondary	F	282
Clare and Gilbert Valleys	Secondary	M	266
Clare and Gilbert Valleys	Technical or Further Educational Institution	F	100
Clare and Gilbert Valleys	Technical or Further Educational Institution	M	52
Clare and Gilbert Valleys	University or other tertiary	F	97
Clare and Gilbert Valleys	University or other tertiary	M	27
Cleve		F	62
Cleve		M	70
Cleve	Infants/Primary	F	89
Cleve	Infants/Primary	M	87
Cleve	Pre-school	F	11
Cleve	Pre-school	M	13
Cleve	Secondary	F	33
Cleve	Secondary	M	57
Cleve	Technical or Further Educational Institution	F	12
Cleve	Technical or Further Educational Institution	M	9
Cleve	University or other tertiary	F	16
Coober Pedy		F	135
Coober Pedy		M	185
Coober Pedy	Infants/Primary	F	33
Coober Pedy	Infants/Primary	M	32
Coober Pedy	Pre-school	F	3
Coober Pedy	Pre-school	M	12
Coober Pedy	Secondary	F	26
Coober Pedy	Secondary	M	32
Coober Pedy	Technical or Further Educational Institution	F	13
Coober Pedy	Technical or Further Educational Institution	M	11
Coober Pedy	University or other tertiary	F	11
Coober Pedy	University or other tertiary	M	9
Copper Coast		F	562
Copper Coast		M	620
Copper Coast	Infants/Primary	F	476
Copper Coast	Infants/Primary	M	542
Copper Coast	Pre-school	F	77
Copper Coast	Pre-school	M	78
Copper Coast	Secondary	F	336
Copper Coast	Secondary	M	365
Copper Coast	Technical or Further Educational Institution	F	116
Copper Coast	Technical or Further Educational Institution	M	87
Copper Coast	University or other tertiary	F	121
Copper Coast	University or other tertiary	M	37
Elliston		F	47
Elliston		M	51
Elliston	Infants/Primary	F	48
Elliston	Infants/Primary	M	52
Elliston	Pre-school	F	12
Elliston	Pre-school	M	9
Elliston	Secondary	F	24
Elliston	Secondary	M	35
Elliston	Technical or Further Educational Institution	F	8
Elliston	University or other tertiary	F	7
Flinders Ranges		F	77
Flinders Ranges		M	95
Flinders Ranges	Infants/Primary	F	48
Flinders Ranges	Infants/Primary	M	55
Flinders Ranges	Pre-school	F	11
Flinders Ranges	Pre-school	M	17
Flinders Ranges	Secondary	F	19
Flinders Ranges	Secondary	M	33
Flinders Ranges	Technical or Further Educational Institution	F	12
Flinders Ranges	Technical or Further Educational Institution	M	11
Flinders Ranges	University or other tertiary	F	19
Franklin Harbour		F	59
Franklin Harbour		M	83
Franklin Harbour	Infants/Primary	F	45
Franklin Harbour	Infants/Primary	M	66
Franklin Harbour	Pre-school	F	8
Franklin Harbour	Pre-school	M	10
Franklin Harbour	Secondary	F	24
Franklin Harbour	Secondary	M	26
Franklin Harbour	Technical or Further Educational Institution	F	8
Franklin Harbour	University or other tertiary	F	10
Gawler		F	672
Gawler		M	570
Gawler	Infants/Primary	F	1038
Gawler	Infants/Primary	M	1086
Gawler	Pre-school	F	203
Gawler	Pre-school	M	192
Gawler	Secondary	F	734
Gawler	Secondary	M	774
Gawler	Technical or Further Educational Institution	F	293
Gawler	Technical or Further Educational Institution	M	217
Gawler	University or other tertiary	F	524
Gawler	University or other tertiary	M	289
Goyder		F	176
Goyder		M	178
Goyder	Infants/Primary	F	143
Goyder	Infants/Primary	M	143
Goyder	Pre-school	F	15
Goyder	Pre-school	M	29
Goyder	Secondary	F	135
Goyder	Secondary	M	89
Goyder	Technical or Further Educational Institution	F	38
Goyder	Technical or Further Educational Institution	M	26
Goyder	University or other tertiary	F	40
Goyder	University or other tertiary	M	7
Grant		F	353
Grant		M	980
Grant	Infants/Primary	F	362
Grant	Infants/Primary	M	361
Grant	Pre-school	F	54
Grant	Pre-school	M	62
Grant	Secondary	F	249
Grant	Secondary	M	275
Grant	Technical or Further Educational Institution	F	81
Grant	Technical or Further Educational Institution	M	91
Grant	University or other tertiary	F	83
Grant	University or other tertiary	M	19
Holdfast Bay		F	814
Holdfast Bay		M	724
Holdfast Bay	Infants/Primary	F	1201
Holdfast Bay	Infants/Primary	M	1326
Holdfast Bay	Pre-school	F	245
Holdfast Bay	Pre-school	M	245
Holdfast Bay	Secondary	F	1006
Holdfast Bay	Secondary	M	1065
Holdfast Bay	Technical or Further Educational Institution	F	317
Holdfast Bay	Technical or Further Educational Institution	M	325
Holdfast Bay	University or other tertiary	F	1180
Holdfast Bay	University or other tertiary	M	799
Kangaroo Island		F	215
Kangaroo Island		M	233
Kangaroo Island	Infants/Primary	F	184
Kangaroo Island	Infants/Primary	M	196
Kangaroo Island	Pre-school	F	23
Kangaroo Island	Pre-school	M	33
Kangaroo Island	Secondary	F	74
Kangaroo Island	Secondary	M	118
Kangaroo Island	Technical or Further Educational Institution	F	33
Kangaroo Island	Technical or Further Educational Institution	M	28
Kangaroo Island	University or other tertiary	F	33
Kangaroo Island	University or other tertiary	M	13
Karoonda East Murray		F	38
Karoonda East Murray		M	49
Karoonda East Murray	Infants/Primary	F	33
Karoonda East Murray	Infants/Primary	M	34
Karoonda East Murray	Pre-school	F	4
Karoonda East Murray	Secondary	F	29
Karoonda East Murray	Secondary	M	30
Karoonda East Murray	University or other tertiary	F	4
Kimba		F	37
Kimba		M	38
Kimba	Infants/Primary	F	58
Kimba	Infants/Primary	M	56
Kimba	Pre-school	F	8
Kimba	Pre-school	M	15
Kimba	Secondary	F	28
Kimba	Secondary	M	29
Kimba	Technical or Further Educational Institution	F	4
Kimba	University or other tertiary	F	17
Kingston (SA)		F	68
Kingston (SA)		M	75
Kingston (SA)	Infants/Primary	F	76
Kingston (SA)	Infants/Primary	M	78
Kingston (SA)	Pre-school	F	7
Kingston (SA)	Pre-school	M	11
Kingston (SA)	Secondary	F	43
Kingston (SA)	Secondary	M	54
Kingston (SA)	Technical or Further Educational Institution	F	20
Kingston (SA)	Technical or Further Educational Institution	M	8
Kingston (SA)	University or other tertiary	F	21
Light		F	375
Light		M	397
Light	Infants/Primary	F	796
Light	Infants/Primary	M	885
Light	Pre-school	F	118
Light	Pre-school	M	117
Light	Secondary	F	558
Light	Secondary	M	628
Light	Technical or Further Educational Institution	F	173
Light	Technical or Further Educational Institution	M	136
Light	University or other tertiary	F	410
Light	University or other tertiary	M	174
Lower Eyre Peninsula		F	193
Lower Eyre Peninsula		M	391
Lower Eyre Peninsula	Infants/Primary	F	263
Lower Eyre Peninsula	Infants/Primary	M	305
Lower Eyre Peninsula	Pre-school	F	45
Lower Eyre Peninsula	Pre-school	M	39
Lower Eyre Peninsula	Secondary	F	181
Lower Eyre Peninsula	Secondary	M	192
Lower Eyre Peninsula	Technical or Further Educational Institution	F	49
Lower Eyre Peninsula	Technical or Further Educational Institution	M	31
Lower Eyre Peninsula	University or other tertiary	F	58
Lower Eyre Peninsula	University or other tertiary	M	12
Loxton Waikerie		F	415
Loxton Waikerie		M	436
Loxton Waikerie	Infants/Primary	F	490
Loxton Waikerie	Infants/Primary	M	520
Loxton Waikerie	Pre-school	F	70
Loxton Waikerie	Pre-school	M	67
Loxton Waikerie	Secondary	F	315
Loxton Waikerie	Secondary	M	295
Loxton Waikerie	Technical or Further Educational Institution	F	90
Loxton Waikerie	Technical or Further Educational Institution	M	81
Loxton Waikerie	University or other tertiary	F	124
Loxton Waikerie	University or other tertiary	M	32
Maralinga Tjarutja		F	8
Maralinga Tjarutja		M	6
Maralinga Tjarutja	Infants/Primary	F	5
Maralinga Tjarutja	Infants/Primary	M	3
Marion		F	1821
Marion		M	1863
Marion	Infants/Primary	F	3649
Marion	Infants/Primary	M	3828
Marion	Pre-school	F	792
Marion	Pre-school	M	857
Marion	Secondary	F	2480
Marion	Secondary	M	2489
Marion	Technical or Further Educational Institution	F	1174
Marion	Technical or Further Educational Institution	M	1085
Marion	University or other tertiary	F	3537
Marion	University or other tertiary	M	2431
Mid Murray		F	384
Mid Murray		M	637
Mid Murray	Infants/Primary	F	276
Mid Murray	Infants/Primary	M	297
Mid Murray	Pre-school	F	43
Mid Murray	Pre-school	M	43
Mid Murray	Secondary	F	194
Mid Murray	Secondary	M	208
Mid Murray	Technical or Further Educational Institution	F	77
Mid Murray	Technical or Further Educational Institution	M	62
Mid Murray	University or other tertiary	F	59
Mid Murray	University or other tertiary	M	25
Mitcham		F	1070
Mitcham		M	1010
Mitcham	Infants/Primary	F	2921
Mitcham	Infants/Primary	M	3136
Mitcham	Pre-school	F	575
Mitcham	Pre-school	M	687
Mitcham	Secondary	F	2300
Mitcham	Secondary	M	2333
Mitcham	Technical or Further Educational Institution	F	554
Mitcham	Technical or Further Educational Institution	M	561
Mitcham	University or other tertiary	F	2928
Mitcham	University or other tertiary	M	2186
Mount Barker		F	980
Mount Barker		M	941
Mount Barker	Infants/Primary	F	1757
Mount Barker	Infants/Primary	M	1949
Mount Barker	Pre-school	F	317
Mount Barker	Pre-school	M	361
Mount Barker	Secondary	F	1239
Mount Barker	Secondary	M	1251
Mount Barker	Technical or Further Educational Institution	F	436
Mount Barker	Technical or Further Educational Institution	M	391
Mount Barker	University or other tertiary	F	1037
Mount Barker	University or other tertiary	M	525
Mount Gambier		F	907
Mount Gambier		M	803
Mount Gambier	Infants/Primary	F	1150
Mount Gambier	Infants/Primary	M	1254
Mount Gambier	Pre-school	F	235
Mount Gambier	Pre-school	M	220
Mount Gambier	Secondary	F	821
Mount Gambier	Secondary	M	801
Mount Gambier	Technical or Further Educational Institution	F	379
Mount Gambier	Technical or Further Educational Institution	M	238
Mount Gambier	University or other tertiary	F	394
Mount Gambier	University or other tertiary	M	124
Mount Remarkable		F	127
Mount Remarkable		M	133
Mount Remarkable	Infants/Primary	F	90
Mount Remarkable	Infants/Primary	M	91
Mount Remarkable	Pre-school	F	17
Mount Remarkable	Pre-school	M	14
Mount Remarkable	Secondary	F	72
Mount Remarkable	Secondary	M	80
Mount Remarkable	Technical or Further Educational Institution	F	22
Mount Remarkable	Technical or Further Educational Institution	M	12
Mount Remarkable	University or other tertiary	F	12
Mount Remarkable	University or other tertiary	M	9
Murray Bridge		F	761
Murray Bridge		M	1225
Murray Bridge	Infants/Primary	F	918
Murray Bridge	Infants/Primary	M	880
Murray Bridge	Pre-school	F	151
Murray Bridge	Pre-school	M	153
Murray Bridge	Secondary	F	559
Murray Bridge	Secondary	M	573
Murray Bridge	Technical or Further Educational Institution	F	251
Murray Bridge	Technical or Further Educational Institution	M	150
Murray Bridge	University or other tertiary	F	220
Murray Bridge	University or other tertiary	M	118
Naracoorte Lucindale		F	306
Naracoorte Lucindale		M	335
Naracoorte Lucindale	Infants/Primary	F	401
Naracoorte Lucindale	Infants/Primary	M	419
Naracoorte Lucindale	Pre-school	F	59
Naracoorte Lucindale	Pre-school	M	68
Naracoorte Lucindale	Secondary	F	221
Naracoorte Lucindale	Secondary	M	239
Naracoorte Lucindale	Technical or Further Educational Institution	F	72
Naracoorte Lucindale	Technical or Further Educational Institution	M	54
Naracoorte Lucindale	University or other tertiary	F	93
Naracoorte Lucindale	University or other tertiary	M	16
Northern Areas		F	132
Northern Areas		M	143
Northern Areas	Infants/Primary	F	195
Northern Areas	Infants/Primary	M	198
Northern Areas	Pre-school	F	32
Northern Areas	Pre-school	M	42
Northern Areas	Secondary	F	115
Northern Areas	Secondary	M	125
Northern Areas	Technical or Further Educational Institution	F	44
Northern Areas	Technical or Further Educational Institution	M	26
Northern Areas	University or other tertiary	F	37
Northern Areas	University or other tertiary	M	10
Norwood Payneham and St Peters		F	800
Norwood Payneham and St Peters		M	797
Norwood Payneham and St Peters	Infants/Primary	F	1333
Norwood Payneham and St Peters	Infants/Primary	M	1339
Norwood Payneham and St Peters	Pre-school	F	274
Norwood Payneham and St Peters	Pre-school	M	258
Norwood Payneham and St Peters	Secondary	F	969
Norwood Payneham and St Peters	Secondary	M	1199
Norwood Payneham and St Peters	Technical or Further Educational Institution	F	414
Norwood Payneham and St Peters	Technical or Further Educational Institution	M	366
Norwood Payneham and St Peters	University or other tertiary	F	1608
Norwood Payneham and St Peters	University or other tertiary	M	1375
Onkaparinga		F	4271
Onkaparinga		M	4150
Onkaparinga	Infants/Primary	F	7477
Onkaparinga	Infants/Primary	M	8026
Onkaparinga	Pre-school	F	1357
Onkaparinga	Pre-school	M	1443
Onkaparinga	Secondary	F	5154
Onkaparinga	Secondary	M	5391
Onkaparinga	Technical or Further Educational Institution	F	2051
Onkaparinga	Technical or Further Educational Institution	M	1634
Onkaparinga	University or other tertiary	F	3988
Onkaparinga	University or other tertiary	M	2237
Orroroo Carrieton		F	35
Orroroo Carrieton		M	42
Orroroo Carrieton	Infants/Primary	F	30
Orroroo Carrieton	Infants/Primary	M	33
Orroroo Carrieton	Pre-school	F	7
Orroroo Carrieton	Pre-school	M	6
Orroroo Carrieton	Secondary	F	23
Orroroo Carrieton	Secondary	M	26
Orroroo Carrieton	Technical or Further Educational Institution	F	8
Orroroo Carrieton	Technical or Further Educational Institution	M	8
Orroroo Carrieton	University or other tertiary	M	3
Peterborough		F	119
Peterborough		M	108
Peterborough	Infants/Primary	F	50
Peterborough	Infants/Primary	M	47
Peterborough	Pre-school	F	6
Peterborough	Pre-school	M	5
Peterborough	Secondary	F	27
Peterborough	Secondary	M	24
Peterborough	Technical or Further Educational Institution	F	14
Peterborough	Technical or Further Educational Institution	M	3
Peterborough	University or other tertiary	F	7
Playford		F	3517
Playford		M	3418
Playford	Infants/Primary	F	5371
Playford	Infants/Primary	M	5605
Playford	Pre-school	F	921
Playford	Pre-school	M	990
Playford	Secondary	F	3055
Playford	Secondary	M	3233
Playford	Technical or Further Educational Institution	F	1447
Playford	Technical or Further Educational Institution	M	984
Playford	University or other tertiary	F	1810
Playford	University or other tertiary	M	1058
Port Adelaide Enfield		F	3642
Port Adelaide Enfield		M	4185
Port Adelaide Enfield	Infants/Primary	F	5018
Port Adelaide Enfield	Infants/Primary	M	5274
Port Adelaide Enfield	Pre-school	F	1011
Port Adelaide Enfield	Pre-school	M	1222
Port Adelaide Enfield	Secondary	F	3410
Port Adelaide Enfield	Secondary	M	3415
Port Adelaide Enfield	Technical or Further Educational Institution	F	2010
Port Adelaide Enfield	Technical or Further Educational Institution	M	1706
Port Adelaide Enfield	University or other tertiary	F	4138
Port Adelaide Enfield	University or other tertiary	M	3264
Port Augusta		F	577
Port Augusta		M	1175
Port Augusta	Infants/Primary	F	614
Port Augusta	Infants/Primary	M	603
Port Augusta	Pre-school	F	112
Port Augusta	Pre-school	M	115
Port Augusta	Secondary	F	344
Port Augusta	Secondary	M	373
Port Augusta	Technical or Further Educational Institution	F	128
Port Augusta	Technical or Further Educational Institution	M	86
Port Augusta	University or other tertiary	F	148
Port Augusta	University or other tertiary	M	70
Port Lincoln		F	514
Port Lincoln		M	544
Port Lincoln	Infants/Primary	F	579
Port Lincoln	Infants/Primary	M	657
Port Lincoln	Pre-school	F	99
Port Lincoln	Pre-school	M	114
Port Lincoln	Secondary	F	427
Port Lincoln	Secondary	M	390
Port Lincoln	Technical or Further Educational Institution	F	154
Port Lincoln	Technical or Further Educational Institution	M	116
Port Lincoln	University or other tertiary	F	155
Port Lincoln	University or other tertiary	M	54
Port Pirie		F	556
Port Pirie		M	567
Port Pirie	Infants/Primary	F	684
Port Pirie	Infants/Primary	M	706
Port Pirie	Pre-school	F	97
Port Pirie	Pre-school	M	99
Port Pirie	Secondary	F	571
Port Pirie	Secondary	M	557
Port Pirie	Technical or Further Educational Institution	F	167
Port Pirie	Technical or Further Educational Institution	M	112
Port Pirie	University or other tertiary	F	167
Port Pirie	University or other tertiary	M	68
Prospect		F	445
Prospect		M	442
Prospect	Infants/Primary	F	945
Prospect	Infants/Primary	M	1071
Prospect	Pre-school	F	191
Prospect	Pre-school	M	195
Prospect	Secondary	F	617
Prospect	Secondary	M	677
Prospect	Technical or Further Educational Institution	F	245
Prospect	Technical or Further Educational Institution	M	279
Prospect	University or other tertiary	F	927
Prospect	University or other tertiary	M	770
Renmark Paringa		F	339
Renmark Paringa		M	342
Renmark Paringa	Infants/Primary	F	403
Renmark Paringa	Infants/Primary	M	408
Renmark Paringa	Pre-school	F	55
Renmark Paringa	Pre-school	M	60
Renmark Paringa	Secondary	F	234
Renmark Paringa	Secondary	M	257
Renmark Paringa	Technical or Further Educational Institution	F	87
Renmark Paringa	Technical or Further Educational Institution	M	84
Renmark Paringa	University or other tertiary	F	97
Renmark Paringa	University or other tertiary	M	43
Robe		F	49
Robe		M	39
Robe	Infants/Primary	F	46
Robe	Infants/Primary	M	55
Robe	Pre-school	F	14
Robe	Pre-school	M	6
Robe	Secondary	F	41
Robe	Secondary	M	31
Robe	Technical or Further Educational Institution	F	15
Robe	Technical or Further Educational Institution	M	14
Robe	University or other tertiary	F	16
Robe	University or other tertiary	M	7
Roxby Downs		F	201
Roxby Downs		M	277
Roxby Downs	Infants/Primary	F	232
Roxby Downs	Infants/Primary	M	238
Roxby Downs	Pre-school	F	29
Roxby Downs	Pre-school	M	37
Roxby Downs	Secondary	F	97
Roxby Downs	Secondary	M	111
Roxby Downs	Technical or Further Educational Institution	F	39
Roxby Downs	Technical or Further Educational Institution	M	47
Roxby Downs	University or other tertiary	F	51
Roxby Downs	University or other tertiary	M	20
Salisbury		F	4104
Salisbury		M	4030
Salisbury	Infants/Primary	F	6678
Salisbury	Infants/Primary	M	7039
Salisbury	Pre-school	F	1195
Salisbury	Pre-school	M	1291
Salisbury	Secondary	F	4499
Salisbury	Secondary	M	4610
Salisbury	Technical or Further Educational Institution	F	2201
Salisbury	Technical or Further Educational Institution	M	1657
Salisbury	University or other tertiary	F	3552
Salisbury	University or other tertiary	M	2813
Southern Mallee		F	85
Southern Mallee		M	97
Southern Mallee	Infants/Primary	F	90
Southern Mallee	Infants/Primary	M	73
Southern Mallee	Pre-school	F	13
Southern Mallee	Pre-school	M	12
Southern Mallee	Secondary	F	58
Southern Mallee	Secondary	M	44
Southern Mallee	Technical or Further Educational Institution	F	18
Southern Mallee	Technical or Further Educational Institution	M	11
Southern Mallee	University or other tertiary	F	6
Southern Mallee	University or other tertiary	M	9
Streaky Bay		F	95
Streaky Bay		M	95
Streaky Bay	Infants/Primary	F	102
Streaky Bay	Infants/Primary	M	98
Streaky Bay	Pre-school	F	17
Streaky Bay	Pre-school	M	21
Streaky Bay	Secondary	F	49
Streaky Bay	Secondary	M	45
Streaky Bay	Technical or Further Educational Institution	F	12
Streaky Bay	Technical or Further Educational Institution	M	3
Streaky Bay	University or other tertiary	F	20
Streaky Bay	University or other tertiary	M	3
Tatiara		F	274
Tatiara		M	315
Tatiara	Infants/Primary	F	317
Tatiara	Infants/Primary	M	328
Tatiara	Pre-school	F	46
Tatiara	Pre-school	M	47
Tatiara	Secondary	F	158
Tatiara	Secondary	M	199
Tatiara	Technical or Further Educational Institution	F	58
Tatiara	Technical or Further Educational Institution	M	59
Tatiara	University or other tertiary	F	66
Tatiara	University or other tertiary	M	20
Tea Tree Gully		F	1793
Tea Tree Gully		M	1775
Tea Tree Gully	Infants/Primary	F	4336
Tea Tree Gully	Infants/Primary	M	4637
Tea Tree Gully	Pre-school	F	740
Tea Tree Gully	Pre-school	M	771
Tea Tree Gully	Secondary	F	3021
Tea Tree Gully	Secondary	M	3122
Tea Tree Gully	Technical or Further Educational Institution	F	1137
Tea Tree Gully	Technical or Further Educational Institution	M	1054
Tea Tree Gully	University or other tertiary	F	2612
Tea Tree Gully	University or other tertiary	M	1876
Coorong		F	252
Coorong		M	319
Coorong	Infants/Primary	F	198
