LGA_NAME21	Age	NeedsAssistance	Sex	persons
Somerset	45-54	0	M	1424
Somerset	45-54	1	F	114
Somerset	45-54	1	M	96
Somerset	55-64		F	110
Somerset	55-64		M	132
Somerset	55-64	0	F	1601
Somerset	55-64	0	M	1561
Somerset	55-64	1	F	182
Somerset	55-64	1	M	172
Somerset	65-74		F	79
Somerset	65-74		M	107
Somerset	65-74	0	F	1345
Somerset	65-74	0	M	1414
Somerset	65-74	1	F	184
Somerset	65-74	1	M	263
Somerset	75-84		F	69
Somerset	75-84		M	66
Somerset	75-84	0	F	549
Somerset	75-84	0	M	635
Somerset	75-84	1	F	156
Somerset	75-84	1	M	161
Somerset	85+		F	21
Somerset	85+		M	17
Somerset	85+	0	F	84
Somerset	85+	0	M	77
Somerset	85+	1	F	98
Somerset	85+	1	M	60
South Burnett	0-4		F	58
South Burnett	0-4		M	74
South Burnett	0-4	0	F	684
South Burnett	0-4	0	M	766
South Burnett	0-4	1	F	14
South Burnett	0-4	1	M	3
South Burnett	5-14		F	196
South Burnett	5-14		M	227
South Burnett	5-14	0	F	1603
South Burnett	5-14	0	M	1710
South Burnett	5-14	1	F	96
South Burnett	5-14	1	M	189
South Burnett	15-19		F	75
South Burnett	15-19		M	95
South Burnett	15-19	0	F	758
South Burnett	15-19	0	M	795
South Burnett	15-19	1	F	43
South Burnett	15-19	1	M	79
South Burnett	20-24		F	71
South Burnett	20-24		M	75
South Burnett	20-24	0	F	665
South Burnett	20-24	0	M	642
South Burnett	20-24	1	F	34
South Burnett	20-24	1	M	47
South Burnett	25-34		F	149
South Burnett	25-34		M	167
South Burnett	25-34	0	F	1407
South Burnett	25-34	0	M	1311
South Burnett	25-34	1	F	59
South Burnett	25-34	1	M	95
South Burnett	35-44		F	152
South Burnett	35-44		M	149
South Burnett	35-44	0	F	1411
South Burnett	35-44	0	M	1256
South Burnett	35-44	1	F	68
South Burnett	35-44	1	M	97
South Burnett	45-54		F	177
South Burnett	45-54		M	200
South Burnett	45-54	0	F	1743
South Burnett	45-54	0	M	1607
South Burnett	45-54	1	F	167
South Burnett	45-54	1	M	143
South Burnett	55-64		F	205
South Burnett	55-64		M	225
South Burnett	55-64	0	F	2081
South Burnett	55-64	0	M	1894
South Burnett	55-64	1	F	251
South Burnett	55-64	1	M	261
South Burnett	65-74		F	219
South Burnett	65-74		M	215
South Burnett	65-74	0	F	1995
South Burnett	65-74	0	M	2034
South Burnett	65-74	1	F	338
South Burnett	65-74	1	M	348
South Burnett	75-84		F	110
South Burnett	75-84		M	136
South Burnett	75-84	0	F	908
South Burnett	75-84	0	M	1013
South Burnett	75-84	1	F	278
South Burnett	75-84	1	M	283
South Burnett	85+		F	47
South Burnett	85+		M	27
South Burnett	85+	0	F	182
South Burnett	85+	0	M	184
South Burnett	85+	1	F	244
South Burnett	85+	1	M	138
Southern Downs	0-4		F	57
Southern Downs	0-4		M	59
Southern Downs	0-4	0	F	714
Southern Downs	0-4	0	M	814
Southern Downs	0-4	1	F	8
Southern Downs	0-4	1	M	18
Southern Downs	5-14		F	189
Southern Downs	5-14		M	202
Southern Downs	5-14	0	F	1944
Southern Downs	5-14	0	M	1990
Southern Downs	5-14	1	F	90
Southern Downs	5-14	1	M	155
Southern Downs	15-19		F	59
Southern Downs	15-19		M	86
Southern Downs	15-19	0	F	917
Southern Downs	15-19	0	M	902
Southern Downs	15-19	1	F	40
Southern Downs	15-19	1	M	50
Southern Downs	20-24		F	62
Southern Downs	20-24		M	72
Southern Downs	20-24	0	F	656
Southern Downs	20-24	0	M	753
Southern Downs	20-24	1	F	15
Southern Downs	20-24	1	M	43
Southern Downs	25-34		F	133
Southern Downs	25-34		M	160
Southern Downs	25-34	0	F	1580
Southern Downs	25-34	0	M	1488
Southern Downs	25-34	1	F	38
Southern Downs	25-34	1	M	55
Southern Downs	35-44		F	150
Southern Downs	35-44		M	127
Southern Downs	35-44	0	F	1632
Southern Downs	35-44	0	M	1446
Southern Downs	35-44	1	F	70
Southern Downs	35-44	1	M	63
Southern Downs	45-54		F	178
Southern Downs	45-54		M	189
Southern Downs	45-54	0	F	2058
Southern Downs	45-54	0	M	1793
Southern Downs	45-54	1	F	129
Southern Downs	45-54	1	M	130
Southern Downs	55-64		F	198
Southern Downs	55-64		M	203
Southern Downs	55-64	0	F	2430
Southern Downs	55-64	0	M	2192
Southern Downs	55-64	1	F	197
Southern Downs	55-64	1	M	196
Southern Downs	65-74		F	190
Southern Downs	65-74		M	201
Southern Downs	65-74	0	F	2277
Southern Downs	65-74	0	M	2270
Southern Downs	65-74	1	F	271
Southern Downs	65-74	1	M	268
Southern Downs	75-84		F	116
Southern Downs	75-84		M	114
Southern Downs	75-84	0	F	1103
Southern Downs	75-84	0	M	1169
Southern Downs	75-84	1	F	336
Southern Downs	75-84	1	M	233
Southern Downs	85+		F	54
Southern Downs	85+		M	37
Southern Downs	85+	0	F	230
Southern Downs	85+	0	M	214
Southern Downs	85+	1	F	304
Southern Downs	85+	1	M	164
Sunshine Coast	0-4		F	343
Sunshine Coast	0-4		M	454
Sunshine Coast	0-4	0	F	7765
Sunshine Coast	0-4	0	M	8115
Sunshine Coast	0-4	1	F	85
Sunshine Coast	0-4	1	M	174
Sunshine Coast	5-14		F	1126
Sunshine Coast	5-14		M	1127
Sunshine Coast	5-14	0	F	18813
Sunshine Coast	5-14	0	M	19286
Sunshine Coast	5-14	1	F	778
Sunshine Coast	5-14	1	M	1427
Sunshine Coast	15-19		F	515
Sunshine Coast	15-19		M	487
Sunshine Coast	15-19	0	F	9102
Sunshine Coast	15-19	0	M	9200
Sunshine Coast	15-19	1	F	293
Sunshine Coast	15-19	1	M	481
Sunshine Coast	20-24		F	500
Sunshine Coast	20-24		M	513
Sunshine Coast	20-24	0	F	8156
Sunshine Coast	20-24	0	M	7628
Sunshine Coast	20-24	1	F	216
Sunshine Coast	20-24	1	M	301
Sunshine Coast	25-34		F	1159
Sunshine Coast	25-34		M	1199
Sunshine Coast	25-34	0	F	18242
Sunshine Coast	25-34	0	M	16365
Sunshine Coast	25-34	1	F	389
Sunshine Coast	25-34	1	M	457
Sunshine Coast	35-44		F	1116
Sunshine Coast	35-44		M	1355
Sunshine Coast	35-44	0	F	20711
Sunshine Coast	35-44	0	M	18238
Sunshine Coast	35-44	1	F	491
Sunshine Coast	35-44	1	M	473
Sunshine Coast	45-54		F	1087
Sunshine Coast	45-54		M	1359
Sunshine Coast	45-54	0	F	22187
Sunshine Coast	45-54	0	M	19896
Sunshine Coast	45-54	1	F	819
Sunshine Coast	45-54	1	M	620
Sunshine Coast	55-64		F	1092
Sunshine Coast	55-64		M	1125
Sunshine Coast	55-64	0	F	21966
Sunshine Coast	55-64	0	M	18811
Sunshine Coast	55-64	1	F	1159
Sunshine Coast	55-64	1	M	1037
Sunshine Coast	65-74		F	959
Sunshine Coast	65-74		M	973
Sunshine Coast	65-74	0	F	19020
Sunshine Coast	65-74	0	M	16862
Sunshine Coast	65-74	1	F	1664
Sunshine Coast	65-74	1	M	1604
Sunshine Coast	75-84		F	691
Sunshine Coast	75-84		M	620
Sunshine Coast	75-84	0	F	9619
Sunshine Coast	75-84	0	M	8772
Sunshine Coast	75-84	1	F	2487
Sunshine Coast	75-84	1	M	1980
Sunshine Coast	85+		F	555
Sunshine Coast	85+		M	333
Sunshine Coast	85+	0	F	2030
Sunshine Coast	85+	0	M	1857
Sunshine Coast	85+	1	F	2747
Sunshine Coast	85+	1	M	1537
Tablelands	0-4		F	45
Tablelands	0-4		M	53
Tablelands	0-4	0	F	447
Tablelands	0-4	0	M	501
Tablelands	0-4	1	F	5
Tablelands	0-4	1	M	13
Tablelands	5-14		F	165
Tablelands	5-14		M	199
Tablelands	5-14	0	F	1426
Tablelands	5-14	0	M	1465
Tablelands	5-14	1	F	30
Tablelands	5-14	1	M	99
Tablelands	15-19		F	80
Tablelands	15-19		M	97
Tablelands	15-19	0	F	633
Tablelands	15-19	0	M	666
Tablelands	15-19	1	F	20
Tablelands	15-19	1	M	32
Tablelands	20-24		F	58
Tablelands	20-24		M	56
Tablelands	20-24	0	F	382
Tablelands	20-24	0	M	410
Tablelands	20-24	1	F	4
Tablelands	20-24	1	M	12
Tablelands	25-34		F	153
Tablelands	25-34		M	129
Tablelands	25-34	0	F	1018
Tablelands	25-34	0	M	974
Tablelands	25-34	1	F	31
Tablelands	25-34	1	M	29
Tablelands	35-44		F	144
Tablelands	35-44		M	114
Tablelands	35-44	0	F	1216
Tablelands	35-44	0	M	1015
Tablelands	35-44	1	F	48
Tablelands	35-44	1	M	36
Tablelands	45-54		F	150
Tablelands	45-54		M	194
Tablelands	45-54	0	F	1549
Tablelands	45-54	0	M	1357
Tablelands	45-54	1	F	67
Tablelands	45-54	1	M	57
Tablelands	55-64		F	156
Tablelands	55-64		M	179
Tablelands	55-64	0	F	1860
Tablelands	55-64	0	M	1684
Tablelands	55-64	1	F	131
Tablelands	55-64	1	M	120
Tablelands	65-74		F	163
Tablelands	65-74		M	179
Tablelands	65-74	0	F	1710
Tablelands	65-74	0	M	1702
Tablelands	65-74	1	F	136
Tablelands	65-74	1	M	178
Tablelands	75-84		F	98
Tablelands	75-84		M	99
Tablelands	75-84	0	F	763
Tablelands	75-84	0	M	836
Tablelands	75-84	1	F	195
Tablelands	75-84	1	M	163
Tablelands	85+		F	72
Tablelands	85+		M	49
Tablelands	85+	0	F	157
Tablelands	85+	0	M	146
Tablelands	85+	1	F	180
Tablelands	85+	1	M	111
Toowoomba	0-4		F	257
Toowoomba	0-4		M	290
Toowoomba	0-4	0	F	4720
Toowoomba	0-4	0	M	4779
Toowoomba	0-4	1	F	57
Toowoomba	0-4	1	M	91
Toowoomba	5-14		F	525
Toowoomba	5-14		M	563
Toowoomba	5-14	0	F	10646
Toowoomba	5-14	0	M	10748
Toowoomba	5-14	1	F	430
Toowoomba	5-14	1	M	786
Toowoomba	15-19		F	264
Toowoomba	15-19		M	310
Toowoomba	15-19	0	F	5117
Toowoomba	15-19	0	M	5226
Toowoomba	15-19	1	F	200
Toowoomba	15-19	1	M	297
Toowoomba	20-24		F	326
Toowoomba	20-24		M	322
Toowoomba	20-24	0	F	4758
Toowoomba	20-24	0	M	4730
Toowoomba	20-24	1	F	151
Toowoomba	20-24	1	M	209
Toowoomba	25-34		F	588
Toowoomba	25-34		M	731
Toowoomba	25-34	0	F	10375
Toowoomba	25-34	0	M	9561
Toowoomba	25-34	1	F	270
Toowoomba	25-34	1	M	313
Toowoomba	35-44		F	539
Toowoomba	35-44		M	579
Toowoomba	35-44	0	F	9738
Toowoomba	35-44	0	M	8818
Toowoomba	35-44	1	F	336
Toowoomba	35-44	1	M	344
Toowoomba	45-54		F	515
Toowoomba	45-54		M	656
Toowoomba	45-54	0	F	9921
Toowoomba	45-54	0	M	8857
Toowoomba	45-54	1	F	503
Toowoomba	45-54	1	M	444
Toowoomba	55-64		F	539
Toowoomba	55-64		M	609
Toowoomba	55-64	0	F	9485
Toowoomba	55-64	0	M	8539
Toowoomba	55-64	1	F	760
Toowoomba	55-64	1	M	637
Toowoomba	65-74		F	474
Toowoomba	65-74		M	478
Toowoomba	65-74	0	F	8093
Toowoomba	65-74	0	M	7168
Toowoomba	65-74	1	F	952
Toowoomba	65-74	1	M	925
Toowoomba	75-84		F	394
Toowoomba	75-84		M	289
Toowoomba	75-84	0	F	4382
Toowoomba	75-84	0	M	3837
Toowoomba	75-84	1	F	1336
Toowoomba	75-84	1	M	1021
Toowoomba	85+		F	270
Toowoomba	85+		M	157
Toowoomba	85+	0	F	1023
Toowoomba	85+	0	M	817
Toowoomba	85+	1	F	1429
Toowoomba	85+	1	M	686
Torres	0-4		F	12
Torres	0-4		M	11
Torres	0-4	0	F	124
Torres	0-4	0	M	119
Torres	5-14		F	12
Torres	5-14		M	24
Torres	5-14	0	F	272
Torres	5-14	0	M	317
Torres	5-14	1	F	5
Torres	5-14	1	M	8
Torres	15-19		F	11
Torres	15-19		M	8
Torres	15-19	0	F	120
Torres	15-19	0	M	126
Torres	15-19	1	M	8
Torres	20-24		F	11
Torres	20-24		M	11
Torres	20-24	0	F	112
Torres	20-24	0	M	121
Torres	25-34		F	17
Torres	25-34		M	18
Torres	25-34	0	F	251
Torres	25-34	0	M	231
Torres	25-34	1	M	3
Torres	35-44		F	15
Torres	35-44		M	23
Torres	35-44	0	F	241
Torres	35-44	0	M	180
Torres	35-44	1	F	4
Torres	45-54		F	13
Torres	45-54		M	23
Torres	45-54	0	F	185
Torres	45-54	0	M	162
Torres	45-54	1	M	9
Torres	55-64		F	14
Torres	55-64		M	15
Torres	55-64	0	F	154
Torres	55-64	0	M	156
Torres	55-64	1	F	14
Torres	55-64	1	M	9
Torres	65-74		F	5
Torres	65-74		M	9
Torres	65-74	0	F	63
Torres	65-74	0	M	72
Torres	65-74	1	F	17
Torres	65-74	1	M	9
Torres	75-84	0	F	20
Torres	75-84	0	M	17
Torres	75-84	1	F	9
Torres	75-84	1	M	15
Torres	85+	1	M	5
Torres Strait Island	0-4		F	21
Torres Strait Island	0-4		M	20
Torres Strait Island	0-4	0	F	212
Torres Strait Island	0-4	0	M	203
Torres Strait Island	5-14		F	20
Torres Strait Island	5-14		M	33
Torres Strait Island	5-14	0	F	392
Torres Strait Island	5-14	0	M	427
Torres Strait Island	5-14	1	F	3
Torres Strait Island	15-19		F	11
Torres Strait Island	15-19		M	9
Torres Strait Island	15-19	0	F	114
Torres Strait Island	15-19	0	M	146
Torres Strait Island	20-24		F	14
Torres Strait Island	20-24		M	9
Torres Strait Island	20-24	0	F	144
Torres Strait Island	20-24	0	M	123
Torres Strait Island	25-34		F	26
Torres Strait Island	25-34		M	25
Torres Strait Island	25-34	0	F	325
Torres Strait Island	25-34	0	M	265
Torres Strait Island	35-44		F	17
Torres Strait Island	35-44		M	22
Torres Strait Island	35-44	0	F	244
Torres Strait Island	35-44	0	M	234
Torres Strait Island	35-44	1	F	4
Torres Strait Island	45-54		F	17
Torres Strait Island	45-54		M	16
Torres Strait Island	45-54	0	F	181
Torres Strait Island	45-54	0	M	196
Torres Strait Island	45-54	1	M	3
Torres Strait Island	55-64		F	19
Torres Strait Island	55-64		M	14
Torres Strait Island	55-64	0	F	143
Torres Strait Island	55-64	0	M	146
Torres Strait Island	55-64	1	F	22
Torres Strait Island	55-64	1	M	13
Torres Strait Island	65-74		F	5
Torres Strait Island	65-74		M	5
Torres Strait Island	65-74	0	F	75
Torres Strait Island	65-74	0	M	69
Torres Strait Island	65-74	1	F	20
Torres Strait Island	65-74	1	M	18
Torres Strait Island	75-84		F	7
Torres Strait Island	75-84		M	3
Torres Strait Island	75-84	0	F	15
Torres Strait Island	75-84	0	M	18
Torres Strait Island	75-84	1	F	24
Torres Strait Island	75-84	1	M	15
Torres Strait Island	85+	0	F	5
Torres Strait Island	85+	1	F	4
Torres Strait Island	85+	1	M	3
Townsville	0-4		F	385
Townsville	0-4		M	388
Townsville	0-4	0	F	4843
Townsville	0-4	0	M	5373
Townsville	0-4	1	F	81
Townsville	0-4	1	M	140
Townsville	5-14		F	840
Townsville	5-14		M	924
Townsville	5-14	0	F	11238
Townsville	5-14	0	M	11418
Townsville	5-14	1	F	436
Townsville	5-14	1	M	921
Townsville	15-19		F	432
Townsville	15-19		M	526
Townsville	15-19	0	F	5892
Townsville	15-19	0	M	5573
Townsville	15-19	1	F	166
Townsville	15-19	1	M	279
Townsville	20-24		F	552
Townsville	20-24		M	1217
Townsville	20-24	0	F	6368
Townsville	20-24	0	M	6508
Townsville	20-24	1	F	141
Townsville	20-24	1	M	215
Townsville	25-34		F	1140
Townsville	25-34		M	1774
Townsville	25-34	0	F	12361
Townsville	25-34	0	M	12035
Townsville	25-34	1	F	266
Townsville	25-34	1	M	320
Townsville	35-44		F	949
Townsville	35-44		M	1449
Townsville	35-44	0	F	11658
Townsville	35-44	0	M	10430
Townsville	35-44	1	F	347
Townsville	35-44	1	M	369
Townsville	45-54		F	861
Townsville	45-54		M	1226
Townsville	45-54	0	F	11235
Townsville	45-54	0	M	10430
Townsville	45-54	1	F	552
Townsville	45-54	1	M	508
Townsville	55-64		F	618
Townsville	55-64		M	911
Townsville	55-64	0	F	10096
Townsville	55-64	0	M	9448
Townsville	55-64	1	F	724
Townsville	55-64	1	M	728
Townsville	65-74		F	423
Townsville	65-74		M	524
Townsville	65-74	0	F	7015
Townsville	65-74	0	M	6810
Townsville	65-74	1	F	898
Townsville	65-74	1	M	922
Townsville	75-84		F	278
Townsville	75-84		M	261
Townsville	75-84	0	F	2964
Townsville	75-84	0	M	2771
Townsville	75-84	1	F	1136
Townsville	75-84	1	M	854
Townsville	85+		F	172
Townsville	85+		M	96
Townsville	85+	0	F	569
Townsville	85+	0	M	443
Townsville	85+	1	F	937
Townsville	85+	1	M	425
Weipa	0-4		F	12
Weipa	0-4		M	23
Weipa	0-4	0	F	160
Weipa	0-4	0	M	184
Weipa	0-4	1	M	6
Weipa	5-14		F	40
Weipa	5-14		M	36
Weipa	5-14	0	F	260
Weipa	5-14	0	M	306
Weipa	5-14	1	F	9
Weipa	5-14	1	M	21
Weipa	15-19		F	12
Weipa	15-19		M	18
Weipa	15-19	0	F	103
Weipa	15-19	0	M	104
Weipa	15-19	1	F	7
Weipa	15-19	1	M	6
Weipa	20-24		F	26
Weipa	20-24		M	29
Weipa	20-24	0	F	134
Weipa	20-24	0	M	119
Weipa	25-34		F	46
Weipa	25-34		M	76
Weipa	25-34	0	F	342
Weipa	25-34	0	M	332
Weipa	35-44		F	42
Weipa	35-44		M	44
Weipa	35-44	0	F	277
Weipa	35-44	0	M	274
Weipa	45-54		F	25
Weipa	45-54		M	34
Weipa	45-54	0	F	241
Weipa	45-54	0	M	266
Weipa	45-54	1	M	5
Weipa	55-64		F	19
Weipa	55-64		M	32
Weipa	55-64	0	F	127
Weipa	55-64	0	M	175
Weipa	55-64	1	M	5
Weipa	65-74		F	3
Weipa	65-74		M	6
Weipa	65-74	0	F	28
Weipa	65-74	0	M	38
Weipa	65-74	1	F	9
Weipa	75-84		M	3
Weipa	75-84	0	F	10
Weipa	75-84	0	M	3
Weipa	75-84	1	F	4
Weipa	75-84	1	M	7
Weipa	85+	0	M	5
Weipa	85+	1	F	6
Western Downs	0-4		F	86
Western Downs	0-4		M	96
Western Downs	0-4	0	F	961
Western Downs	0-4	0	M	1039
Western Downs	0-4	1	F	17
Western Downs	0-4	1	M	20
Western Downs	5-14		F	235
Western Downs	5-14		M	234
Western Downs	5-14	0	F	2125
Western Downs	5-14	0	M	2161
Western Downs	5-14	1	F	86
Western Downs	5-14	1	M	180
Western Downs	15-19		F	98
Western Downs	15-19		M	116
Western Downs	15-19	0	F	810
Western Downs	15-19	0	M	915
Western Downs	15-19	1	F	43
Western Downs	15-19	1	M	57
Western Downs	20-24		F	95
Western Downs	20-24		M	158
Western Downs	20-24	0	F	811
Western Downs	20-24	0	M	786
Western Downs	20-24	1	F	25
Western Downs	20-24	1	M	44
Western Downs	25-34		F	256
Western Downs	25-34		M	311
Western Downs	25-34	0	F	1911
Western Downs	25-34	0	M	1818
Western Downs	25-34	1	F	38
Western Downs	25-34	1	M	64
Western Downs	35-44		F	182
Western Downs	35-44		M	248
Western Downs	35-44	0	F	1787
Western Downs	35-44	0	M	1627
Western Downs	35-44	1	F	59
Western Downs	35-44	1	M	55
Western Downs	45-54		F	193
Western Downs	45-54		M	239
Western Downs	45-54	0	F	1858
Western Downs	45-54	0	M	1813
Western Downs	45-54	1	F	99
Western Downs	45-54	1	M	99
Western Downs	55-64		F	155
Western Downs	55-64		M	218
Western Downs	55-64	0	F	1709
Western Downs	55-64	0	M	1769
Western Downs	55-64	1	F	156
Western Downs	55-64	1	M	169
Western Downs	65-74		F	113
Western Downs	65-74		M	160
Western Downs	65-74	0	F	1274
Western Downs	65-74	0	M	1446
Western Downs	65-74	1	F	164
Western Downs	65-74	1	M	190
Western Downs	75-84		F	89
Western Downs	75-84		M	83
Western Downs	75-84	0	F	679
Western Downs	75-84	0	M	642
Western Downs	75-84	1	F	180
Western Downs	75-84	1	M	151
Western Downs	85+		F	46
Western Downs	85+		M	33
Western Downs	85+	0	F	143
Western Downs	85+	0	M	117
Western Downs	85+	1	F	187
Western Downs	85+	1	M	90
Whitsunday	0-4		F	84
Whitsunday	0-4		M	78
Whitsunday	0-4	0	F	810
Whitsunday	0-4	0	M	894
Whitsunday	0-4	1	F	10
Whitsunday	0-4	1	M	20
Whitsunday	5-14		F	194
Whitsunday	5-14		M	199
Whitsunday	5-14	0	F	1875
Whitsunday	5-14	0	M	2023
Whitsunday	5-14	1	F	75
Whitsunday	5-14	1	M	123
Whitsunday	15-19		F	97
Whitsunday	15-19		M	92
Whitsunday	15-19	0	F	808
Whitsunday	15-19	0	M	862
Whitsunday	15-19	1	F	21
Whitsunday	15-19	1	M	32
Whitsunday	20-24		F	138
Whitsunday	20-24		M	163
Whitsunday	20-24	0	F	908
Whitsunday	20-24	0	M	848
Whitsunday	20-24	1	F	12
Whitsunday	20-24	1	M	15
Whitsunday	25-34		F	330
Whitsunday	25-34		M	468
Whitsunday	25-34	0	F	2387
Whitsunday	25-34	0	M	2196
Whitsunday	25-34	1	F	27
Whitsunday	25-34	1	M	57
Whitsunday	35-44		F	235
Whitsunday	35-44		M	362
Whitsunday	35-44	0	F	2075
Whitsunday	35-44	0	M	2037
Whitsunday	35-44	1	F	45
Whitsunday	35-44	1	M	49
Whitsunday	45-54		F	250
Whitsunday	45-54		M	414
Whitsunday	45-54	0	F	2125
Whitsunday	45-54	0	M	2143
Whitsunday	45-54	1	F	82
Whitsunday	45-54	1	M	73
Whitsunday	55-64		F	267
Whitsunday	55-64		M	348
Whitsunday	55-64	0	F	2085
Whitsunday	55-64	0	M	2213
Whitsunday	55-64	1	F	133
Whitsunday	55-64	1	M	125
Whitsunday	65-74		F	161
Whitsunday	65-74		M	226
Whitsunday	65-74	0	F	1520
Whitsunday	65-74	0	M	1714
Whitsunday	65-74	1	F	155
Whitsunday	65-74	1	M	201
Whitsunday	75-84		F	70
Whitsunday	75-84		M	99
Whitsunday	75-84	0	F	557
Whitsunday	75-84	0	M	676
Whitsunday	75-84	1	F	193
Whitsunday	75-84	1	M	193
Whitsunday	85+		F	18
Whitsunday	85+		M	20
Whitsunday	85+	0	F	122
Whitsunday	85+	0	M	101
Whitsunday	85+	1	F	163
Whitsunday	85+	1	M	83
Winton	0-4		F	9
Winton	0-4		M	3
Winton	0-4	0	F	35
Winton	0-4	0	M	20
Winton	5-14		F	8
Winton	5-14		M	3
Winton	5-14	0	F	52
Winton	5-14	0	M	55
Winton	15-19		F	4
Winton	15-19		M	4
Winton	15-19	0	F	13
Winton	15-19	0	M	20
Winton	20-24		F	8
Winton	20-24		M	6
Winton	20-24	0	F	27
Winton	20-24	0	M	15
Winton	25-34		F	9
Winton	25-34		M	14
Winton	25-34	0	F	55
Winton	25-34	0	M	47
Winton	35-44		F	18
Winton	35-44		M	7
Winton	35-44	0	F	57
Winton	35-44	0	M	48
Winton	45-54		F	15
Winton	45-54		M	12
Winton	45-54	0	F	80
Winton	45-54	0	M	54
Winton	55-64		F	10
Winton	55-64		M	9
Winton	55-64	0	F	72
Winton	55-64	0	M	73
Winton	55-64	1	M	9
Winton	65-74		F	6
Winton	65-74		M	18
Winton	65-74	0	F	43
Winton	65-74	0	M	59
Winton	65-74	1	F	9
Winton	65-74	1	M	9
Winton	75-84		F	10
Winton	75-84		M	9
Winton	75-84	0	F	22
Winton	75-84	0	M	35
Winton	75-84	1	F	7
Winton	75-84	1	M	3
Winton	85+		F	3
Winton	85+	0	F	5
Winton	85+	0	M	6
Woorabinda	0-4		F	3
Woorabinda	0-4		M	4
Woorabinda	0-4	0	F	45
Woorabinda	0-4	0	M	65
Woorabinda	5-14		F	8
Woorabinda	5-14		M	18
Woorabinda	5-14	0	F	102
Woorabinda	5-14	0	M	101
Woorabinda	15-19		F	4
Woorabinda	15-19		M	9
Woorabinda	15-19	0	F	50
Woorabinda	15-19	0	M	41
Woorabinda	20-24	0	F	40
Woorabinda	20-24	0	M	28
Woorabinda	25-34		F	14
Woorabinda	25-34		M	3
Woorabinda	25-34	0	F	91
Woorabinda	25-34	0	M	57
Woorabinda	25-34	1	M	3
Woorabinda	35-44		F	3
Woorabinda	35-44		M	4
Woorabinda	35-44	0	F	50
Woorabinda	35-44	0	M	40
Woorabinda	45-54		F	6
Woorabinda	45-54		M	3
Woorabinda	45-54	0	F	50
Woorabinda	45-54	0	M	45
Woorabinda	45-54	1	F	5
Woorabinda	45-54	1	M	4
Woorabinda	55-64	0	F	35
Woorabinda	55-64	0	M	23
Woorabinda	55-64	1	M	7
Woorabinda	65-74		F	3
Woorabinda	65-74	0	F	17
Woorabinda	65-74	0	M	11
Woorabinda	65-74	1	F	5
Wujal Wujal	0-4		F	4
Wujal Wujal	0-4	0	F	12
Wujal Wujal	0-4	0	M	13
Wujal Wujal	5-14		F	3
Wujal Wujal	5-14		M	4
Wujal Wujal	5-14	0	F	18
Wujal Wujal	5-14	0	M	16
Wujal Wujal	15-19		M	3
Wujal Wujal	15-19	0	F	4
Wujal Wujal	15-19	0	M	8
Wujal Wujal	20-24		M	3
Wujal Wujal	20-24	0	F	8
Wujal Wujal	20-24	0	M	3
Wujal Wujal	25-34		M	8
Wujal Wujal	25-34	0	F	28
Wujal Wujal	25-34	0	M	18
Wujal Wujal	35-44		F	3
Wujal Wujal	35-44		M	4
Wujal Wujal	35-44	0	F	12
Wujal Wujal	35-44	0	M	16
Wujal Wujal	45-54	0	F	16
Wujal Wujal	45-54	0	M	19
Wujal Wujal	55-64		F	3
Wujal Wujal	55-64		M	4
Wujal Wujal	55-64	0	F	9
Wujal Wujal	55-64	0	M	7
Wujal Wujal	65-74		M	6
Wujal Wujal	65-74	0	F	3
Wujal Wujal	65-74	0	M	6
Wujal Wujal	75-84	0	M	3
Yarrabah	0-4		M	5
Yarrabah	0-4	0	F	110
Yarrabah	0-4	0	M	111
Yarrabah	5-14		F	14
Yarrabah	5-14		M	6
Yarrabah	5-14	0	F	235
Yarrabah	5-14	0	M	252
Yarrabah	15-19		F	10
Yarrabah	15-19		M	4
Yarrabah	15-19	0	F	132
Yarrabah	15-19	0	M	126
Yarrabah	20-24		M	8
Yarrabah	20-24	0	F	91
Yarrabah	20-24	0	M	108
Yarrabah	25-34		F	12
Yarrabah	25-34		M	12
Yarrabah	25-34	0	F	193
Yarrabah	25-34	0	M	178
Yarrabah	35-44		F	4
Yarrabah	35-44		M	4
Yarrabah	35-44	0	F	135
Yarrabah	35-44	0	M	123
Yarrabah	35-44	1	M	4
Yarrabah	45-54		F	9
Yarrabah	45-54	0	F	121
Yarrabah	45-54	0	M	117
Yarrabah	45-54	1	F	6
Yarrabah	45-54	1	M	5
Yarrabah	55-64		F	11
Yarrabah	55-64		M	8
Yarrabah	55-64	0	F	98
Yarrabah	55-64	0	M	75
Yarrabah	55-64	1	F	12
Yarrabah	55-64	1	M	10
Yarrabah	65-74		F	3
Yarrabah	65-74	0	F	33
Yarrabah	65-74	0	M	32
Yarrabah	65-74	1	F	14
Yarrabah	65-74	1	M	9
Yarrabah	75-84		M	4
Yarrabah	75-84	0	F	15
Yarrabah	75-84	0	M	3
Yarrabah	75-84	1	F	6
Yarrabah	75-84	1	M	4
Yarrabah	85+	1	F	3
No usual address (Qld)	0-4		F	33
No usual address (Qld)	0-4		M	36
No usual address (Qld)	0-4	0	F	190
No usual address (Qld)	0-4	0	M	236
No usual address (Qld)	0-4	1	F	6
No usual address (Qld)	0-4	1	M	4
No usual address (Qld)	5-14		F	63
No usual address (Qld)	5-14		M	67
No usual address (Qld)	5-14	0	F	376
No usual address (Qld)	5-14	0	M	372
