LGA_NAME16	Age	Sex	persons
Wollondilly	65-74	M	2475
Wollondilly	75-84	F	1242
Wollondilly	75-84	M	1223
Wollondilly	85+	F	449
Wollondilly	85+	M	324
Wollongong	0-4	F	5864
Wollongong	0-4	M	6219
Wollongong	5-14	F	12475
Wollongong	5-14	M	13151
Wollongong	15-19	F	6391
Wollongong	15-19	M	6637
Wollongong	20-24	F	7786
Wollongong	20-24	M	8000
Wollongong	25-34	F	14099
Wollongong	25-34	M	14320
Wollongong	35-44	F	13669
Wollongong	35-44	M	13086
Wollongong	45-54	F	13668
Wollongong	45-54	M	13168
Wollongong	55-64	F	13278
Wollongong	55-64	M	12791
Wollongong	65-74	F	10913
Wollongong	65-74	M	9990
Wollongong	75-84	F	7218
Wollongong	75-84	M	6095
Wollongong	85+	F	3581
Wollongong	85+	M	2171
Woollahra	0-4	F	1217
Woollahra	0-4	M	1210
Woollahra	5-14	F	2755
Woollahra	5-14	M	2763
Woollahra	15-19	F	1279
Woollahra	15-19	M	1388
Woollahra	20-24	F	1609
Woollahra	20-24	M	1305
Woollahra	25-34	F	4667
Woollahra	25-34	M	3744
Woollahra	35-44	F	3821
Woollahra	35-44	M	3401
Woollahra	45-54	F	3738
Woollahra	45-54	M	3248
Woollahra	55-64	F	3248
Woollahra	55-64	M	2922
Woollahra	65-74	F	3004
Woollahra	65-74	M	2567
Woollahra	75-84	F	2160
Woollahra	75-84	M	1715
Woollahra	85+	F	1042
Woollahra	85+	M	679
Yass Valley	0-4	F	459
Yass Valley	0-4	M	470
Yass Valley	5-14	F	1217
Yass Valley	5-14	M	1276
Yass Valley	15-19	F	551
Yass Valley	15-19	M	577
Yass Valley	20-24	F	373
Yass Valley	20-24	M	412
Yass Valley	25-34	F	817
Yass Valley	25-34	M	776
Yass Valley	35-44	F	1198
Yass Valley	35-44	M	977
Yass Valley	45-54	F	1398
Yass Valley	45-54	M	1306
Yass Valley	55-64	F	1117
Yass Valley	55-64	M	1180
Yass Valley	65-74	F	963
Yass Valley	65-74	M	931
Yass Valley	75-84	F	477
Yass Valley	75-84	M	458
Yass Valley	85+	F	211
Yass Valley	85+	M	133
Unincorporated NSW	0-4	F	19
Unincorporated NSW	0-4	M	34
Unincorporated NSW	5-14	F	62
Unincorporated NSW	5-14	M	68
Unincorporated NSW	15-19	F	19
Unincorporated NSW	15-19	M	18
Unincorporated NSW	20-24	F	16
Unincorporated NSW	20-24	M	8
Unincorporated NSW	25-34	F	63
Unincorporated NSW	25-34	M	51
Unincorporated NSW	35-44	F	69
Unincorporated NSW	35-44	M	81
Unincorporated NSW	45-54	F	74
Unincorporated NSW	45-54	M	68
Unincorporated NSW	55-64	F	85
Unincorporated NSW	55-64	M	81
Unincorporated NSW	65-74	F	51
Unincorporated NSW	65-74	M	82
Unincorporated NSW	75-84	F	29
Unincorporated NSW	75-84	M	30
Unincorporated NSW	85+	F	9
Unincorporated NSW	85+	M	15
No usual address (NSW)	0-4	F	203
No usual address (NSW)	0-4	M	258
No usual address (NSW)	5-14	F	412
No usual address (NSW)	5-14	M	382
No usual address (NSW)	15-19	F	279
No usual address (NSW)	15-19	M	253
No usual address (NSW)	20-24	F	418
No usual address (NSW)	20-24	M	411
No usual address (NSW)	25-34	F	1022
No usual address (NSW)	25-34	M	1164
No usual address (NSW)	35-44	F	749
No usual address (NSW)	35-44	M	1108
No usual address (NSW)	45-54	F	666
No usual address (NSW)	45-54	M	1010
No usual address (NSW)	55-64	F	698
No usual address (NSW)	55-64	M	949
No usual address (NSW)	65-74	F	404
No usual address (NSW)	65-74	M	648
No usual address (NSW)	75-84	F	104
No usual address (NSW)	75-84	M	166
No usual address (NSW)	85+	F	32
No usual address (NSW)	85+	M	19
Alpine	0-4	F	251
Alpine	0-4	M	283
Alpine	5-14	F	716
Alpine	5-14	M	769
Alpine	15-19	F	303
Alpine	15-19	M	359
Alpine	20-24	F	255
Alpine	20-24	M	265
Alpine	25-34	F	590
Alpine	25-34	M	605
Alpine	35-44	F	756
Alpine	35-44	M	702
Alpine	45-54	F	919
Alpine	45-54	M	850
Alpine	55-64	F	1079
Alpine	55-64	M	1079
Alpine	65-74	F	967
Alpine	65-74	M	1008
Alpine	75-84	F	590
Alpine	75-84	M	489
Alpine	85+	F	239
Alpine	85+	M	156
Ararat	0-4	F	283
Ararat	0-4	M	293
Ararat	5-14	F	579
Ararat	5-14	M	646
Ararat	15-19	F	269
Ararat	15-19	M	290
Ararat	20-24	F	268
Ararat	20-24	M	293
Ararat	25-34	F	620
Ararat	25-34	M	818
Ararat	35-44	F	588
Ararat	35-44	M	732
Ararat	45-54	F	706
Ararat	45-54	M	814
Ararat	55-64	F	820
Ararat	55-64	M	923
Ararat	65-74	F	779
Ararat	65-74	M	863
Ararat	75-84	F	465
Ararat	75-84	M	457
Ararat	85+	F	222
Ararat	85+	M	154
Ballarat	0-4	F	3281
Ballarat	0-4	M	3324
Ballarat	5-14	F	7101
Ballarat	5-14	M	7614
Ballarat	15-19	F	3423
Ballarat	15-19	M	3508
Ballarat	20-24	F	3646
Ballarat	20-24	M	3558
Ballarat	25-34	F	7844
Ballarat	25-34	M	7689
Ballarat	35-44	F	7438
Ballarat	35-44	M	6634
Ballarat	45-54	F	7264
Ballarat	45-54	M	6584
Ballarat	55-64	F	7039
Ballarat	55-64	M	6276
Ballarat	65-74	F	6431
Ballarat	65-74	M	5499
Ballarat	75-84	F	3717
Ballarat	75-84	M	3027
Ballarat	85+	F	1848
Ballarat	85+	M	1030
Banyule	0-4	F	3426
Banyule	0-4	M	3625
Banyule	5-14	F	7556
Banyule	5-14	M	7827
Banyule	15-19	F	3207
Banyule	15-19	M	3621
Banyule	20-24	F	3380
Banyule	20-24	M	3625
Banyule	25-34	F	8269
Banyule	25-34	M	7983
Banyule	35-44	F	9329
Banyule	35-44	M	8836
Banyule	45-54	F	8698
Banyule	45-54	M	8224
Banyule	55-64	F	7849
Banyule	55-64	M	7010
Banyule	65-74	F	6811
Banyule	65-74	M	5883
Banyule	75-84	F	4194
Banyule	75-84	M	3487
Banyule	85+	F	2121
Banyule	85+	M	1279
Bass Coast	0-4	F	921
Bass Coast	0-4	M	920
Bass Coast	5-14	F	2084
Bass Coast	5-14	M	2243
Bass Coast	15-19	F	908
Bass Coast	15-19	M	935
Bass Coast	20-24	F	684
Bass Coast	20-24	M	744
Bass Coast	25-34	F	1886
Bass Coast	25-34	M	1699
Bass Coast	35-44	F	2215
Bass Coast	35-44	M	2025
Bass Coast	45-54	F	2480
Bass Coast	45-54	M	2339
Bass Coast	55-64	F	3549
Bass Coast	55-64	M	3122
Bass Coast	65-74	F	3664
Bass Coast	65-74	M	3523
Bass Coast	75-84	F	1852
Bass Coast	75-84	M	1787
Bass Coast	85+	F	706
Bass Coast	85+	M	504
Baw Baw	0-4	F	1746
Baw Baw	0-4	M	1764
Baw Baw	5-14	F	3610
Baw Baw	5-14	M	3841
Baw Baw	15-19	F	1615
Baw Baw	15-19	M	1590
Baw Baw	20-24	F	1437
Baw Baw	20-24	M	1455
Baw Baw	25-34	F	3758
Baw Baw	25-34	M	3377
Baw Baw	35-44	F	3378
Baw Baw	35-44	M	3186
Baw Baw	45-54	F	3620
Baw Baw	45-54	M	3304
Baw Baw	55-64	F	3989
Baw Baw	55-64	M	3583
Baw Baw	65-74	F	3618
Baw Baw	65-74	M	3461
Baw Baw	75-84	F	2008
Baw Baw	75-84	M	1935
Baw Baw	85+	F	817
Baw Baw	85+	M	537
Bayside (Vic.)	0-4	F	2246
Bayside (Vic.)	0-4	M	2208
Bayside (Vic.)	5-14	F	6461
Bayside (Vic.)	5-14	M	6770
Bayside (Vic.)	15-19	F	3369
Bayside (Vic.)	15-19	M	3596
Bayside (Vic.)	20-24	F	2442
Bayside (Vic.)	20-24	M	2766
Bayside (Vic.)	25-34	F	4101
Bayside (Vic.)	25-34	M	3806
Bayside (Vic.)	35-44	F	6372
Bayside (Vic.)	35-44	M	5443
Bayside (Vic.)	45-54	F	8621
Bayside (Vic.)	45-54	M	7639
Bayside (Vic.)	55-64	F	7337
Bayside (Vic.)	55-64	M	6700
Bayside (Vic.)	65-74	F	5952
Bayside (Vic.)	65-74	M	5125
Bayside (Vic.)	75-84	F	3838
Bayside (Vic.)	75-84	M	3097
Bayside (Vic.)	85+	F	2201
Bayside (Vic.)	85+	M	1225
Benalla	0-4	F	326
Benalla	0-4	M	325
Benalla	5-14	F	692
Benalla	5-14	M	725
Benalla	15-19	F	343
Benalla	15-19	M	396
Benalla	20-24	F	287
Benalla	20-24	M	320
Benalla	25-34	F	694
Benalla	25-34	M	693
Benalla	35-44	F	712
Benalla	35-44	M	637
Benalla	45-54	F	925
Benalla	45-54	M	805
Benalla	55-64	F	1237
Benalla	55-64	M	1118
Benalla	65-74	F	1189
Benalla	65-74	M	1157
Benalla	75-84	F	728
Benalla	75-84	M	662
Benalla	85+	F	345
Benalla	85+	M	219
Boroondara	0-4	F	3246
Boroondara	0-4	M	3408
Boroondara	5-14	F	9907
Boroondara	5-14	M	10377
Boroondara	15-19	F	5853
Boroondara	15-19	M	6100
Boroondara	20-24	F	6075
Boroondara	20-24	M	6229
Boroondara	25-34	F	10620
Boroondara	25-34	M	10424
Boroondara	35-44	F	10937
Boroondara	35-44	M	9469
Boroondara	45-54	F	12800
Boroondara	45-54	M	11016
Boroondara	55-64	F	10831
Boroondara	55-64	M	9915
Boroondara	65-74	F	8499
Boroondara	65-74	M	7420
Boroondara	75-84	F	5479
Boroondara	75-84	M	4347
Boroondara	85+	F	3143
Boroondara	85+	M	1820
Brimbank	0-4	F	5274
Brimbank	0-4	M	5714
Brimbank	5-14	F	10989
Brimbank	5-14	M	11785
Brimbank	15-19	F	5489
Brimbank	15-19	M	5640
Brimbank	20-24	F	6349
Brimbank	20-24	M	7056
Brimbank	25-34	F	14610
Brimbank	25-34	M	15946
Brimbank	35-44	F	13179
Brimbank	35-44	M	13239
Brimbank	45-54	F	12708
Brimbank	45-54	M	11849
Brimbank	55-64	F	11706
Brimbank	55-64	M	11396
Brimbank	65-74	F	9475
Brimbank	65-74	M	8831
Brimbank	75-84	F	5071
Brimbank	75-84	M	4643
Brimbank	85+	F	2271
Brimbank	85+	M	1391
Buloke	0-4	F	140
Buloke	0-4	M	154
Buloke	5-14	F	310
Buloke	5-14	M	334
Buloke	15-19	F	133
Buloke	15-19	M	194
Buloke	20-24	F	103
Buloke	20-24	M	143
Buloke	25-34	F	276
Buloke	25-34	M	272
Buloke	35-44	F	237
Buloke	35-44	M	253
Buloke	45-54	F	397
Buloke	45-54	M	408
Buloke	55-64	F	516
Buloke	55-64	M	533
Buloke	65-74	F	416
Buloke	65-74	M	531
Buloke	75-84	F	285
Buloke	75-84	M	267
Buloke	85+	F	182
Buloke	85+	M	106
Campaspe	0-4	F	959
Campaspe	0-4	M	981
Campaspe	5-14	F	2292
Campaspe	5-14	M	2387
Campaspe	15-19	F	1033
Campaspe	15-19	M	1187
Campaspe	20-24	F	927
Campaspe	20-24	M	947
Campaspe	25-34	F	2005
Campaspe	25-34	M	1894
Campaspe	35-44	F	2050
Campaspe	35-44	M	1834
Campaspe	45-54	F	2532
Campaspe	45-54	M	2384
Campaspe	55-64	F	2891
Campaspe	55-64	M	2822
Campaspe	65-74	F	2552
Campaspe	65-74	M	2585
Campaspe	75-84	F	1629
Campaspe	75-84	M	1573
Campaspe	85+	F	766
Campaspe	85+	M	507
Cardinia	0-4	F	4453
Cardinia	0-4	M	4647
Cardinia	5-14	F	8607
Cardinia	5-14	M	9070
Cardinia	15-19	F	3493
Cardinia	15-19	M	3797
Cardinia	20-24	F	3482
Cardinia	20-24	M	3577
Cardinia	25-34	F	9685
Cardinia	25-34	M	8915
Cardinia	35-44	F	8841
Cardinia	35-44	M	8672
Cardinia	45-54	F	7396
Cardinia	45-54	M	7063
Cardinia	55-64	F	6045
Cardinia	55-64	M	5618
Cardinia	65-74	F	4599
Cardinia	65-74	M	4103
Cardinia	75-84	F	2430
Cardinia	75-84	M	2210
Cardinia	85+	F	902
Cardinia	85+	M	591
Casey	0-4	F	13534
Casey	0-4	M	14306
Casey	5-14	F	26832
Casey	5-14	M	28376
Casey	15-19	F	11278
Casey	15-19	M	11878
Casey	20-24	F	11746
Casey	20-24	M	12563
Casey	25-34	F	28552
Casey	25-34	M	27135
Casey	35-44	F	28909
Casey	35-44	M	29092
Casey	45-54	F	22866
Casey	45-54	M	22386
Casey	55-64	F	18281
Casey	55-64	M	17923
Casey	65-74	F	12320
Casey	65-74	M	11340
Casey	75-84	F	6242
Casey	75-84	M	5468
Casey	85+	F	2646
Casey	85+	M	1567
Central Goldfields	0-4	F	259
Central Goldfields	0-4	M	270
Central Goldfields	5-14	F	700
Central Goldfields	5-14	M	737
Central Goldfields	15-19	F	327
Central Goldfields	15-19	M	356
Central Goldfields	20-24	F	258
Central Goldfields	20-24	M	293
Central Goldfields	25-34	F	608
Central Goldfields	25-34	M	574
Central Goldfields	35-44	F	590
Central Goldfields	35-44	M	526
Central Goldfields	45-54	F	836
Central Goldfields	45-54	M	843
Central Goldfields	55-64	F	1098
Central Goldfields	55-64	M	1006
Central Goldfields	65-74	F	1138
Central Goldfields	65-74	M	1115
Central Goldfields	75-84	F	716
Central Goldfields	75-84	M	714
Central Goldfields	85+	F	294
Central Goldfields	85+	M	210
Colac Otway	0-4	F	542
Colac Otway	0-4	M	579
Colac Otway	5-14	F	1247
Colac Otway	5-14	M	1361
Colac Otway	15-19	F	564
Colac Otway	15-19	M	653
Colac Otway	20-24	F	477
Colac Otway	20-24	M	548
Colac Otway	25-34	F	1271
Colac Otway	25-34	M	1305
Colac Otway	35-44	F	1238
Colac Otway	35-44	M	1230
Colac Otway	45-54	F	1435
Colac Otway	45-54	M	1380
Colac Otway	55-64	F	1613
Colac Otway	55-64	M	1612
Colac Otway	65-74	F	1573
Colac Otway	65-74	M	1497
Colac Otway	75-84	F	842
Colac Otway	75-84	M	806
Colac Otway	85+	F	415
Colac Otway	85+	M	240
Corangamite	0-4	F	359
Corangamite	0-4	M	395
Corangamite	5-14	F	943
Corangamite	5-14	M	992
Corangamite	15-19	F	438
Corangamite	15-19	M	495
Corangamite	20-24	F	333
Corangamite	20-24	M	408
Corangamite	25-34	F	757
Corangamite	25-34	M	818
Corangamite	35-44	F	815
Corangamite	35-44	M	774
Corangamite	45-54	F	1041
Corangamite	45-54	M	1024
Corangamite	55-64	F	1275
Corangamite	55-64	M	1257
Corangamite	65-74	F	1023
Corangamite	65-74	M	1130
Corangamite	75-84	F	709
Corangamite	75-84	M	610
Corangamite	85+	F	307
Corangamite	85+	M	214
Darebin	0-4	F	3835
Darebin	0-4	M	4062
Darebin	5-14	F	7047
Darebin	5-14	M	7418
Darebin	15-19	F	3353
Darebin	15-19	M	3376
Darebin	20-24	F	4657
Darebin	20-24	M	4769
Darebin	25-34	F	14685
Darebin	25-34	M	13897
Darebin	35-44	F	12205
Darebin	35-44	M	11681
Darebin	45-54	F	10441
Darebin	45-54	M	9948
Darebin	55-64	F	7959
Darebin	55-64	M	7361
Darebin	65-74	F	5666
Darebin	65-74	M	4900
Darebin	75-84	F	4143
Darebin	75-84	M	3216
Darebin	85+	F	2406
Darebin	85+	M	1543
East Gippsland	0-4	F	1043
East Gippsland	0-4	M	1127
East Gippsland	5-14	F	2541
East Gippsland	5-14	M	2581
East Gippsland	15-19	F	1099
East Gippsland	15-19	M	1209
East Gippsland	20-24	F	874
East Gippsland	20-24	M	937
East Gippsland	25-34	F	2284
East Gippsland	25-34	M	2099
East Gippsland	35-44	F	2372
East Gippsland	35-44	M	2122
East Gippsland	45-54	F	2992
East Gippsland	45-54	M	2620
East Gippsland	55-64	F	4027
East Gippsland	55-64	M	3725
East Gippsland	65-74	F	4258
East Gippsland	65-74	M	4408
East Gippsland	75-84	F	2408
East Gippsland	75-84	M	2464
East Gippsland	85+	F	877
East Gippsland	85+	M	640
Frankston	0-4	F	4259
Frankston	0-4	M	4342
Frankston	5-14	F	8363
Frankston	5-14	M	8875
Frankston	15-19	F	3696
Frankston	15-19	M	4132
Frankston	20-24	F	3863
Frankston	20-24	M	3893
Frankston	25-34	F	9767
Frankston	25-34	M	9306
Frankston	35-44	F	10147
Frankston	35-44	M	9551
Frankston	45-54	F	9666
Frankston	45-54	M	9322
Frankston	55-64	F	8752
Frankston	55-64	M	8179
Frankston	65-74	F	6858
Frankston	65-74	M	6062
Frankston	75-84	F	3965
Frankston	75-84	M	3272
Frankston	85+	F	1913
Frankston	85+	M	1106
Gannawarra	0-4	F	257
Gannawarra	0-4	M	231
Gannawarra	5-14	F	580
Gannawarra	5-14	M	602
Gannawarra	15-19	F	243
Gannawarra	15-19	M	242
Gannawarra	20-24	F	198
Gannawarra	20-24	M	242
Gannawarra	25-34	F	440
Gannawarra	25-34	M	440
Gannawarra	35-44	F	512
Gannawarra	35-44	M	495
Gannawarra	45-54	F	662
Gannawarra	45-54	M	633
Gannawarra	55-64	F	846
Gannawarra	55-64	M	826
Gannawarra	65-74	F	848
Gannawarra	65-74	M	898
Gannawarra	75-84	F	543
Gannawarra	75-84	M	524
Gannawarra	85+	F	234
Gannawarra	85+	M	179
Glen Eira	0-4	F	3787
Glen Eira	0-4	M	3984
Glen Eira	5-14	F	8900
Glen Eira	5-14	M	9406
Glen Eira	15-19	F	4062
Glen Eira	15-19	M	4276
Glen Eira	20-24	F	4695
Glen Eira	20-24	M	4766
Glen Eira	25-34	F	11399
Glen Eira	25-34	M	11037
Glen Eira	35-44	F	11322
Glen Eira	35-44	M	10579
Glen Eira	45-54	F	10630
Glen Eira	45-54	M	9747
Glen Eira	55-64	F	8338
Glen Eira	55-64	M	7756
Glen Eira	65-74	F	6896
Glen Eira	65-74	M	6133
Glen Eira	75-84	F	4084
Glen Eira	75-84	M	3136
Glen Eira	85+	F	2577
Glen Eira	85+	M	1396
Glenelg	0-4	F	443
Glenelg	0-4	M	463
Glenelg	5-14	F	1071
Glenelg	5-14	M	1112
Glenelg	15-19	F	519
Glenelg	15-19	M	578
Glenelg	20-24	F	386
Glenelg	20-24	M	471
Glenelg	25-34	F	959
Glenelg	25-34	M	910
Glenelg	35-44	F	1066
Glenelg	35-44	M	990
Glenelg	45-54	F	1377
Glenelg	45-54	M	1288
Glenelg	55-64	F	1659
Glenelg	55-64	M	1668
Glenelg	65-74	F	1480
Glenelg	65-74	M	1587
Glenelg	75-84	F	781
Glenelg	75-84	M	762
Glenelg	85+	F	375
Glenelg	85+	M	222
Golden Plains	0-4	F	741
Golden Plains	0-4	M	803
Golden Plains	5-14	F	1883
Golden Plains	5-14	M	2083
Golden Plains	15-19	F	802
Golden Plains	15-19	M	875
Golden Plains	20-24	F	516
Golden Plains	20-24	M	614
Golden Plains	25-34	F	1258
Golden Plains	25-34	M	1290
Golden Plains	35-44	F	1750
Golden Plains	35-44	M	1603
Golden Plains	45-54	F	1818
Golden Plains	45-54	M	1875
Golden Plains	55-64	F	1626
Golden Plains	55-64	M	1617
Golden Plains	65-74	F	1197
Golden Plains	65-74	M	1379
Golden Plains	75-84	F	462
Golden Plains	75-84	M	545
Golden Plains	85+	F	161
Golden Plains	85+	M	96
Greater Bendigo	0-4	F	3519
Greater Bendigo	0-4	M	3620
Greater Bendigo	5-14	F	7502
Greater Bendigo	5-14	M	8089
Greater Bendigo	15-19	F	3492
Greater Bendigo	15-19	M	3525
Greater Bendigo	20-24	F	3650
Greater Bendigo	20-24	M	3601
Greater Bendigo	25-34	F	8147
Greater Bendigo	25-34	M	7547
Greater Bendigo	35-44	F	7693
Greater Bendigo	35-44	M	6981
Greater Bendigo	45-54	F	7605
Greater Bendigo	45-54	M	7072
Greater Bendigo	55-64	F	8098
Greater Bendigo	55-64	M	7199
Greater Bendigo	65-74	F	7032
Greater Bendigo	65-74	M	6518
Greater Bendigo	75-84	F	3970
Greater Bendigo	75-84	M	3527
Greater Bendigo	85+	F	1886
Greater Bendigo	85+	M	1212
Greater Dandenong	0-4	F	4671
Greater Dandenong	0-4	M	4951
Greater Dandenong	5-14	F	8683
Greater Dandenong	5-14	M	9099
Greater Dandenong	15-19	F	4188
Greater Dandenong	15-19	M	4412
Greater Dandenong	20-24	F	5378
Greater Dandenong	20-24	M	6008
Greater Dandenong	25-34	F	12996
Greater Dandenong	25-34	M	14783
Greater Dandenong	35-44	F	11202
Greater Dandenong	35-44	M	11844
Greater Dandenong	45-54	F	9133
Greater Dandenong	45-54	M	9338
Greater Dandenong	55-64	F	8304
Greater Dandenong	55-64	M	8340
Greater Dandenong	65-74	F	7013
Greater Dandenong	65-74	M	6356
Greater Dandenong	75-84	F	4288
Greater Dandenong	75-84	M	3811
Greater Dandenong	85+	F	2061
Greater Dandenong	85+	M	1346
Greater Geelong	0-4	F	7500
Greater Geelong	0-4	M	7975
Greater Geelong	5-14	F	15764
Greater Geelong	5-14	M	16540
Greater Geelong	15-19	F	7379
Greater Geelong	15-19	M	7711
Greater Geelong	20-24	F	8452
Greater Geelong	20-24	M	8754
Greater Geelong	25-34	F	19032
Greater Geelong	25-34	M	19168
Greater Geelong	35-44	F	17750
Greater Geelong	35-44	M	16663
Greater Geelong	45-54	F	17127
Greater Geelong	45-54	M	15855
Greater Geelong	55-64	F	17086
Greater Geelong	55-64	M	15080
Greater Geelong	65-74	F	15775
Greater Geelong	65-74	M	13910
Greater Geelong	75-84	F	9113
Greater Geelong	75-84	M	7589
Greater Geelong	85+	F	4228
Greater Geelong	85+	M	2619
Greater Shepparton	0-4	F	1927
Greater Shepparton	0-4	M	2158
Greater Shepparton	5-14	F	4400
Greater Shepparton	5-14	M	4743
Greater Shepparton	15-19	F	1933
Greater Shepparton	15-19	M	2187
Greater Shepparton	20-24	F	1881
Greater Shepparton	20-24	M	1961
Greater Shepparton	25-34	F	4540
Greater Shepparton	25-34	M	4353
Greater Shepparton	35-44	F	4207
Greater Shepparton	35-44	M	3967
Greater Shepparton	45-54	F	4245
Greater Shepparton	45-54	M	4288
Greater Shepparton	55-64	F	4344
Greater Shepparton	55-64	M	4157
Greater Shepparton	65-74	F	3694
Greater Shepparton	65-74	M	3524
Greater Shepparton	75-84	F	2217
Greater Shepparton	75-84	M	2044
Greater Shepparton	85+	F	1004
Greater Shepparton	85+	M	645
Hepburn	0-4	F	337
Hepburn	0-4	M	337
Hepburn	5-14	F	809
Hepburn	5-14	M	867
Hepburn	15-19	F	353
Hepburn	15-19	M	379
Hepburn	20-24	F	219
Hepburn	20-24	M	244
Hepburn	25-34	F	661
Hepburn	25-34	M	635
Hepburn	35-44	F	901
Hepburn	35-44	M	844
Hepburn	45-54	F	1242
Hepburn	45-54	M	1188
Hepburn	55-64	F	1529
Hepburn	55-64	M	1397
Hepburn	65-74	F	1451
Hepburn	65-74	M	1426
Hepburn	75-84	F	656
Hepburn	75-84	M	651
Hepburn	85+	F	284
Hepburn	85+	M	183
Hindmarsh	0-4	F	147
Hindmarsh	0-4	M	137
Hindmarsh	5-14	F	282
Hindmarsh	5-14	M	285
Hindmarsh	15-19	F	131
Hindmarsh	15-19	M	178
Hindmarsh	20-24	F	101
Hindmarsh	20-24	M	119
Hindmarsh	25-34	F	309
Hindmarsh	25-34	M	298
Hindmarsh	35-44	F	259
Hindmarsh	35-44	M	270
Hindmarsh	45-54	F	355
Hindmarsh	45-54	M	303
Hindmarsh	55-64	F	438
Hindmarsh	55-64	M	474
Hindmarsh	65-74	F	360
Hindmarsh	65-74	M	418
Hindmarsh	75-84	F	290
Hindmarsh	75-84	M	248
Hindmarsh	85+	F	165
Hindmarsh	85+	M	115
Hobsons Bay	0-4	F	2739
Hobsons Bay	0-4	M	3035
Hobsons Bay	5-14	F	5534
Hobsons Bay	5-14	M	5624
Hobsons Bay	15-19	F	2202
Hobsons Bay	15-19	M	2278
Hobsons Bay	20-24	F	2180
Hobsons Bay	20-24	M	2378
Hobsons Bay	25-34	F	6293
Hobsons Bay	25-34	M	6136
Hobsons Bay	35-44	F	7283
Hobsons Bay	35-44	M	6963
Hobsons Bay	45-54	F	6685
Hobsons Bay	45-54	M	6215
Hobsons Bay	55-64	F	5651
Hobsons Bay	55-64	M	5420
Hobsons Bay	65-74	F	4241
Hobsons Bay	65-74	M	3815
Hobsons Bay	75-84	F	2515
Hobsons Bay	75-84	M	2040
Hobsons Bay	85+	F	1322
Hobsons Bay	85+	M	790
Horsham	0-4	F	606
Horsham	0-4	M	560
Horsham	5-14	F	1209
Horsham	5-14	M	1366
Horsham	15-19	F	549
Horsham	15-19	M	644
Horsham	20-24	F	575
Horsham	20-24	M	571
Horsham	25-34	F	1287
Horsham	25-34	M	1265
Horsham	35-44	F	1171
Horsham	35-44	M	1098
Horsham	45-54	F	1266
Horsham	45-54	M	1150
Horsham	55-64	F	1395
Horsham	55-64	M	1360
Horsham	65-74	F	1166
Horsham	65-74	M	1101
Horsham	75-84	F	782
Horsham	75-84	M	641
Horsham	85+	F	401
Horsham	85+	M	251
Hume	0-4	F	9088
Hume	0-4	M	9764
Hume	5-14	F	17399
Hume	5-14	M	18500
Hume	15-19	F	7385
Hume	15-19	M	7839
Hume	20-24	F	7961
Hume	20-24	M	8621
Hume	25-34	F	20214
Hume	25-34	M	19882
Hume	35-44	F	18474
Hume	35-44	M	18708
Hume	45-54	F	14686
Hume	45-54	M	14034
Hume	55-64	F	12498
Hume	55-64	M	12222
Hume	65-74	F	8531
Hume	65-74	M	7727
Hume	75-84	F	4173
Hume	75-84	M	3715
Hume	85+	F	1481
Hume	85+	M	989
Indigo	0-4	F	400
Indigo	0-4	M	450
Indigo	5-14	F	1081
Indigo	5-14	M	1109
Indigo	15-19	F	493
Indigo	15-19	M	492
Indigo	20-24	F	294
Indigo	20-24	M	293
Indigo	25-34	F	730
Indigo	25-34	M	733
Indigo	35-44	F	1025
Indigo	35-44	M	918
Indigo	45-54	F	1276
Indigo	45-54	M	1180
Indigo	55-64	F	1430
Indigo	55-64	M	1366
Indigo	65-74	F	1227
Indigo	65-74	M	1239
Indigo	75-84	F	574
Indigo	75-84	M	660
Indigo	85+	F	251
Indigo	85+	M	146
Kingston (Vic.)	0-4	F	4222
Kingston (Vic.)	0-4	M	4389
Kingston (Vic.)	5-14	F	9047
Kingston (Vic.)	5-14	M	9551
Kingston (Vic.)	15-19	F	4234
Kingston (Vic.)	15-19	M	4365
Kingston (Vic.)	20-24	F	3998
Kingston (Vic.)	20-24	M	4345
Kingston (Vic.)	25-34	F	9916
Kingston (Vic.)	25-34	M	9933
Kingston (Vic.)	35-44	F	11819
Kingston (Vic.)	35-44	M	10934
Kingston (Vic.)	45-54	F	11867
Kingston (Vic.)	45-54	M	10981
Kingston (Vic.)	55-64	F	10018
Kingston (Vic.)	55-64	M	9188
Kingston (Vic.)	65-74	F	8305
Kingston (Vic.)	65-74	M	7082
Kingston (Vic.)	75-84	F	5287
Kingston (Vic.)	75-84	M	4253
Kingston (Vic.)	85+	F	2773
Kingston (Vic.)	85+	M	1629
Knox	0-4	F	4146
Knox	0-4	M	4291
Knox	5-14	F	8911
Knox	5-14	M	9777
Knox	15-19	F	4472
Knox	15-19	M	4843
Knox	20-24	F	4627
Knox	20-24	M	5036
Knox	25-34	F	10190
Knox	25-34	M	10030
Knox	35-44	F	11402
Knox	35-44	M	10879
Knox	45-54	F	11196
Knox	45-54	M	10352
Knox	55-64	F	10687
Knox	55-64	M	9838
Knox	65-74	F	8477
Knox	65-74	M	7519
Knox	75-84	F	4851
Knox	75-84	M	4047
Knox	85+	F	2203
Knox	85+	M	1333
Latrobe (Vic.)	0-4	F	2120
Latrobe (Vic.)	0-4	M	2174
Latrobe (Vic.)	5-14	F	4497
Latrobe (Vic.)	5-14	M	4903
Latrobe (Vic.)	15-19	F	2110
Latrobe (Vic.)	15-19	M	2234
