LGA_NAME21	Age	MaritalStatus	Registered	adults
Goondiwindi	25-34	Never married		407
Goondiwindi	35-44	Married	0	155
Goondiwindi	35-44	Married	1	668
Goondiwindi	35-44	Never married		254
Goondiwindi	45-54	Married	0	120
Goondiwindi	45-54	Married	1	707
Goondiwindi	45-54	Never married		277
Goondiwindi	55-64	Married	0	95
Goondiwindi	55-64	Married	1	708
Goondiwindi	55-64	Never married		369
Goondiwindi	65-74	Married	0	37
Goondiwindi	65-74	Married	1	615
Goondiwindi	65-74	Never married		288
Goondiwindi	75-84	Married	0	15
Goondiwindi	75-84	Married	1	322
Goondiwindi	75-84	Never married		216
Goondiwindi	85+	Married	1	63
Goondiwindi	85+	Never married		106
Gympie	15-19	Married	0	60
Gympie	15-19	Never married		2705
Gympie	20-24	Married	0	455
Gympie	20-24	Married	1	90
Gympie	20-24	Never married		1354
Gympie	25-34	Married	0	1126
Gympie	25-34	Married	1	1426
Gympie	25-34	Never married		1720
Gympie	35-44	Married	0	860
Gympie	35-44	Married	1	2545
Gympie	35-44	Never married		1489
Gympie	45-54	Married	0	846
Gympie	45-54	Married	1	3282
Gympie	45-54	Never married		1968
Gympie	55-64	Married	0	843
Gympie	55-64	Married	1	4242
Gympie	55-64	Never married		2429
Gympie	65-74	Married	0	484
Gympie	65-74	Married	1	4538
Gympie	65-74	Never married		2283
Gympie	75-84	Married	0	136
Gympie	75-84	Married	1	2204
Gympie	75-84	Never married		1390
Gympie	85+	Married	0	16
Gympie	85+	Married	1	351
Gympie	85+	Never married		553
Hinchinbrook	15-19	Married	0	11
Hinchinbrook	15-19	Never married		464
Hinchinbrook	20-24	Married	0	85
Hinchinbrook	20-24	Married	1	13
Hinchinbrook	20-24	Never married		267
Hinchinbrook	25-34	Married	0	205
Hinchinbrook	25-34	Married	1	303
Hinchinbrook	25-34	Never married		290
Hinchinbrook	35-44	Married	0	135
Hinchinbrook	35-44	Married	1	452
Hinchinbrook	35-44	Never married		247
Hinchinbrook	45-54	Married	0	133
Hinchinbrook	45-54	Married	1	703
Hinchinbrook	45-54	Never married		325
Hinchinbrook	55-64	Married	0	135
Hinchinbrook	55-64	Married	1	1024
Hinchinbrook	55-64	Never married		458
Hinchinbrook	65-74	Married	0	74
Hinchinbrook	65-74	Married	1	999
Hinchinbrook	65-74	Never married		463
Hinchinbrook	75-84	Married	0	28
Hinchinbrook	75-84	Married	1	524
Hinchinbrook	75-84	Never married		358
Hinchinbrook	85+	Married	0	3
Hinchinbrook	85+	Married	1	129
Hinchinbrook	85+	Never married		195
Hope Vale	15-19	Never married		61
Hope Vale	20-24	Married	0	16
Hope Vale	20-24	Never married		52
Hope Vale	25-34	Married	0	77
Hope Vale	25-34	Married	1	9
Hope Vale	25-34	Never married		67
Hope Vale	35-44	Married	0	44
Hope Vale	35-44	Married	1	8
Hope Vale	35-44	Never married		41
Hope Vale	45-54	Married	0	35
Hope Vale	45-54	Married	1	17
Hope Vale	45-54	Never married		55
Hope Vale	55-64	Married	0	12
Hope Vale	55-64	Married	1	5
Hope Vale	55-64	Never married		39
Hope Vale	65-74	Married	0	3
Hope Vale	65-74	Married	1	18
Hope Vale	65-74	Never married		19
Hope Vale	75-84	Never married		6
Hope Vale	85+	Married	1	4
Hope Vale	85+	Never married		3
Ipswich	15-19	Married	0	311
Ipswich	15-19	Married	1	17
Ipswich	15-19	Never married		13528
Ipswich	20-24	Married	0	3269
Ipswich	20-24	Married	1	528
Ipswich	20-24	Never married		9965
Ipswich	25-34	Married	0	8741
Ipswich	25-34	Married	1	11402
Ipswich	25-34	Never married		11897
Ipswich	35-44	Married	0	4590
Ipswich	35-44	Married	1	17216
Ipswich	35-44	Never married		8517
Ipswich	45-54	Married	0	3109
Ipswich	45-54	Married	1	14169
Ipswich	45-54	Never married		8340
Ipswich	55-64	Married	0	1657
Ipswich	55-64	Married	1	12186
Ipswich	55-64	Never married		7247
Ipswich	65-74	Married	0	589
Ipswich	65-74	Married	1	8483
Ipswich	65-74	Never married		5336
Ipswich	75-84	Married	0	133
Ipswich	75-84	Married	1	3888
Ipswich	75-84	Never married		3132
Ipswich	85+	Married	0	20
Ipswich	85+	Married	1	647
Ipswich	85+	Never married		1283
Isaac	15-19	Married	0	33
Isaac	15-19	Never married		815
Isaac	20-24	Married	0	282
Isaac	20-24	Married	1	41
Isaac	20-24	Never married		535
Isaac	25-34	Married	0	786
Isaac	25-34	Married	1	1073
Isaac	25-34	Never married		678
Isaac	35-44	Married	0	433
Isaac	35-44	Married	1	1529
Isaac	35-44	Never married		527
Isaac	45-54	Married	0	308
Isaac	45-54	Married	1	1266
Isaac	45-54	Never married		522
Isaac	55-64	Married	0	164
Isaac	55-64	Married	1	972
Isaac	55-64	Never married		500
Isaac	65-74	Married	0	42
Isaac	65-74	Married	1	459
Isaac	65-74	Never married		264
Isaac	75-84	Married	0	11
Isaac	75-84	Married	1	156
Isaac	75-84	Never married		152
Isaac	85+	Married	1	22
Isaac	85+	Never married		51
Kowanyama	15-19	Married	0	3
Kowanyama	15-19	Never married		82
Kowanyama	20-24	Married	0	16
Kowanyama	20-24	Never married		65
Kowanyama	25-34	Married	0	61
Kowanyama	25-34	Married	1	15
Kowanyama	25-34	Never married		76
Kowanyama	35-44	Married	0	45
Kowanyama	35-44	Married	1	8
Kowanyama	35-44	Never married		45
Kowanyama	45-54	Married	0	67
Kowanyama	45-54	Married	1	12
Kowanyama	45-54	Never married		78
Kowanyama	55-64	Married	0	22
Kowanyama	55-64	Married	1	8
Kowanyama	55-64	Never married		32
Kowanyama	65-74	Married	0	7
Kowanyama	65-74	Married	1	4
Kowanyama	65-74	Never married		33
Livingstone	15-19	Married	0	37
Livingstone	15-19	Never married		2047
Livingstone	20-24	Married	0	308
Livingstone	20-24	Married	1	66
Livingstone	20-24	Never married		1070
Livingstone	25-34	Married	0	978
Livingstone	25-34	Married	1	1227
Livingstone	25-34	Never married		1077
Livingstone	35-44	Married	0	604
Livingstone	35-44	Married	1	2362
Livingstone	35-44	Never married		931
Livingstone	45-54	Married	0	597
Livingstone	45-54	Married	1	2623
Livingstone	45-54	Never married		1063
Livingstone	55-64	Married	0	527
Livingstone	55-64	Married	1	3170
Livingstone	55-64	Never married		1301
Livingstone	65-74	Married	0	231
Livingstone	65-74	Married	1	2839
Livingstone	65-74	Never married		1155
Livingstone	75-84	Married	0	66
Livingstone	75-84	Married	1	1360
Livingstone	75-84	Never married		761
Livingstone	85+	Married	0	7
Livingstone	85+	Married	1	211
Livingstone	85+	Never married		329
Lockhart River	15-19	Never married		54
Lockhart River	20-24	Married	0	15
Lockhart River	20-24	Never married		25
Lockhart River	25-34	Married	0	49
Lockhart River	25-34	Married	1	4
Lockhart River	25-34	Never married		33
Lockhart River	35-44	Married	0	24
Lockhart River	35-44	Married	1	3
Lockhart River	35-44	Never married		28
Lockhart River	45-54	Married	0	27
Lockhart River	45-54	Married	1	5
Lockhart River	45-54	Never married		37
Lockhart River	55-64	Married	0	20
Lockhart River	55-64	Never married		21
Lockhart River	65-74	Married	0	7
Lockhart River	65-74	Married	1	5
Lockhart River	65-74	Never married		18
Lockhart River	75-84	Never married		5
Lockhart River	85+	Never married		6
Lockyer Valley	15-19	Married	0	39
Lockyer Valley	15-19	Never married		2307
Lockyer Valley	20-24	Married	0	381
Lockyer Valley	20-24	Married	1	117
Lockyer Valley	20-24	Never married		1512
Lockyer Valley	25-34	Married	0	991
Lockyer Valley	25-34	Married	1	1546
Lockyer Valley	25-34	Never married		1996
Lockyer Valley	35-44	Married	0	669
Lockyer Valley	35-44	Married	1	2518
Lockyer Valley	35-44	Never married		1264
Lockyer Valley	45-54	Married	0	638
Lockyer Valley	45-54	Married	1	2814
Lockyer Valley	45-54	Never married		1432
Lockyer Valley	55-64	Married	0	461
Lockyer Valley	55-64	Married	1	3054
Lockyer Valley	55-64	Never married		1449
Lockyer Valley	65-74	Married	0	207
Lockyer Valley	65-74	Married	1	2546
Lockyer Valley	65-74	Never married		1184
Lockyer Valley	75-84	Married	0	61
Lockyer Valley	75-84	Married	1	1144
Lockyer Valley	75-84	Never married		807
Lockyer Valley	85+	Married	0	6
Lockyer Valley	85+	Married	1	142
Lockyer Valley	85+	Never married		331
Logan	15-19	Married	0	383
Logan	15-19	Married	1	22
Logan	15-19	Never married		20923
Logan	20-24	Married	0	4081
Logan	20-24	Married	1	1041
Logan	20-24	Never married		15485
Logan	25-34	Married	0	11022
Logan	25-34	Married	1	15990
Logan	25-34	Never married		18217
Logan	35-44	Married	0	6363
Logan	35-44	Married	1	24517
Logan	35-44	Never married		12387
Logan	45-54	Married	0	4683
Logan	45-54	Married	1	22532
Logan	45-54	Never married		12132
Logan	55-64	Married	0	2759
Logan	55-64	Married	1	19924
Logan	55-64	Never married		10772
Logan	65-74	Married	0	1085
Logan	65-74	Married	1	15830
Logan	65-74	Never married		8865
Logan	75-84	Married	0	326
Logan	75-84	Married	1	6729
Logan	75-84	Never married		5211
Logan	85+	Married	0	34
Logan	85+	Married	1	937
Logan	85+	Never married		1845
Longreach	15-19	Married	0	4
Longreach	15-19	Never married		137
Longreach	20-24	Married	0	41
Longreach	20-24	Married	1	7
Longreach	20-24	Never married		115
Longreach	25-34	Married	0	103
Longreach	25-34	Married	1	138
Longreach	25-34	Never married		139
Longreach	35-44	Married	0	70
Longreach	35-44	Married	1	182
Longreach	35-44	Never married		117
Longreach	45-54	Married	0	58
Longreach	45-54	Married	1	193
Longreach	45-54	Never married		108
Longreach	55-64	Married	0	34
Longreach	55-64	Married	1	247
Longreach	55-64	Never married		139
Longreach	65-74	Married	0	11
Longreach	65-74	Married	1	210
Longreach	65-74	Never married		101
Longreach	75-84	Married	0	4
Longreach	75-84	Married	1	62
Longreach	75-84	Never married		64
Longreach	85+	Married	1	12
Longreach	85+	Never married		42
Mackay	15-19	Married	0	161
Mackay	15-19	Married	1	3
Mackay	15-19	Never married		6440
Mackay	20-24	Married	0	1508
Mackay	20-24	Married	1	225
Mackay	20-24	Never married		4084
Mackay	25-34	Married	0	3955
Mackay	25-34	Married	1	4741
Mackay	25-34	Never married		4541
Mackay	35-44	Married	0	2286
Mackay	35-44	Married	1	8015
Mackay	35-44	Never married		3553
Mackay	45-54	Married	0	1840
Mackay	45-54	Married	1	8301
Mackay	45-54	Never married		3741
Mackay	55-64	Married	0	1291
Mackay	55-64	Married	1	8510
Mackay	55-64	Never married		3810
Mackay	65-74	Married	0	493
Mackay	65-74	Married	1	6174
Mackay	65-74	Never married		2968
Mackay	75-84	Married	0	146
Mackay	75-84	Married	1	2656
Mackay	75-84	Never married		2011
Mackay	85+	Married	0	16
Mackay	85+	Married	1	484
Mackay	85+	Never married		883
McKinlay	15-19	Never married		27
McKinlay	20-24	Married	0	10
McKinlay	20-24	Never married		34
McKinlay	25-34	Married	0	24
McKinlay	25-34	Married	1	34
McKinlay	25-34	Never married		32
McKinlay	35-44	Married	0	6
McKinlay	35-44	Married	1	47
McKinlay	35-44	Never married		17
McKinlay	45-54	Married	0	11
McKinlay	45-54	Married	1	34
McKinlay	45-54	Never married		7
McKinlay	55-64	Married	0	9
McKinlay	55-64	Married	1	48
McKinlay	55-64	Never married		30
McKinlay	65-74	Married	1	26
McKinlay	65-74	Never married		21
McKinlay	75-84	Married	0	4
McKinlay	75-84	Married	1	8
McKinlay	75-84	Never married		15
McKinlay	85+	Never married		9
Mapoon	15-19	Married	0	3
Mapoon	15-19	Never married		22
Mapoon	20-24	Married	0	4
Mapoon	20-24	Never married		25
Mapoon	25-34	Married	0	31
Mapoon	25-34	Married	1	11
Mapoon	25-34	Never married		22
Mapoon	35-44	Married	0	16
Mapoon	35-44	Married	1	3
Mapoon	35-44	Never married		21
Mapoon	45-54	Married	0	5
Mapoon	45-54	Never married		18
Mapoon	55-64	Married	0	3
Mapoon	55-64	Married	1	5
Mapoon	55-64	Never married		16
Mapoon	65-74	Married	0	5
Mapoon	65-74	Married	1	10
Mapoon	65-74	Never married		14
Mapoon	75-84	Never married		3
Maranoa	15-19	Married	0	29
Maranoa	15-19	Never married		543
Maranoa	20-24	Married	0	211
Maranoa	20-24	Married	1	22
Maranoa	20-24	Never married		397
Maranoa	25-34	Married	0	406
Maranoa	25-34	Married	1	504
Maranoa	25-34	Never married		414
Maranoa	35-44	Married	0	200
Maranoa	35-44	Married	1	803
Maranoa	35-44	Never married		350
Maranoa	45-54	Married	0	161
Maranoa	45-54	Married	1	842
Maranoa	45-54	Never married		344
Maranoa	55-64	Married	0	129
Maranoa	55-64	Married	1	806
Maranoa	55-64	Never married		413
Maranoa	65-74	Married	0	57
Maranoa	65-74	Married	1	603
Maranoa	65-74	Never married		336
Maranoa	75-84	Married	0	15
Maranoa	75-84	Married	1	292
Maranoa	75-84	Never married		234
Maranoa	85+	Married	1	44
Maranoa	85+	Never married		107
Mareeba	15-19	Married	0	17
Mareeba	15-19	Never married		1043
Mareeba	20-24	Married	0	131
Mareeba	20-24	Married	1	33
Mareeba	20-24	Never married		604
Mareeba	25-34	Married	0	560
Mareeba	25-34	Married	1	529
Mareeba	25-34	Never married		912
Mareeba	35-44	Married	0	433
Mareeba	35-44	Married	1	995
Mareeba	35-44	Never married		606
Mareeba	45-54	Married	0	417
Mareeba	45-54	Married	1	1336
Mareeba	45-54	Never married		801
Mareeba	55-64	Married	0	391
Mareeba	55-64	Married	1	1480
Mareeba	55-64	Never married		850
Mareeba	65-74	Married	0	169
Mareeba	65-74	Married	1	1309
Mareeba	65-74	Never married		851
Mareeba	75-84	Married	0	53
Mareeba	75-84	Married	1	803
Mareeba	75-84	Never married		551
Mareeba	85+	Married	0	3
Mareeba	85+	Married	1	161
Mareeba	85+	Never married		226
Moreton Bay	15-19	Married	0	432
Moreton Bay	15-19	Married	1	22
Moreton Bay	15-19	Never married		27782
Moreton Bay	20-24	Married	0	5126
Moreton Bay	20-24	Married	1	853
Moreton Bay	20-24	Never married		18739
Moreton Bay	25-34	Married	0	14540
Moreton Bay	25-34	Married	1	18501
Moreton Bay	25-34	Never married		20520
Moreton Bay	35-44	Married	0	8937
Moreton Bay	35-44	Married	1	34379
Moreton Bay	35-44	Never married		14938
Moreton Bay	45-54	Married	0	7070
Moreton Bay	45-54	Married	1	35552
Moreton Bay	45-54	Never married		16816
Moreton Bay	55-64	Married	0	4392
Moreton Bay	55-64	Married	1	32114
Moreton Bay	55-64	Never married		15129
Moreton Bay	65-74	Married	0	2254
Moreton Bay	65-74	Married	1	29102
Moreton Bay	65-74	Never married		13861
Moreton Bay	75-84	Married	0	695
Moreton Bay	75-84	Married	1	14111
Moreton Bay	75-84	Never married		9352
Moreton Bay	85+	Married	0	61
Moreton Bay	85+	Married	1	2160
Moreton Bay	85+	Never married		3867
Mornington	15-19	Married	0	11
Mornington	15-19	Never married		73
Mornington	20-24	Married	0	18
Mornington	20-24	Never married		58
Mornington	25-34	Married	0	50
Mornington	25-34	Never married		68
Mornington	35-44	Married	0	66
Mornington	35-44	Married	1	13
Mornington	35-44	Never married		46
Mornington	45-54	Married	0	46
Mornington	45-54	Married	1	11
Mornington	45-54	Never married		50
Mornington	55-64	Married	0	17
Mornington	55-64	Married	1	14
Mornington	55-64	Never married		43
Mornington	65-74	Married	0	4
Mornington	65-74	Married	1	6
Mornington	65-74	Never married		22
Mornington	75-84	Married	1	5
Mornington	75-84	Never married		11
Mount Isa	15-19	Married	0	42
Mount Isa	15-19	Never married		991
Mount Isa	20-24	Married	0	340
Mount Isa	20-24	Married	1	53
Mount Isa	20-24	Never married		737
Mount Isa	25-34	Married	0	938
Mount Isa	25-34	Married	1	798
Mount Isa	25-34	Never married		1092
Mount Isa	35-44	Married	0	476
Mount Isa	35-44	Married	1	1207
Mount Isa	35-44	Never married		615
Mount Isa	45-54	Married	0	265
Mount Isa	45-54	Married	1	999
Mount Isa	45-54	Never married		673
Mount Isa	55-64	Married	0	180
Mount Isa	55-64	Married	1	847
Mount Isa	55-64	Never married		619
Mount Isa	65-74	Married	0	59
Mount Isa	65-74	Married	1	393
Mount Isa	65-74	Never married		332
Mount Isa	75-84	Married	0	7
Mount Isa	75-84	Married	1	163
Mount Isa	75-84	Never married		208
Mount Isa	85+	Married	1	17
Mount Isa	85+	Never married		49
Murweh	15-19	Married	0	6
Murweh	15-19	Never married		143
Murweh	20-24	Married	0	53
Murweh	20-24	Married	1	8
Murweh	20-24	Never married		105
Murweh	25-34	Married	0	107
Murweh	25-34	Married	1	160
Murweh	25-34	Never married		169
Murweh	35-44	Married	0	50
Murweh	35-44	Married	1	186
Murweh	35-44	Never married		102
Murweh	45-54	Married	0	78
Murweh	45-54	Married	1	200
Murweh	45-54	Never married		121
Murweh	55-64	Married	0	44
Murweh	55-64	Married	1	326
Murweh	55-64	Never married		177
Murweh	65-74	Married	0	16
Murweh	65-74	Married	1	205
Murweh	65-74	Never married		153
Murweh	75-84	Married	0	4
Murweh	75-84	Married	1	76
Murweh	75-84	Never married		97
Murweh	85+	Married	1	19
Murweh	85+	Never married		57
Napranum	15-19	Married	0	6
Napranum	15-19	Never married		73
Napranum	20-24	Married	0	6
Napranum	20-24	Never married		48
Napranum	25-34	Married	0	45
Napranum	25-34	Never married		49
Napranum	35-44	Married	0	62
Napranum	35-44	Married	1	5
Napranum	35-44	Never married		32
Napranum	45-54	Married	0	37
Napranum	45-54	Married	1	9
Napranum	45-54	Never married		31
Napranum	55-64	Married	0	20
Napranum	55-64	Married	1	12
Napranum	55-64	Never married		41
Napranum	65-74	Married	0	5
Napranum	65-74	Never married		20
Napranum	75-84	Never married		5
Noosa	15-19	Married	0	26
Noosa	15-19	Married	1	5
Noosa	15-19	Never married		2813
Noosa	20-24	Married	0	233
Noosa	20-24	Married	1	35
Noosa	20-24	Never married		1428
Noosa	25-34	Married	0	1001
Noosa	25-34	Married	1	957
Noosa	25-34	Never married		1637
Noosa	35-44	Married	0	964
Noosa	35-44	Married	1	3112
Noosa	35-44	Never married		1318
Noosa	45-54	Married	0	1158
Noosa	45-54	Married	1	4310
Noosa	45-54	Never married		1924
Noosa	55-64	Married	0	993
Noosa	55-64	Married	1	4814
Noosa	55-64	Never married		2269
Noosa	65-74	Married	0	671
Noosa	65-74	Married	1	5245
Noosa	65-74	Never married		2128
Noosa	75-84	Married	0	196
Noosa	75-84	Married	1	2690
Noosa	75-84	Never married		1605
Noosa	85+	Married	0	27
Noosa	85+	Married	1	476
Noosa	85+	Never married		708
North Burnett	15-19	Married	0	21
North Burnett	15-19	Never married		403
North Burnett	20-24	Married	0	100
North Burnett	20-24	Married	1	13
North Burnett	20-24	Never married		255
North Burnett	25-34	Married	0	201
North Burnett	25-34	Married	1	249
North Burnett	25-34	Never married		344
North Burnett	35-44	Married	0	95
North Burnett	35-44	Married	1	503
North Burnett	35-44	Never married		254
North Burnett	45-54	Married	0	134
North Burnett	45-54	Married	1	629
North Burnett	45-54	Never married		333
North Burnett	55-64	Married	0	128
North Burnett	55-64	Married	1	740
North Burnett	55-64	Never married		461
North Burnett	65-74	Married	0	94
North Burnett	65-74	Married	1	769
North Burnett	65-74	Never married		424
North Burnett	75-84	Married	0	25
North Burnett	75-84	Married	1	440
North Burnett	75-84	Never married		299
North Burnett	85+	Married	0	3
North Burnett	85+	Married	1	80
North Burnett	85+	Never married		105
Northern Peninsula Area	15-19	Married	0	6
Northern Peninsula Area	15-19	Never married		178
Northern Peninsula Area	20-24	Married	0	77
Northern Peninsula Area	20-24	Married	1	7
Northern Peninsula Area	20-24	Never married		133
Northern Peninsula Area	25-34	Married	0	161
Northern Peninsula Area	25-34	Married	1	35
Northern Peninsula Area	25-34	Never married		170
Northern Peninsula Area	35-44	Married	0	94
Northern Peninsula Area	35-44	Married	1	53
Northern Peninsula Area	35-44	Never married		101
Northern Peninsula Area	45-54	Married	0	78
Northern Peninsula Area	45-54	Married	1	57
Northern Peninsula Area	45-54	Never married		87
Northern Peninsula Area	55-64	Married	0	31
Northern Peninsula Area	55-64	Married	1	72
Northern Peninsula Area	55-64	Never married		76
Northern Peninsula Area	65-74	Married	0	11
Northern Peninsula Area	65-74	Married	1	22
Northern Peninsula Area	65-74	Never married		42
Northern Peninsula Area	75-84	Married	1	5
Northern Peninsula Area	75-84	Never married		14
Palm Island	15-19	Married	0	10
Palm Island	15-19	Never married		131
Palm Island	20-24	Married	0	41
Palm Island	20-24	Never married		123
Palm Island	25-34	Married	0	109
Palm Island	25-34	Married	1	11
Palm Island	25-34	Never married		144
Palm Island	35-44	Married	0	80
Palm Island	35-44	Married	1	17
Palm Island	35-44	Never married		117
Palm Island	45-54	Married	0	74
Palm Island	45-54	Married	1	19
Palm Island	45-54	Never married		127
Palm Island	55-64	Married	0	41
Palm Island	55-64	Married	1	25
Palm Island	55-64	Never married		117
Palm Island	65-74	Married	0	9
Palm Island	65-74	Married	1	7
Palm Island	65-74	Never married		51
Palm Island	75-84	Married	0	4
Palm Island	75-84	Never married		10
Paroo	15-19	Married	0	7
Paroo	15-19	Never married		47
Paroo	20-24	Married	0	19
Paroo	20-24	Never married		43
Paroo	25-34	Married	0	40
Paroo	25-34	Married	1	65
Paroo	25-34	Never married		71
Paroo	35-44	Married	0	46
Paroo	35-44	Married	1	58
Paroo	35-44	Never married		43
Paroo	45-54	Married	0	31
Paroo	45-54	Married	1	72
Paroo	45-54	Never married		90
Paroo	55-64	Married	0	29
Paroo	55-64	Married	1	109
Paroo	55-64	Never married		107
Paroo	65-74	Married	0	14
Paroo	65-74	Married	1	93
Paroo	65-74	Never married		69
Paroo	75-84	Married	1	44
Paroo	75-84	Never married		51
Paroo	85+	Married	1	8
Paroo	85+	Never married		20
Pormpuraaw	15-19	Married	0	4
Pormpuraaw	15-19	Never married		38
Pormpuraaw	20-24	Married	0	12
Pormpuraaw	20-24	Never married		31
Pormpuraaw	25-34	Married	0	22
Pormpuraaw	25-34	Married	1	5
Pormpuraaw	25-34	Never married		31
Pormpuraaw	35-44	Married	0	45
Pormpuraaw	35-44	Married	1	12
Pormpuraaw	35-44	Never married		31
Pormpuraaw	45-54	Married	0	32
Pormpuraaw	45-54	Married	1	12
Pormpuraaw	45-54	Never married		52
Pormpuraaw	55-64	Married	0	12
Pormpuraaw	55-64	Married	1	6
Pormpuraaw	55-64	Never married		27
Pormpuraaw	65-74	Married	0	6
Pormpuraaw	65-74	Never married		14
Pormpuraaw	75-84	Never married		6
Quilpie	15-19	Never married		17
Quilpie	20-24	Married	0	14
Quilpie	20-24	Never married		17
Quilpie	25-34	Married	0	30
Quilpie	25-34	Married	1	29
Quilpie	25-34	Never married		27
Quilpie	35-44	Married	0	15
Quilpie	35-44	Married	1	35
Quilpie	35-44	Never married		11
Quilpie	45-54	Married	0	11
Quilpie	45-54	Married	1	47
Quilpie	45-54	Never married		20
Quilpie	55-64	Married	0	16
Quilpie	55-64	Married	1	70
Quilpie	55-64	Never married		30
Quilpie	65-74	Married	0	3
Quilpie	65-74	Married	1	25
Quilpie	65-74	Never married		17
Quilpie	75-84	Married	1	8
Quilpie	75-84	Never married		9
Quilpie	85+	Never married		8
Redland	15-19	Married	0	113
Redland	15-19	Married	1	3
Redland	15-19	Never married		9511
Redland	20-24	Married	0	1186
Redland	20-24	Married	1	176
Redland	20-24	Never married		6218
Redland	25-34	Married	0	3964
Redland	25-34	Married	1	5499
Redland	25-34	Never married		5605
Redland	35-44	Married	0	2831
Redland	35-44	Married	1	11514
Redland	35-44	Never married		4204
Redland	45-54	Married	0	2389
Redland	45-54	Married	1	13003
Redland	45-54	Never married		5204
Redland	55-64	Married	0	1706
Redland	55-64	Married	1	13332
Redland	55-64	Never married		5298
Redland	65-74	Married	0	828
Redland	65-74	Married	1	11654
Redland	65-74	Never married		5124
Redland	75-84	Married	0	291
Redland	75-84	Married	1	5630
Redland	75-84	Never married		3573
Redland	85+	Married	0	41
Redland	85+	Married	1	970
Redland	85+	Never married		1636
Richmond	15-19	Never married		11
Richmond	20-24	Married	0	17
Richmond	20-24	Married	1	3
Richmond	20-24	Never married		18
Richmond	25-34	Married	0	30
Richmond	25-34	Married	1	38
Richmond	25-34	Never married		22
Richmond	35-44	Married	0	13
Richmond	35-44	Married	1	37
Richmond	35-44	Never married		20
Richmond	45-54	Married	0	7
Richmond	45-54	Married	1	45
Richmond	45-54	Never married		11
Richmond	55-64	Married	0	11
Richmond	55-64	Married	1	65
Richmond	55-64	Never married		26
Richmond	65-74	Married	1	26
Richmond	65-74	Never married		16
Richmond	75-84	Married	1	10
Richmond	75-84	Never married		8
Richmond	85+	Never married		5
Rockhampton	15-19	Married	0	136
Rockhampton	15-19	Married	1	5
Rockhampton	15-19	Never married		4347
Rockhampton	20-24	Married	0	1118
Rockhampton	20-24	Married	1	200
Rockhampton	20-24	Never married		3153
Rockhampton	25-34	Married	0	2512
Rockhampton	25-34	Married	1	3269
Rockhampton	25-34	Never married		3925
Rockhampton	35-44	Married	0	1340
Rockhampton	35-44	Married	1	4910
Rockhampton	35-44	Never married		2828
Rockhampton	45-54	Married	0	959
Rockhampton	45-54	Married	1	4491
Rockhampton	45-54	Never married		2993
Rockhampton	55-64	Married	0	703
Rockhampton	55-64	Married	1	4872
Rockhampton	55-64	Never married		3023
Rockhampton	65-74	Married	0	256
Rockhampton	65-74	Married	1	3965
Rockhampton	65-74	Never married		2459
Rockhampton	75-84	Married	0	86
Rockhampton	75-84	Married	1	1966
Rockhampton	75-84	Never married		1680
Rockhampton	85+	Married	0	18
Rockhampton	85+	Married	1	385
Rockhampton	85+	Never married		833
Scenic Rim	15-19	Married	0	38
Scenic Rim	15-19	Married	1	6
Scenic Rim	15-19	Never married		2336
Scenic Rim	20-24	Married	0	255
Scenic Rim	20-24	Married	1	47
Scenic Rim	20-24	Never married		1194
Scenic Rim	25-34	Married	0	912
Scenic Rim	25-34	Married	1	1145
Scenic Rim	25-34	Never married		1255
Scenic Rim	35-44	Married	0	757
Scenic Rim	35-44	Married	1	2603
Scenic Rim	35-44	Never married		1055
Scenic Rim	45-54	Married	0	774
Scenic Rim	45-54	Married	1	3296
Scenic Rim	45-54	Never married		1461
Scenic Rim	55-64	Married	0	559
Scenic Rim	55-64	Married	1	3720
Scenic Rim	55-64	Never married		1558
Scenic Rim	65-74	Married	0	258
Scenic Rim	65-74	Married	1	3448
Scenic Rim	65-74	Never married		1492
Scenic Rim	75-84	Married	0	80
Scenic Rim	75-84	Married	1	1635
Scenic Rim	75-84	Never married		1011
Scenic Rim	85+	Married	0	4
Scenic Rim	85+	Married	1	261
Scenic Rim	85+	Never married		452
Somerset	15-19	Married	0	32
Somerset	15-19	Never married		1336
Somerset	20-24	Married	0	176
Somerset	20-24	Married	1	47
Somerset	20-24	Never married		691
Somerset	25-34	Married	0	552
Somerset	25-34	Married	1	776
Somerset	25-34	Never married		895
Somerset	35-44	Married	0	394
Somerset	35-44	Married	1	1462
Somerset	35-44	Never married		757
Somerset	45-54	Married	0	390
Somerset	45-54	Married	1	1798
Somerset	45-54	Never married		878
Somerset	55-64	Married	0	355
Somerset	55-64	Married	1	2056
Somerset	55-64	Never married		968
Somerset	65-74	Married	0	162
Somerset	65-74	Married	1	1979
Somerset	65-74	Never married		933
Somerset	75-84	Married	0	37
Somerset	75-84	Married	1	857
Somerset	75-84	Never married		581
Somerset	85+	Married	0	3
Somerset	85+	Married	1	82
Somerset	85+	Never married		185
South Burnett	15-19	Married	0	57
South Burnett	15-19	Never married		1573
South Burnett	20-24	Married	0	336
South Burnett	20-24	Married	1	86
South Burnett	20-24	Never married		866
South Burnett	25-34	Married	0	687
South Burnett	25-34	Married	1	868
South Burnett	25-34	Never married		1213
South Burnett	35-44	Married	0	391
South Burnett	35-44	Married	1	1471
South Burnett	35-44	Never married		880
South Burnett	45-54	Married	0	403
South Burnett	45-54	Married	1	1887
South Burnett	45-54	Never married		1197
