LGA_NAME16	Age	persons
Trayning	5-14	22
Trayning	15-19	20
Trayning	20-24	13
Trayning	25-34	34
Trayning	35-44	16
Trayning	45-54	38
Trayning	55-64	61
Trayning	65-74	47
Trayning	75-84	29
Upper Gascoyne	0-4	19
Upper Gascoyne	5-14	25
Upper Gascoyne	15-19	8
Upper Gascoyne	20-24	10
Upper Gascoyne	25-34	22
Upper Gascoyne	35-44	24
Upper Gascoyne	45-54	24
Upper Gascoyne	55-64	25
Upper Gascoyne	65-74	15
Victoria Park	0-4	2039
Victoria Park	5-14	3122
Victoria Park	15-19	1495
Victoria Park	20-24	3045
Victoria Park	25-34	7737
Victoria Park	35-44	5954
Victoria Park	45-54	4324
Victoria Park	55-64	3695
Victoria Park	65-74	2834
Victoria Park	75-84	1626
Victoria Park	85+	1022
Victoria Plains	0-4	37
Victoria Plains	5-14	97
Victoria Plains	15-19	38
Victoria Plains	20-24	19
Victoria Plains	25-34	75
Victoria Plains	35-44	101
Victoria Plains	45-54	114
Victoria Plains	55-64	152
Victoria Plains	65-74	102
Victoria Plains	75-84	50
Victoria Plains	85+	12
Vincent	0-4	1896
Vincent	5-14	3345
Vincent	15-19	1286
Vincent	20-24	2549
Vincent	25-34	8305
Vincent	35-44	6304
Vincent	45-54	4660
Vincent	55-64	3835
Vincent	65-74	2485
Vincent	75-84	1197
Vincent	85+	667
Wagin	0-4	86
Wagin	5-14	192
Wagin	15-19	87
Wagin	20-24	66
Wagin	25-34	173
Wagin	35-44	191
Wagin	45-54	207
Wagin	55-64	277
Wagin	65-74	284
Wagin	75-84	152
Wagin	85+	47
Wandering	0-4	23
Wandering	5-14	51
Wandering	15-19	27
Wandering	20-24	24
Wandering	25-34	47
Wandering	35-44	57
Wandering	45-54	96
Wandering	55-64	84
Wandering	65-74	72
Wandering	75-84	48
Wandering	85+	9
Wanneroo	0-4	14748
Wanneroo	5-14	31364
Wanneroo	15-19	13890
Wanneroo	20-24	13443
Wanneroo	25-34	29094
Wanneroo	35-44	30915
Wanneroo	45-54	28677
Wanneroo	55-64	21776
Wanneroo	65-74	14772
Wanneroo	75-84	7804
Wanneroo	85+	2623
Waroona	0-4	202
Waroona	5-14	500
Waroona	15-19	244
Waroona	20-24	173
Waroona	25-34	369
Waroona	35-44	482
Waroona	45-54	578
Waroona	55-64	660
Waroona	65-74	627
Waroona	75-84	305
Waroona	85+	106
West Arthur	0-4	26
West Arthur	5-14	107
West Arthur	15-19	29
West Arthur	20-24	32
West Arthur	25-34	58
West Arthur	35-44	85
West Arthur	45-54	123
West Arthur	55-64	149
West Arthur	65-74	105
West Arthur	75-84	46
West Arthur	85+	24
Westonia	0-4	18
Westonia	5-14	28
Westonia	15-19	4
Westonia	20-24	9
Westonia	25-34	32
Westonia	35-44	30
Westonia	45-54	24
Westonia	55-64	46
Westonia	65-74	38
Westonia	75-84	19
Westonia	85+	6
Wickepin	0-4	42
Wickepin	5-14	105
Wickepin	15-19	23
Wickepin	20-24	31
Wickepin	25-34	75
Wickepin	35-44	67
Wickepin	45-54	86
Wickepin	55-64	123
Wickepin	65-74	81
Wickepin	75-84	57
Wickepin	85+	18
Williams	0-4	68
Williams	5-14	153
Williams	15-19	37
Williams	20-24	34
Williams	25-34	106
Williams	35-44	152
Williams	45-54	121
Williams	55-64	154
Williams	65-74	111
Williams	75-84	65
Williams	85+	17
Wiluna	0-4	21
Wiluna	5-14	63
Wiluna	15-19	24
Wiluna	20-24	46
Wiluna	25-34	108
Wiluna	35-44	95
Wiluna	45-54	88
Wiluna	55-64	42
Wiluna	65-74	39
Wiluna	75-84	13
Wongan-Ballidu	0-4	78
Wongan-Ballidu	5-14	163
Wongan-Ballidu	15-19	39
Wongan-Ballidu	20-24	58
Wongan-Ballidu	25-34	149
Wongan-Ballidu	35-44	166
Wongan-Ballidu	45-54	149
Wongan-Ballidu	55-64	201
Wongan-Ballidu	65-74	191
Wongan-Ballidu	75-84	75
Wongan-Ballidu	85+	20
Woodanilling	0-4	35
Woodanilling	5-14	64
Woodanilling	15-19	15
Woodanilling	20-24	17
Woodanilling	25-34	43
Woodanilling	35-44	49
Woodanilling	45-54	52
Woodanilling	55-64	84
Woodanilling	65-74	61
Woodanilling	75-84	22
Woodanilling	85+	3
Wyalkatchem	0-4	15
Wyalkatchem	5-14	45
Wyalkatchem	15-19	14
Wyalkatchem	20-24	15
Wyalkatchem	25-34	47
Wyalkatchem	35-44	45
Wyalkatchem	45-54	58
Wyalkatchem	55-64	78
Wyalkatchem	65-74	82
Wyalkatchem	75-84	65
Wyalkatchem	85+	9
Wyndham-East Kimberley	0-4	562
Wyndham-East Kimberley	5-14	1156
Wyndham-East Kimberley	15-19	397
Wyndham-East Kimberley	20-24	464
Wyndham-East Kimberley	25-34	1302
Wyndham-East Kimberley	35-44	1102
Wyndham-East Kimberley	45-54	1030
Wyndham-East Kimberley	55-64	889
Wyndham-East Kimberley	65-74	418
Wyndham-East Kimberley	75-84	136
Wyndham-East Kimberley	85+	25
Yalgoo	0-4	9
Yalgoo	5-14	15
Yalgoo	15-19	9
Yalgoo	20-24	31
Yalgoo	25-34	106
Yalgoo	35-44	46
Yalgoo	45-54	52
Yalgoo	55-64	33
Yalgoo	65-74	25
Yalgoo	75-84	7
Yalgoo	85+	4
Yilgarn	0-4	41
Yilgarn	5-14	77
Yilgarn	15-19	18
Yilgarn	20-24	46
Yilgarn	25-34	187
Yilgarn	35-44	169
Yilgarn	45-54	222
Yilgarn	55-64	215
Yilgarn	65-74	127
Yilgarn	75-84	50
Yilgarn	85+	21
York	0-4	106
York	5-14	390
York	15-19	129
York	20-24	88
York	25-34	249
York	35-44	327
York	45-54	385
York	55-64	624
York	65-74	680
York	75-84	369
York	85+	108
No usual address (WA)	0-4	300
No usual address (WA)	5-14	473
No usual address (WA)	15-19	261
No usual address (WA)	20-24	562
No usual address (WA)	25-34	1512
No usual address (WA)	35-44	1543
No usual address (WA)	45-54	1313
No usual address (WA)	55-64	1144
No usual address (WA)	65-74	758
No usual address (WA)	75-84	155
No usual address (WA)	85+	30
Migratory - Offshore - Shipping (WA)	15-19	6
Migratory - Offshore - Shipping (WA)	20-24	31
Migratory - Offshore - Shipping (WA)	25-34	116
Migratory - Offshore - Shipping (WA)	35-44	170
Migratory - Offshore - Shipping (WA)	45-54	109
Migratory - Offshore - Shipping (WA)	55-64	62
Migratory - Offshore - Shipping (WA)	65-74	18
Break O'Day	0-4	254
Break O'Day	5-14	619
Break O'Day	15-19	221
Break O'Day	20-24	214
Break O'Day	25-34	489
Break O'Day	35-44	644
Break O'Day	45-54	827
Break O'Day	55-64	1358
Break O'Day	65-74	1339
Break O'Day	75-84	643
Break O'Day	85+	155
Brighton	0-4	1355
Brighton	5-14	2957
Brighton	15-19	1141
Brighton	20-24	1247
Brighton	25-34	2798
Brighton	35-44	2401
Brighton	45-54	2336
Brighton	55-64	2081
Brighton	65-74	1740
Brighton	75-84	757
Brighton	85+	176
Burnie	0-4	1127
Burnie	5-14	2478
Burnie	15-19	1243
Burnie	20-24	1208
Burnie	25-34	2609
Burnie	35-44	2276
Burnie	45-54	2584
Burnie	55-64	2624
Burnie	65-74	2097
Burnie	75-84	1223
Burnie	85+	450
Central Coast (Tas.)	0-4	1010
Central Coast (Tas.)	5-14	2562
Central Coast (Tas.)	15-19	1279
Central Coast (Tas.)	20-24	1095
Central Coast (Tas.)	25-34	2301
Central Coast (Tas.)	35-44	2344
Central Coast (Tas.)	45-54	2888
Central Coast (Tas.)	55-64	3635
Central Coast (Tas.)	65-74	3157
Central Coast (Tas.)	75-84	1834
Central Coast (Tas.)	85+	646
Central Highlands (Tas.)	0-4	121
Central Highlands (Tas.)	5-14	257
Central Highlands (Tas.)	15-19	115
Central Highlands (Tas.)	20-24	117
Central Highlands (Tas.)	25-34	243
Central Highlands (Tas.)	35-44	265
Central Highlands (Tas.)	45-54	295
Central Highlands (Tas.)	55-64	471
Central Highlands (Tas.)	65-74	437
Central Highlands (Tas.)	75-84	166
Central Highlands (Tas.)	85+	32
Circular Head	0-4	508
Circular Head	5-14	1038
Circular Head	15-19	474
Circular Head	20-24	398
Circular Head	25-34	1022
Circular Head	35-44	887
Circular Head	45-54	1006
Circular Head	55-64	1178
Circular Head	65-74	969
Circular Head	75-84	473
Circular Head	85+	170
Clarence	0-4	3306
Clarence	5-14	7266
Clarence	15-19	3162
Clarence	20-24	3207
Clarence	25-34	8611
Clarence	35-44	7877
Clarence	45-54	7369
Clarence	55-64	7837
Clarence	65-74	7047
Clarence	75-84	4175
Clarence	85+	1673
Derwent Valley	0-4	561
Derwent Valley	5-14	1394
Derwent Valley	15-19	663
Derwent Valley	20-24	629
Derwent Valley	25-34	1228
Derwent Valley	35-44	1343
Derwent Valley	45-54	1461
Derwent Valley	55-64	1593
Derwent Valley	65-74	1238
Derwent Valley	75-84	631
Derwent Valley	85+	197
Devonport	0-4	1356
Devonport	5-14	3081
Devonport	15-19	1453
Devonport	20-24	1410
Devonport	25-34	3450
Devonport	35-44	2817
Devonport	45-54	3255
Devonport	55-64	3389
Devonport	65-74	3243
Devonport	75-84	1984
Devonport	85+	717
Dorset	0-4	315
Dorset	5-14	795
Dorset	15-19	344
Dorset	20-24	301
Dorset	25-34	701
Dorset	35-44	666
Dorset	45-54	813
Dorset	55-64	1145
Dorset	65-74	1003
Dorset	75-84	529
Dorset	85+	217
Flinders (Tas.)	0-4	26
Flinders (Tas.)	5-14	95
Flinders (Tas.)	15-19	24
Flinders (Tas.)	20-24	16
Flinders (Tas.)	25-34	53
Flinders (Tas.)	35-44	97
Flinders (Tas.)	45-54	108
Flinders (Tas.)	55-64	170
Flinders (Tas.)	65-74	200
Flinders (Tas.)	75-84	107
Flinders (Tas.)	85+	20
George Town	0-4	323
George Town	5-14	800
George Town	15-19	394
George Town	20-24	307
George Town	25-34	694
George Town	35-44	705
George Town	45-54	855
George Town	55-64	1155
George Town	65-74	1098
George Town	75-84	535
George Town	85+	163
Glamorgan-Spring Bay	0-4	153
Glamorgan-Spring Bay	5-14	338
Glamorgan-Spring Bay	15-19	151
Glamorgan-Spring Bay	20-24	146
Glamorgan-Spring Bay	25-34	525
Glamorgan-Spring Bay	35-44	464
Glamorgan-Spring Bay	45-54	559
Glamorgan-Spring Bay	55-64	970
Glamorgan-Spring Bay	65-74	1062
Glamorgan-Spring Bay	75-84	513
Glamorgan-Spring Bay	85+	134
Glenorchy	0-4	2703
Glenorchy	5-14	5596
Glenorchy	15-19	2563
Glenorchy	20-24	3057
Glenorchy	25-34	9677
Glenorchy	35-44	6561
Glenorchy	45-54	5634
Glenorchy	55-64	5799
Glenorchy	65-74	4619
Glenorchy	75-84	2965
Glenorchy	85+	1238
Hobart	0-4	2202
Hobart	5-14	5154
Hobart	15-19	2910
Hobart	20-24	4156
Hobart	25-34	10747
Hobart	35-44	6989
Hobart	45-54	6619
Hobart	55-64	6288
Hobart	65-74	5670
Hobart	75-84	3018
Hobart	85+	1331
Huon Valley	0-4	937
Huon Valley	5-14	2200
Huon Valley	15-19	935
Huon Valley	20-24	777
Huon Valley	25-34	1842
Huon Valley	35-44	2141
Huon Valley	45-54	2432
Huon Valley	55-64	2976
Huon Valley	65-74	2545
Huon Valley	75-84	1140
Huon Valley	85+	333
Kentish	0-4	282
Kentish	5-14	729
Kentish	15-19	339
Kentish	20-24	293
Kentish	25-34	637
Kentish	35-44	694
Kentish	45-54	931
Kentish	55-64	1247
Kentish	65-74	926
Kentish	75-84	425
Kentish	85+	105
King Island	0-4	92
King Island	5-14	177
King Island	15-19	51
King Island	20-24	52
King Island	25-34	202
King Island	35-44	215
King Island	45-54	189
King Island	55-64	236
King Island	65-74	234
King Island	75-84	122
King Island	85+	33
Kingborough	0-4	2075
Kingborough	5-14	5113
Kingborough	15-19	2386
Kingborough	20-24	1972
Kingborough	25-34	4959
Kingborough	35-44	5219
Kingborough	45-54	5187
Kingborough	55-64	5013
Kingborough	65-74	4800
Kingborough	75-84	2553
Kingborough	85+	810
Latrobe (Tas.)	0-4	566
Latrobe (Tas.)	5-14	1361
Latrobe (Tas.)	15-19	622
Latrobe (Tas.)	20-24	547
Latrobe (Tas.)	25-34	1262
Latrobe (Tas.)	35-44	1244
Latrobe (Tas.)	45-54	1584
Latrobe (Tas.)	55-64	1838
Latrobe (Tas.)	65-74	1992
Latrobe (Tas.)	75-84	1063
Latrobe (Tas.)	85+	339
Launceston	0-4	3765
Launceston	5-14	8094
Launceston	15-19	3952
Launceston	20-24	4770
Launceston	25-34	10853
Launceston	35-44	8447
Launceston	45-54	8598
Launceston	55-64	8252
Launceston	65-74	7171
Launceston	75-84	4348
Launceston	85+	1793
Meander Valley	0-4	963
Meander Valley	5-14	2445
Meander Valley	15-19	1095
Meander Valley	20-24	1027
Meander Valley	25-34	2272
Meander Valley	35-44	2244
Meander Valley	45-54	2694
Meander Valley	55-64	3063
Meander Valley	65-74	2813
Meander Valley	75-84	1590
Meander Valley	85+	503
Northern Midlands	0-4	749
Northern Midlands	5-14	1546
Northern Midlands	15-19	720
Northern Midlands	20-24	675
Northern Midlands	25-34	1575
Northern Midlands	35-44	1382
Northern Midlands	45-54	1787
Northern Midlands	55-64	2049
Northern Midlands	65-74	1946
Northern Midlands	75-84	994
Northern Midlands	85+	311
Sorell	0-4	930
Sorell	5-14	1995
Sorell	15-19	862
Sorell	20-24	818
Sorell	25-34	2217
Sorell	35-44	2056
Sorell	45-54	2026
Sorell	55-64	2484
Sorell	65-74	2108
Sorell	75-84	936
Sorell	85+	300
Southern Midlands	0-4	353
Southern Midlands	5-14	790
Southern Midlands	15-19	392
Southern Midlands	20-24	373
Southern Midlands	25-34	746
Southern Midlands	35-44	753
Southern Midlands	45-54	907
Southern Midlands	55-64	1078
Southern Midlands	65-74	820
Southern Midlands	75-84	367
Southern Midlands	85+	86
Tasman	0-4	72
Tasman	5-14	197
Tasman	15-19	110
Tasman	20-24	66
Tasman	25-34	175
Tasman	35-44	248
Tasman	45-54	308
Tasman	55-64	571
Tasman	65-74	554
Tasman	75-84	240
Tasman	85+	58
Waratah-Wynyard	0-4	715
Waratah-Wynyard	5-14	1710
Waratah-Wynyard	15-19	700
Waratah-Wynyard	20-24	666
Waratah-Wynyard	25-34	1352
Waratah-Wynyard	35-44	1521
Waratah-Wynyard	45-54	1824
Waratah-Wynyard	55-64	2211
Waratah-Wynyard	65-74	2055
Waratah-Wynyard	75-84	1179
Waratah-Wynyard	85+	364
West Coast	0-4	208
West Coast	5-14	462
West Coast	15-19	172
West Coast	20-24	200
West Coast	25-34	521
West Coast	35-44	454
West Coast	45-54	629
West Coast	55-64	726
West Coast	65-74	582
West Coast	75-84	254
West Coast	85+	59
West Tamar	0-4	1210
West Tamar	5-14	3008
West Tamar	15-19	1493
West Tamar	20-24	1158
West Tamar	25-34	2665
West Tamar	35-44	2793
West Tamar	45-54	3276
West Tamar	55-64	3746
West Tamar	65-74	3372
West Tamar	75-84	1852
West Tamar	85+	575
No usual address (Tas.)	0-4	42
No usual address (Tas.)	5-14	92
No usual address (Tas.)	15-19	95
No usual address (Tas.)	20-24	119
No usual address (Tas.)	25-34	228
No usual address (Tas.)	35-44	198
No usual address (Tas.)	45-54	203
No usual address (Tas.)	55-64	199
No usual address (Tas.)	65-74	163
No usual address (Tas.)	75-84	31
No usual address (Tas.)	85+	3
Migratory - Offshore - Shipping (Tas.)	25-34	4
Migratory - Offshore - Shipping (Tas.)	35-44	4
Migratory - Offshore - Shipping (Tas.)	45-54	7
Alice Springs	0-4	1868
Alice Springs	5-14	3529
Alice Springs	15-19	1490
Alice Springs	20-24	1283
Alice Springs	25-34	4872
Alice Springs	35-44	4023
Alice Springs	45-54	3313
Alice Springs	55-64	3048
Alice Springs	65-74	1701
Alice Springs	75-84	604
Alice Springs	85+	176
Barkly	0-4	552
Barkly	5-14	1017
Barkly	15-19	490
Barkly	20-24	469
Barkly	25-34	1150
Barkly	35-44	832
Barkly	45-54	720
Barkly	55-64	638
Barkly	65-74	337
Barkly	75-84	100
Barkly	85+	10
Belyuen	0-4	6
Belyuen	5-14	16
Belyuen	15-19	15
Belyuen	20-24	11
Belyuen	25-34	30
Belyuen	35-44	20
Belyuen	45-54	14
Belyuen	55-64	25
Belyuen	65-74	5
Central Desert	0-4	318
Central Desert	5-14	644
Central Desert	15-19	301
Central Desert	20-24	314
Central Desert	25-34	613
Central Desert	35-44	482
Central Desert	45-54	402
Central Desert	55-64	304
Central Desert	65-74	145
Central Desert	75-84	53
Central Desert	85+	18
Coomalie	0-4	60
Coomalie	5-14	138
Coomalie	15-19	51
Coomalie	20-24	43
Coomalie	25-34	126
Coomalie	35-44	113
Coomalie	45-54	176
Coomalie	55-64	269
Coomalie	65-74	215
Coomalie	75-84	79
Coomalie	85+	6
Darwin	0-4	5067
Darwin	5-14	9829
Darwin	15-19	4049
Darwin	20-24	5101
Darwin	25-34	15994
Darwin	35-44	12810
Darwin	45-54	10273
Darwin	55-64	8544
Darwin	65-74	5845
Darwin	75-84	2449
Darwin	85+	578
Darwin Waterfront Precinct	0-4	9
Darwin Waterfront Precinct	5-14	9
Darwin Waterfront Precinct	15-19	3
Darwin Waterfront Precinct	20-24	18
Darwin Waterfront Precinct	25-34	95
Darwin Waterfront Precinct	35-44	54
Darwin Waterfront Precinct	45-54	34
Darwin Waterfront Precinct	55-64	47
Darwin Waterfront Precinct	65-74	16
Darwin Waterfront Precinct	75-84	3
East Arnhem	0-4	651
East Arnhem	5-14	1385
East Arnhem	15-19	929
East Arnhem	20-24	917
East Arnhem	25-34	1576
East Arnhem	35-44	1292
East Arnhem	45-54	970
East Arnhem	55-64	699
East Arnhem	65-74	281
East Arnhem	75-84	71
East Arnhem	85+	12
Katherine	0-4	702
Katherine	5-14	1463
Katherine	15-19	505
Katherine	20-24	666
Katherine	25-34	1857
Katherine	35-44	1388
Katherine	45-54	1182
Katherine	55-64	1025
Katherine	65-74	585
Katherine	75-84	223
Katherine	85+	46
Litchfield	0-4	1125
Litchfield	5-14	2750
Litchfield	15-19	1286
Litchfield	20-24	1387
Litchfield	25-34	2875
Litchfield	35-44	3072
Litchfield	45-54	3437
Litchfield	55-64	2948
Litchfield	65-74	1829
Litchfield	75-84	599
Litchfield	85+	97
MacDonnell	0-4	439
MacDonnell	5-14	870
MacDonnell	15-19	388
MacDonnell	20-24	521
MacDonnell	25-34	1108
MacDonnell	35-44	920
MacDonnell	45-54	713
MacDonnell	55-64	482
MacDonnell	65-74	232
MacDonnell	75-84	60
MacDonnell	85+	14
Palmerston	0-4	3318
Palmerston	5-14	6090
Palmerston	15-19	2269
Palmerston	20-24	2521
Palmerston	25-34	6886
Palmerston	35-44	6089
Palmerston	45-54	4598
Palmerston	55-64	3083
Palmerston	65-74	1677
Palmerston	75-84	559
Palmerston	85+	159
Roper Gulf	0-4	444
Roper Gulf	5-14	1063
Roper Gulf	15-19	567
Roper Gulf	20-24	686
Roper Gulf	25-34	1160
Roper Gulf	35-44	878
Roper Gulf	45-54	753
Roper Gulf	55-64	556
Roper Gulf	65-74	304
Roper Gulf	75-84	83
Roper Gulf	85+	12
Tiwi Islands	0-4	149
Tiwi Islands	5-14	384
Tiwi Islands	15-19	229
Tiwi Islands	20-24	172
Tiwi Islands	25-34	396
Tiwi Islands	35-44	351
Tiwi Islands	45-54	343
Tiwi Islands	55-64	225
Tiwi Islands	65-74	89
Tiwi Islands	75-84	19
Victoria Daly	0-4	228
Victoria Daly	5-14	458
Victoria Daly	15-19	277
Victoria Daly	20-24	274
Victoria Daly	25-34	492
Victoria Daly	35-44	299
Victoria Daly	45-54	322
Victoria Daly	55-64	240
Victoria Daly	65-74	170
Victoria Daly	75-84	50
Victoria Daly	85+	13
Wagait	0-4	17
Wagait	5-14	41
Wagait	15-19	16
Wagait	20-24	9
Wagait	25-34	12
Wagait	35-44	47
Wagait	45-54	79
Wagait	55-64	88
Wagait	65-74	83
Wagait	75-84	25
West Arnhem	0-4	451
West Arnhem	5-14	1072
West Arnhem	15-19	537
West Arnhem	20-24	581
West Arnhem	25-34	1248
West Arnhem	35-44	929
West Arnhem	45-54	766
West Arnhem	55-64	484
West Arnhem	65-74	171
West Arnhem	75-84	41
West Arnhem	85+	4
West Daly	0-4	213
West Daly	5-14	615
West Daly	15-19	325
West Daly	20-24	269
West Daly	25-34	569
West Daly	35-44	424
West Daly	45-54	279
West Daly	55-64	178
West Daly	65-74	72
West Daly	75-84	17
West Daly	85+	7
Unincorporated NT	0-4	433
Unincorporated NT	5-14	1024
Unincorporated NT	15-19	358
Unincorporated NT	20-24	367
Unincorporated NT	25-34	1145
Unincorporated NT	35-44	1206
Unincorporated NT	45-54	983
Unincorporated NT	55-64	764
Unincorporated NT	65-74	421
Unincorporated NT	75-84	85
Unincorporated NT	85+	12
No usual address (NT)	0-4	164
No usual address (NT)	5-14	285
No usual address (NT)	15-19	95
No usual address (NT)	20-24	183
No usual address (NT)	25-34	661
No usual address (NT)	35-44	573
No usual address (NT)	45-54	591
No usual address (NT)	55-64	579
No usual address (NT)	65-74	318
No usual address (NT)	75-84	49
No usual address (NT)	85+	7
Migratory - Offshore - Shipping (NT)	15-19	4
Migratory - Offshore - Shipping (NT)	20-24	6
Migratory - Offshore - Shipping (NT)	25-34	23
Migratory - Offshore - Shipping (NT)	35-44	22
Migratory - Offshore - Shipping (NT)	45-54	19
Migratory - Offshore - Shipping (NT)	55-64	17
Unincorporated ACT	0-4	26660
Unincorporated ACT	5-14	56236
Unincorporated ACT	15-19	26286
Unincorporated ACT	20-24	34174
Unincorporated ACT	25-34	77634
Unincorporated ACT	35-44	69285
Unincorporated ACT	45-54	56126
Unincorporated ACT	55-64	45328
Unincorporated ACT	65-74	35639
Unincorporated ACT	75-84	19340
Unincorporated ACT	85+	7180
No usual address (ACT)	0-4	19
No usual address (ACT)	5-14	25
No usual address (ACT)	15-19	58
No usual address (ACT)	20-24	82
No usual address (ACT)	25-34	108
No usual address (ACT)	35-44	104
No usual address (ACT)	45-54	77
No usual address (ACT)	55-64	78
No usual address (ACT)	65-74	34
No usual address (ACT)	75-84	10
No usual address (ACT)	85+	4
Unincorp. Other Territories	0-4	118
Unincorp. Other Territories	5-14	293
Unincorp. Other Territories	15-19	123
Unincorp. Other Territories	20-24	108
Unincorp. Other Territories	25-34	189
Unincorp. Other Territories	35-44	282
Unincorp. Other Territories	45-54	344
Unincorp. Other Territories	55-64	447
Unincorp. Other Territories	65-74	345
Unincorp. Other Territories	75-84	192
Unincorp. Other Territories	85+	54
No usual address (OT)	25-34	4
No usual address (OT)	55-64	3
