LGA_NAME21	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Upper Hunter Shire	1	0	1	1	340
Upper Hunter Shire	1	1	0	0	3320
Upper Hunter Shire	1	1	0	1	263
Upper Hunter Shire	1	1	1	0	800
Upper Hunter Shire	1	1	1	1	148
Upper Lachlan Shire					55
Upper Lachlan Shire	0	0	0	1	229
Upper Lachlan Shire	0	0	1	0	35
Upper Lachlan Shire	0	0	1	1	34
Upper Lachlan Shire	0	1	0	0	235
Upper Lachlan Shire	0	1	0	1	47
Upper Lachlan Shire	0	1	1	0	55
Upper Lachlan Shire	0	1	1	1	7
Upper Lachlan Shire	1	0	0	1	631
Upper Lachlan Shire	1	0	1	0	198
Upper Lachlan Shire	1	0	1	1	175
Upper Lachlan Shire	1	1	0	0	1829
Upper Lachlan Shire	1	1	0	1	156
Upper Lachlan Shire	1	1	1	0	358
Upper Lachlan Shire	1	1	1	1	85
Uralla					56
Uralla	0	0	0	1	167
Uralla	0	0	1	0	49
Uralla	0	0	1	1	31
Uralla	0	1	0	0	297
Uralla	0	1	0	1	34
Uralla	0	1	1	0	51
Uralla	0	1	1	1	4
Uralla	1	0	0	1	348
Uralla	1	0	1	0	169
Uralla	1	0	1	1	81
Uralla	1	1	0	0	1214
Uralla	1	1	0	1	160
Uralla	1	1	1	0	283
Uralla	1	1	1	1	86
Wagga Wagga					528
Wagga Wagga	0	0	0	1	2026
Wagga Wagga	0	0	1	0	452
Wagga Wagga	0	0	1	1	360
Wagga Wagga	0	1	0	0	3728
Wagga Wagga	0	1	0	1	494
Wagga Wagga	0	1	1	0	731
Wagga Wagga	0	1	1	1	152
Wagga Wagga	1	0	0	1	3674
Wagga Wagga	1	0	1	0	1659
Wagga Wagga	1	0	1	1	1242
Wagga Wagga	1	1	0	0	16715
Wagga Wagga	1	1	0	1	1224
Wagga Wagga	1	1	1	0	3510
Wagga Wagga	1	1	1	1	1070
Walcha					21
Walcha	0	0	0	1	45
Walcha	0	0	1	0	14
Walcha	0	1	0	0	86
Walcha	0	1	0	1	12
Walcha	0	1	1	0	32
Walcha	1	0	0	1	140
Walcha	1	0	1	0	68
Walcha	1	0	1	1	18
Walcha	1	1	0	0	630
Walcha	1	1	0	1	32
Walcha	1	1	1	0	136
Walcha	1	1	1	1	3
Walgett					46
Walgett	0	0	0	1	183
Walgett	0	0	1	0	16
Walgett	0	0	1	1	5
Walgett	0	1	0	0	300
Walgett	0	1	0	1	39
Walgett	0	1	1	0	77
Walgett	0	1	1	1	26
Walgett	1	0	0	1	134
Walgett	1	0	1	0	61
Walgett	1	0	1	1	29
Walgett	1	1	0	0	717
Walgett	1	1	0	1	50
Walgett	1	1	1	0	140
Walgett	1	1	1	1	30
Warren					28
Warren	0	0	0	1	71
Warren	0	0	1	0	12
Warren	0	0	1	1	3
Warren	0	1	0	0	122
Warren	0	1	0	1	22
Warren	0	1	1	0	13
Warren	0	1	1	1	8
Warren	1	0	0	1	114
Warren	1	0	1	0	31
Warren	1	0	1	1	36
Warren	1	1	0	0	551
Warren	1	1	0	1	41
Warren	1	1	1	0	147
Warren	1	1	1	1	9
Warrumbungle Shire					72
Warrumbungle Shire	0	0	0	1	293
Warrumbungle Shire	0	0	1	0	66
Warrumbungle Shire	0	0	1	1	32
Warrumbungle Shire	0	1	0	0	397
Warrumbungle Shire	0	1	0	1	51
Warrumbungle Shire	0	1	1	0	117
Warrumbungle Shire	0	1	1	1	55
Warrumbungle Shire	1	0	0	1	453
Warrumbungle Shire	1	0	1	0	180
Warrumbungle Shire	1	0	1	1	130
Warrumbungle Shire	1	1	0	0	1604
Warrumbungle Shire	1	1	0	1	127
Warrumbungle Shire	1	1	1	0	391
Warrumbungle Shire	1	1	1	1	62
Waverley					529
Waverley	0	0	0	1	1263
Waverley	0	0	1	0	672
Waverley	0	0	1	1	221
Waverley	0	1	0	0	1695
Waverley	0	1	0	1	64
Waverley	0	1	1	0	506
Waverley	0	1	1	1	42
Waverley	1	0	0	1	2225
Waverley	1	0	1	0	2777
Waverley	1	0	1	1	1141
Waverley	1	1	0	0	16831
Waverley	1	1	0	1	248
Waverley	1	1	1	0	3394
Waverley	1	1	1	1	291
Weddin					49
Weddin	0	0	0	1	131
Weddin	0	0	1	0	7
Weddin	0	0	1	1	26
Weddin	0	1	0	0	119
Weddin	0	1	0	1	18
Weddin	0	1	1	0	26
Weddin	0	1	1	1	10
Weddin	1	0	0	1	178
Weddin	1	0	1	0	112
Weddin	1	0	1	1	19
Weddin	1	1	0	0	624
Weddin	1	1	0	1	47
Weddin	1	1	1	0	186
Weddin	1	1	1	1	34
Wentworth					63
Wentworth	0	0	0	1	188
Wentworth	0	0	1	0	62
Wentworth	0	0	1	1	38
Wentworth	0	1	0	0	253
Wentworth	0	1	0	1	39
Wentworth	0	1	1	0	63
Wentworth	0	1	1	1	10
Wentworth	1	0	0	1	463
Wentworth	1	0	1	0	151
Wentworth	1	0	1	1	103
Wentworth	1	1	0	0	1690
Wentworth	1	1	0	1	141
Wentworth	1	1	1	0	335
Wentworth	1	1	1	1	77
Willoughby					736
Willoughby	0	0	0	1	1924
Willoughby	0	0	1	0	1197
Willoughby	0	0	1	1	339
Willoughby	0	1	0	0	2058
Willoughby	0	1	0	1	80
Willoughby	0	1	1	0	568
Willoughby	0	1	1	1	32
Willoughby	1	0	0	1	4290
Willoughby	1	0	1	0	4765
Willoughby	1	0	1	1	1754
Willoughby	1	1	0	0	23472
Willoughby	1	1	0	1	296
Willoughby	1	1	1	0	4852
Willoughby	1	1	1	1	259
Wingecarribee					317
Wingecarribee	0	0	0	1	1909
Wingecarribee	0	0	1	0	381
Wingecarribee	0	0	1	1	291
Wingecarribee	0	1	0	0	1582
Wingecarribee	0	1	0	1	286
Wingecarribee	0	1	1	0	466
Wingecarribee	0	1	1	1	127
Wingecarribee	1	0	0	1	3396
Wingecarribee	1	0	1	0	1565
Wingecarribee	1	0	1	1	1057
Wingecarribee	1	1	0	0	11874
Wingecarribee	1	1	0	1	855
Wingecarribee	1	1	1	0	2577
Wingecarribee	1	1	1	1	525
Wollondilly					246
Wollondilly	0	0	0	1	1620
Wollondilly	0	0	1	0	317
Wollondilly	0	0	1	1	224
Wollondilly	0	1	0	0	2060
Wollondilly	0	1	0	1	347
Wollondilly	0	1	1	0	456
Wollondilly	0	1	1	1	188
Wollondilly	1	0	0	1	5439
Wollondilly	1	0	1	0	1516
Wollondilly	1	0	1	1	1900
Wollondilly	1	1	0	0	15529
Wollondilly	1	1	0	1	1609
Wollondilly	1	1	1	0	3350
Wollondilly	1	1	1	1	1156
Wollongong					1768
Wollongong	0	0	0	1	8703
Wollongong	0	0	1	0	1980
Wollongong	0	0	1	1	1311
Wollongong	0	1	0	0	8671
Wollongong	0	1	0	1	1245
Wollongong	0	1	1	0	2137
Wollongong	0	1	1	1	608
Wollongong	1	0	0	1	16728
Wollongong	1	0	1	0	6902
Wollongong	1	0	1	1	5888
Wollongong	1	1	0	0	50611
Wollongong	1	1	0	1	2892
Wollongong	1	1	1	0	11002
Wollongong	1	1	1	1	2225
Woollahra					431
Woollahra	0	0	0	1	1076
Woollahra	0	0	1	0	672
Woollahra	0	0	1	1	194
Woollahra	0	1	0	0	1392
Woollahra	0	1	0	1	34
Woollahra	0	1	1	0	405
Woollahra	0	1	1	1	31
Woollahra	1	0	0	1	2044
Woollahra	1	0	1	0	2617
Woollahra	1	0	1	1	1086
Woollahra	1	1	0	0	11749
Woollahra	1	1	0	1	187
Woollahra	1	1	1	0	2811
Woollahra	1	1	1	1	185
Yass Valley					75
Yass Valley	0	0	0	1	410
Yass Valley	0	0	1	0	123
Yass Valley	0	0	1	1	95
Yass Valley	0	1	0	0	516
Yass Valley	0	1	0	1	60
Yass Valley	0	1	1	0	136
Yass Valley	0	1	1	1	54
Yass Valley	1	0	0	1	1366
Yass Valley	1	0	1	0	684
Yass Valley	1	0	1	1	465
Yass Valley	1	1	0	0	4691
Yass Valley	1	1	0	1	299
Yass Valley	1	1	1	0	1147
Yass Valley	1	1	1	1	184
Unincorporated NSW					6
Unincorporated NSW	0	0	0	1	17
Unincorporated NSW	0	1	0	0	36
Unincorporated NSW	0	1	1	0	3
Unincorporated NSW	1	0	0	1	59
Unincorporated NSW	1	0	1	0	18
Unincorporated NSW	1	0	1	1	4
Unincorporated NSW	1	1	0	0	258
Unincorporated NSW	1	1	0	1	9
Unincorporated NSW	1	1	1	0	19
Alpine					71
Alpine	0	0	0	1	319
Alpine	0	0	1	0	75
Alpine	0	0	1	1	39
Alpine	0	1	0	0	402
Alpine	0	1	0	1	40
Alpine	0	1	1	0	124
Alpine	0	1	1	1	11
Alpine	1	0	0	1	653
Alpine	1	0	1	0	368
Alpine	1	0	1	1	238
Alpine	1	1	0	0	2743
Alpine	1	1	0	1	106
Alpine	1	1	1	0	628
Alpine	1	1	1	1	88
Ararat					109
Ararat	0	0	0	1	404
Ararat	0	0	1	0	72
Ararat	0	0	1	1	37
Ararat	0	1	0	0	537
Ararat	0	1	0	1	67
Ararat	0	1	1	0	101
Ararat	0	1	1	1	34
Ararat	1	0	0	1	657
Ararat	1	0	1	0	236
Ararat	1	0	1	1	121
Ararat	1	1	0	0	2192
Ararat	1	1	0	1	139
Ararat	1	1	1	0	410
Ararat	1	1	1	1	99
Ballarat					931
Ballarat	0	0	0	1	4127
Ballarat	0	0	1	0	1153
Ballarat	0	0	1	1	620
Ballarat	0	1	0	0	6292
Ballarat	0	1	0	1	813
Ballarat	0	1	1	0	1423
Ballarat	0	1	1	1	421
Ballarat	1	0	0	1	5991
Ballarat	1	0	1	0	3166
Ballarat	1	0	1	1	1993
Ballarat	1	1	0	0	26412
Ballarat	1	1	0	1	1482
Ballarat	1	1	1	0	5613
Ballarat	1	1	1	1	949
Banyule					1061
Banyule	0	0	0	1	4707
Banyule	0	0	1	0	1497
Banyule	0	0	1	1	827
Banyule	0	1	0	0	3892
Banyule	0	1	0	1	224
Banyule	0	1	1	0	1076
Banyule	0	1	1	1	223
Banyule	1	0	0	1	9465
Banyule	1	0	1	0	5920
Banyule	1	0	1	1	4111
Banyule	1	1	0	0	34780
Banyule	1	1	0	1	908
Banyule	1	1	1	0	6859
Banyule	1	1	1	1	926
Bass Coast					232
Bass Coast	0	0	0	1	1390
Bass Coast	0	0	1	0	277
Bass Coast	0	0	1	1	144
Bass Coast	0	1	0	0	1603
Bass Coast	0	1	0	1	210
Bass Coast	0	1	1	0	374
Bass Coast	0	1	1	1	104
Bass Coast	1	0	0	1	2170
Bass Coast	1	0	1	0	904
Bass Coast	1	0	1	1	479
Bass Coast	1	1	0	0	7774
Bass Coast	1	1	0	1	405
Bass Coast	1	1	1	0	1635
Bass Coast	1	1	1	1	268
Baw Baw					391
Baw Baw	0	0	0	1	1738
Baw Baw	0	0	1	0	502
Baw Baw	0	0	1	1	269
Baw Baw	0	1	0	0	2575
Baw Baw	0	1	0	1	276
Baw Baw	0	1	1	0	646
Baw Baw	0	1	1	1	221
Baw Baw	1	0	0	1	3920
Baw Baw	1	0	1	0	1577
Baw Baw	1	0	1	1	1282
Baw Baw	1	1	0	0	13802
Baw Baw	1	1	0	1	795
Baw Baw	1	1	1	0	2949
Baw Baw	1	1	1	1	796
Bayside (Vic.)					524
Bayside (Vic.)	0	0	0	1	2588
Bayside (Vic.)	0	0	1	0	1633
Bayside (Vic.)	0	0	1	1	516
Bayside (Vic.)	0	1	0	0	2450
Bayside (Vic.)	0	1	0	1	98
Bayside (Vic.)	0	1	1	0	908
Bayside (Vic.)	0	1	1	1	79
Bayside (Vic.)	1	0	0	1	6384
Bayside (Vic.)	1	0	1	0	7940
Bayside (Vic.)	1	0	1	1	3660
Bayside (Vic.)	1	1	0	0	26382
Bayside (Vic.)	1	1	0	1	448
Bayside (Vic.)	1	1	1	0	7572
Bayside (Vic.)	1	1	1	1	626
Benalla					94
Benalla	0	0	0	1	541
Benalla	0	0	1	0	101
Benalla	0	0	1	1	51
Benalla	0	1	0	0	594
Benalla	0	1	0	1	85
Benalla	0	1	1	0	151
Benalla	0	1	1	1	52
Benalla	1	0	0	1	913
Benalla	1	0	1	0	274
Benalla	1	0	1	1	258
Benalla	1	1	0	0	2355
Benalla	1	1	0	1	128
Benalla	1	1	1	0	516
Benalla	1	1	1	1	93
Boroondara					1560
Boroondara	0	0	0	1	3702
Boroondara	0	0	1	0	2735
Boroondara	0	0	1	1	896
Boroondara	0	1	0	0	4014
Boroondara	0	1	0	1	167
Boroondara	0	1	1	0	1771
Boroondara	0	1	1	1	113
Boroondara	1	0	0	1	10539
Boroondara	1	0	1	0	13481
Boroondara	1	0	1	1	6277
Boroondara	1	1	0	0	39950
Boroondara	1	1	0	1	641
Boroondara	1	1	1	0	13117
Boroondara	1	1	1	1	754
Brimbank					2602
Brimbank	0	0	0	1	10565
Brimbank	0	0	1	0	2500
Brimbank	0	0	1	1	2114
Brimbank	0	1	0	0	8514
Brimbank	0	1	0	1	1273
Brimbank	0	1	1	0	2691
Brimbank	0	1	1	1	986
Brimbank	1	0	0	1	20053
Brimbank	1	0	1	0	7420
Brimbank	1	0	1	1	6985
Brimbank	1	1	0	0	43910
Brimbank	1	1	0	1	2805
Brimbank	1	1	1	0	10737
Brimbank	1	1	1	1	2815
Buloke					67
Buloke	0	0	0	1	176
Buloke	0	0	1	0	27
Buloke	0	0	1	1	9
Buloke	0	1	0	0	222
Buloke	0	1	0	1	25
Buloke	0	1	1	0	32
Buloke	0	1	1	1	12
Buloke	1	0	0	1	347
Buloke	1	0	1	0	218
Buloke	1	0	1	1	75
Buloke	1	1	0	0	1068
Buloke	1	1	0	1	48
Buloke	1	1	1	0	348
Buloke	1	1	1	1	76
Campaspe					267
Campaspe	0	0	0	1	1325
Campaspe	0	0	1	0	265
Campaspe	0	0	1	1	183
Campaspe	0	1	0	0	1823
Campaspe	0	1	0	1	251
Campaspe	0	1	1	0	445
Campaspe	0	1	1	1	89
Campaspe	1	0	0	1	2621
Campaspe	1	0	1	0	871
Campaspe	1	0	1	1	807
Campaspe	1	1	0	0	7611
Campaspe	1	1	0	1	541
Campaspe	1	1	1	0	1936
Campaspe	1	1	1	1	382
Cardinia					810
Cardinia	0	0	0	1	3725
Cardinia	0	0	1	0	993
Cardinia	0	0	1	1	939
Cardinia	0	1	0	0	5425
Cardinia	0	1	0	1	570
Cardinia	0	1	1	0	1365
Cardinia	0	1	1	1	456
Cardinia	1	0	0	1	7913
Cardinia	1	0	1	0	3667
Cardinia	1	0	1	1	3539
Cardinia	1	1	0	0	37418
Cardinia	1	1	0	1	1889
Cardinia	1	1	1	0	7428
Cardinia	1	1	1	1	1862
Casey					2821
Casey	0	0	0	1	12319
Casey	0	0	1	0	3069
Casey	0	0	1	1	2721
Casey	0	1	0	0	14276
Casey	0	1	0	1	1946
Casey	0	1	1	0	3597
Casey	0	1	1	1	1582
Casey	1	0	0	1	29541
Casey	1	0	1	0	14563
Casey	1	0	1	1	13521
Casey	1	1	0	0	118448
Casey	1	1	0	1	6245
Casey	1	1	1	0	28047
Casey	1	1	1	1	8010
Central Goldfields					133
Central Goldfields	0	0	0	1	601
Central Goldfields	0	0	1	0	82
Central Goldfields	0	0	1	1	59
Central Goldfields	0	1	0	0	775
Central Goldfields	0	1	0	1	113
Central Goldfields	0	1	1	0	144
Central Goldfields	0	1	1	1	50
Central Goldfields	1	0	0	1	832
Central Goldfields	1	0	1	0	233
Central Goldfields	1	0	1	1	229
Central Goldfields	1	1	0	0	1942
Central Goldfields	1	1	0	1	162
Central Goldfields	1	1	1	0	525
Central Goldfields	1	1	1	1	96
Colac Otway					193
Colac Otway	0	0	0	1	743
Colac Otway	0	0	1	0	130
Colac Otway	0	0	1	1	125
Colac Otway	0	1	0	0	867
Colac Otway	0	1	0	1	77
Colac Otway	0	1	1	0	184
Colac Otway	0	1	1	1	62
Colac Otway	1	0	0	1	1295
Colac Otway	1	0	1	0	500
Colac Otway	1	0	1	1	496
Colac Otway	1	1	0	0	4519
Colac Otway	1	1	0	1	278
Colac Otway	1	1	1	0	1085
Colac Otway	1	1	1	1	292
Corangamite					145
Corangamite	0	0	0	1	568
Corangamite	0	0	1	0	84
Corangamite	0	0	1	1	49
Corangamite	0	1	0	0	584
Corangamite	0	1	0	1	71
Corangamite	0	1	1	0	125
Corangamite	0	1	1	1	55
Corangamite	1	0	0	1	1038
Corangamite	1	0	1	0	371
Corangamite	1	0	1	1	341
Corangamite	1	1	0	0	3183
Corangamite	1	1	0	1	209
Corangamite	1	1	1	0	878
Corangamite	1	1	1	1	230
Darebin					2003
Darebin	0	0	0	1	5826
Darebin	0	0	1	0	1511
Darebin	0	0	1	1	767
Darebin	0	1	0	0	4312
Darebin	0	1	0	1	317
Darebin	0	1	1	0	1086
Darebin	0	1	1	1	185
Darebin	1	0	0	1	8860
Darebin	1	0	1	0	5705
Darebin	1	0	1	1	3639
Darebin	1	1	0	0	34997
Darebin	1	1	0	1	803
Darebin	1	1	1	0	6416
Darebin	1	1	1	1	855
East Gippsland					307
East Gippsland	0	0	0	1	1552
East Gippsland	0	0	1	0	329
East Gippsland	0	0	1	1	171
East Gippsland	0	1	0	0	2090
East Gippsland	0	1	0	1	292
East Gippsland	0	1	1	0	428
East Gippsland	0	1	1	1	88
East Gippsland	1	0	0	1	2927
East Gippsland	1	0	1	0	885
East Gippsland	1	0	1	1	660
East Gippsland	1	1	0	0	8571
East Gippsland	1	1	0	1	655
East Gippsland	1	1	1	0	1646
East Gippsland	1	1	1	1	468
Frankston					1196
Frankston	0	0	0	1	6428
Frankston	0	0	1	0	1593
Frankston	0	0	1	1	1125
Frankston	0	1	0	0	7085
Frankston	0	1	0	1	879
Frankston	0	1	1	0	1771
Frankston	0	1	1	1	441
Frankston	1	0	0	1	10160
Frankston	1	0	1	0	4202
Frankston	1	0	1	1	3415
Frankston	1	1	0	0	34551
Frankston	1	1	0	1	1746
Frankston	1	1	1	0	6695
Frankston	1	1	1	1	1327
Gannawarra					97
Gannawarra	0	0	0	1	324
Gannawarra	0	0	1	0	41
Gannawarra	0	0	1	1	11
Gannawarra	0	1	0	0	425
Gannawarra	0	1	0	1	50
Gannawarra	0	1	1	0	111
Gannawarra	0	1	1	1	28
Gannawarra	1	0	0	1	694
Gannawarra	1	0	1	0	237
Gannawarra	1	0	1	1	147
Gannawarra	1	1	0	0	1915
Gannawarra	1	1	0	1	150
Gannawarra	1	1	1	0	451
Gannawarra	1	1	1	1	111
Glen Eira					1384
Glen Eira	0	0	0	1	3965
Glen Eira	0	0	1	0	2065
Glen Eira	0	0	1	1	784
Glen Eira	0	1	0	0	3855
Glen Eira	0	1	0	1	222
Glen Eira	0	1	1	0	1184
Glen Eira	0	1	1	1	146
Glen Eira	1	0	0	1	8225
Glen Eira	1	0	1	0	8599
Glen Eira	1	0	1	1	4244
Glen Eira	1	1	0	0	40548
Glen Eira	1	1	0	1	715
Glen Eira	1	1	1	0	9965
Glen Eira	1	1	1	1	857
Glenelg					142
Glenelg	0	0	0	1	643
Glenelg	0	0	1	0	146
Glenelg	0	0	1	1	47
Glenelg	0	1	0	0	868
Glenelg	0	1	0	1	140
Glenelg	0	1	1	0	218
Glenelg	0	1	1	1	56
Glenelg	1	0	0	1	1335
Glenelg	1	0	1	0	454
Glenelg	1	0	1	1	308
Glenelg	1	1	0	0	3760
Glenelg	1	1	0	1	241
Glenelg	1	1	1	0	709
Glenelg	1	1	1	1	173
Golden Plains					111
Golden Plains	0	0	0	1	632
Golden Plains	0	0	1	0	121
Golden Plains	0	0	1	1	119
Golden Plains	0	1	0	0	709
Golden Plains	0	1	0	1	116
Golden Plains	0	1	1	0	166
Golden Plains	0	1	1	1	71
Golden Plains	1	0	0	1	2121
Golden Plains	1	0	1	0	857
Golden Plains	1	0	1	1	856
Golden Plains	1	1	0	0	7554
Golden Plains	1	1	0	1	454
Golden Plains	1	1	1	0	1819
Golden Plains	1	1	1	1	475
Greater Bendigo					1081
Greater Bendigo	0	0	0	1	4316
Greater Bendigo	0	0	1	0	986
Greater Bendigo	0	0	1	1	576
Greater Bendigo	0	1	0	0	6387
Greater Bendigo	0	1	0	1	775
Greater Bendigo	0	1	1	0	1576
Greater Bendigo	0	1	1	1	493
Greater Bendigo	1	0	0	1	6986
Greater Bendigo	1	0	1	0	3259
Greater Bendigo	1	0	1	1	2692
Greater Bendigo	1	1	0	0	28144
Greater Bendigo	1	1	0	1	1572
Greater Bendigo	1	1	1	0	5925
Greater Bendigo	1	1	1	1	1448
Greater Dandenong					2319
Greater Dandenong	0	0	0	1	7789
Greater Dandenong	0	0	1	0	2014
Greater Dandenong	0	0	1	1	1574
Greater Dandenong	0	1	0	0	5972
Greater Dandenong	0	1	0	1	812
Greater Dandenong	0	1	1	0	1808
Greater Dandenong	0	1	1	1	624
Greater Dandenong	1	0	0	1	13094
Greater Dandenong	1	0	1	0	5900
Greater Dandenong	1	0	1	1	4975
Greater Dandenong	1	1	0	0	38472
Greater Dandenong	1	1	0	1	2039
Greater Dandenong	1	1	1	0	9057
Greater Dandenong	1	1	1	1	2428
Greater Geelong					2246
Greater Geelong	0	0	0	1	9587
Greater Geelong	0	0	1	0	2616
Greater Geelong	0	0	1	1	1628
Greater Geelong	0	1	0	0	11187
Greater Geelong	0	1	0	1	1368
Greater Geelong	0	1	1	0	2999
Greater Geelong	0	1	1	1	741
Greater Geelong	1	0	0	1	16775
Greater Geelong	1	0	1	0	8481
Greater Geelong	1	0	1	1	5966
Greater Geelong	1	1	0	0	65420
Greater Geelong	1	1	0	1	2846
Greater Geelong	1	1	1	0	12512
Greater Geelong	1	1	1	1	2442
Greater Shepparton					527
Greater Shepparton	0	0	0	1	2249
Greater Shepparton	0	0	1	0	464
Greater Shepparton	0	0	1	1	364
Greater Shepparton	0	1	0	0	3495
Greater Shepparton	0	1	0	1	503
Greater Shepparton	0	1	1	0	907
Greater Shepparton	0	1	1	1	273
Greater Shepparton	1	0	0	1	4471
Greater Shepparton	1	0	1	0	1615
Greater Shepparton	1	0	1	1	1556
Greater Shepparton	1	1	0	0	15555
Greater Shepparton	1	1	0	1	1085
Greater Shepparton	1	1	1	0	3641
Greater Shepparton	1	1	1	1	1003
Hepburn					99
Hepburn	0	0	0	1	538
Hepburn	0	0	1	0	116
Hepburn	0	0	1	1	46
Hepburn	0	1	0	0	534
Hepburn	0	1	0	1	68
Hepburn	0	1	1	0	135
Hepburn	0	1	1	1	16
Hepburn	1	0	0	1	954
Hepburn	1	0	1	0	376
Hepburn	1	0	1	1	204
Hepburn	1	1	0	0	2971
Hepburn	1	1	0	1	157
Hepburn	1	1	1	0	671
Hepburn	1	1	1	1	135
Hindmarsh					55
Hindmarsh	0	0	0	1	160
Hindmarsh	0	0	1	0	27
Hindmarsh	0	0	1	1	17
Hindmarsh	0	1	0	0	193
Hindmarsh	0	1	0	1	7
Hindmarsh	0	1	1	0	39
Hindmarsh	0	1	1	1	13
Hindmarsh	1	0	0	1	389
Hindmarsh	1	0	1	0	121
Hindmarsh	1	0	1	1	91
Hindmarsh	1	1	0	0	1096
Hindmarsh	1	1	0	1	30
Hindmarsh	1	1	1	0	251
Hindmarsh	1	1	1	1	79
Hobsons Bay					963
Hobsons Bay	0	0	0	1	3696
Hobsons Bay	0	0	1	0	986
Hobsons Bay	0	0	1	1	577
Hobsons Bay	0	1	0	0	3202
Hobsons Bay	0	1	0	1	300
Hobsons Bay	0	1	1	0	852
Hobsons Bay	0	1	1	1	167
Hobsons Bay	1	0	0	1	6368
Hobsons Bay	1	0	1	0	3636
Hobsons Bay	1	0	1	1	2334
Hobsons Bay	1	1	0	0	25750
Hobsons Bay	1	1	0	1	793
Hobsons Bay	1	1	1	0	4529
Hobsons Bay	1	1	1	1	822
Horsham					141
Horsham	0	0	0	1	617
Horsham	0	0	1	0	138
Horsham	0	0	1	1	73
Horsham	0	1	0	0	1011
Horsham	0	1	0	1	125
Horsham	0	1	1	0	222
Horsham	0	1	1	1	35
Horsham	1	0	0	1	1142
Horsham	1	0	1	0	493
Horsham	1	0	1	1	421
Horsham	1	1	0	0	4687
Horsham	1	1	0	1	266
Horsham	1	1	1	0	1057
Horsham	1	1	1	1	166
Hume					2116
Hume	0	0	0	1	10568
Hume	0	0	1	0	2176
Hume	0	0	1	1	2271
Hume	0	1	0	0	9654
Hume	0	1	0	1	1350
Hume	0	1	1	0	2863
Hume	0	1	1	1	1200
Hume	1	0	0	1	22242
Hume	1	0	1	0	7781
Hume	1	0	1	1	10014
Hume	1	1	0	0	75691
Hume	1	1	0	1	4255
Hume	1	1	1	0	17482
Hume	1	1	1	1	5645
Indigo					102
Indigo	0	0	0	1	447
Indigo	0	0	1	0	130
Indigo	0	0	1	1	55
Indigo	0	1	0	0	534
Indigo	0	1	0	1	69
Indigo	0	1	1	0	131
Indigo	0	1	1	1	27
Indigo	1	0	0	1	1073
Indigo	1	0	1	0	494
Indigo	1	0	1	1	313
Indigo	1	1	0	0	4059
Indigo	1	1	0	1	161
Indigo	1	1	1	0	987
Indigo	1	1	1	1	173
Kingston (Vic.)					1331
Kingston (Vic.)	0	0	0	1	6300
Kingston (Vic.)	0	0	1	0	2036
Kingston (Vic.)	0	0	1	1	1043
Kingston (Vic.)	0	1	0	0	4877
Kingston (Vic.)	0	1	0	1	425
Kingston (Vic.)	0	1	1	0	1364
Kingston (Vic.)	0	1	1	1	222
Kingston (Vic.)	1	0	0	1	12266
Kingston (Vic.)	1	0	1	0	7559
Kingston (Vic.)	1	0	1	1	4926
Kingston (Vic.)	1	1	0	0	42358
Kingston (Vic.)	1	1	0	1	1154
Kingston (Vic.)	1	1	1	0	8685
Kingston (Vic.)	1	1	1	1	1176
Knox					1275
Knox	0	0	0	1	6584
Knox	0	0	1	0	1931
Knox	0	0	1	1	1179
Knox	0	1	0	0	5018
Knox	0	1	0	1	577
Knox	0	1	1	0	1535
Knox	0	1	1	1	323
Knox	1	0	0	1	16051
Knox	1	0	1	0	7989
Knox	1	0	1	1	6460
Knox	1	1	0	0	41371
Knox	1	1	0	1	1629
Knox	1	1	1	0	8878
Knox	1	1	1	1	1395
Latrobe (Vic.)					592
Latrobe (Vic.)	0	0	0	1	3152
Latrobe (Vic.)	0	0	1	0	666
Latrobe (Vic.)	0	0	1	1	428
Latrobe (Vic.)	0	1	0	0	4589
Latrobe (Vic.)	0	1	0	1	613
Latrobe (Vic.)	0	1	1	0	841
Latrobe (Vic.)	0	1	1	1	289
Latrobe (Vic.)	1	0	0	1	5069
Latrobe (Vic.)	1	0	1	0	1661
Latrobe (Vic.)	1	0	1	1	1521
Latrobe (Vic.)	1	1	0	0	15469
Latrobe (Vic.)	1	1	0	1	998
Latrobe (Vic.)	1	1	1	0	3191
Latrobe (Vic.)	1	1	1	1	844
Loddon					61
Loddon	0	0	0	1	248
Loddon	0	0	1	0	48
Loddon	0	0	1	1	9
Loddon	0	1	0	0	250
Loddon	0	1	0	1	14
Loddon	0	1	1	0	59
Loddon	0	1	1	1	3
Loddon	1	0	0	1	453
Loddon	1	0	1	0	174
Loddon	1	0	1	1	126
Loddon	1	1	0	0	1339
Loddon	1	1	0	1	96
Loddon	1	1	1	0	416
Loddon	1	1	1	1	64
Macedon Ranges					226
Macedon Ranges	0	0	0	1	1384
Macedon Ranges	0	0	1	0	429
Macedon Ranges	0	0	1	1	278
Macedon Ranges	0	1	0	0	1610
Macedon Ranges	0	1	0	1	158
Macedon Ranges	0	1	1	0	490
Macedon Ranges	0	1	1	1	94
Macedon Ranges	1	0	0	1	3632
Macedon Ranges	1	0	1	0	2270
Macedon Ranges	1	0	1	1	1503
Macedon Ranges	1	1	0	0	14585
Macedon Ranges	1	1	0	1	622
Macedon Ranges	1	1	1	0	3306
Macedon Ranges	1	1	1	1	494
