LGA_NAME21	Age5yr	Indigenous	Sex	persons
Charles Sturt	0-4	0	F	2914
Charles Sturt	0-4	0	M	2990
Charles Sturt	0-4	1	F	93
Charles Sturt	0-4	1	M	100
Charles Sturt	5-9		F	74
Charles Sturt	5-9		M	95
Charles Sturt	5-9	0	F	2723
Charles Sturt	5-9	0	M	2988
Charles Sturt	5-9	1	F	98
Charles Sturt	5-9	1	M	100
Charles Sturt	10-14		F	108
Charles Sturt	10-14		M	94
Charles Sturt	10-14	0	F	2826
Charles Sturt	10-14	0	M	2871
Charles Sturt	10-14	1	F	101
Charles Sturt	10-14	1	M	116
Charles Sturt	15-19		F	78
Charles Sturt	15-19		M	103
Charles Sturt	15-19	0	F	2677
Charles Sturt	15-19	0	M	2952
Charles Sturt	15-19	1	F	92
Charles Sturt	15-19	1	M	102
Charles Sturt	20-24		F	134
Charles Sturt	20-24		M	138
Charles Sturt	20-24	0	F	3668
Charles Sturt	20-24	0	M	3767
Charles Sturt	20-24	1	F	98
Charles Sturt	20-24	1	M	91
Charles Sturt	25-29		F	146
Charles Sturt	25-29		M	178
Charles Sturt	25-29	0	F	4291
Charles Sturt	25-29	0	M	4362
Charles Sturt	25-29	1	F	78
Charles Sturt	25-29	1	M	79
Charles Sturt	30-34		F	159
Charles Sturt	30-34		M	156
Charles Sturt	30-34	0	F	4486
Charles Sturt	30-34	0	M	4340
Charles Sturt	30-34	1	F	72
Charles Sturt	30-34	1	M	70
Charles Sturt	35-39		F	137
Charles Sturt	35-39		M	157
Charles Sturt	35-39	0	F	4132
Charles Sturt	35-39	0	M	3959
Charles Sturt	35-39	1	F	63
Charles Sturt	35-39	1	M	53
Charles Sturt	40-44		F	107
Charles Sturt	40-44		M	110
Charles Sturt	40-44	0	F	3574
Charles Sturt	40-44	0	M	3453
Charles Sturt	40-44	1	F	53
Charles Sturt	40-44	1	M	39
Charles Sturt	45-49		F	126
Charles Sturt	45-49		M	129
Charles Sturt	45-49	0	F	3622
Charles Sturt	45-49	0	M	3571
Charles Sturt	45-49	1	F	60
Charles Sturt	45-49	1	M	55
Charles Sturt	50-54		F	103
Charles Sturt	50-54		M	131
Charles Sturt	50-54	0	F	4042
Charles Sturt	50-54	0	M	3783
Charles Sturt	50-54	1	F	61
Charles Sturt	50-54	1	M	57
Charles Sturt	55-59		F	108
Charles Sturt	55-59		M	142
Charles Sturt	55-59	0	F	3903
Charles Sturt	55-59	0	M	3731
Charles Sturt	55-59	1	F	53
Charles Sturt	55-59	1	M	29
Charles Sturt	60-64		F	97
Charles Sturt	60-64		M	126
Charles Sturt	60-64	0	F	3804
Charles Sturt	60-64	0	M	3468
Charles Sturt	60-64	1	F	38
Charles Sturt	60-64	1	M	34
Charles Sturt	65+		F	413
Charles Sturt	65+		M	320
Charles Sturt	65+	0	F	12870
Charles Sturt	65+	0	M	10260
Charles Sturt	65+	1	F	74
Charles Sturt	65+	1	M	58
Clare and Gilbert Valleys	0-4		F	14
Clare and Gilbert Valleys	0-4		M	8
Clare and Gilbert Valleys	0-4	0	F	201
Clare and Gilbert Valleys	0-4	0	M	200
Clare and Gilbert Valleys	0-4	1	F	12
Clare and Gilbert Valleys	0-4	1	M	14
Clare and Gilbert Valleys	5-9		F	15
Clare and Gilbert Valleys	5-9		M	13
Clare and Gilbert Valleys	5-9	0	F	222
Clare and Gilbert Valleys	5-9	0	M	243
Clare and Gilbert Valleys	5-9	1	F	10
Clare and Gilbert Valleys	5-9	1	M	11
Clare and Gilbert Valleys	10-14		F	12
Clare and Gilbert Valleys	10-14		M	18
Clare and Gilbert Valleys	10-14	0	F	254
Clare and Gilbert Valleys	10-14	0	M	260
Clare and Gilbert Valleys	10-14	1	F	13
Clare and Gilbert Valleys	10-14	1	M	10
Clare and Gilbert Valleys	15-19		F	11
Clare and Gilbert Valleys	15-19		M	9
Clare and Gilbert Valleys	15-19	0	F	210
Clare and Gilbert Valleys	15-19	0	M	213
Clare and Gilbert Valleys	15-19	1	F	5
Clare and Gilbert Valleys	15-19	1	M	9
Clare and Gilbert Valleys	20-24		F	16
Clare and Gilbert Valleys	20-24		M	16
Clare and Gilbert Valleys	20-24	0	F	166
Clare and Gilbert Valleys	20-24	0	M	181
Clare and Gilbert Valleys	20-24	1	F	7
Clare and Gilbert Valleys	20-24	1	M	8
Clare and Gilbert Valleys	25-29		F	19
Clare and Gilbert Valleys	25-29		M	19
Clare and Gilbert Valleys	25-29	0	F	178
Clare and Gilbert Valleys	25-29	0	M	173
Clare and Gilbert Valleys	25-29	1	F	6
Clare and Gilbert Valleys	25-29	1	M	3
Clare and Gilbert Valleys	30-34		F	12
Clare and Gilbert Valleys	30-34		M	18
Clare and Gilbert Valleys	30-34	0	F	220
Clare and Gilbert Valleys	30-34	0	M	219
Clare and Gilbert Valleys	30-34	1	F	3
Clare and Gilbert Valleys	30-34	1	M	12
Clare and Gilbert Valleys	35-39		F	18
Clare and Gilbert Valleys	35-39		M	10
Clare and Gilbert Valleys	35-39	0	F	252
Clare and Gilbert Valleys	35-39	0	M	218
Clare and Gilbert Valleys	35-39	1	F	4
Clare and Gilbert Valleys	35-39	1	M	5
Clare and Gilbert Valleys	40-44		F	8
Clare and Gilbert Valleys	40-44		M	17
Clare and Gilbert Valleys	40-44	0	F	232
Clare and Gilbert Valleys	40-44	0	M	191
Clare and Gilbert Valleys	40-44	1	F	5
Clare and Gilbert Valleys	45-49		F	20
Clare and Gilbert Valleys	45-49		M	24
Clare and Gilbert Valleys	45-49	0	F	262
Clare and Gilbert Valleys	45-49	0	M	224
Clare and Gilbert Valleys	45-49	1	F	3
Clare and Gilbert Valleys	45-49	1	M	5
Clare and Gilbert Valleys	50-54		F	12
Clare and Gilbert Valleys	50-54		M	17
Clare and Gilbert Valleys	50-54	0	F	319
Clare and Gilbert Valleys	50-54	0	M	291
Clare and Gilbert Valleys	50-54	1	F	3
Clare and Gilbert Valleys	50-54	1	M	3
Clare and Gilbert Valleys	55-59		F	21
Clare and Gilbert Valleys	55-59		M	26
Clare and Gilbert Valleys	55-59	0	F	320
Clare and Gilbert Valleys	55-59	0	M	336
Clare and Gilbert Valleys	55-59	1	F	3
Clare and Gilbert Valleys	55-59	1	M	3
Clare and Gilbert Valleys	60-64		F	22
Clare and Gilbert Valleys	60-64		M	25
Clare and Gilbert Valleys	60-64	0	F	338
Clare and Gilbert Valleys	60-64	0	M	341
Clare and Gilbert Valleys	60-64	1	F	6
Clare and Gilbert Valleys	60-64	1	M	4
Clare and Gilbert Valleys	65+		F	53
Clare and Gilbert Valleys	65+		M	57
Clare and Gilbert Valleys	65+	0	F	1136
Clare and Gilbert Valleys	65+	0	M	1086
Clare and Gilbert Valleys	65+	1	F	17
Clare and Gilbert Valleys	65+	1	M	7
Cleve	0-4	0	F	46
Cleve	0-4	0	M	57
Cleve	5-9		F	4
Cleve	5-9		M	4
Cleve	5-9	0	F	54
Cleve	5-9	0	M	58
Cleve	10-14	0	F	52
Cleve	10-14	0	M	46
Cleve	10-14	1	M	3
Cleve	15-19		M	4
Cleve	15-19	0	F	26
Cleve	15-19	0	M	49
Cleve	20-24		M	6
Cleve	20-24	0	F	28
Cleve	20-24	0	M	29
Cleve	25-29		F	3
Cleve	25-29		M	3
Cleve	25-29	0	F	43
Cleve	25-29	0	M	34
Cleve	30-34		F	8
Cleve	30-34		M	4
Cleve	30-34	0	F	43
Cleve	30-34	0	M	46
Cleve	35-39		M	9
Cleve	35-39	0	F	43
Cleve	35-39	0	M	39
Cleve	40-44		F	4
Cleve	40-44	0	F	34
Cleve	40-44	0	M	48
Cleve	45-49		F	3
Cleve	45-49		M	6
Cleve	45-49	0	F	52
Cleve	45-49	0	M	37
Cleve	50-54		F	7
Cleve	50-54		M	5
Cleve	50-54	0	F	55
Cleve	50-54	0	M	52
Cleve	55-59		F	5
Cleve	55-59		M	8
Cleve	55-59	0	F	55
Cleve	55-59	0	M	64
Cleve	60-64		M	11
Cleve	60-64	0	F	68
Cleve	60-64	0	M	75
Cleve	65+		F	15
Cleve	65+		M	14
Cleve	65+	0	F	193
Cleve	65+	0	M	189
Cleve	65+	1	F	3
Coober Pedy	0-4		F	7
Coober Pedy	0-4		M	5
Coober Pedy	0-4	0	F	13
Coober Pedy	0-4	0	M	18
Coober Pedy	0-4	1	F	14
Coober Pedy	0-4	1	M	11
Coober Pedy	5-9		F	3
Coober Pedy	5-9		M	3
Coober Pedy	5-9	0	F	15
Coober Pedy	5-9	0	M	20
Coober Pedy	5-9	1	F	7
Coober Pedy	5-9	1	M	4
Coober Pedy	10-14		M	4
Coober Pedy	10-14	0	F	13
Coober Pedy	10-14	0	M	20
Coober Pedy	10-14	1	F	13
Coober Pedy	10-14	1	M	11
Coober Pedy	15-19		F	3
Coober Pedy	15-19		M	11
Coober Pedy	15-19	0	F	24
Coober Pedy	15-19	0	M	18
Coober Pedy	15-19	1	F	12
Coober Pedy	15-19	1	M	9
Coober Pedy	20-24		M	6
Coober Pedy	20-24	0	F	19
Coober Pedy	20-24	0	M	18
Coober Pedy	20-24	1	F	5
Coober Pedy	20-24	1	M	4
Coober Pedy	25-29		F	9
Coober Pedy	25-29		M	7
Coober Pedy	25-29	0	F	37
Coober Pedy	25-29	0	M	30
Coober Pedy	25-29	1	F	14
Coober Pedy	25-29	1	M	9
Coober Pedy	30-34		F	13
Coober Pedy	30-34		M	9
Coober Pedy	30-34	0	F	38
Coober Pedy	30-34	0	M	37
Coober Pedy	30-34	1	F	11
Coober Pedy	30-34	1	M	6
Coober Pedy	35-39		F	6
Coober Pedy	35-39		M	10
Coober Pedy	35-39	0	F	24
Coober Pedy	35-39	0	M	34
Coober Pedy	35-39	1	F	8
Coober Pedy	35-39	1	M	9
Coober Pedy	40-44		F	9
Coober Pedy	40-44		M	9
Coober Pedy	40-44	0	F	30
Coober Pedy	40-44	0	M	31
Coober Pedy	40-44	1	M	8
Coober Pedy	45-49		F	16
Coober Pedy	45-49		M	9
Coober Pedy	45-49	0	F	30
Coober Pedy	45-49	0	M	29
Coober Pedy	45-49	1	F	3
Coober Pedy	45-49	1	M	7
Coober Pedy	50-54		F	4
Coober Pedy	50-54		M	13
Coober Pedy	50-54	0	F	31
Coober Pedy	50-54	0	M	43
Coober Pedy	50-54	1	F	11
Coober Pedy	50-54	1	M	6
Coober Pedy	55-59		F	8
Coober Pedy	55-59		M	8
Coober Pedy	55-59	0	F	28
Coober Pedy	55-59	0	M	59
Coober Pedy	55-59	1	F	8
Coober Pedy	55-59	1	M	9
Coober Pedy	60-64		F	3
Coober Pedy	60-64		M	9
Coober Pedy	60-64	0	F	37
Coober Pedy	60-64	0	M	56
Coober Pedy	60-64	1	F	3
Coober Pedy	60-64	1	M	7
Coober Pedy	65+		F	37
Coober Pedy	65+		M	54
Coober Pedy	65+	0	F	116
Coober Pedy	65+	0	M	226
Coober Pedy	65+	1	F	10
Coober Pedy	65+	1	M	5
Copper Coast	0-4		F	9
Copper Coast	0-4		M	13
Copper Coast	0-4	0	F	278
Copper Coast	0-4	0	M	262
Copper Coast	0-4	1	F	28
Copper Coast	0-4	1	M	31
Copper Coast	5-9		F	12
Copper Coast	5-9		M	10
Copper Coast	5-9	0	F	290
Copper Coast	5-9	0	M	302
Copper Coast	5-9	1	F	33
Copper Coast	5-9	1	M	29
Copper Coast	10-14		F	24
Copper Coast	10-14		M	32
Copper Coast	10-14	0	F	317
Copper Coast	10-14	0	M	370
Copper Coast	10-14	1	F	29
Copper Coast	10-14	1	M	37
Copper Coast	15-19		F	18
Copper Coast	15-19		M	30
Copper Coast	15-19	0	F	248
Copper Coast	15-19	0	M	316
Copper Coast	15-19	1	F	24
Copper Coast	15-19	1	M	21
Copper Coast	20-24		F	14
Copper Coast	20-24		M	23
Copper Coast	20-24	0	F	245
Copper Coast	20-24	0	M	250
Copper Coast	20-24	1	F	14
Copper Coast	20-24	1	M	10
Copper Coast	25-29		F	16
Copper Coast	25-29		M	13
Copper Coast	25-29	0	F	286
Copper Coast	25-29	0	M	283
Copper Coast	25-29	1	F	13
Copper Coast	25-29	1	M	15
Copper Coast	30-34		F	12
Copper Coast	30-34		M	18
Copper Coast	30-34	0	F	292
Copper Coast	30-34	0	M	279
Copper Coast	30-34	1	F	15
Copper Coast	30-34	1	M	12
Copper Coast	35-39		F	26
Copper Coast	35-39		M	17
Copper Coast	35-39	0	F	328
Copper Coast	35-39	0	M	281
Copper Coast	35-39	1	F	17
Copper Coast	35-39	1	M	14
Copper Coast	40-44		F	17
Copper Coast	40-44		M	26
Copper Coast	40-44	0	F	284
Copper Coast	40-44	0	M	304
Copper Coast	40-44	1	F	12
Copper Coast	40-44	1	M	15
Copper Coast	45-49		F	17
Copper Coast	45-49		M	19
Copper Coast	45-49	0	F	343
Copper Coast	45-49	0	M	298
Copper Coast	45-49	1	F	12
Copper Coast	45-49	1	M	10
Copper Coast	50-54		F	29
Copper Coast	50-54		M	32
Copper Coast	50-54	0	F	488
Copper Coast	50-54	0	M	442
Copper Coast	50-54	1	F	14
Copper Coast	50-54	1	M	8
Copper Coast	55-59		F	33
Copper Coast	55-59		M	52
Copper Coast	55-59	0	F	521
Copper Coast	55-59	0	M	484
Copper Coast	55-59	1	F	14
Copper Coast	55-59	1	M	11
Copper Coast	60-64		F	45
Copper Coast	60-64		M	50
Copper Coast	60-64	0	F	637
Copper Coast	60-64	0	M	588
Copper Coast	60-64	1	F	14
Copper Coast	60-64	1	M	8
Copper Coast	65+		F	160
Copper Coast	65+		M	163
Copper Coast	65+	0	F	2311
Copper Coast	65+	0	M	2234
Copper Coast	65+	1	F	26
Copper Coast	65+	1	M	18
Elliston	0-4		F	3
Elliston	0-4	0	F	27
Elliston	0-4	0	M	30
Elliston	0-4	1	F	8
Elliston	0-4	1	M	4
Elliston	5-9		F	4
Elliston	5-9	0	F	26
Elliston	5-9	0	M	33
Elliston	5-9	1	F	4
Elliston	5-9	1	M	6
Elliston	10-14		F	5
Elliston	10-14		M	6
Elliston	10-14	0	F	24
Elliston	10-14	0	M	31
Elliston	10-14	1	F	4
Elliston	15-19		M	3
Elliston	15-19	0	F	13
Elliston	15-19	0	M	23
Elliston	15-19	1	M	4
Elliston	20-24		M	3
Elliston	20-24	0	F	11
Elliston	20-24	0	M	16
Elliston	25-29	0	F	18
Elliston	25-29	0	M	16
Elliston	30-34		F	4
Elliston	30-34		M	3
Elliston	30-34	0	F	30
Elliston	30-34	0	M	27
Elliston	30-34	1	F	4
Elliston	35-39		F	3
Elliston	35-39	0	F	28
Elliston	35-39	0	M	24
Elliston	40-44	0	F	29
Elliston	40-44	0	M	30
Elliston	45-49		M	5
Elliston	45-49	0	F	23
Elliston	45-49	0	M	23
Elliston	50-54		M	4
Elliston	50-54	0	F	34
Elliston	50-54	0	M	24
Elliston	55-59		F	5
Elliston	55-59		M	5
Elliston	55-59	0	F	38
Elliston	55-59	0	M	46
Elliston	60-64		F	4
Elliston	60-64		M	7
Elliston	60-64	0	F	41
Elliston	60-64	0	M	45
Elliston	60-64	1	M	5
Elliston	65+		F	8
Elliston	65+		M	6
Elliston	65+	0	F	89
Elliston	65+	0	M	108
Flinders Ranges	0-4		F	8
Flinders Ranges	0-4	0	F	27
Flinders Ranges	0-4	0	M	34
Flinders Ranges	0-4	1	F	18
Flinders Ranges	0-4	1	M	12
Flinders Ranges	5-9		M	3
Flinders Ranges	5-9	0	F	30
Flinders Ranges	5-9	0	M	25
Flinders Ranges	5-9	1	F	10
Flinders Ranges	5-9	1	M	10
Flinders Ranges	10-14	0	F	19
Flinders Ranges	10-14	0	M	21
Flinders Ranges	10-14	1	F	10
Flinders Ranges	10-14	1	M	13
Flinders Ranges	15-19	0	F	27
Flinders Ranges	15-19	0	M	24
Flinders Ranges	15-19	1	F	5
Flinders Ranges	15-19	1	M	5
Flinders Ranges	20-24		F	4
Flinders Ranges	20-24	0	F	21
Flinders Ranges	20-24	0	M	19
Flinders Ranges	20-24	1	F	8
Flinders Ranges	20-24	1	M	4
Flinders Ranges	25-29		F	8
Flinders Ranges	25-29		M	5
Flinders Ranges	25-29	0	F	34
Flinders Ranges	25-29	0	M	25
Flinders Ranges	25-29	1	F	3
Flinders Ranges	25-29	1	M	7
Flinders Ranges	30-34		M	3
Flinders Ranges	30-34	0	F	26
Flinders Ranges	30-34	0	M	34
Flinders Ranges	30-34	1	F	8
Flinders Ranges	30-34	1	M	5
Flinders Ranges	35-39		F	5
Flinders Ranges	35-39		M	8
Flinders Ranges	35-39	0	F	23
Flinders Ranges	35-39	0	M	27
Flinders Ranges	35-39	1	F	3
Flinders Ranges	35-39	1	M	5
Flinders Ranges	40-44		F	3
Flinders Ranges	40-44		M	3
Flinders Ranges	40-44	0	F	27
Flinders Ranges	40-44	0	M	29
Flinders Ranges	40-44	1	F	5
Flinders Ranges	40-44	1	M	6
Flinders Ranges	45-49		M	6
Flinders Ranges	45-49	0	F	33
Flinders Ranges	45-49	0	M	22
Flinders Ranges	45-49	1	F	11
Flinders Ranges	45-49	1	M	6
Flinders Ranges	50-54		F	8
Flinders Ranges	50-54		M	6
Flinders Ranges	50-54	0	F	48
Flinders Ranges	50-54	0	M	50
Flinders Ranges	50-54	1	F	3
Flinders Ranges	55-59		F	3
Flinders Ranges	55-59		M	6
Flinders Ranges	55-59	0	F	57
Flinders Ranges	55-59	0	M	50
Flinders Ranges	55-59	1	F	10
Flinders Ranges	55-59	1	M	4
Flinders Ranges	60-64		F	4
Flinders Ranges	60-64		M	7
Flinders Ranges	60-64	0	F	54
Flinders Ranges	60-64	0	M	60
Flinders Ranges	60-64	1	F	5
Flinders Ranges	60-64	1	M	12
Flinders Ranges	65+		F	20
Flinders Ranges	65+		M	25
Flinders Ranges	65+	0	F	224
Flinders Ranges	65+	0	M	214
Flinders Ranges	65+	1	F	20
Flinders Ranges	65+	1	M	7
Franklin Harbour	0-4		F	4
Franklin Harbour	0-4		M	3
Franklin Harbour	0-4	0	F	20
Franklin Harbour	0-4	0	M	21
Franklin Harbour	5-9		F	7
Franklin Harbour	5-9		M	3
Franklin Harbour	5-9	0	F	32
Franklin Harbour	5-9	0	M	37
Franklin Harbour	10-14		M	5
Franklin Harbour	10-14	0	F	21
Franklin Harbour	10-14	0	M	38
Franklin Harbour	10-14	1	M	4
Franklin Harbour	15-19		M	8
Franklin Harbour	15-19	0	F	16
Franklin Harbour	15-19	0	M	20
Franklin Harbour	15-19	1	M	3
Franklin Harbour	20-24	0	F	16
Franklin Harbour	20-24	0	M	19
Franklin Harbour	25-29		M	6
Franklin Harbour	25-29	0	F	23
Franklin Harbour	25-29	0	M	26
Franklin Harbour	30-34		F	4
Franklin Harbour	30-34	0	F	35
Franklin Harbour	30-34	0	M	30
Franklin Harbour	30-34	1	F	3
Franklin Harbour	35-39		F	4
Franklin Harbour	35-39		M	3
Franklin Harbour	35-39	0	F	22
Franklin Harbour	35-39	0	M	17
Franklin Harbour	40-44		M	14
Franklin Harbour	40-44	0	F	32
Franklin Harbour	40-44	0	M	34
Franklin Harbour	45-49		F	4
Franklin Harbour	45-49		M	8
Franklin Harbour	45-49	0	F	36
Franklin Harbour	45-49	0	M	20
Franklin Harbour	45-49	1	M	3
Franklin Harbour	50-54		M	7
Franklin Harbour	50-54	0	F	35
Franklin Harbour	50-54	0	M	45
Franklin Harbour	55-59		F	7
Franklin Harbour	55-59		M	7
Franklin Harbour	55-59	0	F	51
Franklin Harbour	55-59	0	M	45
Franklin Harbour	55-59	1	F	5
Franklin Harbour	60-64	0	F	46
Franklin Harbour	60-64	0	M	52
Franklin Harbour	60-64	1	M	5
Franklin Harbour	65+		F	15
Franklin Harbour	65+		M	16
Franklin Harbour	65+	0	F	169
Franklin Harbour	65+	0	M	182
Gawler	0-4		F	26
Gawler	0-4		M	24
Gawler	0-4	0	F	583
Gawler	0-4	0	M	630
Gawler	0-4	1	F	41
Gawler	0-4	1	M	43
Gawler	5-9		F	29
Gawler	5-9		M	30
Gawler	5-9	0	F	659
Gawler	5-9	0	M	689
Gawler	5-9	1	F	30
Gawler	5-9	1	M	41
Gawler	10-14		F	26
Gawler	10-14		M	31
Gawler	10-14	0	F	701
Gawler	10-14	0	M	705
Gawler	10-14	1	F	38
Gawler	10-14	1	M	42
Gawler	15-19		F	24
Gawler	15-19		M	30
Gawler	15-19	0	F	622
Gawler	15-19	0	M	686
Gawler	15-19	1	F	28
Gawler	15-19	1	M	30
Gawler	20-24		F	27
Gawler	20-24		M	27
Gawler	20-24	0	F	665
Gawler	20-24	0	M	722
Gawler	20-24	1	F	29
Gawler	20-24	1	M	29
Gawler	25-29		F	21
Gawler	25-29		M	25
Gawler	25-29	0	F	770
Gawler	25-29	0	M	760
Gawler	25-29	1	F	25
Gawler	25-29	1	M	33
Gawler	30-34		F	34
Gawler	30-34		M	27
Gawler	30-34	0	F	710
Gawler	30-34	0	M	681
Gawler	30-34	1	F	26
Gawler	30-34	1	M	15
Gawler	35-39		F	21
Gawler	35-39		M	34
Gawler	35-39	0	F	729
Gawler	35-39	0	M	675
Gawler	35-39	1	F	11
Gawler	35-39	1	M	14
Gawler	40-44		F	26
Gawler	40-44		M	24
Gawler	40-44	0	F	656
Gawler	40-44	0	M	615
Gawler	40-44	1	F	15
Gawler	40-44	1	M	12
Gawler	45-49		F	21
Gawler	45-49		M	26
Gawler	45-49	0	F	708
Gawler	45-49	0	M	632
Gawler	45-49	1	F	18
Gawler	45-49	1	M	18
Gawler	50-54		F	17
Gawler	50-54		M	28
Gawler	50-54	0	F	815
Gawler	50-54	0	M	702
Gawler	50-54	1	F	12
Gawler	50-54	1	M	20
Gawler	55-59		F	37
Gawler	55-59		M	22
Gawler	55-59	0	F	838
Gawler	55-59	0	M	739
Gawler	55-59	1	F	19
Gawler	55-59	1	M	12
Gawler	60-64		F	30
Gawler	60-64		M	26
Gawler	60-64	0	F	846
Gawler	60-64	0	M	776
Gawler	60-64	1	F	12
Gawler	60-64	1	M	10
Gawler	65+		F	112
Gawler	65+		M	89
Gawler	65+	0	F	2837
Gawler	65+	0	M	2277
Gawler	65+	1	F	18
Gawler	65+	1	M	18
Goyder	0-4		F	5
Goyder	0-4		M	8
Goyder	0-4	0	F	66
Goyder	0-4	0	M	88
Goyder	0-4	1	F	3
Goyder	0-4	1	M	5
Goyder	5-9		F	7
Goyder	5-9		M	10
Goyder	5-9	0	F	92
Goyder	5-9	0	M	106
Goyder	5-9	1	F	4
Goyder	5-9	1	M	3
Goyder	10-14		F	13
Goyder	10-14		M	8
Goyder	10-14	0	F	113
Goyder	10-14	0	M	95
Goyder	10-14	1	F	10
Goyder	10-14	1	M	8
Goyder	15-19		F	3
Goyder	15-19		M	14
Goyder	15-19	0	F	101
Goyder	15-19	0	M	92
Goyder	15-19	1	F	4
Goyder	15-19	1	M	3
Goyder	20-24		F	10
Goyder	20-24		M	4
Goyder	20-24	0	F	58
Goyder	20-24	0	M	61
Goyder	20-24	1	F	3
Goyder	20-24	1	M	4
Goyder	25-29		F	4
Goyder	25-29		M	4
Goyder	25-29	0	F	72
Goyder	25-29	0	M	77
Goyder	25-29	1	F	5
Goyder	30-34		F	3
Goyder	30-34		M	5
Goyder	30-34	0	F	88
Goyder	30-34	0	M	84
Goyder	35-39		F	10
Goyder	35-39		M	10
Goyder	35-39	0	F	64
Goyder	35-39	0	M	72
Goyder	35-39	1	F	7
Goyder	35-39	1	M	6
Goyder	40-44		F	10
Goyder	40-44		M	13
Goyder	40-44	0	F	97
Goyder	40-44	0	M	83
Goyder	40-44	1	F	3
Goyder	40-44	1	M	6
Goyder	45-49		F	6
Goyder	45-49		M	6
Goyder	45-49	0	F	95
Goyder	45-49	0	M	107
Goyder	45-49	1	F	5
Goyder	45-49	1	M	3
Goyder	50-54		F	7
Goyder	50-54		M	11
Goyder	50-54	0	F	132
Goyder	50-54	0	M	118
Goyder	50-54	1	M	3
Goyder	55-59		F	10
Goyder	55-59		M	6
Goyder	55-59	0	F	154
Goyder	55-59	0	M	150
Goyder	55-59	1	F	5
Goyder	60-64		F	18
Goyder	60-64		M	13
Goyder	60-64	0	F	174
Goyder	60-64	0	M	210
Goyder	60-64	1	M	3
Goyder	65+		F	36
Goyder	65+		M	41
Goyder	65+	0	F	498
Goyder	65+	0	M	504
Goyder	65+	1	F	11
Goyder	65+	1	M	8
Grant	0-4		F	17
Grant	0-4		M	12
Grant	0-4	0	F	181
Grant	0-4	0	M	159
Grant	0-4	1	F	10
Grant	0-4	1	M	8
Grant	5-9		F	18
Grant	5-9		M	11
Grant	5-9	0	F	225
Grant	5-9	0	M	238
Grant	5-9	1	F	11
Grant	5-9	1	M	3
Grant	10-14		F	18
Grant	10-14		M	15
Grant	10-14	0	F	241
Grant	10-14	0	M	272
Grant	10-14	1	F	11
Grant	10-14	1	M	13
Grant	15-19		F	17
Grant	15-19		M	16
Grant	15-19	0	F	215
Grant	15-19	0	M	239
Grant	15-19	1	F	13
Grant	15-19	1	M	9
Grant	20-24		F	12
Grant	20-24		M	17
Grant	20-24	0	F	146
Grant	20-24	0	M	203
Grant	20-24	1	F	6
Grant	20-24	1	M	14
Grant	25-29		F	7
Grant	25-29		M	11
Grant	25-29	0	F	127
Grant	25-29	0	M	187
Grant	25-29	1	M	4
Grant	30-34		F	11
Grant	30-34		M	17
Grant	30-34	0	F	162
Grant	30-34	0	M	239
Grant	30-34	1	F	3
Grant	30-34	1	M	15
Grant	35-39		F	19
Grant	35-39		M	8
Grant	35-39	0	F	214
Grant	35-39	0	M	296
Grant	35-39	1	M	17
Grant	40-44		F	7
Grant	40-44		M	18
Grant	40-44	0	F	231
Grant	40-44	0	M	294
Grant	40-44	1	F	6
Grant	40-44	1	M	18
Grant	45-49		F	18
Grant	45-49		M	24
Grant	45-49	0	F	243
Grant	45-49	0	M	297
Grant	45-49	1	F	3
Grant	45-49	1	M	15
Grant	50-54		F	20
Grant	50-54		M	23
Grant	50-54	0	F	295
Grant	50-54	0	M	364
Grant	50-54	1	F	5
Grant	50-54	1	M	14
Grant	55-59		F	22
Grant	55-59		M	20
Grant	55-59	0	F	275
Grant	55-59	0	M	359
Grant	55-59	1	F	3
Grant	55-59	1	M	6
Grant	60-64		F	23
Grant	60-64		M	28
Grant	60-64	0	F	288
Grant	60-64	0	M	337
Grant	60-64	1	F	4
Grant	60-64	1	M	3
Grant	65+		F	95
Grant	65+		M	67
Grant	65+	0	F	645
Grant	65+	0	M	843
Grant	65+	1	F	5
Grant	65+	1	M	6
Holdfast Bay	0-4		F	17
Holdfast Bay	0-4		M	11
Holdfast Bay	0-4	0	F	688
Holdfast Bay	0-4	0	M	675
Holdfast Bay	0-4	1	F	7
Holdfast Bay	0-4	1	M	10
Holdfast Bay	5-9		F	22
Holdfast Bay	5-9		M	15
Holdfast Bay	5-9	0	F	762
Holdfast Bay	5-9	0	M	857
Holdfast Bay	5-9	1	F	4
Holdfast Bay	5-9	1	M	12
Holdfast Bay	10-14		F	15
Holdfast Bay	10-14		M	18
Holdfast Bay	10-14	0	F	860
Holdfast Bay	10-14	0	M	915
Holdfast Bay	10-14	1	F	14
Holdfast Bay	10-14	1	M	18
Holdfast Bay	15-19		F	13
Holdfast Bay	15-19		M	16
Holdfast Bay	15-19	0	F	917
Holdfast Bay	15-19	0	M	965
Holdfast Bay	15-19	1	F	26
Holdfast Bay	15-19	1	M	18
Holdfast Bay	20-24		F	28
Holdfast Bay	20-24		M	29
Holdfast Bay	20-24	0	F	922
Holdfast Bay	20-24	0	M	928
Holdfast Bay	20-24	1	F	23
Holdfast Bay	20-24	1	M	14
Holdfast Bay	25-29		F	26
Holdfast Bay	25-29		M	39
Holdfast Bay	25-29	0	F	935
Holdfast Bay	25-29	0	M	898
Holdfast Bay	25-29	1	F	10
Holdfast Bay	25-29	1	M	15
