LGA_NAME16	MaxSchoolingCompleted	Sex	persons
Brimbank	Year 12	F	45097
Brimbank	Year 12	M	44507
Buloke	Did not go to school	F	8
Buloke	Did not go to school	M	3
Buloke	Year 8	F	161
Buloke	Year 8	M	231
Buloke	Year 9	F	186
Buloke	Year 9	M	286
Buloke	Year 10	F	431
Buloke	Year 10	M	558
Buloke	Year 11	F	446
Buloke	Year 11	M	507
Buloke	Year 12	F	1049
Buloke	Year 12	M	797
Campaspe	Did not go to school	F	56
Campaspe	Did not go to school	M	70
Campaspe	Year 8	F	1024
Campaspe	Year 8	M	1150
Campaspe	Year 9	F	1462
Campaspe	Year 9	M	1841
Campaspe	Year 10	F	3085
Campaspe	Year 10	M	3791
Campaspe	Year 11	F	2824
Campaspe	Year 11	M	2790
Campaspe	Year 12	F	6530
Campaspe	Year 12	M	4681
Cardinia	Did not go to school	F	317
Cardinia	Did not go to school	M	279
Cardinia	Year 8	F	1774
Cardinia	Year 8	M	1749
Cardinia	Year 9	F	2799
Cardinia	Year 9	M	3442
Cardinia	Year 10	F	6933
Cardinia	Year 10	M	8462
Cardinia	Year 11	F	5961
Cardinia	Year 11	M	6520
Cardinia	Year 12	F	26377
Cardinia	Year 12	M	21489
Casey	Did not go to school	F	3614
Casey	Did not go to school	M	3008
Casey	Year 8	F	6753
Casey	Year 8	M	5975
Casey	Year 9	F	7426
Casey	Year 9	M	8150
Casey	Year 10	F	17397
Casey	Year 10	M	20192
Casey	Year 11	F	14322
Casey	Year 11	M	15607
Casey	Year 12	F	85881
Casey	Year 12	M	78973
Central Goldfields	Did not go to school	F	22
Central Goldfields	Did not go to school	M	32
Central Goldfields	Year 8	F	438
Central Goldfields	Year 8	M	544
Central Goldfields	Year 9	F	612
Central Goldfields	Year 9	M	679
Central Goldfields	Year 10	F	1243
Central Goldfields	Year 10	M	1323
Central Goldfields	Year 11	F	926
Central Goldfields	Year 11	M	890
Central Goldfields	Year 12	F	2108
Central Goldfields	Year 12	M	1614
Colac Otway	Did not go to school	F	63
Colac Otway	Did not go to school	M	76
Colac Otway	Year 8	F	549
Colac Otway	Year 8	M	611
Colac Otway	Year 9	F	706
Colac Otway	Year 9	M	897
Colac Otway	Year 10	F	1511
Colac Otway	Year 10	M	1940
Colac Otway	Year 11	F	1461
Colac Otway	Year 11	M	1626
Colac Otway	Year 12	F	4414
Colac Otway	Year 12	M	3388
Corangamite	Did not go to school	F	25
Corangamite	Did not go to school	M	26
Corangamite	Year 8	F	418
Corangamite	Year 8	M	503
Corangamite	Year 9	F	528
Corangamite	Year 9	M	724
Corangamite	Year 10	F	1075
Corangamite	Year 10	M	1436
Corangamite	Year 11	F	1188
Corangamite	Year 11	M	1290
Corangamite	Year 12	F	2922
Corangamite	Year 12	M	2130
Darebin	Did not go to school	F	1403
Darebin	Did not go to school	M	942
Darebin	Year 8	F	4670
Darebin	Year 8	M	3391
Darebin	Year 9	F	2258
Darebin	Year 9	M	2234
Darebin	Year 10	F	4299
Darebin	Year 10	M	4909
Darebin	Year 11	F	4234
Darebin	Year 11	M	4794
Darebin	Year 12	F	45239
Darebin	Year 12	M	41081
East Gippsland	Did not go to school	F	57
East Gippsland	Did not go to school	M	70
East Gippsland	Year 8	F	1109
East Gippsland	Year 8	M	1178
East Gippsland	Year 9	F	1731
East Gippsland	Year 9	M	2058
East Gippsland	Year 10	F	4129
East Gippsland	Year 10	M	4804
East Gippsland	Year 11	F	3257
East Gippsland	Year 11	M	3310
East Gippsland	Year 12	F	8958
East Gippsland	Year 12	M	6870
Frankston	Did not go to school	F	278
Frankston	Did not go to school	M	252
Frankston	Year 8	F	2400
Frankston	Year 8	M	2095
Frankston	Year 9	F	3551
Frankston	Year 9	M	4021
Frankston	Year 10	F	8864
Frankston	Year 10	M	10002
Frankston	Year 11	F	7567
Frankston	Year 11	M	8380
Frankston	Year 12	F	32297
Frankston	Year 12	M	26631
Gannawarra	Did not go to school	F	15
Gannawarra	Did not go to school	M	15
Gannawarra	Year 8	F	309
Gannawarra	Year 8	M	410
Gannawarra	Year 9	F	444
Gannawarra	Year 9	M	604
Gannawarra	Year 10	F	934
Gannawarra	Year 10	M	1141
Gannawarra	Year 11	F	837
Gannawarra	Year 11	M	780
Gannawarra	Year 12	F	1551
Gannawarra	Year 12	M	1076
Glen Eira	Did not go to school	F	429
Glen Eira	Did not go to school	M	333
Glen Eira	Year 8	F	2054
Glen Eira	Year 8	M	1529
Glen Eira	Year 9	F	1752
Glen Eira	Year 9	M	1846
Glen Eira	Year 10	F	4018
Glen Eira	Year 10	M	4130
Glen Eira	Year 11	F	4450
Glen Eira	Year 11	M	4407
Glen Eira	Year 12	F	48457
Glen Eira	Year 12	M	44186
Glenelg	Did not go to school	F	31
Glenelg	Did not go to school	M	29
Glenelg	Year 8	F	509
Glenelg	Year 8	M	603
Glenelg	Year 9	F	674
Glenelg	Year 9	M	972
Glenelg	Year 10	F	1673
Glenelg	Year 10	M	1974
Glenelg	Year 11	F	1612
Glenelg	Year 11	M	1631
Glenelg	Year 12	F	3392
Glenelg	Year 12	M	2530
Golden Plains	Did not go to school	F	23
Golden Plains	Did not go to school	M	26
Golden Plains	Year 8	F	326
Golden Plains	Year 8	M	418
Golden Plains	Year 9	F	632
Golden Plains	Year 9	M	900
Golden Plains	Year 10	F	1519
Golden Plains	Year 10	M	2254
Golden Plains	Year 11	F	1598
Golden Plains	Year 11	M	1828
Golden Plains	Year 12	F	4923
Golden Plains	Year 12	M	3819
Greater Bendigo	Did not go to school	F	343
Greater Bendigo	Did not go to school	M	356
Greater Bendigo	Year 8	F	2671
Greater Bendigo	Year 8	M	2617
Greater Bendigo	Year 9	F	3689
Greater Bendigo	Year 9	M	4069
Greater Bendigo	Year 10	F	8660
Greater Bendigo	Year 10	M	9432
Greater Bendigo	Year 11	F	7279
Greater Bendigo	Year 11	M	7138
Greater Bendigo	Year 12	F	25346
Greater Bendigo	Year 12	M	20213
Greater Dandenong	Did not go to school	F	3841
Greater Dandenong	Did not go to school	M	3327
Greater Dandenong	Year 8	F	5798
Greater Dandenong	Year 8	M	4558
Greater Dandenong	Year 9	F	3310
Greater Dandenong	Year 9	M	3220
Greater Dandenong	Year 10	F	6300
Greater Dandenong	Year 10	M	7027
Greater Dandenong	Year 11	F	4287
Greater Dandenong	Year 11	M	5101
Greater Dandenong	Year 12	F	36860
Greater Dandenong	Year 12	M	38381
Greater Geelong	Did not go to school	F	820
Greater Geelong	Did not go to school	M	775
Greater Geelong	Year 8	F	5476
Greater Geelong	Year 8	M	4805
Greater Geelong	Year 9	F	7203
Greater Geelong	Year 9	M	7096
Greater Geelong	Year 10	F	16018
Greater Geelong	Year 10	M	17574
Greater Geelong	Year 11	F	15463
Greater Geelong	Year 11	M	16158
Greater Geelong	Year 12	F	64308
Greater Geelong	Year 12	M	54514
Greater Shepparton	Did not go to school	F	451
Greater Shepparton	Did not go to school	M	463
Greater Shepparton	Year 8	F	1740
Greater Shepparton	Year 8	M	1897
Greater Shepparton	Year 9	F	2092
Greater Shepparton	Year 9	M	2484
Greater Shepparton	Year 10	F	4579
Greater Shepparton	Year 10	M	5268
Greater Shepparton	Year 11	F	3974
Greater Shepparton	Year 11	M	4259
Greater Shepparton	Year 12	F	12686
Greater Shepparton	Year 12	M	10193
Hepburn	Did not go to school	F	17
Hepburn	Did not go to school	M	19
Hepburn	Year 8	F	284
Hepburn	Year 8	M	326
Hepburn	Year 9	F	429
Hepburn	Year 9	M	538
Hepburn	Year 10	F	1052
Hepburn	Year 10	M	1199
Hepburn	Year 11	F	974
Hepburn	Year 11	M	998
Hepburn	Year 12	F	3875
Hepburn	Year 12	M	3243
Hindmarsh	Did not go to school	F	33
Hindmarsh	Did not go to school	M	46
Hindmarsh	Year 8	F	203
Hindmarsh	Year 8	M	229
Hindmarsh	Year 9	F	183
Hindmarsh	Year 9	M	279
Hindmarsh	Year 10	F	413
Hindmarsh	Year 10	M	532
Hindmarsh	Year 11	F	432
Hindmarsh	Year 11	M	437
Hindmarsh	Year 12	F	925
Hindmarsh	Year 12	M	702
Hobsons Bay	Did not go to school	F	691
Hobsons Bay	Did not go to school	M	503
Hobsons Bay	Year 8	F	2337
Hobsons Bay	Year 8	M	1758
Hobsons Bay	Year 9	F	1793
Hobsons Bay	Year 9	M	1775
Hobsons Bay	Year 10	F	3687
Hobsons Bay	Year 10	M	4361
Hobsons Bay	Year 11	F	3520
Hobsons Bay	Year 11	M	3956
Hobsons Bay	Year 12	F	24261
Hobsons Bay	Year 12	M	21619
Horsham	Did not go to school	F	33
Horsham	Did not go to school	M	27
Horsham	Year 8	F	496
Horsham	Year 8	M	514
Horsham	Year 9	F	643
Horsham	Year 9	M	684
Horsham	Year 10	F	1455
Horsham	Year 10	M	1549
Horsham	Year 11	F	1613
Horsham	Year 11	M	1663
Horsham	Year 12	F	3775
Horsham	Year 12	M	3068
Hume	Did not go to school	F	3267
Hume	Did not go to school	M	2264
Hume	Year 8	F	6791
Hume	Year 8	M	5876
Hume	Year 9	F	5217
Hume	Year 9	M	5910
Hume	Year 10	F	10462
Hume	Year 10	M	12652
Hume	Year 11	F	9221
Hume	Year 11	M	9844
Hume	Year 12	F	54892
Hume	Year 12	M	51243
Indigo	Did not go to school	F	14
Indigo	Did not go to school	M	20
Indigo	Year 8	F	282
Indigo	Year 8	M	310
Indigo	Year 9	F	432
Indigo	Year 9	M	546
Indigo	Year 10	F	1274
Indigo	Year 10	M	1674
Indigo	Year 11	F	1045
Indigo	Year 11	M	1154
Indigo	Year 12	F	3777
Indigo	Year 12	M	2788
Kingston (Vic.)	Did not go to school	F	837
Kingston (Vic.)	Did not go to school	M	655
Kingston (Vic.)	Year 8	F	3315
Kingston (Vic.)	Year 8	M	2445
Kingston (Vic.)	Year 9	F	2927
Kingston (Vic.)	Year 9	M	2906
Kingston (Vic.)	Year 10	F	6972
Kingston (Vic.)	Year 10	M	7372
Kingston (Vic.)	Year 11	F	6861
Kingston (Vic.)	Year 11	M	7188
Kingston (Vic.)	Year 12	F	44235
Kingston (Vic.)	Year 12	M	39364
Knox	Did not go to school	F	620
Knox	Did not go to school	M	440
Knox	Year 8	F	2718
Knox	Year 8	M	2156
Knox	Year 9	F	3489
Knox	Year 9	M	3582
Knox	Year 10	F	8382
Knox	Year 10	M	9054
Knox	Year 11	F	7873
Knox	Year 11	M	8280
Knox	Year 12	F	42282
Knox	Year 12	M	37838
Latrobe (Vic.)	Did not go to school	F	215
Latrobe (Vic.)	Did not go to school	M	196
Latrobe (Vic.)	Year 8	F	2091
Latrobe (Vic.)	Year 8	M	1973
Latrobe (Vic.)	Year 9	F	2798
Latrobe (Vic.)	Year 9	M	2712
Latrobe (Vic.)	Year 10	F	6053
Latrobe (Vic.)	Year 10	M	6788
Latrobe (Vic.)	Year 11	F	5277
Latrobe (Vic.)	Year 11	M	5498
Latrobe (Vic.)	Year 12	F	13460
Latrobe (Vic.)	Year 12	M	10774
Loddon	Did not go to school	F	4
Loddon	Did not go to school	M	5
Loddon	Year 8	F	212
Loddon	Year 8	M	257
Loddon	Year 9	F	281
Loddon	Year 9	M	383
Loddon	Year 10	F	593
Loddon	Year 10	M	790
Loddon	Year 11	F	516
Loddon	Year 11	M	592
Loddon	Year 12	F	1221
Loddon	Year 12	M	891
Macedon Ranges	Did not go to school	F	53
Macedon Ranges	Did not go to school	M	43
Macedon Ranges	Year 8	F	684
Macedon Ranges	Year 8	M	740
Macedon Ranges	Year 9	F	1099
Macedon Ranges	Year 9	M	1415
Macedon Ranges	Year 10	F	2552
Macedon Ranges	Year 10	M	3286
Macedon Ranges	Year 11	F	2694
Macedon Ranges	Year 11	M	2991
Macedon Ranges	Year 12	F	12763
Macedon Ranges	Year 12	M	10456
Manningham	Did not go to school	F	767
Manningham	Did not go to school	M	520
Manningham	Year 8	F	3112
Manningham	Year 8	M	2219
Manningham	Year 9	F	2272
Manningham	Year 9	M	1997
Manningham	Year 10	F	4600
Manningham	Year 10	M	4309
Manningham	Year 11	F	4625
Manningham	Year 11	M	4431
Manningham	Year 12	F	36981
Manningham	Year 12	M	34602
Mansfield	Did not go to school	F	12
Mansfield	Did not go to school	M	16
Mansfield	Year 8	F	198
Mansfield	Year 8	M	215
Mansfield	Year 9	F	291
Mansfield	Year 9	M	365
Mansfield	Year 10	F	616
Mansfield	Year 10	M	824
Mansfield	Year 11	F	639
Mansfield	Year 11	M	721
Mansfield	Year 12	F	2118
Mansfield	Year 12	M	1630
Maribyrnong	Did not go to school	F	843
Maribyrnong	Did not go to school	M	593
Maribyrnong	Year 8	F	1817
Maribyrnong	Year 8	M	1341
Maribyrnong	Year 9	F	1160
Maribyrnong	Year 9	M	1121
Maribyrnong	Year 10	F	2314
Maribyrnong	Year 10	M	2675
Maribyrnong	Year 11	F	2097
Maribyrnong	Year 11	M	2476
Maribyrnong	Year 12	F	25773
Maribyrnong	Year 12	M	25186
Maroondah	Did not go to school	F	487
Maroondah	Did not go to school	M	387
Maroondah	Year 8	F	2013
Maroondah	Year 8	M	1589
Maroondah	Year 9	F	2366
Maroondah	Year 9	M	2363
Maroondah	Year 10	F	5628
Maroondah	Year 10	M	6082
Maroondah	Year 11	F	5790
Maroondah	Year 11	M	6101
Maroondah	Year 12	F	30857
Maroondah	Year 12	M	26614
Melbourne	Did not go to school	F	601
Melbourne	Did not go to school	M	441
Melbourne	Year 8	F	825
Melbourne	Year 8	M	631
Melbourne	Year 9	F	814
Melbourne	Year 9	M	882
Melbourne	Year 10	F	2166
Melbourne	Year 10	M	2613
Melbourne	Year 11	F	2970
Melbourne	Year 11	M	3188
Melbourne	Year 12	F	57440
Melbourne	Year 12	M	55890
Melton	Did not go to school	F	1139
Melton	Did not go to school	M	782
Melton	Year 8	F	3255
Melton	Year 8	M	2814
Melton	Year 9	F	3506
Melton	Year 9	M	3958
Melton	Year 10	F	8446
Melton	Year 10	M	11002
Melton	Year 11	F	6735
Melton	Year 11	M	7407
Melton	Year 12	F	41114
Melton	Year 12	M	36940
Mildura	Did not go to school	F	328
Mildura	Did not go to school	M	323
Mildura	Year 8	F	1707
Mildura	Year 8	M	1682
Mildura	Year 9	F	2001
Mildura	Year 9	M	2111
Mildura	Year 10	F	4261
Mildura	Year 10	M	4822
Mildura	Year 11	F	3399
Mildura	Year 11	M	3407
Mildura	Year 12	F	9831
Mildura	Year 12	M	8000
Mitchell	Did not go to school	F	98
Mitchell	Did not go to school	M	100
Mitchell	Year 8	F	902
Mitchell	Year 8	M	959
Mitchell	Year 9	F	1345
Mitchell	Year 9	M	1797
Mitchell	Year 10	F	3248
Mitchell	Year 10	M	4099
Mitchell	Year 11	F	2770
Mitchell	Year 11	M	3044
Mitchell	Year 12	F	9875
Mitchell	Year 12	M	8171
Moira	Did not go to school	F	52
Moira	Did not go to school	M	76
Moira	Year 8	F	814
Moira	Year 8	M	1012
Moira	Year 9	F	1115
Moira	Year 9	M	1420
Moira	Year 10	F	2628
Moira	Year 10	M	3133
Moira	Year 11	F	2082
Moira	Year 11	M	2143
Moira	Year 12	F	4998
Moira	Year 12	M	3682
Monash	Did not go to school	F	1239
Monash	Did not go to school	M	836
Monash	Year 8	F	4150
Monash	Year 8	M	2900
Monash	Year 9	F	2913
Monash	Year 9	M	2769
Monash	Year 10	F	5870
Monash	Year 10	M	5836
Monash	Year 11	F	5504
Monash	Year 11	M	5824
Monash	Year 12	F	57636
Monash	Year 12	M	57184
Moonee Valley	Did not go to school	F	873
Moonee Valley	Did not go to school	M	496
Moonee Valley	Year 8	F	3254
Moonee Valley	Year 8	M	2221
Moonee Valley	Year 9	F	2047
Moonee Valley	Year 9	M	1970
Moonee Valley	Year 10	F	4309
Moonee Valley	Year 10	M	4610
Moonee Valley	Year 11	F	4607
Moonee Valley	Year 11	M	4945
Moonee Valley	Year 12	F	35577
Moonee Valley	Year 12	M	32507
Moorabool	Did not go to school	F	54
Moorabool	Did not go to school	M	59
Moorabool	Year 8	F	687
Moorabool	Year 8	M	688
Moorabool	Year 9	F	1019
Moorabool	Year 9	M	1359
Moorabool	Year 10	F	2377
Moorabool	Year 10	M	3088
Moorabool	Year 11	F	2238
Moorabool	Year 11	M	2376
Moorabool	Year 12	F	8075
Moorabool	Year 12	M	6259
Moreland	Did not go to school	F	1513
Moreland	Did not go to school	M	989
Moreland	Year 8	F	4942
Moreland	Year 8	M	3377
Moreland	Year 9	F	2385
Moreland	Year 9	M	2399
Moreland	Year 10	F	4771
Moreland	Year 10	M	5493
Moreland	Year 11	F	4662
Moreland	Year 11	M	5398
Moreland	Year 12	F	52809
Moreland	Year 12	M	48450
Mornington Peninsula	Did not go to school	F	259
Mornington Peninsula	Did not go to school	M	250
Mornington Peninsula	Year 8	F	2966
Mornington Peninsula	Year 8	M	2612
Mornington Peninsula	Year 9	F	4608
Mornington Peninsula	Year 9	M	4641
Mornington Peninsula	Year 10	F	10935
Mornington Peninsula	Year 10	M	11952
Mornington Peninsula	Year 11	F	10278
Mornington Peninsula	Year 11	M	10173
Mornington Peninsula	Year 12	F	39884
Mornington Peninsula	Year 12	M	33425
Mount Alexander	Did not go to school	F	16
Mount Alexander	Did not go to school	M	20
Mount Alexander	Year 8	F	342
Mount Alexander	Year 8	M	321
Mount Alexander	Year 9	F	461
Mount Alexander	Year 9	M	569
Mount Alexander	Year 10	F	1139
Mount Alexander	Year 10	M	1833
Mount Alexander	Year 11	F	1143
Mount Alexander	Year 11	M	1132
Mount Alexander	Year 12	F	4900
Mount Alexander	Year 12	M	3992
Moyne	Did not go to school	F	7
Moyne	Did not go to school	M	17
Moyne	Year 8	F	289
Moyne	Year 8	M	389
Moyne	Year 9	F	477
Moyne	Year 9	M	660
Moyne	Year 10	F	1068
Moyne	Year 10	M	1457
Moyne	Year 11	F	1190
Moyne	Year 11	M	1289
Moyne	Year 12	F	3565
Moyne	Year 12	M	2556
Murrindindi	Did not go to school	F	17
Murrindindi	Did not go to school	M	23
Murrindindi	Year 8	F	223
Murrindindi	Year 8	M	313
Murrindindi	Year 9	F	420
Murrindindi	Year 9	M	708
Murrindindi	Year 10	F	1059
Murrindindi	Year 10	M	1494
Murrindindi	Year 11	F	967
Murrindindi	Year 11	M	1105
Murrindindi	Year 12	F	3048
Murrindindi	Year 12	M	2313
Nillumbik	Did not go to school	F	53
Nillumbik	Did not go to school	M	75
Nillumbik	Year 8	F	708
Nillumbik	Year 8	M	623
Nillumbik	Year 9	F	1159
Nillumbik	Year 9	M	1320
Nillumbik	Year 10	F	2671
Nillumbik	Year 10	M	3389
Nillumbik	Year 11	F	3289
Nillumbik	Year 11	M	3726
Nillumbik	Year 12	F	17356
Nillumbik	Year 12	M	15183
Northern Grampians	Did not go to school	F	24
Northern Grampians	Did not go to school	M	41
Northern Grampians	Year 8	F	308
Northern Grampians	Year 8	M	334
Northern Grampians	Year 9	F	401
Northern Grampians	Year 9	M	511
Northern Grampians	Year 10	F	911
Northern Grampians	Year 10	M	988
Northern Grampians	Year 11	F	806
Northern Grampians	Year 11	M	876
Northern Grampians	Year 12	F	2100
Northern Grampians	Year 12	M	1740
Port Phillip	Did not go to school	F	245
Port Phillip	Did not go to school	M	191
Port Phillip	Year 8	F	899
Port Phillip	Year 8	M	790
Port Phillip	Year 9	F	854
Port Phillip	Year 9	M	979
Port Phillip	Year 10	F	2461
Port Phillip	Year 10	M	2682
Port Phillip	Year 11	F	2887
Port Phillip	Year 11	M	3013
Port Phillip	Year 12	F	35895
Port Phillip	Year 12	M	32776
Pyrenees	Did not go to school	F	9
Pyrenees	Did not go to school	M	17
Pyrenees	Year 8	F	177
Pyrenees	Year 8	M	236
Pyrenees	Year 9	F	266
Pyrenees	Year 9	M	367
Pyrenees	Year 10	F	552
Pyrenees	Year 10	M	995
Pyrenees	Year 11	F	512
Pyrenees	Year 11	M	510
Pyrenees	Year 12	F	1276
Pyrenees	Year 12	M	946
Queenscliffe	Year 8	F	29
Queenscliffe	Year 8	M	29
Queenscliffe	Year 9	F	48
Queenscliffe	Year 9	M	63
Queenscliffe	Year 10	F	159
Queenscliffe	Year 10	M	164
Queenscliffe	Year 11	F	220
Queenscliffe	Year 11	M	177
Queenscliffe	Year 12	F	984
Queenscliffe	Year 12	M	843
South Gippsland	Did not go to school	F	43
South Gippsland	Did not go to school	M	36
South Gippsland	Year 8	F	622
South Gippsland	Year 8	M	723
South Gippsland	Year 9	F	911
South Gippsland	Year 9	M	1194
South Gippsland	Year 10	F	2169
South Gippsland	Year 10	M	2654
South Gippsland	Year 11	F	2214
South Gippsland	Year 11	M	2319
South Gippsland	Year 12	F	6063
South Gippsland	Year 12	M	4492
Southern Grampians	Did not go to school	F	28
Southern Grampians	Did not go to school	M	20
Southern Grampians	Year 8	F	420
Southern Grampians	Year 8	M	425
Southern Grampians	Year 9	F	543
Southern Grampians	Year 9	M	653
Southern Grampians	Year 10	F	1138
Southern Grampians	Year 10	M	1406
Southern Grampians	Year 11	F	1209
Southern Grampians	Year 11	M	1208
Southern Grampians	Year 12	F	3190
Southern Grampians	Year 12	M	2453
Stonnington	Did not go to school	F	304
Stonnington	Did not go to school	M	175
Stonnington	Year 8	F	1066
Stonnington	Year 8	M	789
Stonnington	Year 9	F	901
Stonnington	Year 9	M	880
Stonnington	Year 10	F	2263
Stonnington	Year 10	M	2041
Stonnington	Year 11	F	2942
Stonnington	Year 11	M	2422
Stonnington	Year 12	F	38748
Stonnington	Year 12	M	35090
Strathbogie	Did not go to school	F	22
Strathbogie	Did not go to school	M	29
Strathbogie	Year 8	F	261
Strathbogie	Year 8	M	313
Strathbogie	Year 9	F	368
Strathbogie	Year 9	M	439
Strathbogie	Year 10	F	847
Strathbogie	Year 10	M	1023
Strathbogie	Year 11	F	784
Strathbogie	Year 11	M	755
Strathbogie	Year 12	F	2194
Strathbogie	Year 12	M	1746
Surf Coast	Did not go to school	F	22
Surf Coast	Did not go to school	M	25
Surf Coast	Year 8	F	323
Surf Coast	Year 8	M	348
Surf Coast	Year 9	F	592
Surf Coast	Year 9	M	704
Surf Coast	Year 10	F	1569
Surf Coast	Year 10	M	1941
Surf Coast	Year 11	F	1991
Surf Coast	Year 11	M	2148
Surf Coast	Year 12	F	10073
Surf Coast	Year 12	M	8667
Swan Hill	Did not go to school	F	149
Swan Hill	Did not go to school	M	186
Swan Hill	Year 8	F	524
Swan Hill	Year 8	M	679
Swan Hill	Year 9	F	650
Swan Hill	Year 9	M	817
Swan Hill	Year 10	F	1369
Swan Hill	Year 10	M	1713
Swan Hill	Year 11	F	1292
Swan Hill	Year 11	M	1335
Swan Hill	Year 12	F	3827
Swan Hill	Year 12	M	3062
Towong	Did not go to school	F	6
Towong	Year 8	F	123
Towong	Year 8	M	148
Towong	Year 9	F	188
Towong	Year 9	M	257
Towong	Year 10	F	495
Towong	Year 10	M	674
Towong	Year 11	F	425
Towong	Year 11	M	457
Towong	Year 12	F	1114
Towong	Year 12	M	857
Wangaratta	Did not go to school	F	58
Wangaratta	Did not go to school	M	49
Wangaratta	Year 8	F	655
Wangaratta	Year 8	M	667
Wangaratta	Year 9	F	912
Wangaratta	Year 9	M	1075
Wangaratta	Year 10	F	2239
Wangaratta	Year 10	M	2584
Wangaratta	Year 11	F	2092
Wangaratta	Year 11	M	2024
Wangaratta	Year 12	F	5940
Wangaratta	Year 12	M	4490
Warrnambool	Did not go to school	F	54
Warrnambool	Did not go to school	M	79
Warrnambool	Year 8	F	800
Warrnambool	Year 8	M	793
Warrnambool	Year 9	F	1098
Warrnambool	Year 9	M	1219
Warrnambool	Year 10	F	2347
Warrnambool	Year 10	M	2565
Warrnambool	Year 11	F	2482
Warrnambool	Year 11	M	2332
Warrnambool	Year 12	F	7600
Warrnambool	Year 12	M	5859
Wellington	Did not go to school	F	71
Wellington	Did not go to school	M	67
Wellington	Year 8	F	967
Wellington	Year 8	M	1103
Wellington	Year 9	F	1473
Wellington	Year 9	M	1869
Wellington	Year 10	F	3481
Wellington	Year 10	M	4844
Wellington	Year 11	F	3172
Wellington	Year 11	M	3178
Wellington	Year 12	F	8072
Wellington	Year 12	M	6143
West Wimmera	Did not go to school	F	8
West Wimmera	Year 8	F	88
West Wimmera	Year 8	M	119
West Wimmera	Year 9	F	102
West Wimmera	Year 9	M	148
West Wimmera	Year 10	F	298
West Wimmera	Year 10	M	404
West Wimmera	Year 11	F	300
West Wimmera	Year 11	M	336
West Wimmera	Year 12	F	690
West Wimmera	Year 12	M	505
Whitehorse	Did not go to school	F	967
Whitehorse	Did not go to school	M	703
Whitehorse	Year 8	F	3032
Whitehorse	Year 8	M	2174
Whitehorse	Year 9	F	2842
Whitehorse	Year 9	M	2631
Whitehorse	Year 10	F	5642
Whitehorse	Year 10	M	5294
Whitehorse	Year 11	F	5821
Whitehorse	Year 11	M	5731
Whitehorse	Year 12	F	52340
Whitehorse	Year 12	M	48445
Whittlesea	Did not go to school	F	2068
Whittlesea	Did not go to school	M	1571
Whittlesea	Year 8	F	6443
Whittlesea	Year 8	M	5023
Whittlesea	Year 9	F	4659
Whittlesea	Year 9	M	4939
Whittlesea	Year 10	F	9810
Whittlesea	Year 10	M	11354
Whittlesea	Year 11	F	8672
Whittlesea	Year 11	M	9364
Whittlesea	Year 12	F	55690
Whittlesea	Year 12	M	51701
Wodonga	Did not go to school	F	107
Wodonga	Did not go to school	M	112
Wodonga	Year 8	F	787
Wodonga	Year 8	M	806
Wodonga	Year 9	F	1190
Wodonga	Year 9	M	1259
Wodonga	Year 10	F	3683
Wodonga	Year 10	M	4001
Wodonga	Year 11	F	2560
Wodonga	Year 11	M	2688
Wodonga	Year 12	F	8473
Wodonga	Year 12	M	6864
Wyndham	Did not go to school	F	1743
Wyndham	Did not go to school	M	1323
Wyndham	Year 8	F	4017
Wyndham	Year 8	M	3267
Wyndham	Year 9	F	4647
Wyndham	Year 9	M	4972
Wyndham	Year 10	F	10976
Wyndham	Year 10	M	13018
Wyndham	Year 11	F	8968
Wyndham	Year 11	M	9598
Wyndham	Year 12	F	71708
Wyndham	Year 12	M	70030
Yarra	Did not go to school	F	561
Yarra	Did not go to school	M	285
Yarra	Year 8	F	1300
Yarra	Year 8	M	790
Yarra	Year 9	F	748
Yarra	Year 9	M	690
Yarra	Year 10	F	1642
Yarra	Year 10	M	1822
Yarra	Year 11	F	1872
Yarra	Year 11	M	2084
Yarra	Year 12	F	32967
Yarra	Year 12	M	31219
Yarra Ranges	Did not go to school	F	332
Yarra Ranges	Did not go to school	M	365
Yarra Ranges	Year 8	F	2312
Yarra Ranges	Year 8	M	2391
Yarra Ranges	Year 9	F	3717
Yarra Ranges	Year 9	M	4868
Yarra Ranges	Year 10	F	9446
Yarra Ranges	Year 10	M	11710
Yarra Ranges	Year 11	F	9311
Yarra Ranges	Year 11	M	10051
Yarra Ranges	Year 12	F	36944
Yarra Ranges	Year 12	M	29785
Yarriambiack	Did not go to school	F	14
Yarriambiack	Did not go to school	M	23
Yarriambiack	Year 8	F	187
Yarriambiack	Year 8	M	223
Yarriambiack	Year 9	F	237
Yarriambiack	Year 9	M	300
Yarriambiack	Year 10	F	511
Yarriambiack	Year 10	M	576
Yarriambiack	Year 11	F	499
Yarriambiack	Year 11	M	578
Yarriambiack	Year 12	F	1024
Yarriambiack	Year 12	M	786
Unincorporated Vic	Did not go to school	F	4
Unincorporated Vic	Year 8	M	7
Unincorporated Vic	Year 9	M	4
Unincorporated Vic	Year 10	F	19
Unincorporated Vic	Year 10	M	28
Unincorporated Vic	Year 11	F	24
Unincorporated Vic	Year 11	M	39
Unincorporated Vic	Year 12	F	250
Unincorporated Vic	Year 12	M	248
No usual address (Vic.)	Did not go to school	F	18
No usual address (Vic.)	Did not go to school	M	37
No usual address (Vic.)	Year 8	F	91
No usual address (Vic.)	Year 8	M	152
