LGA_NAME21	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Central Coast (NSW)	IRQ	2010	4
Central Coast (NSW)	IRQ	2015	3
Central Coast (NSW)	IRQ	2017	3
Central Coast (NSW)	ITA		43
Central Coast (NSW)	ITA	1951	46
Central Coast (NSW)	ITA	1960	310
Central Coast (NSW)	ITA	1970	302
Central Coast (NSW)	ITA	1980	79
Central Coast (NSW)	ITA	1990	22
Central Coast (NSW)	ITA	2000	21
Central Coast (NSW)	ITA	2010	40
Central Coast (NSW)	ITA	2015	36
Central Coast (NSW)	ITA	2017	15
Central Coast (NSW)	ITA	2018	9
Central Coast (NSW)	ITA	2019	10
Central Coast (NSW)	JPN		12
Central Coast (NSW)	JPN	1960	8
Central Coast (NSW)	JPN	1970	4
Central Coast (NSW)	JPN	1980	18
Central Coast (NSW)	JPN	1990	31
Central Coast (NSW)	JPN	2000	76
Central Coast (NSW)	JPN	2010	110
Central Coast (NSW)	JPN	2015	49
Central Coast (NSW)	JPN	2016	15
Central Coast (NSW)	JPN	2017	6
Central Coast (NSW)	JPN	2018	6
Central Coast (NSW)	JPN	2019	10
Central Coast (NSW)	JPN	2020	8
Central Coast (NSW)	JPN	2021	3
Central Coast (NSW)	KOR		17
Central Coast (NSW)	KOR	1960	4
Central Coast (NSW)	KOR	1980	30
Central Coast (NSW)	KOR	1990	116
Central Coast (NSW)	KOR	2000	123
Central Coast (NSW)	KOR	2010	318
Central Coast (NSW)	KOR	2015	134
Central Coast (NSW)	KOR	2016	21
Central Coast (NSW)	KOR	2017	12
Central Coast (NSW)	KOR	2018	18
Central Coast (NSW)	KOR	2019	14
Central Coast (NSW)	KOR	2020	3
Central Coast (NSW)	LBN		10
Central Coast (NSW)	LBN	1951	5
Central Coast (NSW)	LBN	1960	26
Central Coast (NSW)	LBN	1970	60
Central Coast (NSW)	LBN	1980	54
Central Coast (NSW)	LBN	1990	29
Central Coast (NSW)	LBN	2000	23
Central Coast (NSW)	LBN	2010	22
Central Coast (NSW)	LBN	2015	9
Central Coast (NSW)	LBN	2019	5
Central Coast (NSW)	LBN	2020	3
Central Coast (NSW)	LKA		13
Central Coast (NSW)	LKA	1960	6
Central Coast (NSW)	LKA	1970	38
Central Coast (NSW)	LKA	1980	35
Central Coast (NSW)	LKA	1990	56
Central Coast (NSW)	LKA	2000	23
Central Coast (NSW)	LKA	2010	48
Central Coast (NSW)	LKA	2015	43
Central Coast (NSW)	LKA	2017	11
Central Coast (NSW)	LKA	2019	7
Central Coast (NSW)	LKA	2020	3
Central Coast (NSW)	LKA	2021	4
Central Coast (NSW)	MKD	1970	18
Central Coast (NSW)	MKD	1980	14
Central Coast (NSW)	MKD	1990	6
Central Coast (NSW)	MKD	2000	5
Central Coast (NSW)	MYS		19
Central Coast (NSW)	MYS	1951	4
Central Coast (NSW)	MYS	1960	16
Central Coast (NSW)	MYS	1970	52
Central Coast (NSW)	MYS	1980	76
Central Coast (NSW)	MYS	1990	99
Central Coast (NSW)	MYS	2000	48
Central Coast (NSW)	MYS	2010	71
Central Coast (NSW)	MYS	2015	56
Central Coast (NSW)	MYS	2016	11
Central Coast (NSW)	MYS	2017	18
Central Coast (NSW)	MYS	2018	14
Central Coast (NSW)	MYS	2019	19
Central Coast (NSW)	MYS	2020	8
Central Coast (NSW)	NLD		43
Central Coast (NSW)	NLD	1951	74
Central Coast (NSW)	NLD	1960	396
Central Coast (NSW)	NLD	1970	143
Central Coast (NSW)	NLD	1980	69
Central Coast (NSW)	NLD	1990	71
Central Coast (NSW)	NLD	2000	41
Central Coast (NSW)	NLD	2010	67
Central Coast (NSW)	NLD	2015	32
Central Coast (NSW)	NLD	2016	6
Central Coast (NSW)	NLD	2017	7
Central Coast (NSW)	NLD	2018	4
Central Coast (NSW)	NPL		12
Central Coast (NSW)	NPL	2000	10
Central Coast (NSW)	NPL	2010	106
Central Coast (NSW)	NPL	2015	102
Central Coast (NSW)	NPL	2016	62
Central Coast (NSW)	NPL	2017	82
Central Coast (NSW)	NPL	2018	115
Central Coast (NSW)	NPL	2019	43
Central Coast (NSW)	NPL	2020	3
Central Coast (NSW)	NZL		190
Central Coast (NSW)	NZL	1951	38
Central Coast (NSW)	NZL	1960	71
Central Coast (NSW)	NZL	1970	458
Central Coast (NSW)	NZL	1980	1133
Central Coast (NSW)	NZL	1990	1348
Central Coast (NSW)	NZL	2000	1059
Central Coast (NSW)	NZL	2010	894
Central Coast (NSW)	NZL	2015	337
Central Coast (NSW)	NZL	2016	70
Central Coast (NSW)	NZL	2017	78
Central Coast (NSW)	NZL	2018	39
Central Coast (NSW)	NZL	2019	70
Central Coast (NSW)	NZL	2020	38
Central Coast (NSW)	NZL	2021	31
Central Coast (NSW)	PAK		4
Central Coast (NSW)	PAK	1970	5
Central Coast (NSW)	PAK	1980	7
Central Coast (NSW)	PAK	1990	14
Central Coast (NSW)	PAK	2000	13
Central Coast (NSW)	PAK	2010	38
Central Coast (NSW)	PAK	2015	65
Central Coast (NSW)	PAK	2016	20
Central Coast (NSW)	PAK	2017	11
Central Coast (NSW)	PAK	2018	9
Central Coast (NSW)	PAK	2019	19
Central Coast (NSW)	PHL		61
Central Coast (NSW)	PHL	1970	27
Central Coast (NSW)	PHL	1980	129
Central Coast (NSW)	PHL	1990	475
Central Coast (NSW)	PHL	2000	405
Central Coast (NSW)	PHL	2010	470
Central Coast (NSW)	PHL	2015	432
Central Coast (NSW)	PHL	2016	94
Central Coast (NSW)	PHL	2017	95
Central Coast (NSW)	PHL	2018	92
Central Coast (NSW)	PHL	2019	138
Central Coast (NSW)	PHL	2020	60
Central Coast (NSW)	PHL	2021	11
Central Coast (NSW)	POL		9
Central Coast (NSW)	POL	1951	16
Central Coast (NSW)	POL	1960	21
Central Coast (NSW)	POL	1970	24
Central Coast (NSW)	POL	1980	33
Central Coast (NSW)	POL	1990	155
Central Coast (NSW)	POL	2000	39
Central Coast (NSW)	POL	2010	74
Central Coast (NSW)	POL	2015	42
Central Coast (NSW)	POL	2016	7
Central Coast (NSW)	POL	2017	6
Central Coast (NSW)	POL	2018	4
Central Coast (NSW)	POL	2019	3
Central Coast (NSW)	POL	2020	6
Central Coast (NSW)	SGP	1951	4
Central Coast (NSW)	SGP	1960	9
Central Coast (NSW)	SGP	1970	17
Central Coast (NSW)	SGP	1980	42
Central Coast (NSW)	SGP	1990	30
Central Coast (NSW)	SGP	2000	23
Central Coast (NSW)	SGP	2010	44
Central Coast (NSW)	SGP	2015	34
Central Coast (NSW)	SGP	2016	6
Central Coast (NSW)	SGP	2017	9
Central Coast (NSW)	SGP	2018	5
Central Coast (NSW)	SGP	2019	6
Central Coast (NSW)	THA		29
Central Coast (NSW)	THA	1970	7
Central Coast (NSW)	THA	1980	13
Central Coast (NSW)	THA	1990	44
Central Coast (NSW)	THA	2000	105
Central Coast (NSW)	THA	2010	284
Central Coast (NSW)	THA	2015	193
Central Coast (NSW)	THA	2016	58
Central Coast (NSW)	THA	2017	39
Central Coast (NSW)	THA	2018	32
Central Coast (NSW)	THA	2019	35
Central Coast (NSW)	THA	2020	14
Central Coast (NSW)	THA	2021	11
Central Coast (NSW)	TWN		7
Central Coast (NSW)	TWN	1990	13
Central Coast (NSW)	TWN	2000	17
Central Coast (NSW)	TWN	2010	29
Central Coast (NSW)	TWN	2015	21
Central Coast (NSW)	TWN	2016	9
Central Coast (NSW)	TWN	2018	8
Central Coast (NSW)	TWN	2019	6
Central Coast (NSW)	TWN	2021	3
Central Coast (NSW)	USA		22
Central Coast (NSW)	USA	1951	3
Central Coast (NSW)	USA	1960	12
Central Coast (NSW)	USA	1970	78
Central Coast (NSW)	USA	1980	154
Central Coast (NSW)	USA	1990	139
Central Coast (NSW)	USA	2000	192
Central Coast (NSW)	USA	2010	285
Central Coast (NSW)	USA	2015	208
Central Coast (NSW)	USA	2016	43
Central Coast (NSW)	USA	2017	48
Central Coast (NSW)	USA	2018	23
Central Coast (NSW)	USA	2019	32
Central Coast (NSW)	USA	2020	21
Central Coast (NSW)	USA	2021	6
Central Coast (NSW)	VNM		5
Central Coast (NSW)	VNM	1970	4
Central Coast (NSW)	VNM	1980	51
Central Coast (NSW)	VNM	1990	78
Central Coast (NSW)	VNM	2000	37
Central Coast (NSW)	VNM	2010	77
Central Coast (NSW)	VNM	2015	96
Central Coast (NSW)	VNM	2016	23
Central Coast (NSW)	VNM	2017	20
Central Coast (NSW)	VNM	2018	12
Central Coast (NSW)	VNM	2019	20
Central Coast (NSW)	VNM	2020	5
Central Coast (NSW)	VNM	2021	6
Central Coast (NSW)	ZAF		26
Central Coast (NSW)	ZAF	1960	14
Central Coast (NSW)	ZAF	1970	68
Central Coast (NSW)	ZAF	1980	193
Central Coast (NSW)	ZAF	1990	277
Central Coast (NSW)	ZAF	2000	310
Central Coast (NSW)	ZAF	2010	685
Central Coast (NSW)	ZAF	2015	214
Central Coast (NSW)	ZAF	2016	95
Central Coast (NSW)	ZAF	2017	44
Central Coast (NSW)	ZAF	2018	48
Central Coast (NSW)	ZAF	2019	40
Central Coast (NSW)	ZAF	2020	46
Central Coast (NSW)	ZAF	2021	18
Central Darling		1970	3
Central Darling	DEU	2000	5
Central Darling	DEU	2015	4
Central Darling	FJI	2010	4
Central Darling	GBR	1960	5
Central Darling	GBR	1970	4
Central Darling	NLD	1960	4
Central Darling	NZL	1980	5
Central Darling	NZL	2010	3
Cessnock			77
Cessnock		1951	21
Cessnock		1960	39
Cessnock		1970	71
Cessnock		1980	64
Cessnock		1990	71
Cessnock		2000	33
Cessnock		2010	70
Cessnock		2015	51
Cessnock		2016	5
Cessnock		2017	3
Cessnock		2018	6
Cessnock		2019	7
Cessnock	BGD	2015	6
Cessnock	CAN	1970	4
Cessnock	CAN	1980	4
Cessnock	CAN	1990	9
Cessnock	CAN	2000	5
Cessnock	CAN	2010	14
Cessnock	CAN	2015	3
Cessnock	CAN	2016	3
Cessnock	CHN		13
Cessnock	CHN	1970	5
Cessnock	CHN	1980	5
Cessnock	CHN	1990	11
Cessnock	CHN	2000	8
Cessnock	CHN	2010	23
Cessnock	CHN	2015	14
Cessnock	CHN	2017	8
Cessnock	CHN	2018	5
Cessnock	CHN	2020	3
Cessnock	DEU		9
Cessnock	DEU	1951	34
Cessnock	DEU	1960	58
Cessnock	DEU	1970	20
Cessnock	DEU	1980	13
Cessnock	DEU	1990	10
Cessnock	DEU	2000	6
Cessnock	DEU	2010	8
Cessnock	DEU	2015	3
Cessnock	EGY		5
Cessnock	EGY	1970	10
Cessnock	FJI		10
Cessnock	FJI	1980	7
Cessnock	FJI	1990	12
Cessnock	FJI	2010	11
Cessnock	FJI	2015	9
Cessnock	GBR		89
Cessnock	GBR	1951	54
Cessnock	GBR	1960	199
Cessnock	GBR	1970	400
Cessnock	GBR	1980	227
Cessnock	GBR	1990	155
Cessnock	GBR	2000	120
Cessnock	GBR	2010	174
Cessnock	GBR	2015	69
Cessnock	GBR	2016	5
Cessnock	GBR	2017	9
Cessnock	GBR	2018	10
Cessnock	GBR	2019	8
Cessnock	GBR	2020	3
Cessnock	GRC	1960	4
Cessnock	GRC	1970	3
Cessnock	HKG	1970	3
Cessnock	HKG	1980	8
Cessnock	HKG	1990	11
Cessnock	HKG	2000	9
Cessnock	HKG	2010	3
Cessnock	HRV	1960	3
Cessnock	HRV	1970	8
Cessnock	HRV	1980	3
Cessnock	IDN	1980	6
Cessnock	IDN	2000	6
Cessnock	IDN	2010	4
Cessnock	IND		12
Cessnock	IND	1951	6
Cessnock	IND	1970	10
Cessnock	IND	1980	5
Cessnock	IND	1990	5
Cessnock	IND	2010	40
Cessnock	IND	2015	42
Cessnock	IND	2016	4
Cessnock	IND	2017	18
Cessnock	IND	2018	13
Cessnock	IND	2019	12
Cessnock	IRL	1960	4
Cessnock	IRL	1970	6
Cessnock	IRL	1980	7
Cessnock	IRL	1990	11
Cessnock	IRL	2010	14
Cessnock	IRL	2015	10
Cessnock	IRN		3
Cessnock	IRN	1951	5
Cessnock	IRQ		4
Cessnock	ITA		6
Cessnock	ITA	1960	15
Cessnock	ITA	1970	10
Cessnock	ITA	1980	11
Cessnock	ITA	2010	6
Cessnock	JPN	1970	5
Cessnock	JPN	1990	3
Cessnock	JPN	2010	6
Cessnock	KOR		8
Cessnock	KOR	1990	3
Cessnock	KOR	2010	8
Cessnock	KOR	2015	11
Cessnock	LBN		16
Cessnock	LBN	1980	3
Cessnock	LBN	2010	3
Cessnock	LKA	1980	4
Cessnock	LKA	1990	5
Cessnock	LKA	2000	3
Cessnock	LKA	2010	10
Cessnock	LKA	2015	3
Cessnock	MKD		5
Cessnock	MYS		5
Cessnock	MYS	1980	7
Cessnock	MYS	1990	10
Cessnock	MYS	2000	3
Cessnock	MYS	2010	8
Cessnock	MYS	2015	3
Cessnock	NLD	1951	4
Cessnock	NLD	1960	50
Cessnock	NLD	1970	15
Cessnock	NLD	1980	3
Cessnock	NLD	1990	9
Cessnock	NLD	2000	4
Cessnock	NLD	2010	9
Cessnock	NPL	2010	7
Cessnock	NPL	2015	5
Cessnock	NPL	2016	5
Cessnock	NPL	2017	10
Cessnock	NPL	2018	8
Cessnock	NPL	2019	9
Cessnock	NZL		40
Cessnock	NZL	1951	5
Cessnock	NZL	1960	6
Cessnock	NZL	1970	35
Cessnock	NZL	1980	129
Cessnock	NZL	1990	146
Cessnock	NZL	2000	87
Cessnock	NZL	2010	88
Cessnock	NZL	2015	39
Cessnock	NZL	2017	8
Cessnock	NZL	2018	13
Cessnock	NZL	2019	8
Cessnock	NZL	2020	4
Cessnock	NZL	2021	5
Cessnock	PAK		3
Cessnock	PAK	2010	4
Cessnock	PAK	2015	5
Cessnock	PAK	2016	3
Cessnock	PHL		12
Cessnock	PHL	1980	10
Cessnock	PHL	1990	52
Cessnock	PHL	2000	30
Cessnock	PHL	2010	46
Cessnock	PHL	2015	74
Cessnock	PHL	2016	18
Cessnock	PHL	2017	11
Cessnock	PHL	2018	18
Cessnock	PHL	2019	21
Cessnock	PHL	2020	8
Cessnock	POL		4
Cessnock	POL	1960	4
Cessnock	POL	1980	3
Cessnock	POL	1990	7
Cessnock	SGP	1990	4
Cessnock	THA		8
Cessnock	THA	1990	9
Cessnock	THA	2000	12
Cessnock	THA	2010	45
Cessnock	THA	2015	37
Cessnock	THA	2016	11
Cessnock	THA	2017	7
Cessnock	THA	2018	3
Cessnock	THA	2019	4
Cessnock	TWN	2015	4
Cessnock	TWN	2018	3
Cessnock	TWN	2019	3
Cessnock	USA		10
Cessnock	USA	1970	4
Cessnock	USA	1980	11
Cessnock	USA	1990	16
Cessnock	USA	2000	18
Cessnock	USA	2010	28
Cessnock	USA	2015	17
Cessnock	USA	2017	3
Cessnock	USA	2020	5
Cessnock	USA	2021	3
Cessnock	VNM		18
Cessnock	VNM	1980	5
Cessnock	VNM	1990	6
Cessnock	VNM	2000	3
Cessnock	VNM	2010	16
Cessnock	VNM	2015	6
Cessnock	VNM	2016	5
Cessnock	VNM	2018	7
Cessnock	VNM	2019	34
Cessnock	ZAF		8
Cessnock	ZAF	1960	3
Cessnock	ZAF	1980	6
Cessnock	ZAF	1990	10
Cessnock	ZAF	2000	20
Cessnock	ZAF	2010	67
Cessnock	ZAF	2015	22
Cessnock	ZAF	2016	8
Cessnock	ZAF	2017	4
Cessnock	ZAF	2018	7
Cessnock	ZAF	2020	3
Clarence Valley			70
Clarence Valley		1951	13
Clarence Valley		1960	45
Clarence Valley		1970	94
Clarence Valley		1980	79
Clarence Valley		1990	64
Clarence Valley		2000	40
Clarence Valley		2010	98
Clarence Valley		2015	47
Clarence Valley		2016	3
Clarence Valley		2017	9
Clarence Valley		2018	12
Clarence Valley		2019	12
Clarence Valley		2020	13
Clarence Valley	BGD	2010	4
Clarence Valley	CAN		8
Clarence Valley	CAN	1970	9
Clarence Valley	CAN	1980	8
Clarence Valley	CAN	1990	16
Clarence Valley	CAN	2010	6
Clarence Valley	CAN	2015	6
Clarence Valley	CAN	2016	3
Clarence Valley	CAN	2017	6
Clarence Valley	CAN	2018	3
Clarence Valley	CAN	2021	3
Clarence Valley	CHN		21
Clarence Valley	CHN	1980	6
Clarence Valley	CHN	1990	6
Clarence Valley	CHN	2010	20
Clarence Valley	CHN	2015	12
Clarence Valley	CHN	2016	4
Clarence Valley	CHN	2018	3
Clarence Valley	CHN	2019	3
Clarence Valley	DEU		4
Clarence Valley	DEU	1951	26
Clarence Valley	DEU	1960	51
Clarence Valley	DEU	1970	16
Clarence Valley	DEU	1980	13
Clarence Valley	DEU	1990	19
Clarence Valley	DEU	2000	3
Clarence Valley	DEU	2010	22
Clarence Valley	DEU	2015	3
Clarence Valley	DEU	2020	3
Clarence Valley	EGY	1970	4
Clarence Valley	EGY	1980	3
Clarence Valley	FJI		3
Clarence Valley	FJI	1970	3
Clarence Valley	FJI	1980	3
Clarence Valley	FJI	2010	4
Clarence Valley	FJI	2015	9
Clarence Valley	GBR		89
Clarence Valley	GBR	1951	58
Clarence Valley	GBR	1960	214
Clarence Valley	GBR	1970	506
Clarence Valley	GBR	1980	255
Clarence Valley	GBR	1990	130
Clarence Valley	GBR	2000	61
Clarence Valley	GBR	2010	112
Clarence Valley	GBR	2015	75
Clarence Valley	GBR	2016	3
Clarence Valley	GBR	2017	7
Clarence Valley	GBR	2018	9
Clarence Valley	GBR	2019	9
Clarence Valley	GBR	2020	3
Clarence Valley	GRC	1960	6
Clarence Valley	GRC	1970	4
Clarence Valley	HKG		7
Clarence Valley	HKG	1980	6
Clarence Valley	HKG	1990	6
Clarence Valley	HKG	2000	5
Clarence Valley	HKG	2010	8
Clarence Valley	HRV	1970	7
Clarence Valley	IDN		8
Clarence Valley	IDN	2000	5
Clarence Valley	IDN	2010	8
Clarence Valley	IDN	2015	6
Clarence Valley	IDN	2020	3
Clarence Valley	IND		8
Clarence Valley	IND	1951	3
Clarence Valley	IND	1960	3
Clarence Valley	IND	1970	4
Clarence Valley	IND	1980	6
Clarence Valley	IND	1990	3
Clarence Valley	IND	2000	9
Clarence Valley	IND	2010	52
Clarence Valley	IND	2015	34
Clarence Valley	IND	2016	18
Clarence Valley	IND	2017	11
Clarence Valley	IND	2018	10
Clarence Valley	IND	2019	12
Clarence Valley	IND	2020	3
Clarence Valley	IRL	1960	9
Clarence Valley	IRL	1970	12
Clarence Valley	IRL	1980	7
Clarence Valley	IRL	1990	3
Clarence Valley	IRL	2010	6
Clarence Valley	IRL	2015	5
Clarence Valley	IRN		8
Clarence Valley	IRN	2015	3
Clarence Valley	IRN	2021	3
Clarence Valley	ITA		3
Clarence Valley	ITA	1951	3
Clarence Valley	ITA	1960	15
Clarence Valley	ITA	1970	10
Clarence Valley	ITA	1980	5
Clarence Valley	ITA	2010	10
Clarence Valley	ITA	2016	4
Clarence Valley	ITA	2018	4
Clarence Valley	JPN	1960	3
Clarence Valley	JPN	2000	5
Clarence Valley	JPN	2010	13
Clarence Valley	JPN	2015	9
Clarence Valley	KOR	2016	5
Clarence Valley	LBN		4
Clarence Valley	LKA	1970	3
Clarence Valley	LKA	1990	11
Clarence Valley	LKA	2010	5
Clarence Valley	LKA	2015	3
Clarence Valley	MKD		3
Clarence Valley	MYS		9
Clarence Valley	MYS	1960	4
Clarence Valley	MYS	1970	5
Clarence Valley	MYS	1980	4
Clarence Valley	MYS	1990	9
Clarence Valley	MYS	2000	5
Clarence Valley	MYS	2010	3
Clarence Valley	MYS	2020	5
Clarence Valley	NLD		8
Clarence Valley	NLD	1951	12
Clarence Valley	NLD	1960	66
Clarence Valley	NLD	1970	19
Clarence Valley	NLD	1980	10
Clarence Valley	NLD	1990	8
Clarence Valley	NLD	2000	6
Clarence Valley	NLD	2010	10
Clarence Valley	NLD	2015	3
Clarence Valley	NPL	2016	5
Clarence Valley	NPL	2017	8
Clarence Valley	NPL	2019	3
Clarence Valley	NZL		73
Clarence Valley	NZL	1960	10
Clarence Valley	NZL	1970	51
Clarence Valley	NZL	1980	173
Clarence Valley	NZL	1990	177
Clarence Valley	NZL	2000	76
Clarence Valley	NZL	2010	53
Clarence Valley	NZL	2015	25
Clarence Valley	NZL	2016	4
Clarence Valley	NZL	2017	7
Clarence Valley	NZL	2018	8
Clarence Valley	NZL	2019	4
Clarence Valley	PAK	2010	5
Clarence Valley	PAK	2015	5
Clarence Valley	PAK	2016	3
Clarence Valley	PHL		14
Clarence Valley	PHL	1980	6
Clarence Valley	PHL	1990	26
Clarence Valley	PHL	2000	26
Clarence Valley	PHL	2010	46
Clarence Valley	PHL	2015	52
Clarence Valley	PHL	2016	10
Clarence Valley	PHL	2017	8
Clarence Valley	PHL	2018	10
Clarence Valley	PHL	2019	15
Clarence Valley	PHL	2021	3
Clarence Valley	POL	1960	3
Clarence Valley	POL	1990	3
Clarence Valley	POL	2018	5
Clarence Valley	SGP	1970	3
Clarence Valley	SGP	1980	3
Clarence Valley	SGP	2010	6
Clarence Valley	THA		4
Clarence Valley	THA	1980	4
Clarence Valley	THA	1990	3
Clarence Valley	THA	2000	3
Clarence Valley	THA	2010	20
Clarence Valley	THA	2015	13
Clarence Valley	THA	2017	8
Clarence Valley	THA	2019	3
Clarence Valley	THA	2020	3
Clarence Valley	TWN		6
Clarence Valley	TWN	1990	9
Clarence Valley	TWN	2000	5
Clarence Valley	TWN	2015	3
Clarence Valley	TWN	2018	3
Clarence Valley	TWN	2019	5
Clarence Valley	USA		9
Clarence Valley	USA	1970	11
Clarence Valley	USA	1980	23
Clarence Valley	USA	1990	14
Clarence Valley	USA	2000	15
Clarence Valley	USA	2010	28
Clarence Valley	USA	2015	17
Clarence Valley	USA	2016	5
Clarence Valley	USA	2017	7
Clarence Valley	USA	2019	8
Clarence Valley	USA	2020	4
Clarence Valley	USA	2021	5
Clarence Valley	VNM		12
Clarence Valley	VNM	2010	6
Clarence Valley	VNM	2015	3
Clarence Valley	VNM	2018	10
Clarence Valley	ZAF		3
Clarence Valley	ZAF	1970	5
Clarence Valley	ZAF	1980	10
Clarence Valley	ZAF	1990	16
Clarence Valley	ZAF	2000	16
Clarence Valley	ZAF	2010	41
Clarence Valley	ZAF	2015	7
Clarence Valley	ZAF	2016	7
Clarence Valley	ZAF	2019	3
Clarence Valley	ZAF	2020	3
Cobar		1960	4
Cobar		1970	6
Cobar		2010	20
Cobar		2015	6
Cobar		2016	5
Cobar		2017	8
Cobar		2018	4
Cobar		2019	7
Cobar	CHN	2010	9
Cobar	CHN	2015	6
Cobar	DEU	1980	3
Cobar	EGY	2017	5
Cobar	GBR	1951	7
Cobar	GBR	1960	6
Cobar	GBR	1970	3
Cobar	GBR	1980	4
Cobar	GBR	1990	3
Cobar	GBR	2000	3
Cobar	GBR	2010	8
Cobar	GBR	2015	5
Cobar	GBR	2017	3
Cobar	IND	2015	6
Cobar	IND	2017	5
Cobar	IRL	2000	3
Cobar	IRL	2010	3
Cobar	IRL	2020	6
Cobar	NPL	2017	5
Cobar	NZL	1970	4
Cobar	NZL	1980	3
Cobar	NZL	1990	9
Cobar	NZL	2000	8
Cobar	NZL	2010	25
Cobar	NZL	2015	4
Cobar	NZL	2021	4
Cobar	PAK	2015	4
Cobar	PAK	2018	4
Cobar	PHL	1990	9
Cobar	PHL	2010	5
Cobar	PHL	2019	9
Cobar	THA	2015	10
Cobar	USA	2019	6
Cobar	ZAF	1980	4
Cobar	ZAF	2010	4
Cobar	ZAF	2015	4
Cobar	ZAF	2020	6
Coffs Harbour			80
Coffs Harbour		1951	34
Coffs Harbour		1960	101
Coffs Harbour		1970	171
Coffs Harbour		1980	171
Coffs Harbour		1990	138
Coffs Harbour		2000	134
Coffs Harbour		2010	418
Coffs Harbour		2015	368
Coffs Harbour		2016	101
Coffs Harbour		2017	126
Coffs Harbour		2018	134
Coffs Harbour		2019	258
Coffs Harbour		2020	61
Coffs Harbour		2021	78
Coffs Harbour	AFG	2010	3
Coffs Harbour	AFG	2015	33
Coffs Harbour	AFG	2016	11
Coffs Harbour	AFG	2017	11
Coffs Harbour	AFG	2019	10
Coffs Harbour	BGD	1990	3
Coffs Harbour	BGD	2015	4
Coffs Harbour	CAN		9
Coffs Harbour	CAN	1960	8
Coffs Harbour	CAN	1970	19
Coffs Harbour	CAN	1980	33
Coffs Harbour	CAN	1990	35
Coffs Harbour	CAN	2000	24
Coffs Harbour	CAN	2010	41
Coffs Harbour	CAN	2015	27
Coffs Harbour	CAN	2016	3
Coffs Harbour	CAN	2017	9
Coffs Harbour	CAN	2018	3
Coffs Harbour	CAN	2019	3
Coffs Harbour	CAN	2020	10
Coffs Harbour	CHN		3
Coffs Harbour	CHN	1960	8
Coffs Harbour	CHN	1970	6
Coffs Harbour	CHN	1990	13
Coffs Harbour	CHN	2000	24
Coffs Harbour	CHN	2010	38
Coffs Harbour	CHN	2015	29
Coffs Harbour	CHN	2016	4
Coffs Harbour	CHN	2017	23
Coffs Harbour	CHN	2018	16
Coffs Harbour	CHN	2019	34
Coffs Harbour	DEU		12
Coffs Harbour	DEU	1951	28
Coffs Harbour	DEU	1960	85
Coffs Harbour	DEU	1970	53
Coffs Harbour	DEU	1980	41
Coffs Harbour	DEU	1990	54
Coffs Harbour	DEU	2000	36
Coffs Harbour	DEU	2010	38
Coffs Harbour	DEU	2015	20
Coffs Harbour	DEU	2017	5
Coffs Harbour	EGY		3
Coffs Harbour	EGY	1951	9
Coffs Harbour	EGY	1960	7
Coffs Harbour	EGY	1980	3
Coffs Harbour	EGY	1990	4
Coffs Harbour	EGY	2000	3
Coffs Harbour	EGY	2010	9
Coffs Harbour	EGY	2015	6
Coffs Harbour	FJI		4
Coffs Harbour	FJI	1960	4
Coffs Harbour	FJI	1970	6
Coffs Harbour	FJI	1980	16
Coffs Harbour	FJI	1990	14
Coffs Harbour	FJI	2000	12
Coffs Harbour	FJI	2010	23
Coffs Harbour	FJI	2015	7
Coffs Harbour	FJI	2017	3
Coffs Harbour	FJI	2018	4
Coffs Harbour	GBR		112
Coffs Harbour	GBR	1951	116
Coffs Harbour	GBR	1960	352
Coffs Harbour	GBR	1970	842
Coffs Harbour	GBR	1980	424
Coffs Harbour	GBR	1990	280
Coffs Harbour	GBR	2000	203
Coffs Harbour	GBR	2010	375
Coffs Harbour	GBR	2015	174
Coffs Harbour	GBR	2016	16
Coffs Harbour	GBR	2017	34
Coffs Harbour	GBR	2018	27
Coffs Harbour	GBR	2019	25
Coffs Harbour	GBR	2020	20
Coffs Harbour	GBR	2021	8
Coffs Harbour	GRC	1960	7
Coffs Harbour	GRC	1970	10
Coffs Harbour	GRC	2018	5
Coffs Harbour	HKG	1970	7
Coffs Harbour	HKG	1980	7
Coffs Harbour	HKG	1990	11
Coffs Harbour	HKG	2000	5
Coffs Harbour	HKG	2010	7
Coffs Harbour	HKG	2015	14
Coffs Harbour	HKG	2017	3
Coffs Harbour	HKG	2018	9
Coffs Harbour	HRV	1951	4
Coffs Harbour	HRV	1960	8
Coffs Harbour	HRV	1970	14
Coffs Harbour	HRV	1980	4
Coffs Harbour	IDN	1960	4
Coffs Harbour	IDN	1980	4
Coffs Harbour	IDN	1990	4
Coffs Harbour	IDN	2000	10
Coffs Harbour	IDN	2010	12
Coffs Harbour	IDN	2015	13
Coffs Harbour	IDN	2016	5
Coffs Harbour	IDN	2017	10
Coffs Harbour	IDN	2018	3
Coffs Harbour	IDN	2019	12
Coffs Harbour	IDN	2020	3
Coffs Harbour	IND		35
Coffs Harbour	IND	1951	8
Coffs Harbour	IND	1960	24
Coffs Harbour	IND	1970	57
Coffs Harbour	IND	1980	52
Coffs Harbour	IND	1990	104
Coffs Harbour	IND	2000	76
Coffs Harbour	IND	2010	391
Coffs Harbour	IND	2015	260
Coffs Harbour	IND	2016	57
Coffs Harbour	IND	2017	58
Coffs Harbour	IND	2018	75
