LGA_NAME21	Age	IncomeTotPersonal.max	Sex	adults
Coonamble	45-54	105000	M	9
Coonamble	45-54	157500	F	18
Coonamble	45-54	157500	M	13
Coonamble	45-54	183750	F	6
Coonamble	45-54	Inf	F	10
Coonamble	45-54	Inf	M	5
Coonamble	55-64		F	37
Coonamble	55-64		M	40
Coonamble	55-64	0	F	21
Coonamble	55-64	0	M	26
Coonamble	55-64	7875	F	11
Coonamble	55-64	7875	M	3
Coonamble	55-64	15750	F	10
Coonamble	55-64	15750	M	13
Coonamble	55-64	21000	F	29
Coonamble	55-64	21000	M	33
Coonamble	55-64	26250	F	22
Coonamble	55-64	26250	M	17
Coonamble	55-64	34125	F	20
Coonamble	55-64	34125	M	5
Coonamble	55-64	42000	F	14
Coonamble	55-64	42000	M	14
Coonamble	55-64	52500	F	23
Coonamble	55-64	52500	M	18
Coonamble	55-64	65625	F	22
Coonamble	55-64	65625	M	24
Coonamble	55-64	78750	F	21
Coonamble	55-64	78750	M	13
Coonamble	55-64	91875	F	5
Coonamble	55-64	91875	M	14
Coonamble	55-64	105000	F	7
Coonamble	55-64	105000	M	6
Coonamble	55-64	157500	F	13
Coonamble	55-64	157500	M	8
Coonamble	55-64	Inf	F	5
Coonamble	55-64	Inf	M	13
Coonamble	65-74		F	41
Coonamble	65-74		M	24
Coonamble	65-74	0	F	9
Coonamble	65-74	0	M	15
Coonamble	65-74	7875	F	4
Coonamble	65-74	7875	M	9
Coonamble	65-74	15750	F	9
Coonamble	65-74	15750	M	7
Coonamble	65-74	21000	F	39
Coonamble	65-74	21000	M	36
Coonamble	65-74	26250	F	37
Coonamble	65-74	26250	M	33
Coonamble	65-74	34125	F	12
Coonamble	65-74	34125	M	16
Coonamble	65-74	42000	F	10
Coonamble	65-74	42000	M	15
Coonamble	65-74	52500	F	12
Coonamble	65-74	52500	M	15
Coonamble	65-74	65625	F	6
Coonamble	65-74	65625	M	17
Coonamble	65-74	78750	M	10
Coonamble	65-74	91875	F	3
Coonamble	65-74	91875	M	5
Coonamble	65-74	105000	F	4
Coonamble	65-74	105000	M	8
Coonamble	65-74	157500	F	4
Coonamble	65-74	Inf	F	3
Coonamble	65-74	Inf	M	5
Coonamble	75-84		F	32
Coonamble	75-84		M	26
Coonamble	75-84	0	F	5
Coonamble	75-84	0	M	7
Coonamble	75-84	7875	F	3
Coonamble	75-84	15750	F	5
Coonamble	75-84	15750	M	4
Coonamble	75-84	21000	F	15
Coonamble	75-84	21000	M	21
Coonamble	75-84	26250	F	31
Coonamble	75-84	26250	M	23
Coonamble	75-84	34125	F	9
Coonamble	75-84	34125	M	10
Coonamble	75-84	42000	F	7
Coonamble	75-84	42000	M	9
Coonamble	75-84	52500	F	7
Coonamble	75-84	52500	M	10
Coonamble	75-84	91875	F	6
Coonamble	75-84	Inf	M	3
Coonamble	85+		F	14
Coonamble	85+		M	3
Coonamble	85+	0	F	3
Coonamble	85+	0	M	3
Coonamble	85+	15750	F	3
Coonamble	85+	21000	F	3
Coonamble	85+	21000	M	3
Coonamble	85+	26250	F	14
Coonamble	85+	26250	M	4
Coonamble	85+	34125	F	5
Coonamble	85+	42000	F	3
Coonamble	85+	52500	F	8
Coonamble	85+	52500	M	3
Cootamundra-Gundagai Regional	15-19		F	25
Cootamundra-Gundagai Regional	15-19		M	41
Cootamundra-Gundagai Regional	15-19	0	F	109
Cootamundra-Gundagai Regional	15-19	0	M	146
Cootamundra-Gundagai Regional	15-19	7875	F	61
Cootamundra-Gundagai Regional	15-19	7875	M	51
Cootamundra-Gundagai Regional	15-19	15750	F	29
Cootamundra-Gundagai Regional	15-19	15750	M	20
Cootamundra-Gundagai Regional	15-19	21000	F	16
Cootamundra-Gundagai Regional	15-19	21000	M	8
Cootamundra-Gundagai Regional	15-19	26250	F	9
Cootamundra-Gundagai Regional	15-19	26250	M	15
Cootamundra-Gundagai Regional	15-19	34125	F	16
Cootamundra-Gundagai Regional	15-19	34125	M	25
Cootamundra-Gundagai Regional	15-19	42000	F	5
Cootamundra-Gundagai Regional	15-19	42000	M	15
Cootamundra-Gundagai Regional	15-19	52500	F	7
Cootamundra-Gundagai Regional	15-19	52500	M	9
Cootamundra-Gundagai Regional	15-19	65625	M	5
Cootamundra-Gundagai Regional	20-24		F	25
Cootamundra-Gundagai Regional	20-24		M	25
Cootamundra-Gundagai Regional	20-24	0	F	8
Cootamundra-Gundagai Regional	20-24	0	M	16
Cootamundra-Gundagai Regional	20-24	7875	F	8
Cootamundra-Gundagai Regional	20-24	7875	M	4
Cootamundra-Gundagai Regional	20-24	15750	F	21
Cootamundra-Gundagai Regional	20-24	15750	M	16
Cootamundra-Gundagai Regional	20-24	21000	F	23
Cootamundra-Gundagai Regional	20-24	21000	M	11
Cootamundra-Gundagai Regional	20-24	26250	F	17
Cootamundra-Gundagai Regional	20-24	26250	M	22
Cootamundra-Gundagai Regional	20-24	34125	F	21
Cootamundra-Gundagai Regional	20-24	34125	M	19
Cootamundra-Gundagai Regional	20-24	42000	F	35
Cootamundra-Gundagai Regional	20-24	42000	M	29
Cootamundra-Gundagai Regional	20-24	52500	F	41
Cootamundra-Gundagai Regional	20-24	52500	M	34
Cootamundra-Gundagai Regional	20-24	65625	F	25
Cootamundra-Gundagai Regional	20-24	65625	M	54
Cootamundra-Gundagai Regional	20-24	78750	F	7
Cootamundra-Gundagai Regional	20-24	78750	M	23
Cootamundra-Gundagai Regional	20-24	91875	F	3
Cootamundra-Gundagai Regional	20-24	91875	M	13
Cootamundra-Gundagai Regional	20-24	157500	M	4
Cootamundra-Gundagai Regional	25-34		F	43
Cootamundra-Gundagai Regional	25-34		M	50
Cootamundra-Gundagai Regional	25-34	0	F	30
Cootamundra-Gundagai Regional	25-34	0	M	14
Cootamundra-Gundagai Regional	25-34	7875	F	21
Cootamundra-Gundagai Regional	25-34	7875	M	4
Cootamundra-Gundagai Regional	25-34	15750	F	25
Cootamundra-Gundagai Regional	25-34	15750	M	9
Cootamundra-Gundagai Regional	25-34	21000	F	22
Cootamundra-Gundagai Regional	25-34	21000	M	21
Cootamundra-Gundagai Regional	25-34	26250	F	27
Cootamundra-Gundagai Regional	25-34	26250	M	15
Cootamundra-Gundagai Regional	25-34	34125	F	66
Cootamundra-Gundagai Regional	25-34	34125	M	17
Cootamundra-Gundagai Regional	25-34	42000	F	68
Cootamundra-Gundagai Regional	25-34	42000	M	38
Cootamundra-Gundagai Regional	25-34	52500	F	66
Cootamundra-Gundagai Regional	25-34	52500	M	76
Cootamundra-Gundagai Regional	25-34	65625	F	54
Cootamundra-Gundagai Regional	25-34	65625	M	90
Cootamundra-Gundagai Regional	25-34	78750	F	34
Cootamundra-Gundagai Regional	25-34	78750	M	53
Cootamundra-Gundagai Regional	25-34	91875	F	22
Cootamundra-Gundagai Regional	25-34	91875	M	43
Cootamundra-Gundagai Regional	25-34	105000	F	22
Cootamundra-Gundagai Regional	25-34	105000	M	23
Cootamundra-Gundagai Regional	25-34	157500	F	14
Cootamundra-Gundagai Regional	25-34	157500	M	33
Cootamundra-Gundagai Regional	25-34	183750	M	6
Cootamundra-Gundagai Regional	25-34	Inf	F	9
Cootamundra-Gundagai Regional	25-34	Inf	M	3
Cootamundra-Gundagai Regional	35-44		F	55
Cootamundra-Gundagai Regional	35-44		M	51
Cootamundra-Gundagai Regional	35-44	0	F	24
Cootamundra-Gundagai Regional	35-44	0	M	16
Cootamundra-Gundagai Regional	35-44	7875	F	10
Cootamundra-Gundagai Regional	35-44	7875	M	4
Cootamundra-Gundagai Regional	35-44	15750	F	21
Cootamundra-Gundagai Regional	35-44	15750	M	18
Cootamundra-Gundagai Regional	35-44	21000	F	18
Cootamundra-Gundagai Regional	35-44	21000	M	21
Cootamundra-Gundagai Regional	35-44	26250	F	30
Cootamundra-Gundagai Regional	35-44	26250	M	23
Cootamundra-Gundagai Regional	35-44	34125	F	62
Cootamundra-Gundagai Regional	35-44	34125	M	28
Cootamundra-Gundagai Regional	35-44	42000	F	58
Cootamundra-Gundagai Regional	35-44	42000	M	25
Cootamundra-Gundagai Regional	35-44	52500	F	77
Cootamundra-Gundagai Regional	35-44	52500	M	52
Cootamundra-Gundagai Regional	35-44	65625	F	78
Cootamundra-Gundagai Regional	35-44	65625	M	93
Cootamundra-Gundagai Regional	35-44	78750	F	36
Cootamundra-Gundagai Regional	35-44	78750	M	49
Cootamundra-Gundagai Regional	35-44	91875	F	25
Cootamundra-Gundagai Regional	35-44	91875	M	35
Cootamundra-Gundagai Regional	35-44	105000	F	23
Cootamundra-Gundagai Regional	35-44	105000	M	31
Cootamundra-Gundagai Regional	35-44	157500	F	27
Cootamundra-Gundagai Regional	35-44	157500	M	52
Cootamundra-Gundagai Regional	35-44	183750	F	5
Cootamundra-Gundagai Regional	35-44	183750	M	10
Cootamundra-Gundagai Regional	35-44	Inf	F	9
Cootamundra-Gundagai Regional	35-44	Inf	M	29
Cootamundra-Gundagai Regional	45-54		F	49
Cootamundra-Gundagai Regional	45-54		M	59
Cootamundra-Gundagai Regional	45-54	0	F	41
Cootamundra-Gundagai Regional	45-54	0	M	23
Cootamundra-Gundagai Regional	45-54	7875	F	14
Cootamundra-Gundagai Regional	45-54	7875	M	4
Cootamundra-Gundagai Regional	45-54	15750	F	30
Cootamundra-Gundagai Regional	45-54	15750	M	14
Cootamundra-Gundagai Regional	45-54	21000	F	39
Cootamundra-Gundagai Regional	45-54	21000	M	37
Cootamundra-Gundagai Regional	45-54	26250	F	48
Cootamundra-Gundagai Regional	45-54	26250	M	23
Cootamundra-Gundagai Regional	45-54	34125	F	58
Cootamundra-Gundagai Regional	45-54	34125	M	31
Cootamundra-Gundagai Regional	45-54	42000	F	58
Cootamundra-Gundagai Regional	45-54	42000	M	34
Cootamundra-Gundagai Regional	45-54	52500	F	83
Cootamundra-Gundagai Regional	45-54	52500	M	59
Cootamundra-Gundagai Regional	45-54	65625	F	78
Cootamundra-Gundagai Regional	45-54	65625	M	91
Cootamundra-Gundagai Regional	45-54	78750	F	45
Cootamundra-Gundagai Regional	45-54	78750	M	59
Cootamundra-Gundagai Regional	45-54	91875	F	31
Cootamundra-Gundagai Regional	45-54	91875	M	54
Cootamundra-Gundagai Regional	45-54	105000	F	33
Cootamundra-Gundagai Regional	45-54	105000	M	25
Cootamundra-Gundagai Regional	45-54	157500	F	38
Cootamundra-Gundagai Regional	45-54	157500	M	58
Cootamundra-Gundagai Regional	45-54	183750	F	9
Cootamundra-Gundagai Regional	45-54	183750	M	23
Cootamundra-Gundagai Regional	45-54	Inf	F	15
Cootamundra-Gundagai Regional	45-54	Inf	M	25
Cootamundra-Gundagai Regional	55-64		F	55
Cootamundra-Gundagai Regional	55-64		M	74
Cootamundra-Gundagai Regional	55-64	0	F	87
Cootamundra-Gundagai Regional	55-64	0	M	46
Cootamundra-Gundagai Regional	55-64	7875	F	24
Cootamundra-Gundagai Regional	55-64	7875	M	10
Cootamundra-Gundagai Regional	55-64	15750	F	58
Cootamundra-Gundagai Regional	55-64	15750	M	37
Cootamundra-Gundagai Regional	55-64	21000	F	94
Cootamundra-Gundagai Regional	55-64	21000	M	62
Cootamundra-Gundagai Regional	55-64	26250	F	90
Cootamundra-Gundagai Regional	55-64	26250	M	64
Cootamundra-Gundagai Regional	55-64	34125	F	79
Cootamundra-Gundagai Regional	55-64	34125	M	51
Cootamundra-Gundagai Regional	55-64	42000	F	80
Cootamundra-Gundagai Regional	55-64	42000	M	65
Cootamundra-Gundagai Regional	55-64	52500	F	88
Cootamundra-Gundagai Regional	55-64	52500	M	92
Cootamundra-Gundagai Regional	55-64	65625	F	55
Cootamundra-Gundagai Regional	55-64	65625	M	94
Cootamundra-Gundagai Regional	55-64	78750	F	35
Cootamundra-Gundagai Regional	55-64	78750	M	55
Cootamundra-Gundagai Regional	55-64	91875	F	26
Cootamundra-Gundagai Regional	55-64	91875	M	56
Cootamundra-Gundagai Regional	55-64	105000	F	17
Cootamundra-Gundagai Regional	55-64	105000	M	34
Cootamundra-Gundagai Regional	55-64	157500	F	32
Cootamundra-Gundagai Regional	55-64	157500	M	50
Cootamundra-Gundagai Regional	55-64	183750	F	13
Cootamundra-Gundagai Regional	55-64	183750	M	24
Cootamundra-Gundagai Regional	55-64	Inf	F	10
Cootamundra-Gundagai Regional	55-64	Inf	M	23
Cootamundra-Gundagai Regional	65-74		F	81
Cootamundra-Gundagai Regional	65-74		M	70
Cootamundra-Gundagai Regional	65-74	0	F	51
Cootamundra-Gundagai Regional	65-74	0	M	39
Cootamundra-Gundagai Regional	65-74	7875	F	24
Cootamundra-Gundagai Regional	65-74	7875	M	10
Cootamundra-Gundagai Regional	65-74	15750	F	56
Cootamundra-Gundagai Regional	65-74	15750	M	43
Cootamundra-Gundagai Regional	65-74	21000	F	198
Cootamundra-Gundagai Regional	65-74	21000	M	180
Cootamundra-Gundagai Regional	65-74	26250	F	170
Cootamundra-Gundagai Regional	65-74	26250	M	157
Cootamundra-Gundagai Regional	65-74	34125	F	105
Cootamundra-Gundagai Regional	65-74	34125	M	88
Cootamundra-Gundagai Regional	65-74	42000	F	69
Cootamundra-Gundagai Regional	65-74	42000	M	62
Cootamundra-Gundagai Regional	65-74	52500	F	43
Cootamundra-Gundagai Regional	65-74	52500	M	71
Cootamundra-Gundagai Regional	65-74	65625	F	29
Cootamundra-Gundagai Regional	65-74	65625	M	61
Cootamundra-Gundagai Regional	65-74	78750	F	10
Cootamundra-Gundagai Regional	65-74	78750	M	25
Cootamundra-Gundagai Regional	65-74	91875	F	7
Cootamundra-Gundagai Regional	65-74	91875	M	21
Cootamundra-Gundagai Regional	65-74	105000	F	12
Cootamundra-Gundagai Regional	65-74	105000	M	20
Cootamundra-Gundagai Regional	65-74	157500	F	15
Cootamundra-Gundagai Regional	65-74	157500	M	15
Cootamundra-Gundagai Regional	65-74	183750	F	5
Cootamundra-Gundagai Regional	65-74	183750	M	7
Cootamundra-Gundagai Regional	65-74	Inf	F	8
Cootamundra-Gundagai Regional	65-74	Inf	M	13
Cootamundra-Gundagai Regional	75-84		F	66
Cootamundra-Gundagai Regional	75-84		M	47
Cootamundra-Gundagai Regional	75-84	0	F	26
Cootamundra-Gundagai Regional	75-84	0	M	19
Cootamundra-Gundagai Regional	75-84	7875	F	15
Cootamundra-Gundagai Regional	75-84	7875	M	10
Cootamundra-Gundagai Regional	75-84	15750	F	25
Cootamundra-Gundagai Regional	75-84	15750	M	25
Cootamundra-Gundagai Regional	75-84	21000	F	126
Cootamundra-Gundagai Regional	75-84	21000	M	123
Cootamundra-Gundagai Regional	75-84	26250	F	136
Cootamundra-Gundagai Regional	75-84	26250	M	85
Cootamundra-Gundagai Regional	75-84	34125	F	66
Cootamundra-Gundagai Regional	75-84	34125	M	55
Cootamundra-Gundagai Regional	75-84	42000	F	41
Cootamundra-Gundagai Regional	75-84	42000	M	48
Cootamundra-Gundagai Regional	75-84	52500	F	27
Cootamundra-Gundagai Regional	75-84	52500	M	31
Cootamundra-Gundagai Regional	75-84	65625	F	9
Cootamundra-Gundagai Regional	75-84	65625	M	30
Cootamundra-Gundagai Regional	75-84	78750	M	10
Cootamundra-Gundagai Regional	75-84	91875	F	8
Cootamundra-Gundagai Regional	75-84	91875	M	8
Cootamundra-Gundagai Regional	75-84	105000	F	4
Cootamundra-Gundagai Regional	75-84	105000	M	3
Cootamundra-Gundagai Regional	75-84	157500	F	4
Cootamundra-Gundagai Regional	75-84	157500	M	12
Cootamundra-Gundagai Regional	75-84	183750	F	4
Cootamundra-Gundagai Regional	75-84	183750	M	6
Cootamundra-Gundagai Regional	75-84	Inf	F	8
Cootamundra-Gundagai Regional	75-84	Inf	M	4
Cootamundra-Gundagai Regional	85+		F	24
Cootamundra-Gundagai Regional	85+		M	18
Cootamundra-Gundagai Regional	85+	0	F	13
Cootamundra-Gundagai Regional	85+	0	M	3
Cootamundra-Gundagai Regional	85+	15750	F	12
Cootamundra-Gundagai Regional	85+	15750	M	9
Cootamundra-Gundagai Regional	85+	21000	F	32
Cootamundra-Gundagai Regional	85+	21000	M	41
Cootamundra-Gundagai Regional	85+	26250	F	99
Cootamundra-Gundagai Regional	85+	26250	M	35
Cootamundra-Gundagai Regional	85+	34125	F	23
Cootamundra-Gundagai Regional	85+	34125	M	17
Cootamundra-Gundagai Regional	85+	42000	F	13
Cootamundra-Gundagai Regional	85+	42000	M	8
Cootamundra-Gundagai Regional	85+	52500	F	11
Cootamundra-Gundagai Regional	85+	52500	M	7
Cootamundra-Gundagai Regional	85+	65625	F	3
Cootamundra-Gundagai Regional	85+	65625	M	3
Cootamundra-Gundagai Regional	85+	91875	M	9
Cootamundra-Gundagai Regional	85+	157500	F	4
Cootamundra-Gundagai Regional	85+	Inf	F	3
Cootamundra-Gundagai Regional	85+	Inf	M	3
Cowra	15-19		F	42
Cowra	15-19		M	56
Cowra	15-19	0	F	111
Cowra	15-19	0	M	126
Cowra	15-19	7875	F	81
Cowra	15-19	7875	M	74
Cowra	15-19	15750	F	37
Cowra	15-19	15750	M	34
Cowra	15-19	21000	F	15
Cowra	15-19	21000	M	10
Cowra	15-19	26250	F	16
Cowra	15-19	26250	M	19
Cowra	15-19	34125	F	17
Cowra	15-19	34125	M	27
Cowra	15-19	42000	F	16
Cowra	15-19	42000	M	20
Cowra	15-19	52500	F	11
Cowra	15-19	52500	M	10
Cowra	15-19	65625	M	6
Cowra	15-19	78750	F	4
Cowra	20-24		F	29
Cowra	20-24		M	49
Cowra	20-24	0	F	16
Cowra	20-24	0	M	16
Cowra	20-24	7875	F	4
Cowra	20-24	7875	M	3
Cowra	20-24	15750	F	33
Cowra	20-24	15750	M	15
Cowra	20-24	21000	F	28
Cowra	20-24	21000	M	26
Cowra	20-24	26250	F	20
Cowra	20-24	26250	M	15
Cowra	20-24	34125	F	29
Cowra	20-24	34125	M	43
Cowra	20-24	42000	F	50
Cowra	20-24	42000	M	40
Cowra	20-24	52500	F	41
Cowra	20-24	52500	M	55
Cowra	20-24	65625	F	29
Cowra	20-24	65625	M	41
Cowra	20-24	78750	F	13
Cowra	20-24	78750	M	15
Cowra	20-24	91875	F	5
Cowra	20-24	91875	M	20
Cowra	25-34		F	71
Cowra	25-34		M	69
Cowra	25-34	0	F	34
Cowra	25-34	0	M	14
Cowra	25-34	7875	F	9
Cowra	25-34	15750	F	30
Cowra	25-34	15750	M	22
Cowra	25-34	21000	F	34
Cowra	25-34	21000	M	40
Cowra	25-34	26250	F	48
Cowra	25-34	26250	M	27
Cowra	25-34	34125	F	85
Cowra	25-34	34125	M	28
Cowra	25-34	42000	F	81
Cowra	25-34	42000	M	44
Cowra	25-34	52500	F	97
Cowra	25-34	52500	M	75
Cowra	25-34	65625	F	60
Cowra	25-34	65625	M	117
Cowra	25-34	78750	F	48
Cowra	25-34	78750	M	59
Cowra	25-34	91875	F	33
Cowra	25-34	91875	M	52
Cowra	25-34	105000	F	23
Cowra	25-34	105000	M	19
Cowra	25-34	157500	F	20
Cowra	25-34	157500	M	35
Cowra	25-34	183750	M	3
Cowra	25-34	Inf	F	3
Cowra	25-34	Inf	M	12
Cowra	35-44		F	53
Cowra	35-44		M	58
Cowra	35-44	0	F	27
Cowra	35-44	0	M	11
Cowra	35-44	7875	F	8
Cowra	35-44	7875	M	6
Cowra	35-44	15750	F	28
Cowra	35-44	15750	M	21
Cowra	35-44	21000	F	35
Cowra	35-44	21000	M	36
Cowra	35-44	26250	F	37
Cowra	35-44	26250	M	16
Cowra	35-44	34125	F	66
Cowra	35-44	34125	M	30
Cowra	35-44	42000	F	68
Cowra	35-44	42000	M	35
Cowra	35-44	52500	F	84
Cowra	35-44	52500	M	64
Cowra	35-44	65625	F	65
Cowra	35-44	65625	M	97
Cowra	35-44	78750	F	40
Cowra	35-44	78750	M	60
Cowra	35-44	91875	F	27
Cowra	35-44	91875	M	37
Cowra	35-44	105000	F	27
Cowra	35-44	105000	M	38
Cowra	35-44	157500	F	39
Cowra	35-44	157500	M	60
Cowra	35-44	183750	F	8
Cowra	35-44	183750	M	9
Cowra	35-44	Inf	F	11
Cowra	35-44	Inf	M	13
Cowra	45-54		F	63
Cowra	45-54		M	89
Cowra	45-54	0	F	43
Cowra	45-54	0	M	24
Cowra	45-54	7875	F	23
Cowra	45-54	7875	M	8
Cowra	45-54	15750	F	37
Cowra	45-54	15750	M	29
Cowra	45-54	21000	F	58
Cowra	45-54	21000	M	48
Cowra	45-54	26250	F	63
Cowra	45-54	26250	M	43
Cowra	45-54	34125	F	83
Cowra	45-54	34125	M	44
Cowra	45-54	42000	F	77
Cowra	45-54	42000	M	53
Cowra	45-54	52500	F	90
Cowra	45-54	52500	M	64
Cowra	45-54	65625	F	75
Cowra	45-54	65625	M	107
Cowra	45-54	78750	F	52
Cowra	45-54	78750	M	76
Cowra	45-54	91875	F	41
Cowra	45-54	91875	M	54
Cowra	45-54	105000	F	33
Cowra	45-54	105000	M	40
Cowra	45-54	157500	F	43
Cowra	45-54	157500	M	65
Cowra	45-54	183750	F	5
Cowra	45-54	183750	M	12
Cowra	45-54	Inf	F	12
Cowra	45-54	Inf	M	15
Cowra	55-64		F	60
Cowra	55-64		M	76
Cowra	55-64	0	F	82
Cowra	55-64	0	M	40
Cowra	55-64	7875	F	34
Cowra	55-64	7875	M	18
Cowra	55-64	15750	F	50
Cowra	55-64	15750	M	43
Cowra	55-64	21000	F	121
Cowra	55-64	21000	M	92
Cowra	55-64	26250	F	84
Cowra	55-64	26250	M	86
Cowra	55-64	34125	F	79
Cowra	55-64	34125	M	50
Cowra	55-64	42000	F	55
Cowra	55-64	42000	M	61
Cowra	55-64	52500	F	76
Cowra	55-64	52500	M	93
Cowra	55-64	65625	F	83
Cowra	55-64	65625	M	119
Cowra	55-64	78750	F	40
Cowra	55-64	78750	M	58
Cowra	55-64	91875	F	32
Cowra	55-64	91875	M	51
Cowra	55-64	105000	F	17
Cowra	55-64	105000	M	35
Cowra	55-64	157500	F	40
Cowra	55-64	157500	M	57
Cowra	55-64	183750	F	3
Cowra	55-64	183750	M	9
Cowra	55-64	Inf	F	5
Cowra	55-64	Inf	M	22
Cowra	65-74		F	85
Cowra	65-74		M	87
Cowra	65-74	0	F	46
Cowra	65-74	0	M	43
Cowra	65-74	7875	F	23
Cowra	65-74	7875	M	18
Cowra	65-74	15750	F	76
Cowra	65-74	15750	M	60
Cowra	65-74	21000	F	216
Cowra	65-74	21000	M	188
Cowra	65-74	26250	F	176
Cowra	65-74	26250	M	157
Cowra	65-74	34125	F	94
Cowra	65-74	34125	M	85
Cowra	65-74	42000	F	80
Cowra	65-74	42000	M	72
Cowra	65-74	52500	F	34
Cowra	65-74	52500	M	64
Cowra	65-74	65625	F	43
Cowra	65-74	65625	M	56
Cowra	65-74	78750	F	26
Cowra	65-74	78750	M	33
Cowra	65-74	91875	F	16
Cowra	65-74	91875	M	22
Cowra	65-74	105000	F	8
Cowra	65-74	105000	M	15
Cowra	65-74	157500	F	5
Cowra	65-74	157500	M	8
Cowra	65-74	183750	F	3
Cowra	65-74	183750	M	9
Cowra	65-74	Inf	F	5
Cowra	65-74	Inf	M	13
Cowra	75-84		F	68
Cowra	75-84		M	59
Cowra	75-84	0	F	17
Cowra	75-84	0	M	20
Cowra	75-84	7875	F	11
Cowra	75-84	7875	M	11
Cowra	75-84	15750	F	36
Cowra	75-84	15750	M	41
Cowra	75-84	21000	F	116
Cowra	75-84	21000	M	144
Cowra	75-84	26250	F	158
Cowra	75-84	26250	M	91
Cowra	75-84	34125	F	57
Cowra	75-84	34125	M	52
Cowra	75-84	42000	F	39
Cowra	75-84	42000	M	29
Cowra	75-84	52500	F	16
Cowra	75-84	52500	M	19
Cowra	75-84	65625	F	14
Cowra	75-84	65625	M	26
Cowra	75-84	78750	F	3
Cowra	75-84	78750	M	10
Cowra	75-84	91875	F	16
Cowra	75-84	91875	M	18
Cowra	75-84	105000	M	7
Cowra	75-84	157500	F	4
Cowra	75-84	Inf	F	5
Cowra	75-84	Inf	M	3
Cowra	85+		F	27
Cowra	85+		M	17
Cowra	85+	0	F	5
Cowra	85+	0	M	5
Cowra	85+	7875	F	3
Cowra	85+	15750	F	6
Cowra	85+	15750	M	12
Cowra	85+	21000	F	28
Cowra	85+	21000	M	31
Cowra	85+	26250	F	106
Cowra	85+	26250	M	43
Cowra	85+	34125	F	39
Cowra	85+	34125	M	23
Cowra	85+	42000	F	8
Cowra	85+	42000	M	10
Cowra	85+	52500	F	10
Cowra	85+	52500	M	7
Cowra	85+	65625	M	3
Cowra	85+	91875	F	7
Cowra	85+	91875	M	6
Cowra	85+	Inf	F	3
Cumberland	15-19		F	514
Cumberland	15-19		M	577
Cumberland	15-19	0	F	3192
Cumberland	15-19	0	M	3478
Cumberland	15-19	7875	F	854
Cumberland	15-19	7875	M	740
Cumberland	15-19	15750	F	732
Cumberland	15-19	15750	M	598
Cumberland	15-19	21000	F	252
Cumberland	15-19	21000	M	263
Cumberland	15-19	26250	F	176
Cumberland	15-19	26250	M	220
Cumberland	15-19	34125	F	174
Cumberland	15-19	34125	M	278
Cumberland	15-19	42000	F	106
Cumberland	15-19	42000	M	172
Cumberland	15-19	52500	F	71
Cumberland	15-19	52500	M	103
Cumberland	15-19	65625	F	28
Cumberland	15-19	65625	M	56
Cumberland	15-19	78750	F	12
Cumberland	15-19	78750	M	19
Cumberland	15-19	91875	F	5
Cumberland	15-19	91875	M	14
Cumberland	15-19	105000	M	3
Cumberland	15-19	157500	M	3
Cumberland	15-19	183750	M	3
Cumberland	20-24		F	751
Cumberland	20-24		M	1052
Cumberland	20-24	0	F	975
Cumberland	20-24	0	M	1081
Cumberland	20-24	7875	F	340
Cumberland	20-24	7875	M	299
Cumberland	20-24	15750	F	755
Cumberland	20-24	15750	M	664
Cumberland	20-24	21000	F	663
Cumberland	20-24	21000	M	662
Cumberland	20-24	26250	F	726
Cumberland	20-24	26250	M	764
Cumberland	20-24	34125	F	1025
Cumberland	20-24	34125	M	1254
Cumberland	20-24	42000	F	955
Cumberland	20-24	42000	M	1277
Cumberland	20-24	52500	F	878
Cumberland	20-24	52500	M	1294
Cumberland	20-24	65625	F	718
Cumberland	20-24	65625	M	943
Cumberland	20-24	78750	F	414
Cumberland	20-24	78750	M	439
Cumberland	20-24	91875	F	180
Cumberland	20-24	91875	M	238
Cumberland	20-24	105000	F	61
Cumberland	20-24	105000	M	102
Cumberland	20-24	157500	F	35
Cumberland	20-24	157500	M	75
Cumberland	20-24	183750	F	3
Cumberland	20-24	183750	M	13
Cumberland	20-24	Inf	F	8
Cumberland	20-24	Inf	M	9
Cumberland	25-34		F	1842
Cumberland	25-34		M	2515
Cumberland	25-34	0	F	3074
Cumberland	25-34	0	M	1377
Cumberland	25-34	7875	F	359
Cumberland	25-34	7875	M	152
Cumberland	25-34	15750	F	914
Cumberland	25-34	15750	M	527
Cumberland	25-34	21000	F	1049
Cumberland	25-34	21000	M	932
Cumberland	25-34	26250	F	1139
Cumberland	25-34	26250	M	1051
Cumberland	25-34	34125	F	1637
Cumberland	25-34	34125	M	1573
Cumberland	25-34	42000	F	1745
Cumberland	25-34	42000	M	2019
Cumberland	25-34	52500	F	1968
Cumberland	25-34	52500	M	2946
Cumberland	25-34	65625	F	2096
Cumberland	25-34	65625	M	3241
Cumberland	25-34	78750	F	1569
Cumberland	25-34	78750	M	2303
Cumberland	25-34	91875	F	1167
Cumberland	25-34	91875	M	1670
Cumberland	25-34	105000	F	686
Cumberland	25-34	105000	M	1018
Cumberland	25-34	157500	F	911
Cumberland	25-34	157500	M	1523
Cumberland	25-34	183750	F	86
Cumberland	25-34	183750	M	236
Cumberland	25-34	Inf	F	75
Cumberland	25-34	Inf	M	230
Cumberland	35-44		F	1464
Cumberland	35-44		M	1864
Cumberland	35-44	0	F	2425
