LGA_NAME21	Age	MaxSchoolingCompleted	Sex	adults
Gnowangerup	65-74	Year 8 or below	F	6
Gnowangerup	65-74	Year 8 or below	M	5
Gnowangerup	65-74	Year 9	F	5
Gnowangerup	65-74	Year 9	M	11
Gnowangerup	65-74	Year 10	F	24
Gnowangerup	65-74	Year 10	M	32
Gnowangerup	65-74	Year 11	F	3
Gnowangerup	65-74	Year 11	M	3
Gnowangerup	65-74	Year 12	F	12
Gnowangerup	65-74	Year 12	M	25
Gnowangerup	75-84	Year 9	M	7
Gnowangerup	75-84	Year 10	F	6
Gnowangerup	75-84	Year 10	M	3
Gnowangerup	75-84	Year 12	F	6
Gnowangerup	75-84	Year 12	M	3
Goomalling	15-19		M	3
Goomalling	15-19	Year 10	M	3
Goomalling	15-19	Year 12	F	4
Goomalling	15-19	Year 12	M	10
Goomalling	20-24		M	4
Goomalling	20-24	Year 12	F	11
Goomalling	20-24	Year 12	M	11
Goomalling	25-34		F	3
Goomalling	25-34		M	3
Goomalling	25-34	Year 10	F	3
Goomalling	25-34	Year 10	M	9
Goomalling	25-34	Year 11	F	3
Goomalling	25-34	Year 11	M	8
Goomalling	25-34	Year 12	F	22
Goomalling	25-34	Year 12	M	17
Goomalling	35-44		F	7
Goomalling	35-44		M	6
Goomalling	35-44	Year 9	M	3
Goomalling	35-44	Year 10	F	10
Goomalling	35-44	Year 10	M	15
Goomalling	35-44	Year 11	F	4
Goomalling	35-44	Year 11	M	3
Goomalling	35-44	Year 12	F	41
Goomalling	35-44	Year 12	M	29
Goomalling	45-54		F	8
Goomalling	45-54		M	8
Goomalling	45-54	Year 10	F	18
Goomalling	45-54	Year 10	M	19
Goomalling	45-54	Year 11	F	6
Goomalling	45-54	Year 11	M	6
Goomalling	45-54	Year 12	F	25
Goomalling	45-54	Year 12	M	24
Goomalling	55-64		F	9
Goomalling	55-64		M	8
Goomalling	55-64	Year 8 or below	F	6
Goomalling	55-64	Year 9	F	6
Goomalling	55-64	Year 9	M	4
Goomalling	55-64	Year 10	F	31
Goomalling	55-64	Year 10	M	26
Goomalling	55-64	Year 11	F	5
Goomalling	55-64	Year 11	M	6
Goomalling	55-64	Year 12	F	25
Goomalling	55-64	Year 12	M	25
Goomalling	65-74		F	9
Goomalling	65-74		M	7
Goomalling	65-74	Year 8 or below	M	8
Goomalling	65-74	Year 9	F	5
Goomalling	65-74	Year 9	M	6
Goomalling	65-74	Year 10	F	30
Goomalling	65-74	Year 10	M	29
Goomalling	65-74	Year 11	F	4
Goomalling	65-74	Year 11	M	7
Goomalling	65-74	Year 12	F	15
Goomalling	65-74	Year 12	M	20
Goomalling	75-84		F	6
Goomalling	75-84		M	6
Goomalling	75-84	Year 8 or below	M	3
Goomalling	75-84	Year 9	F	5
Goomalling	75-84	Year 9	M	4
Goomalling	75-84	Year 10	F	13
Goomalling	75-84	Year 10	M	7
Goomalling	75-84	Year 11	F	3
Goomalling	75-84	Year 11	M	5
Goomalling	75-84	Year 12	F	9
Goomalling	75-84	Year 12	M	11
Goomalling	85+	Year 8 or below	F	3
Goomalling	85+	Year 10	M	5
Gosnells	15-19		F	169
Gosnells	15-19		M	171
Gosnells	15-19	Did not go to school	F	6
Gosnells	15-19	Did not go to school	M	8
Gosnells	15-19	Year 8 or below	F	18
Gosnells	15-19	Year 8 or below	M	22
Gosnells	15-19	Year 9	F	56
Gosnells	15-19	Year 9	M	81
Gosnells	15-19	Year 10	F	179
Gosnells	15-19	Year 10	M	255
Gosnells	15-19	Year 11	F	127
Gosnells	15-19	Year 11	M	211
Gosnells	15-19	Year 12	F	1131
Gosnells	15-19	Year 12	M	1118
Gosnells	20-24		F	189
Gosnells	20-24		M	215
Gosnells	20-24	Did not go to school	F	22
Gosnells	20-24	Did not go to school	M	20
Gosnells	20-24	Year 8 or below	F	28
Gosnells	20-24	Year 8 or below	M	43
Gosnells	20-24	Year 9	F	44
Gosnells	20-24	Year 9	M	67
Gosnells	20-24	Year 10	F	311
Gosnells	20-24	Year 10	M	452
Gosnells	20-24	Year 11	F	233
Gosnells	20-24	Year 11	M	337
Gosnells	20-24	Year 12	F	3192
Gosnells	20-24	Year 12	M	3261
Gosnells	25-34		F	491
Gosnells	25-34		M	602
Gosnells	25-34	Did not go to school	F	130
Gosnells	25-34	Did not go to school	M	137
Gosnells	25-34	Year 8 or below	F	120
Gosnells	25-34	Year 8 or below	M	115
Gosnells	25-34	Year 9	F	125
Gosnells	25-34	Year 9	M	160
Gosnells	25-34	Year 10	F	946
Gosnells	25-34	Year 10	M	1344
Gosnells	25-34	Year 11	F	548
Gosnells	25-34	Year 11	M	751
Gosnells	25-34	Year 12	F	6493
Gosnells	25-34	Year 12	M	5634
Gosnells	35-44		F	447
Gosnells	35-44		M	655
Gosnells	35-44	Did not go to school	F	164
Gosnells	35-44	Did not go to school	M	172
Gosnells	35-44	Year 8 or below	F	179
Gosnells	35-44	Year 8 or below	M	219
Gosnells	35-44	Year 9	F	178
Gosnells	35-44	Year 9	M	238
Gosnells	35-44	Year 10	F	1126
Gosnells	35-44	Year 10	M	1570
Gosnells	35-44	Year 11	F	642
Gosnells	35-44	Year 11	M	793
Gosnells	35-44	Year 12	F	6994
Gosnells	35-44	Year 12	M	6469
Gosnells	45-54		F	366
Gosnells	45-54		M	558
Gosnells	45-54	Did not go to school	F	166
Gosnells	45-54	Did not go to school	M	175
Gosnells	45-54	Year 8 or below	F	198
Gosnells	45-54	Year 8 or below	M	193
Gosnells	45-54	Year 9	F	207
Gosnells	45-54	Year 9	M	285
Gosnells	45-54	Year 10	F	1655
Gosnells	45-54	Year 10	M	1900
Gosnells	45-54	Year 11	F	885
Gosnells	45-54	Year 11	M	795
Gosnells	45-54	Year 12	F	4450
Gosnells	45-54	Year 12	M	4361
Gosnells	55-64		F	279
Gosnells	55-64		M	364
Gosnells	55-64	Did not go to school	F	166
Gosnells	55-64	Did not go to school	M	130
Gosnells	55-64	Year 8 or below	F	270
Gosnells	55-64	Year 8 or below	M	225
Gosnells	55-64	Year 9	F	282
Gosnells	55-64	Year 9	M	299
Gosnells	55-64	Year 10	F	1918
Gosnells	55-64	Year 10	M	2040
Gosnells	55-64	Year 11	F	767
Gosnells	55-64	Year 11	M	586
Gosnells	55-64	Year 12	F	2879
Gosnells	55-64	Year 12	M	2719
Gosnells	65-74		F	300
Gosnells	65-74		M	278
Gosnells	65-74	Did not go to school	F	133
Gosnells	65-74	Did not go to school	M	83
Gosnells	65-74	Year 8 or below	F	374
Gosnells	65-74	Year 8 or below	M	347
Gosnells	65-74	Year 9	F	384
Gosnells	65-74	Year 9	M	389
Gosnells	65-74	Year 10	F	1842
Gosnells	65-74	Year 10	M	1636
Gosnells	65-74	Year 11	F	430
Gosnells	65-74	Year 11	M	350
Gosnells	65-74	Year 12	F	1754
Gosnells	65-74	Year 12	M	1869
Gosnells	75-84		F	287
Gosnells	75-84		M	202
Gosnells	75-84	Did not go to school	F	73
Gosnells	75-84	Did not go to school	M	50
Gosnells	75-84	Year 8 or below	F	308
Gosnells	75-84	Year 8 or below	M	282
Gosnells	75-84	Year 9	F	266
Gosnells	75-84	Year 9	M	219
Gosnells	75-84	Year 10	F	917
Gosnells	75-84	Year 10	M	639
Gosnells	75-84	Year 11	F	169
Gosnells	75-84	Year 11	M	159
Gosnells	75-84	Year 12	F	739
Gosnells	75-84	Year 12	M	828
Gosnells	85+		F	221
Gosnells	85+		M	132
Gosnells	85+	Did not go to school	F	54
Gosnells	85+	Did not go to school	M	22
Gosnells	85+	Year 8 or below	F	222
Gosnells	85+	Year 8 or below	M	133
Gosnells	85+	Year 9	F	135
Gosnells	85+	Year 9	M	78
Gosnells	85+	Year 10	F	243
Gosnells	85+	Year 10	M	137
Gosnells	85+	Year 11	F	51
Gosnells	85+	Year 11	M	24
Gosnells	85+	Year 12	F	231
Gosnells	85+	Year 12	M	185
Greater Geraldton	15-19		F	105
Greater Geraldton	15-19		M	130
Greater Geraldton	15-19	Year 8 or below	F	7
Greater Geraldton	15-19	Year 8 or below	M	13
Greater Geraldton	15-19	Year 9	F	22
Greater Geraldton	15-19	Year 9	M	41
Greater Geraldton	15-19	Year 10	F	123
Greater Geraldton	15-19	Year 10	M	149
Greater Geraldton	15-19	Year 11	F	83
Greater Geraldton	15-19	Year 11	M	131
Greater Geraldton	15-19	Year 12	F	242
Greater Geraldton	15-19	Year 12	M	223
Greater Geraldton	20-24		F	109
Greater Geraldton	20-24		M	96
Greater Geraldton	20-24	Did not go to school	F	8
Greater Geraldton	20-24	Did not go to school	M	5
Greater Geraldton	20-24	Year 8 or below	F	10
Greater Geraldton	20-24	Year 8 or below	M	7
Greater Geraldton	20-24	Year 9	F	27
Greater Geraldton	20-24	Year 9	M	25
Greater Geraldton	20-24	Year 10	F	136
Greater Geraldton	20-24	Year 10	M	168
Greater Geraldton	20-24	Year 11	F	99
Greater Geraldton	20-24	Year 11	M	158
Greater Geraldton	20-24	Year 12	F	663
Greater Geraldton	20-24	Year 12	M	576
Greater Geraldton	25-34		F	215
Greater Geraldton	25-34		M	274
Greater Geraldton	25-34	Did not go to school	F	10
Greater Geraldton	25-34	Did not go to school	M	6
Greater Geraldton	25-34	Year 8 or below	F	11
Greater Geraldton	25-34	Year 8 or below	M	14
Greater Geraldton	25-34	Year 9	F	42
Greater Geraldton	25-34	Year 9	M	49
Greater Geraldton	25-34	Year 10	F	325
Greater Geraldton	25-34	Year 10	M	550
Greater Geraldton	25-34	Year 11	F	285
Greater Geraldton	25-34	Year 11	M	333
Greater Geraldton	25-34	Year 12	F	1477
Greater Geraldton	25-34	Year 12	M	1077
Greater Geraldton	35-44		F	247
Greater Geraldton	35-44		M	287
Greater Geraldton	35-44	Did not go to school	F	9
Greater Geraldton	35-44	Did not go to school	M	10
Greater Geraldton	35-44	Year 8 or below	F	10
Greater Geraldton	35-44	Year 8 or below	M	21
Greater Geraldton	35-44	Year 9	F	57
Greater Geraldton	35-44	Year 9	M	66
Greater Geraldton	35-44	Year 10	F	420
Greater Geraldton	35-44	Year 10	M	564
Greater Geraldton	35-44	Year 11	F	272
Greater Geraldton	35-44	Year 11	M	319
Greater Geraldton	35-44	Year 12	F	1487
Greater Geraldton	35-44	Year 12	M	1088
Greater Geraldton	45-54		F	216
Greater Geraldton	45-54		M	289
Greater Geraldton	45-54	Did not go to school	F	12
Greater Geraldton	45-54	Did not go to school	M	13
Greater Geraldton	45-54	Year 8 or below	F	22
Greater Geraldton	45-54	Year 8 or below	M	37
Greater Geraldton	45-54	Year 9	F	74
Greater Geraldton	45-54	Year 9	M	114
Greater Geraldton	45-54	Year 10	F	675
Greater Geraldton	45-54	Year 10	M	795
Greater Geraldton	45-54	Year 11	F	395
Greater Geraldton	45-54	Year 11	M	375
Greater Geraldton	45-54	Year 12	F	1385
Greater Geraldton	45-54	Year 12	M	981
Greater Geraldton	55-64		F	203
Greater Geraldton	55-64		M	252
Greater Geraldton	55-64	Did not go to school	F	18
Greater Geraldton	55-64	Did not go to school	M	15
Greater Geraldton	55-64	Year 8 or below	F	60
Greater Geraldton	55-64	Year 8 or below	M	97
Greater Geraldton	55-64	Year 9	F	108
Greater Geraldton	55-64	Year 9	M	137
Greater Geraldton	55-64	Year 10	F	843
Greater Geraldton	55-64	Year 10	M	1060
Greater Geraldton	55-64	Year 11	F	470
Greater Geraldton	55-64	Year 11	M	292
Greater Geraldton	55-64	Year 12	F	859
Greater Geraldton	55-64	Year 12	M	750
Greater Geraldton	65-74		F	184
Greater Geraldton	65-74		M	163
Greater Geraldton	65-74	Did not go to school	F	22
Greater Geraldton	65-74	Did not go to school	M	12
Greater Geraldton	65-74	Year 8 or below	F	122
Greater Geraldton	65-74	Year 8 or below	M	163
Greater Geraldton	65-74	Year 9	F	158
Greater Geraldton	65-74	Year 9	M	198
Greater Geraldton	65-74	Year 10	F	747
Greater Geraldton	65-74	Year 10	M	726
Greater Geraldton	65-74	Year 11	F	276
Greater Geraldton	65-74	Year 11	M	160
Greater Geraldton	65-74	Year 12	F	528
Greater Geraldton	65-74	Year 12	M	517
Greater Geraldton	75-84		F	144
Greater Geraldton	75-84		M	129
Greater Geraldton	75-84	Did not go to school	F	18
Greater Geraldton	75-84	Did not go to school	M	17
Greater Geraldton	75-84	Year 8 or below	F	175
Greater Geraldton	75-84	Year 8 or below	M	202
Greater Geraldton	75-84	Year 9	F	162
Greater Geraldton	75-84	Year 9	M	149
Greater Geraldton	75-84	Year 10	F	333
Greater Geraldton	75-84	Year 10	M	276
Greater Geraldton	75-84	Year 11	F	78
Greater Geraldton	75-84	Year 11	M	48
Greater Geraldton	75-84	Year 12	F	215
Greater Geraldton	75-84	Year 12	M	207
Greater Geraldton	85+		F	95
Greater Geraldton	85+		M	59
Greater Geraldton	85+	Did not go to school	F	15
Greater Geraldton	85+	Did not go to school	M	16
Greater Geraldton	85+	Year 8 or below	F	107
Greater Geraldton	85+	Year 8 or below	M	97
Greater Geraldton	85+	Year 9	F	61
Greater Geraldton	85+	Year 9	M	42
Greater Geraldton	85+	Year 10	F	120
Greater Geraldton	85+	Year 10	M	78
Greater Geraldton	85+	Year 11	F	15
Greater Geraldton	85+	Year 11	M	9
Greater Geraldton	85+	Year 12	F	67
Greater Geraldton	85+	Year 12	M	54
Halls Creek	15-19		F	8
Halls Creek	15-19		M	19
Halls Creek	15-19	Year 8 or below	F	14
Halls Creek	15-19	Year 8 or below	M	21
Halls Creek	15-19	Year 9	F	10
Halls Creek	15-19	Year 9	M	10
Halls Creek	15-19	Year 10	F	42
Halls Creek	15-19	Year 10	M	35
Halls Creek	15-19	Year 11	F	14
Halls Creek	15-19	Year 11	M	34
Halls Creek	15-19	Year 12	F	21
Halls Creek	15-19	Year 12	M	11
Halls Creek	20-24		F	22
Halls Creek	20-24		M	20
Halls Creek	20-24	Year 8 or below	F	9
Halls Creek	20-24	Year 8 or below	M	10
Halls Creek	20-24	Year 9	F	12
Halls Creek	20-24	Year 9	M	8
Halls Creek	20-24	Year 10	F	35
Halls Creek	20-24	Year 10	M	36
Halls Creek	20-24	Year 11	F	36
Halls Creek	20-24	Year 11	M	25
Halls Creek	20-24	Year 12	F	62
Halls Creek	20-24	Year 12	M	42
Halls Creek	25-34		F	41
Halls Creek	25-34		M	37
Halls Creek	25-34	Did not go to school	M	3
Halls Creek	25-34	Year 8 or below	F	17
Halls Creek	25-34	Year 8 or below	M	18
Halls Creek	25-34	Year 9	F	21
Halls Creek	25-34	Year 9	M	18
Halls Creek	25-34	Year 10	F	94
Halls Creek	25-34	Year 10	M	86
Halls Creek	25-34	Year 11	F	48
Halls Creek	25-34	Year 11	M	32
Halls Creek	25-34	Year 12	F	103
Halls Creek	25-34	Year 12	M	84
Halls Creek	35-44		F	38
Halls Creek	35-44		M	48
Halls Creek	35-44	Did not go to school	F	3
Halls Creek	35-44	Did not go to school	M	3
Halls Creek	35-44	Year 8 or below	F	11
Halls Creek	35-44	Year 8 or below	M	24
Halls Creek	35-44	Year 9	F	20
Halls Creek	35-44	Year 9	M	14
Halls Creek	35-44	Year 10	F	84
Halls Creek	35-44	Year 10	M	68
Halls Creek	35-44	Year 11	F	35
Halls Creek	35-44	Year 11	M	37
Halls Creek	35-44	Year 12	F	77
Halls Creek	35-44	Year 12	M	55
Halls Creek	45-54		F	24
Halls Creek	45-54		M	49
Halls Creek	45-54	Did not go to school	M	4
Halls Creek	45-54	Year 8 or below	F	19
Halls Creek	45-54	Year 8 or below	M	25
Halls Creek	45-54	Year 9	F	17
Halls Creek	45-54	Year 9	M	23
Halls Creek	45-54	Year 10	F	65
Halls Creek	45-54	Year 10	M	61
Halls Creek	45-54	Year 11	F	25
Halls Creek	45-54	Year 11	M	13
Halls Creek	45-54	Year 12	F	52
Halls Creek	45-54	Year 12	M	45
Halls Creek	55-64		F	26
Halls Creek	55-64		M	27
Halls Creek	55-64	Did not go to school	F	4
Halls Creek	55-64	Did not go to school	M	3
Halls Creek	55-64	Year 8 or below	F	8
Halls Creek	55-64	Year 8 or below	M	20
Halls Creek	55-64	Year 9	F	4
Halls Creek	55-64	Year 9	M	9
Halls Creek	55-64	Year 10	F	45
Halls Creek	55-64	Year 10	M	36
Halls Creek	55-64	Year 11	F	15
Halls Creek	55-64	Year 11	M	9
Halls Creek	55-64	Year 12	F	42
Halls Creek	55-64	Year 12	M	24
Halls Creek	65-74		F	19
Halls Creek	65-74		M	12
Halls Creek	65-74	Did not go to school	F	7
Halls Creek	65-74	Did not go to school	M	13
Halls Creek	65-74	Year 8 or below	F	26
Halls Creek	65-74	Year 8 or below	M	15
Halls Creek	65-74	Year 9	F	5
Halls Creek	65-74	Year 9	M	4
Halls Creek	65-74	Year 10	F	13
Halls Creek	65-74	Year 10	M	13
Halls Creek	65-74	Year 11	F	4
Halls Creek	65-74	Year 11	M	6
Halls Creek	65-74	Year 12	F	12
Halls Creek	65-74	Year 12	M	13
Halls Creek	75-84		F	8
Halls Creek	75-84		M	11
Halls Creek	75-84	Did not go to school	F	11
Halls Creek	75-84	Did not go to school	M	13
Halls Creek	75-84	Year 8 or below	M	8
Halls Creek	75-84	Year 10	M	6
Halls Creek	75-84	Year 12	F	4
Halls Creek	85+		F	4
Halls Creek	85+		M	3
Halls Creek	85+	Did not go to school	F	7
Halls Creek	85+	Did not go to school	M	4
Harvey	15-19		F	37
Harvey	15-19		M	46
Harvey	15-19	Year 8 or below	F	3
Harvey	15-19	Year 8 or below	M	3
Harvey	15-19	Year 9	F	10
Harvey	15-19	Year 9	M	21
Harvey	15-19	Year 10	F	55
Harvey	15-19	Year 10	M	86
Harvey	15-19	Year 11	F	44
Harvey	15-19	Year 11	M	78
Harvey	15-19	Year 12	F	224
Harvey	15-19	Year 12	M	200
Harvey	20-24		F	33
Harvey	20-24		M	42
Harvey	20-24	Did not go to school	M	3
Harvey	20-24	Year 8 or below	F	5
Harvey	20-24	Year 9	F	15
Harvey	20-24	Year 9	M	9
Harvey	20-24	Year 10	F	68
Harvey	20-24	Year 10	M	110
Harvey	20-24	Year 11	F	46
Harvey	20-24	Year 11	M	92
Harvey	20-24	Year 12	F	445
Harvey	20-24	Year 12	M	406
Harvey	25-34		F	82
Harvey	25-34		M	107
Harvey	25-34	Did not go to school	F	3
Harvey	25-34	Did not go to school	M	6
Harvey	25-34	Year 8 or below	F	15
Harvey	25-34	Year 8 or below	M	12
Harvey	25-34	Year 9	F	30
Harvey	25-34	Year 9	M	50
Harvey	25-34	Year 10	F	297
Harvey	25-34	Year 10	M	380
Harvey	25-34	Year 11	F	221
Harvey	25-34	Year 11	M	229
Harvey	25-34	Year 12	F	1012
Harvey	25-34	Year 12	M	782
Harvey	35-44		F	71
Harvey	35-44		M	120
Harvey	35-44	Did not go to school	F	10
Harvey	35-44	Did not go to school	M	4
Harvey	35-44	Year 8 or below	F	15
Harvey	35-44	Year 8 or below	M	15
Harvey	35-44	Year 9	F	37
Harvey	35-44	Year 9	M	61
Harvey	35-44	Year 10	F	373
Harvey	35-44	Year 10	M	471
Harvey	35-44	Year 11	F	239
Harvey	35-44	Year 11	M	289
Harvey	35-44	Year 12	F	1167
Harvey	35-44	Year 12	M	888
Harvey	45-54		F	77
Harvey	45-54		M	138
Harvey	45-54	Year 8 or below	F	14
Harvey	45-54	Year 8 or below	M	22
Harvey	45-54	Year 9	F	40
Harvey	45-54	Year 9	M	81
Harvey	45-54	Year 10	F	535
Harvey	45-54	Year 10	M	629
Harvey	45-54	Year 11	F	268
Harvey	45-54	Year 11	M	270
Harvey	45-54	Year 12	F	959
Harvey	45-54	Year 12	M	702
Harvey	55-64		F	94
Harvey	55-64		M	146
Harvey	55-64	Did not go to school	F	5
Harvey	55-64	Year 8 or below	F	32
Harvey	55-64	Year 8 or below	M	31
Harvey	55-64	Year 9	F	82
Harvey	55-64	Year 9	M	98
Harvey	55-64	Year 10	F	711
Harvey	55-64	Year 10	M	749
Harvey	55-64	Year 11	F	288
Harvey	55-64	Year 11	M	194
Harvey	55-64	Year 12	F	745
Harvey	55-64	Year 12	M	605
Harvey	65-74		F	106
Harvey	65-74		M	97
Harvey	65-74	Year 8 or below	F	68
Harvey	65-74	Year 8 or below	M	96
Harvey	65-74	Year 9	F	111
Harvey	65-74	Year 9	M	128
Harvey	65-74	Year 10	F	618
Harvey	65-74	Year 10	M	621
Harvey	65-74	Year 11	F	170
Harvey	65-74	Year 11	M	99
Harvey	65-74	Year 12	F	477
Harvey	65-74	Year 12	M	470
Harvey	75-84		F	78
Harvey	75-84		M	59
Harvey	75-84	Did not go to school	F	6
Harvey	75-84	Did not go to school	M	8
Harvey	75-84	Year 8 or below	F	98
Harvey	75-84	Year 8 or below	M	109
Harvey	75-84	Year 9	F	87
Harvey	75-84	Year 9	M	88
Harvey	75-84	Year 10	F	253
Harvey	75-84	Year 10	M	234
Harvey	75-84	Year 11	F	60
Harvey	75-84	Year 11	M	39
Harvey	75-84	Year 12	F	183
Harvey	75-84	Year 12	M	169
Harvey	85+		F	41
Harvey	85+		M	27
Harvey	85+	Did not go to school	F	6
Harvey	85+	Did not go to school	M	3
Harvey	85+	Year 8 or below	F	51
Harvey	85+	Year 8 or below	M	44
Harvey	85+	Year 9	F	26
Harvey	85+	Year 9	M	18
Harvey	85+	Year 10	F	54
Harvey	85+	Year 10	M	33
Harvey	85+	Year 11	F	3
Harvey	85+	Year 11	M	6
Harvey	85+	Year 12	F	43
Harvey	85+	Year 12	M	40
Irwin	15-19		F	4
Irwin	15-19		M	11
Irwin	15-19	Year 9	M	3
Irwin	15-19	Year 10	F	7
Irwin	15-19	Year 10	M	11
Irwin	15-19	Year 11	M	8
Irwin	15-19	Year 12	F	17
Irwin	15-19	Year 12	M	20
Irwin	20-24		F	6
Irwin	20-24		M	11
Irwin	20-24	Year 10	F	9
Irwin	20-24	Year 10	M	9
Irwin	20-24	Year 11	F	5
Irwin	20-24	Year 11	M	14
Irwin	20-24	Year 12	F	34
Irwin	20-24	Year 12	M	40
Irwin	25-34		F	14
Irwin	25-34		M	19
Irwin	25-34	Year 8 or below	M	5
Irwin	25-34	Year 9	M	3
Irwin	25-34	Year 10	F	18
Irwin	25-34	Year 10	M	21
Irwin	25-34	Year 11	F	15
Irwin	25-34	Year 11	M	13
Irwin	25-34	Year 12	F	63
Irwin	25-34	Year 12	M	55
Irwin	35-44		F	23
Irwin	35-44		M	31
Irwin	35-44	Year 8 or below	M	5
Irwin	35-44	Year 9	F	8
Irwin	35-44	Year 9	M	6
Irwin	35-44	Year 10	F	36
Irwin	35-44	Year 10	M	40
Irwin	35-44	Year 11	F	27
Irwin	35-44	Year 11	M	17
Irwin	35-44	Year 12	F	100
Irwin	35-44	Year 12	M	59
Irwin	45-54		F	23
Irwin	45-54		M	32
Irwin	45-54	Year 8 or below	F	5
Irwin	45-54	Year 8 or below	M	4
Irwin	45-54	Year 9	F	6
Irwin	45-54	Year 9	M	9
Irwin	45-54	Year 10	F	70
Irwin	45-54	Year 10	M	86
Irwin	45-54	Year 11	F	38
Irwin	45-54	Year 11	M	35
Irwin	45-54	Year 12	F	112
Irwin	45-54	Year 12	M	62
Irwin	55-64		F	33
Irwin	55-64		M	51
Irwin	55-64	Year 8 or below	F	4
Irwin	55-64	Year 8 or below	M	8
Irwin	55-64	Year 9	F	14
Irwin	55-64	Year 9	M	24
Irwin	55-64	Year 10	F	116
Irwin	55-64	Year 10	M	118
Irwin	55-64	Year 11	F	48
Irwin	55-64	Year 11	M	42
Irwin	55-64	Year 12	F	102
Irwin	55-64	Year 12	M	75
Irwin	65-74		F	31
Irwin	65-74		M	35
Irwin	65-74	Year 8 or below	F	11
Irwin	65-74	Year 8 or below	M	24
Irwin	65-74	Year 9	F	24
Irwin	65-74	Year 9	M	38
Irwin	65-74	Year 10	F	123
Irwin	65-74	Year 10	M	120
Irwin	65-74	Year 11	F	37
Irwin	65-74	Year 11	M	30
Irwin	65-74	Year 12	F	96
Irwin	65-74	Year 12	M	87
Irwin	75-84		F	30
Irwin	75-84		M	33
Irwin	75-84	Did not go to school	F	3
Irwin	75-84	Year 8 or below	F	19
Irwin	75-84	Year 8 or below	M	19
Irwin	75-84	Year 9	F	20
Irwin	75-84	Year 9	M	27
Irwin	75-84	Year 10	F	44
Irwin	75-84	Year 10	M	45
Irwin	75-84	Year 11	F	18
Irwin	75-84	Year 11	M	15
Irwin	75-84	Year 12	F	51
Irwin	75-84	Year 12	M	39
Irwin	85+		F	5
Irwin	85+		M	8
Irwin	85+	Year 8 or below	F	8
Irwin	85+	Year 8 or below	M	7
Irwin	85+	Year 9	F	10
Irwin	85+	Year 9	M	6
Irwin	85+	Year 10	F	17
Irwin	85+	Year 10	M	7
Irwin	85+	Year 12	F	7
Irwin	85+	Year 12	M	10
Jerramungup	15-19		F	4
Jerramungup	15-19		M	3
Jerramungup	15-19	Year 10	M	3
Jerramungup	15-19	Year 11	M	5
Jerramungup	15-19	Year 12	M	3
Jerramungup	20-24		F	6
Jerramungup	20-24		M	3
Jerramungup	20-24	Year 12	F	13
Jerramungup	20-24	Year 12	M	21
Jerramungup	25-34		M	4
Jerramungup	25-34	Year 10	F	5
Jerramungup	25-34	Year 10	M	9
Jerramungup	25-34	Year 11	F	8
Jerramungup	25-34	Year 11	M	3
Jerramungup	25-34	Year 12	F	57
Jerramungup	25-34	Year 12	M	41
Jerramungup	35-44		F	3
Jerramungup	35-44		M	8
Jerramungup	35-44	Year 9	M	6
Jerramungup	35-44	Year 10	F	8
Jerramungup	35-44	Year 10	M	17
Jerramungup	35-44	Year 11	F	4
Jerramungup	35-44	Year 11	M	8
Jerramungup	35-44	Year 12	F	54
Jerramungup	35-44	Year 12	M	46
Jerramungup	45-54		F	15
Jerramungup	45-54		M	6
Jerramungup	45-54	Year 9	M	5
Jerramungup	45-54	Year 10	F	18
Jerramungup	45-54	Year 10	M	26
Jerramungup	45-54	Year 11	F	10
Jerramungup	45-54	Year 11	M	3
Jerramungup	45-54	Year 12	F	37
Jerramungup	45-54	Year 12	M	33
Jerramungup	55-64		F	7
Jerramungup	55-64		M	14
Jerramungup	55-64	Year 9	M	8
Jerramungup	55-64	Year 10	F	25
Jerramungup	55-64	Year 10	M	33
Jerramungup	55-64	Year 11	F	12
Jerramungup	55-64	Year 11	M	6
Jerramungup	55-64	Year 12	F	38
Jerramungup	55-64	Year 12	M	42
Jerramungup	65-74		F	7
Jerramungup	65-74		M	13
Jerramungup	65-74	Year 8 or below	F	4
Jerramungup	65-74	Year 8 or below	M	4
Jerramungup	65-74	Year 9	M	3
Jerramungup	65-74	Year 10	F	23
Jerramungup	65-74	Year 10	M	26
Jerramungup	65-74	Year 11	F	9
Jerramungup	65-74	Year 11	M	8
Jerramungup	65-74	Year 12	F	12
Jerramungup	65-74	Year 12	M	28
Jerramungup	75-84	Year 8 or below	M	7
Jerramungup	75-84	Year 9	F	3
Jerramungup	75-84	Year 10	F	9
Jerramungup	75-84	Year 10	M	7
Jerramungup	75-84	Year 12	F	5
Jerramungup	75-84	Year 12	M	8
Jerramungup	85+		M	3
Jerramungup	85+	Year 10	F	3
Joondalup	15-19		F	79
Joondalup	15-19		M	109
Joondalup	15-19	Did not go to school	F	4
Joondalup	15-19	Year 8 or below	F	13
Joondalup	15-19	Year 8 or below	M	9
Joondalup	15-19	Year 9	F	38
Joondalup	15-19	Year 9	M	75
Joondalup	15-19	Year 10	F	159
Joondalup	15-19	Year 10	M	261
Joondalup	15-19	Year 11	F	106
Joondalup	15-19	Year 11	M	215
Joondalup	15-19	Year 12	F	1577
Joondalup	15-19	Year 12	M	1585
Joondalup	20-24		F	112
Joondalup	20-24		M	160
Joondalup	20-24	Did not go to school	M	5
Joondalup	20-24	Year 8 or below	F	5
Joondalup	20-24	Year 8 or below	M	6
Joondalup	20-24	Year 9	F	18
