LGA_NAME16	CoupleFamily	HasChild	HasChildUnder15	MortgageRepayment.min	families_in_occupied_private_dwellings_being_purchased
Rockingham	0	1	1	48000	18
Rockingham	0	1	1	60000	15
Rockingham	1	0	0	0	184
Rockingham	1	0	0	1800	63
Rockingham	1	0	0	3600	111
Rockingham	1	0	0	5400	81
Rockingham	1	0	0	7200	144
Rockingham	1	0	0	9600	200
Rockingham	1	0	0	12000	365
Rockingham	1	0	0	14400	507
Rockingham	1	0	0	16800	590
Rockingham	1	0	0	19200	614
Rockingham	1	0	0	21600	428
Rockingham	1	0	0	24000	606
Rockingham	1	0	0	26400	253
Rockingham	1	0	0	28800	153
Rockingham	1	0	0	31200	345
Rockingham	1	0	0	36000	336
Rockingham	1	0	0	48000	138
Rockingham	1	0	0	60000	94
Rockingham	1	1	0	0	79
Rockingham	1	1	0	1800	25
Rockingham	1	1	0	3600	44
Rockingham	1	1	0	5400	41
Rockingham	1	1	0	7200	73
Rockingham	1	1	0	9600	94
Rockingham	1	1	0	12000	161
Rockingham	1	1	0	14400	219
Rockingham	1	1	0	16800	228
Rockingham	1	1	0	19200	295
Rockingham	1	1	0	21600	232
Rockingham	1	1	0	24000	437
Rockingham	1	1	0	26400	149
Rockingham	1	1	0	28800	119
Rockingham	1	1	0	31200	230
Rockingham	1	1	0	36000	264
Rockingham	1	1	0	48000	81
Rockingham	1	1	0	60000	59
Rockingham	1	1	1	0	78
Rockingham	1	1	1	1800	20
Rockingham	1	1	1	3600	49
Rockingham	1	1	1	5400	37
Rockingham	1	1	1	7200	100
Rockingham	1	1	1	9600	152
Rockingham	1	1	1	12000	375
Rockingham	1	1	1	14400	689
Rockingham	1	1	1	16800	921
Rockingham	1	1	1	19200	1184
Rockingham	1	1	1	21600	981
Rockingham	1	1	1	24000	1334
Rockingham	1	1	1	26400	552
Rockingham	1	1	1	28800	342
Rockingham	1	1	1	31200	594
Rockingham	1	1	1	36000	491
Rockingham	1	1	1	48000	187
Rockingham	1	1	1	60000	118
Serpentine-Jarrahdale		1	1	12000	3
Serpentine-Jarrahdale		1	1	14400	7
Serpentine-Jarrahdale		1	1	16800	3
Serpentine-Jarrahdale		1	1	19200	9
Serpentine-Jarrahdale		1	1	24000	8
Serpentine-Jarrahdale		1	1	31200	6
Serpentine-Jarrahdale	0	1	0	0	5
Serpentine-Jarrahdale	0	1	0	3600	3
Serpentine-Jarrahdale	0	1	0	5400	3
Serpentine-Jarrahdale	0	1	0	7200	7
Serpentine-Jarrahdale	0	1	0	9600	9
Serpentine-Jarrahdale	0	1	0	12000	18
Serpentine-Jarrahdale	0	1	0	14400	26
Serpentine-Jarrahdale	0	1	0	16800	18
Serpentine-Jarrahdale	0	1	0	19200	22
Serpentine-Jarrahdale	0	1	0	21600	20
Serpentine-Jarrahdale	0	1	0	24000	19
Serpentine-Jarrahdale	0	1	0	26400	12
Serpentine-Jarrahdale	0	1	0	28800	5
Serpentine-Jarrahdale	0	1	0	31200	13
Serpentine-Jarrahdale	0	1	0	36000	12
Serpentine-Jarrahdale	0	1	0	48000	4
Serpentine-Jarrahdale	0	1	0	60000	8
Serpentine-Jarrahdale	0	1	1	0	10
Serpentine-Jarrahdale	0	1	1	5400	5
Serpentine-Jarrahdale	0	1	1	7200	5
Serpentine-Jarrahdale	0	1	1	9600	10
Serpentine-Jarrahdale	0	1	1	12000	34
Serpentine-Jarrahdale	0	1	1	14400	35
Serpentine-Jarrahdale	0	1	1	16800	40
Serpentine-Jarrahdale	0	1	1	19200	47
Serpentine-Jarrahdale	0	1	1	21600	34
Serpentine-Jarrahdale	0	1	1	24000	34
Serpentine-Jarrahdale	0	1	1	26400	22
Serpentine-Jarrahdale	0	1	1	28800	10
Serpentine-Jarrahdale	0	1	1	31200	21
Serpentine-Jarrahdale	0	1	1	36000	24
Serpentine-Jarrahdale	0	1	1	48000	4
Serpentine-Jarrahdale	1	0	0	0	46
Serpentine-Jarrahdale	1	0	0	1800	15
Serpentine-Jarrahdale	1	0	0	3600	16
Serpentine-Jarrahdale	1	0	0	5400	15
Serpentine-Jarrahdale	1	0	0	7200	19
Serpentine-Jarrahdale	1	0	0	9600	43
Serpentine-Jarrahdale	1	0	0	12000	65
Serpentine-Jarrahdale	1	0	0	14400	107
Serpentine-Jarrahdale	1	0	0	16800	137
Serpentine-Jarrahdale	1	0	0	19200	170
Serpentine-Jarrahdale	1	0	0	21600	109
Serpentine-Jarrahdale	1	0	0	24000	211
Serpentine-Jarrahdale	1	0	0	26400	110
Serpentine-Jarrahdale	1	0	0	28800	79
Serpentine-Jarrahdale	1	0	0	31200	147
Serpentine-Jarrahdale	1	0	0	36000	166
Serpentine-Jarrahdale	1	0	0	48000	72
Serpentine-Jarrahdale	1	0	0	60000	42
Serpentine-Jarrahdale	1	1	0	0	20
Serpentine-Jarrahdale	1	1	0	1800	6
Serpentine-Jarrahdale	1	1	0	3600	12
Serpentine-Jarrahdale	1	1	0	5400	7
Serpentine-Jarrahdale	1	1	0	7200	14
Serpentine-Jarrahdale	1	1	0	9600	18
Serpentine-Jarrahdale	1	1	0	12000	26
Serpentine-Jarrahdale	1	1	0	14400	56
Serpentine-Jarrahdale	1	1	0	16800	56
Serpentine-Jarrahdale	1	1	0	19200	58
Serpentine-Jarrahdale	1	1	0	21600	50
Serpentine-Jarrahdale	1	1	0	24000	120
Serpentine-Jarrahdale	1	1	0	26400	51
Serpentine-Jarrahdale	1	1	0	28800	27
Serpentine-Jarrahdale	1	1	0	31200	71
Serpentine-Jarrahdale	1	1	0	36000	97
Serpentine-Jarrahdale	1	1	0	48000	43
Serpentine-Jarrahdale	1	1	0	60000	19
Serpentine-Jarrahdale	1	1	1	0	32
Serpentine-Jarrahdale	1	1	1	1800	3
Serpentine-Jarrahdale	1	1	1	3600	8
Serpentine-Jarrahdale	1	1	1	5400	5
Serpentine-Jarrahdale	1	1	1	7200	18
Serpentine-Jarrahdale	1	1	1	9600	51
Serpentine-Jarrahdale	1	1	1	12000	68
Serpentine-Jarrahdale	1	1	1	14400	167
Serpentine-Jarrahdale	1	1	1	16800	256
Serpentine-Jarrahdale	1	1	1	19200	323
Serpentine-Jarrahdale	1	1	1	21600	311
Serpentine-Jarrahdale	1	1	1	24000	413
Serpentine-Jarrahdale	1	1	1	26400	206
Serpentine-Jarrahdale	1	1	1	28800	157
Serpentine-Jarrahdale	1	1	1	31200	284
Serpentine-Jarrahdale	1	1	1	36000	249
Serpentine-Jarrahdale	1	1	1	48000	83
Serpentine-Jarrahdale	1	1	1	60000	45
Shark Bay	1	0	0	12000	5
Shark Bay	1	0	0	19200	6
Shark Bay	1	1	1	14400	3
Shark Bay	1	1	1	21600	4
South Perth		1	1	0	9
South Perth		1	1	12000	5
South Perth		1	1	14400	3
South Perth		1	1	21600	4
South Perth		1	1	36000	11
South Perth		1	1	48000	3
South Perth		1	1	60000	4
South Perth	0	1	0	0	18
South Perth	0	1	0	1800	4
South Perth	0	1	0	3600	9
South Perth	0	1	0	5400	3
South Perth	0	1	0	7200	5
South Perth	0	1	0	9600	10
South Perth	0	1	0	12000	14
South Perth	0	1	0	14400	12
South Perth	0	1	0	16800	10
South Perth	0	1	0	19200	14
South Perth	0	1	0	21600	8
South Perth	0	1	0	24000	19
South Perth	0	1	0	26400	8
South Perth	0	1	0	31200	7
South Perth	0	1	0	36000	23
South Perth	0	1	0	48000	17
South Perth	0	1	0	60000	13
South Perth	0	1	1	0	4
South Perth	0	1	1	1800	4
South Perth	0	1	1	5400	4
South Perth	0	1	1	9600	4
South Perth	0	1	1	12000	10
South Perth	0	1	1	14400	3
South Perth	0	1	1	16800	11
South Perth	0	1	1	19200	12
South Perth	0	1	1	21600	5
South Perth	0	1	1	24000	22
South Perth	0	1	1	26400	7
South Perth	0	1	1	28800	11
South Perth	0	1	1	31200	7
South Perth	0	1	1	36000	13
South Perth	0	1	1	48000	19
South Perth	0	1	1	60000	5
South Perth	1	0	0	0	62
South Perth	1	0	0	1800	7
South Perth	1	0	0	3600	22
South Perth	1	0	0	5400	14
South Perth	1	0	0	7200	32
South Perth	1	0	0	9600	24
South Perth	1	0	0	12000	48
South Perth	1	0	0	14400	62
South Perth	1	0	0	16800	69
South Perth	1	0	0	19200	72
South Perth	1	0	0	21600	78
South Perth	1	0	0	24000	127
South Perth	1	0	0	26400	49
South Perth	1	0	0	28800	63
South Perth	1	0	0	31200	104
South Perth	1	0	0	36000	171
South Perth	1	0	0	48000	98
South Perth	1	0	0	60000	99
South Perth	1	1	0	0	45
South Perth	1	1	0	3600	7
South Perth	1	1	0	5400	11
South Perth	1	1	0	7200	27
South Perth	1	1	0	9600	13
South Perth	1	1	0	12000	23
South Perth	1	1	0	14400	27
South Perth	1	1	0	16800	30
South Perth	1	1	0	19200	27
South Perth	1	1	0	21600	23
South Perth	1	1	0	24000	51
South Perth	1	1	0	26400	14
South Perth	1	1	0	28800	26
South Perth	1	1	0	31200	44
South Perth	1	1	0	36000	87
South Perth	1	1	0	48000	82
South Perth	1	1	0	60000	77
South Perth	1	1	1	0	54
South Perth	1	1	1	1800	4
South Perth	1	1	1	3600	7
South Perth	1	1	1	5400	8
South Perth	1	1	1	7200	12
South Perth	1	1	1	9600	23
South Perth	1	1	1	12000	45
South Perth	1	1	1	14400	36
South Perth	1	1	1	16800	57
South Perth	1	1	1	19200	58
South Perth	1	1	1	21600	50
South Perth	1	1	1	24000	130
South Perth	1	1	1	26400	81
South Perth	1	1	1	28800	94
South Perth	1	1	1	31200	166
South Perth	1	1	1	36000	334
South Perth	1	1	1	48000	209
South Perth	1	1	1	60000	219
Stirling		1	1	0	20
Stirling		1	1	3600	5
Stirling		1	1	7200	9
Stirling		1	1	9600	11
Stirling		1	1	12000	20
Stirling		1	1	14400	21
Stirling		1	1	16800	14
Stirling		1	1	19200	20
Stirling		1	1	21600	18
Stirling		1	1	24000	27
Stirling		1	1	26400	13
Stirling		1	1	28800	8
Stirling		1	1	31200	14
Stirling		1	1	36000	7
Stirling		1	1	48000	8
Stirling		1	1	60000	5
Stirling	0	1	0	0	71
Stirling	0	1	0	1800	12
Stirling	0	1	0	3600	31
Stirling	0	1	0	5400	32
Stirling	0	1	0	7200	63
Stirling	0	1	0	9600	81
Stirling	0	1	0	12000	113
Stirling	0	1	0	14400	126
Stirling	0	1	0	16800	126
Stirling	0	1	0	19200	103
Stirling	0	1	0	21600	71
Stirling	0	1	0	24000	109
Stirling	0	1	0	26400	52
Stirling	0	1	0	28800	19
Stirling	0	1	0	31200	67
Stirling	0	1	0	36000	100
Stirling	0	1	0	48000	46
Stirling	0	1	0	60000	20
Stirling	0	1	1	0	42
Stirling	0	1	1	1800	10
Stirling	0	1	1	3600	16
Stirling	0	1	1	5400	25
Stirling	0	1	1	7200	42
Stirling	0	1	1	9600	49
Stirling	0	1	1	12000	68
Stirling	0	1	1	14400	98
Stirling	0	1	1	16800	116
Stirling	0	1	1	19200	136
Stirling	0	1	1	21600	80
Stirling	0	1	1	24000	159
Stirling	0	1	1	26400	52
Stirling	0	1	1	28800	42
Stirling	0	1	1	31200	74
Stirling	0	1	1	36000	99
Stirling	0	1	1	48000	47
Stirling	0	1	1	60000	33
Stirling	1	0	0	0	319
Stirling	1	0	0	1800	62
Stirling	1	0	0	3600	107
Stirling	1	0	0	5400	100
Stirling	1	0	0	7200	161
Stirling	1	0	0	9600	248
Stirling	1	0	0	12000	364
Stirling	1	0	0	14400	460
Stirling	1	0	0	16800	520
Stirling	1	0	0	19200	619
Stirling	1	0	0	21600	432
Stirling	1	0	0	24000	745
Stirling	1	0	0	26400	325
Stirling	1	0	0	28800	290
Stirling	1	0	0	31200	520
Stirling	1	0	0	36000	770
Stirling	1	0	0	48000	333
Stirling	1	0	0	60000	281
Stirling	1	1	0	0	201
Stirling	1	1	0	1800	31
Stirling	1	1	0	3600	74
Stirling	1	1	0	5400	60
Stirling	1	1	0	7200	81
Stirling	1	1	0	9600	122
Stirling	1	1	0	12000	182
Stirling	1	1	0	14400	213
Stirling	1	1	0	16800	170
Stirling	1	1	0	19200	194
Stirling	1	1	0	21600	164
Stirling	1	1	0	24000	375
Stirling	1	1	0	26400	125
Stirling	1	1	0	28800	139
Stirling	1	1	0	31200	235
Stirling	1	1	0	36000	520
Stirling	1	1	0	48000	226
Stirling	1	1	0	60000	253
Stirling	1	1	1	0	273
Stirling	1	1	1	1800	37
Stirling	1	1	1	3600	66
Stirling	1	1	1	5400	68
Stirling	1	1	1	7200	152
Stirling	1	1	1	9600	196
Stirling	1	1	1	12000	373
Stirling	1	1	1	14400	514
Stirling	1	1	1	16800	629
Stirling	1	1	1	19200	711
Stirling	1	1	1	21600	617
Stirling	1	1	1	24000	1132
Stirling	1	1	1	26400	583
Stirling	1	1	1	28800	551
Stirling	1	1	1	31200	1032
Stirling	1	1	1	36000	1937
Stirling	1	1	1	48000	843
Stirling	1	1	1	60000	733
Subiaco		1	1	0	6
Subiaco		1	1	26400	5
Subiaco	0	1	0	0	7
Subiaco	0	1	0	3600	3
Subiaco	0	1	0	5400	5
Subiaco	0	1	0	12000	3
Subiaco	0	1	0	14400	5
Subiaco	0	1	0	16800	4
Subiaco	0	1	0	19200	5
Subiaco	0	1	0	24000	7
Subiaco	0	1	0	31200	3
Subiaco	0	1	0	36000	7
Subiaco	0	1	0	48000	10
Subiaco	0	1	0	60000	9
Subiaco	0	1	1	9600	4
Subiaco	0	1	1	14400	6
Subiaco	0	1	1	16800	5
Subiaco	0	1	1	19200	3
Subiaco	0	1	1	21600	4
Subiaco	0	1	1	24000	10
Subiaco	0	1	1	31200	3
Subiaco	0	1	1	36000	7
Subiaco	0	1	1	48000	11
Subiaco	0	1	1	60000	3
Subiaco	1	0	0	0	25
Subiaco	1	0	0	1800	5
Subiaco	1	0	0	3600	8
Subiaco	1	0	0	5400	7
Subiaco	1	0	0	7200	5
Subiaco	1	0	0	9600	12
Subiaco	1	0	0	12000	16
Subiaco	1	0	0	14400	20
Subiaco	1	0	0	16800	11
Subiaco	1	0	0	19200	22
Subiaco	1	0	0	21600	13
Subiaco	1	0	0	24000	29
Subiaco	1	0	0	26400	13
Subiaco	1	0	0	28800	14
Subiaco	1	0	0	31200	26
Subiaco	1	0	0	36000	68
Subiaco	1	0	0	48000	33
Subiaco	1	0	0	60000	51
Subiaco	1	1	0	0	13
Subiaco	1	1	0	1800	7
Subiaco	1	1	0	3600	4
Subiaco	1	1	0	7200	4
Subiaco	1	1	0	9600	4
Subiaco	1	1	0	12000	4
Subiaco	1	1	0	14400	10
Subiaco	1	1	0	16800	11
Subiaco	1	1	0	19200	10
Subiaco	1	1	0	24000	10
Subiaco	1	1	0	26400	3
Subiaco	1	1	0	28800	8
Subiaco	1	1	0	31200	17
Subiaco	1	1	0	36000	36
Subiaco	1	1	0	48000	26
Subiaco	1	1	0	60000	36
Subiaco	1	1	1	0	19
Subiaco	1	1	1	1800	3
Subiaco	1	1	1	3600	3
Subiaco	1	1	1	5400	3
Subiaco	1	1	1	7200	3
Subiaco	1	1	1	12000	6
Subiaco	1	1	1	14400	17
Subiaco	1	1	1	16800	17
Subiaco	1	1	1	19200	27
Subiaco	1	1	1	21600	18
Subiaco	1	1	1	24000	42
Subiaco	1	1	1	26400	18
Subiaco	1	1	1	28800	21
Subiaco	1	1	1	31200	41
Subiaco	1	1	1	36000	141
Subiaco	1	1	1	48000	111
Subiaco	1	1	1	60000	144
Swan		1	1	0	8
Swan		1	1	1800	3
Swan		1	1	3600	5
Swan		1	1	5400	3
Swan		1	1	7200	6
Swan		1	1	9600	16
Swan		1	1	12000	20
Swan		1	1	14400	32
Swan		1	1	16800	30
Swan		1	1	19200	26
Swan		1	1	21600	19
Swan		1	1	24000	42
Swan		1	1	26400	14
Swan		1	1	28800	9
Swan		1	1	31200	7
Swan		1	1	36000	6
Swan		1	1	48000	4
Swan		1	1	60000	3
Swan	0	1	0	0	62
Swan	0	1	0	1800	14
Swan	0	1	0	3600	26
Swan	0	1	0	5400	36
Swan	0	1	0	7200	56
Swan	0	1	0	9600	96
Swan	0	1	0	12000	119
Swan	0	1	0	14400	170
Swan	0	1	0	16800	156
Swan	0	1	0	19200	137
Swan	0	1	0	21600	114
Swan	0	1	0	24000	155
Swan	0	1	0	26400	43
Swan	0	1	0	28800	36
Swan	0	1	0	31200	55
Swan	0	1	0	36000	81
Swan	0	1	0	48000	18
Swan	0	1	0	60000	19
Swan	0	1	1	0	43
Swan	0	1	1	1800	8
Swan	0	1	1	3600	15
Swan	0	1	1	5400	11
Swan	0	1	1	7200	26
Swan	0	1	1	9600	75
Swan	0	1	1	12000	100
Swan	0	1	1	14400	171
Swan	0	1	1	16800	164
Swan	0	1	1	19200	193
Swan	0	1	1	21600	148
Swan	0	1	1	24000	180
Swan	0	1	1	26400	87
Swan	0	1	1	28800	50
Swan	0	1	1	31200	91
Swan	0	1	1	36000	80
Swan	0	1	1	48000	26
Swan	0	1	1	60000	9
Swan	1	0	0	0	186
Swan	1	0	0	1800	34
Swan	1	0	0	3600	113
Swan	1	0	0	5400	80
Swan	1	0	0	7200	149
Swan	1	0	0	9600	202
Swan	1	0	0	12000	354
Swan	1	0	0	14400	479
Swan	1	0	0	16800	638
Swan	1	0	0	19200	719
Swan	1	0	0	21600	564
Swan	1	0	0	24000	806
Swan	1	0	0	26400	384
Swan	1	0	0	28800	279
Swan	1	0	0	31200	475
Swan	1	0	0	36000	482
Swan	1	0	0	48000	169
Swan	1	0	0	60000	127
Swan	1	1	0	0	150
Swan	1	1	0	1800	29
Swan	1	1	0	3600	50
Swan	1	1	0	5400	50
Swan	1	1	0	7200	78
Swan	1	1	0	9600	135
Swan	1	1	0	12000	196
Swan	1	1	0	14400	256
Swan	1	1	0	16800	271
Swan	1	1	0	19200	335
Swan	1	1	0	21600	284
Swan	1	1	0	24000	463
Swan	1	1	0	26400	186
Swan	1	1	0	28800	140
Swan	1	1	0	31200	303
Swan	1	1	0	36000	335
Swan	1	1	0	48000	123
Swan	1	1	0	60000	73
Swan	1	1	1	0	152
Swan	1	1	1	1800	27
Swan	1	1	1	3600	49
Swan	1	1	1	5400	57
Swan	1	1	1	7200	77
Swan	1	1	1	9600	170
Swan	1	1	1	12000	403
Swan	1	1	1	14400	665
Swan	1	1	1	16800	1036
Swan	1	1	1	19200	1305
Swan	1	1	1	21600	1188
Swan	1	1	1	24000	1671
Swan	1	1	1	26400	855
Swan	1	1	1	28800	572
Swan	1	1	1	31200	934
Swan	1	1	1	36000	843
Swan	1	1	1	48000	286
Swan	1	1	1	60000	230
Tammin	1	1	1	9600	3
Three Springs	1	1	1	9600	4
Toodyay		1	1	5400	3
Toodyay	0	1	0	0	4
Toodyay	0	1	0	5400	3
Toodyay	0	1	0	7200	4
Toodyay	0	1	0	12000	3
Toodyay	0	1	0	14400	3
Toodyay	0	1	0	16800	4
Toodyay	0	1	1	9600	3
Toodyay	0	1	1	12000	3
Toodyay	0	1	1	14400	3
Toodyay	0	1	1	16800	4
Toodyay	0	1	1	19200	5
Toodyay	0	1	1	24000	4
Toodyay	1	0	0	0	13
Toodyay	1	0	0	3600	9
Toodyay	1	0	0	7200	10
Toodyay	1	0	0	9600	19
Toodyay	1	0	0	12000	19
Toodyay	1	0	0	14400	13
Toodyay	1	0	0	16800	25
Toodyay	1	0	0	19200	30
Toodyay	1	0	0	21600	12
Toodyay	1	0	0	24000	24
Toodyay	1	0	0	26400	10
Toodyay	1	0	0	28800	11
Toodyay	1	0	0	31200	23
Toodyay	1	0	0	36000	18
Toodyay	1	0	0	48000	8
Toodyay	1	0	0	60000	3
Toodyay	1	1	0	0	4
Toodyay	1	1	0	3600	3
Toodyay	1	1	0	7200	4
Toodyay	1	1	0	9600	6
Toodyay	1	1	0	12000	6
Toodyay	1	1	0	14400	5
Toodyay	1	1	0	16800	7
Toodyay	1	1	0	19200	8
Toodyay	1	1	0	21600	3
Toodyay	1	1	0	24000	10
Toodyay	1	1	0	26400	6
Toodyay	1	1	0	31200	3
Toodyay	1	1	0	36000	10
Toodyay	1	1	1	5400	5
Toodyay	1	1	1	7200	4
Toodyay	1	1	1	9600	5
Toodyay	1	1	1	12000	12
Toodyay	1	1	1	14400	10
Toodyay	1	1	1	16800	17
Toodyay	1	1	1	19200	31
Toodyay	1	1	1	21600	18
Toodyay	1	1	1	24000	20
Toodyay	1	1	1	26400	3
Toodyay	1	1	1	28800	6
Toodyay	1	1	1	31200	14
Toodyay	1	1	1	36000	4
Toodyay	1	1	1	48000	5
Trayning	1	0	0	5400	3
Victoria Park		1	1	0	6
Victoria Park		1	1	9600	3
Victoria Park		1	1	12000	6
Victoria Park		1	1	16800	4
Victoria Park		1	1	19200	6
Victoria Park		1	1	21600	3
Victoria Park		1	1	24000	9
Victoria Park		1	1	48000	3
Victoria Park	0	1	0	0	8
Victoria Park	0	1	0	1800	3
Victoria Park	0	1	0	3600	4
Victoria Park	0	1	0	5400	3
Victoria Park	0	1	0	7200	5
Victoria Park	0	1	0	9600	8
Victoria Park	0	1	0	12000	10
Victoria Park	0	1	0	14400	12
Victoria Park	0	1	0	16800	8
Victoria Park	0	1	0	19200	15
Victoria Park	0	1	0	21600	10
Victoria Park	0	1	0	24000	14
Victoria Park	0	1	0	26400	5
Victoria Park	0	1	0	28800	4
Victoria Park	0	1	0	31200	9
Victoria Park	0	1	0	36000	18
Victoria Park	0	1	0	48000	7
Victoria Park	0	1	0	60000	4
Victoria Park	0	1	1	0	6
Victoria Park	0	1	1	5400	6
Victoria Park	0	1	1	9600	3
Victoria Park	0	1	1	12000	5
Victoria Park	0	1	1	14400	15
Victoria Park	0	1	1	16800	16
Victoria Park	0	1	1	19200	16
Victoria Park	0	1	1	21600	7
Victoria Park	0	1	1	24000	19
Victoria Park	0	1	1	28800	5
Victoria Park	0	1	1	31200	11
Victoria Park	0	1	1	36000	10
Victoria Park	0	1	1	48000	4
Victoria Park	1	0	0	0	39
Victoria Park	1	0	0	1800	9
Victoria Park	1	0	0	3600	16
Victoria Park	1	0	0	5400	14
Victoria Park	1	0	0	7200	16
Victoria Park	1	0	0	9600	31
Victoria Park	1	0	0	12000	52
Victoria Park	1	0	0	14400	84
Victoria Park	1	0	0	16800	103
Victoria Park	1	0	0	19200	117
Victoria Park	1	0	0	21600	107
Victoria Park	1	0	0	24000	149
Victoria Park	1	0	0	26400	72
Victoria Park	1	0	0	28800	79
Victoria Park	1	0	0	31200	113
Victoria Park	1	0	0	36000	162
Victoria Park	1	0	0	48000	50
Victoria Park	1	0	0	60000	43
Victoria Park	1	1	0	0	19
Victoria Park	1	1	0	3600	8
Victoria Park	1	1	0	7200	13
Victoria Park	1	1	0	9600	14
Victoria Park	1	1	0	12000	20
Victoria Park	1	1	0	14400	17
Victoria Park	1	1	0	16800	24
Victoria Park	1	1	0	19200	24
Victoria Park	1	1	0	21600	21
Victoria Park	1	1	0	24000	33
Victoria Park	1	1	0	26400	7
Victoria Park	1	1	0	28800	17
Victoria Park	1	1	0	31200	28
Victoria Park	1	1	0	36000	50
Victoria Park	1	1	0	48000	13
Victoria Park	1	1	0	60000	10
Victoria Park	1	1	1	0	34
Victoria Park	1	1	1	1800	3
Victoria Park	1	1	1	3600	10
Victoria Park	1	1	1	5400	10
Victoria Park	1	1	1	7200	29
Victoria Park	1	1	1	9600	16
Victoria Park	1	1	1	12000	61
Victoria Park	1	1	1	14400	61
Victoria Park	1	1	1	16800	86
Victoria Park	1	1	1	19200	96
Victoria Park	1	1	1	21600	95
Victoria Park	1	1	1	24000	179
Victoria Park	1	1	1	26400	97
Victoria Park	1	1	1	28800	98
Victoria Park	1	1	1	31200	153
Victoria Park	1	1	1	36000	227
Victoria Park	1	1	1	48000	91
Victoria Park	1	1	1	60000	45
Victoria Plains	1	0	0	0	5
Victoria Plains	1	0	0	60000	3
Victoria Plains	1	1	0	0	4
Victoria Plains	1	1	1	0	4
Victoria Plains	1	1	1	3600	3
Victoria Plains	1	1	1	7200	3
Vincent		1	1	0	3
Vincent		1	1	9600	3
Vincent		1	1	21600	4
Vincent		1	1	24000	6
Vincent		1	1	36000	3
Vincent	0	1	0	0	19
Vincent	0	1	0	5400	3
Vincent	0	1	0	7200	4
Vincent	0	1	0	9600	8
Vincent	0	1	0	12000	5
Vincent	0	1	0	14400	9
Vincent	0	1	0	16800	13
Vincent	0	1	0	19200	9
Vincent	0	1	0	21600	11
Vincent	0	1	0	24000	11
Vincent	0	1	0	26400	3
Vincent	0	1	0	28800	7
Vincent	0	1	0	31200	7
Vincent	0	1	0	36000	21
Vincent	0	1	0	48000	7
Vincent	0	1	0	60000	8
Vincent	0	1	1	0	9
Vincent	0	1	1	5400	4
Vincent	0	1	1	7200	6
Vincent	0	1	1	9600	8
Vincent	0	1	1	12000	3
Vincent	0	1	1	14400	13
Vincent	0	1	1	16800	16
Vincent	0	1	1	19200	10
Vincent	0	1	1	21600	4
Vincent	0	1	1	24000	19
Vincent	0	1	1	26400	8
Vincent	0	1	1	28800	8
Vincent	0	1	1	31200	19
Vincent	0	1	1	36000	15
Vincent	0	1	1	48000	13
Vincent	0	1	1	60000	3
Vincent	1	0	0	0	43
Vincent	1	0	0	1800	4
Vincent	1	0	0	3600	24
Vincent	1	0	0	5400	12
Vincent	1	0	0	7200	23
Vincent	1	0	0	9600	39
Vincent	1	0	0	12000	48
Vincent	1	0	0	14400	61
Vincent	1	0	0	16800	62
Vincent	1	0	0	19200	88
Vincent	1	0	0	21600	71
Vincent	1	0	0	24000	120
Vincent	1	0	0	26400	59
Vincent	1	0	0	28800	73
Vincent	1	0	0	31200	128
Vincent	1	0	0	36000	193
Vincent	1	0	0	48000	103
Vincent	1	0	0	60000	76
Vincent	1	1	0	0	21
Vincent	1	1	0	1800	9
Vincent	1	1	0	3600	6
Vincent	1	1	0	7200	9
Vincent	1	1	0	9600	19
Vincent	1	1	0	12000	17
Vincent	1	1	0	14400	13
Vincent	1	1	0	16800	16
Vincent	1	1	0	19200	19
Vincent	1	1	0	21600	13
Vincent	1	1	0	24000	35
Vincent	1	1	0	26400	11
Vincent	1	1	0	28800	19
Vincent	1	1	0	31200	21
Vincent	1	1	0	36000	56
Vincent	1	1	0	48000	40
Vincent	1	1	0	60000	26
Vincent	1	1	1	0	24
Vincent	1	1	1	1800	7
Vincent	1	1	1	3600	13
Vincent	1	1	1	5400	14
Vincent	1	1	1	7200	9
Vincent	1	1	1	9600	26
Vincent	1	1	1	12000	45
Vincent	1	1	1	14400	36
Vincent	1	1	1	16800	49
Vincent	1	1	1	19200	67
Vincent	1	1	1	21600	67
Vincent	1	1	1	24000	137
Vincent	1	1	1	26400	77
Vincent	1	1	1	28800	88
Vincent	1	1	1	31200	172
Vincent	1	1	1	36000	401
Vincent	1	1	1	48000	196
Vincent	1	1	1	60000	152
Wagin	0	1	0	7200	6
Wagin	0	1	1	7200	4
Wagin	1	0	0	0	3
Wagin	1	0	0	1800	3
Wagin	1	0	0	5400	5
Wagin	1	0	0	7200	11
Wagin	1	0	0	9600	6
Wagin	1	0	0	12000	4
Wagin	1	0	0	14400	4
Wagin	1	0	0	16800	5
Wagin	1	0	0	19200	6
Wagin	1	0	0	36000	4
Wagin	1	1	0	9600	3
Wagin	1	1	1	0	3
Wagin	1	1	1	5400	3
Wagin	1	1	1	7200	7
Wagin	1	1	1	9600	6
Wagin	1	1	1	12000	12
Wagin	1	1	1	14400	6
Wagin	1	1	1	16800	5
Wagin	1	1	1	24000	3
Wagin	1	1	1	36000	4
Wandering	1	0	0	9600	4
Wandering	1	1	0	12000	5
Wandering	1	1	1	14400	4
Wanneroo		1	1	0	20
Wanneroo		1	1	3600	7
Wanneroo		1	1	5400	8
Wanneroo		1	1	7200	7
Wanneroo		1	1	9600	12
Wanneroo		1	1	12000	15
